date,코인투자
2020-10-27,6.0606
2020-10-28,2.46212
2020-10-29,1.70454
2020-10-30,5.11363
2020-10-31,1.89393
2020-11-01,1.70454
2020-11-02,2.8409
2020-11-03,4.16666
2020-11-04,2.27272
2020-11-05,3.97727
2020-11-06,4.92424
2020-11-07,4.16666
2020-11-08,2.65151
2020-11-09,3.59848
2020-11-10,3.78787
2020-11-11,6.43939
2020-11-12,4.35606
2020-11-13,4.54545
2020-11-14,4.54545
2020-11-15,3.0303
2020-11-16,3.40909
2020-11-17,4.54545
2020-11-18,5.87121
2020-11-19,3.78787
2020-11-20,5.11363
2020-11-21,5.11363
2020-11-22,7.38636
2020-11-23,7.57575
2020-11-24,11.93181
2020-11-25,7.95454
2020-11-26,11.36363
2020-11-27,5.49242
2020-11-28,6.0606
2020-11-29,7.19696
2020-11-30,6.25
2020-12-01,7.38636
2020-12-02,6.81818
2020-12-03,6.81818
2020-12-04,5.87121
2020-12-05,5.87121
2020-12-06,4.35606
2020-12-07,6.43939
2020-12-08,7.57575
2020-12-09,4.92424
2020-12-10,7.57575
2020-12-11,5.30303
2020-12-12,2.8409
2020-12-13,4.16666
2020-12-14,5.68181
2020-12-15,4.16666
2020-12-16,3.59848
2020-12-17,8.71212
2020-12-18,5.87121
2020-12-19,8.71212
2020-12-20,5.11363
2020-12-21,7.38636
2020-12-22,6.0606
2020-12-23,7.00757
2020-12-24,5.30303
2020-12-25,4.54545
2020-12-26,7.00757
2020-12-27,7.76515
2020-12-28,10.22727
2020-12-29,7.19696
2020-12-30,9.2803
2020-12-31,8.14393
2021-01-01,7.00757
2021-01-02,5.68181
2021-01-03,10.79545
2021-01-04,10.98484
2021-01-05,8.52272
2021-01-06,9.46969
2021-01-07,12.3106
2021-01-08,17.23484
2021-01-09,11.17424
2021-01-10,17.42424
2021-01-11,12.68939
2021-01-12,9.2803
2021-01-13,10.03787
2021-01-14,10.98484
2021-01-15,7.95454
2021-01-16,5.49242
2021-01-17,8.90151
2021-01-18,7.00757
2021-01-19,7.95454
2021-01-20,5.30303
2021-01-21,10.41666
2021-01-22,11.36363
2021-01-23,7.57575
2021-01-24,9.0909
2021-01-25,7.76515
2021-01-26,9.0909
2021-01-27,7.38636
2021-01-28,5.11363
2021-01-29,8.90151
2021-01-30,7.00757
2021-01-31,9.65909
2021-02-01,12.68939
2021-02-02,13.06818
2021-02-03,15.3409
2021-02-04,12.87878
2021-02-05,14.58333
2021-02-06,13.25757
2021-02-07,14.20454
2021-02-08,15.3409
2021-02-09,21.5909
2021-02-10,23.86363
2021-02-11,18.5606
2021-02-12,24.8106
2021-02-13,28.40909
2021-02-14,27.08333
2021-02-15,27.8409
2021-02-16,22.91666
2021-02-17,39.77272
2021-02-18,84.0909
2021-02-19,70.45454
2021-02-20,61.93181
2021-02-21,62.87878
2021-02-22,61.93181
2021-02-23,28.59848
2021-02-24,30.30303
2021-02-25,28.97727
2021-02-26,23.67424
2021-02-27,22.15909
2021-02-28,19.12878
2021-03-01,15.71969
2021-03-02,15.90909
2021-03-03,23.48484
2021-03-04,21.40151
2021-03-05,17.23484
2021-03-06,18.75
2021-03-07,19.69696
2021-03-08,25.94696
2021-03-09,28.0303
2021-03-10,32.38636
2021-03-11,41.47727
2021-03-12,40.15151
2021-03-13,52.8409
2021-03-14,53.0303
2021-03-15,64.01515
2021-03-16,57.95454
2021-03-17,59.65909
2021-03-18,60.98484
2021-03-19,60.98484
2021-03-20,79.16666
2021-03-21,54.92424
2021-03-22,48.29545
2021-03-23,41.09848
2021-03-24,41.66666
2021-03-25,28.97727
2021-03-26,27.65151
2021-03-27,32.57575
2021-03-28,35.22727
2021-03-29,36.93181
2021-03-30,48.86363
2021-03-31,57.00757
2021-04-01,82.19696
2021-04-02,97.53787
2021-04-03,94.31818
2021-04-04,74.43181
2021-04-05,100.0
2021-04-06,84.2803
2021-04-07,60.79545
2021-04-08,46.02272
2021-04-09,57.57575
2021-04-10,46.40151
2021-04-11,58.71212
2021-04-12,47.34848
2021-04-13,46.7803
2021-04-14,54.92424
2021-04-15,57.38636
2021-04-16,66.47727
2021-04-17,63.82575
2021-04-18,50.37878
2021-04-19,61.93181
2021-04-20,75.75757
2021-04-21,81.43939
2021-04-22,54.73484
2021-04-23,53.78787
2021-04-24,22.53787
2021-04-25,28.78787
2021-04-26,33.71212
2021-04-27,32.00757
2021-04-28,59.84848
2021-04-29,48.29545
2021-04-30,26.13636
2021-05-01,23.67424
2021-05-02,28.59848
2021-05-03,28.78787
2021-05-04,47.53787
2021-05-05,55.49242
2021-05-06,54.35606
2021-05-07,58.71212
2021-05-08,51.32575
2021-05-09,43.18181
2021-05-10,40.71969
2021-05-11,41.28787
2021-05-12,42.61363
2021-05-13,35.79545
2021-05-14,25.94696
2021-05-15,23.67424
2021-05-16,26.89393
2021-05-17,30.68181
2021-05-18,21.7803
2021-05-19,25.94696
2021-05-20,22.91666
2021-05-21,23.48484
2021-05-22,21.02272
2021-05-23,30.68181
2021-05-24,29.16666
2021-05-25,20.83333
2021-05-26,17.61363
2021-05-27,17.42424
2021-05-28,17.80303
2021-05-29,11.93181
2021-05-30,13.44696
2021-05-31,15.15151
2021-06-01,13.06818
2021-06-02,12.5
2021-06-03,14.58333
2021-06-04,11.55303
2021-06-05,10.60606
2021-06-06,10.79545
2021-06-07,11.36363
2021-06-08,14.58333
2021-06-09,12.87878
2021-06-10,14.01515
2021-06-11,11.55303
2021-06-12,17.04545
2021-06-13,14.20454
2021-06-14,13.06818
2021-06-15,8.90151
2021-06-16,10.98484
2021-06-17,10.60606
2021-06-18,8.71212
2021-06-19,10.79545
2021-06-20,10.60606
2021-06-21,15.3409
2021-06-22,22.72727
2021-06-23,54.16666
2021-06-24,30.30303
2021-06-25,18.75
2021-06-26,19.31818
2021-06-27,20.83333
2021-06-28,18.5606
2021-06-29,16.85606
2021-06-30,12.68939
2021-07-01,13.06818
2021-07-02,10.03787
2021-07-03,7.57575
2021-07-04,10.60606
2021-07-05,12.3106
2021-07-06,11.36363
2021-07-07,8.71212
2021-07-08,12.12121
2021-07-09,6.43939
2021-07-10,4.54545
2021-07-11,3.59848
2021-07-12,10.03787
2021-07-13,7.57575
2021-07-14,8.14393
2021-07-15,5.87121
2021-07-16,7.76515
2021-07-17,5.68181
2021-07-18,7.76515
2021-07-19,10.22727
2021-07-20,11.55303
2021-07-21,7.19696
2021-07-22,8.14393
2021-07-23,6.62878
2021-07-24,6.62878
2021-07-25,11.36363
2021-07-26,13.63636
2021-07-27,11.93181
2021-07-28,8.14393
2021-07-29,12.12121
2021-07-30,13.25757
2021-07-31,10.03787
2021-08-01,10.41666
2021-08-02,12.3106
2021-08-03,10.60606
2021-08-04,12.12121
2021-08-05,16.09848
2021-08-06,10.22727
2021-08-07,17.04545
2021-08-08,20.07575
2021-08-09,13.44696
2021-08-10,14.20454
2021-08-11,21.02272
2021-08-12,22.91666
2021-08-13,21.5909
2021-08-14,31.62878
2021-08-15,25.0
2021-08-16,29.16666
2021-08-17,20.26515
2021-08-18,15.3409
2021-08-19,14.77272
2021-08-20,17.61363
2021-08-21,17.42424
2021-08-22,17.23484
2021-08-23,25.18939
2021-08-24,28.59848
2021-08-25,22.53787
2021-08-26,21.7803
2021-08-27,17.42424
2021-08-28,14.96212
2021-08-29,21.5909
2021-08-30,22.72727
2021-08-31,15.5303
2021-09-01,20.45454
2021-09-02,21.7803
2021-09-03,19.69696
2021-09-04,27.08333
2021-09-05,20.26515
2021-09-06,25.18939
2021-09-07,21.96969
2021-09-08,18.75
2021-09-09,14.96212
2021-09-10,15.71969
2021-09-11,12.68939
2021-09-12,17.61363
2021-09-13,16.85606
2021-09-14,15.5303
2021-09-15,16.85606
2021-09-16,13.63636
2021-09-17,14.39393
2021-09-18,15.71969
2021-09-19,11.17424
2021-09-20,11.74242
2021-09-21,7.76515
2021-09-22,12.68939
2021-09-23,15.15151
2021-09-24,14.58333
2021-09-25,9.84848
2021-09-26,11.17424
2021-09-27,11.93181
2021-09-28,14.01515
2021-09-29,10.60606
2021-09-30,13.44696
2021-10-01,11.55303
2021-10-02,13.06818
2021-10-03,11.93181
2021-10-04,16.47727
2021-10-05,16.28787
2021-10-06,20.07575
2021-10-07,20.45454
2021-10-08,21.5909
2021-10-09,14.20454
2021-10-10,19.69696
2021-10-11,17.04545
2021-10-12,14.01515
2021-10-13,14.96212
2021-10-14,39.96212
2021-10-15,25.37878
2021-10-16,27.46212
2021-10-17,19.88636
2021-10-18,18.75
2021-10-19,22.91666
2021-10-20,17.42424
2021-10-21,23.48484
2021-10-22,17.23484
2021-10-23,15.5303
2021-10-24,16.09848
2021-10-25,15.5303
2021-10-26,24.24242
2021-10-27,19.12878
2021-10-28,18.5606
2021-10-29,21.21212
2021-10-30,22.53787
2021-10-31,26.70454
2021-11-01,28.0303
2021-11-02,33.33333
2021-11-03,34.2803
2021-11-04,33.14393
2021-11-05,19.12878
2021-11-06,19.88636
2021-11-07,25.0
2021-11-08,25.0
2021-11-09,26.51515
2021-11-10,29.35606
2021-11-11,23.29545
2021-11-12,25.37878
2021-11-13,20.64393
2021-11-14,24.24242
2021-11-15,35.03787
2021-11-16,38.82575
2021-11-17,36.93181
2021-11-18,40.15151
2021-11-19,32.76515
2021-11-20,27.27272
2021-11-21,36.55303
2021-11-22,29.54545
2021-11-23,32.76515
2021-11-24,32.38636
2021-11-25,44.12878
2021-11-26,44.12878
2021-11-27,36.36363
2021-11-28,26.70454
2021-11-29,36.36363
2021-11-30,42.61363
2021-12-01,42.61363
2021-12-02,32.38636
2021-12-03,27.08333
2021-12-04,27.27272
2021-12-05,24.24242
2021-12-06,23.29545
2021-12-07,24.62121
2021-12-08,23.67424
2021-12-09,21.40151
2021-12-10,19.88636
2021-12-11,20.07575
2021-12-12,22.34848
2021-12-13,20.26515
2021-12-14,23.86363
2021-12-15,19.50757
2021-12-16,23.10606
2021-12-17,20.26515
2021-12-18,15.15151
2021-12-19,18.75
2021-12-20,21.40151
2021-12-21,20.07575
2021-12-22,19.69696
2021-12-23,27.8409
2021-12-24,28.97727
2021-12-25,20.64393
2021-12-26,23.48484
2021-12-27,23.10606
2021-12-28,26.89393
2021-12-29,26.32575
2021-12-30,19.88636
2021-12-31,20.45454
2022-01-01,18.18181
2022-01-02,34.2803
2022-01-03,31.62878
2022-01-04,28.59848
2022-01-05,25.56818
2022-01-06,18.5606
2022-01-07,25.75757
2022-01-08,13.25757
2022-01-09,18.37121
2022-01-10,20.45454
2022-01-11,30.68181
2022-01-12,25.75757
2022-01-13,22.53787
2022-01-14,19.50757
2022-01-15,22.15909
2022-01-16,37.3106
2022-01-17,21.21212
2022-01-18,20.45454
2022-01-19,24.8106
2022-01-20,19.69696
2022-01-21,17.99242
2022-01-22,18.37121
2022-01-23,20.07575
2022-01-24,25.37878
2022-01-25,16.85606
2022-01-26,12.87878
2022-01-27,15.3409
2022-01-28,14.01515
2022-01-29,11.36363
2022-01-30,18.75
2022-01-31,16.09848
2022-02-01,14.58333
2022-02-02,19.12878
2022-02-03,19.88636
2022-02-04,17.04545
2022-02-05,19.88636
2022-02-06,15.15151
2022-02-07,21.21212
2022-02-08,30.11363
2022-02-09,23.86363
2022-02-10,20.45454
2022-02-11,12.87878
2022-02-12,14.77272
2022-02-13,11.93181
2022-02-14,16.47727
2022-02-15,13.63636
2022-02-16,15.15151
2022-02-17,12.68939
2022-02-18,13.44696
2022-02-19,12.3106
2022-02-20,11.55303
2022-02-21,17.23484
2022-02-22,17.42424
2022-02-23,14.77272
2022-02-24,15.71969
2022-02-25,17.04545
2022-02-26,19.12878
2022-02-27,18.93939
2022-02-28,20.26515
2022-03-01,25.18939
2022-03-02,26.70454
2022-03-03,21.02272
2022-03-04,15.3409
2022-03-05,10.22727
2022-03-06,9.65909
2022-03-07,14.58333
2022-03-08,11.93181
2022-03-09,11.17424
2022-03-10,11.74242
2022-03-11,14.20454
2022-03-12,10.60606
2022-03-13,13.82575
2022-03-14,14.39393
2022-03-15,11.93181
2022-03-16,10.03787
2022-03-17,16.28787
2022-03-18,23.29545
2022-03-19,22.72727
2022-03-20,24.8106
2022-03-21,20.26515
2022-03-22,16.09848
2022-03-23,18.5606
2022-03-24,21.7803
2022-03-25,18.5606
2022-03-26,15.71969
2022-03-27,19.31818
2022-03-28,18.37121
2022-03-29,18.5606
2022-03-30,22.15909
2022-03-31,25.75757
2022-04-01,17.42424
2022-04-02,18.93939
2022-04-03,18.93939
2022-04-04,20.64393
2022-04-05,23.29545
2022-04-06,19.69696
2022-04-07,20.83333
2022-04-08,13.82575
2022-04-09,10.79545
2022-04-10,7.38636
2022-04-11,17.80303
2022-04-12,14.77272
2022-04-13,17.99242
2022-04-14,14.77272
2022-04-15,12.5
2022-04-16,8.14393
2022-04-17,10.98484
2022-04-18,20.26515
2022-04-19,16.28787
2022-04-20,15.3409
2022-04-21,17.99242
2022-04-22,22.53787
2022-04-23,16.47727
2022-04-24,13.44696
2022-04-25,17.04545
2022-04-26,18.75
2022-04-27,18.93939
2022-04-28,15.5303
2022-04-29,15.15151
2022-04-30,12.5
2022-05-01,19.31818
2022-05-02,12.5
2022-05-03,13.44696
2022-05-04,12.5
2022-05-05,7.00757
2022-05-06,13.06818
2022-05-07,11.74242
2022-05-08,11.74242
2022-05-09,12.68939
2022-05-10,14.39393
2022-05-11,20.64393
2022-05-12,46.40151
2022-05-13,42.04545
2022-05-14,22.72727
2022-05-15,20.83333
2022-05-16,22.91666
2022-05-17,25.37878
2022-05-18,17.23484
2022-05-19,31.0606
2022-05-20,16.09848
2022-05-21,11.93181
2022-05-22,11.93181
2022-05-23,14.58333
2022-05-24,16.85606
2022-05-25,17.04545
2022-05-26,21.40151
2022-05-27,15.5303
2022-05-28,14.39393
2022-05-29,12.5
2022-05-30,16.47727
2022-05-31,14.96212
2022-06-01,9.84848
2022-06-02,10.03787
2022-06-03,9.0909
2022-06-04,6.25
2022-06-05,9.65909
2022-06-06,13.06818
2022-06-07,13.25757
2022-06-08,11.93181
2022-06-09,10.98484
2022-06-10,9.46969
2022-06-11,24.05303
2022-06-12,21.96969
2022-06-13,24.24242
2022-06-14,21.5909
2022-06-15,18.93939
2022-06-16,15.3409
2022-06-17,14.20454
2022-06-18,13.82575
2022-06-19,13.25757
2022-06-20,15.3409
2022-06-21,14.39393
2022-06-22,11.17424
2022-06-23,9.46969
2022-06-24,7.76515
2022-06-25,9.0909
2022-06-26,8.14393
2022-06-27,12.5
2022-06-28,35.03787
2022-06-29,67.80303
2022-06-30,27.08333
2022-07-01,24.43181
2022-07-02,36.36363
2022-07-03,17.23484
2022-07-04,20.83333
2022-07-05,15.5303
2022-07-06,18.18181
2022-07-07,12.68939
2022-07-08,13.44696
2022-07-09,9.84848
2022-07-10,7.57575
2022-07-11,15.5303
2022-07-12,10.03787
2022-07-13,9.46969
2022-07-14,14.77272
2022-07-15,24.05303
2022-07-16,16.85606
2022-07-17,20.64393
2022-07-18,39.58333
2022-07-19,23.67424
2022-07-20,16.28787
2022-07-21,15.90909
2022-07-22,11.36363
2022-07-23,5.30303
2022-07-24,8.14393
2022-07-25,8.90151
2022-07-26,11.74242
2022-07-27,8.90151
2022-07-28,12.12121
2022-07-29,10.60606
2022-07-30,8.14393
2022-07-31,8.71212
2022-08-01,11.74242
2022-08-02,11.74242
2022-08-03,10.22727
2022-08-04,11.36363
2022-08-05,11.74242
2022-08-06,11.74242
2022-08-07,9.84848
2022-08-08,12.68939
2022-08-09,10.22727
2022-08-10,7.76515
2022-08-11,9.2803
2022-08-12,21.5909
2022-08-13,12.87878
2022-08-14,6.62878
2022-08-15,8.33333
2022-08-16,12.5
2022-08-17,12.12121
2022-08-18,8.71212
2022-08-19,11.74242
2022-08-20,10.60606
2022-08-21,7.19696
2022-08-22,12.87878
2022-08-23,12.12121
2022-08-24,10.03787
2022-08-25,11.17424
2022-08-26,11.74242
2022-08-27,7.57575
2022-08-28,6.43939
2022-08-29,10.60606
2022-08-30,7.95454
2022-08-31,8.71212
2022-09-01,10.03787
2022-09-02,9.0909
2022-09-03,7.95454
2022-09-04,6.81818
2022-09-05,8.52272
2022-09-06,10.79545
2022-09-07,6.0606
2022-09-08,6.62878
2022-09-09,6.25
2022-09-10,6.43939
2022-09-11,4.16666
2022-09-12,9.0909
2022-09-13,13.44696
2022-09-14,10.22727
2022-09-15,12.68939
2022-09-16,10.22727
2022-09-17,5.68181
2022-09-18,7.19696
2022-09-19,9.46969
2022-09-20,11.74242
2022-09-21,11.36363
2022-09-22,9.65909
2022-09-23,8.71212
2022-09-24,7.19696
2022-09-25,7.95454
2022-09-26,11.36363
2022-09-27,11.55303
2022-09-28,13.06818
2022-09-29,12.3106
2022-09-30,5.87121
2022-10-01,5.87121
2022-10-02,6.43939
2022-10-03,8.71212
2022-10-04,10.41666
2022-10-05,13.06818
2022-10-06,9.84848
2022-10-07,17.42424
2022-10-08,10.03787
2022-10-09,8.33333
2022-10-10,10.22727
2022-10-11,12.12121
2022-10-12,11.93181
2022-10-13,14.39393
2022-10-14,11.36363
2022-10-15,8.14393
2022-10-16,6.81818
2022-10-17,11.17424
2022-10-18,11.74242
2022-10-19,9.46969
2022-10-20,11.74242
2022-10-21,9.84848
2022-10-22,9.0909
2022-10-23,6.81818
2022-10-24,12.3106
2022-10-25,9.2803
2022-10-26,12.68939
2022-10-27,12.3106
2022-10-28,10.60606
2022-10-29,8.71212
2022-10-30,8.71212
2022-10-31,9.0909
2022-11-01,12.68939
2022-11-02,12.5
2022-11-03,11.74242
2022-11-04,9.46969
2022-11-05,9.46969
2022-11-06,11.93181
2022-11-07,15.3409
2022-11-08,17.80303
2022-11-09,12.87878
2022-11-10,17.99242
2022-11-11,16.09848
2022-11-12,10.60606
2022-11-13,12.5
2022-11-14,16.85606
2022-11-15,17.80303
2022-11-16,13.25757
2022-11-17,13.06818
2022-11-18,10.22727
2022-11-19,7.76515
2022-11-20,8.33333
2022-11-21,10.98484
2022-11-22,9.84848
2022-11-23,9.0909
2022-11-24,7.95454
2022-11-25,8.33333
2022-11-26,7.76515
2022-11-27,6.81818
2022-11-28,9.2803
2022-11-29,10.79545
2022-11-30,10.60606
2022-12-01,10.03787
2022-12-02,9.46969
2022-12-03,4.54545
2022-12-04,9.65909
2022-12-05,8.33333
2022-12-06,9.2803
2022-12-07,7.95454
2022-12-08,12.3106
2022-12-09,10.60606
2022-12-10,6.62878
2022-12-11,7.00757
2022-12-12,12.3106
2022-12-13,8.52272
2022-12-14,9.46969
2022-12-15,7.19696
2022-12-16,15.90909
2022-12-17,9.65909
2022-12-18,9.46969
2022-12-19,6.25
2022-12-20,9.46969
2022-12-21,7.95454
2022-12-22,8.52272
2022-12-23,5.11363
2022-12-24,5.68181
2022-12-25,5.87121
2022-12-26,7.00757
2022-12-27,11.17424
2022-12-28,7.57575
2022-12-29,9.46969
2022-12-30,5.68181
2022-12-31,4.16666
2023-01-01,4.16666
2023-01-02,7.38636
2023-01-03,6.25
2023-01-04,10.60606
2023-01-05,7.00757
2023-01-06,5.11363
2023-01-07,6.62878
2023-01-08,7.19696
2023-01-09,7.19696
2023-01-10,7.00757
2023-01-11,11.17424
2023-01-12,7.57575
2023-01-13,7.95454
2023-01-14,10.98484
2023-01-15,6.25
2023-01-16,10.03787
2023-01-17,10.98484
2023-01-18,10.60606
2023-01-19,11.17424
2023-01-20,8.71212
2023-01-21,5.87121
2023-01-22,5.49242
2023-01-23,8.90151
2023-01-24,10.79545
2023-01-25,12.68939
2023-01-26,12.12121
2023-01-27,9.84848
2023-01-28,8.71212
2023-01-29,10.03787
2023-01-30,10.79545
2023-01-31,10.03787
2023-02-01,10.98484
2023-02-02,11.93181
2023-02-03,9.84848
2023-02-04,7.19696
2023-02-05,7.38636
2023-02-06,14.39393
2023-02-07,11.74242
2023-02-08,7.76515
2023-02-09,10.41666
2023-02-10,10.03787
2023-02-11,8.90151
2023-02-12,8.14393
2023-02-13,12.87878
2023-02-14,10.03787
2023-02-15,10.60606
2023-02-16,9.84848
2023-02-17,11.74242
2023-02-18,8.90151
2023-02-19,9.0909
2023-02-20,10.98484
2023-02-21,13.44696
2023-02-22,16.47727
2023-02-23,13.06818
2023-02-24,11.36363
2023-02-25,10.03787
2023-02-26,10.03787
2023-02-27,10.41666
2023-02-28,10.03787
2023-03-01,8.71212
2023-03-02,10.22727
2023-03-03,8.52272
2023-03-04,6.81818
2023-03-05,7.38636
2023-03-06,10.98484
2023-03-07,7.19696
2023-03-08,8.71212
2023-03-09,7.19696
2023-03-10,10.41666
2023-03-11,6.62878
2023-03-12,5.68181
2023-03-13,7.38636
2023-03-14,14.01515
2023-03-15,12.87878
2023-03-16,8.14393
2023-03-17,6.62878
2023-03-18,8.52272
2023-03-19,10.79545
2023-03-20,13.63636
2023-03-21,10.98484
2023-03-22,9.46969
2023-03-23,12.3106
2023-03-24,10.03787
2023-03-25,7.38636
2023-03-26,7.00757
2023-03-27,11.17424
2023-03-28,10.41666
2023-03-29,10.22727
2023-03-30,15.15151
2023-03-31,11.74242
2023-04-01,9.46969
2023-04-02,9.46969
2023-04-03,19.31818
2023-04-04,20.26515
2023-04-05,17.80303
2023-04-06,15.90909
2023-04-07,13.25757
2023-04-08,9.2803
2023-04-09,10.98484
2023-04-10,18.37121
2023-04-11,13.44696
2023-04-12,15.5303
2023-04-13,15.5303
2023-04-14,10.79545
2023-04-15,10.98484
2023-04-16,6.81818
2023-04-17,10.22727
2023-04-18,15.5303
2023-04-19,10.60606
2023-04-20,8.71212
2023-04-21,10.41666
2023-04-22,8.33333
2023-04-23,8.33333
2023-04-24,10.41666
2023-04-25,10.98484
2023-04-26,10.60606
2023-04-27,9.2803
2023-04-28,7.95454
2023-04-29,7.38636
2023-04-30,10.60606
2023-05-01,12.3106
2023-05-02,8.14393
2023-05-03,11.74242
2023-05-04,11.17424
2023-05-05,13.06818
2023-05-06,18.18181
2023-05-07,17.23484
2023-05-08,24.8106
2023-05-09,32.57575
2023-05-10,45.45454
2023-05-11,33.52272
2023-05-12,40.15151
2023-05-13,28.0303
2023-05-14,26.89393
2023-05-15,32.38636
2023-05-16,29.73484
2023-05-17,22.72727
2023-05-18,29.16666
2023-05-19,22.53787
2023-05-20,11.93181
2023-05-21,15.5303
2023-05-22,19.69696
2023-05-23,18.18181
2023-05-24,15.71969
2023-05-25,10.41666
2023-05-26,10.22727
2023-05-27,6.81818
2023-05-28,7.95454
2023-05-29,11.17424
2023-05-30,22.15909
2023-05-31,13.82575
2023-06-01,8.90151
2023-06-02,7.38636
2023-06-03,7.95454
