date,장기채권
2022-02-09,2.6923
2022-02-10,2.30769
2022-02-11,6.53846
2022-02-12,2.6923
2022-02-13,2.30769
2022-02-14,3.46153
2022-02-15,7.30769
2022-02-16,2.6923
2022-02-17,5.38461
2022-02-18,8.84615
2022-02-19,5.38461
2022-02-20,8.07692
2022-02-21,6.15384
2022-02-22,5.76923
2022-02-23,5.76923
2022-02-24,2.6923
2022-02-25,2.6923
2022-02-26,1.92307
2022-02-28,2.30769
2022-03-01,3.84615
2022-03-02,2.30769
2022-03-03,6.53846
2022-03-05,1.92307
2022-03-06,3.07692
2022-03-07,2.30769
2022-03-08,3.46153
2022-03-10,2.30769
2022-03-11,4.23076
2022-03-12,2.6923
2022-03-13,2.6923
2022-03-14,5.0
2022-03-15,3.84615
2022-03-16,5.0
2022-03-17,7.6923
2022-03-18,6.53846
2022-03-19,3.07692
2022-03-20,2.30769
2022-03-21,7.6923
2022-03-22,7.30769
2022-03-23,6.15384
2022-03-24,4.23076
2022-03-25,6.92307
2022-03-26,3.84615
2022-03-27,3.46153
2022-03-28,5.38461
2022-03-29,11.53846
2022-03-30,11.53846
2022-03-31,6.53846
2022-04-01,9.61538
2022-04-02,3.46153
2022-04-03,1.92307
2022-04-04,15.38461
2022-04-05,25.0
2022-04-06,18.46153
2022-04-07,14.23076
2022-04-08,10.38461
2022-04-09,4.23076
2022-04-10,4.23076
2022-04-11,8.07692
2022-04-12,11.92307
2022-04-13,6.92307
2022-04-14,8.07692
2022-04-15,10.38461
2022-04-16,4.23076
2022-04-17,5.76923
2022-04-18,8.84615
2022-04-19,10.76923
2022-04-20,5.38461
2022-04-21,6.92307
2022-04-22,3.84615
2022-04-23,3.84615
2022-04-24,1.92307
2022-04-25,3.46153
2022-04-26,23.46153
2022-04-27,36.53846
2022-04-28,11.53846
2022-04-29,14.61538
2022-04-30,21.15384
2022-05-01,10.0
2022-05-02,6.92307
2022-05-03,14.61538
2022-05-04,4.61538
2022-05-05,8.84615
2022-05-06,27.6923
2022-05-07,9.61538
2022-05-08,5.38461
2022-05-09,10.76923
2022-05-10,13.07692
2022-05-11,3.46153
2022-05-12,15.0
2022-05-13,11.15384
2022-05-14,6.15384
2022-05-15,2.6923
2022-05-16,11.53846
2022-05-17,20.76923
2022-05-18,10.38461
2022-05-19,10.38461
2022-05-20,18.07692
2022-05-21,13.07692
2022-05-22,8.84615
2022-05-23,11.53846
2022-05-24,8.46153
2022-05-25,8.84615
2022-05-26,5.38461
2022-05-27,5.38461
2022-05-28,3.07692
2022-05-29,3.84615
2022-05-30,8.46153
2022-05-31,8.84615
2022-06-01,4.23076
2022-06-02,4.61538
2022-06-03,7.30769
2022-06-04,2.6923
2022-06-05,2.30769
2022-06-06,6.15384
2022-06-07,7.30769
2022-06-08,19.61538
2022-06-09,6.53846
2022-06-10,2.30769
2022-06-11,6.15384
2022-06-12,34.23076
2022-06-13,38.46153
2022-06-14,19.23076
2022-06-15,22.30769
2022-06-16,12.30769
2022-06-17,11.53846
2022-06-18,6.92307
2022-06-19,7.6923
2022-06-20,5.76923
2022-06-21,5.76923
2022-06-22,5.76923
2022-06-23,3.84615
2022-06-24,5.38461
2022-06-26,3.07692
2022-06-27,5.38461
2022-06-28,14.23076
2022-06-29,9.23076
2022-06-30,3.46153
2022-07-01,6.53846
2022-07-02,1.92307
2022-07-03,9.61538
2022-07-04,8.84615
2022-07-05,4.23076
2022-07-06,4.61538
2022-07-07,6.53846
2022-07-08,11.53846
2022-07-09,3.07692
2022-07-10,4.61538
2022-07-11,9.23076
2022-07-12,10.76923
2022-07-13,10.38461
2022-07-14,13.46153
2022-07-15,15.0
2022-07-16,6.15384
2022-07-17,4.23076
2022-07-18,19.23076
2022-07-19,9.61538
2022-07-20,10.76923
2022-07-21,10.0
2022-07-22,7.6923
2022-07-23,5.76923
2022-07-24,3.46153
2022-07-25,10.0
2022-07-26,13.07692
2022-07-27,10.38461
2022-07-28,11.15384
2022-07-29,11.15384
2022-07-30,5.0
2022-07-31,4.61538
2022-08-01,4.23076
2022-08-02,8.84615
2022-08-03,10.76923
2022-08-04,10.76923
2022-08-05,11.92307
2022-08-06,9.23076
2022-08-07,7.30769
2022-08-08,10.76923
2022-08-09,7.30769
2022-08-10,9.61538
2022-08-11,14.61538
2022-08-12,9.23076
2022-08-13,1.92307
2022-08-14,3.84615
2022-08-15,7.6923
2022-08-16,6.92307
2022-08-17,10.38461
2022-08-18,8.84615
2022-08-19,14.23076
2022-08-20,2.30769
2022-08-21,3.46153
2022-08-22,6.92307
2022-08-23,15.0
2022-08-24,11.53846
2022-08-25,10.76923
2022-08-26,7.30769
2022-08-27,6.15384
2022-08-28,5.38461
2022-08-29,9.61538
2022-08-30,11.92307
2022-08-31,6.15384
2022-09-01,6.92307
2022-09-02,6.53846
2022-09-03,3.46153
2022-09-04,8.84615
2022-09-05,9.61538
2022-09-06,6.92307
2022-09-07,10.76923
2022-09-08,4.61538
2022-09-10,5.0
2022-09-12,7.30769
2022-09-13,13.46153
2022-09-14,11.15384
2022-09-15,10.0
2022-09-16,5.76923
2022-09-17,3.46153
2022-09-18,2.6923
2022-09-19,7.6923
2022-09-20,14.61538
2022-09-21,8.07692
2022-09-22,10.38461
2022-09-23,10.0
2022-09-24,5.0
2022-09-25,6.92307
2022-09-26,11.15384
2022-09-27,16.92307
2022-09-28,18.84615
2022-09-29,16.15384
2022-09-30,10.0
2022-10-01,6.15384
2022-10-02,6.15384
2022-10-03,10.76923
2022-10-04,14.23076
2022-10-05,7.6923
2022-10-06,20.0
2022-10-07,12.30769
2022-10-08,1.92307
2022-10-09,7.30769
2022-10-10,15.76923
2022-10-11,18.84615
2022-10-12,21.15384
2022-10-13,43.84615
2022-10-14,21.92307
2022-10-15,12.6923
2022-10-16,10.76923
2022-10-17,23.84615
2022-10-18,15.76923
2022-10-19,23.07692
2022-10-20,21.53846
2022-10-21,19.61538
2022-10-22,10.38461
2022-10-23,8.07692
2022-10-24,13.07692
2022-10-25,18.46153
2022-10-26,13.84615
2022-10-27,11.15384
2022-10-28,6.53846
2022-10-29,7.30769
2022-10-30,3.07692
2022-10-31,12.30769
2022-11-01,10.38461
2022-11-02,11.15384
2022-11-03,9.61538
2022-11-04,13.07692
2022-11-05,4.61538
2022-11-06,51.15384
2022-11-07,15.76923
2022-11-08,15.0
2022-11-09,10.76923
2022-11-10,11.53846
2022-11-11,10.0
2022-11-12,4.23076
2022-11-13,6.92307
2022-11-14,9.23076
2022-11-15,15.0
2022-11-16,13.46153
2022-11-17,10.38461
2022-11-18,8.07692
2022-11-19,7.6923
2022-11-20,3.07692
2022-11-21,7.6923
2022-11-22,11.15384
2022-11-23,7.30769
2022-11-24,10.76923
2022-11-25,15.0
2022-11-26,9.23076
2022-11-27,8.84615
2022-11-28,10.38461
2022-11-29,9.61538
2022-11-30,13.46153
2022-12-01,8.46153
2022-12-02,13.07692
2022-12-03,8.07692
2022-12-04,3.84615
2022-12-05,9.23076
2022-12-06,9.23076
2022-12-07,15.76923
2022-12-08,10.38461
2022-12-09,19.23076
2022-12-10,8.84615
2022-12-11,6.53846
2022-12-12,14.23076
2022-12-13,10.76923
2022-12-14,13.84615
2022-12-15,15.38461
2022-12-16,22.30769
2022-12-17,15.38461
2022-12-18,10.38461
2022-12-19,12.6923
2022-12-20,32.6923
2022-12-21,13.07692
2022-12-22,10.76923
2022-12-23,69.61538
2022-12-24,45.38461
2022-12-25,24.61538
2022-12-26,29.23076
2022-12-27,24.61538
2022-12-28,28.84615
2022-12-29,18.84615
2022-12-30,14.61538
2022-12-31,8.07692
2023-01-01,13.46153
2023-01-02,26.53846
2023-01-03,28.07692
2023-01-04,16.92307
2023-01-05,24.23076
2023-01-06,25.76923
2023-01-07,10.76923
2023-01-08,21.15384
2023-01-09,22.30769
2023-01-10,12.30769
2023-01-11,16.53846
2023-01-12,10.38461
2023-01-13,18.46153
2023-01-14,10.76923
2023-01-15,6.53846
2023-01-16,10.38461
2023-01-17,12.6923
2023-01-18,8.46153
2023-01-19,10.38461
2023-01-20,5.38461
2023-01-21,5.38461
2023-01-22,7.6923
2023-01-23,3.84615
2023-01-24,8.84615
2023-01-25,10.0
2023-01-26,9.61538
2023-01-27,9.23076
2023-01-28,10.76923
2023-01-29,3.07692
2023-01-30,7.6923
2023-01-31,9.61538
2023-02-01,9.61538
2023-02-02,12.30769
2023-02-03,11.15384
2023-02-04,5.76923
2023-02-05,8.07692
2023-02-06,7.6923
2023-02-07,9.61538
2023-02-08,6.53846
2023-02-09,10.38461
2023-02-10,14.61538
2023-02-11,30.76923
2023-02-12,12.6923
2023-02-13,8.46153
2023-02-14,13.07692
2023-02-15,9.23076
2023-02-16,11.92307
2023-02-17,8.07692
2023-02-18,11.15384
2023-02-19,10.38461
2023-02-20,21.92307
2023-02-21,17.6923
2023-02-22,13.07692
2023-02-23,11.15384
2023-02-24,7.30769
2023-02-25,5.76923
2023-02-26,3.84615
2023-02-27,10.38461
2023-02-28,8.46153
2023-03-01,8.46153
2023-03-02,17.30769
2023-03-03,7.6923
2023-03-04,5.76923
2023-03-05,5.0
2023-03-06,11.92307
2023-03-07,11.53846
2023-03-08,11.53846
2023-03-09,19.61538
2023-03-10,25.76923
2023-03-11,10.38461
2023-03-12,13.07692
2023-03-13,24.23076
2023-03-14,15.76923
2023-03-15,13.84615
2023-03-16,18.84615
2023-03-17,9.61538
2023-03-18,3.84615
2023-03-19,10.38461
2023-03-20,18.07692
2023-03-21,11.92307
2023-03-22,12.30769
2023-03-23,16.53846
2023-03-24,10.76923
2023-03-25,5.0
2023-03-26,7.30769
2023-03-27,23.07692
2023-03-28,33.07692
2023-03-29,13.84615
2023-03-30,14.61538
2023-03-31,14.61538
2023-04-01,3.07692
2023-04-02,5.0
2023-04-03,10.0
2023-04-04,8.07692
2023-04-05,11.53846
2023-04-06,6.92307
2023-04-07,8.84615
2023-04-08,4.23076
2023-04-09,3.46153
2023-04-10,5.38461
2023-04-11,14.23076
2023-04-12,10.76923
2023-04-13,10.76923
2023-04-14,8.84615
2023-04-15,9.61538
2023-04-16,5.0
2023-04-17,10.76923
2023-04-18,12.6923
2023-04-19,11.92307
2023-04-20,12.6923
2023-04-21,5.76923
2023-04-22,2.6923
2023-04-24,15.0
2023-04-25,7.6923
2023-04-26,11.15384
2023-04-27,11.53846
2023-04-28,4.61538
2023-04-29,3.07692
2023-04-30,2.6923
2023-05-01,3.84615
2023-05-02,6.92307
2023-05-03,7.30769
2023-05-04,12.30769
2023-05-05,8.84615
2023-05-06,3.84615
2023-05-08,15.0
2023-05-09,13.84615
2023-05-10,9.23076
2023-05-11,7.30769
2023-05-12,19.23076
2023-05-13,4.61538
2023-05-14,6.15384
2023-05-15,6.15384
2023-05-16,12.30769
2023-05-17,4.23076
2023-05-18,17.30769
2023-05-19,18.07692
2023-05-20,10.76923
2023-05-21,15.0
2023-05-22,14.61538
2023-05-23,11.92307
2023-05-24,11.15384
2023-05-25,9.23076
2023-05-26,10.0
2023-05-27,5.0
2023-05-28,4.23076
2023-05-29,9.61538
2023-05-30,8.84615
2023-05-31,11.53846
2023-06-01,5.0
2023-06-02,9.23076
2023-06-03,1.92307
2023-06-04,4.61538
2023-06-05,8.07692
2023-06-06,3.84615
2023-06-07,6.53846
2023-06-08,7.6923
2023-06-09,7.30769
2023-06-10,1.92307
2023-06-12,6.53846
2023-06-13,7.30769
2023-06-14,9.23076
2023-06-15,7.30769
2023-06-16,9.23076
2023-06-17,2.30769
2023-06-18,1.92307
2023-06-19,9.61538
2023-06-20,13.84615
2023-06-21,6.92307
2023-06-22,6.53846
2023-06-23,8.46153
2023-06-24,1.92307
2023-06-25,3.84615
2023-06-26,6.92307
2023-06-27,9.23076
2023-06-28,5.76923
2023-06-29,6.53846
2023-06-30,8.46153
2023-07-01,2.30769
2023-07-03,6.53846
2023-07-04,7.6923
2023-07-05,8.46153
2023-07-06,6.92307
2023-07-07,5.0
2023-07-08,2.6923
2023-07-09,4.61538
2023-07-10,8.46153
2023-07-11,7.6923
2023-07-12,6.53846
2023-07-13,8.07692
2023-07-14,5.76923
2023-07-15,3.07692
2023-07-16,5.0
2023-07-17,8.46153
2023-07-18,9.61538
2023-07-19,7.30769
2023-07-20,8.84615
2023-07-21,6.15384
2023-07-22,2.6923
2023-07-23,5.38461
2023-07-24,6.92307
2023-07-25,9.61538
2023-07-26,8.46153
2023-07-27,6.92307
2023-07-28,5.76923
2023-07-29,4.23076
2023-07-30,7.30769
2023-07-31,9.23076
2023-08-01,9.61538
2023-08-02,10.0
2023-08-03,22.30769
2023-08-04,16.92307
2023-08-05,8.46153
2023-08-06,9.23076
2023-08-07,11.53846
2023-08-08,11.15384
2023-08-09,11.15384
2023-08-10,16.53846
2023-08-11,15.0
2023-08-12,6.15384
2023-08-13,6.92307
2023-08-14,6.53846
2023-08-15,11.15384
2023-08-16,8.07692
2023-08-17,14.23076
2023-08-18,10.76923
2023-08-19,5.38461
2023-08-20,4.23076
2023-08-21,11.15384
2023-08-22,14.61538
2023-08-23,6.15384
2023-08-24,9.23076
2023-08-25,6.15384
2023-08-26,1.92307
2023-08-27,3.84615
2023-08-28,5.38461
2023-08-29,5.76923
2023-08-30,7.30769
2023-08-31,3.07692
2023-09-01,10.0
2023-09-02,5.76923
2023-09-03,1.92307
2023-09-04,9.23076
2023-09-05,8.46153
2023-09-06,7.6923
2023-09-07,10.38461
2023-09-08,2.6923
2023-09-09,2.30769
2023-09-10,1.92307
2023-09-11,8.46153
2023-09-12,1.92307
2023-09-13,7.6923
2023-09-14,7.6923
2023-09-15,5.76923
2023-09-16,2.6923
2023-09-17,5.38461
2023-09-18,8.46153
2023-09-19,6.53846
2023-09-20,9.23076
2023-09-21,11.53846
2023-09-22,10.0
2023-09-23,3.07692
2023-09-24,3.07692
2023-09-25,8.07692
2023-09-26,11.15384
2023-09-27,6.15384
2023-09-28,1.92307
2023-09-29,2.30769
2023-10-01,5.0
2023-10-02,7.30769
2023-10-03,5.0
2023-10-04,17.6923
2023-10-05,17.6923
2023-10-06,6.92307
2023-10-07,8.46153
2023-10-08,1.92307
2023-10-09,3.07692
2023-10-10,10.0
2023-10-11,5.76923
2023-10-12,8.46153
2023-10-13,5.76923
2023-10-14,3.46153
2023-10-15,6.15384
2023-10-16,8.07692
2023-10-17,13.46153
2023-10-18,8.07692
2023-10-19,10.0
2023-10-20,15.0
2023-10-21,11.53846
2023-10-22,3.46153
2023-10-23,11.92307
2023-10-24,12.6923
