date,엘지전자주가
2020-08-19,9.45904
2020-08-20,10.36938
2020-08-21,12.28032
2020-08-22,1.19192
2020-08-23,0.8247
2020-08-24,10.59928
2020-08-25,10.20737
2020-08-26,9.61256
2020-08-27,9.18439
2020-08-28,8.67599
2020-08-29,0.83627
2020-08-30,0.8085
2020-08-31,8.68371
2020-09-01,9.32866
2020-09-02,9.13733
2020-09-03,8.5811
2020-09-04,8.22159
2020-09-05,0.80078
2020-09-06,0.61486
2020-09-07,7.97549
2020-09-08,8.6243
2020-09-09,12.781
2020-09-10,12.68843
2020-09-11,10.44961
2020-09-12,0.94428
2020-09-13,0.77301
2020-09-14,9.96898
2020-09-15,9.75528
2020-09-16,8.84726
2020-09-17,8.98921
2020-09-18,7.81425
2020-09-19,0.7815
2020-09-20,0.61409
2020-09-21,8.57493
2020-09-22,8.26248
2020-09-23,8.15988
2020-09-24,8.40983
2020-09-25,8.77088
2020-09-26,0.93656
2020-09-27,0.65806
2020-09-28,7.69236
2020-09-29,6.48269
2020-09-30,0.69509
2020-10-01,0.49528
2020-10-02,0.50068
2020-10-03,0.50917
2020-10-04,0.52074
2020-10-05,7.06515
2020-10-06,9.72442
2020-10-07,8.67291
2020-10-08,9.84863
2020-10-09,1.35856
2020-10-10,0.71901
2020-10-11,0.65652
2020-10-12,8.59962
2020-10-13,8.40058
2020-10-14,7.61676
2020-10-15,7.31434
2020-10-16,7.52881
2020-10-17,0.78536
2020-10-18,0.58014
2020-10-19,7.28965
2020-10-20,7.72245
2020-10-21,6.90314
2020-10-22,6.9448
2020-10-23,6.64161
2020-10-24,0.64418
2020-10-25,0.5516
2020-10-26,6.53747
2020-10-27,6.45569
2020-10-28,6.34845
2020-10-29,6.84991
2020-10-30,7.15773
2020-10-31,0.94505
2020-11-01,0.62257
2020-11-02,6.82445
2020-11-03,6.61924
2020-11-04,6.25896
2020-11-05,6.91009
2020-11-06,6.0823
2020-11-07,0.65806
2020-11-08,0.53463
2020-11-09,6.37854
2020-11-10,6.71722
2020-11-11,6.86534
2020-11-12,6.15867
2020-11-13,6.51201
2020-11-14,0.78536
2020-11-15,0.59789
2020-11-16,8.14599
2020-11-17,7.56121
2020-11-18,8.92055
2020-11-19,8.37666
2020-11-20,6.86303
2020-11-21,0.71669
2020-11-22,0.63878
2020-11-23,7.67848
2020-11-24,7.82583
2020-11-25,7.74868
2020-11-26,7.54964
2020-11-27,7.07055
2020-11-28,0.99134
2020-11-29,0.83164
2020-11-30,7.02504
2020-12-01,7.51261
2020-12-02,7.6723
2020-12-03,10.47815
2020-12-04,10.65559
2020-12-05,1.24747
2020-12-06,1.03454
2020-12-07,10.22357
2020-12-08,14.12414
2020-12-09,13.11968
2020-12-10,10.92561
2020-12-11,10.0577
2020-12-12,1.22355
2020-12-13,1.0222
2020-12-14,9.22605
2020-12-15,8.38977
2020-12-16,11.80278
2020-12-17,11.31443
2020-12-18,8.80251
2020-12-19,1.04226
2020-12-20,0.87716
2020-12-21,8.29951
2020-12-22,7.92612
2020-12-23,100.0
2020-12-24,63.54322
2020-12-25,5.42886
2020-12-26,3.66295
2020-12-27,4.38582
2020-12-28,44.96227
2020-12-29,37.12024
2020-12-30,35.66832
2020-12-31,7.60904
2021-01-01,4.07492
2021-01-02,5.19279
2021-01-03,4.22999
2021-01-04,41.55698
2021-01-05,37.21513
2021-01-06,38.34611
2021-01-07,44.20237
2021-01-08,55.11255
2021-01-09,7.40923
2021-01-10,5.30465
2021-01-11,51.08469
2021-01-12,43.47641
2021-01-13,38.12855
2021-01-14,40.07807
2021-01-15,33.71032
2021-01-16,3.45697
2021-01-17,2.68472
2021-01-18,32.02079
2021-01-19,35.20158
2021-01-20,47.38161
2021-01-21,68.17515
2021-01-22,54.53163
2021-01-23,5.36791
2021-01-24,4.13587
2021-01-25,40.25242
2021-01-26,36.85871
2021-01-27,35.12366
2021-01-28,31.57102
2021-01-29,36.21376
2021-01-30,4.22999
2021-01-31,3.02263
2021-02-01,33.80367
2021-02-02,31.10274
2021-02-03,30.72935
2021-02-04,28.40181
2021-02-05,26.54179
2021-02-06,2.7341
2021-02-07,2.21258
2021-02-08,25.65382
2021-02-09,26.97921
2021-02-10,25.87215
2021-02-11,3.13141
2021-02-12,2.22415
2021-02-13,2.00506
2021-02-14,2.05212
2021-02-15,27.22531
2021-02-16,28.5615
2021-02-17,28.44655
2021-02-18,25.62682
2021-02-19,24.1695
2021-02-20,2.84905
2021-02-21,2.44711
2021-02-22,23.92417
2021-02-23,25.94775
2021-02-24,26.67602
2021-02-25,25.95855
2021-02-26,23.00149
2021-02-27,2.69938
2021-02-28,4.68824
2021-03-01,3.10826
2021-03-02,23.99901
2021-03-03,20.64001
2021-03-04,19.0662
2021-03-05,20.09458
2021-03-06,2.22415
2021-03-07,2.99023
2021-03-08,20.18638
2021-03-09,21.01417
2021-03-10,19.86545
2021-03-11,21.66221
2021-03-12,21.70233
2021-03-13,2.45405
2021-03-14,2.00428
2021-03-15,19.37325
2021-03-16,22.00475
2021-03-17,20.59141
2021-03-18,20.22804
2021-03-19,16.60443
2021-03-20,1.95028
2021-03-21,1.51671
2021-03-22,17.35585
2021-03-23,18.70901
2021-03-24,17.92134
2021-03-25,17.18612
2021-03-26,18.80544
2021-03-27,1.99503
2021-03-28,1.58537
2021-03-29,17.2571
2021-03-30,24.17259
2021-03-31,21.95152
2021-04-01,24.70259
2021-04-02,22.96909
2021-04-03,2.55743
2021-04-04,2.27121
2021-04-05,31.90507
2021-04-06,30.28729
2021-04-07,27.78849
2021-04-08,22.90429
2021-04-09,22.68982
2021-04-10,2.43477
2021-04-11,2.20024
2021-04-12,22.03098
2021-04-13,20.63847
2021-04-14,23.47595
2021-04-15,31.62426
2021-04-16,26.04264
2021-04-17,2.7827
2021-04-18,2.37922
2021-04-19,26.31806
2021-04-20,23.1149
2021-04-21,21.89443
2021-04-22,20.74184
2021-04-23,19.56535
2021-04-24,2.04054
2021-04-25,1.49357
2021-04-26,21.53492
2021-04-27,18.14352
2021-04-28,17.11977
2021-04-29,17.68989
2021-04-30,17.76781
2021-05-01,1.72733
2021-05-02,1.36396
2021-05-03,18.74141
2021-05-04,17.51863
2021-05-05,2.44634
2021-05-06,18.05171
2021-05-07,16.23798
2021-05-08,1.50977
2021-05-09,1.27293
2021-05-10,17.97148
2021-05-11,17.35122
2021-05-12,17.52788
2021-05-13,18.38113
2021-05-14,16.52882
2021-05-15,1.56994
2021-05-16,1.34545
2021-05-17,15.04451
2021-05-18,15.188
2021-05-19,1.91788
2021-05-20,14.54845
2021-05-21,14.6526
2021-05-22,1.35625
2021-05-23,1.11246
2021-05-24,13.56251
2021-05-25,15.24201
2021-05-26,14.24835
2021-05-27,14.38413
2021-05-28,14.72203
2021-05-29,1.24747
2021-05-30,0.89799
2021-05-31,13.68903
2021-06-01,13.23463
2021-06-02,13.05874
2021-06-03,16.77338
2021-06-04,13.53473
2021-06-05,1.21584
2021-06-06,1.11169
2021-06-07,15.10006
2021-06-08,13.33724
2021-06-09,12.18851
2021-06-10,12.16228
2021-06-11,12.55651
2021-06-12,1.0978
2021-06-13,0.89336
2021-06-14,16.49719
2021-06-15,15.13246
2021-06-16,14.06242
2021-06-17,12.85584
2021-06-18,13.15671
2021-06-19,1.21121
2021-06-20,0.99211
2021-06-21,17.43685
2021-06-22,15.41945
2021-06-23,14.64566
2021-06-24,19.09475
2021-06-25,16.3429
2021-06-26,1.58229
2021-06-27,1.11323
2021-06-28,14.38027
2021-06-29,13.17214
2021-06-30,14.65569
2021-07-01,13.50002
2021-07-02,14.61248
2021-07-03,1.64478
2021-07-04,1.18652
2021-07-05,16.56971
2021-07-06,20.0182
2021-07-07,21.44389
2021-07-08,20.07066
2021-07-09,18.74527
2021-07-10,1.7713
2021-07-11,1.28373
2021-07-12,16.74021
2021-07-13,17.16529
2021-07-14,15.51279
2021-07-15,15.74732
2021-07-16,13.60648
2021-07-17,1.24824
2021-07-18,1.19732
2021-07-19,13.93359
2021-07-20,16.17163
2021-07-21,14.91644
2021-07-22,16.53963
2021-07-23,16.22178
2021-07-24,1.67101
2021-07-25,1.21661
2021-07-26,13.99608
2021-07-27,13.3789
2021-07-28,13.203
2021-07-29,14.57237
2021-07-30,16.23875
2021-07-31,1.56146
2021-08-01,1.06849
2021-08-02,14.20746
2021-08-03,13.73918
2021-08-04,15.58608
2021-08-05,14.01305
2021-08-06,12.54262
2021-08-07,1.087
2021-08-08,0.96819
2021-08-09,15.64009
2021-08-10,13.96445
2021-08-11,13.30021
2021-08-12,14.18894
2021-08-13,15.56294
2021-08-14,1.34236
2021-08-15,0.9898
2021-08-16,2.21027
2021-08-17,14.182
2021-08-18,14.20437
2021-08-19,13.94207
2021-08-20,14.01228
2021-08-21,1.31922
2021-08-22,0.97591
2021-08-23,18.61489
2021-08-24,17.092
2021-08-25,14.46822
2021-08-26,13.23926
2021-08-27,12.5133
2021-08-28,1.08392
2021-08-29,0.83164
2021-08-30,12.90753
2021-08-31,13.82789
2021-09-01,12.81572
2021-09-02,11.55127
2021-09-03,21.51795
2021-09-04,2.61298
2021-09-05,1.63706
2021-09-06,17.70841
2021-09-07,14.79147
2021-09-08,13.74535
2021-09-09,13.4491
2021-09-10,16.56277
2021-09-11,1.44959
2021-09-12,1.07003
2021-09-13,13.66434
2021-09-14,13.71757
2021-09-15,12.26566
2021-09-16,11.52736
2021-09-17,12.08591
2021-09-18,1.08469
2021-09-19,0.65575
2021-09-20,0.55854
2021-09-21,0.65035
2021-09-22,0.79616
2021-09-23,12.90135
2021-09-24,12.224
2021-09-25,1.20504
2021-09-26,0.97437
2021-09-27,11.46873
2021-09-28,12.97233
2021-09-29,13.60571
2021-09-30,13.69597
2021-10-01,12.08591
2021-10-02,1.21892
2021-10-03,0.91728
2021-10-04,1.80062
2021-10-05,13.11351
2021-10-06,13.23
2021-10-07,13.33029
2021-10-08,12.17463
2021-10-09,1.15103
2021-10-10,0.83936
2021-10-11,1.42799
2021-10-12,13.80938
2021-10-13,13.00936
2021-10-14,12.91833
2021-10-15,12.36595
2021-10-16,1.15335
2021-10-17,0.81236
2021-10-18,10.75743
2021-10-19,10.73737
2021-10-20,10.25983
2021-10-21,10.02453
2021-10-22,9.25691
2021-10-23,0.8787
2021-10-24,0.62952
2021-10-25,9.86483
2021-10-26,10.08085
2021-10-27,9.63339
2021-10-28,10.69108
2021-10-29,11.94704
2021-10-30,1.01911
2021-10-31,0.68738
2021-11-01,10.20814
2021-11-02,11.38232
2021-11-03,9.67428
2021-11-04,10.82146
2021-11-05,9.44669
2021-11-06,0.8139
2021-11-07,0.67966
2021-11-08,9.65036
2021-11-09,9.09644
2021-11-10,8.86963
2021-11-11,9.74757
2021-11-12,10.43341
2021-11-13,0.91265
2021-11-14,0.79461
2021-11-15,10.88164
2021-11-16,9.89955
2021-11-17,8.59653
2021-11-18,8.71379
2021-11-19,19.47663
2021-11-20,2.24884
2021-11-21,1.50283
2021-11-22,16.76412
2021-11-23,13.32875
2021-11-24,12.16074
2021-11-25,10.32309
2021-11-26,9.96512
2021-11-27,1.04766
2021-11-28,0.80619
2021-11-29,10.47198
2021-11-30,11.96633
2021-12-01,12.79798
2021-12-02,12.51407
2021-12-03,11.10151
2021-12-04,1.05614
2021-12-05,0.94968
2021-12-06,11.57519
2021-12-07,11.86218
2021-12-08,12.67454
2021-12-09,11.5505
2021-12-10,11.26506
2021-12-11,1.50205
2021-12-12,1.12635
2021-12-13,19.71424
2021-12-14,14.87093
2021-12-15,13.71835
2021-12-16,13.42827
2021-12-17,12.17463
2021-12-18,1.22895
2021-12-19,0.91805
2021-12-20,11.58831
2021-12-21,14.05779
2021-12-22,13.45682
2021-12-23,18.35336
2021-12-24,15.30141
2021-12-25,1.45191
2021-12-26,1.3061
2021-12-27,15.26438
2021-12-28,14.00996
2021-12-29,15.16949
2021-12-30,13.15517
2021-12-31,3.37674
2022-01-01,0.82624
2022-01-02,0.84167
2022-01-03,12.95536
2022-01-04,15.52668
2022-01-05,14.01073
2022-01-06,13.65894
2022-01-07,14.37178
2022-01-08,1.54371
2022-01-09,1.1086
2022-01-10,15.39244
2022-01-11,14.03311
2022-01-12,16.12072
2022-01-13,22.61807
2022-01-14,17.7547
2022-01-15,1.6224
2022-01-16,1.26907
2022-01-17,13.61342
2022-01-18,12.47627
2022-01-19,12.4917
2022-01-20,12.96462
2022-01-21,13.64506
2022-01-22,1.39636
2022-01-23,1.03917
2022-01-24,13.35344
2022-01-25,13.85875
2022-01-26,13.23155
2022-01-27,15.23583
2022-01-28,15.57605
2022-01-29,1.50591
2022-01-30,0.88873
2022-01-31,0.86019
2022-02-01,0.97822
2022-02-02,1.09317
2022-02-03,14.21363
2022-02-04,12.32275
2022-02-05,1.46811
2022-02-06,1.00445
2022-02-07,11.73643
2022-02-08,11.26043
2022-02-09,12.74706
2022-02-10,12.3999
2022-02-11,10.81452
2022-02-12,1.16106
2022-02-13,0.80696
2022-02-14,10.80372
2022-02-15,10.74817
2022-02-16,11.28666
2022-02-17,11.23497
2022-02-18,9.9605
2022-02-19,0.86405
2022-02-20,0.71978
2022-02-21,10.04613
2022-02-22,9.44438
2022-02-23,11.42244
2022-02-24,12.66065
2022-02-25,11.00276
2022-02-26,1.15489
2022-02-27,0.85942
2022-02-28,10.0793
2022-03-01,1.70187
2022-03-02,9.78923
2022-03-03,10.58462
2022-03-04,9.39655
2022-03-05,0.93194
2022-03-06,0.76453
2022-03-07,10.00756
2022-03-08,9.85712
2022-03-09,1.26521
2022-03-10,10.40795
2022-03-11,9.93735
2022-03-12,1.15412
2022-03-13,0.83396
2022-03-14,10.58308
2022-03-15,10.09627
2022-03-16,10.10013
2022-03-17,11.16631
2022-03-18,9.79309
2022-03-19,1.07312
2022-03-20,0.86173
2022-03-21,9.06867
2022-03-22,9.14196
2022-03-23,9.43512
2022-03-24,8.55564
2022-03-25,8.5649
2022-03-26,0.80233
2022-03-27,0.62257
2022-03-28,8.54021
2022-03-29,8.43838
2022-03-30,9.13425
2022-03-31,8.70068
2022-04-01,8.59422
2022-04-02,0.85942
2022-04-03,0.63878
2022-04-04,8.9923
2022-04-05,8.71457
2022-04-06,9.17359
2022-04-07,10.15336
2022-04-08,13.87804
2022-04-09,1.46888
2022-04-10,0.99134
2022-04-11,13.1436
2022-04-12,10.52136
2022-04-13,13.07879
2022-04-14,12.86432
2022-04-15,10.90787
2022-04-16,1.05614
2022-04-17,0.79153
2022-04-18,9.9875
2022-04-19,10.37941
2022-04-20,9.50918
2022-04-21,10.29454
2022-04-22,8.52478
2022-04-23,0.82624
2022-04-24,0.65189
2022-04-25,8.72382
2022-04-26,9.62259
2022-04-27,8.88275
2022-04-28,9.83089
2022-04-29,12.06199
2022-04-30,0.97668
2022-05-01,0.7437
2022-05-02,9.54236
2022-05-03,9.32249
2022-05-04,8.7948
2022-05-05,1.19424
2022-05-06,8.32729
2022-05-07,0.83859
2022-05-08,0.62335
2022-05-09,8.43529
2022-05-10,8.75777
2022-05-11,9.30011
2022-05-12,9.01004
2022-05-13,9.7792
2022-05-14,1.02914
2022-05-15,0.638
2022-05-16,8.99615
2022-05-17,8.73077
2022-05-18,9.0139
2022-05-19,10.83843
2022-05-20,10.25828
2022-05-21,0.94814
2022-05-22,0.65883
2022-05-23,9.09259
2022-05-24,8.12516
2022-05-25,8.16373
2022-05-26,8.48698
2022-05-27,8.26402
2022-05-28,0.72827
2022-05-29,0.57243
2022-05-30,9.3464
2022-05-31,8.7786
2022-06-01,1.16646
2022-06-02,7.56738
2022-06-03,7.83046
2022-06-04,0.72287
2022-06-05,0.45439
2022-06-06,0.72364
2022-06-07,7.22176
2022-06-08,7.6075
2022-06-09,7.1477
2022-06-10,6.90392
2022-06-11,0.74832
2022-06-12,0.64803
2022-06-13,9.7576
2022-06-14,9.78614
2022-06-15,8.92055
2022-06-16,9.85712
2022-06-17,8.98304
2022-06-18,0.99211
2022-06-19,0.68198
2022-06-20,9.36955
2022-06-21,8.67291
2022-06-22,9.91189
2022-06-23,10.00216
2022-06-24,9.55393
2022-06-25,0.9736
2022-06-26,0.72672
2022-06-27,10.03764
2022-06-28,8.78554
2022-06-29,9.23608
2022-06-30,8.64745
2022-07-01,9.92115
2022-07-02,0.90802
2022-07-03,0.62103
2022-07-04,8.60039
2022-07-05,10.96804
2022-07-06,9.8332
2022-07-07,10.68568
2022-07-08,10.15954
2022-07-09,0.88102
2022-07-10,0.61872
2022-07-11,8.6351
2022-07-12,7.68156
2022-07-13,8.10279
2022-07-14,7.70316
2022-07-15,8.25014
2022-07-16,0.80619
2022-07-17,0.59403
2022-07-18,9.83012
2022-07-19,8.25631
2022-07-20,8.892
2022-07-21,8.57261
2022-07-22,7.28039
2022-07-23,0.62952
2022-07-24,0.47291
2022-07-25,7.8752
2022-07-26,7.31203
2022-07-27,7.01038
2022-07-28,7.80037
2022-07-29,7.84049
2022-07-30,0.68506
2022-07-31,0.48525
2022-08-01,7.31203
2022-08-02,6.62927
2022-08-03,6.82445
2022-08-04,8.59267
2022-08-05,7.87983
2022-08-06,0.69972
2022-08-07,0.48602
2022-08-08,7.22562
2022-08-09,7.09833
2022-08-10,6.63236
2022-08-11,13.52008
2022-08-12,10.75434
2022-08-13,0.94351
2022-08-14,0.5246
2022-08-15,0.76221
2022-08-16,9.72365
2022-08-17,9.6087
2022-08-18,8.40675
2022-08-19,7.64839
2022-08-20,0.59249
2022-08-21,0.41428
2022-08-22,7.43006
2022-08-23,7.1639
2022-08-24,7.14539
2022-08-25,7.63142
2022-08-26,7.61059
2022-08-27,0.60946
2022-08-28,0.43896
2022-08-29,7.82968
2022-08-30,7.57587
2022-08-31,8.16913
2022-09-01,7.27422
2022-09-02,7.48329
2022-09-03,0.65189
2022-09-04,0.47291
2022-09-05,6.93863
2022-09-06,6.57527
2022-09-07,6.28134
2022-09-08,6.12318
2022-09-09,0.55854
2022-09-10,0.35873
2022-09-11,0.37493
2022-09-12,0.52383
2022-09-13,9.27388
2022-09-14,8.02332
2022-09-15,7.20633
2022-09-16,6.81751
2022-09-17,0.63183
2022-09-18,0.42122
2022-09-19,6.65242
2022-09-20,6.54827
2022-09-21,6.28211
2022-09-22,6.87537
2022-09-23,6.95329
2022-09-24,0.61409
2022-09-25,0.41582
2022-09-26,7.11916
2022-09-27,7.31203
2022-09-28,7.73556
2022-09-29,7.50721
2022-09-30,7.34828
2022-10-01,0.6434
2022-10-02,0.50762
2022-10-03,0.65652
2022-10-04,7.59824
2022-10-05,7.36449
2022-10-06,7.24722
2022-10-07,6.90469
2022-10-08,0.69895
2022-10-09,0.46211
2022-10-10,0.67118
2022-10-11,7.06901
2022-10-12,7.07595
2022-10-13,6.51895
2022-10-14,7.30663
2022-10-15,0.73598
2022-10-16,0.52074
2022-10-17,7.39226
2022-10-18,7.61984
2022-10-19,6.99418
2022-10-20,6.09464
2022-10-21,5.88403
2022-10-22,0.53308
2022-10-23,0.36799
2022-10-24,6.50738
2022-10-25,6.41249
2022-10-26,7.5481
2022-10-27,7.94695
2022-10-28,7.05281
2022-10-29,0.68506
2022-10-30,0.39345
2022-10-31,7.36989
2022-11-01,7.57587
2022-11-02,7.46478
2022-11-03,6.74191
2022-11-04,8.93984
2022-11-05,1.00908
2022-11-06,0.58632
2022-11-07,9.76608
2022-11-08,9.68508
2022-11-09,10.21045
2022-11-10,8.36817
2022-11-11,10.73428
2022-11-12,0.93965
2022-11-13,0.58632
2022-11-14,10.16339
2022-11-15,9.52384
2022-11-16,8.33346
2022-11-17,7.2071
2022-11-18,7.37374
2022-11-19,0.55006
2022-11-20,0.37107
2022-11-21,6.5637
2022-11-22,6.22733
2022-11-23,6.56755
2022-11-24,6.37006
2022-11-25,5.51141
2022-11-26,0.55854
2022-11-27,0.3379
2022-11-28,8.12284
2022-11-29,7.01346
2022-11-30,8.97609
2022-12-01,8.42912
2022-12-02,7.79343
2022-12-03,0.5354
2022-12-04,0.41582
2022-12-05,7.39689
2022-12-06,7.67153
2022-12-07,8.54793
2022-12-08,7.35446
2022-12-09,7.15773
2022-12-10,0.58632
2022-12-11,0.47445
2022-12-12,6.62618
2022-12-13,6.60767
2022-12-14,6.96641
2022-12-15,5.93263
2022-12-16,5.99589
2022-12-17,0.50762
2022-12-18,0.31939
2022-12-19,5.8902
2022-12-20,5.66339
2022-12-21,5.59318
2022-12-22,7.49872
2022-12-23,7.26959
2022-12-24,0.59403
2022-12-25,0.36104
2022-12-26,6.29291
2022-12-27,6.04141
2022-12-28,6.39629
2022-12-29,5.81537
2022-12-30,2.23727
2022-12-31,0.3811
2023-01-01,0.31167
2023-01-02,5.72665
2023-01-03,6.01132
2023-01-04,7.49795
2023-01-05,6.98801
2023-01-06,7.72862
2023-01-07,0.75913
2023-01-08,0.43433
2023-01-09,9.2384
2023-01-10,7.8536
2023-01-11,6.99649
2023-01-12,6.47189
2023-01-13,6.74422
2023-01-14,0.557
2023-01-15,0.3973
2023-01-16,6.71105
2023-01-17,5.97506
2023-01-18,5.63793
2023-01-19,6.23582
2023-01-20,5.41574
2023-01-21,0.42508
2023-01-22,0.29393
2023-01-23,0.3163
2023-01-24,0.40656
2023-01-25,7.2071
2023-01-26,7.51029
2023-01-27,8.87503
2023-01-28,0.70589
2023-01-29,0.47522
2023-01-30,9.00773
2023-01-31,9.12962
2023-02-01,8.15833
2023-02-02,8.69914
2023-02-03,8.0619
2023-02-04,0.58632
2023-02-05,0.39036
2023-02-06,8.0187
2023-02-07,7.6831
2023-02-08,10.85001
2023-02-09,9.40658
2023-02-10,9.76223
2023-02-11,0.85093
2023-02-12,0.55623
2023-02-13,8.46229
2023-02-14,11.61145
2023-02-15,9.6357
2023-02-16,10.796
2023-02-17,9.13502
2023-02-18,0.67889
2023-02-19,0.49297
2023-02-20,8.6459
2023-02-21,8.77243
2023-02-22,7.44858
2023-02-23,9.59945
2023-02-24,7.99092
2023-02-25,0.63492
2023-02-26,0.46905
2023-02-27,6.99649
2023-02-28,7.11684
2023-03-01,0.90879
2023-03-02,7.07518
2023-03-03,6.48655
2023-03-04,0.50685
2023-03-05,0.39113
2023-03-06,8.29103
2023-03-07,7.43006
2023-03-08,9.17051
2023-03-09,8.58727
2023-03-10,7.06284
2023-03-11,0.64186
2023-03-12,0.42971
2023-03-13,8.12902
2023-03-14,7.68002
2023-03-15,8.88506
2023-03-16,8.33269
2023-03-17,8.21388
2023-03-18,0.61563
2023-03-19,0.37493
2023-03-20,7.33363
2023-03-21,6.69485
2023-03-22,7.10141
2023-03-23,7.75948
2023-03-24,7.03198
2023-03-25,0.52614
2023-03-26,0.35796
2023-03-27,6.79282
2023-03-28,7.30045
2023-03-29,7.08598
2023-03-30,7.21713
2023-03-31,7.36757
2023-04-01,0.57243
2023-04-02,0.42276
2023-04-03,6.55907
2023-04-04,7.33748
2023-04-05,7.99555
2023-04-06,6.92243
2023-04-07,8.58573
2023-04-08,0.8625
2023-04-09,0.50917
2023-04-10,8.07501
2023-04-11,8.22854
2023-04-12,8.26402
2023-04-13,8.15679
2023-04-14,7.24491
2023-04-15,0.58554
2023-04-16,0.40656
2023-04-17,6.98492
2023-04-18,6.76428
2023-04-19,6.59841
2023-04-20,6.05452
2023-04-21,5.98972
2023-04-22,0.49451
2023-04-23,0.40733
2023-04-24,5.85471
2023-04-25,6.48192
2023-04-26,5.98046
2023-04-27,5.81151
2023-04-28,6.02675
2023-04-29,0.51843
2023-04-30,0.31939
2023-05-01,1.42722
2023-05-02,5.30774
2023-05-03,4.69056
2023-05-04,4.65661
2023-05-05,0.51457
2023-05-06,0.30781
2023-05-07,0.24455
2023-05-08,6.00592
2023-05-09,5.21824
2023-05-10,5.86474
2023-05-11,6.10853
2023-05-12,5.26299
2023-05-13,0.42122
2023-05-14,0.28853
2023-05-15,4.85797
2023-05-16,4.91891
2023-05-17,5.16116
2023-05-18,5.14495
2023-05-19,5.65799
2023-05-20,0.47908
2023-05-21,0.34407
2023-05-22,5.69193
2023-05-23,5.42191
2023-05-24,4.76616
2023-05-25,4.7623
2023-05-26,4.97369
2023-05-27,0.44591
2023-05-28,0.30936
2023-05-29,0.74524
