date,20대실비보험
2023-05-31,10.36036
2023-06-01,6.3063
2023-06-02,9.9099
2023-06-03,4.5045
2023-06-04,3.15315
2023-06-05,11.71171
2023-06-06,5.4054
2023-06-07,15.76576
2023-06-08,11.26126
2023-06-09,7.2072
2023-06-10,3.6036
2023-06-11,5.85585
2023-06-12,15.76576
2023-06-13,12.16216
2023-06-14,14.41441
2023-06-15,12.16216
2023-06-16,14.41441
2023-06-17,5.4054
2023-06-18,7.2072
2023-06-19,18.46846
2023-06-20,7.65765
2023-06-21,16.21621
2023-06-22,10.81081
2023-06-23,13.51351
2023-06-24,3.15315
2023-06-25,2.25225
2023-06-26,12.16216
2023-06-27,12.16216
2023-06-28,4.95495
2023-06-29,10.81081
2023-06-30,9.9099
2023-07-01,3.6036
2023-07-02,5.4054
2023-07-03,18.01801
2023-07-04,13.96396
2023-07-05,4.5045
2023-07-06,13.51351
2023-07-07,14.41441
2023-07-08,5.4054
2023-07-10,18.46846
2023-07-11,10.36036
2023-07-12,14.86486
2023-07-13,8.55855
2023-07-14,10.81081
2023-07-15,8.55855
2023-07-16,9.45945
2023-07-17,23.42342
2023-07-18,15.31531
2023-07-19,15.31531
2023-07-20,10.81081
2023-07-21,18.01801
2023-07-22,7.65765
2023-07-23,3.6036
2023-07-24,9.009
2023-07-25,15.31531
2023-07-26,11.71171
2023-07-27,14.86486
2023-07-28,7.65765
2023-07-29,8.55855
2023-07-30,10.36036
2023-07-31,10.36036
2023-08-01,12.16216
2023-08-02,11.26126
2023-08-03,10.81081
2023-08-04,5.85585
2023-08-05,3.6036
2023-08-06,12.61261
2023-08-07,13.96396
2023-08-08,13.06306
2023-08-09,9.45945
2023-08-10,11.26126
2023-08-11,10.81081
2023-08-12,13.51351
2023-08-13,13.51351
2023-08-14,11.26126
2023-08-15,15.31531
2023-08-16,18.46846
2023-08-17,13.51351
2023-08-18,16.66666
2023-08-19,9.9099
2023-08-20,4.95495
2023-08-21,17.11711
2023-08-22,15.31531
2023-08-23,13.06306
2023-08-24,10.36036
2023-08-25,14.41441
2023-08-26,12.61261
2023-08-27,11.26126
2023-08-28,17.11711
2023-08-29,19.36936
2023-08-30,17.56756
2023-08-31,10.36036
2023-09-01,11.71171
2023-09-02,11.26126
2023-09-03,12.16216
2023-09-04,12.61261
2023-09-05,18.91891
2023-09-06,15.31531
2023-09-07,17.11711
2023-09-08,10.36036
2023-09-09,4.95495
2023-09-10,7.2072
2023-09-11,15.31531
2023-09-12,13.96396
2023-09-13,13.51351
2023-09-14,2.7027
2023-09-15,15.31531
2023-09-16,8.1081
2023-09-17,7.2072
2023-09-18,11.71171
2023-09-19,12.61261
2023-09-20,12.16216
2023-09-21,12.61261
2023-09-22,9.009
2023-09-23,7.65765
2023-09-24,6.3063
2023-09-25,11.71171
2023-09-26,13.06306
2023-09-27,9.45945
2023-09-28,5.4054
2023-09-29,4.05405
2023-09-30,6.3063
2023-10-01,6.3063
2023-10-02,3.6036
2023-10-03,4.95495
2023-10-04,10.36036
2023-10-05,11.71171
2023-10-06,4.5045
2023-10-07,5.4054
2023-10-08,5.85585
2023-10-09,5.85585
2023-10-10,14.41441
2023-10-11,18.91891
2023-10-12,10.81081
2023-10-13,12.61261
2023-10-14,4.05405
2023-10-15,3.6036
2023-10-16,19.36936
2023-10-17,8.1081
2023-10-18,9.45945
2023-10-19,10.81081
2023-10-20,7.65765
2023-10-21,4.95495
2023-10-22,9.45945
2023-10-23,7.2072
2023-10-24,15.76576
2023-10-25,12.16216
2023-10-26,14.41441
2023-10-27,11.26126
2023-10-28,4.95495
2023-10-29,10.81081
2023-10-30,18.46846
2023-10-31,12.16216
2023-11-01,11.71171
2023-11-02,20.27027
2023-11-03,10.81081
2023-11-04,8.55855
2023-11-05,5.85585
2023-11-06,13.51351
2023-11-07,12.16216
2023-11-08,12.16216
2023-11-09,10.81081
2023-11-10,9.9099
2023-11-11,2.25225
2023-11-12,5.85585
2023-11-13,10.81081
2023-11-14,16.21621
2023-11-15,10.36036
2023-11-16,10.36036
2023-11-17,8.55855
2023-11-18,7.2072
2023-11-19,8.55855
2023-11-20,15.31531
2023-11-21,17.11711
2023-11-22,15.76576
2023-11-23,14.41441
2023-11-24,13.96396
2023-11-25,5.85585
2023-11-26,7.65765
2023-11-27,16.21621
2023-11-28,15.31531
2023-11-29,19.36936
2023-11-30,13.06306
2023-12-01,15.31531
2023-12-02,9.009
2023-12-03,4.95495
2023-12-04,14.86486
2023-12-05,17.11711
2023-12-06,13.51351
2023-12-07,18.01801
2023-12-08,13.96396
2023-12-09,13.06306
2023-12-10,7.2072
2023-12-11,15.76576
2023-12-12,14.86486
2023-12-13,16.21621
2023-12-14,19.36936
2023-12-15,10.81081
2023-12-16,6.75675
2023-12-17,6.3063
2023-12-18,17.56756
2023-12-19,13.96396
2023-12-20,14.86486
2023-12-21,13.06306
2023-12-22,14.41441
2023-12-23,9.009
2023-12-24,9.9099
2023-12-25,11.71171
2023-12-26,16.66666
2023-12-27,18.01801
2023-12-28,18.91891
2023-12-29,16.21621
2023-12-30,6.75675
2023-12-31,6.3063
2024-01-01,10.36036
2024-01-02,18.91891
2024-01-03,16.66666
2024-01-04,12.61261
2024-01-05,17.56756
2024-01-06,10.36036
2024-01-07,4.95495
2024-01-08,18.46846
2024-01-09,26.12612
2024-01-10,25.67567
2024-01-11,15.76576
2024-01-12,22.52252
2024-01-13,11.26126
2024-01-14,8.55855
2024-01-15,22.52252
2024-01-16,19.81981
2024-01-17,19.81981
2024-01-18,22.07207
2024-01-19,18.46846
2024-01-20,6.75675
2024-01-21,11.26126
2024-01-22,15.31531
2024-01-23,22.52252
2024-01-24,14.41441
2024-01-25,9.9099
2024-01-26,17.11711
2024-01-27,9.009
2024-01-28,9.45945
2024-01-29,16.66666
2024-01-30,20.72072
2024-01-31,10.36036
2024-02-01,17.11711
2024-02-02,14.41441
2024-02-03,6.75675
2024-02-04,10.81081
2024-02-05,14.86486
2024-02-06,16.66666
2024-02-07,14.41441
2024-02-08,9.009
2024-02-09,6.3063
2024-02-10,4.95495
2024-02-11,8.1081
2024-02-12,11.26126
2024-02-13,15.31531
2024-02-14,18.91891
2024-02-15,18.91891
2024-02-16,22.52252
2024-02-17,8.1081
2024-02-18,11.26126
2024-02-19,12.61261
2024-02-20,15.76576
2024-02-21,14.86486
2024-02-22,20.27027
2024-02-23,12.61261
2024-02-24,4.95495
2024-02-25,10.81081
2024-02-26,13.06306
2024-02-27,16.66666
2024-02-28,19.36936
2024-02-29,8.55855
2024-03-01,8.55855
2024-03-02,10.81081
2024-03-03,10.36036
2024-03-04,7.65765
2024-03-05,22.52252
2024-03-06,22.97297
2024-03-07,19.36936
2024-03-08,14.86486
2024-03-09,10.36036
2024-03-10,4.95495
2024-03-11,12.16216
2024-03-12,14.41441
2024-03-13,17.56756
2024-03-14,13.06306
2024-03-15,10.36036
2024-03-16,9.009
2024-03-17,9.9099
2024-03-18,9.45945
2024-03-19,14.41441
2024-03-20,18.91891
