date,코덱스2차전지산업
2020-11-16,5.47986
2020-11-17,5.47986
2020-11-18,5.19826
2020-11-19,5.88324
2020-11-20,5.37331
2020-11-21,0.76109
2020-11-22,0.63931
2020-11-23,6.79655
2020-11-24,8.42529
2020-11-25,8.11325
2020-11-26,6.56823
2020-11-27,7.19232
2020-11-28,2.28327
2020-11-29,2.1615
2020-11-30,8.92
2020-12-01,7.26082
2020-12-02,7.64137
2020-12-03,7.5957
2020-12-04,6.50734
2020-12-05,1.06553
2020-12-06,0.75348
2020-12-07,7.07055
2020-12-08,6.6215
2020-12-09,8.51662
2020-12-10,8.48618
2020-12-11,7.5957
2020-12-12,0.9818
2020-12-13,0.79914
2020-12-14,8.15891
2020-12-15,7.1086
2020-12-16,8.69168
2020-12-17,9.83332
2020-12-18,8.93523
2020-12-19,1.56024
2020-12-20,1.40041
2020-12-21,8.58512
2020-12-22,9.52888
2020-12-23,13.928
2020-12-24,16.02861
2020-12-25,7.50437
2020-12-26,14.11066
2020-12-27,13.45612
2020-12-28,28.5562
2020-12-29,27.17862
2020-12-30,32.22467
2020-12-31,10.28997
2021-01-01,7.33693
2021-01-02,6.94877
2021-01-03,7.96864
2021-01-04,53.16234
2021-01-05,52.3708
2021-01-06,60.90265
2021-01-07,66.34447
2021-01-08,85.69906
2021-01-09,22.24674
2021-01-10,19.58292
2021-01-11,100.0
2021-01-12,72.11355
2021-01-13,60.64388
2021-01-14,63.88614
2021-01-15,53.50483
2021-01-16,9.15594
2021-01-17,7.81642
2021-01-18,48.99155
2021-01-19,56.40459
2021-01-20,53.74077
2021-01-21,51.99786
2021-01-22,55.61306
2021-01-23,12.48953
2021-01-24,10.85318
2021-01-25,58.26927
2021-01-26,53.52766
2021-01-27,54.2507
2021-01-28,45.84823
2021-01-29,46.98226
2021-01-30,7.1771
2021-01-31,5.76147
2021-02-01,51.66298
2021-02-02,52.21858
2021-02-03,56.00121
2021-02-04,50.23213
2021-02-05,54.10609
2021-02-06,9.38427
2021-02-07,8.52424
2021-02-08,52.79701
2021-02-09,44.79031
2021-02-10,42.71253
2021-02-11,9.23205
2021-02-12,8.27308
2021-02-13,6.72806
2021-02-14,7.43587
2021-02-15,51.01605
2021-02-16,46.40383
2021-02-17,42.37004
2021-02-18,38.84618
2021-02-19,45.97001
2021-02-20,8.61557
2021-02-21,8.11325
2021-02-22,47.14209
2021-02-23,46.83004
2021-02-24,50.12558
2021-02-25,49.21987
2021-02-26,44.151
2021-02-27,6.58345
2021-02-28,5.26676
2021-03-01,8.25024
2021-03-02,41.82205
2021-03-03,37.8872
2021-03-04,34.18068
2021-03-05,33.40436
2021-03-06,5.54836
2021-03-07,4.20123
2021-03-08,35.56587
2021-03-09,40.89352
2021-03-10,34.72867
2021-03-11,40.7413
2021-03-12,36.51723
2021-03-13,5.24393
2021-03-14,3.87396
2021-03-15,30.94603
2021-03-16,38.5113
2021-03-17,38.26014
2021-03-18,34.18829
2021-03-19,26.50125
2021-03-20,4.15556
2021-03-21,3.24986
2021-03-22,29.78917
2021-03-23,30.56549
2021-03-24,29.32491
2021-03-25,28.08432
2021-03-26,26.01415
2021-03-27,4.23928
2021-03-28,3.23464
2021-03-29,24.20275
2021-03-30,27.93211
2021-03-31,25.18456
2021-04-01,30.00989
2021-04-02,28.35071
2021-04-03,3.95007
2021-04-04,3.09764
2021-04-05,27.01879
2021-04-06,25.54227
2021-04-07,24.98668
2021-04-08,23.16005
2021-04-09,22.90889
2021-04-10,3.31075
2021-04-11,4.28495
2021-04-12,38.8614
2021-04-13,42.25587
2021-04-14,35.09399
2021-04-15,32.62805
2021-04-16,30.91559
2021-04-17,4.55894
2021-04-18,3.11287
2021-04-19,30.42088
2021-04-20,28.6932
2021-04-21,25.40528
2021-04-22,25.99893
2021-04-23,24.23319
2021-04-24,3.56191
2021-04-25,2.61054
2021-04-26,25.03995
2021-04-27,27.55917
2021-04-28,23.03067
2021-04-29,27.28518
2021-04-30,20.4049
2021-05-01,2.54205
2021-05-02,1.86467
2021-05-03,24.76596
2021-05-04,25.0019
2021-05-05,4.04901
2021-05-06,21.59981
2021-05-07,20.48862
2021-05-08,2.24522
2021-05-09,1.68962
2021-05-10,23.43405
2021-05-11,20.99094
2021-05-12,20.57995
2021-05-13,19.1567
2021-05-14,19.89496
2021-05-15,1.96361
2021-05-16,1.66679
2021-05-17,17.86285
2021-05-18,16.78971
2021-05-19,2.8617
2021-05-20,18.41083
2021-05-21,19.20237
2021-05-22,2.30611
2021-05-23,2.01689
2021-05-24,17.23114
2021-05-25,16.74404
2021-05-26,18.22817
2021-05-27,17.95418
2021-05-28,17.39097
2021-05-29,2.42027
2021-05-30,1.57546
2021-05-31,21.63787
2021-06-01,20.08524
2021-06-02,20.03196
2021-06-03,20.21462
2021-06-04,16.31783
2021-06-05,2.47355
2021-06-06,1.22535
2021-06-07,17.87807
2021-06-08,15.17619
2021-06-09,14.85653
2021-06-10,15.47301
2021-06-11,18.44128
2021-06-12,3.42491
2021-06-13,1.96361
2021-06-14,17.44424
2021-06-15,17.17025
2021-06-16,16.37871
2021-06-17,18.90554
2021-06-18,18.60872
2021-06-19,2.3746
2021-06-20,2.17672
2021-06-21,17.12459
2021-06-22,17.47469
2021-06-23,20.88438
2021-06-24,21.39432
2021-06-25,20.24507
2021-06-26,2.66382
2021-06-27,2.24522
2021-06-28,17.2768
2021-06-29,15.99056
2021-06-30,18.47172
2021-07-01,18.95882
2021-07-02,15.41974
2021-07-03,1.98645
2021-07-04,1.41563
2021-07-05,16.36349
2021-07-06,20.57234
2021-07-07,20.05479
2021-07-08,21.56176
2021-07-09,21.43237
2021-07-10,2.47355
2021-07-11,2.07017
2021-07-12,19.20998
2021-07-13,24.88773
2021-07-14,27.81794
2021-07-15,26.40992
2021-07-16,25.51183
2021-07-17,3.31075
2021-07-18,3.26508
2021-07-19,23.38838
2021-07-20,24.7964
2021-07-21,21.36387
2021-07-22,22.47507
2021-07-23,23.79937
2021-07-24,3.32597
2021-07-25,2.61815
2021-07-26,23.61671
2021-07-27,20.4049
2021-07-28,19.89496
2021-07-29,21.23449
2021-07-30,19.80363
2021-07-31,2.47355
2021-08-01,2.19955
2021-08-02,18.93599
2021-08-03,19.12626
2021-08-04,23.12961
2021-08-05,21.1051
2021-08-06,20.41251
2021-08-07,2.86932
2021-08-08,2.45833
2021-08-09,28.35071
2021-08-10,25.13128
2021-08-11,23.88309
2021-08-12,30.52743
2021-08-13,30.13928
2021-08-14,5.00799
2021-08-15,3.56191
2021-08-16,5.46464
2021-08-17,31.26569
2021-08-18,30.26105
2021-08-19,28.63231
2021-08-20,27.28518
2021-08-21,3.70652
2021-08-22,3.00631
2021-08-23,27.17101
2021-08-24,26.95791
2021-08-25,25.57272
2021-08-26,22.18585
2021-08-27,19.61336
2021-08-28,2.34416
2021-08-29,1.99406
2021-08-30,20.70172
2021-08-31,23.21333
2021-09-01,22.77951
2021-09-02,21.74442
2021-09-03,20.91483
2021-09-04,2.51921
2021-09-05,2.28327
2021-09-06,20.86916
2021-09-07,20.80828
2021-09-08,20.37445
2021-09-09,20.6865
2021-09-10,24.14186
2021-09-11,2.72471
2021-09-12,1.7429
2021-09-13,23.84504
2021-09-14,24.12664
2021-09-15,22.33807
2021-09-16,21.77486
2021-09-17,19.51442
2021-09-18,2.13106
2021-09-19,1.40802
2021-09-20,1.68201
2021-09-21,1.71245
2021-09-22,2.17672
2021-09-23,20.87677
2021-09-24,24.33214
2021-09-25,6.02785
2021-09-26,4.84816
2021-09-27,25.40528
2021-09-28,24.74313
2021-09-29,27.01879
2021-09-30,26.34142
2021-10-01,25.52705
2021-10-02,3.10525
2021-10-03,2.17672
2021-10-04,3.50102
2021-10-05,22.33807
2021-10-06,26.63064
2021-10-07,27.19385
2021-10-08,23.23616
2021-10-09,2.08539
2021-10-10,1.82662
2021-10-11,2.7856
2021-10-12,19.03493
2021-10-13,20.16135
2021-10-14,20.8235
2021-10-15,21.43237
2021-10-16,2.5801
2021-10-17,2.10061
2021-10-18,19.97868
2021-10-19,19.72752
2021-10-20,22.20869
2021-10-21,24.62896
2021-10-22,23.98203
2021-10-23,2.67143
2021-10-24,2.06256
2021-10-25,22.39896
2021-10-26,21.5922
2021-10-27,21.30299
2021-10-28,20.81589
2021-10-29,20.23746
2021-10-30,2.81604
2021-10-31,1.96361
2021-11-01,21.93469
2021-11-02,20.16135
2021-11-03,18.76094
2021-11-04,21.56176
2021-11-05,22.55118
2021-11-06,2.80843
2021-11-07,2.03211
2021-11-08,21.80531
2021-11-09,22.77951
2021-11-10,21.91947
2021-11-11,25.30633
2021-11-12,28.35071
2021-11-13,3.56952
2021-11-14,3.18136
2021-11-15,24.59852
2021-11-16,23.22855
2021-11-17,22.02602
2021-11-18,22.23152
2021-11-19,20.85394
2021-11-20,2.67143
2021-11-21,2.40505
2021-11-22,28.25938
2021-11-23,22.68056
2021-11-24,21.23449
2021-11-25,20.11568
2021-11-26,19.27087
2021-11-27,2.67904
2021-11-28,2.19955
2021-11-29,21.88142
2021-11-30,23.85265
2021-12-01,25.215
2021-12-02,24.75835
2021-12-03,22.73384
2021-12-04,2.45833
2021-12-05,1.80379
2021-12-06,20.28312
2021-12-07,20.755
2021-12-08,24.81924
2021-12-09,22.45224
2021-12-10,18.85227
2021-12-11,2.29088
2021-12-12,2.10822
2021-12-13,20.35923
2021-12-14,20.03957
2021-12-15,19.80363
2021-12-16,20.46578
2021-12-17,17.11697
2021-12-18,2.21478
2021-12-19,1.40041
2021-12-20,17.4823
2021-12-21,20.00152
2021-12-22,17.23114
2021-12-23,17.33008
2021-12-24,16.89626
2021-12-25,1.91795
2021-12-26,2.01689
2021-12-27,15.57196
2021-12-28,17.73346
2021-12-29,17.93896
2021-12-30,15.42735
2021-12-31,5.59403
2022-01-01,1.49935
2022-01-02,1.33952
2022-01-03,16.73643
2022-01-04,15.90684
2022-01-05,14.08783
2022-01-06,14.54448
2022-01-07,14.63581
2022-01-08,1.97123
2022-01-09,1.49174
2022-01-10,14.40748
2022-01-11,14.78803
2022-01-12,21.25732
2022-01-13,18.85988
2022-01-14,14.79564
2022-01-15,1.956
2022-01-16,1.54501
2022-01-17,15.69373
2022-01-18,16.97998
2022-01-19,14.71192
2022-01-20,17.55841
2022-01-21,15.05441
2022-01-22,1.84945
2022-01-23,1.70484
2022-01-24,15.49585
2022-01-25,16.08189
2022-01-26,18.61633
2022-01-27,20.755
2022-01-28,20.85394
2022-01-29,2.33655
2022-01-30,1.45368
2022-01-31,1.22535
2022-02-01,1.56024
2022-02-02,1.82662
2022-02-03,18.98926
2022-02-04,17.29203
2022-02-05,2.26805
2022-02-06,1.52218
2022-02-07,15.37407
2022-02-08,16.7136
2022-02-09,16.66793
2022-02-10,15.72417
2022-02-11,13.76056
2022-02-12,1.65157
2022-02-13,1.17208
2022-02-14,13.60834
2022-02-15,14.16393
2022-02-16,15.48824
2022-02-17,15.62523
2022-02-18,13.27346
2022-02-19,1.50696
2022-02-20,0.92853
2022-02-21,12.68741
2022-02-22,11.33267
2022-02-23,12.38298
2022-02-24,13.32673
2022-02-25,14.26288
2022-02-26,1.84945
2022-02-27,0.88286
2022-02-28,12.33731
2022-03-01,2.45071
2022-03-02,13.71489
2022-03-03,14.01933
2022-03-04,11.34028
2022-03-05,1.43846
2022-03-06,1.02747
2022-03-07,10.35086
2022-03-08,10.21386
2022-03-09,1.71245
2022-03-10,11.57622
2022-03-11,10.73141
2022-03-12,1.48413
2022-03-13,1.09597
2022-03-14,13.99649
2022-03-15,11.12717
2022-03-16,12.41342
2022-03-17,13.69967
2022-03-18,12.00243
2022-03-19,1.75812
2022-03-20,1.01986
2022-03-21,12.04049
2022-03-22,12.97663
2022-03-23,13.66161
2022-03-24,13.0223
2022-03-25,14.8337
2022-03-26,2.03972
2022-03-27,1.16447
2022-03-28,13.12124
2022-03-29,13.53223
2022-03-30,14.42271
2022-03-31,16.26455
2022-04-01,14.15632
2022-04-02,1.66679
2022-04-03,1.06553
2022-04-04,14.6967
2022-04-05,17.4138
2022-04-06,14.59776
2022-04-07,12.91574
2022-04-08,16.97237
2022-04-09,1.94078
2022-04-10,1.58307
2022-04-11,13.80622
2022-04-12,12.45148
2022-04-13,15.35124
2022-04-14,16.43199
2022-04-15,12.8168
2022-04-16,1.1188
2022-04-17,0.88286
2022-04-18,12.24598
2022-04-19,13.27346
2022-04-20,13.25823
2022-04-21,13.928
2022-04-22,11.43922
2022-04-23,1.36996
2022-04-24,0.78392
2022-04-25,10.83035
2022-04-26,11.88066
2022-04-27,11.72083
2022-04-28,11.7056
2022-04-29,13.21257
2022-04-30,1.41563
2022-05-01,0.79153
2022-05-02,10.18342
2022-05-03,11.71322
2022-05-04,11.27939
2022-05-05,1.96361
2022-05-06,9.84854
2022-05-07,0.82959
2022-05-08,0.7002
2022-05-09,9.34622
2022-05-10,11.37072
2022-05-11,11.3555
2022-05-12,9.7496
2022-05-13,12.10898
2022-05-14,1.3928
2022-05-15,0.63931
2022-05-16,11.32506
2022-05-17,11.03584
2022-05-18,12.70264
2022-05-19,12.59608
2022-05-20,15.22185
2022-05-21,1.7429
2022-05-22,1.13402
2022-05-23,14.2781
2022-05-24,11.60666
2022-05-25,12.62653
2022-05-26,12.23837
2022-05-27,11.81977
2022-05-28,1.07314
2022-05-29,0.67737
2022-05-30,12.24598
2022-05-31,13.44851
2022-06-01,2.35938
2022-06-02,11.67516
2022-06-03,12.29165
2022-06-04,1.30146
2022-06-05,0.82198
2022-06-06,1.41563
2022-06-07,10.20625
2022-06-08,10.76946
2022-06-09,11.19567
2022-06-10,10.22147
2022-06-11,1.04269
2022-06-12,0.86764
2022-06-13,11.46967
2022-06-14,12.33731
2022-06-15,12.16987
2022-06-16,12.93857
2022-06-17,11.62949
2022-06-18,1.20252
2022-06-19,0.75348
2022-06-20,11.39356
2022-06-21,12.10137
2022-06-22,12.06332
2022-06-23,12.49714
2022-06-24,12.83202
2022-06-25,1.35474
2022-06-26,0.77631
2022-06-27,13.34195
2022-06-28,11.23373
2022-06-29,10.20625
2022-06-30,12.38298
2022-07-01,13.03752
2022-07-02,1.20252
2022-07-03,0.61648
2022-07-04,11.78932
2022-07-05,13.31912
2022-07-06,11.72083
2022-07-07,11.58383
2022-07-08,11.33267
2022-07-09,1.04269
2022-07-10,0.7002
2022-07-11,10.13775
2022-07-12,9.04939
2022-07-13,10.08448
2022-07-14,10.22147
2022-07-15,9.87898
2022-07-16,0.79914
2022-07-17,0.50232
2022-07-18,9.39188
2022-07-19,8.67645
2022-07-20,10.01598
2022-07-21,9.8257
2022-07-22,9.90942
2022-07-23,0.9818
2022-07-24,0.6317
2022-07-25,8.34157
2022-07-26,9.11789
2022-07-27,8.4329
2022-07-28,10.89123
2022-07-29,10.53352
2022-07-30,0.92853
2022-07-31,0.80675
2022-08-01,11.08912
2022-08-02,9.81809
2022-08-03,11.82738
2022-08-04,12.6798
2022-08-05,12.90052
2022-08-06,1.28624
2022-08-07,0.76109
2022-08-08,12.76352
2022-08-09,14.86414
2022-08-10,13.96605
2022-08-11,15.47301
2022-08-12,12.96141
2022-08-13,1.02747
2022-08-14,0.74587
2022-08-15,1.37757
2022-08-16,13.55506
2022-08-17,13.42567
2022-08-18,13.41045
2022-08-19,11.32506
2022-08-20,1.06553
2022-08-21,0.57843
2022-08-22,10.76946
2022-08-23,10.72379
2022-08-24,11.82738
2022-08-25,12.28403
2022-08-26,11.12717
2022-08-27,1.01225
2022-08-28,0.76109
2022-08-29,9.60499
2022-08-30,10.63246
2022-08-31,10.28236
2022-09-01,9.4756
2022-09-02,9.6811
2022-09-03,0.86764
2022-09-04,0.64692
2022-09-05,8.53185
2022-09-06,9.81809
2022-09-07,8.59273
2022-09-08,8.65362
2022-09-09,0.96658
2022-09-10,0.67737
2022-09-11,0.65453
2022-09-12,0.89047
2022-09-13,12.03287
2022-09-14,13.06796
2022-09-15,11.287
2022-09-16,10.76946
2022-09-17,0.98942
2022-09-18,0.70781
2022-09-19,9.98553
2022-09-20,10.45741
2022-09-21,8.65362
2022-09-22,9.74198
2022-09-23,10.9369
2022-09-24,0.84481
2022-09-25,0.67737
2022-09-26,10.39652
2022-09-27,10.22147
2022-09-28,9.88659
2022-09-29,10.33564
2022-09-30,9.42994
2022-10-01,0.7687
2022-10-02,0.58604
2022-10-03,0.93614
2022-10-04,10.64769
2022-10-05,10.76185
2022-10-06,11.8426
2022-10-07,11.08151
2022-10-08,0.92853
2022-10-09,0.79153
2022-10-10,1.00464
2022-10-11,9.5441
2022-10-12,10.68574
2022-10-13,9.28533
2022-10-14,10.50308
2022-10-15,1.02747
2022-10-16,0.70781
2022-10-17,12.94619
2022-10-18,14.2781
2022-10-19,15.48824
2022-10-20,11.7741
2022-10-21,13.35718
2022-10-22,0.95136
2022-10-23,0.68498
2022-10-24,14.21721
2022-10-25,14.11066
2022-10-26,13.63117
2022-10-27,21.50848
2022-10-28,19.4992
2022-10-29,1.7429
2022-10-30,0.8372
2022-10-31,15.70895
2022-11-01,20.54189
2022-11-02,19.92541
2022-11-03,19.93302
2022-11-04,18.00745
2022-11-05,1.34713
2022-11-06,0.84481
2022-11-07,16.75165
2022-11-08,17.16264
2022-11-09,16.24172
2022-11-10,16.0895
2022-11-11,19.7123
2022-11-12,1.68962
2022-11-13,1.40802
2022-11-14,21.64548
2022-11-15,17.4823
2022-11-16,15.86117
2022-11-17,14.15632
2022-11-18,14.24765
2022-11-19,1.19491
2022-11-20,0.72303
2022-11-21,12.34492
2022-11-22,11.60666
2022-11-23,14.27049
2022-11-24,14.59015
2022-11-25,13.31151
2022-11-26,1.1873
2022-11-27,0.80675
2022-11-28,12.93857
2022-11-29,13.02991
2022-11-30,13.79861
2022-12-01,14.48359
2022-12-02,10.5868
2022-12-03,0.95136
2022-12-04,0.73064
2022-12-05,12.45148
2022-12-06,10.67813
2022-12-07,11.34789
2022-12-08,10.32042
2022-12-09,12.16226
2022-12-10,1.10358
2022-12-11,0.67737
2022-12-12,10.00076
2022-12-13,10.41936
2022-12-14,11.04345
2022-12-15,9.52888
2022-12-16,8.37963
2022-12-17,0.86764
2022-12-18,0.60887
2022-12-19,8.64601
2022-12-20,8.99611
2022-12-21,9.31577
2022-12-22,9.32338
2022-12-23,9.50605
2022-12-24,0.97419
2022-12-25,0.8372
2022-12-26,9.30816
2022-12-27,9.10267
2022-12-28,9.6126
2022-12-29,8.92762
2022-12-30,3.99573
2022-12-31,0.92092
2023-01-01,0.66215
2023-01-02,10.5868
2023-01-03,10.08448
2023-01-04,10.59441
2023-01-05,9.93226
2023-01-06,10.52591
2023-01-07,1.16447
2023-01-08,0.69259
2023-01-09,11.24895
2023-01-10,11.19567
2023-01-11,11.41639
2023-01-12,11.34028
2023-01-13,11.10434
2023-01-14,1.22535
2023-01-15,0.94375
2023-01-16,11.08151
2023-01-17,9.65826
2023-01-18,8.76779
2023-01-19,8.12847
2023-01-20,8.46335
2023-01-21,0.86764
2023-01-22,0.5632
2023-01-23,0.67737
2023-01-24,0.96658
2023-01-25,11.48489
2023-01-26,15.67851
2023-01-27,15.67851
2023-01-28,1.62873
2023-01-29,1.13402
2023-01-30,12.87769
2023-01-31,14.32376
2023-02-01,16.53093
2023-02-02,17.79435
2023-02-03,15.26752
2023-02-04,1.3928
2023-02-05,1.13402
2023-02-06,15.8079
2023-02-07,18.77616
2023-02-08,17.36052
2023-02-09,23.4036
2023-02-10,19.17193
2023-02-11,2.25283
2023-02-12,1.31669
2023-02-13,18.19773
2023-02-14,18.18251
2023-02-15,18.50978
2023-02-16,23.29705
2023-02-17,16.48527
2023-02-18,2.38983
2023-02-19,1.52979
2023-02-20,16.04383
2023-02-21,20.28312
2023-02-22,17.4138
2023-02-23,16.51571
2023-02-24,14.39987
2023-02-25,1.88751
2023-02-26,1.19491
2023-02-27,15.03158
2023-02-28,18.23578
2023-03-01,2.9987
2023-03-02,21.56937
2023-03-03,27.21668
2023-03-04,3.12809
2023-03-05,2.70949
2023-03-06,32.95532
2023-03-07,30.94603
2023-03-08,23.24377
2023-03-09,21.34865
2023-03-10,18.41083
2023-03-11,2.04733
2023-03-12,1.56024
2023-03-13,20.94527
2023-03-14,17.81718
2023-03-15,19.87213
2023-03-16,19.40786
2023-03-17,18.44889
2023-03-18,2.1615
2023-03-19,1.69723
2023-03-20,17.19308
2023-03-21,17.57363
2023-03-22,20.42773
2023-03-23,24.78879
2023-03-24,18.63155
2023-03-25,2.42788
2023-03-26,1.66679
2023-03-27,21.13555
2023-03-28,20.63322
2023-03-29,19.66664
2023-03-30,23.45688
2023-03-31,21.91186
2023-04-01,2.5801
2023-04-02,2.20716
2023-04-03,23.11439
2023-04-04,23.96681
2023-04-05,23.95159
2023-04-06,22.39135
2023-04-07,24.28647
2023-04-08,2.63338
2023-04-09,1.88751
2023-04-10,32.06484
2023-04-11,32.33883
2023-04-12,31.16675
2023-04-13,29.76634
2023-04-14,26.07504
2023-04-15,3.27269
2023-04-16,2.65621
2023-04-17,27.04924
2023-04-18,29.15747
2023-04-19,28.8302
2023-04-20,25.32917
2023-04-21,23.86026
2023-04-22,2.61815
2023-04-23,1.97884
2023-04-24,23.66999
2023-04-25,25.74016
2023-04-26,23.99726
2023-04-27,24.52241
2023-04-28,22.26957
2023-04-29,2.33655
2023-04-30,1.47652
2023-05-01,4.49805
2023-05-02,20.47339
2023-05-03,17.94657
2023-05-04,18.07595
2023-05-05,2.11583
2023-05-06,1.16447
2023-05-07,1.05791
2023-05-08,17.01803
2023-05-09,17.7639
2023-05-10,15.35885
2023-05-11,17.58885
2023-05-12,15.67851
2023-05-13,1.45368
2023-05-14,1.11119
2023-05-15,16.01339
2023-05-16,16.2265
2023-05-17,17.42902
2023-05-18,16.55377
2023-05-19,16.53854
2023-05-20,1.31669
2023-05-21,0.91331
2023-05-22,17.0637
2023-05-23,19.28609
2023-05-24,18.07595
2023-05-25,16.35588
2023-05-26,15.83834
2023-05-27,1.41563
2023-05-28,1.17969
2023-05-29,2.01689
2023-05-30,17.82479
2023-05-31,18.54783
2023-06-01,17.79435
2023-06-02,19.75797
2023-06-03,1.43846
2023-06-04,1.43085
2023-06-05,19.78841
2023-06-06,2.45833
2023-06-07,22.848
2023-06-08,19.45353
2023-06-09,19.52964
2023-06-10,1.78095
