date,유니슨주가
2020-12-05,3.17232
2020-12-06,2.7095
2020-12-07,24.58323
2020-12-08,20.17524
2020-12-09,23.48685
2020-12-10,19.41586
2020-12-11,22.55223
2020-12-12,2.92069
2020-12-13,2.99258
2020-12-14,19.15973
2020-12-15,17.3534
2020-12-16,20.50325
2020-12-17,20.83127
2020-12-18,18.58009
2020-12-19,2.49382
2020-12-20,2.1658
2020-12-21,16.73331
2020-12-22,15.53358
2020-12-23,16.25252
2020-12-24,17.99595
2020-12-25,2.87126
2020-12-26,2.01303
2020-12-27,2.08043
2020-12-28,18.91709
2020-12-29,19.62705
2020-12-30,20.65153
2020-12-31,3.97214
2021-01-01,2.33655
2021-01-02,2.26016
2021-01-03,2.24668
2021-01-04,21.34801
2021-01-05,29.45405
2021-01-06,23.90474
2021-01-07,25.64816
2021-01-08,23.63064
2021-01-09,3.2532
2021-01-10,3.05998
2021-01-11,21.66704
2021-01-12,19.46978
2021-01-13,21.44237
2021-01-14,19.56414
2021-01-15,16.90855
2021-01-16,2.28712
2021-01-17,1.94563
2021-01-18,17.36239
2021-01-19,24.9427
2021-01-20,23.84632
2021-01-21,21.57717
2021-01-22,17.79375
2021-01-23,2.76791
2021-01-24,2.51179
2021-01-25,18.75084
2021-01-26,17.11974
2021-01-27,16.58953
2021-01-28,15.69984
2021-01-29,16.91754
2021-01-30,1.96809
2021-01-31,1.77488
2021-02-01,17.03437
2021-02-02,15.83464
2021-02-03,15.6594
2021-02-04,14.7742
2021-02-05,43.9272
2021-02-06,11.81307
2021-02-07,8.23635
2021-02-08,56.29296
2021-02-09,34.05077
2021-02-10,29.08559
2021-02-11,3.69804
2021-02-12,3.1139
2021-02-13,3.35205
2021-02-14,4.14288
2021-02-15,27.41855
2021-02-16,20.2696
2021-02-17,17.94652
2021-02-18,23.95866
2021-02-19,18.5082
2021-02-20,2.77241
2021-02-21,2.21523
2021-02-22,18.60256
2021-02-23,16.07279
2021-02-24,16.80521
2021-02-25,17.33543
2021-02-26,13.62839
2021-02-27,1.9636
2021-02-28,1.81082
2021-03-01,1.98607
2021-03-02,14.7742
2021-03-03,14.9809
2021-03-04,12.78813
2021-03-05,12.89148
2021-03-06,2.55223
2021-03-07,2.65108
2021-03-08,16.43226
2021-03-09,14.78319
2021-03-10,24.42147
2021-03-11,20.05392
2021-03-12,25.10896
2021-03-13,2.99707
2021-03-14,2.78589
2021-03-15,19.44731
2021-03-16,19.21815
2021-03-17,15.65041
2021-03-18,17.07032
2021-03-19,16.71983
2021-03-20,4.26421
2021-03-21,3.22174
2021-03-22,18.18917
2021-03-23,15.6549
2021-03-24,20.44484
2021-03-25,22.4354
2021-03-26,19.28555
2021-03-27,2.73197
2021-03-28,2.20175
2021-03-29,20.48528
2021-03-30,19.55964
2021-03-31,17.43877
2021-04-01,16.14019
2021-04-02,14.96742
2021-04-03,1.86924
2021-04-04,1.58616
2021-04-05,14.46416
2021-04-06,13.49359
2021-04-07,13.69579
2021-04-08,15.3179
2021-04-09,14.10918
2021-04-10,1.80184
2021-04-11,1.6266
2021-04-12,18.10379
2021-04-13,15.84363
2021-04-14,15.90204
2021-04-15,14.40125
2021-04-16,17.47023
2021-04-17,3.01505
2021-04-18,2.81734
2021-04-19,20.01797
2021-04-20,17.45675
2021-04-21,14.94944
2021-04-22,20.28308
2021-04-23,17.97348
2021-04-24,2.61064
2021-04-25,1.97259
2021-04-26,16.9445
2021-04-27,14.1002
2021-04-28,13.06223
2021-04-29,12.63536
2021-04-30,12.16805
2021-05-01,1.36149
2021-05-02,1.15929
2021-05-03,13.52055
2021-05-04,12.43765
2021-05-05,1.8288
2021-05-06,15.92001
2021-05-07,20.83576
2021-05-08,2.05796
2021-05-09,1.68501
2021-05-10,16.04133
2021-05-11,11.05818
2021-05-12,12.15007
2021-05-13,11.23792
2021-05-14,11.13906
2021-05-15,1.17277
2021-05-16,1.24915
2021-05-17,11.08065
2021-05-18,11.13457
2021-05-19,1.46034
2021-05-20,11.36823
2021-05-21,10.33026
2021-05-22,1.56818
2021-05-23,1.20871
2021-05-24,12.72073
2021-05-25,12.63985
2021-05-26,12.97236
2021-05-27,13.49809
2021-05-28,17.0793
2021-05-29,2.40395
2021-05-30,2.30509
2021-05-31,15.92001
2021-06-01,15.73578
2021-06-02,13.37676
2021-06-03,13.06672
2021-06-04,14.5046
2021-06-05,2.29161
2021-06-06,1.87373
2021-06-07,33.44416
2021-06-08,27.90384
2021-06-09,20.56167
2021-06-10,18.85868
2021-06-11,17.29049
2021-06-12,3.14536
2021-06-13,2.87126
2021-06-14,16.11323
2021-06-15,15.27746
2021-06-16,15.63244
2021-06-17,13.9609
2021-06-18,13.94293
2021-06-19,1.76589
2021-06-20,1.44686
2021-06-21,12.85104
2021-06-22,12.42417
2021-06-23,12.45113
2021-06-24,14.09121
2021-06-25,12.1321
2021-06-26,2.07593
2021-06-27,1.85126
2021-06-28,12.58144
2021-06-29,12.09166
2021-06-30,13.39923
2021-07-01,11.84452
2021-07-02,10.9099
2021-07-03,1.4199
2021-07-04,1.10986
2021-07-05,12.6084
2021-07-06,15.18759
2021-07-07,11.6558
2021-07-08,11.39069
2021-07-09,11.26937
2021-07-10,1.26713
2021-07-11,1.0829
2021-07-12,12.10514
2021-07-13,13.0128
2021-07-14,11.27836
2021-07-15,11.48955
2021-07-16,9.46753
2021-07-17,1.10087
2021-07-18,1.15479
2021-07-19,9.83149
2021-07-20,13.81262
2021-07-21,12.21747
2021-07-22,11.30532
2021-07-23,9.63828
2021-07-24,1.22669
2021-07-25,1.02898
2021-07-26,8.88789
2021-07-27,9.74612
2021-07-28,9.15299
2021-07-29,9.31476
2021-07-30,7.58481
2021-07-31,1.6221
2021-08-01,1.08739
2021-08-02,9.85845
2021-08-03,8.96877
2021-08-04,10.3707
2021-08-05,13.93394
2021-08-06,11.19748
2021-08-07,1.33902
2021-08-08,1.05144
2021-08-09,9.79105
2021-08-10,9.10806
2021-08-11,9.61132
2021-08-12,9.82251
2021-08-13,10.36171
2021-08-14,1.51426
2021-08-15,1.0155
2021-08-16,1.7614
2021-08-17,9.70568
2021-08-18,10.67175
2021-08-19,9.90788
2021-08-20,9.22938
2021-08-21,1.19523
2021-08-22,0.79532
2021-08-23,10.29431
2021-08-24,11.04021
2021-08-25,12.30734
2021-08-26,10.59537
2021-08-27,10.79757
2021-08-28,2.5073
2021-08-29,2.08941
2021-08-30,13.38126
2021-08-31,12.70276
2021-09-01,12.32532
2021-09-02,10.85149
2021-09-03,11.21995
2021-09-04,1.23118
2021-09-05,1.06043
2021-09-06,11.17501
2021-09-07,11.90743
2021-09-08,10.49202
2021-09-09,9.30128
2021-09-10,8.6722
2021-09-11,1.00651
2021-09-12,1.03347
2021-09-13,8.41159
2021-09-14,9.20691
2021-09-15,8.24533
2021-09-16,7.53089
2021-09-17,7.19388
2021-09-18,0.92114
2021-09-19,0.69197
2021-09-20,0.53471
2021-09-21,0.57515
2021-09-22,0.97955
2021-09-23,8.38013
2021-09-24,8.11053
2021-09-25,0.9481
2021-09-26,0.97056
2021-09-27,9.2878
2021-09-28,9.16647
2021-09-29,8.48798
2021-09-30,8.83846
2021-10-01,8.40709
2021-10-02,0.88968
2021-10-03,0.61109
2021-10-04,1.48281
2021-10-05,8.55088
2021-10-06,8.27679
2021-10-07,10.82453
2021-10-08,9.27881
2021-10-09,0.92114
2021-10-10,0.70995
2021-10-11,1.21321
2021-10-12,8.02516
2021-10-13,8.34868
2021-10-14,12.51853
2021-10-15,11.28285
2021-10-16,1.6266
2021-10-17,1.22669
2021-10-18,9.04515
2021-10-19,11.90743
2021-10-20,9.94832
2021-10-21,8.08357
2021-10-22,7.73309
2021-10-23,1.51875
2021-10-24,1.1458
2021-10-25,9.60233
2021-10-26,11.15704
2021-10-27,9.17097
2021-10-28,9.14401
2021-10-29,7.62075
2021-10-30,0.9481
2021-10-31,1.01999
2021-11-01,8.02965
2021-11-02,8.35767
2021-11-03,6.96922
2021-11-04,8.86991
2021-11-05,7.36014
2021-11-06,1.21321
2021-11-07,0.83576
2021-11-08,8.22736
2021-11-09,7.51291
2021-11-10,7.29274
2021-11-11,6.6412
2021-11-12,6.92878
2021-11-13,1.05594
2021-11-14,1.21321
2021-11-15,7.07256
2021-11-16,7.39609
2021-11-17,7.56234
2021-11-18,7.97573
2021-11-19,7.59829
2021-11-20,1.03796
2021-11-21,0.98854
2021-11-22,7.56234
2021-11-23,7.47697
2021-11-24,7.7286
2021-11-25,9.11255
2021-11-26,7.39609
2021-11-27,1.06942
2021-11-28,0.81779
2021-11-29,6.83891
2021-11-30,7.24331
2021-12-01,7.8634
2021-12-02,7.62075
2021-12-03,7.37362
2021-12-04,0.92114
2021-12-05,0.76836
2021-12-06,6.8434
2021-12-07,8.11952
2021-12-08,7.35115
2021-12-09,7.59379
2021-12-10,7.6567
2021-12-11,0.99303
2021-12-12,0.90316
2021-12-13,6.92428
2021-12-14,6.87935
2021-12-15,7.39159
2021-12-16,7.28375
2021-12-17,6.65468
2021-12-18,0.83576
2021-12-19,0.82678
2021-12-20,6.3671
2021-12-21,6.12446
2021-12-22,6.03459
2021-12-23,6.11997
2021-12-24,6.59177
2021-12-25,0.86722
2021-12-26,0.84026
2021-12-27,6.83891
2021-12-28,6.60975
2021-12-29,6.49292
2021-12-30,6.25028
2021-12-31,1.64008
2022-01-01,0.62008
2022-01-02,0.74589
2022-01-03,7.17142
2022-01-04,7.91732
2022-01-05,6.4345
2022-01-06,6.92428
2022-01-07,6.84789
2022-01-08,0.84924
2022-01-09,0.84924
2022-01-10,6.59177
2022-01-11,6.31768
2022-01-12,6.62772
2022-01-13,6.14693
2022-01-14,5.57627
2022-01-15,1.24915
2022-01-16,0.97056
2022-01-17,6.56931
2022-01-18,6.06155
2022-01-19,6.03459
2022-01-20,7.88137
2022-01-21,6.3716
2022-01-22,0.68299
2022-01-23,0.68299
2022-01-24,6.00314
2022-01-25,6.31768
2022-01-26,6.48842
2022-01-27,5.97169
2022-01-28,6.94675
2022-01-29,0.8762
2022-01-30,0.59761
2022-01-31,0.44933
2022-02-01,0.55268
2022-02-02,0.76387
2022-02-03,7.22534
2022-02-04,7.02314
2022-02-05,0.82678
2022-02-06,0.77735
2022-02-07,6.51988
2022-02-08,5.63019
2022-02-09,6.1649
2022-02-10,5.81442
2022-02-11,5.44596
2022-02-12,0.77735
2022-02-13,0.64255
2022-02-14,5.77398
2022-02-15,5.57627
2022-02-16,7.26578
2022-02-17,7.28375
2022-02-18,6.24129
2022-02-19,0.75039
2022-02-20,0.65603
2022-02-21,5.84138
2022-02-22,4.84385
2022-02-23,7.37362
2022-02-24,5.83239
2022-02-25,16.2031
2022-02-26,1.99056
2022-02-27,1.64906
2022-02-28,10.37519
2022-03-01,1.56818
2022-03-02,16.28847
2022-03-03,12.41968
2022-03-04,14.0283
2022-03-05,6.61424
2022-03-06,3.20377
2022-03-07,18.5756
2022-03-08,13.33632
2022-03-09,1.87822
2022-03-10,12.80611
2022-03-11,11.80858
2022-03-12,2.12985
2022-03-13,1.69849
2022-03-14,9.84497
2022-03-15,8.7441
2022-03-16,9.85845
2022-03-17,10.0292
2022-03-18,9.14401
2022-03-19,1.29858
2022-03-20,1.06942
2022-03-21,7.70164
2022-03-22,8.16895
2022-03-23,10.05167
2022-03-24,11.93439
2022-03-25,9.86295
2022-03-26,1.35699
2022-03-27,0.9436
2022-03-28,8.36665
2022-03-29,8.43405
2022-03-30,8.32621
2022-03-31,10.55043
2022-04-01,7.40507
2022-04-02,0.89418
2022-04-03,0.85823
2022-04-04,8.02066
2022-04-05,7.43653
2022-04-06,7.16692
2022-04-07,7.02314
2022-04-08,6.98719
2022-04-09,0.83576
2022-04-10,0.68299
2022-04-11,7.22983
2022-04-12,6.2368
2022-04-13,7.16243
2022-04-14,6.36261
2022-04-15,5.63918
2022-04-16,0.78634
2022-04-17,0.48079
2022-04-18,6.34014
2022-04-19,7.56234
2022-04-20,6.56032
2022-04-21,7.54437
2022-04-22,5.61671
2022-04-23,1.10087
2022-04-24,0.8807
2022-04-25,5.5538
2022-04-26,6.3042
2022-04-27,5.45495
2022-04-28,5.67063
2022-04-29,6.10199
2022-04-30,0.84475
2022-05-01,0.66501
2022-05-02,5.14041
2022-05-03,5.65266
2022-05-04,5.44147
2022-05-05,0.89418
2022-05-06,4.85733
2022-05-07,0.5392
2022-05-08,0.47629
2022-05-09,5.57178
2022-05-10,5.21231
2022-05-11,6.40305
2022-05-12,4.8753
2022-05-13,6.13345
2022-05-14,0.56616
2022-05-15,0.47629
2022-05-16,5.48191
2022-05-17,5.12244
2022-05-18,4.81689
2022-05-19,4.60121
2022-05-20,6.9782
2022-05-21,1.01999
2022-05-22,0.62457
2022-05-23,5.78746
2022-05-24,4.73152
2022-05-25,5.80094
2022-05-26,6.79397
2022-05-27,5.72904
2022-05-28,1.0784
2022-05-29,1.02448
2022-05-30,7.1849
2022-05-31,17.99146
2022-06-01,3.41496
2022-06-02,14.62592
2022-06-03,11.75915
2022-06-04,1.74792
2022-06-05,1.64457
2022-06-06,1.63109
2022-06-07,17.40283
2022-06-08,51.05818
2022-06-09,26.0975
2022-06-10,24.11143
2022-06-11,4.61469
2022-06-12,4.24623
2022-06-13,24.15187
2022-06-14,19.62255
2022-06-15,16.62098
2022-06-16,17.46124
2022-06-17,13.25544
2022-06-18,2.00853
2022-06-19,1.4199
2022-06-20,12.19051
2022-06-21,12.878
2022-06-22,11.09413
2022-06-23,10.73466
2022-06-24,10.45607
2022-06-25,1.33003
2022-06-26,0.95708
2022-06-27,10.62682
2022-06-28,17.81622
2022-06-29,19.97303
2022-06-30,15.73578
2022-07-01,11.16153
2022-07-02,1.47382
2022-07-03,1.21321
2022-07-04,9.77757
2022-07-05,9.76859
2022-07-06,9.08559
2022-07-07,8.58234
2022-07-08,8.48798
2022-07-09,0.92114
2022-07-10,0.72792
2022-07-11,7.40507
2022-07-12,6.25028
2022-07-13,6.82093
2022-07-14,6.15592
2022-07-15,5.84587
2022-07-16,0.78184
2022-07-17,0.64704
2022-07-18,7.22534
2022-07-19,7.5893
2022-07-20,7.5219
2022-07-21,7.9263
2022-07-22,6.16041
2022-07-23,0.56616
2022-07-24,0.44035
2022-07-25,5.81442
2022-07-26,5.34711
2022-07-27,5.86385
2022-07-28,8.01617
2022-07-29,11.14356
2022-07-30,1.36149
2022-07-31,1.34801
2022-08-01,11.94787
2022-08-02,8.74859
2022-08-03,8.38463
2022-08-04,7.54437
2022-08-05,8.82048
2022-08-06,1.18175
2022-08-07,1.26713
2022-08-08,17.8297
2022-08-09,13.69579
2022-08-10,13.07571
2022-08-11,14.04628
2022-08-12,11.49853
2022-08-13,1.40642
2022-08-14,1.0829
2022-08-15,1.2851
2022-08-16,9.67423
2022-08-17,8.18243
2022-08-18,9.63379
2022-08-19,8.71714
2022-08-20,1.06492
2022-08-21,0.68299
2022-08-22,7.22534
2022-08-23,10.92788
2022-08-24,12.06021
2022-08-25,10.26735
2022-08-26,9.22489
2022-08-27,1.04246
2022-08-28,0.89418
2022-08-29,11.12558
2022-08-30,9.25185
2022-08-31,9.20691
2022-09-01,8.89238
2022-09-02,7.00516
2022-09-03,0.82228
2022-09-04,0.72792
2022-09-05,6.74904
2022-09-06,7.84093
2022-09-07,6.67265
2022-09-08,6.82543
2022-09-09,0.56616
2022-09-10,0.41788
2022-09-11,0.42687
2022-09-12,0.65153
2022-09-13,7.46798
2022-09-14,6.70411
2022-09-15,6.93327
2022-09-16,6.04807
2022-09-17,0.78184
2022-09-18,0.41788
2022-09-19,5.6931
2022-09-20,10.41563
2022-09-21,6.84789
2022-09-22,7.53987
2022-09-23,6.4345
2022-09-24,0.58413
2022-09-25,0.58863
2022-09-26,5.73354
2022-09-27,6.06605
2022-09-28,6.43001
2022-09-29,6.81195
2022-09-30,6.34464
2022-10-01,0.54819
2022-10-02,0.45832
2022-10-03,0.57964
2022-10-04,7.56234
2022-10-05,6.51988
2022-10-06,6.95574
2022-10-07,6.16041
2022-10-08,0.59312
2022-10-09,0.40889
2022-10-10,0.69647
2022-10-11,5.31565
2022-10-12,5.71556
2022-10-13,5.39654
2022-10-14,6.07503
2022-10-15,0.66501
2022-10-16,0.57065
2022-10-17,5.73803
2022-10-18,5.90429
2022-10-19,5.92675
2022-10-20,4.99662
2022-10-21,4.49337
2022-10-22,0.55268
2022-10-23,0.38193
2022-10-24,5.95371
2022-10-25,8.05661
2022-10-26,5.78746
2022-10-27,5.88182
2022-10-28,4.88878
2022-10-29,0.56616
2022-10-30,0.44035
2022-10-31,4.75848
2022-11-01,6.33116
2022-11-02,5.34711
2022-11-03,5.65715
2022-11-04,6.02111
2022-11-05,0.97056
2022-11-06,0.69647
2022-11-07,6.03459
2022-11-08,5.70658
2022-11-09,7.15794
2022-11-10,8.44304
2022-11-11,8.00718
2022-11-12,0.78634
2022-11-13,0.75937
2022-11-14,7.18939
2022-11-15,6.34464
2022-11-16,6.80296
2022-11-17,6.1694
2022-11-18,5.41002
2022-11-19,0.56167
2022-11-20,0.44035
2022-11-21,4.92922
2022-11-22,5.03257
2022-11-23,4.85733
2022-11-24,5.7605
2022-11-25,4.79892
2022-11-26,0.47629
2022-11-27,0.41788
2022-11-28,4.25073
2022-11-29,4.61019
2022-11-30,5.25275
2022-12-01,5.76949
2022-12-02,4.83486
2022-12-03,0.88519
2022-12-04,0.68748
2022-12-05,5.10896
2022-12-06,4.10694
2022-12-07,4.03954
2022-12-08,4.07548
2022-12-09,4.34059
2022-12-10,0.4044
2022-12-11,0.37744
2022-12-12,4.8798
2022-12-13,4.89777
2022-12-14,4.87081
2022-12-15,4.34958
2022-12-16,3.84183
2022-12-17,0.50325
2022-12-18,0.37744
2022-12-19,4.32711
2022-12-20,3.70703
2022-12-21,3.65311
2022-12-22,3.68456
2022-12-23,3.73848
2022-12-24,0.44484
2022-12-25,0.46731
2022-12-26,4.07548
2022-12-27,4.0665
2022-12-28,3.57672
2022-12-29,3.50033
2022-12-30,1.50527
2022-12-31,0.37294
2023-01-01,0.22466
2023-01-02,3.67108
2023-01-03,4.1968
2023-01-04,4.20579
2023-01-05,3.99011
2023-01-06,4.11592
2023-01-07,0.54369
2023-01-08,0.35946
2023-01-09,4.55627
2023-01-10,3.93619
2023-01-11,4.89328
2023-01-12,6.8434
2023-01-13,5.05953
2023-01-14,0.52123
2023-01-15,0.56167
2023-01-16,4.80341
2023-01-17,3.86879
2023-01-18,3.69355
2023-01-19,5.06852
2023-01-20,3.63513
2023-01-21,0.48528
2023-01-22,0.4044
2023-01-23,0.44035
2023-01-24,0.62907
2023-01-25,6.29072
2023-01-26,6.03459
2023-01-27,5.63019
2023-01-28,0.87171
2023-01-29,0.58413
2023-01-30,4.57425
2023-01-31,4.47989
2023-02-01,4.37654
2023-02-02,4.66412
2023-02-03,4.39002
2023-02-04,0.58413
2023-02-05,0.46731
2023-02-06,4.39002
2023-02-07,4.50235
2023-02-08,4.24174
2023-02-09,4.45293
2023-02-10,3.85082
2023-02-11,0.48528
2023-02-12,0.45832
2023-02-13,5.89979
2023-02-14,4.90226
2023-02-15,4.4035
2023-02-16,4.68658
2023-02-17,3.86879
2023-02-18,0.42237
2023-02-19,0.31453
2023-02-20,3.91822
2023-02-21,4.12042
2023-02-22,3.5228
2023-02-23,3.78791
2023-02-24,3.76993
2023-02-25,0.337
2023-02-26,0.31004
2023-02-27,3.35205
2023-02-28,3.54976
2023-03-01,0.59312
2023-03-02,3.94518
2023-03-03,3.58121
2023-03-04,0.58413
2023-03-05,0.52123
2023-03-06,4.1339
2023-03-07,4.78544
2023-03-08,4.24623
2023-03-09,5.66164
2023-03-10,3.82385
2023-03-11,0.38643
2023-03-12,0.50325
2023-03-13,3.725
2023-03-14,3.48685
2023-03-15,4.2013
2023-03-16,3.8598
2023-03-17,3.89126
2023-03-18,0.41788
2023-03-19,0.35048
2023-03-20,3.82835
2023-03-21,3.60368
2023-03-22,3.54527
2023-03-23,3.44192
2023-03-24,3.63064
2023-03-25,0.6066
2023-03-26,0.44933
2023-03-27,3.81487
2023-03-28,4.37654
2023-03-29,4.04852
2023-03-30,4.41698
2023-03-31,4.43495
2023-04-01,0.52572
2023-04-02,0.34598
2023-04-03,4.34509
2023-04-04,4.18332
2023-04-05,4.1294
2023-04-06,4.34509
2023-04-07,4.1339
2023-04-08,0.45832
2023-04-09,0.44933
2023-04-10,3.99011
2023-04-11,4.52482
2023-04-12,4.84385
2023-04-13,4.36755
2023-04-14,4.82588
2023-04-15,0.69197
2023-04-16,0.48977
2023-04-17,5.81442
2023-04-18,5.10447
2023-04-19,5.92226
2023-04-20,4.98764
2023-04-21,4.43945
2023-04-22,0.49876
2023-04-23,0.35048
2023-04-24,5.24376
2023-04-25,4.54729
2023-04-26,4.09346
2023-04-27,3.72051
2023-04-28,3.49584
2023-04-29,0.32352
2023-04-30,0.26061
2023-05-01,0.88519
2023-05-02,3.73399
2023-05-03,3.62165
2023-05-04,3.60817
2023-05-05,0.51224
2023-05-06,0.32801
2023-05-07,0.337
2023-05-08,3.50932
2023-05-09,3.42394
2023-05-10,3.34306
2023-05-11,3.84632
2023-05-12,3.15884
2023-05-13,0.35048
2023-05-14,0.27858
2023-05-15,7.00067
2023-05-16,4.52931
2023-05-17,4.062
2023-05-18,4.24623
2023-05-19,4.51583
2023-05-20,0.37294
2023-05-21,0.31902
2023-05-22,4.19231
2023-05-23,3.88227
2023-05-24,3.61716
2023-05-25,3.33408
2023-05-26,3.34306
2023-05-27,0.39541
2023-05-28,0.29206
