date,다우존스
2021-01-26,2.50652
2021-01-27,2.2692
2021-01-28,4.06966
2021-01-29,4.61882
2021-01-30,3.14589
2021-01-31,0.80804
2021-02-01,1.48861
2021-02-02,2.79875
2021-02-03,2.35942
2021-02-04,2.44964
2021-02-05,1.98874
2021-02-06,1.13362
2021-02-07,0.46678
2021-02-08,0.88257
2021-02-09,1.64551
2021-02-10,1.55725
2021-02-11,1.25326
2021-02-12,1.13558
2021-02-13,1.06105
2021-02-14,0.56681
2021-02-15,0.91003
2021-02-16,1.33171
2021-02-17,1.84556
2021-02-18,2.51436
2021-02-19,1.89656
2021-02-20,1.1748
2021-02-21,0.48835
2021-02-22,0.91003
2021-02-23,3.92452
2021-02-24,3.42047
2021-02-25,3.53031
2021-02-26,4.3717
2021-02-27,3.34006
2021-02-28,0.84139
2021-03-01,1.86714
2021-03-02,3.44009
2021-03-03,3.19885
2021-03-04,3.9206
2021-03-05,3.57738
2021-03-06,2.52613
2021-03-07,0.83158
2021-03-08,1.68082
2021-03-09,6.12116
2021-03-10,3.26946
2021-03-11,3.7284
2021-03-12,2.61046
2021-03-13,2.23194
2021-03-14,0.87473
2021-03-15,1.57098
2021-03-16,2.40061
2021-03-17,2.88701
2021-03-18,3.18316
2021-03-19,3.19689
2021-03-20,1.73965
2021-03-21,0.65506
2021-03-22,1.31209
2021-03-23,2.10249
2021-03-24,2.32608
2021-03-25,2.62223
2021-03-26,1.89067
2021-03-27,1.15127
2021-03-28,0.57073
2021-03-29,1.11008
2021-03-30,2.28097
2021-03-31,1.71612
2021-04-01,2.077
2021-04-02,1.48665
2021-04-03,0.86688
2021-04-04,0.37852
2021-04-05,0.82177
2021-04-06,1.56706
2021-04-07,1.49842
2021-04-08,1.41212
2021-04-09,1.18265
2021-04-10,0.82177
2021-04-11,0.40794
2021-04-12,0.77078
2021-04-13,1.25718
2021-04-14,1.49449
2021-04-15,1.47096
2021-04-16,1.19834
2021-04-17,0.72567
2021-04-18,0.38441
2021-04-19,0.75117
2021-04-20,1.2866
2021-04-21,1.60236
2021-04-22,1.53764
2021-04-23,1.63767
2021-04-24,0.64133
2021-04-25,0.31184
2021-04-26,0.68841
2021-04-27,1.41212
2021-04-28,1.40427
2021-04-29,1.29248
2021-04-30,1.2866
2021-05-01,0.70998
2021-05-02,0.28046
2021-05-03,0.66879
2021-05-04,1.45331
2021-05-05,1.79653
2021-05-06,1.76319
2021-05-07,1.43566
2021-05-08,0.83354
2021-05-09,0.40402
2021-05-10,1.18461
2021-05-11,2.9733
2021-05-12,3.61856
2021-05-13,4.29325
2021-05-14,3.41263
2021-05-15,1.23757
2021-05-16,0.4099
2021-05-17,1.11008
2021-05-18,1.87302
2021-05-19,2.10641
2021-05-20,2.35746
2021-05-21,1.87106
2021-05-22,1.15715
2021-05-23,0.39617
2021-05-24,1.07478
2021-05-25,1.70631
2021-05-26,1.85733
2021-05-27,1.70827
2021-05-28,1.54549
2021-05-29,0.80804
2021-05-30,0.32753
2021-05-31,0.7041
2021-06-01,1.20815
2021-06-02,1.60433
2021-06-03,1.75338
2021-06-04,1.64944
2021-06-05,0.92964
2021-06-06,0.36283
2021-06-07,0.73744
2021-06-08,1.71416
2021-06-09,1.66905
2021-06-10,1.6514
2021-06-11,1.27483
2021-06-12,0.74332
2021-06-13,0.32165
2021-06-14,0.61192
2021-06-15,1.76515
2021-06-16,1.50234
2021-06-17,1.75338
2021-06-18,2.29078
2021-06-19,1.57294
2021-06-20,0.55896
2021-06-21,1.54156
2021-06-22,2.67911
2021-06-23,1.69258
2021-06-24,1.76123
2021-06-25,1.57098
2021-06-26,1.01006
2021-06-27,0.38048
2021-06-28,0.90219
2021-06-29,1.88675
2021-06-30,1.46115
2021-07-01,1.56314
2021-07-02,1.3474
2021-07-03,0.77274
2021-07-04,0.32557
2021-07-05,0.55896
2021-07-06,1.16304
2021-07-07,1.91029
2021-07-08,2.1123
2021-07-09,2.15741
2021-07-10,1.27091
2021-07-11,0.35499
2021-07-12,0.91003
2021-07-13,1.7475
2021-07-14,1.73573
2021-07-15,1.78672
2021-07-16,1.85537
2021-07-17,1.05124
2021-07-18,0.33145
2021-07-19,1.76515
2021-07-20,4.92478
2021-07-21,3.22631
2021-07-22,2.21232
2021-07-23,1.78476
2021-07-24,1.09439
2021-07-25,0.38441
2021-07-26,0.87473
2021-07-27,1.67297
2021-07-28,2.01423
2021-07-29,1.79065
2021-07-30,1.469
2021-07-31,0.93945
2021-08-01,0.32165
2021-08-02,0.70998
2021-08-03,1.53568
2021-08-04,1.62002
2021-08-05,1.92401
2021-08-06,1.34151
2021-08-07,0.92376
2021-08-08,0.33341
2021-08-09,0.88846
2021-08-10,1.60825
2021-08-11,1.95343
2021-08-12,2.00443
2021-08-13,1.66905
2021-08-14,0.92376
2021-08-15,0.34322
2021-08-16,0.9571
2021-08-17,2.43199
2021-08-18,2.11034
2021-08-19,2.72422
2021-08-20,3.10863
2021-08-21,1.49842
2021-08-22,0.44913
2021-08-23,1.05124
2021-08-24,2.04954
2021-08-25,2.12995
2021-08-26,2.02208
2021-08-27,1.8946
2021-08-28,1.24933
2021-08-29,0.39421
2021-08-30,0.88846
2021-08-31,1.85145
2021-09-01,1.78476
2021-09-02,1.82399
2021-09-03,1.41016
2021-09-04,0.95122
2021-09-05,0.33145
2021-09-06,0.73155
2021-09-07,1.36897
2021-09-08,1.88283
2021-09-09,1.5906
2021-09-10,1.57687
2021-09-11,1.04144
2021-09-12,0.29811
2021-09-13,0.88061
2021-09-14,1.75927
2021-09-15,1.67885
2021-09-16,1.6259
2021-09-17,1.30229
2021-09-18,0.80216
2021-09-19,0.29027
2021-09-20,0.86296
2021-09-21,2.91839
2021-09-22,3.02626
2021-09-23,2.58693
2021-09-24,1.8691
2021-09-25,1.07674
2021-09-26,0.38048
2021-09-27,0.90807
2021-09-28,2.40649
2021-09-29,3.39106
2021-09-30,2.76541
2021-10-01,3.40282
2021-10-02,1.64159
2021-10-03,0.49816
2021-10-04,1.98678
2021-10-05,4.27167
2021-10-06,3.5813
2021-10-07,3.23219
2021-10-08,2.23586
2021-10-09,1.31013
2021-10-10,0.36087
2021-10-11,1.04732
2021-10-12,2.45356
2021-10-13,2.50848
2021-10-14,2.29274
2021-10-15,1.93382
2021-10-16,1.09831
2021-10-17,0.37068
2021-10-18,0.96691
2021-10-19,1.98481
2021-10-20,1.71808
2021-10-21,2.01227
2021-10-22,1.71023
2021-10-23,1.0532
2021-10-24,0.37264
2021-10-25,0.93357
2021-10-26,1.66316
2021-10-27,1.5298
2021-10-28,1.66316
2021-10-29,1.43369
2021-10-30,0.92768
2021-10-31,0.40206
2021-11-01,0.79432
2021-11-02,10.87335
2021-11-03,29.32708
2021-11-04,26.95196
2021-11-05,24.81612
2021-11-06,17.21615
2021-11-07,3.99121
2021-11-08,12.25214
2021-11-09,25.12601
2021-11-10,28.5661
2021-11-11,32.28862
2021-11-12,26.51852
2021-11-13,15.75891
2021-11-14,3.50285
2021-11-15,8.57081
2021-11-16,22.83719
2021-11-17,21.18775
2021-11-18,23.51972
2021-11-19,24.03161
2021-11-20,20.24829
2021-11-21,3.64014
2021-11-22,7.66862
2021-11-23,29.3918
2021-11-24,30.90787
2021-11-25,23.37654
2021-11-26,18.43411
2021-11-27,43.83078
2021-11-28,7.37835
2021-11-29,15.43922
2021-11-30,41.12028
2021-12-01,51.15617
2021-12-02,48.36134
2021-12-03,41.64198
2021-12-04,34.80298
2021-12-05,5.34449
2021-12-06,12.16192
2021-12-07,43.41891
2021-12-08,32.44552
2021-12-09,26.29493
2021-12-10,31.28836
2021-12-11,20.70331
2021-12-12,4.08927
2021-12-13,8.34526
2021-12-14,32.37491
2021-12-15,36.37397
2021-12-16,37.58605
2021-12-17,37.4821
2021-12-18,35.78755
2021-12-19,5.27389
2021-12-20,14.7312
2021-12-21,49.38317
2021-12-22,30.93337
2021-12-23,26.83625
2021-12-24,23.14119
2021-12-25,9.67501
2021-12-26,3.01449
2021-12-27,6.31925
2021-12-28,24.18067
2021-12-29,24.66903
2021-12-30,22.93133
2021-12-31,13.34457
2022-01-01,8.47078
2022-01-02,2.50455
2022-01-03,6.49185
2022-01-04,23.01763
2022-01-05,34.03612
2022-01-06,40.73783
2022-01-07,37.36246
2022-01-08,26.2812
2022-01-09,4.2854
2022-01-10,12.28156
2022-01-11,47.41404
2022-01-12,31.64728
2022-01-13,28.20522
2022-01-14,33.88706
2022-01-15,27.85023
2022-01-16,3.68133
2022-01-17,7.68038
2022-01-18,24.62784
2022-01-19,45.84109
2022-01-20,43.7739
2022-01-21,45.59201
2022-01-22,49.64402
2022-01-23,7.53721
2022-01-24,24.70041
2022-01-25,100.0
2022-01-26,87.66156
2022-01-27,75.33096
2022-01-28,75.31135
2022-01-29,34.75984
2022-01-30,5.97603
2022-01-31,8.9611
2022-02-01,34.954
2022-02-02,48.67907
2022-02-03,54.36483
2022-02-04,47.44346
2022-02-05,32.99272
2022-02-06,5.29546
2022-02-07,10.94788
2022-02-08,38.97464
2022-02-09,35.62868
2022-02-10,32.85151
2022-02-11,39.93959
2022-02-12,36.75054
2022-02-13,5.28369
2022-02-14,15.86875
2022-02-15,55.15131
2022-02-16,37.71941
2022-02-17,45.93719
2022-02-18,46.35691
2022-02-19,33.40459
2022-02-20,4.81299
2022-02-21,9.5691
2022-02-22,28.71908
2022-02-23,51.87792
2022-02-24,61.89224
2022-02-25,72.17722
2022-02-26,41.43016
2022-02-27,5.69949
2022-02-28,11.22442
2022-03-01,37.48014
2022-03-02,47.30225
2022-03-03,36.44654
2022-03-04,37.78217
2022-03-05,30.90003
2022-03-06,4.4423
2022-03-07,13.2367
2022-03-08,53.34104
2022-03-09,36.06997
2022-03-10,30.45286
2022-03-11,32.91034
2022-03-12,30.46462
2022-03-13,5.00323
2022-03-14,15.32547
2022-03-15,52.03875
2022-03-16,40.85158
2022-03-17,46.90019
2022-03-18,39.04328
2022-03-19,25.86149
2022-03-20,4.04612
2022-03-21,13.01312
2022-03-22,33.41439
2022-03-23,30.90591
2022-03-24,34.43426
2022-03-25,29.82132
2022-03-26,21.04457
2022-03-27,3.63229
2022-03-28,11.87753
2022-03-29,31.81595
2022-03-30,29.56439
2022-03-31,26.84605
2022-04-01,29.33492
2022-04-02,20.13258
2022-04-03,3.78135
2022-04-04,11.12048
2022-04-05,26.26355
2022-04-06,31.6865
2022-04-07,39.57087
2022-04-08,34.30482
2022-04-09,27.15594
2022-04-10,4.05593
2022-04-11,14.55665
2022-04-12,36.89371
2022-04-13,34.49702
2022-04-14,29.83309
2022-04-15,26.87155
2022-04-16,8.93757
2022-04-17,2.74383
2022-04-18,11.76574
2022-04-19,28.70927
2022-04-20,29.04269
2022-04-21,34.02828
2022-04-22,33.89491
2022-04-23,41.41055
2022-04-24,6.45458
2022-04-25,23.79037
2022-04-26,48.23386
2022-04-27,62.0668
2022-04-28,44.45643
2022-04-29,36.4485
2022-04-30,41.35563
2022-05-01,6.60952
2022-05-02,17.4515
2022-05-03,41.77143
2022-05-04,31.58256
2022-05-05,46.5805
2022-05-06,70.52974
2022-05-07,35.32469
2022-05-08,5.09345
2022-05-09,26.80487
2022-05-10,65.32449
2022-05-11,63.80646
2022-05-12,69.98842
2022-05-13,58.00302
2022-05-14,23.49422
2022-05-15,4.31286
2022-05-16,17.80061
2022-05-17,43.68368
2022-05-18,35.36587
2022-05-19,73.82862
2022-05-20,47.89652
2022-05-21,36.32886
2022-05-22,4.61882
2022-05-23,18.64396
2022-05-24,47.55133
2022-05-25,50.11277
2022-05-26,35.23447
2022-05-27,31.09027
2022-05-28,22.75481
2022-05-29,3.90295
2022-05-30,10.08688
2022-05-31,23.33732
2022-06-01,29.41141
2022-06-02,34.77356
2022-06-03,27.71883
2022-06-04,18.9205
2022-06-05,3.87745
2022-06-06,12.65028
2022-06-07,34.97362
2022-06-08,32.86327
2022-06-09,33.8851
2022-06-10,44.97617
2022-06-11,38.86873
2022-06-12,6.23884
2022-06-13,41.53019
2022-06-14,85.41785
2022-06-15,62.85327
2022-06-16,72.83229
2022-06-17,73.80704
2022-06-18,34.53821
2022-06-19,5.14248
2022-06-20,15.75499
2022-06-21,30.23711
2022-06-22,48.7281
2022-06-23,47.61213
2022-06-24,40.19063
2022-06-25,26.342
2022-06-26,5.00519
2022-06-27,21.8742
2022-06-28,42.80699
2022-06-29,52.63694
2022-06-30,53.72545
2022-07-01,51.00123
2022-07-02,29.65854
2022-07-03,4.80514
2022-07-04,12.158
2022-07-05,37.29185
2022-07-06,59.42495
2022-07-07,40.80255
2022-07-08,32.43964
2022-07-09,21.06223
2022-07-10,3.36948
2022-07-11,16.2257
2022-07-12,41.05948
2022-07-13,51.43664
2022-07-14,51.83085
2022-07-15,44.54272
2022-07-16,26.49695
2022-07-17,4.26187
2022-07-18,17.3809
2022-07-19,42.47357
2022-07-20,44.30148
2022-07-21,40.34165
2022-07-22,36.25433
2022-07-23,19.42848
2022-07-24,3.14786
2022-07-25,16.32965
2022-07-26,37.95673
2022-07-27,34.54017
2022-07-28,38.36468
2022-07-29,34.20675
2022-07-30,21.48783
2022-07-31,3.59699
2022-08-01,14.55469
2022-08-02,32.79267
2022-08-03,38.15874
2022-08-04,32.71422
2022-08-05,29.09369
2022-08-06,21.07988
2022-08-07,3.32633
2022-08-08,12.2541
2022-08-09,34.57155
2022-08-10,34.47741
2022-08-11,33.69878
2022-08-12,30.90395
2022-08-13,19.24019
2022-08-14,3.3636
2022-08-15,14.0526
2022-08-16,32.49063
2022-08-17,40.02
2022-08-18,33.54188
2022-08-19,30.17239
2022-08-20,18.27132
2022-08-21,3.19689
2022-08-22,17.44954
2022-08-23,41.03202
2022-08-24,36.29748
2022-08-25,29.76837
2022-08-26,32.12387
2022-08-27,39.86898
2022-08-28,5.28369
2022-08-29,23.42557
2022-08-30,48.98111
2022-08-31,47.29833
2022-09-01,50.5266
2022-09-02,51.21501
2022-09-03,31.9199
2022-09-04,4.37562
2022-09-05,10.87924
2022-09-06,30.10375
2022-09-07,46.13136
2022-09-08,34.2754
2022-09-09,23.35889
2022-09-10,18.19679
2022-09-11,5.65438
2022-09-12,16.83762
2022-09-13,52.44474
2022-09-14,72.79306
2022-09-15,50.20691
2022-09-16,47.61605
2022-09-17,30.75293
2022-09-18,4.41877
2022-09-19,24.4729
2022-09-20,48.43783
2022-09-21,52.29764
2022-09-22,71.00437
2022-09-23,63.9104
2022-09-24,47.62194
2022-09-25,6.13685
2022-09-26,36.6917
2022-09-27,72.7048
2022-09-28,77.37854
2022-09-29,71.73593
2022-09-30,62.45905
2022-10-01,42.78737
2022-10-02,5.95445
2022-10-03,28.78969
2022-10-04,61.78241
2022-10-05,58.2619
2022-10-06,55.74362
2022-10-07,48.20052
2022-10-08,34.67942
2022-10-09,5.23074
2022-10-10,33.04763
2022-10-11,71.10832
2022-10-12,76.38809
2022-10-13,74.1385
2022-10-14,83.98023
2022-10-15,45.19779
2022-10-16,6.29964
2022-10-17,25.44962
2022-10-18,55.74754
2022-10-19,60.22319
2022-10-20,49.42828
2022-10-21,51.95245
2022-10-22,34.89713
2022-10-23,5.07188
2022-10-24,29.10938
2022-10-25,53.06646
2022-10-26,50.44423
2022-10-27,59.52693
2022-10-28,57.29107
2022-10-29,35.63849
2022-10-30,4.97381
2022-10-31,21.80359
2022-11-01,50.54425
2022-11-02,46.4334
2022-11-03,67.12887
2022-11-04,51.46605
2022-11-05,33.14178
2022-11-06,5.24251
2022-11-07,25.86737
2022-11-08,52.87622
2022-11-09,56.96353
2022-11-10,61.97462
2022-11-11,68.59199
2022-11-12,43.88961
2022-11-13,5.36215
2022-11-14,20.31694
2022-11-15,54.8375
2022-11-16,53.1253
2022-11-17,50.20495
2022-11-18,43.65818
2022-11-19,33.12216
2022-11-20,4.55017
2022-11-21,15.91974
2022-11-22,41.40663
2022-11-23,39.38651
2022-11-24,34.34797
2022-11-25,18.98915
2022-11-26,24.9338
2022-11-27,4.46192
2022-11-28,12.87975
2022-11-29,38.66083
2022-11-30,35.37372
2022-12-01,45.85678
2022-12-02,36.85253
2022-12-03,26.22433
2022-12-04,4.04612
2022-12-05,10.78706
2022-12-06,41.03791
2022-12-07,44.54664
2022-12-08,43.4954
2022-12-09,33.64387
2022-12-10,29.00347
2022-12-11,4.31482
2022-12-12,12.66793
2022-12-13,47.4768
2022-12-14,51.91519
2022-12-15,53.32143
2022-12-16,49.95783
2022-12-17,35.55612
2022-12-18,4.05789
2022-12-19,12.95428
2022-12-20,48.63592
2022-12-21,46.30395
2022-12-22,40.628
2022-12-23,52.08582
2022-12-24,32.58085
2022-12-25,4.08731
2022-12-26,7.78041
2022-12-27,21.92127
2022-12-28,46.79624
2022-12-29,43.25416
2022-12-30,27.66783
2022-12-31,22.18408
2023-01-01,4.55017
2023-01-02,9.76131
2023-01-03,22.82542
2023-01-04,49.48516
2023-01-05,46.52362
2023-01-06,42.6187
2023-01-07,32.35138
2023-01-08,4.71688
2023-01-09,14.16243
2023-01-10,51.25227
2023-01-11,42.10092
2023-01-12,43.47382
2023-01-13,46.20589
2023-01-14,30.38225
2023-01-15,3.85784
2023-01-16,8.68064
2023-01-17,24.37876
2023-01-18,51.21305
2023-01-19,52.67028
2023-01-20,39.03936
2023-01-21,22.07229
2023-01-22,3.90295
2023-01-23,7.9432
2023-01-24,35.17171
2023-01-25,42.13623
2023-01-26,45.09973
2023-01-27,37.94692
2023-01-28,28.08166
2023-01-29,4.08339
2023-01-30,12.64243
2023-01-31,36.7878
2023-02-01,37.86063
2023-02-02,55.58867
2023-02-03,51.76417
2023-02-04,26.88136
2023-02-05,3.86569
2023-02-06,12.23252
2023-02-07,38.37841
2023-02-08,40.69076
2023-02-09,37.08592
2023-02-10,40.81236
2023-02-11,34.74415
2023-02-12,4.72669
2023-02-13,11.71867
2023-02-14,42.05974
2023-02-15,47.90044
2023-02-16,44.00141
2023-02-17,43.89942
2023-02-18,37.26832
2023-02-19,4.55802
2023-02-20,8.30211
2023-02-21,23.48441
2023-02-22,52.59968
2023-02-23,52.18781
2023-02-24,43.02077
2023-02-25,31.18245
2023-02-26,4.30501
2023-02-27,12.19134
2023-02-28,36.36613
2023-03-01,36.0484
2023-03-02,42.38727
2023-03-03,40.8712
2023-03-04,24.28462
2023-03-05,3.81665
2023-03-06,9.86525
2023-03-07,37.59389
2023-03-08,50.04216
2023-03-09,45.51356
2023-03-10,49.63618
2023-03-11,44.19361
2023-03-12,6.37613
2023-03-13,24.34934
2023-03-14,57.60095
2023-03-15,66.29533
2023-03-16,69.44515
2023-03-17,47.00609
2023-03-18,35.19132
2023-03-19,4.70512
2023-03-20,24.34542
2023-03-21,50.18926
2023-03-22,42.5834
2023-03-23,59.51517
2023-03-24,46.06076
2023-03-25,29.49183
2023-03-26,3.93433
2023-03-27,17.16319
2023-03-28,50.6835
2023-03-29,39.20607
2023-03-30,34.81279
2023-03-31,33.02214
2023-04-01,23.66093
2023-04-02,3.62837
2023-04-03,19.74228
2023-04-04,46.01172
2023-04-05,40.76921
2023-04-06,47.27675
2023-04-07,30.82942
2023-04-08,8.9611
2023-04-09,2.48494
2023-04-10,15.62359
2023-04-11,35.45805
2023-04-12,42.62066
2023-04-13,40.38676
2023-04-14,34.6147
2023-04-15,20.53268
2023-04-16,3.25965
2023-04-17,14.0271
2023-04-18,36.98001
2023-04-19,33.74389
2023-04-20,35.32076
2023-04-21,34.21068
2023-04-22,19.06172
2023-04-23,2.88308
2023-04-24,14.15066
2023-04-25,36.89764
2023-04-26,49.75189
2023-04-27,52.48592
2023-04-28,30.3136
2023-04-29,18.56355
2023-04-30,3.00272
2023-05-01,11.99325
2023-05-02,31.9905
2023-05-03,39.97489
2023-05-04,39.16292
2023-05-05,31.36681
2023-05-06,23.49814
2023-05-07,4.22852
2023-05-08,13.40341
2023-05-09,31.54921
2023-05-10,35.78559
2023-05-11,39.62774
2023-05-12,32.57497
2023-05-13,20.31105
2023-05-14,3.04587
2023-05-15,13.61719
2023-05-16,31.60805
2023-05-17,37.34089
2023-05-18,32.83778
2023-05-19,30.83923
2023-05-20,17.22595
2023-05-21,2.69088
2023-05-22,13.54266
2023-05-23,31.35309
2023-05-24,32.3298
2023-05-25,36.778
2023-05-26,32.74952
2023-05-27,19.90507
2023-05-28,3.2165
2023-05-29,8.08637
