date,IRP연금저축
2020-07-11,4.69208
2020-07-12,6.74486
2020-07-13,16.71554
2020-07-14,12.60997
2020-07-15,10.55718
2020-07-16,13.78299
2020-07-17,12.02346
2020-07-18,7.33137
2020-07-19,7.03812
2020-07-20,12.90322
2020-07-21,16.42228
2020-07-22,14.95601
2020-07-23,14.95601
2020-07-24,9.67741
2020-07-25,7.03812
2020-07-26,6.15835
2020-07-27,11.14369
2020-07-28,20.2346
2020-07-29,16.12903
2020-07-30,9.97067
2020-07-31,10.85043
2020-08-01,8.21114
2020-08-02,6.15835
2020-08-03,14.95601
2020-08-04,17.88856
2020-08-05,17.88856
2020-08-06,13.48973
2020-08-07,13.48973
2020-08-08,3.2258
2020-08-09,4.10557
2020-08-10,7.33137
2020-08-11,7.62463
2020-08-12,12.90322
2020-08-13,7.33137
2020-08-14,9.38416
2020-08-15,5.57184
2020-08-16,2.05278
2020-08-17,7.03812
2020-08-18,11.7302
2020-08-19,7.03812
2020-08-20,9.0909
2020-08-21,6.15835
2020-08-22,6.15835
2020-08-23,2.63929
2020-08-24,9.0909
2020-08-25,10.55718
2020-08-26,9.67741
2020-08-27,11.43695
2020-08-28,7.03812
2020-08-29,2.93255
2020-08-30,9.38416
2020-08-31,9.67741
2020-09-01,10.85043
2020-09-02,8.79765
2020-09-03,7.33137
2020-09-04,5.8651
2020-09-05,6.74486
2020-09-06,4.10557
2020-09-07,10.85043
2020-09-08,8.50439
2020-09-09,2.93255
2020-09-10,7.33137
2020-09-11,10.85043
2020-09-12,5.27859
2020-09-13,7.33137
2020-09-14,7.03812
2020-09-15,6.15835
2020-09-16,6.45161
2020-09-17,7.33137
2020-09-18,7.91788
2020-09-19,3.81231
2020-09-20,5.57184
2020-09-21,6.45161
2020-09-22,8.21114
2020-09-23,8.50439
2020-09-24,7.91788
2020-09-25,4.10557
2020-09-26,3.2258
2020-09-27,3.2258
2020-09-28,4.98533
2020-09-29,7.03812
2020-09-30,4.69208
2020-10-01,8.79765
2020-10-02,6.45161
2020-10-03,7.03812
2020-10-04,4.10557
2020-10-05,7.33137
2020-10-06,7.91788
2020-10-07,8.50439
2020-10-08,8.21114
2020-10-09,2.34604
2020-10-10,1.75953
2020-10-12,8.50439
2020-10-13,7.33137
2020-10-14,6.74486
2020-10-15,4.98533
2020-10-16,5.57184
2020-10-17,5.8651
2020-10-18,4.39882
2020-10-19,5.27859
2020-10-20,7.91788
2020-10-21,11.14369
2020-10-22,5.27859
2020-10-23,7.62463
2020-10-24,3.51906
2020-10-25,1.75953
2020-10-26,4.39882
2020-10-27,6.45161
2020-10-28,5.27859
2020-10-29,7.33137
2020-10-30,8.50439
2020-10-31,4.10557
2020-11-01,7.03812
2020-11-02,9.0909
2020-11-03,10.26392
2020-11-04,10.26392
2020-11-05,7.33137
2020-11-06,7.03812
2020-11-07,5.8651
2020-11-08,7.62463
2020-11-09,9.38416
2020-11-10,9.67741
2020-11-11,10.55718
2020-11-12,10.26392
2020-11-13,11.7302
2020-11-14,4.39882
2020-11-15,8.79765
2020-11-16,12.31671
2020-11-17,9.0909
2020-11-18,12.31671
2020-11-19,14.3695
2020-11-20,13.19648
2020-11-21,4.69208
2020-11-22,7.03812
2020-11-23,13.19648
2020-11-24,12.31671
2020-11-25,14.3695
2020-11-26,15.24926
2020-11-27,12.31671
2020-11-28,7.62463
2020-11-29,13.48973
2020-11-30,18.76832
2020-12-01,17.00879
2020-12-02,22.28739
2020-12-03,22.28739
2020-12-04,17.00879
2020-12-05,12.60997
2020-12-06,14.3695
2020-12-07,17.30205
2020-12-08,20.2346
2020-12-09,17.00879
2020-12-10,21.11436
2020-12-11,18.47507
2020-12-12,9.97067
2020-12-13,13.19648
2020-12-14,20.52785
2020-12-15,19.06158
2020-12-16,20.82111
2020-12-17,22.58064
2020-12-18,11.43695
2020-12-19,9.67741
2020-12-20,9.0909
2020-12-21,17.5953
2020-12-22,16.12903
2020-12-23,22.8739
2020-12-24,22.8739
2020-12-25,18.76832
2020-12-26,12.60997
2020-12-27,19.94134
2020-12-28,39.58944
2020-12-29,36.07038
2020-12-30,39.29618
2020-12-31,36.65689
2021-01-01,11.43695
2021-01-02,11.7302
2021-01-03,14.95601
2021-01-04,16.42228
2021-01-05,14.66275
2021-01-06,14.66275
2021-01-07,10.85043
2021-01-08,12.90322
2021-01-09,11.7302
2021-01-10,9.38416
2021-01-11,20.82111
2021-01-12,14.66275
2021-01-13,12.31671
2021-01-14,15.83577
2021-01-15,20.52785
2021-01-16,14.07624
2021-01-17,17.00879
2021-01-18,30.79178
2021-01-19,37.53665
2021-01-20,66.56891
2021-01-21,48.68035
2021-01-22,60.1173
2021-01-23,30.49853
2021-01-24,24.63343
2021-01-25,55.42521
2021-01-26,76.24633
2021-01-27,56.89149
2021-01-28,55.71847
2021-01-29,44.57478
2021-01-30,32.25806
2021-01-31,30.79178
2021-02-01,70.96774
2021-02-02,74.19354
2021-02-03,69.79472
2021-02-04,80.3519
2021-02-05,63.04985
2021-02-06,31.08504
2021-02-07,40.17595
2021-02-08,64.22287
2021-02-09,63.63636
2021-02-10,61.29032
2021-02-11,36.36363
2021-02-12,35.19061
2021-02-13,39.58944
2021-02-14,50.14662
2021-02-15,78.29912
2021-02-16,72.14076
2021-02-17,68.6217
2021-02-18,67.44868
2021-02-19,78.29912
2021-02-20,43.69501
2021-02-21,37.82991
2021-02-22,62.46334
2021-02-23,51.6129
2021-02-24,52.19941
2021-02-25,60.70381
2021-02-26,52.78592
2021-02-27,31.9648
2021-02-28,25.21994
2021-03-01,38.70967
2021-03-02,64.22287
2021-03-03,53.66568
2021-03-04,49.85337
2021-03-05,42.52199
2021-03-06,19.64809
2021-03-07,23.46041
2021-03-08,35.48387
2021-03-09,44.28152
2021-03-10,48.09384
2021-03-11,46.33431
2021-03-12,42.81524
2021-03-13,20.82111
2021-03-14,27.27272
2021-03-15,38.41642
2021-03-16,33.72434
2021-03-17,32.84457
2021-03-18,36.95014
2021-03-19,28.739
2021-03-20,23.16715
2021-03-21,21.40762
2021-03-22,33.72434
2021-03-23,27.85923
2021-03-24,29.03225
2021-03-25,22.8739
2021-03-26,20.52785
2021-03-27,18.18181
2021-03-28,15.83577
2021-03-29,31.08504
2021-03-30,21.40762
2021-03-31,24.04692
2021-04-01,19.94134
2021-04-02,11.7302
2021-04-03,9.0909
2021-04-04,13.48973
2021-04-05,29.03225
2021-04-06,19.64809
2021-04-07,21.40762
2021-04-08,16.12903
2021-04-09,18.47507
2021-04-10,7.91788
2021-04-11,14.95601
2021-04-12,17.5953
2021-04-13,14.3695
2021-04-14,16.12903
2021-04-15,11.14369
2021-04-16,12.02346
2021-04-17,3.51906
2021-04-18,8.50439
2021-04-19,12.31671
2021-04-20,9.67741
2021-04-21,10.26392
2021-04-22,10.85043
2021-04-23,7.03812
2021-04-24,4.98533
2021-04-25,3.2258
2021-04-26,6.74486
2021-04-27,10.26392
2021-04-28,6.45161
2021-04-29,6.74486
2021-04-30,5.8651
2021-05-01,2.63929
2021-05-02,5.57184
2021-05-03,9.67741
2021-05-04,8.79765
2021-05-05,4.10557
2021-05-06,8.21114
2021-05-07,5.57184
2021-05-08,2.34604
2021-05-09,7.03812
2021-05-10,11.14369
2021-05-11,9.97067
2021-05-12,6.15835
2021-05-13,7.33137
2021-05-14,4.39882
2021-05-15,3.81231
2021-05-16,4.69208
2021-05-17,10.26392
2021-05-18,6.74486
2021-05-19,4.39882
2021-05-20,11.7302
2021-05-21,8.21114
2021-05-22,5.57184
2021-05-23,3.2258
2021-05-24,4.98533
2021-05-25,9.67741
2021-05-26,7.91788
2021-05-27,13.78299
2021-05-28,7.33137
2021-05-29,7.03812
2021-05-30,6.74486
2021-05-31,6.15835
2021-06-01,7.62463
2021-06-02,8.50439
2021-06-03,7.91788
2021-06-04,9.38416
2021-06-05,4.10557
2021-06-06,6.15835
2021-06-07,7.62463
2021-06-08,9.97067
2021-06-09,9.97067
2021-06-10,12.90322
2021-06-11,16.12903
2021-06-12,12.90322
2021-06-13,12.31671
2021-06-14,16.71554
2021-06-15,18.76832
2021-06-16,17.5953
2021-06-17,19.64809
2021-06-18,20.2346
2021-06-19,11.14369
2021-06-20,19.94134
2021-06-21,19.06158
2021-06-22,22.28739
2021-06-23,19.94134
2021-06-24,23.46041
2021-06-25,19.06158
2021-06-26,18.76832
2021-06-27,15.83577
2021-06-28,28.739
2021-06-29,22.58064
2021-06-30,25.51319
2021-07-01,19.64809
2021-07-02,17.00879
2021-07-03,12.02346
2021-07-04,13.19648
2021-07-05,40.4692
2021-07-06,31.9648
2021-07-07,22.8739
2021-07-08,19.35483
2021-07-09,16.42228
2021-07-10,10.55718
2021-07-11,14.66275
2021-07-12,29.91202
2021-07-13,26.97947
2021-07-14,20.82111
2021-07-15,16.42228
2021-07-16,18.47507
2021-07-17,10.55718
2021-07-18,11.43695
2021-07-19,19.35483
2021-07-20,18.76832
2021-07-21,19.94134
2021-07-22,19.94134
2021-07-23,21.99413
2021-07-24,11.14369
2021-07-25,17.30205
2021-07-26,34.89736
2021-07-27,26.39296
2021-07-28,24.34017
2021-07-29,25.21994
2021-07-30,22.58064
2021-07-31,8.79765
2021-08-01,11.7302
2021-08-02,21.40762
2021-08-03,19.35483
2021-08-04,21.11436
2021-08-05,26.39296
2021-08-06,24.92668
2021-08-07,14.3695
2021-08-08,21.11436
2021-08-09,21.99413
2021-08-10,19.94134
2021-08-11,26.39296
2021-08-12,25.21994
2021-08-13,21.40762
2021-08-14,19.64809
2021-08-15,16.42228
2021-08-16,16.12903
2021-08-17,20.2346
2021-08-18,21.11436
2021-08-19,19.94134
2021-08-20,24.04692
2021-08-21,16.71554
2021-08-22,14.95601
2021-08-23,21.70087
2021-08-24,19.64809
2021-08-25,22.28739
2021-08-26,21.70087
2021-08-27,21.99413
2021-08-28,13.48973
2021-08-29,13.48973
2021-08-30,17.5953
2021-08-31,33.43108
2021-09-01,22.58064
2021-09-02,19.94134
2021-09-03,20.2346
2021-09-04,14.07624
2021-09-05,18.18181
2021-09-06,21.70087
2021-09-07,18.76832
2021-09-08,20.2346
2021-09-09,20.52785
2021-09-10,21.70087
2021-09-11,9.97067
2021-09-12,13.78299
2021-09-13,19.06158
2021-09-14,16.71554
2021-09-15,19.35483
2021-09-16,22.28739
2021-09-17,17.5953
2021-09-18,15.83577
2021-09-19,7.91788
2021-09-20,13.48973
2021-09-21,12.02346
2021-09-22,17.88856
2021-09-23,35.48387
2021-09-24,28.739
2021-09-25,20.52785
2021-09-26,24.63343
2021-09-27,25.80645
2021-09-28,20.2346
2021-09-29,25.51319
2021-09-30,17.88856
2021-10-01,17.5953
2021-10-02,14.3695
2021-10-03,13.19648
2021-10-04,15.54252
2021-10-05,25.80645
2021-10-06,22.28739
2021-10-07,28.739
2021-10-08,25.21994
2021-10-09,11.43695
2021-10-10,9.97067
2021-10-11,16.42228
2021-10-12,20.82111
2021-10-13,24.92668
2021-10-14,23.75366
2021-10-15,22.58064
2021-10-16,12.31671
2021-10-17,10.85043
2021-10-18,20.82111
2021-10-19,25.21994
2021-10-20,19.06158
2021-10-21,20.82111
2021-10-22,22.28739
2021-10-23,12.02346
2021-10-24,19.64809
2021-10-25,23.75366
2021-10-26,37.53665
2021-10-27,28.44574
2021-10-28,27.27272
2021-10-29,20.82111
2021-10-30,15.83577
2021-10-31,18.76832
2021-11-01,31.67155
2021-11-02,30.79178
2021-11-03,31.37829
2021-11-04,36.07038
2021-11-05,27.27272
2021-11-06,14.95601
2021-11-07,19.35483
2021-11-08,36.07038
2021-11-09,33.13782
2021-11-10,41.34897
2021-11-11,28.15249
2021-11-12,29.03225
2021-11-13,33.13782
2021-11-14,22.28739
2021-11-15,31.9648
2021-11-16,33.72434
2021-11-17,44.86803
2021-11-18,41.34897
2021-11-19,36.95014
2021-11-20,19.06158
2021-11-21,17.5953
2021-11-22,44.57478
2021-11-23,38.12316
2021-11-24,30.20527
2021-11-25,40.17595
2021-11-26,34.31085
2021-11-27,13.48973
2021-11-28,22.8739
2021-11-29,42.52199
2021-11-30,33.13782
2021-12-01,33.13782
2021-12-02,43.1085
2021-12-03,32.55131
2021-12-04,26.39296
2021-12-05,27.85923
2021-12-06,41.93548
2021-12-07,45.45454
2021-12-08,54.8387
2021-12-09,47.80058
2021-12-10,39.29618
2021-12-11,31.08504
2021-12-12,44.57478
2021-12-13,58.35777
2021-12-14,46.62756
2021-12-15,53.37243
2021-12-16,38.12316
2021-12-17,38.70967
2021-12-18,19.06158
2021-12-19,37.53665
2021-12-20,62.75659
2021-12-21,59.23753
2021-12-22,60.41055
2021-12-23,58.94428
2021-12-24,56.59824
2021-12-25,28.44574
2021-12-26,41.05571
2021-12-27,87.09677
2021-12-28,95.30791
2021-12-29,85.92375
2021-12-30,95.60117
2021-12-31,100.0
2022-01-01,29.32551
2022-01-02,34.01759
2022-01-03,34.01759
2022-01-04,34.89736
2022-01-05,38.70967
2022-01-06,29.03225
2022-01-07,28.739
2022-01-08,25.21994
2022-01-09,18.76832
2022-01-10,24.34017
2022-01-11,31.08504
2022-01-12,26.68621
2022-01-13,30.79178
2022-01-14,24.34017
2022-01-15,19.06158
2022-01-16,22.28739
2022-01-17,51.02639
2022-01-18,56.30498
2022-01-19,53.95894
2022-01-20,61.29032
2022-01-21,61.58357
2022-01-22,35.48387
2022-01-23,35.48387
2022-01-24,63.04985
2022-01-25,78.88563
2022-01-26,69.50146
2022-01-27,51.6129
2022-01-28,41.34897
2022-01-29,23.46041
2022-01-30,24.92668
2022-01-31,27.27272
2022-02-01,33.72434
2022-02-02,44.86803
2022-02-03,66.56891
2022-02-04,54.54545
2022-02-05,37.82991
2022-02-06,46.92082
2022-02-07,62.46334
2022-02-08,54.25219
2022-02-09,53.95894
2022-02-10,47.50733
2022-02-11,53.66568
2022-02-12,28.44574
2022-02-13,24.04692
2022-02-14,42.81524
2022-02-15,59.82404
2022-02-16,49.85337
2022-02-17,48.9736
2022-02-18,45.45454
2022-02-19,27.27272
2022-02-20,28.15249
2022-02-21,54.54545
2022-02-22,49.56011
2022-02-23,46.04105
2022-02-24,44.57478
2022-02-25,49.56011
2022-02-26,37.2434
2022-02-27,30.79178
2022-02-28,46.33431
2022-03-01,32.84457
2022-03-02,34.89736
2022-03-03,31.37829
2022-03-04,41.05571
2022-03-05,20.82111
2022-03-06,25.51319
2022-03-07,27.56598
2022-03-08,31.37829
2022-03-09,15.24926
2022-03-10,24.92668
2022-03-11,32.55131
2022-03-12,20.2346
2022-03-13,17.5953
2022-03-14,29.03225
2022-03-15,29.03225
2022-03-16,33.13782
2022-03-17,31.37829
2022-03-18,23.16715
2022-03-19,13.78299
2022-03-20,14.66275
2022-03-21,24.63343
2022-03-22,20.2346
2022-03-23,28.739
2022-03-24,23.46041
2022-03-25,26.68621
2022-03-26,19.35483
2022-03-27,17.00879
2022-03-28,24.34017
2022-03-29,26.39296
2022-03-30,22.58064
2022-03-31,22.8739
2022-04-01,21.40762
2022-04-02,17.00879
2022-04-03,11.7302
2022-04-04,21.40762
2022-04-05,24.04692
2022-04-06,14.3695
2022-04-07,16.71554
2022-04-08,12.31671
2022-04-09,7.33137
2022-04-10,9.0909
2022-04-11,15.54252
2022-04-12,17.30205
2022-04-13,18.47507
2022-04-14,19.94134
2022-04-15,14.66275
2022-04-16,11.14369
2022-04-17,9.67741
2022-04-18,16.71554
2022-04-19,11.43695
2022-04-20,16.42228
2022-04-21,17.88856
2022-04-22,14.66275
2022-04-23,9.0909
2022-04-24,12.02346
2022-04-25,18.76832
2022-04-26,24.34017
2022-04-27,19.64809
2022-04-28,18.76832
2022-04-29,14.66275
2022-04-30,6.15835
2022-05-01,10.55718
2022-05-02,13.19648
2022-05-03,12.90322
2022-05-04,14.3695
2022-05-05,10.26392
2022-05-06,13.48973
2022-05-07,6.74486
2022-05-08,6.15835
2022-05-09,21.99413
2022-05-10,17.5953
2022-05-11,18.76832
2022-05-12,13.78299
2022-05-13,12.02346
2022-05-14,6.45161
2022-05-15,11.43695
2022-05-16,13.48973
2022-05-17,14.07624
2022-05-18,12.02346
2022-05-19,12.02346
2022-05-20,17.30205
2022-05-21,10.85043
2022-05-22,7.33137
2022-05-23,16.42228
2022-05-24,24.34017
2022-05-25,23.16715
2022-05-26,14.3695
2022-05-27,14.95601
2022-05-28,14.95601
2022-05-29,12.60997
2022-05-30,12.90322
2022-05-31,18.47507
2022-06-01,8.21114
2022-06-02,13.78299
2022-06-03,17.5953
2022-06-04,7.33137
2022-06-05,13.78299
2022-06-06,6.74486
2022-06-07,13.48973
2022-06-08,20.52785
2022-06-09,14.95601
2022-06-10,13.78299
2022-06-11,3.51906
2022-06-12,6.45161
2022-06-13,7.91788
2022-06-14,6.45161
2022-06-15,10.26392
2022-06-16,9.97067
2022-06-17,11.43695
2022-06-18,4.39882
2022-06-20,9.0909
2022-06-21,10.26392
2022-06-22,7.33137
2022-06-23,7.62463
2022-06-24,7.03812
2022-06-25,2.93255
2022-06-26,2.34604
2022-06-27,8.50439
2022-06-28,8.79765
2022-06-29,8.79765
2022-06-30,7.91788
2022-07-01,7.33137
2022-07-02,2.93255
2022-07-03,3.81231
2022-07-04,5.8651
2022-07-05,8.79765
2022-07-06,10.55718
2022-07-07,7.91788
2022-07-08,4.39882
2022-07-09,1.46627
2022-07-10,3.81231
2022-07-11,5.8651
2022-07-12,7.62463
2022-07-13,6.45161
2022-07-14,5.8651
2022-07-15,7.03812
2022-07-16,3.51906
2022-07-17,4.10557
2022-07-18,7.62463
2022-07-19,10.85043
2022-07-20,9.97067
2022-07-21,11.7302
2022-07-22,11.14369
2022-07-23,2.34604
2022-07-24,7.03812
2022-07-25,12.31671
2022-07-26,9.67741
2022-07-27,9.67741
2022-07-28,7.62463
2022-07-29,4.69208
2022-07-30,4.10557
2022-07-31,2.93255
2022-08-01,6.45161
2022-08-02,10.55718
2022-08-03,7.62463
2022-08-04,5.27859
2022-08-05,9.97067
2022-08-06,3.81231
2022-08-07,4.98533
2022-08-08,6.74486
2022-08-09,7.62463
2022-08-10,10.26392
2022-08-11,8.50439
2022-08-12,9.0909
2022-08-13,6.74486
2022-08-14,3.81231
2022-08-15,2.93255
2022-08-16,8.21114
2022-08-17,6.74486
2022-08-18,7.91788
2022-08-19,8.79765
2022-08-20,5.27859
2022-08-21,6.15835
2022-08-22,10.26392
2022-08-23,12.02346
2022-08-24,8.50439
2022-08-25,9.97067
2022-08-26,7.03812
2022-08-27,5.27859
2022-08-28,4.10557
2022-08-29,7.62463
2022-08-30,7.91788
2022-08-31,9.38416
2022-09-01,7.62463
2022-09-02,7.33137
2022-09-03,4.69208
2022-09-04,8.79765
2022-09-05,7.03812
2022-09-06,10.26392
2022-09-07,12.02346
2022-09-08,9.38416
2022-09-10,1.75953
2022-09-11,6.15835
2022-09-12,7.62463
2022-09-13,11.7302
2022-09-14,7.91788
2022-09-15,6.45161
2022-09-16,7.33137
2022-09-17,4.69208
2022-09-18,4.39882
2022-09-19,8.79765
2022-09-20,6.45161
2022-09-21,6.74486
2022-09-22,11.7302
2022-09-23,9.97067
2022-09-24,3.51906
2022-09-25,3.2258
2022-09-26,7.03812
2022-09-27,10.85043
2022-09-28,10.85043
2022-09-29,10.26392
2022-09-30,10.26392
2022-10-01,2.93255
2022-10-02,5.27859
2022-10-03,6.74486
2022-10-04,7.91788
2022-10-05,10.26392
2022-10-06,10.85043
2022-10-07,9.38416
2022-10-08,2.34604
2022-10-09,5.8651
2022-10-10,4.10557
2022-10-11,6.74486
2022-10-12,5.8651
2022-10-13,9.67741
2022-10-14,7.62463
2022-10-15,4.10557
2022-10-16,3.2258
2022-10-17,11.14369
2022-10-18,12.31671
2022-10-19,7.62463
2022-10-20,8.21114
2022-10-21,10.85043
2022-10-22,3.51906
2022-10-23,4.10557
2022-10-24,8.21114
2022-10-25,10.55718
2022-10-26,10.55718
2022-10-27,9.38416
2022-10-28,8.79765
2022-10-29,3.2258
2022-10-30,2.34604
2022-10-31,5.57184
2022-11-01,15.54252
2022-11-02,19.94134
2022-11-03,14.66275
2022-11-04,5.57184
2022-11-05,40.17595
2022-11-06,33.13782
2022-11-07,32.55131
2022-11-08,29.91202
2022-11-09,15.83577
2022-11-10,12.31671
2022-11-11,14.95601
2022-11-12,9.38416
2022-11-13,11.43695
2022-11-14,16.42228
2022-11-15,19.06158
2022-11-16,14.66275
2022-11-17,11.7302
2022-11-18,10.55718
2022-11-19,5.27859
2022-11-20,12.02346
2022-11-21,9.38416
2022-11-22,19.06158
2022-11-23,17.88856
2022-11-24,13.78299
2022-11-25,21.70087
2022-11-26,11.14369
2022-11-27,15.24926
2022-11-28,15.83577
2022-11-29,23.16715
2022-11-30,40.4692
2022-12-01,30.79178
2022-12-02,21.40762
2022-12-03,16.71554
2022-12-04,16.12903
2022-12-05,21.70087
2022-12-06,38.70967
2022-12-07,32.84457
2022-12-08,34.01759
2022-12-09,32.25806
2022-12-10,14.95601
2022-12-11,17.30205
2022-12-12,32.25806
2022-12-13,54.8387
2022-12-14,39.58944
2022-12-15,25.80645
2022-12-16,21.99413
2022-12-17,15.24926
2022-12-18,17.88856
2022-12-19,36.65689
2022-12-20,53.37243
2022-12-21,37.53665
2022-12-22,33.13782
2022-12-23,34.01759
2022-12-24,10.85043
2022-12-25,19.35483
2022-12-26,47.21407
2022-12-27,47.50733
2022-12-28,57.77126
2022-12-29,63.63636
2022-12-30,56.30498
2022-12-31,20.52785
2023-01-01,9.38416
2023-01-02,16.12903
2023-01-03,11.43695
2023-01-04,19.94134
2023-01-05,19.35483
2023-01-06,18.47507
2023-01-07,8.50439
2023-01-08,9.97067
2023-01-09,15.54252
2023-01-10,18.18181
2023-01-11,18.47507
2023-01-12,19.64809
2023-01-13,10.26392
2023-01-14,12.31671
2023-01-15,13.48973
2023-01-16,34.6041
2023-01-17,38.41642
2023-01-18,46.33431
2023-01-19,35.48387
2023-01-20,38.70967
2023-01-21,16.42228
2023-01-22,25.21994
2023-01-23,19.64809
2023-01-24,24.92668
2023-01-25,54.25219
2023-01-26,56.01173
2023-01-27,53.07917
2023-01-28,32.55131
2023-01-29,24.04692
2023-01-30,44.86803
2023-01-31,43.1085
2023-02-01,36.65689
2023-02-02,31.37829
2023-02-03,24.04692
2023-02-04,15.83577
2023-02-05,20.2346
2023-02-06,26.97947
2023-02-07,29.03225
2023-02-08,19.06158
2023-02-09,29.03225
2023-02-10,29.91202
2023-02-11,14.3695
2023-02-12,12.90322
2023-02-13,28.15249
2023-02-14,29.03225
2023-02-15,29.32551
2023-02-16,30.20527
2023-02-17,23.46041
2023-02-18,19.06158
2023-02-19,23.46041
2023-02-20,42.22873
2023-02-21,33.43108
2023-02-22,26.97947
2023-02-23,24.04692
2023-02-24,27.56598
2023-02-25,16.71554
2023-02-26,18.18181
2023-02-27,27.27272
2023-02-28,27.27272
2023-03-01,18.76832
2023-03-02,25.21994
2023-03-03,22.58064
2023-03-04,12.31671
2023-03-05,14.66275
2023-03-06,15.83577
2023-03-07,12.60997
2023-03-08,19.35483
2023-03-09,11.43695
2023-03-10,16.71554
2023-03-11,9.67741
2023-03-12,5.8651
2023-03-13,12.60997
2023-03-14,11.14369
2023-03-15,14.66275
2023-03-16,10.26392
2023-03-17,12.31671
2023-03-18,10.26392
2023-03-19,5.8651
2023-03-20,11.43695
2023-03-21,13.48973
2023-03-22,13.78299
2023-03-23,14.07624
2023-03-24,13.48973
2023-03-25,7.91788
2023-03-26,8.79765
2023-03-27,14.07624
2023-03-28,12.02346
2023-03-29,11.14369
2023-03-30,11.7302
2023-03-31,10.85043
2023-04-01,11.43695
2023-04-02,7.91788
2023-04-03,9.97067
2023-04-04,13.78299
2023-04-05,22.8739
2023-04-06,11.43695
2023-04-07,9.67741
2023-04-08,5.57184
2023-04-09,7.62463
2023-04-10,12.02346
2023-04-11,10.26392
2023-04-12,12.31671
2023-04-13,8.79765
2023-04-14,12.60997
2023-04-15,9.0909
2023-04-16,5.8651
2023-04-17,8.50439
2023-04-18,8.50439
2023-04-19,12.90322
2023-04-20,15.54252
2023-04-21,11.14369
2023-04-22,3.51906
2023-04-23,6.15835
2023-04-24,8.50439
2023-04-25,16.71554
2023-04-26,10.26392
2023-04-27,9.97067
2023-04-28,5.8651
2023-04-29,6.45161
2023-04-30,6.74486
2023-05-01,9.97067
2023-05-02,13.78299
2023-05-03,12.60997
2023-05-04,9.97067
2023-05-05,9.38416
2023-05-06,8.50439
2023-05-07,8.21114
2023-05-08,13.19648
2023-05-09,14.66275
2023-05-10,11.43695
2023-05-11,14.07624
2023-05-12,14.66275
2023-05-13,10.55718
2023-05-14,12.60997
2023-05-15,11.7302
2023-05-16,13.48973
2023-05-17,14.07624
2023-05-18,15.83577
2023-05-19,13.78299
2023-05-20,7.33137
2023-05-21,11.43695
2023-05-22,18.76832
2023-05-23,14.07624
2023-05-24,20.52785
2023-05-25,21.11436
2023-05-26,8.50439
2023-05-27,11.7302
2023-05-28,9.67741
2023-05-29,12.31671
2023-05-30,20.52785
2023-05-31,16.42228
