date,공공분양
2020-12-11,32.45329
2020-12-12,22.09585
2020-12-13,21.14134
2020-12-14,30.46303
2020-12-15,26.74654
2020-12-16,45.61332
2020-12-17,28.26969
2020-12-18,22.46141
2020-12-19,18.50121
2020-12-20,18.4809
2020-12-21,20.77579
2020-12-22,19.82128
2020-12-23,18.76523
2020-12-24,15.82047
2020-12-25,11.98212
2020-12-26,14.29731
2020-12-27,15.67831
2020-12-28,26.29975
2020-12-29,35.03249
2020-12-30,42.34362
2020-12-31,28.20877
2021-01-01,21.18196
2021-01-02,23.82209
2021-01-03,36.31194
2021-01-04,33.91551
2021-01-05,30.28025
2021-01-06,27.55889
2021-01-07,22.82696
2021-01-08,23.82209
2021-01-09,21.91307
2021-01-10,26.68562
2021-01-11,35.56051
2021-01-12,37.55077
2021-01-13,29.75223
2021-01-14,21.68968
2021-01-15,21.30381
2021-01-16,15.12997
2021-01-17,20.89764
2021-01-18,26.1779
2021-01-19,23.27376
2021-01-20,30.70674
2021-01-21,24.75629
2021-01-22,19.49634
2021-01-23,16.28757
2021-01-24,18.11535
2021-01-25,20.75548
2021-01-26,20.53208
2021-01-27,20.69455
2021-01-28,18.58245
2021-01-29,16.10479
2021-01-30,11.88058
2021-01-31,14.27701
2021-02-01,18.90739
2021-02-02,19.19171
2021-02-03,19.71974
2021-02-04,73.41592
2021-02-05,46.24289
2021-02-06,24.71567
2021-02-07,22.60357
2021-02-08,22.35987
2021-02-09,22.88789
2021-02-10,16.38911
2021-02-11,15.37367
2021-02-12,16.49065
2021-02-13,16.77497
2021-02-14,20.69455
2021-02-15,23.86271
2021-02-16,23.33468
2021-02-17,20.85702
2021-02-18,19.35418
2021-02-19,16.69374
2021-02-20,12.97725
2021-02-21,13.0991
2021-02-22,18.60276
2021-02-23,20.45085
2021-02-24,19.27294
2021-02-25,17.91226
2021-02-26,12.14459
2021-02-27,10.5199
2021-02-28,12.26645
2021-03-01,12.59138
2021-03-02,14.29731
2021-03-03,14.56133
2021-03-04,13.66774
2021-03-05,11.65718
2021-03-06,9.17952
2021-03-07,12.632
2021-03-08,15.55645
2021-03-09,15.02843
2021-03-10,14.78472
2021-03-11,14.15515
2021-03-12,12.28675
2021-03-13,10.68237
2021-03-14,12.97725
2021-03-15,15.06904
2021-03-16,14.54102
2021-03-17,13.22095
2021-03-18,13.28188
2021-03-19,10.68237
2021-03-20,9.48415
2021-03-21,10.31681
2021-03-22,14.94719
2021-03-23,13.68805
2021-03-24,13.54589
2021-03-25,12.14459
2021-03-26,11.63688
2021-03-27,10.07311
2021-03-28,10.7636
2021-03-29,16.28757
2021-03-30,17.303
2021-03-31,19.65881
2021-04-01,16.10479
2021-04-02,11.86027
2021-04-03,10.33712
2021-04-04,11.16978
2021-04-05,14.39886
2021-04-06,14.84565
2021-04-07,14.15515
2021-04-08,14.19577
2021-04-09,12.46953
2021-04-10,9.13891
2021-04-11,9.89033
2021-04-12,16.65312
2021-04-13,15.96263
2021-04-14,15.39398
2021-04-15,15.98294
2021-04-16,14.29731
2021-04-17,9.84971
2021-04-18,11.31194
2021-04-19,15.61738
2021-04-20,17.36393
2021-04-21,25.85296
2021-04-22,20.26807
2021-04-23,14.86596
2021-04-24,12.14459
2021-04-25,14.05361
2021-04-26,19.4151
2021-04-27,18.948
2021-04-28,17.42485
2021-04-29,26.40129
2021-04-30,20.51177
2021-05-01,13.3225
2021-05-02,17.32331
2021-05-03,19.74004
2021-05-04,17.01868
2021-05-05,13.87083
2021-05-06,17.97319
2021-05-07,14.21608
2021-05-08,12.59138
2021-05-09,14.48009
2021-05-10,23.41592
2021-05-11,23.19252
2021-05-12,19.90251
2021-05-13,15.39398
2021-05-14,13.54589
2021-05-15,11.16978
2021-05-16,12.08367
2021-05-17,15.23151
2021-05-18,14.62225
2021-05-19,11.51502
2021-05-20,18.68399
2021-05-21,17.24207
2021-05-22,13.16003
2021-05-23,15.55645
2021-05-24,17.64825
2021-05-25,17.03899
2021-05-26,16.5922
2021-05-27,17.62794
2021-05-28,14.13484
2021-05-29,11.9212
2021-05-30,11.55564
2021-05-31,17.22177
2021-06-01,15.73923
2021-06-02,18.09504
2021-06-03,19.19171
2021-06-04,16.61251
2021-06-05,10.96669
2021-06-06,13.52558
2021-06-07,18.9277
2021-06-08,16.02355
2021-06-09,15.35337
2021-06-10,13.22095
2021-06-11,11.96181
2021-06-12,10.33712
2021-06-13,10.86515
2021-06-14,12.91632
2021-06-15,17.70917
2021-06-16,14.76441
2021-06-17,18.03411
2021-06-18,14.29731
2021-06-19,10.31681
2021-06-20,12.06336
2021-06-21,15.27213
2021-06-22,15.06904
2021-06-23,14.68318
2021-06-24,14.43948
2021-06-25,13.42404
2021-06-26,10.66206
2021-06-27,12.02274
2021-06-28,14.41917
2021-06-29,12.75385
2021-06-30,15.06904
2021-07-01,13.40373
2021-07-02,13.58651
2021-07-03,9.54508
2021-07-04,12.55077
2021-07-05,26.50284
2021-07-06,29.32575
2021-07-07,21.08042
2021-07-08,16.79528
2021-07-09,16.02355
2021-07-10,12.53046
2021-07-11,16.28757
2021-07-12,22.35987
2021-07-13,23.27376
2021-07-14,25.42648
2021-07-15,38.03818
2021-07-16,47.96913
2021-07-17,26.86839
2021-07-18,19.19171
2021-07-19,27.33549
2021-07-20,22.88789
2021-07-21,19.11047
2021-07-22,18.96831
2021-07-23,14.68318
2021-07-24,13.07879
2021-07-25,13.60682
2021-07-26,15.41429
2021-07-27,20.06498
2021-07-28,39.05361
2021-07-29,24.79691
2021-07-30,16.53127
2021-07-31,11.43379
2021-08-01,12.57108
2021-08-02,17.7701
2021-08-03,28.29
2021-08-04,35.21527
2021-08-05,21.60844
2021-08-06,17.40454
2021-08-07,11.65718
2021-08-08,12.42891
2021-08-09,17.48578
2021-08-10,16.77497
2021-08-11,19.8822
2021-08-12,19.37449
2021-08-13,32.55483
2021-08-14,20.329
2021-08-15,15.96263
2021-08-16,21.89277
2021-08-17,23.55808
2021-08-18,23.29406
2021-08-19,21.0398
2021-08-20,19.94313
2021-08-21,15.04874
2021-08-22,22.86758
2021-08-23,42.58732
2021-08-24,45.00406
2021-08-25,28.22908
2021-08-26,20.51177
2021-08-27,15.69861
2021-08-28,11.98212
2021-08-29,14.05361
2021-08-30,22.6848
2021-08-31,29.36636
2021-09-01,31.49878
2021-09-02,25.50771
2021-09-03,20.63363
2021-09-04,15.15028
2021-09-05,15.75954
2021-09-06,19.8822
2021-09-07,20.14622
2021-09-08,20.53208
2021-09-09,18.52152
2021-09-10,14.31762
2021-09-11,12.93663
2021-09-12,14.35824
2021-09-13,27.31519
2021-09-14,26.29975
2021-09-15,18.98862
2021-09-16,19.51665
2021-09-17,14.92688
2021-09-18,11.29163
2021-09-19,9.93095
2021-09-20,10.11372
2021-09-21,11.12916
2021-09-22,14.56133
2021-09-23,19.43541
2021-09-24,19.29325
2021-09-25,12.99756
2021-09-26,14.9675
2021-09-27,30.86921
2021-09-28,32.87977
2021-09-29,27.72136
2021-09-30,22.05523
2021-10-01,16.61251
2021-10-02,13.68805
2021-10-03,11.79935
2021-10-04,15.23151
2021-10-05,18.76523
2021-10-06,20.12591
2021-10-07,16.5922
2021-10-08,13.68805
2021-10-09,12.02274
2021-10-10,12.08367
2021-10-11,14.54102
2021-10-12,27.86352
2021-10-13,23.8424
2021-10-14,22.27863
2021-10-15,29.36636
2021-10-16,15.45491
2021-10-17,12.91632
2021-10-18,18.50121
2021-10-19,19.43541
2021-10-20,17.09991
2021-10-21,15.92201
2021-10-22,21.01949
2021-10-23,12.632
2021-10-24,18.62307
2021-10-25,45.95857
2021-10-26,22.42079
2021-10-27,18.05442
2021-10-28,15.39398
2021-10-29,14.15515
2021-10-30,9.87002
2021-10-31,14.31762
2021-11-01,22.92851
2021-11-02,18.50121
2021-11-03,14.80503
2021-11-04,15.94232
2021-11-05,16.22664
2021-11-06,10.43866
2021-11-07,9.76848
2021-11-08,18.27782
2021-11-09,17.0593
2021-11-10,14.88627
2021-11-11,10.68237
2021-11-12,11.57595
2021-11-13,8.79366
2021-11-14,8.46872
2021-11-15,14.98781
2021-11-16,15.45491
2021-11-17,17.58732
2021-11-18,29.4476
2021-11-19,14.37855
2021-11-20,9.52477
2021-11-21,9.52477
2021-11-22,12.06336
2021-11-23,13.03818
2021-11-24,12.8554
2021-11-25,28.14784
2021-11-26,16.06417
2021-11-27,10.37774
2021-11-28,10.987
2021-11-29,16.26726
2021-11-30,16.61251
2021-12-01,18.35905
2021-12-02,14.15515
2021-12-03,12.18521
2021-12-04,11.71811
2021-12-05,11.81965
2021-12-06,19.94313
2021-12-07,17.74979
2021-12-08,15.21121
2021-12-09,13.26157
2021-12-10,11.63688
2021-12-11,7.00649
2021-12-12,7.90008
2021-12-13,10.64175
2021-12-14,11.29163
2021-12-15,11.25101
2021-12-16,9.62632
2021-12-17,10.92607
2021-12-18,7.22989
2021-12-19,7.39236
2021-12-20,11.37286
2021-12-21,10.80422
2021-12-22,9.54508
2021-12-23,12.75385
2021-12-24,6.84402
2021-12-25,5.80828
2021-12-26,8.75304
2021-12-27,13.42404
2021-12-28,23.82209
2021-12-29,24.65475
2021-12-30,15.80016
2021-12-31,10.56051
2022-01-01,8.52965
2022-01-02,10.54021
2022-01-03,16.18602
2022-01-04,15.77985
2022-01-05,14.74411
2022-01-06,16.49065
2022-01-07,15.21121
2022-01-08,10.88545
2022-01-09,15.12997
2022-01-10,33.40779
2022-01-11,21.60844
2022-01-12,14.43948
2022-01-13,14.52071
2022-01-14,12.91632
2022-01-15,9.78878
2022-01-16,13.22095
2022-01-17,19.8619
2022-01-18,15.25182
2022-01-19,13.01787
2022-01-20,11.96181
2022-01-21,10.70268
2022-01-22,7.69699
2022-01-23,8.73273
2022-01-24,17.62794
2022-01-25,11.12916
2022-01-26,10.74329
2022-01-27,8.40779
2022-01-28,8.6515
2022-01-29,7.18927
2022-01-30,6.21445
2022-01-31,7.31112
2022-02-01,7.31112
2022-02-02,9.60601
2022-02-03,13.03818
2022-02-04,12.26645
2022-02-05,9.38261
2022-02-06,10.03249
2022-02-07,16.00324
2022-02-08,13.80991
2022-02-09,13.36311
2022-02-10,11.29163
2022-02-11,8.85458
2022-02-12,9.15922
2022-02-13,10.13403
2022-02-14,13.54589
2022-02-15,15.33306
2022-02-16,15.33306
2022-02-17,27.74167
2022-02-18,13.93176
2022-02-19,8.95613
2022-02-20,8.54995
2022-02-21,12.02274
2022-02-22,13.03818
2022-02-23,12.32737
2022-02-24,10.58082
2022-02-25,8.97644
2022-02-26,6.98619
2022-02-27,8.63119
2022-02-28,11.63688
2022-03-01,9.05767
2022-03-02,10.74329
2022-03-03,13.44435
2022-03-04,11.83996
2022-03-05,7.67668
2022-03-06,8.30625
2022-03-07,13.5662
2022-03-08,8.61088
2022-03-09,6.19415
2022-03-10,9.19983
2022-03-11,10.01218
2022-03-12,7.45329
2022-03-13,8.52965
2022-03-14,10.0528
2022-03-15,11.73842
2022-03-16,11.04792
2022-03-17,10.5199
2022-03-18,9.54508
2022-03-19,7.81884
2022-03-20,7.79853
2022-03-21,12.65231
2022-03-22,11.55564
2022-03-23,10.84484
2022-03-24,9.97156
2022-03-25,14.15515
2022-03-26,8.48903
2022-03-27,10.70268
2022-03-28,14.5004
2022-03-29,14.33793
2022-03-30,17.46547
2022-03-31,13.18034
2022-04-01,10.35743
2022-04-02,8.46872
2022-04-03,8.50934
2022-04-04,10.82453
2022-04-05,11.67749
2022-04-06,13.38342
2022-04-07,13.18034
2022-04-08,12.91632
2022-04-09,8.08285
2022-04-10,9.78878
2022-04-11,17.66856
2022-04-12,17.48578
2022-04-13,12.81478
2022-04-14,10.88545
2022-04-15,9.34199
2022-04-16,6.92526
2022-04-17,8.99675
2022-04-18,12.75385
2022-04-19,15.47522
2022-04-20,13.40373
2022-04-21,12.46953
2022-04-22,11.90089
2022-04-23,7.37205
2022-04-24,9.95125
2022-04-25,11.57595
2022-04-26,11.08854
2022-04-27,10.90576
2022-04-28,10.37774
2022-04-29,9.76848
2022-04-30,6.37692
2022-05-01,8.14378
2022-05-02,12.57108
2022-05-03,12.34768
2022-05-04,12.14459
2022-05-05,7.2502
2022-05-06,8.00162
2022-05-07,6.5597
2022-05-08,9.05767
2022-05-09,9.60601
2022-05-10,10.09341
2022-05-11,8.69212
2022-05-12,10.88545
2022-05-13,11.6978
2022-05-14,6.19415
2022-05-15,7.0268
2022-05-16,10.62144
2022-05-17,10.01218
2022-05-18,9.48415
2022-05-19,11.81965
2022-05-20,9.78878
2022-05-21,6.25507
2022-05-22,6.58001
2022-05-23,9.22014
2022-05-24,9.52477
2022-05-25,9.87002
2022-05-26,9.66693
2022-05-27,11.06823
2022-05-28,6.76279
2022-05-29,6.96588
2022-05-30,9.42323
2022-05-31,9.15922
2022-06-01,6.62063
2022-06-02,8.48903
2022-06-03,8.40779
2022-06-04,5.03655
2022-06-05,5.11779
2022-06-06,6.92526
2022-06-07,9.03736
2022-06-08,14.21608
2022-06-09,14.09423
2022-06-10,8.32656
2022-06-11,4.50852
2022-06-12,5.6255
2022-06-13,8.00162
2022-06-14,8.57026
2022-06-15,9.44354
2022-06-16,8.22502
2022-06-17,8.75304
2022-06-18,5.13809
2022-06-19,5.86921
2022-06-20,8.81397
2022-06-21,8.34687
2022-06-22,8.26563
2022-06-23,6.43785
2022-06-24,6.25507
2022-06-25,5.64581
2022-06-26,7.33143
2022-06-27,12.10398
2022-06-28,9.03736
2022-06-29,9.8294
2022-06-30,8.95613
2022-07-01,7.12835
2022-07-02,6.43785
2022-07-03,7.75792
2022-07-04,11.41348
2022-07-05,12.93663
2022-07-06,8.93582
2022-07-07,8.85458
2022-07-08,9.64662
2022-07-09,5.93013
2022-07-10,7.65637
2022-07-11,17.01868
2022-07-12,11.71811
2022-07-13,15.69861
2022-07-14,13.80991
2022-07-15,15.1909
2022-07-16,11.79935
2022-07-17,9.07798
2022-07-18,12.71324
2022-07-19,12.3883
2022-07-20,13.36311
2022-07-21,9.78878
2022-07-22,8.36718
2022-07-23,5.1584
2022-07-24,12.91632
2022-07-25,18.4606
2022-07-26,12.42891
2022-07-27,12.46953
2022-07-28,11.94151
2022-07-29,9.07798
2022-07-30,6.13322
2022-07-31,7.00649
2022-08-01,9.3623
2022-08-02,7.61575
2022-08-03,8.57026
2022-08-04,9.52477
2022-08-05,7.98131
2022-08-06,5.48334
2022-08-07,5.46303
2022-08-08,6.94557
2022-08-09,7.18927
2022-08-10,8.06255
2022-08-11,6.96588
2022-08-12,7.08773
2022-08-13,5.19902
2022-08-14,4.9147
2022-08-15,6.41754
2022-08-16,10.33712
2022-08-17,7.73761
2022-08-18,12.04305
2022-08-19,9.42323
2022-08-20,5.17871
2022-08-21,5.66612
2022-08-22,8.83428
2022-08-23,6.98619
2022-08-24,6.62063
2022-08-25,6.60032
2022-08-26,6.0926
2022-08-27,4.65069
2022-08-28,5.1584
2022-08-29,6.316
2022-08-30,6.25507
2022-08-31,6.37692
2022-09-01,6.76279
2022-09-02,5.07717
2022-09-03,4.14297
2022-09-04,4.97562
2022-09-05,5.07717
2022-09-06,7.2502
2022-09-07,7.57514
2022-09-08,5.28025
2022-09-09,4.24451
2022-09-10,6.43785
2022-09-11,6.76279
2022-09-12,6.01137
2022-09-13,8.87489
2022-09-14,8.48903
2022-09-15,8.4281
2022-09-16,6.58001
2022-09-17,4.10235
2022-09-18,6.01137
2022-09-19,8.59057
2022-09-20,9.62632
2022-09-21,9.17952
2022-09-22,6.7831
2022-09-23,6.11291
2022-09-24,4.65069
2022-09-25,4.73192
2022-09-26,6.58001
2022-09-27,6.37692
2022-09-28,5.99106
2022-09-29,6.64094
2022-09-30,6.74248
2022-10-01,4.32575
2022-10-02,4.06173
2022-10-03,5.70674
2022-10-04,7.55483
2022-10-05,8.79366
2022-10-06,7.06742
2022-10-07,5.46303
2022-10-08,4.00081
2022-10-09,4.02112
2022-10-10,4.83346
2022-10-11,6.76279
2022-10-12,6.15353
2022-10-13,6.53939
2022-10-14,7.16896
2022-10-15,4.93501
2022-10-16,4.36636
2022-10-17,7.0268
2022-10-18,7.27051
2022-10-19,6.25507
2022-10-20,6.5597
2022-10-21,5.99106
2022-10-22,3.83834
2022-10-23,4.87408
2022-10-24,7.4939
2022-10-25,7.7173
2022-10-26,88.28188
2022-10-27,80.86921
2022-10-28,43.33874
2022-10-29,13.93176
2022-10-30,10.80422
2022-10-31,16.8359
2022-11-01,17.62794
2022-11-02,15.75954
2022-11-03,12.57108
2022-11-04,13.34281
2022-11-05,11.19008
2022-11-06,14.48009
2022-11-07,26.11697
2022-11-08,19.04955
2022-11-09,17.72948
2022-11-10,14.27701
2022-11-11,12.30706
2022-11-12,8.14378
2022-11-13,13.52558
2022-11-14,13.7896
2022-11-15,13.50528
2022-11-16,12.48984
2022-11-17,13.52558
2022-11-18,12.32737
2022-11-19,6.60032
2022-11-20,7.961
2022-11-21,9.99187
2022-11-22,11.21039
2022-11-23,10.66206
2022-11-24,7.961
2022-11-25,7.961
2022-11-26,6.62063
2022-11-27,6.53939
2022-11-28,27.05117
2022-11-29,20.73517
2022-11-30,12.04305
2022-12-01,9.42323
2022-12-02,13.72867
2022-12-03,7.57514
2022-12-04,8.83428
2022-12-05,13.40373
2022-12-06,11.10885
2022-12-07,11.98212
2022-12-08,9.3623
2022-12-09,8.77335
2022-12-10,8.4281
2022-12-11,9.80909
2022-12-12,13.18034
2022-12-13,11.51502
2022-12-14,11.53533
2022-12-15,11.04792
2022-12-16,10.09341
2022-12-17,7.67668
2022-12-18,8.12347
2022-12-19,14.5004
2022-12-20,10.27619
2022-12-21,10.58082
2022-12-22,9.70755
2022-12-23,9.89033
2022-12-24,7.41267
2022-12-25,8.40779
2022-12-26,12.46953
2022-12-27,10.80422
2022-12-28,25.10154
2022-12-29,24.35012
2022-12-30,16.18602
2022-12-31,8.91551
2023-01-01,9.5857
2023-01-02,15.29244
2023-01-03,18.13566
2023-01-04,16.28757
2023-01-05,13.11941
2023-01-06,11.2307
2023-01-07,11.71811
2023-01-08,11.94151
2023-01-09,17.24207
2023-01-10,11.9212
2023-01-11,10.74329
2023-01-12,9.62632
2023-01-13,8.10316
2023-01-14,6.88464
2023-01-15,8.54995
2023-01-16,11.19008
2023-01-17,9.13891
2023-01-18,10.2965
2023-01-19,7.47359
2023-01-20,6.47847
2023-01-21,5.74735
2023-01-22,7.98131
2023-01-23,8.26563
2023-01-24,10.25588
2023-01-25,13.36311
2023-01-26,11.39317
2023-01-27,11.10885
2023-01-28,7.16896
2023-01-29,8.26563
2023-01-30,10.7636
2023-01-31,11.79935
2023-02-01,17.85134
2023-02-02,11.9212
2023-02-03,11.00731
2023-02-04,9.87002
2023-02-05,9.99187
2023-02-06,16.61251
2023-02-07,14.9675
2023-02-08,14.43948
2023-02-09,11.77904
2023-02-10,13.20064
2023-02-11,8.04224
2023-02-12,22.17709
2023-02-13,21.54752
2023-02-14,13.28188
2023-02-15,12.08367
2023-02-16,11.02761
2023-02-17,11.10885
2023-02-18,9.24045
2023-02-19,9.32168
2023-02-20,22.33956
2023-02-21,21.87246
2023-02-22,15.67831
2023-02-23,11.47441
2023-02-24,10.64175
2023-02-25,7.08773
2023-02-26,8.61088
2023-02-27,12.10398
2023-02-28,9.87002
2023-03-01,10.25588
2023-03-02,11.16978
2023-03-03,9.30138
2023-03-04,9.07798
2023-03-05,13.72867
2023-03-06,15.80016
2023-03-07,11.71811
2023-03-08,10.07311
2023-03-09,12.36799
2023-03-10,9.60601
2023-03-11,7.75792
2023-03-12,6.72217
2023-03-13,9.1186
2023-03-14,9.97156
2023-03-15,8.79366
2023-03-16,10.37774
2023-03-17,9.8294
2023-03-18,8.61088
2023-03-19,8.48903
2023-03-20,11.83996
2023-03-21,9.68724
2023-03-22,9.07798
2023-03-23,9.3623
2023-03-24,9.28107
2023-03-25,7.08773
2023-03-26,8.44841
2023-03-27,15.02843
2023-03-28,24.91876
2023-03-29,20.3493
2023-03-30,13.38342
2023-03-31,9.13891
2023-04-01,7.31112
2023-04-02,7.37205
2023-04-03,11.37286
2023-04-04,11.9212
2023-04-05,12.30706
2023-04-06,11.02761
2023-04-07,10.11372
2023-04-08,7.45329
2023-04-09,9.78878
2023-04-10,11.81965
2023-04-11,13.16003
2023-04-12,13.44435
2023-04-13,11.43379
2023-04-14,9.87002
2023-04-15,8.26563
2023-04-16,8.77335
2023-04-17,12.75385
2023-04-18,13.72867
2023-04-19,11.27132
2023-04-20,10.19496
2023-04-21,10.19496
2023-04-22,8.28594
2023-04-23,8.14378
2023-04-24,11.33225
2023-04-25,11.04792
2023-04-26,10.82453
2023-04-27,9.5857
2023-04-28,8.20471
2023-04-29,7.73761
2023-04-30,8.8952
2023-05-01,8.97644
2023-05-02,12.51015
2023-05-03,11.41348
2023-05-04,9.70755
2023-05-05,8.48903
2023-05-06,7.63606
2023-05-07,9.93095
2023-05-08,14.31762
2023-05-09,13.3225
2023-05-10,15.37367
2023-05-11,13.72867
2023-05-12,14.60194
2023-05-13,10.41835
2023-05-14,9.32168
2023-05-15,17.48578
2023-05-16,17.83103
2023-05-17,12.57108
2023-05-18,13.74898
2023-05-19,10.96669
2023-05-20,8.87489
2023-05-21,12.61169
2023-05-22,19.51665
2023-05-23,17.14053
2023-05-24,17.28269
2023-05-25,12.67262
2023-05-26,11.73842
2023-05-27,9.3623
2023-05-28,12.06336
2023-05-29,13.20064
2023-05-30,21.85215
