date,아시아나항공주가
2020-11-01,1.16603
2020-11-02,7.79422
2020-11-03,9.34376
2020-11-04,16.76996
2020-11-05,11.62547
2020-11-06,10.10304
2020-11-07,1.72387
2020-11-08,1.43333
2020-11-09,12.43123
2020-11-10,23.42527
2020-11-11,21.06221
2020-11-12,24.08383
2020-11-13,49.38792
2020-11-14,6.97683
2020-11-15,6.09359
2020-11-16,93.67397
2020-11-17,100.0
2020-11-18,62.00511
2020-11-19,44.49523
2020-11-20,34.96939
2020-11-21,4.63314
2020-11-22,3.9126
2020-11-23,32.42039
2020-11-24,33.4121
2020-11-25,32.16471
2020-11-26,26.24157
2020-11-27,28.24823
2020-11-28,3.95521
2020-11-29,3.64918
2020-11-30,36.25552
2020-12-01,55.86503
2020-12-02,47.59432
2020-12-03,38.54497
2020-12-04,28.4613
2020-12-05,4.17602
2020-12-06,3.33927
2020-12-07,24.64554
2020-12-08,26.58247
2020-12-09,26.11761
2020-12-10,23.02239
2020-12-11,21.45347
2020-12-12,3.45936
2020-12-13,2.74657
2020-12-14,34.02029
2020-12-15,28.59688
2020-12-16,21.80987
2020-12-17,18.26915
2020-12-18,16.27024
2020-12-19,2.60711
2020-12-20,2.32819
2020-12-21,15.88672
2020-12-22,14.51925
2020-12-23,15.31726
2020-12-24,24.14581
2020-12-25,3.79251
2020-12-26,2.51801
2020-12-27,2.51801
2020-12-28,13.55466
2020-12-29,11.73006
2020-12-30,9.30115
2020-12-31,3.85449
2021-01-01,2.51801
2021-01-02,2.49089
2021-01-03,2.41341
2021-01-04,9.73502
2021-01-05,8.82466
2021-01-06,8.2862
2021-01-07,7.00007
2021-01-08,5.87665
2021-01-09,2.69621
2021-01-10,2.08801
2021-01-11,7.04269
2021-01-12,5.98125
2021-01-13,6.9962
2021-01-14,14.66646
2021-01-15,85.44588
2021-01-16,8.61935
2021-01-17,6.75214
2021-01-18,34.98489
2021-01-19,28.34508
2021-01-20,27.0822
2021-01-21,24.34725
2021-01-22,25.8077
2021-01-23,4.93143
2021-01-24,4.55179
2021-01-25,27.98868
2021-01-26,23.11536
2021-01-27,20.08212
2021-01-28,16.89005
2021-01-29,16.72735
2021-01-30,3.02549
2021-01-31,2.18486
2021-02-01,17.63384
2021-02-02,16.75447
2021-02-03,16.48717
2021-02-04,15.03835
2021-02-05,14.21709
2021-02-06,3.05648
2021-02-07,2.47152
2021-02-08,17.22321
2021-02-09,14.527
2021-02-10,12.41186
2021-02-11,2.32044
2021-02-12,1.92918
2021-02-13,1.71612
2021-02-14,2.20423
2021-02-15,14.04664
2021-02-16,13.98465
2021-02-17,12.07871
2021-02-18,11.517
2021-02-19,10.3161
2021-02-20,2.17323
2021-02-21,2.11125
2021-02-22,11.82691
2021-02-23,12.61718
2021-02-24,14.76718
2021-02-25,15.24754
2021-02-26,12.03223
2021-02-27,2.30107
2021-02-28,2.13837
2021-03-01,2.37468
2021-03-02,11.33493
2021-03-03,11.44727
2021-03-04,10.91655
2021-03-05,9.65367
2021-03-06,1.69287
2021-03-07,1.72774
2021-03-08,12.6443
2021-03-09,13.35321
2021-03-10,10.86232
2021-03-11,11.45502
2021-03-12,11.04052
2021-03-13,2.15774
2021-03-14,1.9408
2021-03-15,11.21097
2021-03-16,16.23537
2021-03-17,18.27303
2021-03-18,15.03835
2021-03-19,12.13682
2021-03-20,2.02603
2021-03-21,1.58441
2021-03-22,10.94754
2021-03-23,10.44394
2021-03-24,10.61826
2021-03-25,10.16502
2021-03-26,11.18772
2021-03-27,2.27008
2021-03-28,2.44441
2021-03-29,11.57124
2021-03-30,10.31223
2021-03-31,9.33601
2021-04-01,8.82466
2021-04-02,9.06484
2021-04-03,1.65026
2021-04-04,1.39071
2021-04-05,8.17773
2021-04-06,8.68133
2021-04-07,8.35593
2021-04-08,8.31719
2021-04-09,7.49593
2021-04-10,1.40233
2021-04-11,1.06143
2021-04-12,8.53412
2021-04-13,8.6116
2021-04-14,9.85899
2021-04-15,9.24692
2021-04-16,9.30502
2021-04-17,1.55342
2021-04-18,1.21639
2021-04-19,8.1816
2021-04-20,8.7743
2021-04-21,7.60052
2021-04-22,7.44944
2021-04-23,6.61269
2021-04-24,1.35585
2021-04-25,0.99558
2021-04-26,7.47656
2021-04-27,6.94196
2021-04-28,7.29836
2021-04-29,7.40683
2021-04-30,7.91043
2021-05-01,1.4217
2021-05-02,1.03044
2021-05-03,7.58115
2021-05-04,7.29061
2021-05-05,1.6154
2021-05-06,7.47656
2021-05-07,7.82133
2021-05-08,1.15441
2021-05-09,1.10792
2021-05-10,12.69466
2021-05-11,11.03664
2021-05-12,9.11908
2021-05-13,9.56845
2021-05-14,8.63097
2021-05-15,1.41008
2021-05-16,1.3481
2021-05-17,11.22259
2021-05-18,10.18439
2021-05-19,1.96017
2021-05-20,8.40241
2021-05-21,7.50755
2021-05-22,1.20477
2021-05-23,1.11567
2021-05-24,7.55016
2021-05-25,13.24087
2021-05-26,26.30743
2021-05-27,24.04121
2021-05-28,12.44673
2021-05-29,2.60323
2021-05-30,2.01053
2021-05-31,9.86286
2021-06-01,8.21259
2021-06-02,10.74223
2021-06-03,7.79422
2021-06-04,5.62485
2021-06-05,1.43333
2021-06-06,1.40233
2021-06-07,5.82629
2021-06-08,5.7953
2021-06-09,7.81358
2021-06-10,6.11296
2021-06-11,5.15999
2021-06-12,2.03378
2021-06-13,1.58441
2021-06-14,6.21755
2021-06-15,5.57062
2021-06-16,6.17106
2021-06-17,8.86728
2021-06-18,6.84124
2021-06-19,1.87882
2021-06-20,1.22414
2021-06-21,4.79972
2021-06-22,4.35035
2021-06-23,4.07143
2021-06-24,3.9862
2021-06-25,3.60269
2021-06-26,1.11954
2021-06-27,1.06531
2021-06-28,3.65693
2021-06-29,3.07197
2021-06-30,3.25017
2021-07-01,3.38963
2021-07-02,3.54071
2021-07-03,1.19702
2021-07-04,1.3481
2021-07-05,4.55566
2021-07-06,4.38134
2021-07-07,3.42062
2021-07-08,3.08359
2021-07-09,2.82017
2021-07-10,0.98783
2021-07-11,0.97621
2021-07-12,3.66855
2021-07-13,3.28503
2021-07-14,3.34702
2021-07-15,5.64422
2021-07-16,28.03517
2021-07-17,3.10684
2021-07-18,2.119
2021-07-19,14.46501
2021-07-20,11.43178
2021-07-21,12.83412
2021-07-22,10.81196
2021-07-23,9.828
2021-07-24,1.44107
2021-07-25,1.00333
2021-07-26,10.97079
2021-07-27,10.25799
2021-07-28,9.05322
2021-07-29,9.71565
2021-07-30,8.23196
2021-07-31,1.24351
2021-08-01,1.02657
2021-08-02,8.37917
2021-08-03,8.61935
2021-08-04,11.19934
2021-08-05,9.37863
2021-08-06,8.89827
2021-08-07,1.36747
2021-08-08,1.16603
2021-08-09,8.89827
2021-08-10,8.24358
2021-08-11,8.39079
2021-08-12,8.74719
2021-08-13,8.75881
2021-08-14,1.38684
2021-08-15,1.11567
2021-08-16,2.03765
2021-08-17,9.03773
2021-08-18,8.41403
2021-08-19,7.53854
2021-08-20,8.0925
2021-08-21,2.03765
2021-08-22,1.63864
2021-08-23,10.07205
2021-08-24,21.85635
2021-08-25,20.89176
2021-08-26,19.98527
2021-08-27,27.01247
2021-08-28,4.17602
2021-08-29,3.35089
2021-08-30,26.02463
2021-08-31,21.24428
2021-09-01,22.1314
2021-09-02,22.67374
2021-09-03,21.72077
2021-09-04,3.27729
2021-09-05,2.87828
2021-09-06,20.64771
2021-09-07,18.09095
2021-09-08,17.47501
2021-09-09,16.44843
2021-09-10,16.16952
2021-09-11,2.23134
2021-09-12,1.9563
2021-09-13,15.32889
2021-09-14,17.95537
2021-09-15,17.59122
2021-09-16,16.39807
2021-09-17,15.91384
2021-09-18,1.97954
2021-09-19,1.5999
2021-09-20,1.29387
2021-09-21,1.45657
2021-09-22,1.70062
2021-09-23,37.67335
2021-09-24,29.42589
2021-09-25,3.29278
2021-09-26,2.92476
2021-09-27,20.96924
2021-09-28,18.31176
2021-09-29,18.82311
2021-09-30,16.85132
2021-10-01,15.41024
2021-10-02,2.37855
2021-10-03,1.83621
2021-10-04,3.37026
2021-10-05,18.85411
2021-10-06,20.9305
2021-10-07,16.40195
2021-10-08,18.21492
2021-10-09,2.17711
2021-10-10,1.80134
2021-10-11,2.64585
2021-10-12,14.88339
2021-10-13,13.71736
2021-10-14,14.55411
2021-10-15,14.73231
2021-10-16,1.70837
2021-10-17,1.35972
2021-10-18,12.82637
2021-10-19,12.75276
2021-10-20,13.24087
2021-10-21,11.50151
2021-10-22,10.37808
2021-10-23,1.61152
2021-10-24,1.48756
2021-10-25,15.10808
2021-10-26,13.8297
2021-10-27,10.93205
2021-10-28,11.11412
2021-10-29,11.21871
2021-10-30,1.72387
2021-10-31,1.5108
2021-11-01,11.39304
2021-11-02,12.7334
2021-11-03,13.34159
2021-11-04,12.43123
2021-11-05,11.77268
2021-11-06,2.67296
2021-11-07,2.99837
2021-11-08,16.02231
2021-11-09,14.48826
2021-11-10,12.50096
2021-11-11,10.63376
2021-11-12,12.1988
2021-11-13,2.49477
2021-11-14,2.12287
2021-11-15,12.5552
2021-11-16,13.76772
2021-11-17,13.10141
2021-11-18,13.06655
2021-11-19,10.34709
2021-11-20,1.91369
2021-11-21,1.59603
2021-11-22,12.62105
2021-11-23,11.44727
2021-11-24,10.61052
2021-11-25,10.34709
2021-11-26,11.39691
2021-11-27,3.69179
2021-11-28,2.7117
2021-11-29,14.11637
2021-11-30,13.58952
2021-12-01,11.35817
2021-12-02,12.63267
2021-12-03,11.95862
2021-12-04,2.37468
2021-12-05,2.01828
2021-12-06,11.517
2021-12-07,11.83853
2021-12-08,10.88943
2021-12-09,12.40024
2021-12-10,9.54908
2021-12-11,1.82846
2021-12-12,1.54179
2021-12-13,10.00232
2021-12-14,9.67691
2021-12-15,9.03385
2021-12-16,9.13457
2021-12-17,8.39079
2021-12-18,1.65414
2021-12-19,1.55729
2021-12-20,9.14619
2021-12-21,9.08809
2021-12-22,10.58727
2021-12-23,9.15007
2021-12-24,8.6852
2021-12-25,1.77035
2021-12-26,2.27395
2021-12-27,8.54962
2021-12-28,8.16611
2021-12-29,12.63267
2021-12-30,10.37034
2021-12-31,3.37026
2022-01-01,1.5999
2022-01-02,1.79747
2022-01-03,8.89827
2022-01-04,8.27457
2022-01-05,7.56566
2022-01-06,7.54241
2022-01-07,7.29836
2022-01-08,1.71999
2022-01-09,2.25459
2022-01-10,8.04602
2022-01-11,7.79809
2022-01-12,8.41016
2022-01-13,7.84458
2022-01-14,7.26737
2022-01-15,1.53792
2022-01-16,1.5263
2022-01-17,8.55349
2022-01-18,8.56511
2022-01-19,7.56178
2022-01-20,7.16277
2022-01-21,6.6553
2022-01-22,1.77035
2022-01-23,1.66963
2022-01-24,7.70899
2022-01-25,8.54962
2022-01-26,8.94475
2022-01-27,9.02998
2022-01-28,9.33989
2022-01-29,2.16161
2022-01-30,1.69675
2022-01-31,1.47981
2022-02-01,1.67351
2022-02-02,2.04927
2022-02-03,10.05655
2022-02-04,14.44564
2022-02-05,4.23413
2022-02-06,3.9126
2022-02-07,15.73177
2022-02-08,15.52645
2022-02-09,18.68366
2022-02-10,15.87123
2022-02-11,17.98249
2022-02-12,2.9054
2022-02-13,2.39404
2022-02-14,11.53637
2022-02-15,10.69962
2022-02-16,12.40024
2022-02-17,13.54303
2022-02-18,9.73502
2022-02-19,1.93693
2022-02-20,1.92143
2022-02-21,10.84682
2022-02-22,12.66754
2022-02-23,13.83745
2022-02-24,10.74998
2022-02-25,9.96745
2022-02-26,1.75098
2022-02-27,1.82071
2022-02-28,10.17664
2022-03-01,2.22747
2022-03-02,10.13016
2022-03-03,9.52971
2022-03-04,8.82079
2022-03-05,2.04152
2022-03-06,1.70062
2022-03-07,9.20043
2022-03-08,9.47935
2022-03-09,1.71612
2022-03-10,9.80475
2022-03-11,11.20709
2022-03-12,2.03378
2022-03-13,2.28558
2022-03-14,11.23034
2022-03-15,18.78438
2022-03-16,23.30905
2022-03-17,16.7351
2022-03-18,12.83412
2022-03-19,3.25792
2022-03-20,2.48314
2022-03-21,14.43402
2022-03-22,12.45835
2022-03-23,11.09475
2022-03-24,10.59889
2022-03-25,8.7898
2022-03-26,1.93305
2022-03-27,1.34423
2022-03-28,10.1534
2022-03-29,12.10583
2022-03-30,14.55411
2022-03-31,10.97466
2022-04-01,16.94816
2022-04-02,4.00557
2022-04-03,4.56341
2022-04-04,19.40807
2022-04-05,15.95645
2022-04-06,16.27024
2022-04-07,14.097
2022-04-08,12.38862
2022-04-09,2.33206
2022-04-10,2.6381
2022-04-11,11.45502
2022-04-12,10.61826
2022-04-13,11.36979
2022-04-14,13.08204
2022-04-15,11.79205
2022-04-16,2.60323
2022-04-17,2.16936
2022-04-18,12.28015
2022-04-19,12.36925
2022-04-20,10.88169
2022-04-21,11.08313
2022-04-22,9.27791
2022-04-23,2.08801
2022-04-24,1.56891
2022-04-25,9.26241
2022-04-26,9.47935
2022-04-27,8.68133
2022-04-28,8.85178
2022-04-29,9.66917
2022-04-30,1.5263
2022-05-01,1.49531
2022-05-02,8.70457
2022-05-03,8.10025
2022-05-04,8.50313
2022-05-05,2.31657
2022-05-06,8.88665
2022-05-07,1.37134
2022-05-08,1.71999
2022-05-09,9.18106
2022-05-10,9.71565
2022-05-11,7.96467
2022-05-12,9.01448
2022-05-13,9.45223
2022-05-14,1.75098
2022-05-15,1.65026
2022-05-16,9.28178
2022-05-17,9.43286
2022-05-18,8.65421
2022-05-19,8.1816
2022-05-20,8.44502
2022-05-21,1.48369
2022-05-22,1.19315
2022-05-23,7.87557
2022-05-24,7.72449
2022-05-25,8.07313
2022-05-26,8.11962
2022-05-27,10.23475
2022-05-28,1.75873
2022-05-29,1.66188
2022-05-30,9.31277
2022-05-31,8.16223
2022-06-01,2.11125
2022-06-02,8.1816
2022-06-03,10.63376
2022-06-04,2.57224
2022-06-05,2.03765
2022-06-06,2.35918
2022-06-07,9.50259
2022-06-08,10.08754
2022-06-09,8.11962
2022-06-10,7.38746
2022-06-11,1.52242
2022-06-12,1.66963
2022-06-13,9.06097
2022-06-14,10.21538
2022-06-15,8.72394
2022-06-16,8.63872
2022-06-17,8.18935
2022-06-18,1.56116
2022-06-19,1.15828
2022-06-20,8.47214
2022-06-21,8.60773
2022-06-22,9.29728
2022-06-23,8.87115
2022-06-24,8.66971
2022-06-25,1.38684
2022-06-26,0.9917
2022-06-27,8.2707
2022-06-28,7.10854
2022-06-29,6.62818
2022-06-30,6.51197
2022-07-01,7.32935
2022-07-02,0.98008
2022-07-03,0.96071
2022-07-04,7.73998
2022-07-05,7.55791
2022-07-06,7.72061
2022-07-07,6.93422
2022-07-08,6.99232
2022-07-09,0.77477
2022-07-10,0.79801
2022-07-11,7.84845
2022-07-12,7.98016
2022-07-13,7.6044
2022-07-14,7.27899
2022-07-15,6.32602
2022-07-16,0.99558
2022-07-17,0.87162
2022-07-18,7.39908
2022-07-19,6.24854
2022-07-20,6.48872
2022-07-21,6.34539
2022-07-22,5.86116
2022-07-23,0.89873
2022-07-24,0.64306
2022-07-25,6.15557
2022-07-26,5.38467
2022-07-27,5.1135
2022-07-28,5.35368
2022-07-29,6.33764
2022-07-30,0.94909
2022-07-31,0.77864
2022-08-01,5.65197
2022-08-02,4.82683
2022-08-03,5.3653
2022-08-04,9.42511
2022-08-05,7.44169
2022-08-06,0.9336
2022-08-07,0.84062
2022-08-08,6.24079
2022-08-09,6.15944
2022-08-10,5.31881
2022-08-11,6.67467
2022-08-12,6.31052
2022-08-13,1.0808
2022-08-14,0.82125
2022-08-15,0.9181
2022-08-16,8.12737
2022-08-17,7.22088
2022-08-18,6.20206
2022-08-19,5.37692
2022-08-20,0.65468
2022-08-21,0.52684
2022-08-22,5.17548
2022-08-23,5.21422
2022-08-24,5.67134
2022-08-25,7.07368
2022-08-26,5.33431
2022-08-27,0.84062
2022-08-28,0.63144
2022-08-29,5.52026
2022-08-30,5.33044
2022-08-31,6.06647
2022-09-01,6.44998
2022-09-02,5.24521
2022-09-03,0.63918
2022-09-04,0.53071
2022-09-05,4.59828
2022-09-06,4.43945
2022-09-07,4.1799
2022-09-08,4.38909
2022-09-09,0.59657
2022-09-10,0.64306
2022-09-11,0.64693
2022-09-12,0.71666
2022-09-13,6.44224
2022-09-14,4.82296
2022-09-15,4.67188
2022-09-16,4.37359
2022-09-17,0.70504
2022-09-18,0.67405
2022-09-19,4.24963
2022-09-20,4.93143
2022-09-21,4.93143
2022-09-22,4.08692
2022-09-23,4.97404
2022-09-24,0.7399
2022-09-25,0.67792
2022-09-26,5.38854
2022-09-27,5.8108
2022-09-28,5.93863
2022-09-29,5.33431
2022-09-30,5.08638
2022-10-01,0.75153
2022-10-02,0.83675
2022-10-03,1.15053
2022-10-04,6.8335
2022-10-05,6.86836
2022-10-06,5.88052
2022-10-07,5.01665
2022-10-08,0.77477
2022-10-09,0.71666
2022-10-10,0.91035
2022-10-11,4.79584
2022-10-12,5.85728
2022-10-13,5.07089
2022-10-14,5.30332
2022-10-15,0.89873
2022-10-16,0.85225
2022-10-17,5.22584
2022-10-18,5.4544
2022-10-19,5.58998
2022-10-20,4.16828
2022-10-21,5.02053
2022-10-22,0.88711
2022-10-23,0.7554
2022-10-24,5.69845
2022-10-25,6.37638
2022-10-26,5.41953
2022-10-27,5.72557
2022-10-28,5.24908
2022-10-29,0.88711
2022-10-30,0.68954
2022-10-31,10.88943
2022-11-01,7.36034
2022-11-02,6.9071
2022-11-03,5.57449
2022-11-04,6.08584
2022-11-05,1.08855
2022-11-06,0.89873
2022-11-07,6.51197
2022-11-08,6.46548
2022-11-09,6.34926
2022-11-10,5.68296
2022-11-11,8.39079
2022-11-12,1.44107
2022-11-13,1.05756
2022-11-14,7.30998
2022-11-15,8.40629
2022-11-16,7.16665
2022-11-17,5.72557
2022-11-18,5.28008
2022-11-19,0.87936
2022-11-20,0.6663
2022-11-21,4.22638
2022-11-22,4.79197
2022-11-23,5.6171
2022-11-24,5.21809
2022-11-25,4.23801
2022-11-26,0.70891
2022-11-27,0.72441
2022-11-28,4.39296
2022-11-29,26.53211
2022-11-30,8.94863
2022-12-01,7.54629
2022-12-02,5.6171
2022-12-03,0.84837
2022-12-04,0.93747
2022-12-05,7.22863
2022-12-06,6.39962
2022-12-07,9.10746
2022-12-08,7.6625
2022-12-09,7.59665
2022-12-10,1.259
2022-12-11,1.24351
2022-12-12,6.24854
2022-12-13,6.65917
2022-12-14,6.83737
2022-12-15,5.81467
2022-12-16,5.98125
2022-12-17,1.08855
2022-12-18,1.00333
2022-12-19,5.49314
2022-12-20,5.30332
2022-12-21,5.16386
2022-12-22,6.86061
2022-12-23,6.35701
2022-12-24,0.9917
2022-12-25,1.01882
2022-12-26,7.73223
2022-12-27,10.76547
2022-12-28,10.16115
2022-12-29,7.80584
2022-12-30,2.54513
2022-12-31,0.71666
2023-01-01,1.04594
2023-01-02,6.75214
2023-01-03,6.47323
2023-01-04,6.92647
2023-01-05,6.11296
2023-01-06,6.27566
2023-01-07,1.13891
2023-01-08,0.99558
2023-01-09,8.30169
2023-01-10,7.33323
2023-01-11,6.73278
2023-01-12,6.06647
2023-01-13,7.5153
2023-01-14,1.32098
2023-01-15,1.03432
2023-01-16,8.30557
2023-01-17,7.22863
2023-01-18,10.96304
2023-01-19,9.28565
2023-01-20,9.09971
2023-01-21,1.7045
2023-01-22,1.25513
2023-01-23,1.24351
2023-01-24,1.90981
2023-01-25,9.85511
2023-01-26,8.80529
2023-01-27,8.49151
2023-01-28,1.65414
2023-01-29,1.28612
2023-01-30,7.5889
2023-01-31,6.91097
2023-02-01,7.2635
2023-02-02,7.80584
2023-02-03,7.31773
2023-02-04,0.94134
2023-02-05,0.84837
2023-02-06,7.00395
2023-02-07,6.31052
2023-02-08,6.27179
2023-02-09,6.03548
2023-02-10,6.03548
2023-02-11,0.89098
2023-02-12,0.94134
2023-02-13,5.30332
2023-02-14,5.81467
2023-02-15,5.52026
2023-02-16,5.8844
2023-02-17,7.80584
2023-02-18,1.98341
2023-02-19,1.18927
2023-02-20,6.67079
2023-02-21,6.50809
2023-02-22,5.61323
2023-02-23,6.43449
2023-02-24,5.528
2023-02-25,0.91423
2023-02-26,1.0227
2023-02-27,5.17936
2023-02-28,4.99341
2023-03-01,2.39792
2023-03-02,7.78259
2023-03-03,5.72944
2023-03-04,1.0963
2023-03-05,1.02657
2023-03-06,5.81467
2023-03-07,4.96629
2023-03-08,4.79197
2023-03-09,4.45107
2023-03-10,4.04431
2023-03-11,0.70891
2023-03-12,0.85612
2023-03-13,4.61764
2023-03-14,4.3581
2023-03-15,4.28449
2023-03-16,3.98233
2023-03-17,4.12566
2023-03-18,0.67017
2023-03-19,0.9917
2023-03-20,4.05206
2023-03-21,3.76927
2023-03-22,3.86611
2023-03-23,4.48206
2023-03-24,3.7499
2023-03-25,0.64693
2023-03-26,0.51522
2023-03-27,3.67242
2023-03-28,3.73053
2023-03-29,5.958
2023-03-30,4.91593
2023-03-31,4.269
2023-04-01,0.72053
2023-04-02,0.77477
2023-04-03,4.01719
2023-04-04,4.13728
2023-04-05,4.26125
2023-04-06,3.76927
2023-04-07,4.37746
2023-04-08,0.65468
2023-04-09,0.56945
2023-04-10,4.41233
2023-04-11,4.27674
2023-04-12,3.98233
2023-04-13,3.76539
2023-04-14,4.40458
2023-04-15,0.67017
2023-04-16,1.06143
2023-04-17,4.12954
2023-04-18,4.0908
2023-04-19,3.80413
2023-04-20,5.13287
2023-04-21,3.65693
2023-04-22,0.68567
2023-04-23,0.55783
2023-04-24,3.72665
2023-04-25,3.41675
2023-04-26,3.78864
2023-04-27,3.72665
2023-04-28,3.50584
2023-04-29,0.58882
2023-04-30,0.41837
2023-05-01,1.27062
2023-05-02,4.01332
2023-05-03,3.43611
2023-05-04,3.23855
2023-05-05,0.68954
2023-05-06,0.40675
2023-05-07,0.53071
2023-05-08,3.80026
2023-05-09,3.64918
2023-05-10,3.44386
2023-05-11,3.78864
2023-05-12,3.10296
2023-05-13,0.57333
2023-05-14,0.5036
2023-05-15,3.52909
2023-05-16,3.81188
2023-05-17,3.57945
2023-05-18,4.57503
2023-05-19,5.57449
2023-05-20,0.80963
2023-05-21,0.61981
2023-05-22,4.8462
2023-05-23,4.71062
2023-05-24,4.29611
2023-05-25,4.08692
2023-05-26,6.22143
2023-05-27,1.48756
2023-05-28,0.97234
2023-05-29,1.35197
