date,예금금리계산기
2021-06-06,0.66273
2021-06-07,0.81001
2021-06-08,1.10456
2021-06-09,1.21502
2021-06-10,1.36229
2021-06-11,1.10456
2021-06-12,0.36818
2021-06-13,0.22091
2021-06-14,1.10456
2021-06-15,1.25184
2021-06-16,0.95729
2021-06-17,0.88365
2021-06-18,1.25184
2021-06-19,0.44182
2021-06-20,0.47864
2021-06-21,0.9941
2021-06-22,1.28865
2021-06-23,2.17231
2021-06-24,2.28276
2021-06-25,1.54639
2021-06-26,0.77319
2021-06-27,0.5891
2021-06-28,1.87776
2021-06-29,1.25184
2021-06-30,0.95729
2021-07-01,1.32547
2021-07-02,1.39911
2021-07-03,0.55228
2021-07-04,0.95729
2021-07-05,1.36229
2021-07-06,1.32547
2021-07-07,1.50957
2021-07-08,1.47275
2021-07-09,1.58321
2021-07-10,1.03092
2021-07-11,0.92047
2021-07-12,1.25184
2021-07-13,1.7673
2021-07-14,2.65095
2021-07-15,1.50957
2021-07-16,2.28276
2021-07-17,1.10456
2021-07-18,1.03092
2021-07-19,2.79823
2021-07-20,1.62002
2021-07-21,2.06185
2021-07-22,2.13549
2021-07-23,2.06185
2021-07-24,0.84683
2021-07-25,0.95729
2021-07-26,2.90868
2021-07-27,1.10456
2021-07-28,0.62592
2021-07-29,0.92047
2021-07-30,0.81001
2021-07-31,0.51546
2021-08-01,0.25773
2021-08-02,0.81001
2021-08-03,0.9941
2021-08-04,0.29455
2021-08-05,0.5891
2021-08-06,0.9941
2021-08-07,0.22091
2021-08-08,0.25773
2021-08-09,1.03092
2021-08-10,0.9941
2021-08-11,0.5891
2021-08-12,0.69955
2021-08-13,0.405
2021-08-14,0.18409
2021-08-15,0.25773
2021-08-16,0.36818
2021-08-17,1.06774
2021-08-18,0.55228
2021-08-19,0.81001
2021-08-20,1.65684
2021-08-21,0.22091
2021-08-22,0.22091
2021-08-23,0.51546
2021-08-24,2.06185
2021-08-25,1.47275
2021-08-26,1.73048
2021-08-27,1.95139
2021-08-28,1.43593
2021-08-29,0.9941
2021-08-30,2.39322
2021-08-31,1.58321
2021-09-01,3.75552
2021-09-02,1.21502
2021-09-03,2.20913
2021-09-04,1.28865
2021-09-05,0.55228
2021-09-06,2.65095
2021-09-07,1.95139
2021-09-08,2.61413
2021-09-09,2.39322
2021-09-10,2.72459
2021-09-11,1.03092
2021-09-12,1.03092
2021-09-13,2.87187
2021-09-14,2.72459
2021-09-15,2.39322
2021-09-16,2.31958
2021-09-17,2.46686
2021-09-18,1.36229
2021-09-19,0.77319
2021-09-20,0.73637
2021-09-21,0.33136
2021-09-22,1.39911
2021-09-23,2.76141
2021-09-24,2.9455
2021-09-25,1.25184
2021-09-26,0.77319
2021-09-27,2.02503
2021-09-28,1.95139
2021-09-29,2.79823
2021-09-30,1.87776
2021-10-01,2.20913
2021-10-02,0.44182
2021-10-03,0.77319
2021-10-04,0.92047
2021-10-05,2.24594
2021-10-06,1.87776
2021-10-07,2.79823
2021-10-08,1.58321
2021-10-09,0.62592
2021-10-10,0.77319
2021-10-11,1.28865
2021-10-12,1.95139
2021-10-13,1.28865
2021-10-14,1.73048
2021-10-15,1.65684
2021-10-16,0.95729
2021-10-17,0.92047
2021-10-18,1.58321
2021-10-19,2.9455
2021-10-20,2.43004
2021-10-21,2.5405
2021-10-22,1.65684
2021-10-23,1.36229
2021-10-24,1.25184
2021-10-25,2.28276
2021-10-26,2.79823
2021-10-27,2.76141
2021-10-28,1.47275
2021-10-29,2.17231
2021-10-30,1.36229
2021-10-31,0.92047
2021-11-01,2.65095
2021-11-02,2.06185
2021-11-03,2.50368
2021-11-04,1.32547
2021-11-05,1.95139
2021-11-06,1.39911
2021-11-07,1.21502
2021-11-08,2.57731
2021-11-09,2.79823
2021-11-10,2.46686
2021-11-11,2.5405
2021-11-12,2.28276
2021-11-13,0.95729
2021-11-14,1.28865
2021-11-15,2.06185
2021-11-16,1.98821
2021-11-17,2.13549
2021-11-18,2.20913
2021-11-19,1.32547
2021-11-20,1.14138
2021-11-21,1.25184
2021-11-22,2.24594
2021-11-23,2.17231
2021-11-24,1.65684
2021-11-25,3.1296
2021-11-26,3.38733
2021-11-27,2.13549
2021-11-28,1.80412
2021-11-29,2.72459
2021-11-30,2.57731
2021-12-01,2.98232
2021-12-02,1.98821
2021-12-03,3.5346
2021-12-04,2.13549
2021-12-05,2.02503
2021-12-06,4.05007
2021-12-07,3.1296
2021-12-08,3.31369
2021-12-09,4.27098
2021-12-10,3.93961
2021-12-11,2.13549
2021-12-12,2.43004
2021-12-13,4.34462
2021-12-14,2.5405
2021-12-15,2.76141
2021-12-16,2.3564
2021-12-17,2.43004
2021-12-18,1.03092
2021-12-19,0.88365
2021-12-20,3.16642
2021-12-21,2.3564
2021-12-22,2.57731
2021-12-23,2.87187
2021-12-24,2.83505
2021-12-25,1.95139
2021-12-26,1.98821
2021-12-27,2.43004
2021-12-28,2.24594
2021-12-29,2.09867
2021-12-30,2.50368
2021-12-31,2.57731
2022-01-01,1.39911
2022-01-02,1.62002
2022-01-03,3.05596
2022-01-04,1.39911
2022-01-05,2.06185
2022-01-06,2.39322
2022-01-07,1.1782
2022-01-08,1.47275
2022-01-09,1.73048
2022-01-10,2.57731
2022-01-11,2.09867
2022-01-12,2.57731
2022-01-13,1.65684
2022-01-14,3.09278
2022-01-15,1.43593
2022-01-16,1.06774
2022-01-17,3.64506
2022-01-18,2.28276
2022-01-19,3.05596
2022-01-20,3.86597
2022-01-21,3.86597
2022-01-22,1.91458
2022-01-23,2.24594
2022-01-24,3.24005
2022-01-25,3.82916
2022-01-26,3.5346
2022-01-27,3.35051
2022-01-28,3.7187
2022-01-29,2.28276
2022-01-30,1.91458
2022-01-31,1.06774
2022-02-01,2.02503
2022-02-02,2.31958
2022-02-03,5.96465
2022-02-04,4.45508
2022-02-05,2.06185
2022-02-06,3.01914
2022-02-07,4.16053
2022-02-08,4.49189
2022-02-09,4.45508
2022-02-10,4.12371
2022-02-11,3.27687
2022-02-12,2.20913
2022-02-13,3.24005
2022-02-14,4.23416
2022-02-15,3.20324
2022-02-16,3.7187
2022-02-17,3.60824
2022-02-18,3.82916
2022-02-19,2.57731
2022-02-20,2.31958
2022-02-21,5.41237
2022-02-22,5.081
2022-02-23,3.97643
2022-02-24,4.3078
2022-02-25,4.23416
2022-02-26,2.20913
2022-02-27,2.68777
2022-02-28,4.16053
2022-03-01,3.49779
2022-03-02,4.49189
2022-03-03,3.16642
2022-03-04,4.3078
2022-03-05,2.3564
2022-03-06,1.95139
2022-03-07,3.27687
2022-03-08,3.57142
2022-03-09,1.95139
2022-03-10,4.45508
2022-03-11,3.05596
2022-03-12,2.02503
2022-03-13,1.65684
2022-03-14,3.82916
2022-03-15,4.38144
2022-03-16,3.38733
2022-03-17,3.75552
2022-03-18,2.24594
2022-03-19,1.95139
2022-03-20,1.98821
2022-03-21,3.35051
2022-03-22,3.35051
2022-03-23,3.68188
2022-03-24,3.5346
2022-03-25,5.081
2022-03-26,2.39322
2022-03-27,2.72459
2022-03-28,5.15463
2022-03-29,3.75552
2022-03-30,5.6701
2022-03-31,3.90279
2022-04-01,4.45508
2022-04-02,2.46686
2022-04-03,2.90868
2022-04-04,4.60235
2022-04-05,3.68188
2022-04-06,4.12371
2022-04-07,4.38144
2022-04-08,3.75552
2022-04-09,1.43593
2022-04-10,1.84094
2022-04-11,3.97643
2022-04-12,3.46097
2022-04-13,3.49779
2022-04-14,3.97643
2022-04-15,4.97054
2022-04-16,3.01914
2022-04-17,2.5405
2022-04-18,4.3078
2022-04-19,5.44918
2022-04-20,5.59646
2022-04-21,4.71281
2022-04-22,4.93372
2022-04-23,3.31369
2022-04-24,3.27687
2022-04-25,6.66421
2022-04-26,5.70692
2022-04-27,5.55964
2022-04-28,4.74963
2022-04-29,5.41237
2022-04-30,3.93961
2022-05-01,2.65095
2022-05-02,6.59057
2022-05-03,5.78055
2022-05-04,5.26509
2022-05-05,2.31958
2022-05-06,3.82916
2022-05-07,2.5405
2022-05-08,2.79823
2022-05-09,5.63328
2022-05-10,5.89101
2022-05-11,5.00736
2022-05-12,4.60235
2022-05-13,4.01325
2022-05-14,3.16642
2022-05-15,2.43004
2022-05-16,5.59646
2022-05-17,6.40648
2022-05-18,4.74963
2022-05-19,5.33873
2022-05-20,4.41826
2022-05-21,2.76141
2022-05-22,2.76141
2022-05-23,5.52282
2022-05-24,6.11192
2022-05-25,5.6701
2022-05-26,6.29602
2022-05-27,6.29602
2022-05-28,2.50368
2022-05-29,2.65095
2022-05-30,8.54197
2022-05-31,7.14285
2022-06-01,4.45508
2022-06-02,8.28424
2022-06-03,7.95287
2022-06-04,3.09278
2022-06-05,2.83505
2022-06-06,3.93961
2022-06-07,8.17378
2022-06-08,5.15463
2022-06-09,6.99558
2022-06-10,7.54786
2022-06-11,3.42415
2022-06-12,3.49779
2022-06-13,5.59646
2022-06-14,6.59057
2022-06-15,8.46833
2022-06-16,9.02061
2022-06-17,9.5729
2022-06-18,3.79234
2022-06-19,3.60824
2022-06-20,8.2106
2022-06-21,7.58468
2022-06-22,9.16789
2022-06-23,8.83652
2022-06-24,7.29013
2022-06-25,4.60235
2022-06-26,4.34462
2022-06-27,9.09425
2022-06-28,9.27835
2022-06-29,8.06332
2022-06-30,8.17378
2022-07-01,9.90427
2022-07-02,4.78645
2022-07-03,5.85419
2022-07-04,8.7997
2022-07-05,7.84241
2022-07-06,9.20471
2022-07-07,8.54197
2022-07-08,8.46833
2022-07-09,4.23416
2022-07-10,4.19734
2022-07-11,9.13107
2022-07-12,9.05743
2022-07-13,12.33431
2022-07-14,12.59204
2022-07-15,12.33431
2022-07-16,5.81737
2022-07-17,6.33284
2022-07-18,13.65979
2022-07-19,13.51251
2022-07-20,12.96023
2022-07-21,15.31664
2022-07-22,12.26067
2022-07-23,6.88512
2022-07-24,6.22238
2022-07-25,15.243
2022-07-26,14.76435
2022-07-27,12.18703
2022-07-28,12.1134
2022-07-29,12.00294
2022-07-30,6.70103
2022-07-31,4.41826
2022-08-01,14.28571
2022-08-02,10.67746
2022-08-03,10.34609
2022-08-04,11.59793
2022-08-05,11.37702
2022-08-06,6.55375
2022-08-07,5.19145
2022-08-08,10.45655
2022-08-09,9.05743
2022-08-10,10.49337
2022-08-11,9.64653
2022-08-12,11.48748
2022-08-13,4.74963
2022-08-14,4.38144
2022-08-15,5.00736
2022-08-16,10.34609
2022-08-17,10.97201
2022-08-18,8.94698
2022-08-19,8.61561
2022-08-20,5.15463
2022-08-21,4.60235
2022-08-22,9.86745
2022-08-23,7.87923
2022-08-24,8.17378
2022-08-25,8.72606
2022-08-26,10.60382
2022-08-27,6.92194
2022-08-28,4.41826
2022-08-29,12.07658
2022-08-30,11.19293
2022-08-31,10.86156
2022-09-01,10.38291
2022-09-02,9.75699
2022-09-03,4.67599
2022-09-04,4.8969
2022-09-05,9.79381
2022-09-06,10.19882
2022-09-07,11.11929
2022-09-08,9.46244
2022-09-09,5.78055
2022-09-10,4.08689
2022-09-11,5.486
2022-09-12,5.59646
2022-09-13,15.53755
2022-09-14,11.81885
2022-09-15,11.41384
2022-09-16,10.67746
2022-09-17,6.77466
2022-09-18,6.44329
2022-09-19,12.18703
2022-09-20,14.76435
2022-09-21,14.21207
2022-09-22,15.72164
2022-09-23,17.59941
2022-09-24,9.94108
2022-09-25,8.57879
2022-09-26,18.40942
2022-09-27,19.03534
2022-09-28,20.98674
2022-09-29,22.05449
2022-09-30,29.93372
2022-10-01,19.77172
2022-10-02,15.243
2022-10-03,17.7835
2022-10-04,29.16053
2022-10-05,32.25331
2022-10-06,48.89543
2022-10-07,40.27982
2022-10-08,21.61266
2022-10-09,18.22533
2022-10-10,20.02945
2022-10-11,34.9779
2022-10-12,48.23269
2022-10-13,69.88217
2022-10-14,76.06774
2022-10-15,33.61561
2022-10-16,31.51693
2022-10-17,68.81443
2022-10-18,80.30191
2022-10-19,100.0
2022-10-20,93.00441
2022-10-21,69.51399
2022-10-22,33.50515
2022-10-23,33.0265
2022-10-24,80.6701
2022-10-25,74.63181
2022-10-26,73.37997
2022-10-27,63.25478
2022-10-28,67.30486
2022-10-29,35.08836
2022-10-30,26.06774
2022-10-31,56.88512
2022-11-01,62.96023
2022-11-02,57.54786
2022-11-03,61.3402
2022-11-04,52.72459
2022-11-05,28.24005
2022-11-06,27.65095
2022-11-07,61.74521
2022-11-08,64.24889
2022-11-09,64.83799
2022-11-10,64.83799
2022-11-11,55.70692
2022-11-12,27.9455
2022-11-13,30.11782
2022-11-14,77.83505
2022-11-15,71.94403
2022-11-16,56.99558
2022-11-17,50.81001
2022-11-18,47.34904
2022-11-19,24.74226
2022-11-20,24.15316
2022-11-21,54.05007
2022-11-22,52.24594
2022-11-23,43.70397
2022-11-24,43.92488
2022-11-25,50.88365
2022-11-26,27.24594
2022-11-27,27.28276
2022-11-28,57.25331
2022-11-29,66.4212
2022-11-30,56.77466
2022-12-01,55.63328
2022-12-02,45.17673
2022-12-03,20.36082
2022-12-04,21.39175
2022-12-05,43.04123
2022-12-06,45.02945
2022-12-07,48.78497
2022-12-08,38.8807
2022-12-09,35.64064
2022-12-10,21.94403
2022-12-11,19.99263
2022-12-12,32.17967
2022-12-13,37.1134
2022-12-14,36.15611
2022-12-15,33.94698
2022-12-16,29.05007
2022-12-17,16.12665
2022-12-18,16.56848
2022-12-19,29.74963
2022-12-20,31.70103
2022-12-21,31.59057
2022-12-22,27.90868
2022-12-23,27.02503
2022-12-24,16.82621
2022-12-25,18.40942
2022-12-26,31.70103
2022-12-27,32.51104
2022-12-28,36.11929
2022-12-29,32.4374
2022-12-30,33.39469
2022-12-31,19.99263
2023-01-01,20.25036
2023-01-02,40.05891
2023-01-03,37.07658
2023-01-04,35.41973
2023-01-05,34.16789
2023-01-06,32.73195
2023-01-07,21.64948
2023-01-08,21.5022
2023-01-09,39.39617
2023-01-10,40.27982
2023-01-11,40.61119
2023-01-12,32.54786
2023-01-13,34.60972
2023-01-14,21.83357
2023-01-15,21.0972
2023-01-16,36.26656
2023-01-17,38.62297
2023-01-18,33.98379
2023-01-19,33.35787
2023-01-20,38.47569
2023-01-21,19.25625
2023-01-22,21.57584
2023-01-23,20.10309
2023-01-24,25.22091
2023-01-25,48.19587
2023-01-26,44.29307
2023-01-27,44.29307
2023-01-28,26.1782
2023-01-29,21.83357
2023-01-30,39.87481
2023-01-31,43.40942
2023-02-01,41.67893
2023-02-02,36.26656
2023-02-03,35.08836
2023-02-04,19.21944
2023-02-05,20.47128
2023-02-06,33.32106
2023-02-07,33.28424
2023-02-08,32.47422
2023-02-09,28.42415
2023-02-10,29.38144
2023-02-11,18.00441
2023-02-12,16.64212
2023-02-13,28.68188
2023-02-14,29.05007
2023-02-15,30.78055
2023-02-16,24.0427
2023-02-17,24.48453
2023-02-18,16.53166
2023-02-19,17.30486
2023-02-20,26.47275
2023-02-21,28.42415
2023-02-22,26.06774
2023-02-23,23.71134
2023-02-24,27.68777
2023-02-25,16.75257
2023-02-26,15.05891
2023-02-27,25.9941
2023-02-28,27.61413
2023-03-01,18.33578
2023-03-02,26.69366
2023-03-03,23.56406
2023-03-04,14.80117
2023-03-05,13.21796
2023-03-06,23.26951
2023-03-07,21.61266
2023-03-08,21.57584
2023-03-09,20.61855
2023-03-10,19.47717
2023-03-11,12.62886
2023-03-12,13.65979
2023-03-13,23.93225
2023-03-14,23.12223
2023-03-15,20.36082
2023-03-16,21.20765
2023-03-17,19.21944
2023-03-18,11.48748
2023-03-19,12.84977
2023-03-20,22.60677
2023-03-21,22.79086
2023-03-22,20.47128
2023-03-23,20.83946
2023-03-24,22.20176
2023-03-25,15.35346
2023-03-26,14.43298
2023-03-27,24.26362
2023-03-28,24.2268
2023-03-29,23.0486
2023-03-30,23.60088
2023-03-31,22.82768
2023-04-01,13.51251
2023-04-02,13.03387
2023-04-03,23.30633
2023-04-04,21.28129
2023-04-05,21.42857
2023-04-06,21.35493
2023-04-07,20.69219
2023-04-08,12.44477
2023-04-09,11.70839
2023-04-10,20.17673
2023-04-11,19.7349
2023-04-12,22.12812
2023-04-13,17.30486
2023-04-14,17.08394
2023-04-15,11.70839
2023-04-16,10.30927
2023-04-17,21.35493
2023-04-18,19.62444
2023-04-19,17.59941
2023-04-20,19.51399
2023-04-21,17.82032
2023-04-22,10.86156
2023-04-23,9.83063
2023-04-24,18.44624
2023-04-25,19.44035
2023-04-26,19.10898
2023-04-27,17.34167
2023-04-28,16.97349
2023-04-29,10.93519
2023-04-30,8.98379
2023-05-01,11.81885
2023-05-02,20.61855
2023-05-03,17.67304
2023-05-04,17.37849
2023-05-05,9.90427
2023-05-06,9.27835
2023-05-07,9.31516
2023-05-08,16.71575
2023-05-09,16.12665
2023-05-10,16.27393
2023-05-11,16.45802
2023-05-12,13.95434
2023-05-13,7.84241
2023-05-14,7.4374
2023-05-15,16.0162
2023-05-16,16.97349
2023-05-17,16.45802
2023-05-18,14.32253
2023-05-19,15.20618
2023-05-20,8.87334
2023-05-21,8.68924
2023-05-22,17.04712
2023-05-23,17.63622
2023-05-24,16.20029
2023-05-25,16.05301
2023-05-26,13.58615
2023-05-27,7.6215
2023-05-28,8.68924
2023-05-29,9.90427
2023-05-30,18.99852
