date,INDEX
2020-08-16,5.96912
2020-08-17,7.53001
2020-08-18,11.16638
2020-08-19,11.92109
2020-08-20,11.64665
2020-08-21,10.87478
2020-08-22,7.1012
2020-08-23,6.67238
2020-08-24,12.2813
2020-08-25,12.98456
2020-08-26,12.2813
2020-08-27,12.9331
2020-08-28,11.38936
2020-08-29,6.58662
2020-08-30,7.68439
2020-08-31,11.86963
2020-09-01,13.03602
2020-09-02,14.2024
2020-09-03,15.06003
2020-09-04,13.36192
2020-09-05,8.26758
2020-09-06,9.0566
2020-09-07,15.14579
2020-09-08,15.16295
2020-09-09,16.1921
2020-09-10,16.20926
2020-09-11,13.99656
2020-09-12,9.45111
2020-09-13,10.20583
2020-09-14,15.62607
2020-09-15,15.81475
2020-09-16,15.96912
2020-09-17,14.75128
2020-09-18,13.79073
2020-09-19,9.46826
2020-09-20,9.94854
2020-09-21,14.73413
2020-09-22,15.88336
2020-09-23,14.87135
2020-09-24,14.99142
2020-09-25,12.04116
2020-09-26,9.10806
2020-09-27,9.34819
2020-09-28,12.17838
2020-09-29,10.18867
2020-09-30,7.06689
2020-10-01,5.88336
2020-10-02,7.03259
2020-10-03,7.73584
2020-10-04,9.98284
2020-10-05,15.64322
2020-10-06,16.55231
2020-10-07,16.55231
2020-10-08,13.48198
2020-10-09,10.3259
2020-10-10,10.15437
2020-10-11,12.71012
2020-10-12,16.08919
2020-10-13,16.39794
2020-10-14,17.61578
2020-10-15,15.42024
2020-10-16,13.80789
2020-10-17,10.17152
2020-10-18,11.61234
2020-10-19,15.96912
2020-10-20,16.12349
2020-10-21,16.70668
2020-10-22,15.98627
2020-10-23,12.95025
2020-10-24,9.02229
2020-10-25,11.61234
2020-10-26,15.36878
2020-10-27,15.93481
2020-10-28,16.08919
2020-10-29,13.13893
2020-10-30,12.9331
2020-10-31,8.01029
2020-11-01,9.62264
2020-11-02,14.44253
2020-11-03,14.35677
2020-11-04,13.9108
2020-11-05,19.3825
2020-11-06,12.91595
2020-11-07,9.4168
2020-11-08,13.05317
2020-11-09,15.57461
2020-11-10,17.1355
2020-11-11,14.97427
2020-11-12,15.55746
2020-11-13,12.26415
2020-11-14,9.3825
2020-11-15,11.97255
2020-11-16,13.53344
2020-11-17,15.96912
2020-11-18,16.20926
2020-11-19,15.16295
2020-11-20,12.22984
2020-11-21,8.67924
2020-11-22,11.21783
2020-11-23,14.5283
2020-11-24,17.1355
2020-11-25,14.69982
2020-11-26,15.28301
2020-11-27,13.05317
2020-11-28,10.20583
2020-11-29,11.32075
2020-11-30,14.99142
2020-12-01,15.90051
2020-12-02,15.74614
2020-12-03,15.5403
2020-12-04,13.97941
2020-12-05,11.32075
2020-12-06,12.6072
2020-12-07,15.19725
2020-12-08,15.98627
2020-12-09,15.88336
2020-12-10,15.93481
2020-12-11,13.05317
2020-12-12,9.7084
2020-12-13,9.60548
2020-12-14,14.66552
2020-12-15,14.08233
2020-12-16,14.59691
2020-12-17,13.51629
2020-12-18,11.012
2020-12-19,7.32418
2020-12-20,7.65008
2020-12-21,11.14922
2020-12-22,12.12692
2020-12-23,11.45797
2020-12-24,9.0566
2020-12-25,4.92281
2020-12-26,6.70668
2020-12-27,7.15265
2020-12-28,11.80102
2020-12-29,11.23499
2020-12-30,11.80102
2020-12-31,8.38765
2021-01-01,6.51801
2021-01-02,6.82675
2021-01-03,7.54716
2021-01-04,13.03602
2021-01-05,14.8542
2021-01-06,14.30531
2021-01-07,13.97941
2021-01-08,12.9331
2021-01-09,9.17667
2021-01-10,8.66209
2021-01-11,14.27101
2021-01-12,14.08233
2021-01-13,14.33962
2021-01-14,14.83704
2021-01-15,12.38421
2021-01-16,8.09605
2021-01-17,8.52487
2021-01-18,13.22469
2021-01-19,14.68267
2021-01-20,14.11663
2021-01-21,14.71698
2021-01-22,13.15608
2021-01-23,8.57632
2021-01-24,9.14236
2021-01-25,14.2367
2021-01-26,14.66552
2021-01-27,13.92795
2021-01-28,13.99656
2021-01-29,12.22984
2021-01-30,8.7307
2021-01-31,8.69639
2021-02-01,14.16809
2021-02-02,13.31046
2021-02-03,12.89879
2021-02-04,14.25385
2021-02-05,11.9897
2021-02-06,7.83876
2021-02-07,8.18181
2021-02-08,13.01886
2021-02-09,12.74442
2021-02-10,10.63464
2021-02-11,6.14065
2021-02-12,5.43739
2021-02-13,6.36363
2021-02-14,7.89022
2021-02-15,12.33276
2021-02-16,13.20754
2021-02-17,13.20754
2021-02-18,13.07032
2021-02-19,12.41852
2021-02-20,7.51286
2021-02-21,7.65008
2021-02-22,12.29845
2021-02-23,12.40137
2021-02-24,12.29845
2021-02-25,12.57289
2021-02-26,10.70325
2021-02-27,6.24356
2021-02-28,5.95197
2021-03-01,7.92452
2021-03-02,11.90394
2021-03-03,13.94511
2021-03-04,14.78559
2021-03-05,12.72727
2021-03-06,9.14236
2021-03-07,9.87993
2021-03-08,14.8542
2021-03-09,15.30017
2021-03-10,14.59691
2021-03-11,15.28301
2021-03-12,12.88164
2021-03-13,9.94854
2021-03-14,10.72041
2021-03-15,16.22641
2021-03-16,16.24356
2021-03-17,15.91766
2021-03-18,15.98627
2021-03-19,12.24699
2021-03-20,9.22813
2021-03-21,11.26929
2021-03-22,17.27272
2021-03-23,16.26072
2021-03-24,16.20926
2021-03-25,15.90051
2021-03-26,12.69296
2021-03-27,9.98284
2021-03-28,11.13207
2021-03-29,16.07204
2021-03-30,15.67753
2021-03-31,14.8542
2021-04-01,14.81989
2021-04-02,12.83018
2021-04-03,9.26243
2021-04-04,12.02401
2021-04-05,16.03773
2021-04-06,16.58662
2021-04-07,15.8319
2021-04-08,14.76843
2021-04-09,13.22469
2021-04-10,9.63979
2021-04-11,10.92624
2021-04-12,15.64322
2021-04-13,16.08919
2021-04-14,15.33447
2021-04-15,15.95197
2021-04-16,14.49399
2021-04-17,10.05145
2021-04-18,11.3036
2021-04-19,15.11149
2021-04-20,15.35162
2021-04-21,16.62092
2021-04-22,15.12864
2021-04-23,12.36706
2021-04-24,8.42195
2021-04-25,9.15951
2021-04-26,14.61406
2021-04-27,14.78559
2021-04-28,13.37907
2021-04-29,13.27615
2021-04-30,11.25214
2021-05-01,7.11835
2021-05-02,8.18181
2021-05-03,13.07032
2021-05-04,13.61921
2021-05-05,9.81132
2021-05-06,12.74442
2021-05-07,11.85248
2021-05-08,7.97598
2021-05-09,9.60548
2021-05-10,15.43739
2021-05-11,15.506
2021-05-12,15.71183
2021-05-13,15.19725
2021-05-14,13.53344
2021-05-15,9.02229
2021-05-16,11.83533
2021-05-17,15.71183
2021-05-18,12.40137
2021-05-19,12.16123
2021-05-20,15.19725
2021-05-21,13.39622
2021-05-22,10.17152
2021-05-23,10.60034
2021-05-24,15.69468
2021-05-25,14.92281
2021-05-26,17.20411
2021-05-27,15.35162
2021-05-28,12.41852
2021-05-29,9.36535
2021-05-30,11.52658
2021-05-31,15.506
2021-06-01,15.67753
2021-06-02,15.88336
2021-06-03,15.47169
2021-06-04,13.00171
2021-06-05,9.21097
2021-06-06,12.05831
2021-06-07,14.18524
2021-06-08,14.8542
2021-06-09,15.84905
2021-06-10,13.10463
2021-06-11,13.46483
2021-06-12,8.50771
2021-06-13,9.77701
2021-06-14,13.85934
2021-06-15,13.48198
2021-06-16,12.6415
2021-06-17,11.86963
2021-06-18,10.44596
2021-06-19,6.31217
2021-06-20,6.86106
2021-06-21,10.30874
2021-06-22,10.27444
2021-06-23,11.71526
2021-06-24,9.10806
2021-06-25,7.92452
2021-06-26,6.32933
2021-06-27,5.95197
2021-06-28,8.54202
2021-06-29,10.6861
2021-06-30,9.36535
2021-07-01,10.22298
2021-07-02,9.03945
2021-07-03,5.26586
2021-07-04,5.38593
2021-07-05,10.66895
2021-07-06,10.15437
2021-07-07,11.45797
2021-07-08,12.09262
2021-07-09,10.20583
2021-07-10,5.96912
2021-07-11,6.72384
2021-07-12,12.34991
2021-07-13,12.09262
2021-07-14,12.45283
2021-07-15,12.40137
2021-07-16,9.93138
2021-07-17,6.22641
2021-07-18,6.32933
2021-07-19,11.97255
2021-07-20,10.87478
2021-07-21,10.05145
2021-07-22,11.06346
2021-07-23,11.25214
2021-07-24,6.26072
2021-07-25,5.88336
2021-07-26,10.92624
2021-07-27,11.37221
2021-07-28,10.44596
2021-07-29,10.54888
2021-07-30,9.19382
2021-07-31,5.2144
2021-08-01,5.79759
2021-08-02,9.74271
2021-08-03,10.3602
2021-08-04,10.54888
2021-08-05,10.73756
2021-08-06,10.01715
2021-08-07,6.34648
2021-08-08,6.55231
2021-08-09,11.88679
2021-08-10,11.9897
2021-08-11,10.39451
2021-08-12,11.50943
2021-08-13,9.4168
2021-08-14,5.91766
2021-08-15,6.07204
2021-08-16,7.90737
2021-08-17,10.78902
2021-08-18,11.68096
2021-08-19,11.47512
2021-08-20,10.73756
2021-08-21,6.74099
2021-08-22,7.1355
2021-08-23,10.56603
2021-08-24,11.6295
2021-08-25,11.44082
2021-08-26,11.02915
2021-08-27,9.46826
2021-08-28,7.32418
2021-08-29,7.23842
2021-08-30,11.56089
2021-08-31,11.16638
2021-09-01,10.44596
2021-09-02,11.85248
2021-09-03,10.77186
2021-09-04,6.53516
2021-09-05,6.82675
2021-09-06,11.49228
2021-09-07,13.60205
2021-09-08,12.2813
2021-09-09,12.26415
2021-09-10,10.3602
2021-09-11,7.71869
2021-09-12,8.0789
2021-09-13,12.59005
2021-09-14,12.65866
2021-09-15,12.29845
2021-09-16,10.6861
2021-09-17,8.91938
2021-09-18,5.30017
2021-09-19,5.43739
2021-09-20,5.57461
2021-09-21,5.26586
2021-09-22,6.8096
2021-09-23,10.6518
2021-09-24,10.49742
2021-09-25,7.51286
2021-09-26,8.1132
2021-09-27,13.36192
2021-09-28,14.16809
2021-09-29,12.24699
2021-09-30,12.40137
2021-10-01,10.37735
2021-10-02,6.82675
2021-10-03,7.56432
2021-10-04,9.7084
2021-10-05,12.43567
2021-10-06,12.24699
2021-10-07,11.3036
2021-10-08,10.56603
2021-10-09,7.1355
2021-10-10,7.03259
2021-10-11,9.0566
2021-10-12,12.21269
2021-10-13,12.53859
2021-10-14,12.62435
2021-10-15,11.11492
2021-10-16,7.99313
2021-10-17,8.97084
2021-10-18,13.46483
2021-10-19,13.84219
2021-10-20,13.12178
2021-10-21,13.53344
2021-10-22,10.80617
2021-10-23,7.37564
2021-10-24,9.51972
2021-10-25,13.10463
2021-10-26,12.29845
2021-10-27,11.93825
2021-10-28,11.38936
2021-10-29,10.87478
2021-10-30,7.08404
2021-10-31,7.80445
2021-11-01,11.16638
2021-11-02,13.03602
2021-11-03,12.76157
2021-11-04,11.47512
2021-11-05,10.54888
2021-11-06,6.87821
2021-11-07,8.1132
2021-11-08,12.81303
2021-11-09,13.92795
2021-11-10,13.17324
2021-11-11,12.05831
2021-11-12,10.20583
2021-11-13,6.86106
2021-11-14,8.02744
2021-11-15,12.72727
2021-11-16,12.67581
2021-11-17,13.44768
2021-11-18,11.02915
2021-11-19,10.17152
2021-11-20,6.98113
2021-11-21,7.71869
2021-11-22,15.74614
2021-11-23,12.91595
2021-11-24,13.00171
2021-11-25,11.11492
2021-11-26,11.04631
2021-11-27,7.1355
2021-11-28,8.25042
2021-11-29,13.44768
2021-11-30,12.69296
2021-12-01,11.9554
2021-12-02,12.12692
2021-12-03,11.06346
2021-12-04,7.63293
2021-12-05,8.30188
2021-12-06,12.40137
2021-12-07,13.10463
2021-12-08,12.69296
2021-12-09,11.83533
2021-12-10,10.22298
2021-12-11,7.25557
2021-12-12,9.12521
2021-12-13,12.10977
2021-12-14,11.06346
2021-12-15,12.12692
2021-12-16,10.6518
2021-12-17,9.19382
2021-12-18,6.08919
2021-12-19,6.65523
2021-12-20,10.30874
2021-12-21,10.73756
2021-12-22,9.60548
2021-12-23,9.55403
2021-12-24,7.4271
2021-12-25,4.11663
2021-12-26,5.81475
2021-12-27,9.00514
2021-12-28,10.56603
2021-12-29,9.27958
2021-12-30,9.0566
2021-12-31,6.50085
2022-01-01,4.25385
2022-01-02,5.5403
2022-01-03,10.42881
2022-01-04,11.3036
2022-01-05,12.29845
2022-01-06,11.18353
2022-01-07,11.21783
2022-01-08,5.84905
2022-01-09,7.22126
2022-01-10,10.63464
2022-01-11,13.15608
2022-01-12,12.26415
2022-01-13,11.45797
2022-01-14,11.64665
2022-01-15,6.32933
2022-01-16,6.60377
2022-01-17,11.012
2022-01-18,11.81818
2022-01-19,11.61234
2022-01-20,12.17838
2022-01-21,9.72555
2022-01-22,6.27787
2022-01-23,7.47855
2022-01-24,12.77873
2022-01-25,12.6072
2022-01-26,11.59519
2022-01-27,12.26415
2022-01-28,8.67924
2022-01-29,4.97427
2022-01-30,4.04802
2022-01-31,4.32246
2022-02-01,4.2024
2022-02-02,6.05488
2022-02-03,11.11492
2022-02-04,10.80617
2022-02-05,7.4271
2022-02-06,7.44425
2022-02-07,11.37221
2022-02-08,12.16123
2022-02-09,11.38936
2022-02-10,12.10977
2022-02-11,10.72041
2022-02-12,6.17495
2022-02-13,6.65523
2022-02-14,11.52658
2022-02-15,11.56089
2022-02-16,11.93825
2022-02-17,12.07547
2022-02-18,10.66895
2022-02-19,6.53516
2022-02-20,6.87821
2022-02-21,10.39451
2022-02-22,11.6638
2022-02-23,11.71526
2022-02-24,10.84048
2022-02-25,10.25728
2022-02-26,6.56946
2022-02-27,6.08919
2022-02-28,9.00514
2022-03-01,7.7873
2022-03-02,10.77186
2022-03-03,10.66895
2022-03-04,9.7084
2022-03-05,6.82675
2022-03-06,7.37564
2022-03-07,11.73241
2022-03-08,12.2813
2022-03-09,8.04459
2022-03-10,12.45283
2022-03-11,10.3259
2022-03-12,7.77015
2022-03-13,8.78216
2022-03-14,12.76157
2022-03-15,14.35677
2022-03-16,12.69296
2022-03-17,12.14408
2022-03-18,9.75986
2022-03-19,7.753
2022-03-20,8.62778
2022-03-21,13.03602
2022-03-22,14.33962
2022-03-23,12.88164
2022-03-24,11.71526
2022-03-25,9.81132
2022-03-26,8.59348
2022-03-27,8.4391
2022-03-28,11.21783
2022-03-29,13.22469
2022-03-30,12.55574
2022-03-31,11.68096
2022-04-01,10.22298
2022-04-02,7.15265
2022-04-03,7.71869
2022-04-04,11.64665
2022-04-05,12.10977
2022-04-06,12.19554
2022-04-07,12.04116
2022-04-08,10.75471
2022-04-09,7.04974
2022-04-10,7.66723
2022-04-11,12.12692
2022-04-12,12.89879
2022-04-13,13.24185
2022-04-14,13.31046
2022-04-15,12.12692
2022-04-16,7.4271
2022-04-17,8.62778
2022-04-18,14.11663
2022-04-19,13.77358
2022-04-20,14.11663
2022-04-21,11.80102
2022-04-22,10.66895
2022-04-23,6.82675
2022-04-24,9.21097
2022-04-25,13.05317
2022-04-26,12.86449
2022-04-27,11.14922
2022-04-28,10.30874
2022-04-29,9.67409
2022-04-30,6.74099
2022-05-01,7.71869
2022-05-02,11.02915
2022-05-03,11.74957
2022-05-04,10.49742
2022-05-05,6.24356
2022-05-06,8.33619
2022-05-07,6.55231
2022-05-08,6.65523
2022-05-09,11.26929
2022-05-10,13.41337
2022-05-11,13.97941
2022-05-12,11.86963
2022-05-13,9.67409
2022-05-14,7.18696
2022-05-15,8.86792
2022-05-16,13.15608
2022-05-17,12.89879
2022-05-18,11.88679
2022-05-19,12.86449
2022-05-20,9.29674
2022-05-21,6.94682
2022-05-22,8.04459
2022-05-23,12.84734
2022-05-24,13.39622
2022-05-25,12.6415
2022-05-26,13.51629
2022-05-27,10.20583
2022-05-28,7.32418
2022-05-29,8.18181
2022-05-30,11.92109
2022-05-31,11.92109
2022-06-01,8.91938
2022-06-02,12.89879
2022-06-03,10.72041
2022-06-04,6.46655
2022-06-05,7.23842
2022-06-06,9.72555
2022-06-07,11.83533
2022-06-08,12.2813
2022-06-09,12.41852
2022-06-10,10.99485
2022-06-11,7.37564
2022-06-12,100.0
2022-06-13,47.85591
2022-06-14,44.5283
2022-06-15,40.75471
2022-06-16,36.70668
2022-06-17,21.80102
2022-06-18,14.11663
2022-06-19,12.98456
2022-06-20,18.33619
2022-06-21,13.00171
2022-06-22,15.506
2022-06-23,14.25385
2022-06-24,9.24528
2022-06-25,6.60377
2022-06-26,6.7753
2022-06-27,11.04631
2022-06-28,12.43567
2022-06-29,10.77186
2022-06-30,10.54888
2022-07-01,9.77701
2022-07-02,5.57461
2022-07-03,9.3825
2022-07-04,13.08747
2022-07-05,12.76157
2022-07-06,13.05317
2022-07-07,11.74957
2022-07-08,10.87478
2022-07-09,7.15265
2022-07-10,7.65008
2022-07-11,11.56089
2022-07-12,11.52658
2022-07-13,12.77873
2022-07-14,13.32761
2022-07-15,10.6861
2022-07-16,5.96912
2022-07-17,6.7753
2022-07-18,10.96054
2022-07-19,11.90394
2022-07-20,10.84048
2022-07-21,10.72041
2022-07-22,12.16123
2022-07-23,11.37221
2022-07-24,7.80445
2022-07-25,12.84734
2022-07-26,11.40651
2022-07-27,11.93825
2022-07-28,10.53173
2022-07-29,9.0566
2022-07-30,5.59176
2022-07-31,5.35162
2022-08-01,9.82847
2022-08-02,11.02915
2022-08-03,10.3259
2022-08-04,10.05145
2022-08-05,10.15437
2022-08-06,5.57461
2022-08-07,5.81475
2022-08-08,9.75986
2022-08-09,11.26929
2022-08-10,10.85763
2022-08-11,11.47512
2022-08-12,9.53687
2022-08-13,5.5403
2022-08-14,5.16295
2022-08-15,5.91766
2022-08-16,10.46312
2022-08-17,10.18867
2022-08-18,10.58319
2022-08-19,10.15437
2022-08-20,6.08919
2022-08-21,6.00343
2022-08-22,10.63464
2022-08-23,11.012
2022-08-24,11.3036
2022-08-25,10.24013
2022-08-26,8.57632
2022-08-27,5.47169
2022-08-28,6.00343
2022-08-29,9.36535
2022-08-30,11.13207
2022-08-31,10.15437
2022-09-01,9.29674
2022-09-02,9.34819
2022-09-03,5.59176
2022-09-04,5.93481
2022-09-05,10.53173
2022-09-06,10.94339
2022-09-07,10.6861
2022-09-08,8.93653
2022-09-09,4.03087
2022-09-10,3.84219
2022-09-11,4.87135
2022-09-12,9.29674
2022-09-13,13.85934
2022-09-14,14.97427
2022-09-15,13.08747
2022-09-16,10.49742
2022-09-17,6.96397
2022-09-18,8.16466
2022-09-19,13.03602
2022-09-20,11.97255
2022-09-21,12.36706
2022-09-22,12.26415
2022-09-23,9.65694
2022-09-24,6.29502
2022-09-25,7.20411
2022-09-26,12.19554
2022-09-27,13.05317
2022-09-28,12.81303
2022-09-29,12.24699
2022-09-30,10.25728
2022-10-01,6.24356
2022-10-02,6.53516
2022-10-03,8.95368
2022-10-04,12.65866
2022-10-05,12.02401
2022-10-06,11.69811
2022-10-07,12.40137
2022-10-08,7.04974
2022-10-09,6.8096
2022-10-10,9.39965
2022-10-11,11.88679
2022-10-12,12.6072
2022-10-13,13.37907
2022-10-14,14.42538
2022-10-15,7.30703
2022-10-16,8.61063
2022-10-17,12.83018
2022-10-18,14.30531
2022-10-19,13.41337
2022-10-20,12.84734
2022-10-21,10.61749
2022-10-22,7.1355
2022-10-23,8.26758
2022-10-24,13.51629
2022-10-25,12.41852
2022-10-26,14.21955
2022-10-27,12.77873
2022-10-28,10.66895
2022-10-29,6.22641
2022-10-30,6.7753
2022-10-31,11.42367
2022-11-01,12.6415
2022-11-02,13.37907
2022-11-03,13.13893
2022-11-04,10.37735
2022-11-05,6.56946
2022-11-06,7.66723
2022-11-07,11.6638
2022-11-08,12.53859
2022-11-09,13.36192
2022-11-10,12.36706
2022-11-11,11.40651
2022-11-12,7.11835
2022-11-13,7.70154
2022-11-14,15.12864
2022-11-15,12.00686
2022-11-16,13.9108
2022-11-17,12.3156
2022-11-18,10.51457
2022-11-19,6.75814
2022-11-20,7.28987
2022-11-21,12.26415
2022-11-22,11.74957
2022-11-23,11.92109
2022-11-24,11.11492
2022-11-25,9.43396
2022-11-26,6.50085
2022-11-27,7.68439
2022-11-28,11.76672
2022-11-29,12.71012
2022-11-30,13.36192
2022-12-01,11.35506
2022-12-02,9.36535
2022-12-03,5.35162
2022-12-04,6.94682
2022-12-05,11.08061
2022-12-06,12.50428
2022-12-07,11.90394
2022-12-08,12.6072
2022-12-09,10.85763
2022-12-10,7.28987
2022-12-11,7.71869
2022-12-12,10.78902
2022-12-13,12.22984
2022-12-14,12.33276
2022-12-15,10.34305
2022-12-16,8.50771
2022-12-17,6.02058
2022-12-18,8.16466
2022-12-19,11.04631
2022-12-20,10.84048
2022-12-21,10.56603
2022-12-22,9.84562
2022-12-23,7.83876
2022-12-24,4.44253
2022-12-25,4.83704
2022-12-26,9.75986
2022-12-27,9.7084
2022-12-28,9.4168
2022-12-29,8.02744
2022-12-30,6.74099
2022-12-31,3.70497
2023-01-01,4.76843
2023-01-02,11.16638
2023-01-03,11.56089
2023-01-04,12.09262
2023-01-05,11.73241
2023-01-06,10.46312
2023-01-07,6.00343
2023-01-08,6.67238
2023-01-09,11.59519
2023-01-10,12.04116
2023-01-11,12.69296
2023-01-12,13.5506
2023-01-13,11.32075
2023-01-14,6.55231
2023-01-15,6.63807
2023-01-16,11.18353
2023-01-17,12.33276
2023-01-18,11.61234
2023-01-19,10.87478
2023-01-20,8.28473
2023-01-21,4.68267
2023-01-22,5.88336
2023-01-23,7.06689
2023-01-24,6.22641
2023-01-25,11.6295
2023-01-26,11.88679
2023-01-27,11.3379
2023-01-28,6.17495
2023-01-29,6.94682
2023-01-30,12.02401
2023-01-31,12.09262
2023-02-01,11.9897
2023-02-02,12.26415
2023-02-03,10.41166
2023-02-04,6.72384
2023-02-05,6.87821
2023-02-06,12.26415
2023-02-07,12.29845
2023-02-08,13.49914
2023-02-09,12.50428
2023-02-10,10.72041
2023-02-11,6.26072
2023-02-12,10.84048
2023-02-13,12.36706
2023-02-14,12.81303
2023-02-15,13.97941
2023-02-16,13.20754
2023-02-17,11.02915
2023-02-18,6.79245
2023-02-19,8.7307
2023-02-20,11.74957
2023-02-21,12.26415
2023-02-22,11.64665
2023-02-23,11.71526
2023-02-24,9.39965
2023-02-25,6.36363
2023-02-26,5.69468
2023-02-27,10.75471
2023-02-28,11.18353
2023-03-01,7.30703
2023-03-02,11.06346
2023-03-03,10.0
2023-03-04,6.67238
2023-03-05,7.03259
2023-03-06,10.58319
2023-03-07,11.93825
2023-03-08,12.33276
2023-03-09,12.36706
2023-03-10,10.80617
2023-03-11,6.32933
2023-03-12,7.37564
2023-03-13,12.88164
2023-03-14,14.5626
2023-03-15,12.83018
2023-03-16,12.9331
2023-03-17,10.70325
2023-03-18,6.79245
2023-03-19,7.32418
2023-03-20,16.79245
2023-03-21,13.41337
2023-03-22,18.06174
2023-03-23,19.0566
2023-03-24,12.05831
2023-03-25,8.69639
2023-03-26,9.45111
2023-03-27,13.5506
2023-03-28,13.5849
2023-03-29,13.259
2023-03-30,12.09262
2023-03-31,10.06861
2023-04-01,6.56946
2023-04-02,7.34133
2023-04-03,12.29845
2023-04-04,13.01886
2023-04-05,13.10463
2023-04-06,11.76672
2023-04-07,10.01715
2023-04-08,6.63807
2023-04-09,8.01029
2023-04-10,12.53859
2023-04-11,12.29845
2023-04-12,12.72727
2023-04-13,12.81303
2023-04-14,10.82332
2023-04-15,7.99313
2023-04-16,7.7873
2023-04-17,14.63121
2023-04-18,13.46483
2023-04-19,12.88164
2023-04-20,11.92109
2023-04-21,10.41166
2023-04-22,6.74099
2023-04-23,7.56432
2023-04-24,11.61234
2023-04-25,12.02401
2023-04-26,11.28644
2023-04-27,12.17838
2023-04-28,9.29674
2023-04-29,5.36878
2023-04-30,5.5403
2023-05-01,8.21612
2023-05-02,10.90909
2023-05-03,10.70325
2023-05-04,8.78216
2023-05-05,5.69468
2023-05-06,5.48885
2023-05-07,6.14065
2023-05-08,11.69811
2023-05-09,12.29845
2023-05-10,11.52658
2023-05-11,11.83533
2023-05-12,9.29674
2023-05-13,6.53516
2023-05-14,6.32933
2023-05-15,11.85248
2023-05-16,13.27615
2023-05-17,12.6072
2023-05-18,11.21783
2023-05-19,9.39965
2023-05-20,6.24356
2023-05-21,7.34133
2023-05-22,12.55574
2023-05-23,11.20068
2023-05-24,11.49228
2023-05-25,10.53173
2023-05-26,10.06861
2023-05-27,5.40308
2023-05-28,6.34648
2023-05-29,8.95368
