date,가자고
2023-10-16,12.62295
2023-10-17,10.32786
2023-10-18,9.83606
2023-10-19,7.86885
2023-10-20,6.72131
2023-10-21,5.40983
2023-10-22,5.7377
2023-10-23,4.59016
2023-10-24,8.03278
2023-10-25,7.86885
2023-10-26,4.91803
2023-10-27,5.57377
2023-10-28,5.7377
2023-10-29,3.11475
2023-10-30,7.54098
2023-10-31,8.03278
2023-11-01,7.21311
2023-11-02,8.03278
2023-11-03,5.90163
2023-11-04,6.06557
2023-11-05,4.59016
2023-11-06,6.2295
2023-11-07,5.2459
2023-11-08,3.60655
2023-11-09,3.44262
2023-11-10,5.2459
2023-11-11,2.29508
2023-11-12,3.27868
2023-11-13,5.57377
2023-11-14,4.42622
2023-11-15,5.90163
2023-11-16,4.26229
2023-11-17,4.75409
2023-11-18,3.44262
2023-11-19,1.80327
2023-11-20,3.60655
2023-11-21,4.26229
2023-11-22,5.57377
2023-11-23,4.09836
2023-11-24,3.77049
2023-11-25,4.59016
2023-11-26,4.26229
2023-11-27,5.57377
2023-11-28,5.08196
2023-11-29,5.2459
2023-11-30,4.75409
2023-12-01,2.95081
2023-12-02,5.08196
2023-12-03,4.75409
2023-12-04,7.21311
2023-12-05,4.91803
2023-12-06,4.42622
2023-12-07,6.06557
2023-12-08,4.75409
2023-12-09,2.62295
2023-12-10,2.62295
2023-12-11,4.09836
2023-12-12,3.93442
2023-12-13,3.93442
2023-12-14,3.60655
2023-12-15,4.09836
2023-12-16,2.29508
2023-12-17,1.4754
2023-12-18,4.09836
2023-12-19,3.11475
2023-12-20,4.42622
2023-12-21,3.60655
2023-12-22,3.27868
2023-12-23,5.7377
2023-12-24,2.62295
2023-12-25,4.26229
2023-12-26,4.75409
2023-12-27,3.27868
2023-12-28,3.60655
2023-12-29,2.13114
2023-12-30,4.09836
2023-12-31,3.27868
2024-01-01,4.09836
2024-01-02,3.11475
2024-01-03,3.60655
2024-01-04,3.77049
2024-01-05,2.78688
2024-01-06,2.78688
2024-01-07,3.44262
2024-01-08,2.78688
2024-01-09,3.93442
2024-01-10,4.09836
2024-01-11,3.27868
2024-01-12,3.77049
2024-01-13,4.09836
2024-01-14,2.95081
2024-01-15,3.11475
2024-01-16,1.96721
2024-01-17,1.31147
2024-01-18,3.11475
2024-01-19,3.77049
2024-01-20,1.80327
2024-01-21,1.80327
2024-01-22,2.45901
2024-01-23,1.80327
2024-01-24,1.96721
2024-01-25,2.13114
2024-01-26,4.59016
2024-01-27,2.62295
2024-01-28,2.95081
2024-01-29,3.11475
2024-01-30,1.63934
2024-01-31,3.27868
2024-02-01,4.91803
2024-02-02,3.44262
2024-02-03,2.62295
2024-02-04,4.42622
2024-02-05,3.93442
2024-02-06,4.42622
2024-02-07,2.78688
2024-02-08,5.57377
2024-02-09,1.80327
2024-02-10,1.31147
2024-02-11,2.13114
2024-02-12,3.27868
2024-02-13,4.75409
2024-02-14,3.77049
2024-02-15,3.44262
2024-02-16,3.11475
2024-02-17,1.4754
2024-02-18,3.11475
2024-02-19,1.80327
2024-02-20,4.26229
2024-02-21,3.44262
2024-02-22,3.93442
2024-02-23,5.08196
2024-02-24,1.63934
2024-02-25,2.45901
2024-02-26,2.45901
2024-02-27,3.93442
2024-02-28,3.27868
2024-03-01,2.95081
2024-03-02,2.62295
2024-03-03,3.44262
2024-03-04,1.96721
2024-03-05,2.45901
2024-03-06,2.13114
2024-03-07,5.40983
2024-03-08,3.27868
2024-03-09,1.4754
2024-03-10,1.4754
2024-03-11,6.06557
2024-03-12,5.2459
2024-03-13,4.59016
2024-03-14,3.60655
2024-03-15,4.59016
2024-03-16,11.80327
2024-03-17,12.13114
2024-03-18,6.72131
2024-03-19,5.90163
2024-03-20,7.37704
