date,실버보험
2020-09-05,33.33333
2020-09-06,20.23809
2020-09-07,39.28571
2020-09-08,53.57142
2020-09-09,41.66666
2020-09-10,33.33333
2020-09-11,42.85714
2020-09-12,46.42857
2020-09-13,38.09523
2020-09-14,44.04761
2020-09-15,54.7619
2020-09-16,35.71428
2020-09-17,36.90476
2020-09-18,32.14285
2020-09-19,28.57142
2020-09-20,21.42857
2020-09-21,42.85714
2020-09-22,57.14285
2020-09-23,44.04761
2020-09-24,41.66666
2020-09-25,28.57142
2020-09-26,40.47619
2020-09-27,45.23809
2020-09-28,46.42857
2020-09-29,46.42857
2020-09-30,30.95238
2020-10-01,23.80952
2020-10-02,46.42857
2020-10-03,41.66666
2020-10-04,38.09523
2020-10-05,72.61904
2020-10-06,61.90476
2020-10-07,73.80952
2020-10-08,65.47619
2020-10-09,23.80952
2020-10-10,30.95238
2020-10-11,29.7619
2020-10-12,30.95238
2020-10-13,55.95238
2020-10-14,61.90476
2020-10-15,47.61904
2020-10-16,50.0
2020-10-17,36.90476
2020-10-18,36.90476
2020-10-19,46.42857
2020-10-20,58.33333
2020-10-21,60.71428
2020-10-22,40.47619
2020-10-23,54.7619
2020-10-24,39.28571
2020-10-25,23.80952
2020-10-26,66.66666
2020-10-27,45.23809
2020-10-28,54.7619
2020-10-29,65.47619
2020-10-30,46.42857
2020-10-31,34.5238
2020-11-01,40.47619
2020-11-02,47.61904
2020-11-03,55.95238
2020-11-04,42.85714
2020-11-05,67.85714
2020-11-06,48.80952
2020-11-07,32.14285
2020-11-08,40.47619
2020-11-09,53.57142
2020-11-10,50.0
2020-11-11,57.14285
2020-11-12,57.14285
2020-11-13,41.66666
2020-11-14,36.90476
2020-11-15,22.61904
2020-11-16,52.38095
2020-11-17,65.47619
2020-11-18,50.0
2020-11-19,60.71428
2020-11-20,51.19047
2020-11-21,29.7619
2020-11-22,42.85714
2020-11-23,53.57142
2020-11-24,53.57142
2020-11-25,30.95238
2020-11-26,45.23809
2020-11-27,38.09523
2020-11-28,10.71428
2020-11-29,30.95238
2020-11-30,57.14285
2020-12-01,45.23809
2020-12-02,59.5238
2020-12-03,61.90476
2020-12-04,65.47619
2020-12-05,33.33333
2020-12-06,52.38095
2020-12-07,60.71428
2020-12-08,65.47619
2020-12-09,73.80952
2020-12-10,82.14285
2020-12-11,61.90476
2020-12-12,40.47619
2020-12-13,34.5238
2020-12-14,42.85714
2020-12-15,48.80952
2020-12-16,48.80952
2020-12-17,45.23809
2020-12-18,60.71428
2020-12-19,42.85714
2020-12-20,41.66666
2020-12-21,53.57142
2020-12-22,50.0
2020-12-23,55.95238
2020-12-24,66.66666
2020-12-25,33.33333
2020-12-26,33.33333
2020-12-27,53.57142
2020-12-28,70.23809
2020-12-29,90.47619
2020-12-30,63.09523
2020-12-31,26.19047
2021-01-01,38.09523
2021-01-02,35.71428
2021-01-03,28.57142
2021-01-04,41.66666
2021-01-05,58.33333
2021-01-06,50.0
2021-01-07,39.28571
2021-01-08,42.85714
2021-01-09,20.23809
2021-01-10,26.19047
2021-01-11,55.95238
2021-01-12,53.57142
2021-01-13,76.19047
2021-01-14,46.42857
2021-01-15,47.61904
2021-01-16,21.42857
2021-01-17,30.95238
2021-01-18,46.42857
2021-01-19,48.80952
2021-01-20,48.80952
2021-01-21,76.19047
2021-01-22,57.14285
2021-01-23,41.66666
2021-01-24,38.09523
2021-01-25,64.28571
2021-01-26,80.95238
2021-01-27,79.7619
2021-01-28,65.47619
2021-01-29,39.28571
2021-01-30,26.19047
2021-01-31,30.95238
2021-02-01,44.04761
2021-02-02,52.38095
2021-02-03,64.28571
2021-02-04,46.42857
2021-02-05,51.19047
2021-02-06,42.85714
2021-02-07,44.04761
2021-02-08,39.28571
2021-02-09,58.33333
2021-02-10,36.90476
2021-02-11,27.38095
2021-02-12,30.95238
2021-02-13,28.57142
2021-02-14,19.04761
2021-02-15,66.66666
2021-02-16,63.09523
2021-02-17,55.95238
2021-02-18,47.61904
2021-02-19,38.09523
2021-02-20,44.04761
2021-02-21,47.61904
2021-02-22,35.71428
2021-02-23,53.57142
2021-02-24,46.42857
2021-02-25,44.04761
2021-02-26,51.19047
2021-02-27,42.85714
2021-02-28,26.19047
2021-03-01,33.33333
2021-03-02,38.09523
2021-03-03,33.33333
2021-03-04,41.66666
2021-03-05,48.80952
2021-03-06,30.95238
2021-03-07,34.5238
2021-03-08,53.57142
2021-03-09,38.09523
2021-03-10,30.95238
2021-03-11,22.61904
2021-03-12,47.61904
2021-03-13,26.19047
2021-03-14,40.47619
2021-03-15,57.14285
2021-03-16,55.95238
2021-03-17,36.90476
2021-03-18,41.66666
2021-03-19,41.66666
2021-03-20,52.38095
2021-03-21,28.57142
2021-03-22,44.04761
2021-03-23,42.85714
2021-03-24,34.5238
2021-03-25,39.28571
2021-03-26,32.14285
2021-03-27,13.09523
2021-03-28,28.57142
2021-03-29,33.33333
2021-03-30,50.0
2021-03-31,34.5238
2021-04-01,39.28571
2021-04-02,21.42857
2021-04-03,19.04761
2021-04-04,29.7619
2021-04-05,44.04761
2021-04-06,32.14285
2021-04-07,38.09523
2021-04-08,47.61904
2021-04-09,21.42857
2021-04-10,16.66666
2021-04-11,36.90476
2021-04-12,42.85714
2021-04-13,34.5238
2021-04-14,40.47619
2021-04-15,42.85714
2021-04-16,45.23809
2021-04-17,34.5238
2021-04-18,48.80952
2021-04-19,45.23809
2021-04-20,52.38095
2021-04-21,54.7619
2021-04-22,40.47619
2021-04-23,30.95238
2021-04-24,19.04761
2021-04-25,19.04761
2021-04-26,38.09523
2021-04-27,44.04761
2021-04-28,59.5238
2021-04-29,36.90476
2021-04-30,35.71428
2021-05-01,26.19047
2021-05-02,32.14285
2021-05-03,52.38095
2021-05-04,51.19047
2021-05-05,39.28571
2021-05-06,41.66666
2021-05-07,33.33333
2021-05-08,39.28571
2021-05-09,36.90476
2021-05-10,60.71428
2021-05-11,60.71428
2021-05-12,29.7619
2021-05-13,52.38095
2021-05-14,34.5238
2021-05-15,10.71428
2021-05-16,13.09523
2021-05-17,41.66666
2021-05-18,32.14285
2021-05-19,34.5238
2021-05-20,36.90476
2021-05-21,45.23809
2021-05-22,19.04761
2021-05-23,16.66666
2021-05-24,53.57142
2021-05-25,38.09523
2021-05-26,45.23809
2021-05-27,25.0
2021-05-28,34.5238
2021-05-29,11.90476
2021-05-30,25.0
2021-05-31,38.09523
2021-06-01,30.95238
2021-06-02,59.5238
2021-06-03,40.47619
2021-06-04,35.71428
2021-06-05,13.09523
2021-06-06,23.80952
2021-06-07,34.5238
2021-06-08,44.04761
2021-06-09,36.90476
2021-06-10,33.33333
2021-06-11,36.90476
2021-06-12,28.57142
2021-06-13,21.42857
2021-06-14,51.19047
2021-06-15,47.61904
2021-06-16,40.47619
2021-06-17,47.61904
2021-06-18,40.47619
2021-06-19,15.47619
2021-06-20,17.85714
2021-06-21,32.14285
2021-06-22,32.14285
2021-06-23,22.61904
2021-06-24,36.90476
2021-06-25,52.38095
2021-06-26,34.5238
2021-06-27,25.0
2021-06-28,40.47619
2021-06-29,58.33333
2021-06-30,84.5238
2021-07-01,17.85714
2021-07-02,28.57142
2021-07-03,15.47619
2021-07-04,20.23809
2021-07-05,23.80952
2021-07-06,25.0
2021-07-07,22.61904
2021-07-08,32.14285
2021-07-09,32.14285
2021-07-10,16.66666
2021-07-11,16.66666
2021-07-12,36.90476
2021-07-13,28.57142
2021-07-14,42.85714
2021-07-15,47.61904
2021-07-16,39.28571
2021-07-17,30.95238
2021-07-18,17.85714
2021-07-19,39.28571
2021-07-20,39.28571
2021-07-21,35.71428
2021-07-22,47.61904
2021-07-23,34.5238
2021-07-24,21.42857
2021-07-25,26.19047
2021-07-26,25.0
2021-07-27,39.28571
2021-07-28,36.90476
2021-07-29,36.90476
2021-07-30,17.85714
2021-07-31,10.71428
2021-08-01,13.09523
2021-08-02,30.95238
2021-08-03,27.38095
2021-08-04,33.33333
2021-08-05,35.71428
2021-08-06,33.33333
2021-08-07,13.09523
2021-08-08,26.19047
2021-08-09,35.71428
2021-08-10,25.0
2021-08-11,25.0
2021-08-12,28.57142
2021-08-13,39.28571
2021-08-14,17.85714
2021-08-15,17.85714
2021-08-16,27.38095
2021-08-17,30.95238
2021-08-18,47.61904
2021-08-19,28.57142
2021-08-20,29.7619
2021-08-21,22.61904
2021-08-22,13.09523
2021-08-23,41.66666
2021-08-24,38.09523
2021-08-25,34.5238
2021-08-26,26.19047
2021-08-27,36.90476
2021-08-28,10.71428
2021-08-29,15.47619
2021-08-30,36.90476
2021-08-31,51.19047
2021-09-01,27.38095
2021-09-02,45.23809
2021-09-03,28.57142
2021-09-04,22.61904
2021-09-05,22.61904
2021-09-06,36.90476
2021-09-07,33.33333
2021-09-08,26.19047
2021-09-09,34.5238
2021-09-10,45.23809
2021-09-11,19.04761
2021-09-12,20.23809
2021-09-13,20.23809
2021-09-14,28.57142
2021-09-15,42.85714
2021-09-16,26.19047
2021-09-17,27.38095
2021-09-18,27.38095
2021-09-19,38.09523
2021-09-20,22.61904
2021-09-21,39.28571
2021-09-22,32.14285
2021-09-23,47.61904
2021-09-24,48.80952
2021-09-25,20.23809
2021-09-26,17.85714
2021-09-27,33.33333
2021-09-28,38.09523
2021-09-29,65.47619
2021-09-30,36.90476
2021-10-01,36.90476
2021-10-02,32.14285
2021-10-03,17.85714
2021-10-04,27.38095
2021-10-05,32.14285
2021-10-06,38.09523
2021-10-07,41.66666
2021-10-08,33.33333
2021-10-09,10.71428
2021-10-10,9.5238
2021-10-11,10.71428
2021-10-12,25.0
2021-10-13,33.33333
2021-10-14,15.47619
2021-10-15,28.57142
2021-10-16,15.47619
2021-10-17,20.23809
2021-10-18,25.0
2021-10-19,32.14285
2021-10-20,34.5238
2021-10-21,22.61904
2021-10-22,27.38095
2021-10-23,13.09523
2021-10-24,14.28571
2021-10-25,25.0
2021-10-26,23.80952
2021-10-27,28.57142
2021-10-28,40.47619
2021-10-29,14.28571
2021-10-30,32.14285
2021-10-31,19.04761
2021-11-01,42.85714
2021-11-02,41.66666
2021-11-03,39.28571
2021-11-04,27.38095
2021-11-05,32.14285
2021-11-06,20.23809
2021-11-07,11.90476
2021-11-08,15.47619
2021-11-09,34.5238
2021-11-10,42.85714
2021-11-11,39.28571
2021-11-12,13.09523
2021-11-13,21.42857
2021-11-14,13.09523
2021-11-15,48.80952
2021-11-16,34.5238
2021-11-17,27.38095
2021-11-18,30.95238
2021-11-19,44.04761
2021-11-20,28.57142
2021-11-21,14.28571
2021-11-22,30.95238
2021-11-23,45.23809
2021-11-24,41.66666
2021-11-25,22.61904
2021-11-26,27.38095
2021-11-27,17.85714
2021-11-28,19.04761
2021-11-29,34.5238
2021-11-30,38.09523
2021-12-01,36.90476
2021-12-02,38.09523
2021-12-03,32.14285
2021-12-04,9.5238
2021-12-05,19.04761
2021-12-06,32.14285
2021-12-07,19.04761
2021-12-08,22.61904
2021-12-09,22.61904
2021-12-10,36.90476
2021-12-11,14.28571
2021-12-12,15.47619
2021-12-13,33.33333
2021-12-14,39.28571
2021-12-15,33.33333
2021-12-16,25.0
2021-12-17,27.38095
2021-12-18,17.85714
2021-12-19,15.47619
2021-12-20,29.7619
2021-12-21,30.95238
2021-12-22,29.7619
2021-12-23,40.47619
2021-12-24,26.19047
2021-12-25,17.85714
2021-12-26,20.23809
2021-12-27,21.42857
2021-12-28,22.61904
2021-12-29,26.19047
2021-12-30,25.0
2021-12-31,32.14285
2022-01-01,22.61904
2022-01-02,11.90476
2022-01-03,42.85714
2022-01-04,41.66666
2022-01-05,32.14285
2022-01-06,23.80952
2022-01-07,33.33333
2022-01-08,30.95238
2022-01-09,34.5238
2022-01-10,48.80952
2022-01-11,45.23809
2022-01-12,41.66666
2022-01-13,35.71428
2022-01-14,22.61904
2022-01-15,13.09523
2022-01-16,16.66666
2022-01-17,35.71428
2022-01-18,39.28571
2022-01-19,26.19047
2022-01-20,30.95238
2022-01-21,28.57142
2022-01-22,30.95238
2022-01-23,23.80952
2022-01-24,58.33333
2022-01-25,39.28571
2022-01-26,20.23809
2022-01-27,29.7619
2022-01-28,27.38095
2022-01-29,16.66666
2022-01-30,15.47619
2022-01-31,19.04761
2022-02-01,30.95238
2022-02-02,27.38095
2022-02-03,30.95238
2022-02-04,34.5238
2022-02-05,30.95238
2022-02-06,27.38095
2022-02-07,22.61904
2022-02-08,30.95238
2022-02-09,51.19047
2022-02-10,38.09523
2022-02-11,36.90476
2022-02-12,25.0
2022-02-13,22.61904
2022-02-14,28.57142
2022-02-15,14.28571
2022-02-16,30.95238
2022-02-17,45.23809
2022-02-18,17.85714
2022-02-19,16.66666
2022-02-20,28.57142
2022-02-21,41.66666
2022-02-22,32.14285
2022-02-23,36.90476
2022-02-24,36.90476
2022-02-25,20.23809
2022-02-26,25.0
2022-02-27,22.61904
2022-02-28,17.85714
2022-03-01,29.7619
2022-03-02,20.23809
2022-03-03,29.7619
2022-03-04,22.61904
2022-03-05,16.66666
2022-03-06,5.95238
2022-03-07,27.38095
2022-03-08,26.19047
2022-03-09,36.90476
2022-03-10,23.80952
2022-03-11,25.0
2022-03-12,14.28571
2022-03-13,10.71428
2022-03-14,26.19047
2022-03-15,26.19047
2022-03-16,20.23809
2022-03-17,34.5238
2022-03-18,30.95238
2022-03-19,11.90476
2022-03-20,21.42857
2022-03-21,48.80952
2022-03-22,46.42857
2022-03-23,38.09523
2022-03-24,10.71428
2022-03-25,14.28571
2022-03-26,22.61904
2022-03-27,22.61904
2022-03-28,26.19047
2022-03-29,32.14285
2022-03-30,51.19047
2022-03-31,25.0
2022-04-01,21.42857
2022-04-02,15.47619
2022-04-03,14.28571
2022-04-04,29.7619
2022-04-05,26.19047
2022-04-06,20.23809
2022-04-07,27.38095
2022-04-08,25.0
2022-04-09,10.71428
2022-04-10,11.90476
2022-04-11,35.71428
2022-04-12,23.80952
2022-04-13,26.19047
2022-04-14,27.38095
2022-04-15,20.23809
2022-04-16,25.0
2022-04-17,5.95238
2022-04-18,14.28571
2022-04-19,25.0
2022-04-20,27.38095
2022-04-21,25.0
2022-04-22,17.85714
2022-04-23,15.47619
2022-04-24,16.66666
2022-04-25,35.71428
2022-04-26,35.71428
2022-04-27,50.0
2022-04-28,35.71428
2022-04-29,14.28571
2022-04-30,11.90476
2022-05-01,11.90476
2022-05-02,20.23809
2022-05-03,26.19047
2022-05-04,25.0
2022-05-05,14.28571
2022-05-06,13.09523
2022-05-07,9.5238
2022-05-08,23.80952
2022-05-09,34.5238
2022-05-10,29.7619
2022-05-11,30.95238
2022-05-12,45.23809
2022-05-13,25.0
2022-05-14,23.80952
2022-05-16,40.47619
2022-05-17,13.09523
2022-05-18,7.14285
2022-05-19,20.23809
2022-05-20,26.19047
2022-05-21,14.28571
2022-05-22,16.66666
2022-05-23,28.57142
2022-05-24,35.71428
2022-05-25,13.09523
2022-05-26,21.42857
2022-05-27,15.47619
2022-05-28,21.42857
2022-05-29,25.0
2022-05-30,40.47619
2022-05-31,32.14285
2022-06-01,13.09523
2022-06-02,28.57142
2022-06-03,28.57142
2022-06-04,21.42857
2022-06-05,13.09523
2022-06-06,11.90476
2022-06-07,23.80952
2022-06-08,20.23809
2022-06-09,17.85714
2022-06-10,25.0
2022-06-11,26.19047
2022-06-12,8.33333
2022-06-13,38.09523
2022-06-14,25.0
2022-06-15,47.61904
2022-06-16,27.38095
2022-06-17,28.57142
2022-06-18,25.0
2022-06-19,26.19047
2022-06-20,35.71428
2022-06-21,28.57142
2022-06-22,38.09523
2022-06-23,36.90476
2022-06-24,19.04761
2022-06-25,15.47619
2022-06-26,14.28571
2022-06-27,34.5238
2022-06-28,23.80952
2022-06-29,25.0
2022-06-30,26.19047
2022-07-01,19.04761
2022-07-02,9.5238
2022-07-03,11.90476
2022-07-04,33.33333
2022-07-05,28.57142
2022-07-06,28.57142
2022-07-07,29.7619
2022-07-08,20.23809
2022-07-09,16.66666
2022-07-10,20.23809
2022-07-11,23.80952
2022-07-12,30.95238
2022-07-13,33.33333
2022-07-14,35.71428
2022-07-15,26.19047
2022-07-16,13.09523
2022-07-17,23.80952
2022-07-18,50.0
2022-07-19,21.42857
2022-07-20,38.09523
2022-07-21,21.42857
2022-07-22,21.42857
2022-07-23,25.0
2022-07-24,25.0
2022-07-25,35.71428
2022-07-26,28.57142
2022-07-27,22.61904
2022-07-28,33.33333
2022-07-29,22.61904
2022-07-30,13.09523
2022-07-31,19.04761
2022-08-01,29.7619
2022-08-02,20.23809
2022-08-03,19.04761
2022-08-04,20.23809
2022-08-05,28.57142
2022-08-06,19.04761
2022-08-07,17.85714
2022-08-08,27.38095
2022-08-09,35.71428
2022-08-10,40.47619
2022-08-11,29.7619
2022-08-12,11.90476
2022-08-13,25.0
2022-08-14,21.42857
2022-08-15,14.28571
2022-08-16,55.95238
2022-08-17,32.14285
2022-08-18,22.61904
2022-08-19,9.5238
2022-08-20,14.28571
2022-08-21,27.38095
2022-08-22,36.90476
2022-08-23,30.95238
2022-08-24,33.33333
2022-08-25,22.61904
2022-08-26,28.57142
2022-08-27,10.71428
2022-08-28,22.61904
2022-08-29,39.28571
2022-08-30,23.80952
2022-08-31,19.04761
2022-09-01,16.66666
2022-09-02,13.09523
2022-09-03,5.95238
2022-09-04,14.28571
2022-09-05,21.42857
2022-09-06,19.04761
2022-09-07,16.66666
2022-09-08,25.0
2022-09-09,28.57142
2022-09-10,23.80952
2022-09-11,11.90476
2022-09-12,32.14285
2022-09-13,29.7619
2022-09-14,27.38095
2022-09-15,29.7619
2022-09-16,46.42857
2022-09-17,11.90476
2022-09-18,19.04761
2022-09-19,34.5238
2022-09-20,29.7619
2022-09-21,19.04761
2022-09-22,29.7619
2022-09-23,19.04761
2022-09-24,25.0
2022-09-25,15.47619
2022-09-26,25.0
2022-09-27,23.80952
2022-09-28,26.19047
2022-09-29,17.85714
2022-09-30,30.95238
2022-10-01,20.23809
2022-10-02,11.90476
2022-10-03,16.66666
2022-10-04,29.7619
2022-10-05,33.33333
2022-10-06,20.23809
2022-10-07,30.95238
2022-10-08,16.66666
2022-10-09,22.61904
2022-10-10,17.85714
2022-10-11,29.7619
2022-10-12,17.85714
2022-10-13,20.23809
2022-10-14,15.47619
2022-10-15,14.28571
2022-10-16,8.33333
2022-10-17,16.66666
2022-10-18,14.28571
2022-10-19,19.04761
2022-10-20,25.0
2022-10-21,13.09523
2022-10-22,21.42857
2022-10-23,23.80952
2022-10-24,30.95238
2022-10-25,26.19047
2022-10-26,38.09523
2022-10-27,26.19047
2022-10-28,21.42857
2022-10-29,9.5238
2022-10-30,13.09523
2022-10-31,21.42857
2022-11-01,23.80952
2022-11-02,35.71428
2022-11-03,25.0
2022-11-04,19.04761
2022-11-05,11.90476
2022-11-06,10.71428
2022-11-07,33.33333
2022-11-08,52.38095
2022-11-09,16.66666
2022-11-10,11.90476
2022-11-11,19.04761
2022-11-12,23.80952
2022-11-13,9.5238
2022-11-14,26.19047
2022-11-15,30.95238
2022-11-16,29.7619
2022-11-17,29.7619
2022-11-18,29.7619
2022-11-19,15.47619
2022-11-20,13.09523
2022-11-21,36.90476
2022-11-22,20.23809
2022-11-23,35.71428
2022-11-24,20.23809
2022-11-25,41.66666
2022-11-26,23.80952
2022-11-27,25.0
2022-11-28,27.38095
2022-11-29,14.28571
2022-11-30,22.61904
2022-12-01,7.14285
2022-12-02,10.71428
2022-12-03,23.80952
2022-12-04,14.28571
2022-12-05,40.47619
2022-12-06,34.5238
2022-12-07,23.80952
2022-12-08,39.28571
2022-12-09,29.7619
2022-12-10,27.38095
2022-12-11,23.80952
2022-12-12,34.5238
2022-12-13,38.09523
2022-12-14,45.23809
2022-12-15,22.61904
2022-12-16,13.09523
2022-12-17,14.28571
2022-12-18,19.04761
2022-12-19,16.66666
2022-12-20,40.47619
2022-12-21,28.57142
2022-12-22,32.14285
2022-12-23,25.0
2022-12-24,20.23809
2022-12-25,7.14285
2022-12-26,33.33333
2022-12-27,39.28571
2022-12-28,20.23809
2022-12-29,30.95238
2022-12-30,32.14285
2022-12-31,19.04761
2023-01-01,16.66666
2023-01-02,13.09523
2023-01-03,26.19047
2023-01-04,33.33333
2023-01-05,25.0
2023-01-06,27.38095
2023-01-07,25.0
2023-01-08,20.23809
2023-01-09,23.80952
2023-01-10,26.19047
2023-01-11,64.28571
2023-01-12,34.5238
2023-01-13,34.5238
2023-01-14,11.90476
2023-01-15,28.57142
2023-01-16,27.38095
2023-01-17,42.85714
2023-01-18,27.38095
2023-01-19,28.57142
2023-01-20,26.19047
2023-01-21,30.95238
2023-01-22,27.38095
2023-01-23,30.95238
2023-01-24,23.80952
2023-01-25,38.09523
2023-01-26,42.85714
2023-01-27,35.71428
2023-01-28,28.57142
2023-01-29,26.19047
2023-01-30,39.28571
2023-01-31,33.33333
2023-02-01,46.42857
2023-02-02,40.47619
2023-02-03,42.85714
2023-02-04,29.7619
2023-02-05,32.14285
2023-02-06,42.85714
2023-02-07,33.33333
2023-02-08,40.47619
2023-02-09,44.04761
2023-02-10,30.95238
2023-02-11,33.33333
2023-02-12,11.90476
2023-02-13,21.42857
2023-02-14,32.14285
2023-02-15,29.7619
2023-02-16,25.0
2023-02-17,45.23809
2023-02-18,20.23809
2023-02-19,22.61904
2023-02-20,29.7619
2023-02-21,41.66666
2023-02-22,38.09523
2023-02-23,29.7619
2023-02-24,22.61904
2023-02-25,19.04761
2023-02-26,38.09523
2023-02-27,33.33333
2023-02-28,16.66666
2023-03-01,14.28571
2023-03-02,11.90476
2023-03-03,47.61904
2023-03-04,19.04761
2023-03-05,26.19047
2023-03-06,38.09523
2023-03-07,26.19047
2023-03-08,27.38095
2023-03-09,34.5238
2023-03-10,14.28571
2023-03-11,17.85714
2023-03-12,17.85714
2023-03-13,14.28571
2023-03-14,22.61904
2023-03-15,27.38095
2023-03-16,36.90476
2023-03-17,15.47619
2023-03-18,20.23809
2023-03-19,22.61904
2023-03-20,28.57142
2023-03-21,25.0
2023-03-22,27.38095
2023-03-23,26.19047
2023-03-24,23.80952
2023-03-25,22.61904
2023-03-26,19.04761
2023-03-27,21.42857
2023-03-28,25.0
2023-03-29,23.80952
2023-03-30,30.95238
2023-03-31,23.80952
2023-04-01,21.42857
2023-04-02,15.47619
2023-04-03,23.80952
2023-04-04,44.04761
2023-04-05,16.66666
2023-04-06,32.14285
2023-04-07,29.7619
2023-04-08,15.47619
2023-04-09,9.5238
2023-04-10,27.38095
2023-04-11,21.42857
2023-04-12,40.47619
2023-04-13,30.95238
2023-04-14,20.23809
2023-04-15,23.80952
2023-04-16,13.09523
2023-04-17,36.90476
2023-04-18,25.0
2023-04-19,22.61904
2023-04-20,36.90476
2023-04-21,10.71428
2023-04-22,15.47619
2023-04-23,15.47619
2023-04-24,16.66666
2023-04-25,23.80952
2023-04-26,33.33333
2023-04-27,29.7619
2023-04-28,23.80952
2023-04-29,9.5238
2023-04-30,15.47619
2023-05-01,14.28571
2023-05-02,10.71428
2023-05-03,26.19047
2023-05-04,29.7619
2023-05-05,20.23809
2023-05-06,14.28571
2023-05-07,17.85714
2023-05-08,29.7619
2023-05-09,35.71428
2023-05-10,19.04761
2023-05-11,28.57142
2023-05-12,32.14285
2023-05-13,27.38095
2023-05-14,22.61904
2023-05-15,27.38095
2023-05-16,15.47619
2023-05-17,28.57142
2023-05-18,28.57142
2023-05-19,44.04761
2023-05-20,27.38095
2023-05-21,10.71428
2023-05-22,35.71428
2023-05-23,39.28571
2023-05-24,16.66666
2023-05-25,33.33333
2023-05-26,32.14285
2023-05-27,9.5238
2023-05-28,8.33333
2023-05-29,23.80952
2023-05-30,36.90476
2023-05-31,26.19047
2023-06-01,23.80952
2023-06-02,32.14285
2023-06-03,19.04761
