date,당뇨보험
2021-03-22,57.72357
2021-03-23,62.19512
2021-03-24,60.5691
2021-03-25,45.52845
2021-03-26,43.49593
2021-03-27,34.95934
2021-03-28,24.39024
2021-03-29,51.21951
2021-03-30,52.84552
2021-03-31,51.21951
2021-04-01,42.68292
2021-04-02,29.67479
2021-04-03,19.91869
2021-04-04,28.86178
2021-04-05,39.83739
2021-04-06,46.34146
2021-04-07,56.09756
2021-04-08,42.27642
2021-04-09,43.08943
2021-04-10,23.98373
2021-04-11,25.20325
2021-04-12,44.71544
2021-04-13,49.59349
2021-04-14,47.96747
2021-04-15,31.70731
2021-04-16,37.39837
2021-04-17,22.35772
2021-04-18,25.60975
2021-04-19,45.12195
2021-04-20,41.05691
2021-04-21,40.6504
2021-04-22,34.55284
2021-04-23,32.52032
2021-04-24,29.26829
2021-04-25,23.17073
2021-04-26,35.77235
2021-04-27,45.52845
2021-04-28,52.03252
2021-04-29,40.2439
2021-04-30,32.52032
2021-05-01,22.76422
2021-05-02,25.20325
2021-05-03,33.73983
2021-05-04,37.80487
2021-05-05,22.35772
2021-05-06,49.18699
2021-05-07,31.70731
2021-05-08,26.82926
2021-05-09,23.57723
2021-05-10,58.94308
2021-05-11,39.43089
2021-05-12,49.59349
2021-05-13,31.70731
2021-05-14,34.14634
2021-05-15,24.79674
2021-05-16,19.91869
2021-05-17,42.27642
2021-05-18,40.6504
2021-05-19,31.70731
2021-05-20,42.27642
2021-05-21,52.84552
2021-05-22,25.20325
2021-05-23,28.86178
2021-05-24,52.43902
2021-05-25,49.18699
2021-05-26,37.39837
2021-05-27,44.71544
2021-05-28,44.30894
2021-05-29,21.95121
2021-05-30,23.57723
2021-05-31,37.39837
2021-06-01,52.03252
2021-06-02,42.68292
2021-06-03,47.56097
2021-06-04,26.82926
2021-06-05,30.0813
2021-06-06,26.82926
2021-06-07,47.56097
2021-06-08,42.27642
2021-06-09,43.90243
2021-06-10,41.05691
2021-06-11,46.34146
2021-06-12,19.51219
2021-06-13,18.29268
2021-06-14,38.61788
2021-06-15,43.49593
2021-06-16,39.02439
2021-06-17,39.43089
2021-06-18,39.43089
2021-06-19,22.76422
2021-06-20,20.3252
2021-06-21,45.52845
2021-06-22,37.39837
2021-06-23,38.61788
2021-06-24,47.96747
2021-06-25,45.93495
2021-06-26,21.54471
2021-06-27,19.10569
2021-06-28,47.15447
2021-06-29,37.39837
2021-06-30,51.62601
2021-07-01,29.67479
2021-07-02,36.99186
2021-07-03,14.63414
2021-07-04,24.39024
2021-07-05,30.0813
2021-07-06,34.14634
2021-07-07,47.56097
2021-07-08,23.17073
2021-07-09,21.54471
2021-07-10,17.88617
2021-07-11,15.85365
2021-07-12,38.21138
2021-07-13,36.58536
2021-07-14,34.95934
2021-07-15,38.21138
2021-07-16,25.60975
2021-07-17,17.88617
2021-07-18,9.34959
2021-07-19,42.68292
2021-07-20,39.02439
2021-07-21,41.46341
2021-07-22,36.99186
2021-07-23,34.14634
2021-07-24,22.76422
2021-07-25,10.9756
2021-07-26,30.8943
2021-07-27,33.33333
2021-07-28,35.36585
2021-07-29,39.02439
2021-07-30,31.30081
2021-07-31,12.19512
2021-08-01,15.04065
2021-08-02,27.23577
2021-08-03,43.49593
2021-08-04,41.86991
2021-08-05,30.0813
2021-08-06,39.83739
2021-08-07,32.52032
2021-08-08,16.26016
2021-08-09,50.813
2021-08-10,33.33333
2021-08-11,41.86991
2021-08-12,42.27642
2021-08-13,34.14634
2021-08-14,24.79674
2021-08-15,15.85365
2021-08-16,27.23577
2021-08-17,37.39837
2021-08-18,43.90243
2021-08-19,37.80487
2021-08-20,44.71544
2021-08-21,25.60975
2021-08-22,25.20325
2021-08-23,45.52845
2021-08-24,35.77235
2021-08-25,49.18699
2021-08-26,38.21138
2021-08-27,39.02439
2021-08-28,23.98373
2021-08-29,19.91869
2021-08-30,48.78048
2021-08-31,45.93495
2021-09-01,37.80487
2021-09-02,34.95934
2021-09-03,34.55284
2021-09-04,25.60975
2021-09-05,23.57723
2021-09-06,35.36585
2021-09-07,32.92682
2021-09-08,45.12195
2021-09-09,41.05691
2021-09-10,34.55284
2021-09-11,24.39024
2021-09-12,12.60162
2021-09-13,36.58536
2021-09-14,36.17886
2021-09-15,34.55284
2021-09-16,32.92682
2021-09-17,23.98373
2021-09-18,21.13821
2021-09-19,12.19512
2021-09-20,17.88617
2021-09-21,17.88617
2021-09-22,21.95121
2021-09-23,41.05691
2021-09-24,37.39837
2021-09-25,23.17073
2021-09-26,21.54471
2021-09-27,42.68292
2021-09-28,39.83739
2021-09-29,49.18699
2021-09-30,29.26829
2021-10-01,25.60975
2021-10-02,21.13821
2021-10-03,13.82113
2021-10-04,28.45528
2021-10-05,38.61788
2021-10-06,40.2439
2021-10-07,38.61788
2021-10-08,28.86178
2021-10-09,28.45528
2021-10-10,21.13821
2021-10-11,25.60975
2021-10-12,45.12195
2021-10-13,30.8943
2021-10-14,34.55284
2021-10-15,37.39837
2021-10-16,15.04065
2021-10-17,21.95121
2021-10-18,33.73983
2021-10-19,32.92682
2021-10-20,34.55284
2021-10-21,30.0813
2021-10-22,35.77235
2021-10-23,13.82113
2021-10-24,16.66666
2021-10-25,28.45528
2021-10-26,34.55284
2021-10-27,30.4878
2021-10-28,30.4878
2021-10-29,19.51219
2021-10-30,20.7317
2021-10-31,14.63414
2021-11-01,35.77235
2021-11-02,45.12195
2021-11-03,32.11382
2021-11-04,34.14634
2021-11-05,30.8943
2021-11-06,21.54471
2021-11-07,13.82113
2021-11-08,32.52032
2021-11-09,36.58536
2021-11-10,37.39837
2021-11-11,39.83739
2021-11-12,36.58536
2021-11-13,27.64227
2021-11-14,19.91869
2021-11-15,29.67479
2021-11-16,30.0813
2021-11-17,41.05691
2021-11-18,45.12195
2021-11-19,31.30081
2021-11-20,19.10569
2021-11-21,17.88617
2021-11-22,26.82926
2021-11-23,36.99186
2021-11-24,32.52032
2021-11-25,36.17886
2021-11-26,38.21138
2021-11-27,18.29268
2021-11-28,19.10569
2021-11-29,31.70731
2021-11-30,30.4878
2021-12-01,32.11382
2021-12-02,30.4878
2021-12-03,30.8943
2021-12-04,15.04065
2021-12-05,19.10569
2021-12-06,31.30081
2021-12-07,33.33333
2021-12-08,36.99186
2021-12-09,34.55284
2021-12-10,35.36585
2021-12-11,21.95121
2021-12-12,15.44715
2021-12-13,30.8943
2021-12-14,38.61788
2021-12-15,39.43089
2021-12-16,30.8943
2021-12-17,31.70731
2021-12-18,18.69918
2021-12-19,20.7317
2021-12-20,33.33333
2021-12-21,32.11382
2021-12-22,39.43089
2021-12-23,34.55284
2021-12-24,33.33333
2021-12-25,13.82113
2021-12-26,14.22764
2021-12-27,32.11382
2021-12-28,38.21138
2021-12-29,28.45528
2021-12-30,35.36585
2021-12-31,29.67479
2022-01-01,18.69918
2022-01-02,21.95121
2022-01-03,42.68292
2022-01-04,39.02439
2022-01-05,35.77235
2022-01-06,39.83739
2022-01-07,37.80487
2022-01-08,23.57723
2022-01-09,22.35772
2022-01-10,34.14634
2022-01-11,34.14634
2022-01-12,42.27642
2022-01-13,38.61788
2022-01-14,30.4878
2022-01-15,30.4878
2022-01-16,22.76422
2022-01-17,32.52032
2022-01-18,36.58536
2022-01-19,36.99186
2022-01-20,36.99186
2022-01-21,37.80487
2022-01-22,31.30081
2022-01-23,22.76422
2022-01-24,36.99186
2022-01-25,39.43089
2022-01-26,38.61788
2022-01-27,38.61788
2022-01-28,23.17073
2022-01-29,14.22764
2022-01-30,17.07317
2022-01-31,23.98373
2022-02-01,21.13821
2022-02-02,21.54471
2022-02-03,43.08943
2022-02-04,34.95934
2022-02-05,29.67479
2022-02-06,21.95121
2022-02-07,35.77235
2022-02-08,48.78048
2022-02-09,49.18699
2022-02-10,39.02439
2022-02-11,35.77235
2022-02-12,24.79674
2022-02-13,20.3252
2022-02-14,39.83739
2022-02-15,47.15447
2022-02-16,36.99186
2022-02-17,34.14634
2022-02-18,32.92682
2022-02-19,20.7317
2022-02-20,17.88617
2022-02-21,35.36585
2022-02-22,37.39837
2022-02-23,45.52845
2022-02-24,43.90243
2022-02-25,26.82926
2022-02-26,36.17886
2022-02-27,16.66666
2022-02-28,29.67479
2022-03-01,28.04878
2022-03-02,32.11382
2022-03-03,28.04878
2022-03-04,34.14634
2022-03-05,19.51219
2022-03-06,14.63414
2022-03-07,28.04878
2022-03-08,30.8943
2022-03-09,20.7317
2022-03-10,27.23577
2022-03-11,25.60975
2022-03-12,23.98373
2022-03-13,19.91869
2022-03-14,39.83739
2022-03-15,35.77235
2022-03-16,29.67479
2022-03-17,27.23577
2022-03-18,34.95934
2022-03-19,18.29268
2022-03-20,21.13821
2022-03-21,26.01626
2022-03-22,51.62601
2022-03-23,43.08943
2022-03-24,36.17886
2022-03-25,36.17886
2022-03-26,26.01626
2022-03-27,21.13821
2022-03-28,26.42276
2022-03-29,44.71544
2022-03-30,38.21138
2022-03-31,34.95934
2022-04-01,26.82926
2022-04-02,14.63414
2022-04-03,14.22764
2022-04-04,30.4878
2022-04-05,28.45528
2022-04-06,27.23577
2022-04-07,27.64227
2022-04-08,28.86178
2022-04-09,15.44715
2022-04-10,12.60162
2022-04-11,37.39837
2022-04-12,26.42276
2022-04-13,31.70731
2022-04-14,32.11382
2022-04-15,29.26829
2022-04-16,22.76422
2022-04-17,15.04065
2022-04-18,29.26829
2022-04-19,32.52032
2022-04-20,36.17886
2022-04-21,33.33333
2022-04-22,30.8943
2022-04-23,20.7317
2022-04-24,19.10569
2022-04-25,35.36585
2022-04-26,32.92682
2022-04-27,30.0813
2022-04-28,31.30081
2022-04-29,28.04878
2022-04-30,12.60162
2022-05-01,13.00813
2022-05-02,32.11382
2022-05-03,39.02439
2022-05-04,28.45528
2022-05-05,17.88617
2022-05-06,28.04878
2022-05-07,21.13821
2022-05-08,22.35772
2022-05-09,34.95934
2022-05-10,36.99186
2022-05-11,32.11382
2022-05-12,35.36585
2022-05-13,32.11382
2022-05-14,17.07317
2022-05-15,19.10569
2022-05-16,38.21138
2022-05-17,37.80487
2022-05-18,36.99186
2022-05-19,28.86178
2022-05-20,36.58536
2022-05-21,13.82113
2022-05-22,16.26016
2022-05-23,35.36585
2022-05-24,43.90243
2022-05-25,38.61788
2022-05-26,39.83739
2022-05-27,34.95934
2022-05-28,14.22764
2022-05-29,15.44715
2022-05-30,34.55284
2022-05-31,34.14634
2022-06-01,16.26016
2022-06-02,27.23577
2022-06-03,27.64227
2022-06-04,19.51219
2022-06-05,8.94308
2022-06-06,20.7317
2022-06-07,29.67479
2022-06-08,34.95934
2022-06-09,40.6504
2022-06-10,32.11382
2022-06-11,17.47967
2022-06-12,12.19512
2022-06-13,36.17886
2022-06-14,31.30081
2022-06-15,30.0813
2022-06-16,36.99186
2022-06-17,32.11382
2022-06-18,15.44715
2022-06-19,20.3252
2022-06-20,35.77235
2022-06-21,41.46341
2022-06-22,49.18699
2022-06-23,37.80487
2022-06-24,32.92682
2022-06-25,24.39024
2022-06-26,17.47967
2022-06-27,39.83739
2022-06-28,37.39837
2022-06-29,36.17886
2022-06-30,30.0813
2022-07-01,25.20325
2022-07-02,22.76422
2022-07-03,13.82113
2022-07-04,28.86178
2022-07-05,39.83739
2022-07-06,29.67479
2022-07-07,39.43089
2022-07-08,22.76422
2022-07-09,18.29268
2022-07-10,22.76422
2022-07-11,29.26829
2022-07-12,35.36585
2022-07-13,41.86991
2022-07-14,38.21138
2022-07-15,26.42276
2022-07-16,20.7317
2022-07-17,21.95121
2022-07-18,31.30081
2022-07-19,26.42276
2022-07-20,40.6504
2022-07-21,33.73983
2022-07-22,32.52032
2022-07-23,21.13821
2022-07-24,21.54471
2022-07-25,24.39024
2022-07-26,26.01626
2022-07-27,34.95934
2022-07-28,34.55284
2022-07-29,39.02439
2022-07-30,18.29268
2022-07-31,14.63414
2022-08-01,28.04878
2022-08-02,25.60975
2022-08-03,23.98373
2022-08-04,29.67479
2022-08-05,34.55284
2022-08-06,27.64227
2022-08-07,18.69918
2022-08-08,29.67479
2022-08-09,34.95934
2022-08-10,32.52032
2022-08-11,32.92682
2022-08-12,33.73983
2022-08-13,26.42276
2022-08-14,19.51219
2022-08-15,21.54471
2022-08-16,38.21138
2022-08-17,39.02439
2022-08-18,34.95934
2022-08-19,29.67479
2022-08-20,20.3252
2022-08-21,19.91869
2022-08-22,40.6504
2022-08-23,40.2439
2022-08-24,44.71544
2022-08-25,45.52845
2022-08-26,29.26829
2022-08-27,21.13821
2022-08-28,17.07317
2022-08-29,31.30081
2022-08-30,33.73983
2022-08-31,34.95934
2022-09-01,26.82926
2022-09-02,23.57723
2022-09-03,14.63414
2022-09-04,12.60162
2022-09-05,26.82926
2022-09-06,20.3252
2022-09-07,32.52032
2022-09-08,29.26829
2022-09-09,15.44715
2022-09-10,18.69918
2022-09-11,18.29268
2022-09-12,26.82926
2022-09-13,39.02439
2022-09-14,39.02439
2022-09-15,30.0813
2022-09-16,34.95934
2022-09-17,15.04065
2022-09-18,24.79674
2022-09-19,28.04878
2022-09-20,33.33333
2022-09-21,31.30081
2022-09-22,36.17886
2022-09-23,37.80487
2022-09-24,14.63414
2022-09-25,15.44715
2022-09-26,35.36585
2022-09-27,46.34146
2022-09-28,36.58536
2022-09-29,29.26829
2022-09-30,30.8943
2022-10-01,15.04065
2022-10-02,16.26016
2022-10-03,19.10569
2022-10-04,33.33333
2022-10-05,26.01626
2022-10-06,37.39837
2022-10-07,24.39024
2022-10-08,21.95121
2022-10-09,14.22764
2022-10-10,17.88617
2022-10-11,33.33333
2022-10-12,39.43089
2022-10-13,27.23577
2022-10-14,32.92682
2022-10-15,21.54471
2022-10-16,11.38211
2022-10-17,36.99186
2022-10-18,34.14634
2022-10-19,38.21138
2022-10-20,37.80487
2022-10-21,30.0813
2022-10-22,17.07317
2022-10-23,19.10569
2022-10-24,41.05691
2022-10-25,35.77235
2022-10-26,30.4878
2022-10-27,30.4878
2022-10-28,19.10569
2022-10-29,13.41463
2022-10-30,23.57723
2022-10-31,26.42276
2022-11-01,33.73983
2022-11-02,30.8943
2022-11-03,33.33333
2022-11-04,30.4878
2022-11-05,21.13821
2022-11-06,16.26016
2022-11-07,44.71544
2022-11-08,28.45528
2022-11-09,46.34146
2022-11-10,37.80487
2022-11-11,34.55284
2022-11-12,20.7317
2022-11-13,21.95121
2022-11-14,45.12195
2022-11-15,42.27642
2022-11-16,36.17886
2022-11-17,32.52032
2022-11-18,35.77235
2022-11-19,28.45528
2022-11-20,21.95121
2022-11-21,31.70731
2022-11-22,30.8943
2022-11-23,36.58536
2022-11-24,37.80487
2022-11-25,29.67479
2022-11-26,27.64227
2022-11-27,19.51219
2022-11-28,31.70731
2022-11-29,39.83739
2022-11-30,29.67479
2022-12-01,23.98373
2022-12-02,27.23577
2022-12-03,12.60162
2022-12-04,16.26016
2022-12-05,34.55284
2022-12-06,30.8943
2022-12-07,28.86178
2022-12-08,36.17886
2022-12-09,33.73983
2022-12-10,28.86178
2022-12-11,23.57723
2022-12-12,36.58536
2022-12-13,32.92682
2022-12-14,39.02439
2022-12-15,34.14634
2022-12-16,32.11382
2022-12-17,19.10569
2022-12-18,19.10569
2022-12-19,43.49593
2022-12-20,28.86178
2022-12-21,29.26829
2022-12-22,34.14634
2022-12-23,26.42276
2022-12-24,13.82113
2022-12-25,19.10569
2022-12-26,48.37398
2022-12-27,36.17886
2022-12-28,39.43089
2022-12-29,34.95934
2022-12-30,35.77235
2022-12-31,17.47967
2023-01-01,14.22764
2023-01-02,34.95934
2023-01-03,36.99186
2023-01-04,32.52032
2023-01-05,28.86178
2023-01-06,32.52032
2023-01-07,23.57723
2023-01-08,15.44715
2023-01-09,46.34146
2023-01-10,41.86991
2023-01-11,39.43089
2023-01-12,39.43089
2023-01-13,28.86178
2023-01-14,21.13821
2023-01-15,15.85365
2023-01-16,28.45528
2023-01-17,36.99186
2023-01-18,45.12195
2023-01-19,40.6504
2023-01-20,26.42276
2023-01-21,14.22764
2023-01-22,24.79674
2023-01-23,18.69918
2023-01-24,26.01626
2023-01-25,32.92682
2023-01-26,39.02439
2023-01-27,28.86178
2023-01-28,22.76422
2023-01-29,15.44715
2023-01-30,38.21138
2023-01-31,39.02439
2023-02-01,40.2439
2023-02-02,31.30081
2023-02-03,35.77235
2023-02-04,16.66666
2023-02-05,23.17073
2023-02-06,39.83739
2023-02-07,39.83739
2023-02-08,33.33333
2023-02-09,36.58536
2023-02-10,35.36585
2023-02-11,30.4878
2023-02-12,18.69918
2023-02-13,40.6504
2023-02-14,46.34146
2023-02-15,43.08943
2023-02-16,40.6504
2023-02-17,39.43089
2023-02-18,26.42276
2023-02-19,12.19512
2023-02-20,36.58536
2023-02-21,47.15447
2023-02-22,42.68292
2023-02-23,42.27642
2023-02-24,46.34146
2023-02-25,26.82926
2023-02-26,28.86178
2023-02-27,31.30081
2023-02-28,30.0813
2023-03-01,23.98373
2023-03-02,28.86178
2023-03-03,20.7317
2023-03-04,25.60975
2023-03-05,24.39024
2023-03-06,42.27642
2023-03-07,24.79674
2023-03-08,28.86178
2023-03-09,37.80487
2023-03-10,25.60975
2023-03-11,22.35772
2023-03-12,19.91869
2023-03-13,29.26829
2023-03-14,32.52032
2023-03-15,41.05691
2023-03-16,39.02439
2023-03-17,33.33333
2023-03-18,22.76422
2023-03-19,28.04878
2023-03-20,35.77235
2023-03-21,36.17886
2023-03-22,34.95934
2023-03-23,37.80487
2023-03-24,30.0813
2023-03-25,19.91869
2023-03-26,26.42276
2023-03-27,30.8943
2023-03-28,41.05691
2023-03-29,39.02439
2023-03-30,37.80487
2023-03-31,28.04878
2023-04-01,18.69918
2023-04-02,17.47967
2023-04-03,32.52032
2023-04-04,28.86178
2023-04-05,43.49593
2023-04-06,32.11382
2023-04-07,29.26829
2023-04-08,15.04065
2023-04-09,11.78861
2023-04-10,30.8943
2023-04-11,40.6504
2023-04-12,32.92682
2023-04-13,36.99186
2023-04-14,32.52032
2023-04-15,16.26016
2023-04-16,16.26016
2023-04-17,29.67479
2023-04-18,41.46341
2023-04-19,34.55284
2023-04-20,26.82926
2023-04-21,32.92682
2023-04-22,12.60162
2023-04-23,13.82113
2023-04-24,30.4878
2023-04-25,40.2439
2023-04-26,31.70731
2023-04-27,29.67479
2023-04-28,23.98373
2023-04-29,19.51219
2023-04-30,19.51219
2023-05-01,18.69918
2023-05-02,23.98373
2023-05-03,31.70731
2023-05-04,24.79674
2023-05-05,24.79674
2023-05-06,16.66666
2023-05-07,23.57723
2023-05-08,27.64227
2023-05-09,30.0813
2023-05-10,38.61788
2023-05-11,28.45528
2023-05-12,30.0813
2023-05-13,21.54471
2023-05-14,17.07317
2023-05-15,26.82926
2023-05-16,34.95934
2023-05-17,29.26829
2023-05-18,31.30081
2023-05-19,36.58536
2023-05-20,20.7317
2023-05-21,15.04065
2023-05-22,28.45528
2023-05-23,32.92682
2023-05-24,42.27642
2023-05-25,33.33333
2023-05-26,27.23577
2023-05-27,17.07317
2023-05-28,17.88617
2023-05-29,22.76422
