date,증시전망
2020-06-27,14.23357
2020-06-28,22.9927
2020-06-29,16.78832
2020-06-30,8.39416
2020-07-01,7.6034
2020-07-02,6.08272
2020-07-03,6.08272
2020-07-04,10.09732
2020-07-05,17.39659
2020-07-06,15.38929
2020-07-07,8.09002
2020-07-08,5.47445
2020-07-09,6.02189
2020-07-10,5.53527
2020-07-11,8.45498
2020-07-12,12.83454
2020-07-13,8.88077
2020-07-14,6.20437
2020-07-15,5.90024
2020-07-16,4.62287
2020-07-17,5.41362
2020-07-18,8.69829
2020-07-19,13.13868
2020-07-20,7.6034
2020-07-21,6.87347
2020-07-22,5.96107
2020-07-23,6.44768
2020-07-24,6.14355
2020-07-25,10.34063
2020-07-26,13.86861
2020-07-27,8.63746
2020-07-28,6.08272
2020-07-29,5.23114
2020-07-30,6.75182
2020-07-31,5.71776
2020-08-01,7.90754
2020-08-02,14.41605
2020-08-03,7.72506
2020-08-04,8.02919
2020-08-05,9.54987
2020-08-06,8.88077
2020-08-07,6.02189
2020-08-08,7.29927
2020-08-09,12.2871
2020-08-10,12.22627
2020-08-11,10.34063
2020-08-12,8.21167
2020-08-13,7.17761
2020-08-14,9.42822
2020-08-15,12.16545
2020-08-16,16.72749
2020-08-17,15.87591
2020-08-18,18.91727
2020-08-19,11.86131
2020-08-20,22.3236
2020-08-21,13.07785
2020-08-22,11.49635
2020-08-23,23.05352
2020-08-24,12.83454
2020-08-25,10.46228
2020-08-26,9.18491
2020-08-27,8.33333
2020-08-28,7.96836
2020-08-29,7.84671
2020-08-30,12.77372
2020-08-31,8.39416
2020-09-01,6.81265
2020-09-02,6.81265
2020-09-03,5.53527
2020-09-04,9.00243
2020-09-05,14.53771
2020-09-06,20.92457
2020-09-07,10.52311
2020-09-08,8.09002
2020-09-09,10.21897
2020-09-10,6.44768
2020-09-11,6.9343
2020-09-12,11.25304
2020-09-13,16.78832
2020-09-14,10.46228
2020-09-15,7.96836
2020-09-16,6.56934
2020-09-17,9.73236
2020-09-18,7.6034
2020-09-19,8.63746
2020-09-20,16.54501
2020-09-21,13.44282
2020-09-22,20.3163
2020-09-23,10.21897
2020-09-24,32.29927
2020-09-25,12.71289
2020-09-26,11.86131
2020-09-27,18.24817
2020-09-28,11.92214
2020-09-29,6.20437
2020-09-30,5.96107
2020-10-01,6.02189
2020-10-02,8.33333
2020-10-03,13.38199
2020-10-04,20.55961
2020-10-05,11.31386
2020-10-06,5.96107
2020-10-07,5.47445
2020-10-08,4.68369
2020-10-09,4.56204
2020-10-10,8.69829
2020-10-11,12.16545
2020-10-12,7.42092
2020-10-13,4.80535
2020-10-14,4.50121
2020-10-15,11.55717
2020-10-16,8.75912
2020-10-17,9.91484
2020-10-18,13.86861
2020-10-19,12.53041
2020-10-20,7.96836
2020-10-21,5.04866
2020-10-22,8.57664
2020-10-23,6.38686
2020-10-24,8.69829
2020-10-25,14.47688
2020-10-26,13.99026
2020-10-27,7.48175
2020-10-28,6.44768
2020-10-29,9.12408
2020-10-30,9.67153
2020-10-31,14.59854
2020-11-01,23.72262
2020-11-02,11.00973
2020-11-03,6.14355
2020-11-04,4.98783
2020-11-05,10.2798
2020-11-06,8.15085
2020-11-07,10.2798
2020-11-08,18.24817
2020-11-09,14.53771
2020-11-10,7.78588
2020-11-11,9.24574
2020-11-12,6.9343
2020-11-13,6.50851
2020-11-14,9.6107
2020-11-15,13.32116
2020-11-16,13.92944
2020-11-17,9.73236
2020-11-18,6.75182
2020-11-19,5.5961
2020-11-20,6.50851
2020-11-21,12.89537
2020-11-22,15.08515
2020-11-23,11.98296
2020-11-24,7.54257
2020-11-25,8.09002
2020-11-26,6.75182
2020-11-27,5.04866
2020-11-28,7.05596
2020-11-29,13.32116
2020-11-30,7.11678
2020-12-01,6.02189
2020-12-02,8.88077
2020-12-03,7.11678
2020-12-04,9.97566
2020-12-05,11.49635
2020-12-06,13.80778
2020-12-07,9.6107
2020-12-08,9.97566
2020-12-09,7.96836
2020-12-10,8.63746
2020-12-11,7.72506
2020-12-12,9.67153
2020-12-13,15.51094
2020-12-14,11.55717
2020-12-15,7.11678
2020-12-16,5.53527
2020-12-17,5.5961
2020-12-18,5.17031
2020-12-19,6.87347
2020-12-20,9.36739
2020-12-21,6.99513
2020-12-22,11.25304
2020-12-23,8.57664
2020-12-24,4.927
2020-12-25,6.50851
2020-12-26,9.12408
2020-12-27,11.92214
2020-12-28,9.36739
2020-12-29,7.42092
2020-12-30,9.67153
2020-12-31,7.96836
2021-01-01,8.63746
2021-01-02,9.24574
2021-01-03,13.86861
2021-01-04,14.35523
2021-01-05,9.6107
2021-01-06,11.73965
2021-01-07,12.40875
2021-01-08,13.92944
2021-01-09,13.50364
2021-01-10,17.76155
2021-01-11,17.33576
2021-01-12,15.99756
2021-01-13,10.21897
2021-01-14,10.2798
2021-01-15,15.02433
2021-01-16,17.88321
2021-01-17,23.11435
2021-01-18,21.6545
2021-01-19,10.52311
2021-01-20,6.32603
2021-01-21,8.09002
2021-01-22,8.09002
2021-01-23,10.09732
2021-01-24,15.02433
2021-01-25,11.92214
2021-01-26,10.09732
2021-01-27,10.09732
2021-01-28,18.00486
2021-01-29,23.72262
2021-01-30,35.46228
2021-01-31,39.59854
2021-02-01,17.70072
2021-02-02,8.21167
2021-02-03,8.09002
2021-02-04,8.02919
2021-02-05,6.50851
2021-02-06,8.75912
2021-02-07,13.01703
2021-02-08,7.96836
2021-02-09,6.69099
2021-02-10,4.19708
2021-02-11,6.20437
2021-02-12,6.02189
2021-02-13,8.51581
2021-02-14,15.32846
2021-02-15,10.03649
2021-02-16,7.29927
2021-02-17,7.29927
2021-02-18,8.81995
2021-02-19,9.24574
2021-02-20,9.36739
2021-02-21,12.89537
2021-02-22,11.55717
2021-02-23,10.70559
2021-02-24,22.38442
2021-02-25,9.91484
2021-02-26,14.9635
2021-02-27,16.90997
2021-02-28,17.15328
2021-03-01,16.11922
2021-03-02,10.21897
2021-03-03,7.29927
2021-03-04,9.24574
2021-03-05,11.67883
2021-03-06,9.00243
2021-03-07,15.57177
2021-03-08,14.59854
2021-03-09,11.00973
2021-03-10,11.43552
2021-03-11,7.6034
2021-03-12,9.48905
2021-03-13,9.6107
2021-03-14,14.78102
2021-03-15,9.00243
2021-03-16,5.04866
2021-03-17,4.86618
2021-03-18,6.69099
2021-03-19,6.02189
2021-03-20,6.99513
2021-03-21,10.64476
2021-03-22,7.23844
2021-03-23,6.2652
2021-03-24,8.33333
2021-03-25,7.48175
2021-03-26,4.86618
2021-03-27,9.54987
2021-03-28,11.86131
2021-03-29,8.02919
2021-03-30,4.50121
2021-03-31,4.37956
2021-04-01,4.01459
2021-04-02,5.10948
2021-04-03,7.42092
2021-04-04,10.15815
2021-04-05,6.99513
2021-04-06,3.52798
2021-04-07,3.77128
2021-04-08,2.37226
2021-04-09,4.56204
2021-04-10,7.11678
2021-04-11,8.33333
2021-04-12,5.29197
2021-04-13,3.46715
2021-04-14,3.83211
2021-04-15,3.77128
2021-04-16,4.19708
2021-04-17,6.69099
2021-04-18,8.21167
2021-04-19,5.47445
2021-04-20,4.62287
2021-04-21,5.17031
2021-04-22,3.22384
2021-04-23,4.07542
2021-04-24,6.99513
2021-04-25,10.09732
2021-04-26,6.20437
2021-04-27,3.64963
2021-04-28,5.96107
2021-04-29,6.56934
2021-04-30,4.927
2021-05-01,8.33333
2021-05-02,12.9562
2021-05-03,6.9343
2021-05-04,4.50121
2021-05-05,5.10948
2021-05-06,4.31873
2021-05-07,4.13625
2021-05-08,5.53527
2021-05-09,10.03649
2021-05-10,7.84671
2021-05-11,5.35279
2021-05-12,7.42092
2021-05-13,13.01703
2021-05-14,4.927
2021-05-15,6.99513
2021-05-16,10.82725
2021-05-17,7.90754
2021-05-18,3.22384
2021-05-19,3.83211
2021-05-20,4.2579
2021-05-21,3.64963
2021-05-22,7.05596
2021-05-23,9.73236
2021-05-24,6.44768
2021-05-25,4.31873
2021-05-26,2.55474
2021-05-27,3.34549
2021-05-28,3.46715
2021-05-29,6.38686
2021-05-30,11.19221
2021-05-31,4.927
2021-06-01,5.29197
2021-06-02,4.19708
2021-06-03,5.47445
2021-06-04,5.47445
2021-06-05,7.6034
2021-06-06,10.34063
2021-06-07,4.927
2021-06-08,3.46715
2021-06-09,4.13625
2021-06-10,2.49391
2021-06-11,4.50121
2021-06-12,7.48175
2021-06-13,8.88077
2021-06-14,5.04866
2021-06-15,2.9197
2021-06-16,3.46715
2021-06-17,3.83211
2021-06-18,3.52798
2021-06-19,8.75912
2021-06-20,11.19221
2021-06-21,7.96836
2021-06-22,5.23114
2021-06-23,2.98053
2021-06-24,3.10218
2021-06-25,3.71046
2021-06-26,5.41362
2021-06-27,6.9343
2021-06-28,4.56204
2021-06-29,2.79805
2021-06-30,3.46715
2021-07-01,2.67639
2021-07-02,2.61557
2021-07-03,3.95377
2021-07-04,5.47445
2021-07-05,3.64963
2021-07-06,2.2506
2021-07-07,3.28467
2021-07-08,8.81995
2021-07-09,8.75912
2021-07-10,7.23844
2021-07-11,10.21897
2021-07-12,4.56204
2021-07-13,4.01459
2021-07-14,3.5888
2021-07-15,2.73722
2021-07-16,2.49391
2021-07-17,5.71776
2021-07-18,9.12408
2021-07-19,8.69829
2021-07-20,8.51581
2021-07-21,4.2579
2021-07-22,3.04136
2021-07-23,2.00729
2021-07-24,4.31873
2021-07-25,6.81265
2021-07-26,4.56204
2021-07-27,2.67639
2021-07-28,4.01459
2021-07-29,3.77128
2021-07-30,5.71776
2021-07-31,8.81995
2021-08-01,8.81995
2021-08-02,5.53527
2021-08-03,3.83211
2021-08-04,4.01459
2021-08-05,3.04136
2021-08-06,2.55474
2021-08-07,5.23114
2021-08-08,7.05596
2021-08-09,3.71046
2021-08-10,3.83211
2021-08-11,4.01459
2021-08-12,4.50121
2021-08-13,7.90754
2021-08-14,6.81265
2021-08-15,6.69099
2021-08-16,6.32603
2021-08-17,13.07785
2021-08-18,7.05596
2021-08-19,23.236
2021-08-20,26.64233
2021-08-21,14.59854
2021-08-22,17.09245
2021-08-23,11.67883
2021-08-24,5.83941
2021-08-25,4.74452
2021-08-26,4.74452
2021-08-27,4.37956
2021-08-28,8.57664
2021-08-29,10.64476
2021-08-30,5.47445
2021-08-31,4.44038
2021-09-01,3.28467
2021-09-02,4.07542
2021-09-03,3.10218
2021-09-04,5.83941
2021-09-05,8.09002
2021-09-06,4.56204
2021-09-07,4.13625
2021-09-08,4.19708
2021-09-09,6.20437
2021-09-10,4.80535
2021-09-11,7.90754
2021-09-12,10.70559
2021-09-13,7.11678
2021-09-14,2.67639
2021-09-15,2.9197
2021-09-16,3.46715
2021-09-17,3.83211
2021-09-18,4.07542
2021-09-19,5.04866
2021-09-20,6.87347
2021-09-21,8.45498
2021-09-22,11.19221
2021-09-23,6.81265
2021-09-24,6.69099
2021-09-25,7.11678
2021-09-26,9.97566
2021-09-27,6.14355
2021-09-28,11.55717
2021-09-29,22.01946
2021-09-30,8.33333
2021-10-01,19.40389
2021-10-02,11.43552
2021-10-03,13.38199
2021-10-04,15.26763
2021-10-05,26.33819
2021-10-06,35.21897
2021-10-07,15.14598
2021-10-08,8.51581
2021-10-09,9.97566
2021-10-10,12.46958
2021-10-11,10.70559
2021-10-12,13.6253
2021-10-13,8.57664
2021-10-14,5.23114
2021-10-15,6.2652
2021-10-16,9.6107
2021-10-17,12.16545
2021-10-18,6.02189
2021-10-19,6.2652
2021-10-20,4.56204
2021-10-21,4.13625
2021-10-22,5.35279
2021-10-23,7.36009
2021-10-24,9.79318
2021-10-25,6.38686
2021-10-26,4.2579
2021-10-27,4.74452
2021-10-28,4.01459
2021-10-29,5.53527
2021-10-30,11.43552
2021-10-31,13.01703
2021-11-01,7.05596
2021-11-02,5.41362
2021-11-03,7.23844
2021-11-04,7.6034
2021-11-05,6.56934
2021-11-06,9.30656
2021-11-07,10.9489
2021-11-08,6.32603
2021-11-09,4.07542
2021-11-10,8.02919
2021-11-11,7.78588
2021-11-12,4.80535
2021-11-13,7.42092
2021-11-14,9.48905
2021-11-15,6.38686
2021-11-16,4.50121
2021-11-17,4.80535
2021-11-18,5.47445
2021-11-19,4.19708
2021-11-20,7.78588
2021-11-21,10.76642
2021-11-22,6.32603
2021-11-23,4.19708
2021-11-24,3.34549
2021-11-25,4.44038
2021-11-26,11.86131
2021-11-27,27.73722
2021-11-28,33.15085
2021-11-29,20.25547
2021-11-30,20.43795
2021-12-01,13.6253
2021-12-02,7.36009
2021-12-03,8.33333
2021-12-04,13.19951
2021-12-05,17.57907
2021-12-06,11.19221
2021-12-07,6.32603
2021-12-08,5.10948
2021-12-09,5.29197
2021-12-10,5.83941
2021-12-11,8.33333
2021-12-12,11.25304
2021-12-13,6.14355
2021-12-14,4.56204
2021-12-15,5.29197
2021-12-16,4.37956
2021-12-17,4.80535
2021-12-18,9.97566
2021-12-19,13.07785
2021-12-20,13.13868
2021-12-21,7.54257
2021-12-22,2.37226
2021-12-23,2.9197
2021-12-24,3.71046
2021-12-25,7.96836
2021-12-26,7.90754
2021-12-27,5.29197
2021-12-28,4.13625
2021-12-29,5.77858
2021-12-30,4.98783
2021-12-31,5.35279
2022-01-01,9.30656
2022-01-02,12.53041
2022-01-03,11.07055
2022-01-04,4.68369
2022-01-05,8.51581
2022-01-06,16.48418
2022-01-07,8.81995
2022-01-08,11.37469
2022-01-09,15.32846
2022-01-10,14.72019
2022-01-11,9.12408
2022-01-12,6.63017
2022-01-13,5.35279
2022-01-14,8.63746
2022-01-15,8.9416
2022-01-16,13.68613
2022-01-17,14.84184
2022-01-18,14.41605
2022-01-19,17.76155
2022-01-20,9.18491
2022-01-21,17.6399
2022-01-22,25.54744
2022-01-23,27.67639
2022-01-24,39.23357
2022-01-25,47.08029
2022-01-26,22.87104
2022-01-27,54.13625
2022-01-28,19.28223
2022-01-29,11.618
2022-01-30,12.65206
2022-01-31,9.67153
2022-02-01,7.42092
2022-02-02,13.32116
2022-02-03,10.2798
2022-02-04,8.69829
2022-02-05,10.82725
2022-02-06,13.13868
2022-02-07,10.03649
2022-02-08,8.21167
2022-02-09,6.75182
2022-02-10,6.08272
2022-02-11,8.39416
2022-02-12,11.80048
2022-02-13,19.16058
2022-02-14,18.85644
2022-02-15,11.67883
2022-02-16,8.39416
2022-02-17,7.78588
2022-02-18,6.14355
2022-02-19,8.9416
2022-02-20,15.99756
2022-02-21,11.67883
2022-02-22,12.40875
2022-02-23,9.6107
2022-02-24,30.10948
2022-02-25,14.47688
2022-02-26,10.88807
2022-02-27,19.82968
2022-02-28,9.79318
2022-03-01,6.2652
2022-03-02,7.84671
2022-03-03,6.14355
2022-03-04,6.50851
2022-03-05,9.18491
2022-03-06,13.68613
2022-03-07,18.85644
2022-03-08,13.6253
2022-03-09,6.50851
2022-03-10,10.15815
2022-03-11,7.78588
2022-03-12,9.48905
2022-03-13,15.14598
2022-03-14,11.07055
2022-03-15,11.49635
2022-03-16,6.32603
2022-03-17,8.9416
2022-03-18,6.14355
2022-03-19,10.15815
2022-03-20,11.49635
2022-03-21,8.88077
2022-03-22,4.62287
2022-03-23,5.35279
2022-03-24,5.04866
2022-03-25,5.65693
2022-03-26,7.54257
2022-03-27,10.21897
2022-03-28,6.87347
2022-03-29,4.80535
2022-03-30,4.56204
2022-03-31,4.56204
2022-04-01,5.04866
2022-04-02,6.38686
2022-04-03,10.15815
2022-04-04,6.2652
2022-04-05,4.62287
2022-04-06,7.29927
2022-04-07,10.15815
2022-04-08,5.35279
2022-04-09,7.96836
2022-04-10,10.52311
2022-04-11,9.24574
2022-04-12,11.618
2022-04-13,5.29197
2022-04-14,3.52798
2022-04-15,6.32603
2022-04-16,9.48905
2022-04-17,11.86131
2022-04-18,7.72506
2022-04-19,5.41362
2022-04-20,3.10218
2022-04-21,3.89294
2022-04-22,4.86618
2022-04-23,14.2944
2022-04-24,19.09975
2022-04-25,19.6472
2022-04-26,6.14355
2022-04-27,11.92214
2022-04-28,6.75182
2022-04-29,4.31873
2022-04-30,13.01703
2022-05-01,18.49148
2022-05-02,11.55717
2022-05-03,4.74452
2022-05-04,4.50121
2022-05-05,4.37956
2022-05-06,10.82725
2022-05-07,11.00973
2022-05-08,16.90997
2022-05-09,22.26277
2022-05-10,20.07299
2022-05-11,9.36739
2022-05-12,25.48661
2022-05-13,10.52311
2022-05-14,10.70559
2022-05-15,15.32846
2022-05-16,12.40875
2022-05-17,8.15085
2022-05-18,7.48175
2022-05-19,12.10462
2022-05-20,6.20437
2022-05-21,9.18491
2022-05-22,13.86861
2022-05-23,7.84671
2022-05-24,10.52311
2022-05-25,7.17761
2022-05-26,6.87347
2022-05-27,5.29197
2022-05-28,7.17761
2022-05-29,11.31386
2022-05-30,8.75912
2022-05-31,6.87347
2022-06-01,4.07542
2022-06-02,5.53527
2022-06-03,6.56934
2022-06-04,7.96836
2022-06-05,8.51581
2022-06-06,6.69099
2022-06-07,9.18491
2022-06-08,6.81265
2022-06-09,7.36009
2022-06-10,10.52311
2022-06-11,18.43065
2022-06-12,21.04622
2022-06-13,36.92214
2022-06-14,29.01459
2022-06-15,27.12895
2022-06-16,23.60097
2022-06-17,19.52554
2022-06-18,16.36253
2022-06-19,23.05352
2022-06-20,32.84671
2022-06-21,14.84184
2022-06-22,25.54744
2022-06-23,30.71776
2022-06-24,15.08515
2022-06-25,12.71289
2022-06-26,20.25547
2022-06-27,17.70072
2022-06-28,9.36739
2022-06-29,8.2725
2022-06-30,11.00973
2022-07-01,12.83454
2022-07-02,12.65206
2022-07-03,16.66666
2022-07-04,15.14598
2022-07-05,10.76642
2022-07-06,9.54987
2022-07-07,7.66423
2022-07-08,6.81265
2022-07-09,10.88807
2022-07-10,12.83454
2022-07-11,9.85401
2022-07-12,9.54987
2022-07-13,7.11678
2022-07-14,8.33333
2022-07-15,7.48175
2022-07-16,8.63746
2022-07-17,13.56447
2022-07-18,10.70559
2022-07-19,6.32603
2022-07-20,6.50851
2022-07-21,7.72506
2022-07-22,6.14355
2022-07-23,9.36739
2022-07-24,14.35523
2022-07-25,10.03649
2022-07-26,6.2652
2022-07-27,5.83941
2022-07-28,5.90024
2022-07-29,5.17031
2022-07-30,10.82725
2022-07-31,11.73965
2022-08-01,8.45498
2022-08-02,3.77128
2022-08-03,4.80535
2022-08-04,5.53527
2022-08-05,5.77858
2022-08-06,6.99513
2022-08-07,10.52311
2022-08-08,6.02189
2022-08-09,3.34549
2022-08-10,4.927
2022-08-11,6.20437
2022-08-12,4.98783
2022-08-13,7.6034
2022-08-14,7.96836
2022-08-15,7.54257
2022-08-16,4.80535
2022-08-17,4.927
2022-08-18,4.31873
2022-08-19,6.14355
2022-08-20,9.00243
2022-08-21,11.80048
2022-08-22,12.16545
2022-08-23,10.09732
2022-08-24,4.98783
2022-08-25,4.74452
2022-08-26,3.71046
2022-08-27,18.79562
2022-08-28,18.43065
2022-08-29,14.2944
2022-08-30,7.84671
2022-08-31,6.20437
2022-09-01,9.85401
2022-09-02,7.54257
2022-09-03,13.26034
2022-09-04,14.05109
2022-09-05,10.2798
2022-09-06,5.47445
2022-09-07,9.6107
2022-09-08,5.65693
2022-09-09,4.62287
2022-09-10,5.65693
2022-09-11,8.02919
2022-09-12,8.33333
2022-09-13,7.36009
2022-09-14,10.21897
2022-09-15,5.5961
2022-09-16,7.6034
2022-09-17,9.30656
2022-09-18,11.37469
2022-09-19,11.98296
2022-09-20,6.2652
2022-09-21,10.03649
2022-09-22,13.92944
2022-09-23,17.45742
2022-09-24,19.82968
2022-09-25,25.60827
2022-09-26,35.03649
2022-09-27,17.21411
2022-09-28,29.2579
2022-09-29,16.54501
2022-09-30,17.70072
2022-10-01,15.26763
2022-10-02,18.91727
2022-10-03,16.9708
2022-10-04,14.11192
2022-10-05,12.71289
2022-10-06,10.58394
2022-10-07,9.48905
2022-10-08,14.90267
2022-10-09,16.48418
2022-10-10,15.69343
2022-10-11,26.39902
2022-10-12,15.57177
2022-10-13,25.06082
2022-10-14,16.24087
2022-10-15,19.46472
2022-10-16,26.88564
2022-10-17,17.94403
2022-10-18,12.65206
2022-10-19,10.58394
2022-10-20,9.97566
2022-10-21,10.9489
2022-10-22,12.16545
2022-10-23,17.76155
2022-10-24,13.80778
2022-10-25,9.36739
2022-10-26,10.03649
2022-10-27,10.34063
2022-10-28,9.06326
2022-10-29,12.16545
2022-10-30,15.32846
2022-10-31,11.37469
2022-11-01,10.64476
2022-11-02,9.85401
2022-11-03,10.76642
2022-11-04,7.96836
2022-11-05,11.19221
2022-11-06,15.81508
2022-11-07,14.90267
2022-11-08,14.72019
2022-11-09,15.32846
2022-11-10,9.6107
2022-11-11,24.5742
2022-11-12,18.00486
2022-11-13,21.04622
2022-11-14,19.95133
2022-11-15,12.77372
2022-11-16,10.52311
2022-11-17,15.69343
2022-11-18,8.88077
2022-11-19,10.82725
2022-11-20,15.14598
2022-11-21,16.90997
2022-11-22,12.16545
2022-11-23,8.69829
2022-11-24,8.2725
2022-11-25,6.87347
2022-11-26,9.36739
2022-11-27,11.80048
2022-11-28,13.6253
2022-11-29,9.12408
2022-11-30,6.63017
2022-12-01,9.12408
2022-12-02,10.15815
2022-12-03,9.67153
2022-12-04,12.71289
2022-12-05,11.98296
2022-12-06,13.74695
2022-12-07,13.56447
2022-12-08,10.9489
2022-12-09,8.39416
2022-12-10,10.15815
2022-12-11,15.45012
2022-12-12,14.23357
2022-12-13,9.18491
2022-12-14,8.15085
2022-12-15,9.97566
2022-12-16,11.00973
2022-12-17,10.70559
2022-12-18,17.70072
2022-12-19,11.43552
2022-12-20,16.60583
2022-12-21,11.55717
2022-12-22,8.69829
2022-12-23,18.43065
2022-12-24,12.40875
2022-12-25,16.18004
2022-12-26,14.23357
2022-12-27,9.06326
2022-12-28,15.45012
2022-12-29,21.22871
2022-12-30,14.59854
2022-12-31,12.22627
2023-01-01,24.81751
2023-01-02,30.23114
2023-01-03,15.08515
2023-01-04,11.00973
2023-01-05,7.96836
2023-01-06,7.6034
2023-01-07,10.46228
2023-01-08,14.11192
2023-01-09,15.32846
2023-01-10,10.09732
2023-01-11,9.42822
2023-01-12,7.66423
2023-01-13,7.42092
2023-01-14,12.22627
2023-01-15,13.80778
2023-01-16,12.16545
2023-01-17,7.48175
2023-01-18,7.84671
2023-01-19,7.29927
2023-01-20,6.75182
2023-01-21,7.11678
2023-01-22,8.81995
2023-01-23,8.2725
2023-01-24,9.48905
2023-01-25,9.79318
2023-01-26,12.34793
2023-01-27,11.37469
2023-01-28,11.86131
2023-01-29,15.87591
2023-01-30,15.08515
2023-01-31,12.16545
2023-02-01,10.34063
2023-02-02,11.49635
2023-02-03,10.52311
2023-02-04,10.52311
2023-02-05,16.48418
2023-02-06,16.42335
2023-02-07,10.70559
2023-02-08,11.92214
2023-02-09,10.03649
2023-02-10,11.13138
2023-02-11,10.64476
2023-02-12,13.92944
2023-02-13,13.80778
2023-02-14,9.91484
2023-02-15,14.05109
2023-02-16,10.46228
2023-02-17,11.55717
2023-02-18,12.2871
2023-02-19,17.94403
2023-02-20,13.26034
2023-02-21,9.91484
2023-02-22,13.50364
2023-02-23,7.84671
2023-02-24,8.57664
2023-02-25,13.6253
2023-02-26,17.39659
2023-02-27,13.92944
2023-02-28,7.54257
2023-03-01,6.87347
2023-03-02,8.21167
2023-03-03,6.08272
2023-03-04,9.12408
2023-03-05,12.77372
2023-03-06,11.43552
2023-03-07,7.48175
2023-03-08,11.55717
2023-03-09,9.24574
2023-03-10,15.99756
2023-03-11,21.28953
2023-03-12,39.90267
2023-03-13,24.63503
2023-03-14,29.74452
2023-03-15,15.6326
2023-03-16,16.42335
2023-03-17,10.76642
2023-03-18,13.68613
2023-03-19,22.01946
2023-03-20,18.43065
2023-03-21,8.45498
2023-03-22,9.24574
2023-03-23,10.2798
2023-03-24,8.02919
2023-03-25,13.92944
2023-03-26,18.91727
2023-03-27,14.23357
2023-03-28,9.18491
2023-03-29,9.00243
2023-03-30,8.33333
2023-03-31,9.06326
2023-04-01,12.77372
2023-04-02,16.60583
2023-04-03,11.73965
2023-04-04,10.9489
2023-04-05,8.33333
2023-04-06,11.00973
2023-04-07,8.09002
2023-04-08,11.98296
2023-04-09,15.81508
2023-04-10,12.9562
2023-04-11,10.40145
2023-04-12,10.34063
2023-04-13,10.34063
2023-04-14,10.15815
2023-04-15,10.21897
2023-04-16,14.78102
2023-04-17,13.38199
2023-04-18,8.39416
2023-04-19,7.90754
2023-04-20,11.49635
2023-04-21,12.40875
2023-04-22,10.70559
2023-04-23,16.78832
2023-04-24,15.75425
2023-04-25,22.44525
2023-04-26,16.54501
2023-04-27,10.46228
2023-04-28,7.78588
2023-04-29,8.69829
2023-04-30,8.88077
2023-05-01,12.65206
2023-05-02,8.33333
2023-05-03,8.15085
2023-05-04,7.42092
2023-05-05,6.99513
2023-05-06,10.21897
2023-05-07,13.86861
2023-05-08,10.21897
2023-05-09,7.48175
2023-05-10,9.97566
2023-05-11,8.39416
2023-05-12,6.50851
2023-05-13,8.21167
2023-05-14,11.37469
2023-05-15,10.9489
2023-05-16,6.87347
2023-05-17,5.5961
2023-05-18,4.74452
2023-05-19,6.38686
2023-05-20,7.23844
2023-05-21,12.53041
2023-05-22,9.97566
2023-05-23,7.78588
2023-05-24,8.33333
2023-05-25,8.39416
2023-05-26,6.63017
2023-05-27,6.56934
2023-05-28,9.18491
2023-05-29,9.91484
