date,자동차보험비교
2023-05-29,13.9423
2023-05-30,28.89423
2023-05-31,28.82211
2023-06-01,24.01442
2023-06-02,22.74038
2023-06-03,10.02403
2023-06-04,11.20192
2023-06-05,26.85096
2023-06-06,11.94711
2023-06-07,27.6923
2023-06-08,24.92788
2023-06-09,21.61057
2023-06-10,10.3125
2023-06-11,11.00961
2023-06-12,27.6923
2023-06-13,28.67788
2023-06-14,25.24038
2023-06-15,25.43269
2023-06-16,22.83653
2023-06-17,11.00961
2023-06-18,11.00961
2023-06-19,28.07692
2023-06-20,26.15384
2023-06-21,26.05769
2023-06-22,24.51923
2023-06-23,21.00961
2023-06-24,9.47115
2023-06-25,10.33653
2023-06-26,30.26442
2023-06-27,25.02403
2023-06-28,23.84615
2023-06-29,24.20673
2023-06-30,21.5625
2023-07-01,11.08173
2023-07-02,10.09615
2023-07-03,31.5625
2023-07-04,26.53846
2023-07-05,24.90384
2023-07-06,25.3125
2023-07-07,20.0
2023-07-08,9.2548
2023-07-09,11.15384
2023-07-10,26.94711
2023-07-11,24.66346
2023-07-12,24.78365
2023-07-13,25.60096
2023-07-14,21.61057
2023-07-15,11.08173
2023-07-16,11.32211
2023-07-17,29.23076
2023-07-18,26.20192
2023-07-19,23.4375
2023-07-20,24.92788
2023-07-21,23.17307
2023-07-22,11.08173
2023-07-23,11.22596
2023-07-24,27.57211
2023-07-25,27.21153
2023-07-26,22.8125
2023-07-27,25.45673
2023-07-28,23.0048
2023-07-29,12.83653
2023-07-30,14.90384
2023-07-31,31.70673
2023-08-01,26.70673
2023-08-02,25.14423
2023-08-03,25.12019
2023-08-04,20.48076
2023-08-05,11.5625
2023-08-06,14.44711
2023-08-07,28.46153
2023-08-08,25.52884
2023-08-09,23.99038
2023-08-10,23.9423
2023-08-11,22.42788
2023-08-12,11.97115
2023-08-13,12.25961
2023-08-14,26.82692
2023-08-15,15.84134
2023-08-16,27.88461
2023-08-17,26.03365
2023-08-18,24.44711
2023-08-19,12.71634
2023-08-20,15.12019
2023-08-21,32.13942
2023-08-22,25.8173
2023-08-23,22.93269
2023-08-24,24.0625
2023-08-25,18.91826
2023-08-26,12.33173
2023-08-27,13.96634
2023-08-28,28.65384
2023-08-29,25.88942
2023-08-30,24.95192
2023-08-31,25.12019
2023-09-01,20.8173
2023-09-02,14.01442
2023-09-03,13.3173
2023-09-04,28.65384
2023-09-05,26.25
2023-09-06,23.75
2023-09-07,22.95673
2023-09-08,23.75
2023-09-09,13.41346
2023-09-10,14.97596
2023-09-11,28.70192
2023-09-12,22.88461
2023-09-13,14.63942
2023-09-14,11.89903
2023-09-15,13.99038
2023-09-16,6.29807
2023-09-17,6.4423
2023-09-18,20.3125
2023-09-19,20.26442
2023-09-20,19.08653
2023-09-21,13.72596
2023-09-22,11.61057
2023-09-23,6.85096
2023-09-24,6.97115
2023-09-25,18.96634
2023-09-26,18.46153
2023-09-27,12.57211
2023-09-28,5.33653
2023-09-29,3.79807
2023-09-30,3.67788
2023-10-01,4.20673
2023-10-02,5.52884
2023-10-03,8.02884
2023-10-04,22.42788
2023-10-05,19.13461
2023-10-06,12.52403
2023-10-07,5.45673
2023-10-08,9.92788
2023-10-09,12.3798
2023-10-10,17.71634
2023-10-11,16.10576
2023-10-12,14.61538
2023-10-13,12.95673
2023-10-14,6.37019
2023-10-15,11.875
2023-10-16,20.07211
2023-10-17,13.9423
2023-10-18,13.07692
2023-10-19,11.34615
2023-10-20,10.9375
2023-10-21,5.09615
2023-10-22,5.0
2023-10-23,13.0048
2023-10-24,13.17307
2023-10-25,13.34134
2023-10-26,12.23557
2023-10-27,9.35096
2023-10-28,4.6875
2023-10-29,5.64903
2023-10-30,14.80769
2023-10-31,13.46153
2023-11-01,14.85576
2023-11-02,12.54807
2023-11-03,10.21634
2023-11-04,7.8125
2023-11-05,12.90865
2023-11-06,20.88942
2023-11-07,20.74519
2023-11-08,19.35096
2023-11-09,16.875
2023-11-10,18.19711
2023-11-11,9.375
2023-11-12,10.625
2023-11-13,20.72115
2023-11-14,21.51442
2023-11-15,20.38461
2023-11-16,17.52403
2023-11-17,17.86057
2023-11-18,10.48076
2023-11-19,10.88942
2023-11-20,24.47115
2023-11-21,23.02884
2023-11-22,21.65865
2023-11-23,19.32692
2023-11-24,19.95192
2023-11-25,10.48076
2023-11-26,13.10096
2023-11-27,26.49038
2023-11-28,23.67788
2023-11-29,21.92307
2023-11-30,21.7548
2023-12-01,17.21153
2023-12-02,11.32211
2023-12-03,12.57211
2023-12-04,27.0673
2023-12-05,22.52403
2023-12-06,19.32692
2023-12-07,20.64903
2023-12-08,17.62019
2023-12-09,11.15384
2023-12-10,11.85096
2023-12-11,24.47115
2023-12-12,23.07692
2023-12-13,17.3798
2023-12-14,21.00961
2023-12-15,18.38942
2023-12-16,10.48076
2023-12-17,12.86057
2023-12-18,22.8125
2023-12-19,22.42788
2023-12-20,23.26923
2023-12-21,19.39903
2023-12-22,17.30769
2023-12-23,10.04807
2023-12-24,10.04807
2023-12-25,12.8125
2023-12-26,27.13942
2023-12-27,22.01923
2023-12-28,20.60096
2023-12-29,19.27884
2023-12-30,11.89903
2023-12-31,12.0673
2024-01-01,13.77403
2024-01-02,26.4423
2024-01-03,26.85096
2024-01-04,23.72596
2024-01-05,21.10576
2024-01-06,13.02884
2024-01-07,19.51923
2024-01-08,25.60096
2024-01-09,25.88942
2024-01-10,30.36057
2024-01-11,24.5673
2024-01-12,21.65865
2024-01-13,13.84615
2024-01-14,18.65384
2024-01-15,36.32211
2024-01-16,33.96634
2024-01-17,35.88942
2024-01-18,34.35096
2024-01-19,100.0
2024-01-20,38.58173
2024-01-21,36.97115
2024-01-22,57.09134
2024-01-23,51.61057
2024-01-24,49.92788
2024-01-25,42.98076
2024-01-26,39.15865
2024-01-27,26.51442
2024-01-28,27.54807
2024-01-29,48.36538
2024-01-30,47.57211
2024-01-31,49.27884
2024-02-01,46.73076
2024-02-02,44.15865
2024-02-03,29.11057
2024-02-04,32.6923
2024-02-05,53.89423
2024-02-06,47.83653
2024-02-07,43.125
2024-02-08,39.2548
2024-02-09,25.76923
2024-02-10,25.86538
2024-02-11,27.3798
2024-02-12,35.98557
2024-02-13,64.78365
2024-02-14,54.11057
2024-02-15,58.41346
2024-02-16,54.13461
2024-02-17,30.98557
2024-02-18,35.07211
2024-02-19,58.82211
2024-02-20,56.68269
2024-02-21,54.39903
2024-02-22,49.95192
2024-02-23,51.34615
2024-02-24,29.30288
2024-02-25,31.82692
2024-02-26,53.67788
2024-02-27,51.34615
2024-02-28,46.46634
2024-02-29,45.26442
2024-03-01,31.20192
2024-03-02,30.04807
2024-03-03,34.35096
2024-03-04,60.21634
2024-03-05,54.83173
2024-03-06,55.91346
2024-03-07,52.47596
2024-03-08,44.42307
2024-03-09,30.72115
2024-03-10,31.875
2024-03-11,53.91826
2024-03-12,49.95192
2024-03-13,53.22115
2024-03-14,49.5673
2024-03-15,42.40384
2024-03-16,26.22596
2024-03-17,33.50961
2024-03-18,52.23557
2024-03-19,46.77884
2024-03-20,48.84615
