date,주식양도소득세
2020-11-02,1.44442
2020-11-03,2.18211
2020-11-04,0.70792
2020-11-05,0.68292
2020-11-06,0.34086
2020-11-07,0.28848
2020-11-08,0.22817
2020-11-09,0.37697
2020-11-10,0.35674
2020-11-11,0.38491
2020-11-12,0.36348
2020-11-13,0.32737
2020-11-14,0.23809
2020-11-15,0.21269
2020-11-16,0.37817
2020-11-17,0.34642
2020-11-18,0.34047
2020-11-19,0.32578
2020-11-20,0.3238
2020-11-21,0.23055
2020-11-22,0.23729
2020-11-23,0.39483
2020-11-24,0.45912
2020-11-25,0.44801
2020-11-26,0.39761
2020-11-27,0.37658
2020-11-28,0.29642
2020-11-29,0.30713
2020-11-30,0.4357
2020-12-01,0.66189
2020-12-02,0.75038
2020-12-03,0.67737
2020-12-04,0.59046
2020-12-05,0.59523
2020-12-06,0.47777
2020-12-07,0.61784
2020-12-08,0.56189
2020-12-09,0.60515
2020-12-10,0.50435
2020-12-11,0.4988
2020-12-12,0.33094
2020-12-13,0.29245
2020-12-14,0.4615
2020-12-15,0.44324
2020-12-16,0.46864
2020-12-17,0.59165
2020-12-18,0.52777
2020-12-19,0.40832
2020-12-20,0.39086
2020-12-21,0.67578
2020-12-22,0.57102
2020-12-23,0.66784
2020-12-24,0.80475
2020-12-25,0.58689
2020-12-26,0.41348
2020-12-27,0.51467
2020-12-28,1.86743
2020-12-29,1.25673
2020-12-30,0.86506
2020-12-31,0.52023
2021-01-01,0.47023
2021-01-02,0.43253
2021-01-03,0.40118
2021-01-04,0.63491
2021-01-05,0.80118
2021-01-06,1.18054
2021-01-07,1.1976
2021-01-08,0.95514
2021-01-09,0.71586
2021-01-10,0.6484
2021-01-11,0.73015
2021-01-12,0.60197
2021-01-13,0.64403
2021-01-14,0.5865
2021-01-15,0.46626
2021-01-16,0.33491
2021-01-17,0.42816
2021-01-18,0.41547
2021-01-19,0.48015
2021-01-20,0.53213
2021-01-21,0.51626
2021-01-22,0.44007
2021-01-23,0.34602
2021-01-24,0.30277
2021-01-25,0.46983
2021-01-26,0.44801
2021-01-27,0.36348
2021-01-28,0.33134
2021-01-29,0.2496
2021-01-30,0.20118
2021-01-31,0.19841
2021-02-01,0.29086
2021-02-02,0.30674
2021-02-03,0.32777
2021-02-04,0.30436
2021-02-05,0.30872
2021-02-06,0.22261
2021-02-07,0.22856
2021-02-08,0.26467
2021-02-09,0.31229
2021-02-10,0.29206
2021-02-11,0.26071
2021-02-12,0.22063
2021-02-13,0.28094
2021-02-14,0.25198
2021-02-15,0.38928
2021-02-16,0.36705
2021-02-17,0.34959
2021-02-18,0.32618
2021-02-19,0.28372
2021-02-20,0.30198
2021-02-21,0.2861
2021-02-22,0.4607
2021-02-23,0.37023
2021-02-24,0.26666
2021-02-25,0.31785
2021-02-26,0.26071
2021-02-27,0.18452
2021-02-28,0.19047
2021-03-01,0.17102
2021-03-02,0.28729
2021-03-03,0.24126
2021-03-04,0.23412
2021-03-05,0.21467
2021-03-06,0.16309
2021-03-07,0.17618
2021-03-08,0.22618
2021-03-09,0.23848
2021-03-10,0.24364
2021-03-11,0.25237
2021-03-12,0.28372
2021-03-13,0.17341
2021-03-14,0.16349
2021-03-15,0.26348
2021-03-16,0.28293
2021-03-17,0.28491
2021-03-18,0.36348
2021-03-19,0.28094
2021-03-20,0.19444
2021-03-21,0.30753
2021-03-22,0.56031
2021-03-23,0.4484
2021-03-24,0.40793
2021-03-25,0.3242
2021-03-26,0.34364
2021-03-27,0.26428
2021-03-28,0.35991
2021-03-29,0.40912
2021-03-30,0.34959
2021-03-31,0.3234
2021-04-01,0.35078
2021-04-02,0.29721
2021-04-03,0.22579
2021-04-04,0.28848
2021-04-05,0.34086
2021-04-06,0.35713
2021-04-07,0.33412
2021-04-08,0.32102
2021-04-09,0.27896
2021-04-10,0.20714
2021-04-11,0.22936
2021-04-12,0.34523
2021-04-13,0.30952
2021-04-14,0.31705
2021-04-15,0.30753
2021-04-16,0.30793
2021-04-17,0.22102
2021-04-18,0.58412
2021-04-19,0.45555
2021-04-20,0.39642
2021-04-21,0.30991
2021-04-22,0.37102
2021-04-23,0.39999
2021-04-24,0.30079
2021-04-25,0.29563
2021-04-26,0.37023
2021-04-27,0.55753
2021-04-28,0.40158
2021-04-29,0.32301
2021-04-30,0.2488
2021-05-01,0.1865
2021-05-02,0.1992
2021-05-03,0.25833
2021-05-04,0.23333
2021-05-05,0.1988
2021-05-06,0.53451
2021-05-07,0.40118
2021-05-08,0.22658
2021-05-09,0.20753
2021-05-10,0.31348
2021-05-11,0.30436
2021-05-12,0.30356
2021-05-13,0.34364
2021-05-14,0.24563
2021-05-15,0.18134
2021-05-16,0.16745
2021-05-17,0.26745
2021-05-18,0.3488
2021-05-19,0.23094
2021-05-20,0.24721
2021-05-21,0.24087
2021-05-22,0.15317
2021-05-23,0.15277
2021-05-24,0.22817
2021-05-25,0.25713
2021-05-26,0.27459
2021-05-27,0.30555
2021-05-28,0.35197
2021-05-29,0.25277
2021-05-30,0.30475
2021-05-31,0.39404
2021-06-01,0.31547
2021-06-02,0.29245
2021-06-03,0.3484
2021-06-04,0.28848
2021-06-05,0.20753
2021-06-06,0.18412
2021-06-07,0.35475
2021-06-08,0.29047
2021-06-09,0.27975
2021-06-10,0.23888
2021-06-11,0.22737
2021-06-12,0.16428
2021-06-13,0.31705
2021-06-14,0.3111
2021-06-15,0.28967
2021-06-16,0.28571
2021-06-17,0.26348
2021-06-18,0.30991
2021-06-19,0.19999
2021-06-20,0.1746
2021-06-21,0.26229
2021-06-22,0.2742
2021-06-23,0.3484
2021-06-24,0.29682
2021-06-25,0.25436
2021-06-26,0.1746
2021-06-27,0.20674
2021-06-28,0.25872
2021-06-29,0.26071
2021-06-30,0.25515
2021-07-01,0.27301
2021-07-02,0.38015
2021-07-03,0.21269
2021-07-04,0.19761
2021-07-05,0.28293
2021-07-06,0.2738
2021-07-07,0.25634
2021-07-08,0.22539
2021-07-09,0.2111
2021-07-10,0.16269
2021-07-11,0.15833
2021-07-12,0.22618
2021-07-13,0.25356
2021-07-14,0.23809
2021-07-15,0.23452
2021-07-16,0.22579
2021-07-17,0.14999
2021-07-18,0.14245
2021-07-19,0.23531
2021-07-20,0.21944
2021-07-21,0.18174
2021-07-22,0.21944
2021-07-23,0.20237
2021-07-24,0.15634
2021-07-25,0.17737
2021-07-26,0.32817
2021-07-27,0.43372
2021-07-28,0.24126
2021-07-29,0.21547
2021-07-30,0.18134
2021-07-31,0.12817
2021-08-01,0.15118
2021-08-02,0.21467
2021-08-03,0.23848
2021-08-04,0.21944
2021-08-05,0.39721
2021-08-06,0.27975
2021-08-07,0.20158
2021-08-08,0.19404
2021-08-09,0.29959
2021-08-10,0.27579
2021-08-11,0.27142
2021-08-12,0.24007
2021-08-13,0.28372
2021-08-14,0.15356
2021-08-15,0.15555
2021-08-16,0.19285
2021-08-17,0.28769
2021-08-18,0.26586
2021-08-19,0.26944
2021-08-20,0.20952
2021-08-21,0.13809
2021-08-22,0.14722
2021-08-23,0.22777
2021-08-24,0.26666
2021-08-25,0.2869
2021-08-26,0.26547
2021-08-27,0.25277
2021-08-28,0.16706
2021-08-29,0.15436
2021-08-30,0.27142
2021-08-31,0.43094
2021-09-01,0.35475
2021-09-02,0.28055
2021-09-03,0.27221
2021-09-04,0.20714
2021-09-05,0.19602
2021-09-06,0.26428
2021-09-07,0.25594
2021-09-08,0.22142
2021-09-09,0.24999
2021-09-10,0.24166
2021-09-11,0.15118
2021-09-12,0.18134
2021-09-13,0.25079
2021-09-14,0.26904
2021-09-15,0.24166
2021-09-16,0.24682
2021-09-17,0.2115
2021-09-18,0.17975
2021-09-19,0.17737
2021-09-20,0.14245
2021-09-21,0.12737
2021-09-22,0.1611
2021-09-23,0.23015
2021-09-24,0.27658
2021-09-25,0.17341
2021-09-26,0.17777
2021-09-27,0.28372
2021-09-28,0.33174
2021-09-29,0.28015
2021-09-30,0.31785
2021-10-01,0.23134
2021-10-02,0.20158
2021-10-03,0.18134
2021-10-04,0.18769
2021-10-05,0.22896
2021-10-06,0.32023
2021-10-07,0.31269
2021-10-08,0.26666
2021-10-09,0.18095
2021-10-10,0.15793
2021-10-11,0.17658
2021-10-12,0.28293
2021-10-13,0.27221
2021-10-14,0.28729
2021-10-15,0.24007
2021-10-16,0.20793
2021-10-17,0.21428
2021-10-18,0.27023
2021-10-19,0.33174
2021-10-20,0.31229
2021-10-21,0.23809
2021-10-22,0.22737
2021-10-23,0.1369
2021-10-24,0.15277
2021-10-25,0.22142
2021-10-26,0.2861
2021-10-27,0.26071
2021-10-28,0.27975
2021-10-29,0.27975
2021-10-30,0.18729
2021-10-31,0.19682
2021-11-01,0.25317
2021-11-02,0.33213
2021-11-03,0.30277
2021-11-04,0.37896
2021-11-05,0.45277
2021-11-06,0.23134
2021-11-07,0.40634
2021-11-08,0.35039
2021-11-09,0.35158
2021-11-10,0.32896
2021-11-11,0.38729
2021-11-12,0.37658
2021-11-13,0.27896
2021-11-14,0.34801
2021-11-15,0.49404
2021-11-16,0.47896
2021-11-17,0.51427
2021-11-18,0.40197
2021-11-19,0.35436
2021-11-20,0.33094
2021-11-21,0.32658
2021-11-22,0.40078
2021-11-23,0.35753
2021-11-24,0.33848
2021-11-25,0.31467
2021-11-26,0.28452
2021-11-27,0.16745
2021-11-28,0.15317
2021-11-29,0.30594
2021-11-30,0.38174
2021-12-01,0.30198
2021-12-02,0.30713
2021-12-03,0.28531
2021-12-04,0.18571
2021-12-05,0.1738
2021-12-06,0.34444
2021-12-07,0.35475
2021-12-08,0.31944
2021-12-09,0.4238
2021-12-10,0.32459
2021-12-11,0.23214
2021-12-12,0.23214
2021-12-13,0.39563
2021-12-14,0.38848
2021-12-15,0.36348
2021-12-16,0.38174
2021-12-17,0.37896
2021-12-18,0.21904
2021-12-19,0.29126
2021-12-20,0.62221
2021-12-21,0.44602
2021-12-22,0.52023
2021-12-23,0.62777
2021-12-24,0.69443
2021-12-25,0.37737
2021-12-26,0.45158
2021-12-27,1.69521
2021-12-28,2.471
2021-12-29,1.41625
2021-12-30,0.67975
2021-12-31,0.42975
2022-01-01,0.2992
2022-01-02,0.30277
2022-01-03,0.50753
2022-01-04,0.46666
2022-01-05,0.33094
2022-01-06,0.25952
2022-01-07,0.2611
2022-01-08,0.21904
2022-01-09,0.25872
2022-01-10,0.27896
2022-01-11,0.25158
2022-01-12,0.28809
2022-01-13,0.26983
2022-01-14,0.19642
2022-01-15,0.16388
2022-01-16,0.13531
2022-01-17,0.20356
2022-01-18,0.20396
2022-01-19,0.26031
2022-01-20,0.28452
2022-01-21,0.21467
2022-01-22,0.12579
2022-01-23,0.14087
2022-01-24,0.20555
2022-01-25,0.22737
2022-01-26,0.20237
2022-01-27,1.99957
2022-01-28,0.83491
2022-01-29,0.31864
2022-01-30,0.22221
2022-01-31,0.30198
2022-02-01,0.27817
2022-02-02,0.23888
2022-02-03,0.4607
2022-02-04,0.47062
2022-02-05,0.28769
2022-02-06,0.2738
2022-02-07,0.43809
2022-02-08,0.30912
2022-02-09,0.2869
2022-02-10,0.2619
2022-02-11,0.24166
2022-02-12,0.15118
2022-02-13,0.13452
2022-02-14,0.20237
2022-02-15,0.19563
2022-02-16,0.21467
2022-02-17,0.21745
2022-02-18,0.20237
2022-02-19,0.14087
2022-02-20,0.12737
2022-02-21,0.96427
2022-02-22,0.78451
2022-02-23,0.3861
2022-02-24,0.36031
2022-02-25,0.27658
2022-02-26,0.24087
2022-02-27,0.19682
2022-02-28,0.31031
2022-03-01,0.19047
2022-03-02,0.22856
2022-03-03,0.28848
2022-03-04,0.25317
2022-03-05,0.17618
2022-03-06,0.15515
2022-03-07,0.18769
2022-03-08,0.20594
2022-03-09,0.20158
2022-03-10,1.5472
2022-03-11,0.63808
2022-03-12,0.31229
2022-03-13,0.46705
2022-03-14,0.32658
2022-03-15,0.29245
2022-03-16,0.46864
2022-03-17,0.43491
2022-03-18,0.42499
2022-03-19,0.30396
2022-03-20,0.34721
2022-03-21,0.33213
2022-03-22,0.28531
2022-03-23,0.38451
2022-03-24,0.31944
2022-03-25,0.34444
2022-03-26,0.20515
2022-03-27,0.19761
2022-03-28,0.3369
2022-03-29,0.33809
2022-03-30,0.31507
2022-03-31,0.34404
2022-04-01,0.30356
2022-04-02,0.19364
2022-04-03,0.18888
2022-04-04,0.29364
2022-04-05,0.28571
2022-04-06,0.29086
2022-04-07,0.28809
2022-04-08,0.27142
2022-04-09,0.13928
2022-04-10,0.22301
2022-04-11,0.29999
2022-04-12,0.26269
2022-04-13,0.25793
2022-04-14,0.23531
2022-04-15,0.24047
2022-04-16,0.13809
2022-04-17,0.14722
2022-04-18,0.25793
2022-04-19,0.32578
2022-04-20,0.34642
2022-04-21,0.36348
2022-04-22,0.27936
2022-04-23,0.17936
2022-04-24,0.17023
2022-04-25,0.28848
2022-04-26,0.34642
2022-04-27,0.33372
2022-04-28,0.28769
2022-04-29,0.2492
2022-04-30,0.22817
2022-05-01,0.41705
2022-05-02,0.61269
2022-05-03,0.99046
2022-05-04,0.61943
2022-05-05,0.31507
2022-05-06,0.31904
2022-05-07,0.23015
2022-05-08,0.2988
2022-05-09,0.38134
2022-05-10,0.40634
2022-05-11,2.25433
2022-05-12,1.73331
2022-05-13,0.64007
2022-05-14,0.30198
2022-05-15,0.26825
2022-05-16,0.4238
2022-05-17,0.38531
2022-05-18,0.32975
2022-05-19,0.27936
2022-05-20,0.27459
2022-05-21,0.15515
2022-05-22,0.17936
2022-05-23,0.24563
2022-05-24,0.35197
2022-05-25,0.31309
2022-05-26,0.2619
2022-05-27,0.24682
2022-05-28,0.16825
2022-05-29,0.16666
2022-05-30,0.31944
2022-05-31,0.34166
2022-06-01,0.16745
2022-06-02,0.21785
2022-06-03,0.41189
2022-06-04,0.14603
2022-06-05,0.10634
2022-06-06,0.13491
2022-06-07,0.2361
2022-06-08,0.19721
2022-06-09,0.20237
2022-06-10,0.16666
2022-06-11,0.10436
2022-06-12,0.11904
2022-06-13,0.21348
2022-06-14,0.1988
2022-06-15,0.19841
2022-06-16,0.72181
2022-06-17,0.63927
2022-06-18,0.20277
2022-06-19,0.1488
2022-06-20,0.24721
2022-06-21,0.20317
2022-06-22,0.1996
2022-06-23,0.19087
2022-06-24,0.16269
2022-06-25,0.09087
2022-06-26,0.09087
2022-06-27,0.15277
2022-06-28,0.15555
2022-06-29,0.13134
2022-06-30,0.12817
2022-07-01,0.13729
2022-07-02,0.06428
2022-07-03,0.07698
2022-07-04,0.17975
2022-07-05,0.13809
2022-07-06,0.14007
2022-07-07,0.13412
2022-07-08,0.13372
2022-07-09,0.07341
2022-07-10,0.0996
2022-07-11,0.14999
2022-07-12,0.15714
2022-07-13,0.15356
2022-07-14,0.16309
2022-07-15,0.14999
2022-07-16,0.08253
2022-07-17,0.08809
2022-07-18,0.18412
2022-07-19,0.2238
2022-07-20,0.20952
2022-07-21,0.39404
2022-07-22,0.35436
2022-07-23,0.11864
2022-07-24,0.10515
2022-07-25,0.16904
2022-07-26,0.17182
2022-07-27,0.17341
2022-07-28,0.16745
2022-07-29,0.15396
2022-07-30,0.09999
2022-07-31,0.10277
2022-08-01,0.15991
2022-08-02,0.23769
2022-08-03,0.21467
2022-08-04,0.19047
2022-08-05,0.17698
2022-08-06,0.10039
2022-08-07,0.0869
2022-08-08,0.14126
2022-08-09,0.16507
2022-08-10,0.17737
2022-08-11,0.19483
2022-08-12,0.16745
2022-08-13,0.11428
2022-08-14,0.09801
2022-08-15,0.10158
2022-08-16,0.21745
2022-08-17,0.21229
2022-08-18,0.18095
2022-08-19,0.13888
2022-08-20,0.09523
2022-08-21,0.09682
2022-08-22,0.16388
2022-08-23,0.17698
2022-08-24,0.17063
2022-08-25,0.18848
2022-08-26,0.16785
2022-08-27,0.08333
2022-08-28,0.08491
2022-08-29,0.15991
2022-08-30,0.1738
2022-08-31,0.18928
2022-09-01,0.17222
2022-09-02,0.15793
2022-09-03,0.09325
2022-09-04,0.07658
2022-09-05,0.1238
2022-09-06,0.14007
2022-09-07,0.15237
2022-09-08,0.12103
2022-09-09,0.07738
2022-09-10,0.08214
2022-09-11,0.08888
2022-09-12,0.12499
2022-09-13,0.20674
2022-09-14,0.18372
2022-09-15,0.23848
2022-09-16,0.1742
2022-09-17,0.08214
2022-09-18,0.07976
2022-09-19,0.15674
2022-09-20,0.14761
2022-09-21,0.15317
2022-09-22,0.18729
2022-09-23,0.15476
2022-09-24,0.08174
2022-09-25,0.08928
2022-09-26,0.17936
2022-09-27,0.1369
2022-09-28,0.17182
2022-09-29,0.1361
2022-09-30,0.11666
2022-10-01,0.05674
2022-10-02,0.05436
2022-10-03,0.0865
2022-10-04,0.11507
2022-10-05,0.13214
2022-10-06,0.12579
2022-10-07,0.08214
2022-10-08,0.0496
2022-10-09,0.03968
2022-10-10,0.04484
2022-10-11,0.07698
2022-10-12,0.09126
2022-10-13,0.0992
2022-10-14,0.08809
2022-10-15,0.07301
2022-10-16,0.0742
2022-10-17,0.1119
2022-10-18,0.12658
2022-10-19,0.19444
2022-10-20,0.24483
2022-10-21,0.14047
2022-10-22,0.07698
2022-10-23,0.05991
2022-10-24,0.13293
2022-10-25,0.12023
2022-10-26,0.13531
2022-10-27,0.16745
2022-10-28,0.10793
2022-10-29,0.06468
2022-10-30,0.04444
2022-10-31,0.09563
2022-11-01,0.12142
2022-11-02,0.10396
2022-11-03,0.10277
2022-11-04,0.0988
2022-11-05,0.06745
2022-11-06,0.12063
2022-11-07,0.24245
2022-11-08,0.22698
2022-11-09,0.15714
2022-11-10,0.14245
2022-11-11,0.14999
2022-11-12,0.09801
2022-11-13,0.09126
2022-11-14,0.17023
2022-11-15,0.13571
2022-11-16,0.12341
2022-11-17,0.12618
2022-11-18,0.1496
2022-11-19,0.06944
2022-11-20,0.06071
2022-11-21,0.10793
2022-11-22,0.1119
2022-11-23,0.11388
2022-11-24,0.09999
2022-11-25,0.07777
2022-11-26,0.05396
2022-11-27,0.05357
2022-11-28,0.09285
2022-11-29,0.09841
2022-11-30,0.10237
2022-12-01,0.0988
2022-12-02,0.09285
2022-12-03,0.03888
2022-12-04,0.07301
2022-12-05,0.09047
2022-12-06,0.10079
2022-12-07,0.10912
2022-12-08,0.11349
2022-12-09,0.14444
2022-12-10,0.09166
2022-12-11,0.07142
2022-12-12,0.12499
2022-12-13,0.10991
2022-12-14,0.10991
2022-12-15,0.1619
2022-12-16,0.1369
2022-12-17,0.07023
2022-12-18,0.05991
2022-12-19,0.12222
2022-12-20,0.13968
2022-12-21,0.15793
2022-12-22,0.49245
2022-12-23,0.38055
2022-12-24,0.13729
2022-12-25,0.10674
2022-12-26,0.25912
2022-12-27,0.24682
2022-12-28,0.19087
2022-12-29,0.12301
2022-12-30,0.06626
2022-12-31,0.0373
2023-01-01,0.04047
2023-01-02,0.06745
2023-01-03,0.09166
2023-01-04,0.07658
2023-01-05,0.05952
2023-01-06,0.06904
2023-01-07,0.03253
2023-01-08,0.0369
2023-01-09,0.0615
2023-01-10,0.05753
2023-01-11,0.07023
2023-01-12,0.06349
2023-01-13,0.05991
2023-01-14,0.03452
2023-01-15,0.0242
2023-01-16,0.07738
2023-01-17,0.07103
2023-01-18,0.06745
2023-01-19,0.06666
2023-01-20,0.06111
2023-01-21,0.03015
2023-01-22,0.03452
2023-01-23,0.03611
2023-01-24,0.06071
2023-01-25,0.10079
2023-01-26,0.11428
2023-01-27,0.11785
2023-01-28,0.07579
2023-01-29,0.04841
2023-01-30,0.12896
2023-01-31,0.11428
2023-02-01,0.09087
2023-02-02,0.1115
2023-02-03,0.0988
2023-02-04,0.06428
2023-02-05,0.04642
2023-02-06,0.13968
2023-02-07,0.11547
2023-02-08,0.11309
2023-02-09,0.10039
2023-02-10,0.10674
2023-02-11,0.0492
2023-02-12,0.06904
2023-02-13,0.10555
2023-02-14,0.09841
2023-02-15,0.0988
2023-02-16,0.11825
2023-02-17,0.10317
2023-02-18,0.05277
2023-02-19,0.06666
2023-02-20,0.09364
2023-02-21,0.11031
2023-02-22,0.10595
2023-02-23,0.10396
2023-02-24,0.0869
2023-02-25,0.05714
2023-02-26,0.05118
2023-02-27,0.08571
2023-02-28,0.10357
2023-03-01,0.05753
2023-03-02,0.08571
2023-03-03,0.06944
2023-03-04,0.05277
2023-03-05,0.05317
2023-03-06,0.09563
2023-03-07,0.10515
2023-03-08,0.10396
2023-03-09,0.07341
2023-03-10,0.07539
2023-03-11,0.0492
2023-03-12,0.04365
2023-03-13,0.10396
2023-03-14,0.0988
2023-03-15,0.10912
2023-03-16,0.10833
2023-03-17,0.0992
2023-03-18,0.04801
2023-03-19,0.05198
2023-03-20,0.09087
2023-03-21,0.10515
2023-03-22,0.13253
2023-03-23,0.14563
2023-03-24,0.11388
2023-03-25,0.06745
2023-03-26,0.05158
2023-03-27,0.12737
2023-03-28,0.12341
2023-03-29,0.14404
2023-03-30,0.15039
2023-03-31,0.11825
2023-04-01,0.0742
2023-04-02,0.06468
2023-04-03,0.11944
2023-04-04,0.13095
2023-04-05,0.1246
2023-04-06,0.1369
2023-04-07,0.14285
2023-04-08,0.07023
2023-04-09,0.06984
2023-04-10,0.19206
2023-04-11,0.20594
2023-04-12,0.17301
2023-04-13,0.13055
2023-04-14,0.13729
2023-04-15,0.06507
2023-04-16,0.09523
2023-04-17,0.16944
2023-04-18,0.14483
2023-04-19,0.15872
2023-04-20,0.11666
2023-04-21,0.08809
2023-04-22,0.05595
2023-04-23,0.05674
2023-04-24,0.09841
2023-04-25,0.10753
2023-04-26,0.11031
2023-04-27,0.09166
2023-04-28,0.09603
2023-04-29,0.05991
2023-04-30,0.04682
2023-05-01,0.07539
2023-05-02,0.13452
2023-05-03,0.18452
2023-05-04,0.14404
2023-05-05,0.09642
2023-05-06,0.08531
2023-05-07,0.07738
2023-05-08,0.13849
2023-05-09,0.13174
2023-05-10,0.12856
2023-05-11,0.11388
2023-05-12,0.10793
2023-05-13,0.07023
2023-05-14,0.05555
2023-05-15,0.12698
2023-05-16,0.10317
2023-05-17,0.1115
2023-05-18,0.10317
2023-05-19,0.13333
2023-05-20,0.06745
2023-05-21,0.05793
2023-05-22,0.13015
2023-05-23,0.15396
2023-05-24,0.12182
2023-05-25,0.14563
2023-05-26,0.12301
2023-05-27,0.08452
2023-05-28,0.06468
