date,리플전망
2020-07-08,1.45366
2020-07-09,1.35608
2020-07-10,0.6528
2020-07-11,0.69991
2020-07-12,0.5855
2020-07-13,0.922
2020-07-14,0.78403
2020-07-15,0.71
2020-07-16,0.66962
2020-07-17,0.68308
2020-07-18,0.66289
2020-07-19,0.57877
2020-07-20,0.76384
2020-07-21,0.75711
2020-07-22,0.88835
2020-07-23,1.03977
2020-07-24,0.7874
2020-07-25,0.7773
2020-07-26,1.69594
2020-07-27,1.53778
2020-07-28,1.78006
2020-07-29,3.22363
2020-07-30,2.24106
2020-07-31,1.48394
2020-08-01,3.15297
2020-08-02,5.5892
2020-08-03,3.12268
2020-08-04,2.65159
2020-08-05,1.72959
2020-08-06,1.25849
2020-08-07,1.22821
2020-08-08,0.9792
2020-08-09,1.15754
2020-08-10,1.35271
2020-08-11,1.13062
2020-08-12,1.03304
2020-08-13,1.0364
2020-08-14,0.91527
2020-08-15,0.74029
2020-08-16,0.67635
2020-08-17,0.99266
2020-08-18,1.13399
2020-08-19,0.82778
2020-08-20,0.83787
2020-08-21,0.67299
2020-08-22,0.78403
2020-08-23,0.74702
2020-08-24,0.79413
2020-08-25,0.84124
2020-08-26,0.69654
2020-08-27,0.91863
2020-08-28,0.93209
2020-08-29,0.67635
2020-08-30,0.80759
2020-08-31,0.77394
2020-09-01,1.02294
2020-09-02,1.25176
2020-09-03,1.01621
2020-09-04,1.34935
2020-09-05,0.84124
2020-09-06,1.13062
2020-09-07,0.9792
2020-09-08,0.80422
2020-09-09,0.82105
2020-09-10,0.96574
2020-09-11,0.75375
2020-09-12,0.6528
2020-09-13,0.61578
2020-09-14,0.84797
2020-09-15,0.64943
2020-09-16,0.64607
2020-09-17,0.69991
2020-09-18,0.5754
2020-09-19,0.52829
2020-09-20,0.63597
2020-09-21,0.74702
2020-09-22,0.76384
2020-09-23,0.5182
2020-09-24,0.70664
2020-09-25,0.52829
2020-09-26,0.39706
2020-09-27,0.42735
2020-09-28,0.47109
2020-09-29,0.37687
2020-09-30,0.35332
2020-10-01,0.3264
2020-10-02,0.31967
2020-10-03,0.40716
2020-10-04,0.51147
2020-10-05,0.80759
2020-10-06,0.64607
2020-10-07,0.51483
2020-10-08,0.461
2020-10-09,0.42062
2020-10-10,0.50137
2020-10-11,0.43071
2020-10-12,0.41052
2020-10-13,0.55185
2020-10-14,0.47109
2020-10-15,0.5182
2020-10-16,0.65953
2020-10-17,0.43071
2020-10-18,0.44081
2020-10-19,0.54175
2020-10-20,0.47782
2020-10-21,0.58213
2020-10-22,0.84797
2020-10-23,0.77394
2020-10-24,0.54512
2020-10-25,0.51483
2020-10-26,0.67972
2020-10-27,0.6427
2020-10-28,0.8547
2020-10-29,0.74702
2020-10-30,1.00612
2020-10-31,0.67299
2020-11-01,0.70664
2020-11-02,0.69318
2020-11-03,1.00275
2020-11-04,0.61578
2020-11-05,0.88835
2020-11-06,1.21138
2020-11-07,0.89844
2020-11-08,0.79076
2020-11-09,1.15754
2020-11-10,1.08688
2020-11-11,0.90181
2020-11-12,0.97583
2020-11-13,1.22821
2020-11-14,1.3056
2020-11-15,1.21811
2020-11-16,1.09697
2020-11-17,2.77273
2020-11-18,3.98411
2020-11-19,2.45642
2020-11-20,2.75254
2020-11-21,9.65071
2020-11-22,11.62595
2020-11-23,11.42405
2020-11-24,29.45689
2020-11-25,13.3017
2020-11-26,12.51766
2020-11-27,6.72319
2020-11-28,4.72777
2020-11-29,5.39403
2020-11-30,5.2628
2020-12-01,6.93855
2020-12-02,5.22578
2020-12-03,4.85564
2020-12-04,4.53597
2020-12-05,5.24261
2020-12-06,4.14563
2020-12-07,3.89326
2020-12-08,3.85961
2020-12-09,6.13096
2020-12-10,3.9471
2020-12-11,3.98411
2020-12-12,6.46746
2020-12-13,5.16858
2020-12-14,3.90335
2020-12-15,6.45063
2020-12-16,9.72811
2020-12-17,7.36927
2020-12-18,5.83821
2020-12-19,3.06884
2020-12-20,3.16306
2020-12-21,4.17592
2020-12-22,7.41638
2020-12-23,39.49121
2020-12-24,38.69372
2020-12-25,23.66242
2020-12-26,19.51006
2020-12-27,30.83316
2020-12-28,22.46786
2020-12-29,52.82656
2020-12-30,32.97328
2020-12-31,18.4972
2021-01-01,17.63577
2021-01-02,13.31179
2021-01-03,19.78262
2021-01-04,20.56665
2021-01-05,11.94562
2021-01-06,16.84837
2021-01-07,37.64385
2021-01-08,21.6569
2021-01-09,14.15976
2021-01-10,18.25829
2021-01-11,10.70058
2021-01-12,7.70576
2021-01-13,6.48428
2021-01-14,8.73881
2021-01-15,7.837
2021-01-16,8.13311
2021-01-17,8.73544
2021-01-18,8.66478
2021-01-19,10.07133
2021-01-20,6.9722
2021-01-21,5.77764
2021-01-22,5.40076
2021-01-23,5.21232
2021-01-24,5.00706
2021-01-25,6.3194
2021-01-26,5.48489
2021-01-27,5.77764
2021-01-28,5.48489
2021-01-29,7.41301
2021-01-30,15.74466
2021-01-31,58.64459
2021-02-01,100.0
2021-02-02,46.76963
2021-02-03,17.32956
2021-02-04,12.1105
2021-02-05,17.09738
2021-02-06,11.56201
2021-02-07,10.61982
2021-02-08,12.66908
2021-02-09,19.41584
2021-02-10,18.6991
2021-02-11,17.86122
2021-02-12,28.36328
2021-02-13,30.5606
2021-02-14,25.15647
2021-02-15,24.03593
2021-02-16,26.50918
2021-02-17,32.07147
2021-02-18,26.97355
2021-02-19,25.50979
2021-02-20,31.4826
2021-02-21,34.53799
2021-02-22,42.85618
2021-02-23,25.07234
2021-02-24,10.61982
2021-02-25,9.26038
2021-02-26,10.49868
2021-02-27,9.06857
2021-02-28,7.20438
2021-03-01,6.69291
2021-03-02,6.34632
2021-03-03,6.29584
2021-03-04,6.454
2021-03-05,7.08324
2021-03-06,4.36099
2021-03-07,4.56962
2021-03-08,6.40352
2021-03-09,6.41362
2021-03-10,6.29248
2021-03-11,8.02543
2021-03-12,8.4797
2021-03-13,8.79601
2021-03-14,8.65132
2021-03-15,10.33716
2021-03-16,15.3476
2021-03-17,8.67824
2021-03-18,8.80611
2021-03-19,7.4332
2021-03-20,8.11965
2021-03-21,13.26468
2021-03-22,14.47271
2021-03-23,14.45252
2021-03-24,7.68221
2021-03-25,7.98169
2021-03-26,6.59196
2021-03-27,6.46409
2021-03-28,5.83484
2021-03-29,7.1741
2021-03-30,8.43932
2021-03-31,9.52957
2021-04-01,10.15209
2021-04-02,11.09092
2021-04-03,17.10074
2021-04-04,10.49532
2021-04-05,28.88148
2021-04-06,59.66754
2021-04-07,37.64048
2021-04-08,17.74682
2021-04-09,18.04966
2021-04-10,30.63799
2021-04-11,59.02483
2021-04-12,34.27215
2021-04-13,58.33165
2021-04-14,71.54586
2021-04-15,38.01063
2021-04-16,43.90268
2021-04-17,30.19382
2021-04-18,39.70994
2021-04-19,28.6493
2021-04-20,32.47863
2021-04-21,24.25129
2021-04-22,26.79857
2021-04-23,28.99925
2021-04-24,15.62689
2021-04-25,16.76761
2021-04-26,18.228
2021-04-27,23.19469
2021-04-28,14.95389
2021-04-29,15.23655
2021-04-30,29.73955
2021-05-01,19.8903
2021-05-02,17.24207
2021-05-03,21.04111
2021-05-04,29.6386
2021-05-05,32.04118
2021-05-06,29.82031
2021-05-07,25.19348
2021-05-08,18.68564
2021-05-09,23.12403
2021-05-10,23.26872
2021-05-11,18.69237
2021-05-12,16.44794
2021-05-13,15.59324
2021-05-14,13.59781
2021-05-15,14.69479
2021-05-16,22.81782
2021-05-17,14.36503
2021-05-18,18.82024
2021-05-19,14.90006
2021-05-20,17.91843
2021-05-21,19.43939
2021-05-22,19.93404
2021-05-23,19.62447
2021-05-24,14.77892
2021-05-25,9.02483
2021-05-26,8.44605
2021-05-27,7.04623
2021-05-28,7.57453
2021-05-29,6.51793
2021-05-30,7.44666
2021-05-31,12.35951
2021-06-01,9.60697
2021-06-02,7.00585
2021-06-03,7.35244
2021-06-04,6.53476
2021-06-05,4.95322
2021-06-06,6.80059
2021-06-07,6.33959
2021-06-08,9.64735
2021-06-09,7.52069
2021-06-10,5.55555
2021-06-11,5.79446
2021-06-12,6.80395
2021-06-13,5.51854
2021-06-14,6.18816
2021-06-15,5.60266
2021-06-16,5.90551
2021-06-17,5.61275
2021-06-18,5.38394
2021-06-19,5.85503
2021-06-20,13.04596
2021-06-21,10.37754
2021-06-22,11.87832
2021-06-23,8.03553
2021-06-24,5.06427
2021-06-25,4.37781
2021-06-26,3.59714
2021-06-27,3.57022
2021-06-28,4.79507
2021-06-29,6.56504
2021-06-30,4.96668
2021-07-01,4.25667
2021-07-02,3.67117
2021-07-03,3.2169
2021-07-04,4.42492
2021-07-05,4.72104
2021-07-06,4.33743
2021-07-07,3.85288
2021-07-08,4.0716
2021-07-09,2.87704
2021-07-10,2.41604
2021-07-11,2.25116
2021-07-12,2.95443
2021-07-13,2.96789
2021-07-14,3.19335
2021-07-15,3.42889
2021-07-16,3.79231
2021-07-17,4.22302
2021-07-18,3.12268
2021-07-19,4.7345
2021-07-20,5.993
2021-07-21,3.72165
2021-07-22,3.91681
2021-07-23,3.45245
2021-07-24,3.16643
2021-07-25,2.77609
2021-07-26,4.6672
2021-07-27,3.77548
2021-07-28,13.75597
2021-07-29,6.76357
2021-07-30,5.69688
2021-07-31,4.43838
2021-08-01,3.97738
2021-08-02,3.3414
2021-08-03,2.93088
2021-08-04,2.66841
2021-08-05,3.0823
2021-08-06,3.1597
2021-08-07,5.50844
2021-08-08,5.7137
2021-08-09,4.69412
2021-08-10,5.56565
2021-08-11,10.77124
2021-08-12,14.5501
2021-08-13,7.33225
2021-08-14,17.6526
2021-08-15,29.91789
2021-08-16,14.36166
2021-08-17,11.84467
2021-08-18,9.39834
2021-08-19,6.40352
2021-08-20,8.03553
2021-08-21,6.6357
2021-08-22,6.34968
2021-08-23,9.0181
2021-08-24,8.97099
2021-08-25,9.0854
2021-08-26,7.98505
2021-08-27,7.88747
2021-08-28,5.73389
2021-08-29,5.74399
2021-08-30,7.25822
2021-08-31,7.27168
2021-09-01,9.07194
2021-09-02,11.20869
2021-09-03,8.63113
2021-09-04,7.96486
2021-09-05,6.53476
2021-09-06,12.92482
2021-09-07,11.80765
2021-09-08,10.08816
2021-09-09,5.0609
2021-09-10,7.11689
2021-09-11,4.87919
2021-09-12,4.2062
2021-09-13,5.35029
2021-09-14,4.81189
2021-09-15,4.42829
2021-09-16,3.93364
2021-09-17,4.23648
2021-09-18,3.35823
2021-09-19,3.13278
2021-09-20,7.10343
2021-09-21,5.15175
2021-09-22,5.77427
2021-09-23,5.38394
2021-09-24,5.04744
2021-09-25,4.21629
2021-09-26,4.75132
2021-09-27,4.92967
2021-09-28,4.88256
2021-09-29,5.78437
2021-09-30,4.89265
2021-10-01,5.31664
2021-10-02,5.44451
2021-10-03,6.14778
2021-10-04,5.66659
2021-10-05,5.3301
2021-10-06,5.58247
2021-10-07,5.89205
2021-10-08,5.51517
2021-10-09,5.96608
2021-10-10,15.35096
2021-10-11,7.37263
2021-10-12,7.48031
2021-10-13,5.44114
2021-10-14,5.5993
2021-10-15,6.85443
2021-10-16,6.61551
2021-10-17,5.68678
2021-10-18,7.46012
2021-10-19,5.96944
2021-10-20,7.03277
2021-10-21,8.13311
2021-10-22,5.65313
2021-10-23,4.10525
2021-10-24,4.14227
2021-10-25,5.85503
2021-10-26,5.7238
2021-10-27,7.05632
2021-10-28,5.77764
2021-10-29,5.04744
2021-10-30,4.97678
2021-10-31,5.70697
2021-11-01,5.16858
2021-11-02,6.65589
2021-11-03,10.92603
2021-11-04,10.42802
2021-11-05,5.50171
2021-11-06,4.62346
2021-11-07,7.08661
2021-11-08,17.77037
2021-11-09,10.67703
2021-11-10,10.7948
2021-11-11,9.26711
2021-11-12,6.43717
2021-11-13,4.78834
2021-11-14,4.96332
2021-11-15,5.82475
2021-11-16,8.49316
2021-11-17,7.72932
2021-11-18,6.44054
2021-11-19,6.48765
2021-11-20,4.2634
2021-11-21,5.10128
2021-11-22,5.86849
2021-11-23,5.60939
2021-11-24,7.50723
2021-11-25,8.97772
2021-11-26,8.85322
2021-11-27,6.62897
2021-11-28,7.82017
2021-11-29,6.33959
2021-11-30,5.76754
2021-12-01,5.01716
2021-12-02,4.94649
2021-12-03,4.83881
2021-12-04,10.69722
2021-12-05,6.01992
2021-12-06,8.90032
2021-12-07,6.08385
2021-12-08,6.38333
2021-12-09,9.55649
2021-12-10,6.11413
2021-12-11,4.42492
2021-12-12,4.88592
2021-12-13,4.89265
2021-12-14,7.36927
2021-12-15,4.68402
2021-12-16,4.5999
2021-12-17,3.71828
2021-12-18,3.47937
2021-12-19,3.50965
2021-12-20,9.57332
2021-12-21,5.87859
2021-12-22,7.65865
2021-12-23,9.48919
2021-12-24,5.55555
2021-12-25,5.92233
2021-12-26,4.44175
2021-12-27,5.64304
2021-12-28,5.07436
2021-12-29,5.40076
2021-12-30,5.50508
2021-12-31,4.37781
2022-01-01,4.24994
2022-01-02,4.43838
2022-01-03,5.60266
2022-01-04,5.97954
2022-01-05,5.54882
2022-01-06,9.74157
2022-01-07,6.47419
2022-01-08,4.65711
2022-01-09,5.21232
2022-01-10,7.76297
2022-01-11,7.66875
2022-01-12,5.42432
2022-01-13,4.80853
2022-01-14,4.17255
2022-01-15,3.90335
2022-01-16,4.43165
2022-01-17,4.53597
2022-01-18,4.52251
2022-01-19,5.58247
2022-01-20,4.18601
2022-01-21,6.47082
2022-01-22,8.39558
2022-01-23,5.17867
2022-01-24,5.76081
2022-01-25,4.00767
2022-01-26,4.25331
2022-01-27,3.90672
2022-01-28,3.98075
2022-01-29,3.94037
2022-01-30,3.59378
2022-01-31,3.46927
2022-02-01,3.57695
2022-02-02,4.23648
2022-02-03,4.44848
2022-02-04,4.32061
2022-02-05,6.36987
2022-02-06,5.16185
2022-02-07,17.61895
2022-02-08,25.06561
2022-02-09,8.9508
2022-02-10,7.58126
2022-02-11,6.88808
2022-02-12,6.11413
2022-02-13,7.89084
2022-02-14,6.08385
2022-02-15,5.52863
2022-02-16,5.41759
2022-02-17,6.28575
2022-02-18,6.42708
2022-02-19,7.3087
2022-02-20,7.41301
2022-02-21,4.97005
2022-02-22,8.81284
2022-02-23,6.1175
2022-02-24,6.81405
2022-02-25,5.24597
2022-02-26,6.23864
2022-02-27,5.06427
2022-02-28,5.16185
2022-03-01,6.29584
2022-03-02,4.71431
2022-03-03,4.56625
2022-03-04,4.01103
2022-03-05,5.2527
2022-03-06,4.91957
2022-03-07,6.07039
2022-03-08,4.33743
2022-03-09,3.54667
2022-03-10,4.61673
2022-03-11,4.74459
2022-03-12,21.31031
2022-03-13,7.5005
2022-03-14,6.61215
2022-03-15,6.02328
2022-03-16,6.47755
2022-03-17,6.16461
2022-03-18,5.00706
2022-03-19,6.99239
2022-03-20,5.09792
2022-03-21,5.66659
2022-03-22,11.80765
2022-03-23,6.99912
2022-03-24,5.63294
2022-03-25,6.15788
2022-03-26,4.77151
2022-03-27,4.95322
2022-03-28,8.47297
2022-03-29,7.24476
2022-03-30,5.56565
2022-03-31,6.74675
2022-04-01,6.8376
2022-04-02,5.24261
2022-04-03,4.70421
2022-04-04,5.5892
2022-04-05,5.72043
2022-04-06,6.46073
2022-04-07,5.80456
2022-04-08,4.01776
2022-04-09,3.56013
2022-04-10,3.6779
2022-04-11,7.64856
2022-04-12,6.21172
2022-04-13,4.40137
2022-04-14,4.13217
2022-04-15,12.15088
2022-04-16,6.70973
2022-04-17,4.47876
2022-04-18,6.0603
2022-04-19,5.2628
2022-04-20,5.09792
2022-04-21,5.55555
2022-04-22,5.96271
2022-04-23,5.39067
2022-04-24,4.8691
2022-04-25,10.5357
2022-04-26,7.98169
2022-04-27,6.61888
2022-04-28,6.16461
2022-04-29,9.52621
2022-04-30,7.70576
2022-05-01,8.59075
2022-05-02,5.96271
2022-05-03,4.73113
2022-05-04,4.50905
2022-05-05,3.94037
2022-05-06,4.73786
2022-05-07,3.70819
2022-05-08,4.78161
2022-05-09,7.99178
2022-05-10,9.07867
2022-05-11,8.03216
2022-05-12,16.73396
2022-05-13,8.50999
2022-05-14,6.41025
2022-05-15,5.02052
2022-05-16,5.9829
2022-05-17,5.55219
2022-05-18,5.54209
2022-05-19,5.68678
2022-05-20,4.08843
2022-05-21,3.45245
2022-05-22,3.81923
2022-05-23,4.5326
2022-05-24,5.32
2022-05-25,5.28972
2022-05-26,5.57911
2022-05-27,4.69748
2022-05-28,5.07773
2022-05-29,5.20896
2022-05-30,5.07773
2022-05-31,4.84891
2022-06-01,3.82932
2022-06-02,4.64365
2022-06-03,4.2062
2022-06-04,4.57635
2022-06-05,3.76539
2022-06-06,4.40137
2022-06-07,5.14166
2022-06-08,4.59654
2022-06-09,3.65771
2022-06-10,3.81923
2022-06-11,4.02449
2022-06-12,7.20102
2022-06-13,7.38946
2022-06-14,5.93579
2022-06-15,4.0144
2022-06-16,3.31785
2022-06-17,3.56686
2022-06-18,2.51699
2022-06-19,3.23709
2022-06-20,3.00827
2022-06-21,2.86694
2022-06-22,2.40594
2022-06-23,2.67514
2022-06-24,7.64183
2022-06-25,3.44235
2022-06-26,2.55737
2022-06-27,3.36159
2022-06-28,3.36496
2022-06-29,3.48273
2022-06-30,3.22027
2022-07-01,2.74917
2022-07-02,2.19395
2022-07-03,2.05599
2022-07-04,2.66841
2022-07-05,2.40931
2022-07-06,2.19059
2022-07-07,2.32519
2022-07-08,2.62467
2022-07-09,2.093
2022-07-10,2.53718
2022-07-11,3.16643
2022-07-12,2.88377
2022-07-13,2.68524
2022-07-14,2.41604
2022-07-15,3.98075
2022-07-16,3.14624
2022-07-17,4.76478
2022-07-18,5.49162
2022-07-19,3.937
2022-07-20,4.49895
2022-07-21,2.95107
2022-07-22,3.015
2022-07-23,2.2377
2022-07-24,2.13338
2022-07-25,2.93761
2022-07-26,3.04529
2022-07-27,2.61794
2022-07-28,3.35823
2022-07-29,4.90611
2022-07-30,4.63019
2022-07-31,4.94986
2022-08-01,3.63416
2022-08-02,3.27747
2022-08-03,3.13614
2022-08-04,2.8131
2022-08-05,2.97126
2022-08-06,3.00154
2022-08-07,2.74917
2022-08-08,3.66108
2022-08-09,2.81983
2022-08-10,2.87704
2022-08-11,3.78221
2022-08-12,3.50292
2022-08-13,3.93027
2022-08-14,4.05478
2022-08-15,2.93088
2022-08-16,3.20008
2022-08-17,4.69412
2022-08-18,3.2842
2022-08-19,4.0817
2022-08-20,2.53045
2022-08-21,1.95167
2022-08-22,2.4968
2022-08-23,2.73571
2022-08-24,2.50689
2022-08-25,3.14287
2022-08-26,4.35762
2022-08-27,2.554
2022-08-28,1.86755
2022-08-29,3.27074
2022-08-30,2.64486
2022-08-31,2.19395
2022-09-01,2.46988
2022-09-02,2.04589
2022-09-03,1.56134
2022-09-04,1.6993
2022-09-05,1.93485
2022-09-06,2.52372
2022-09-07,1.95167
2022-09-08,1.72286
2022-09-09,1.98532
2022-09-10,2.1603
2022-09-11,2.03916
2022-09-12,2.72562
2022-09-13,3.19335
2022-09-14,2.60448
2022-09-15,2.39585
2022-09-16,2.30163
2022-09-17,8.38549
2022-09-18,10.36408
2022-09-19,7.38946
2022-09-20,8.87677
2022-09-21,12.46046
2022-09-22,16.2696
2022-09-23,34.14765
2022-09-24,10.15882
2022-09-25,7.85046
2022-09-26,9.05848
2022-09-27,6.00646
2022-09-28,7.55434
2022-09-29,3.99084
2022-09-30,8.086
2022-10-01,3.62743
2022-10-02,3.25728
2022-10-03,4.55616
2022-10-04,4.32397
2022-10-05,4.41819
2022-10-06,5.48489
2022-10-07,3.18662
2022-10-08,7.53078
2022-10-09,4.06824
2022-10-10,6.94192
2022-10-11,5.01716
2022-10-12,3.75193
2022-10-13,6.36314
2022-10-14,4.91957
2022-10-15,2.73908
2022-10-16,2.58092
2022-10-17,3.92018
2022-10-18,3.58032
2022-10-19,3.96729
2022-10-20,3.05538
2022-10-21,4.16919
2022-10-22,2.38239
2022-10-23,2.36893
2022-10-24,3.27747
2022-10-25,3.64762
2022-10-26,3.37169
2022-10-27,2.89386
2022-10-28,2.43623
2022-10-29,2.80637
2022-10-30,2.86021
2022-10-31,3.44908
2022-11-01,3.60051
2022-11-02,3.05202
2022-11-03,2.68524
2022-11-04,6.12086
2022-11-05,3.76875
2022-11-06,2.60111
2022-11-07,3.34813
2022-11-08,5.10465
2022-11-09,6.94192
2022-11-10,5.60939
2022-11-11,2.90732
2022-11-12,3.0924
2022-11-13,3.94373
2022-11-14,6.58523
2022-11-15,5.25943
2022-11-16,3.31112
2022-11-17,2.93088
2022-11-18,2.53045
2022-11-19,1.85409
2022-11-20,2.15694
2022-11-21,3.41207
2022-11-22,2.45305
2022-11-23,2.22424
2022-11-24,2.13675
2022-11-25,5.11474
2022-11-26,2.4968
2022-11-27,2.06272
2022-11-28,2.49007
2022-11-29,2.20405
2022-11-30,2.59438
2022-12-01,2.51026
2022-12-02,2.56073
2022-12-03,1.60508
2022-12-04,1.73632
2022-12-05,2.58429
2022-12-06,2.87031
2022-12-07,2.77273
2022-12-08,2.85012
2022-12-09,2.47661
2022-12-10,1.88101
2022-12-11,2.1603
2022-12-12,3.0823
2022-12-13,2.42613
2022-12-14,2.14011
2022-12-15,2.27808
2022-12-16,2.44296
2022-12-17,2.56746
2022-12-18,2.093
2022-12-19,3.59378
2022-12-20,3.29093
2022-12-21,2.54727
2022-12-22,2.08627
2022-12-23,1.66229
2022-12-24,1.53105
2022-12-25,1.88101
2022-12-26,2.42613
2022-12-27,3.35486
2022-12-28,2.2949
2022-12-29,2.63476
2022-12-30,3.12605
2022-12-31,1.63873
2023-01-01,1.86755
2023-01-02,4.05478
2023-01-03,2.56746
2023-01-04,2.4867
2023-01-05,2.33864
2023-01-06,2.24106
2023-01-07,1.89447
2023-01-08,2.12665
2023-01-09,2.82993
2023-01-10,2.43623
2023-01-11,4.05478
2023-01-12,4.05814
2023-01-13,3.02846
2023-01-14,4.38454
2023-01-15,2.98808
2023-01-16,3.82596
2023-01-17,3.31112
2023-01-18,3.21017
2023-01-19,2.51699
2023-01-20,2.60784
2023-01-21,3.2842
2023-01-22,2.52372
2023-01-23,4.7345
2023-01-24,4.13554
2023-01-25,3.58705
2023-01-26,3.44235
2023-01-27,3.00154
2023-01-28,2.59775
2023-01-29,2.4968
2023-01-30,3.43899
2023-01-31,3.1496
2023-02-01,2.52372
2023-02-02,2.71216
2023-02-03,2.54727
2023-02-04,2.32855
2023-02-05,2.49007
2023-02-06,3.04529
2023-02-07,3.33467
2023-02-08,3.45918
2023-02-09,3.24719
2023-02-10,3.08567
2023-02-11,2.15357
2023-02-12,2.39248
2023-02-13,4.149
2023-02-14,3.30102
2023-02-15,2.91069
2023-02-16,3.90335
2023-02-17,2.60111
2023-02-18,2.73908
2023-02-19,2.83329
2023-02-20,3.85961
2023-02-21,3.65435
2023-02-22,2.88377
2023-02-23,3.36496
2023-02-24,2.80637
2023-02-25,2.47324
2023-02-26,2.17376
2023-02-27,3.37169
2023-02-28,3.50292
2023-03-01,3.12268
2023-03-02,2.8804
2023-03-03,3.65098
2023-03-04,2.38575
2023-03-05,2.33528
2023-03-06,3.73174
2023-03-07,2.64822
2023-03-08,4.83881
2023-03-09,5.26953
2023-03-10,2.82656
2023-03-11,2.39248
2023-03-12,2.91405
2023-03-13,5.19886
2023-03-14,5.7238
2023-03-15,4.22302
2023-03-16,3.87643
2023-03-17,4.04132
2023-03-18,3.95383
2023-03-19,5.21569
2023-03-20,5.28299
2023-03-21,9.32095
2023-03-22,14.31455
2023-03-23,7.02267
2023-03-24,5.22578
2023-03-25,5.75072
2023-03-26,7.01594
2023-03-27,10.97314
2023-03-28,13.4262
2023-03-29,27.06104
2023-03-30,15.41153
2023-03-31,10.78134
2023-04-01,10.9967
2023-04-02,7.11016
2023-04-03,7.74278
2023-04-04,8.95416
2023-04-05,6.74002
2023-04-06,6.1175
2023-04-07,5.00706
2023-04-08,3.60724
2023-04-09,3.25392
2023-04-10,4.58308
2023-04-11,6.21508
2023-04-12,5.18204
2023-04-13,4.43502
2023-04-14,6.42371
2023-04-15,4.11198
2023-04-16,3.75193
2023-04-17,4.72104
2023-04-18,4.35762
2023-04-19,7.14045
2023-04-20,5.071
2023-04-21,5.73726
2023-04-22,5.45124
2023-04-23,2.87367
2023-04-24,4.20284
2023-04-25,3.72165
2023-04-26,3.89999
2023-04-27,4.12544
2023-04-28,4.23648
2023-04-29,3.83269
2023-04-30,2.88377
2023-05-01,3.72838
2023-05-02,3.78894
2023-05-03,4.11871
2023-05-04,3.07557
2023-05-05,2.73571
2023-05-06,2.90396
2023-05-07,3.42889
2023-05-08,8.09946
2023-05-09,6.1074
2023-05-10,3.78894
2023-05-11,3.25392
2023-05-12,3.98411
2023-05-13,2.29154
2023-05-14,2.27135
2023-05-15,3.25392
2023-05-16,2.92751
2023-05-17,5.87186
2023-05-18,5.21232
2023-05-19,4.77488
2023-05-20,3.17316
2023-05-21,2.83666
2023-05-22,3.2842
2023-05-23,2.67514
2023-05-24,2.5641
2023-05-25,2.305
2023-05-26,2.99818
2023-05-27,3.00827
2023-05-28,2.2377
2023-05-29,3.57695
