date,상가임대
2023-05-28,58.44269
2023-05-29,83.28958
2023-05-30,94.66316
2023-05-31,85.73928
2023-06-01,88.88888
2023-06-02,76.02799
2023-06-03,56.86789
2023-06-04,56.25546
2023-06-05,69.72878
2023-06-06,68.41644
2023-06-07,86.17672
2023-06-08,74.62817
2023-06-09,64.7419
2023-06-10,53.71828
2023-06-11,60.71741
2023-06-12,72.44094
2023-06-13,71.65354
2023-06-14,66.75415
2023-06-15,73.49081
2023-06-16,65.26684
2023-06-17,48.38145
2023-06-18,50.83114
2023-06-19,76.7279
2023-06-20,73.22834
2023-06-21,73.40332
2023-06-22,71.30358
2023-06-23,60.71741
2023-06-24,48.81889
2023-06-25,50.83114
2023-06-26,68.15398
2023-06-27,76.64041
2023-06-28,67.54155
2023-06-29,67.89151
2023-06-30,71.04111
2023-07-01,49.43132
2023-07-02,53.36832
2023-07-03,76.20297
2023-07-04,73.14085
2023-07-05,63.25459
2023-07-06,68.94138
2023-07-07,58.44269
2023-07-08,45.5818
2023-07-09,59.93
2023-07-10,84.68941
2023-07-11,74.89063
2023-07-12,78.04024
2023-07-13,73.31583
2023-07-14,60.36745
2023-07-15,61.24234
2023-07-16,43.39457
2023-07-17,72.96587
2023-07-18,67.1916
2023-07-19,71.1286
2023-07-20,71.39107
2023-07-21,58.3552
2023-07-22,46.3692
2023-07-23,43.21959
2023-07-24,73.5783
2023-07-25,67.62904
2023-07-26,69.99125
2023-07-27,67.62904
2023-07-28,55.20559
2023-07-29,45.14435
2023-07-30,45.49431
2023-07-31,59.23009
2023-08-01,65.44181
2023-08-02,63.51706
2023-08-03,67.45406
2023-08-04,60.71741
2023-08-05,51.44356
2023-08-06,53.36832
2023-08-07,70.69116
2023-08-08,67.10411
2023-08-09,68.59142
2023-08-10,55.64304
2023-08-11,66.66666
2023-08-12,49.34383
2023-08-13,50.3937
2023-08-14,79.52755
2023-08-15,66.92913
2023-08-16,87.9265
2023-08-17,79.09011
2023-08-18,67.89151
2023-08-19,60.89238
2023-08-20,55.03062
2023-08-21,87.1391
2023-08-22,82.85214
2023-08-23,77.42782
2023-08-24,79.965
2023-08-25,72.61592
2023-08-26,55.11811
2023-08-27,59.23009
2023-08-28,79.79002
2023-08-29,80.48993
2023-08-30,75.50306
2023-08-31,70.86614
2023-09-01,59.31758
2023-09-02,55.03062
2023-09-03,49.78127
2023-09-04,81.71478
2023-09-05,72.87839
2023-09-06,78.74015
2023-09-07,69.37882
2023-09-08,69.64129
2023-09-09,50.21872
2023-09-10,58.53018
2023-09-11,69.90376
2023-09-12,72.70341
2023-09-13,67.01662
2023-09-14,64.30446
2023-09-15,69.20384
2023-09-16,48.55643
2023-09-17,53.5433
2023-09-18,70.42869
2023-09-19,72.09098
2023-09-20,66.75415
2023-09-21,60.27996
2023-09-22,53.63079
2023-09-23,51.09361
2023-09-24,43.91951
2023-09-25,61.67979
2023-09-26,53.89326
2023-09-27,42.08223
2023-09-28,32.89588
2023-09-29,31.1461
2023-09-30,32.7209
2023-10-01,39.1951
2023-10-02,48.7314
2023-10-03,60.36745
2023-10-04,69.02887
2023-10-05,68.32895
2023-10-06,71.1286
2023-10-07,50.48118
2023-10-08,49.86876
2023-10-09,58.53018
2023-10-10,79.61504
2023-10-11,77.60279
2023-10-12,71.21609
2023-10-13,71.74103
2023-10-14,50.56867
2023-10-15,48.46894
2023-10-16,72.70341
2023-10-17,72.00349
2023-10-18,73.5783
2023-10-19,65.79177
2023-10-20,59.40507
2023-10-21,44.18197
2023-10-22,44.70691
2023-10-23,71.47856
2023-10-24,73.14085
2023-10-25,76.37795
2023-10-26,64.21697
2023-10-27,57.91776
2023-10-28,53.71828
2023-10-29,56.08048
2023-10-30,81.62729
2023-10-31,74.71566
2023-11-01,70.42869
2023-11-02,67.80402
2023-11-03,62.64216
2023-11-04,47.50656
2023-11-05,52.49343
2023-11-06,72.96587
2023-11-07,68.59142
2023-11-08,70.95363
2023-11-09,71.21609
2023-11-10,60.45494
2023-11-11,46.19422
2023-11-12,46.10673
2023-11-13,72.70341
2023-11-14,72.61592
2023-11-15,64.12948
2023-11-16,60.36745
2023-11-17,57.04286
2023-11-18,41.29483
2023-11-19,48.55643
2023-11-20,71.91601
2023-11-21,71.21609
2023-11-22,67.54155
2023-11-23,60.89238
2023-11-24,55.46806
2023-11-25,47.68153
2023-11-26,46.28171
2023-11-27,69.29133
2023-11-28,72.44094
2023-11-29,60.54243
2023-11-30,63.1671
2023-12-01,55.55555
2023-12-02,42.78215
2023-12-03,45.31933
2023-12-04,62.99212
2023-12-05,73.66579
2023-12-06,65.26684
2023-12-07,62.3797
2023-12-08,60.27996
2023-12-09,46.45669
2023-12-10,55.38057
2023-12-11,70.69116
2023-12-12,63.9545
2023-12-13,68.24146
2023-12-14,59.75503
2023-12-15,54.68066
2023-12-16,44.26946
2023-12-17,43.04461
2023-12-18,58.00524
2023-12-19,61.32983
2023-12-20,56.16797
2023-12-21,54.41819
2023-12-22,47.50656
2023-12-23,37.97025
2023-12-24,37.09536
2023-12-25,40.15748
2023-12-26,63.1671
2023-12-27,57.04286
2023-12-28,59.23009
2023-12-29,52.40594
2023-12-30,45.5818
2023-12-31,38.67016
2024-01-01,41.81977
2024-01-02,75.1531
2024-01-03,72.87839
2024-01-04,75.85301
2024-01-05,62.64216
2024-01-06,51.9685
2024-01-07,56.95538
2024-01-08,65.5293
2024-01-09,72.26596
2024-01-10,70.86614
2024-01-11,77.60279
2024-01-12,70.42869
2024-01-13,55.993
2024-01-14,54.68066
2024-01-15,79.26509
2024-01-16,82.41469
2024-01-17,82.67716
2024-01-18,72.96587
2024-01-19,64.30446
2024-01-20,55.90551
2024-01-21,58.88013
2024-01-22,70.86614
2024-01-23,68.24146
2024-01-24,70.3412
2024-01-25,70.16622
2024-01-26,61.06736
2024-01-27,56.08048
2024-01-28,52.7559
2024-01-29,73.92825
2024-01-30,69.99125
2024-01-31,61.5923
2024-02-01,63.86701
2024-02-02,57.04286
2024-02-03,44.70691
2024-02-04,53.5433
2024-02-05,60.27996
2024-02-06,63.69203
2024-02-07,53.28083
2024-02-08,47.50656
2024-02-09,36.92038
2024-02-10,31.84601
2024-02-11,38.40769
2024-02-12,50.3937
2024-02-13,76.20297
2024-02-14,72.87839
2024-02-15,69.37882
2024-02-16,65.61679
2024-02-17,53.10586
2024-02-18,56.08048
2024-02-19,71.82852
2024-02-20,71.39107
2024-02-21,72.35345
2024-02-22,57.65529
2024-02-23,55.55555
2024-02-24,51.1811
2024-02-25,52.58092
2024-02-26,69.81627
2024-02-27,70.86614
2024-02-28,66.75415
2024-02-29,61.76727
2024-03-01,50.83114
2024-03-02,47.68153
2024-03-03,46.28171
2024-03-04,70.07874
2024-03-05,69.81627
2024-03-06,71.56605
2024-03-07,73.92825
2024-03-08,65.70428
2024-03-09,55.29308
2024-03-10,52.66841
2024-03-11,64.82939
2024-03-12,70.69116
2024-03-13,69.20384
2024-03-14,67.45406
2024-03-15,63.60454
2024-03-16,47.944
2024-03-17,51.44356
2024-03-18,67.01662
2024-03-19,70.86614
2024-03-20,67.01662
