date,연말정산간소화
2020-10-04,0.01413
2020-10-05,0.03706
2020-10-06,0.03572
2020-10-07,0.03066
2020-10-08,0.02959
2020-10-09,0.01119
2020-10-10,0.01173
2020-10-11,0.01679
2020-10-12,0.03652
2020-10-13,0.03732
2020-10-14,0.03332
2020-10-15,0.03492
2020-10-16,0.03492
2020-10-17,0.01413
2020-10-18,0.01013
2020-10-19,0.03439
2020-10-20,0.03839
2020-10-21,0.03786
2020-10-22,0.03359
2020-10-23,0.03786
2020-10-24,0.01279
2020-10-25,0.01493
2020-10-26,0.03546
2020-10-27,0.03679
2020-10-28,0.04052
2020-10-29,0.03412
2020-10-30,0.10558
2020-10-31,0.03492
2020-11-01,0.03732
2020-11-02,0.08532
2020-11-03,0.11971
2020-11-04,0.11571
2020-11-05,0.10585
2020-11-06,0.08532
2020-11-07,0.02586
2020-11-08,0.02106
2020-11-09,0.08132
2020-11-10,0.08265
2020-11-11,0.06905
2020-11-12,0.06345
2020-11-13,0.04239
2020-11-14,0.01679
2020-11-15,0.01626
2020-11-16,0.06639
2020-11-17,0.06239
2020-11-18,0.05545
2020-11-19,0.05066
2020-11-20,0.04292
2020-11-21,0.02159
2020-11-22,0.02053
2020-11-23,0.06025
2020-11-24,0.08105
2020-11-25,0.06852
2020-11-26,0.06239
2020-11-27,0.05919
2020-11-28,0.03519
2020-11-29,0.03519
2020-11-30,0.08825
2020-12-01,0.09758
2020-12-02,0.09198
2020-12-03,0.08612
2020-12-04,0.08212
2020-12-05,0.04852
2020-12-06,0.05199
2020-12-07,0.12771
2020-12-08,0.09598
2020-12-09,0.11971
2020-12-10,0.12531
2020-12-11,0.08025
2020-12-12,0.03972
2020-12-13,0.05732
2020-12-14,0.12878
2020-12-15,0.17171
2020-12-16,0.09012
2020-12-17,0.09385
2020-12-18,0.07332
2020-12-19,0.03412
2020-12-20,0.03919
2020-12-21,0.36208
2020-12-22,0.12158
2020-12-23,0.16664
2020-12-24,0.13491
2020-12-25,0.05892
2020-12-26,0.05999
2020-12-27,0.08185
2020-12-28,0.2509
2020-12-29,0.2157
2020-12-30,0.21144
2020-12-31,0.17251
2021-01-01,0.10691
2021-01-02,0.11438
2021-01-03,0.12025
2021-01-04,0.59299
2021-01-05,0.56846
2021-01-06,0.513
2021-01-07,0.45007
2021-01-08,0.49247
2021-01-09,0.15731
2021-01-10,0.17304
2021-01-11,0.96521
2021-01-12,0.91375
2021-01-13,1.19718
2021-01-14,1.65392
2021-01-15,13.5551
2021-01-16,1.2713
2021-01-17,1.12545
2021-01-18,6.14296
2021-01-19,4.85805
2021-01-20,5.5713
2021-01-21,4.5125
2021-01-22,2.82577
2021-01-23,0.85029
2021-01-24,0.86495
2021-01-25,3.09134
2021-01-26,2.62233
2021-01-27,2.08107
2021-01-28,2.99775
2021-01-29,2.13279
2021-01-30,0.45167
2021-01-31,0.45247
2021-02-01,1.51367
2021-02-02,1.13559
2021-02-03,0.93801
2021-02-04,0.86069
2021-02-05,0.69537
2021-02-06,0.17624
2021-02-07,0.2101
2021-02-08,0.71777
2021-02-09,0.62925
2021-02-10,0.45967
2021-02-11,0.07439
2021-02-12,0.05972
2021-02-13,0.06532
2021-02-14,0.09038
2021-02-15,0.61938
2021-02-16,0.61965
2021-02-17,0.55566
2021-02-18,0.52633
2021-02-19,0.38341
2021-02-20,0.07572
2021-02-21,0.07465
2021-02-22,0.35035
2021-02-23,0.32395
2021-02-24,0.24663
2021-02-25,0.2189
2021-02-26,0.16157
2021-02-27,0.04319
2021-02-28,0.02959
2021-03-01,0.04106
2021-03-02,0.12425
2021-03-03,0.09918
2021-03-04,0.09918
2021-03-05,0.08132
2021-03-06,0.03226
2021-03-07,0.02613
2021-03-08,0.09625
2021-03-09,0.08932
2021-03-10,0.06959
2021-03-11,0.02719
2021-03-12,0.02506
2021-03-13,0.00853
2021-03-14,0.00879
2021-03-15,0.03226
2021-03-16,0.02639
2021-03-17,0.01999
2021-03-18,0.02479
2021-03-19,0.02079
2021-03-20,0.00853
2021-03-21,0.00959
2021-03-22,0.02613
2021-03-23,0.01999
2021-03-24,0.02239
2021-03-25,0.02239
2021-03-26,0.01706
2021-03-27,0.00959
2021-03-28,0.00533
2021-03-29,0.01946
2021-03-30,0.02799
2021-03-31,0.02346
2021-04-01,0.04372
2021-04-02,0.03439
2021-04-03,0.01946
2021-04-04,0.01786
2021-04-05,0.03679
2021-04-06,0.04079
2021-04-07,0.03679
2021-04-08,0.03946
2021-04-09,0.03199
2021-04-10,0.01119
2021-04-11,0.01333
2021-04-12,0.04746
2021-04-13,0.04079
2021-04-14,0.03919
2021-04-15,0.04319
2021-04-16,0.04132
2021-04-17,0.01333
2021-04-18,0.01946
2021-04-19,0.04906
2021-04-20,0.05892
2021-04-21,0.05572
2021-04-22,0.04959
2021-04-23,0.04346
2021-04-24,0.01813
2021-04-25,0.02932
2021-04-26,0.06399
2021-04-27,0.06505
2021-04-28,0.06079
2021-04-29,0.07012
2021-04-30,0.06132
2021-05-01,0.06879
2021-05-02,0.06745
2021-05-03,0.24876
2021-05-04,0.19624
2021-05-05,0.06852
2021-05-06,0.18264
2021-05-07,0.15224
2021-05-08,0.07332
2021-05-09,0.06799
2021-05-10,0.2365
2021-05-11,0.16877
2021-05-12,0.15651
2021-05-13,0.13944
2021-05-14,0.10505
2021-05-15,0.04932
2021-05-16,0.07092
2021-05-17,0.14958
2021-05-18,0.10718
2021-05-19,0.05199
2021-05-20,0.11331
2021-05-21,0.09038
2021-05-22,0.04052
2021-05-23,0.03839
2021-05-24,0.11038
2021-05-25,0.10132
2021-05-26,0.08318
2021-05-27,0.08532
2021-05-28,0.07705
2021-05-29,0.02746
2021-05-30,0.03866
2021-05-31,0.08185
2021-06-01,0.02133
2021-06-02,0.01999
2021-06-03,0.01999
2021-06-04,0.01653
2021-06-05,0.00319
2021-06-06,0.00666
2021-06-07,0.02719
2021-06-08,0.02506
2021-06-09,0.02533
2021-06-10,0.03786
2021-06-11,0.02932
2021-06-12,0.00639
2021-06-13,0.00533
2021-06-14,0.03652
2021-06-15,0.03226
2021-06-16,0.02959
2021-06-17,0.03492
2021-06-18,0.02559
2021-06-19,0.00266
2021-06-20,0.00746
2021-06-21,0.02586
2021-06-22,0.03839
2021-06-23,0.03999
2021-06-24,0.03626
2021-06-25,0.02959
2021-06-26,0.00853
2021-06-27,0.01039
2021-06-28,0.04026
2021-06-29,0.03146
2021-06-30,0.02426
2021-07-01,0.01706
2021-07-02,0.01679
2021-07-03,0.00693
2021-07-04,0.00986
2021-07-05,0.02053
2021-07-06,0.02026
2021-07-07,0.01919
2021-07-08,0.01466
2021-07-09,0.01359
2021-07-10,0.00639
2021-07-11,0.00613
2021-07-12,0.02079
2021-07-13,0.01973
2021-07-14,0.01919
2021-07-15,0.01599
2021-07-16,0.01439
2021-07-17,0.00666
2021-07-18,0.00399
2021-07-19,0.02133
2021-07-20,0.01866
2021-07-21,0.01866
2021-07-22,0.02106
2021-07-23,0.01866
2021-07-24,0.00959
2021-07-25,0.00639
2021-07-26,0.02239
2021-07-27,0.02133
2021-07-28,0.01813
2021-07-29,0.02053
2021-07-30,0.01119
2021-07-31,0.00693
2021-08-01,0.00506
2021-08-02,0.01493
2021-08-03,0.01786
2021-08-04,0.01706
2021-08-05,0.02186
2021-08-06,0.01786
2021-08-07,0.00613
2021-08-08,0.00693
2021-08-09,0.01786
2021-08-10,0.02399
2021-08-11,0.01919
2021-08-12,0.01706
2021-08-13,0.03706
2021-08-14,0.01199
2021-08-15,0.00879
2021-08-16,0.00959
2021-08-17,0.02906
2021-08-18,0.02453
2021-08-19,0.03839
2021-08-20,0.02159
2021-08-21,0.00693
2021-08-22,0.00799
2021-08-23,0.02772
2021-08-24,0.02426
2021-08-25,0.01679
2021-08-26,0.02799
2021-08-27,0.02079
2021-08-28,0.00799
2021-08-29,0.00746
2021-08-30,0.02426
2021-08-31,0.02533
2021-09-01,0.02533
2021-09-02,0.01893
2021-09-03,0.01626
2021-09-04,0.00933
2021-09-05,0.01306
2021-09-06,0.02186
2021-09-07,0.02799
2021-09-08,0.02186
2021-09-09,0.02319
2021-09-10,0.01439
2021-09-11,0.00933
2021-09-12,0.00479
2021-09-13,0.01706
2021-09-14,0.01813
2021-09-15,0.02453
2021-09-16,0.02079
2021-09-17,0.01679
2021-09-18,0.00639
2021-09-19,0.00506
2021-09-20,0.00639
2021-09-21,0.00719
2021-09-22,0.00879
2021-09-23,0.02906
2021-09-24,0.01893
2021-09-25,0.01013
2021-09-26,0.00959
2021-09-27,0.02453
2021-09-28,0.02426
2021-09-29,0.02506
2021-09-30,0.01973
2021-10-01,0.02026
2021-10-02,0.00879
2021-10-03,0.00906
2021-10-04,0.01146
2021-10-05,0.03146
2021-10-06,0.02559
2021-10-07,0.02239
2021-10-08,0.01573
2021-10-09,0.00906
2021-10-10,0.00799
2021-10-11,0.01519
2021-10-12,0.02906
2021-10-13,0.02213
2021-10-14,0.01866
2021-10-15,0.01946
2021-10-16,0.01093
2021-10-17,0.00853
2021-10-18,0.02906
2021-10-19,0.02479
2021-10-20,0.03119
2021-10-21,0.02239
2021-10-22,0.02266
2021-10-23,0.00933
2021-10-24,0.00959
2021-10-25,0.02746
2021-10-26,0.03146
2021-10-27,0.03039
2021-10-28,0.02453
2021-10-29,0.19144
2021-10-30,0.09092
2021-10-31,0.02959
2021-11-01,0.06879
2021-11-02,0.07172
2021-11-03,0.06105
2021-11-04,0.05119
2021-11-05,0.04372
2021-11-06,0.01466
2021-11-07,0.02346
2021-11-08,0.04372
2021-11-09,0.05306
2021-11-10,0.06585
2021-11-11,0.12931
2021-11-12,0.08852
2021-11-13,0.02533
2021-11-14,0.02213
2021-11-15,0.08345
2021-11-16,0.07012
2021-11-17,0.07385
2021-11-18,0.06505
2021-11-19,0.05439
2021-11-20,0.02399
2021-11-21,0.02506
2021-11-22,0.07785
2021-11-23,0.07599
2021-11-24,0.08958
2021-11-25,0.10212
2021-11-26,0.07065
2021-11-27,0.03306
2021-11-28,0.04852
2021-11-29,0.10745
2021-11-30,0.10931
2021-12-01,0.11091
2021-12-02,0.12371
2021-12-03,0.12611
2021-12-04,0.05705
2021-12-05,0.05919
2021-12-06,0.17544
2021-12-07,0.16477
2021-12-08,0.18797
2021-12-09,0.16291
2021-12-10,0.15411
2021-12-11,0.07812
2021-12-12,0.09198
2021-12-13,0.21597
2021-12-14,0.2197
2021-12-15,0.23223
2021-12-16,0.22103
2021-12-17,0.15144
2021-12-18,0.05892
2021-12-19,0.07759
2021-12-20,0.23277
2021-12-21,0.2429
2021-12-22,0.21517
2021-12-23,0.39515
2021-12-24,0.35888
2021-12-25,0.10638
2021-12-26,0.16797
2021-12-27,0.53193
2021-12-28,0.5314
2021-12-29,0.47514
2021-12-30,0.54313
2021-12-31,0.45834
2022-01-01,0.25836
2022-01-02,0.33915
2022-01-03,1.34516
2022-01-04,1.53154
2022-01-05,1.72964
2022-01-06,1.78777
2022-01-07,1.81177
2022-01-08,0.77136
2022-01-09,0.87109
2022-01-10,3.82832
2022-01-11,4.06242
2022-01-12,4.83939
2022-01-13,5.76141
2022-01-14,7.77635
2022-01-15,27.03954
2022-01-16,19.148
2022-01-17,65.60831
2022-01-18,54.66914
2022-01-19,45.141
2022-01-20,45.53535
2022-01-21,39.53557
2022-01-22,13.47431
2022-01-23,15.27008
2022-01-24,47.61643
2022-01-25,36.26665
2022-01-26,21.99057
2022-01-27,17.4762
2022-01-28,16.35874
2022-01-29,3.73339
2022-01-30,2.70206
2022-01-31,2.36583
2022-02-01,2.25385
2022-02-02,3.81098
2022-02-03,14.69255
2022-02-04,12.64668
2022-02-05,3.03588
2022-02-06,3.10254
2022-02-07,11.50815
2022-02-08,9.21591
2022-02-09,7.59344
2022-02-10,6.68636
2022-02-11,5.2692
2022-02-12,1.39609
2022-02-13,1.38489
2022-02-14,5.78887
2022-02-15,5.41398
2022-02-16,4.71354
2022-02-17,3.97816
2022-02-18,3.08228
2022-02-19,0.82869
2022-02-20,0.75643
2022-02-21,3.01562
2022-02-22,2.629
2022-02-23,2.09413
2022-02-24,1.79204
2022-02-25,1.24891
2022-02-26,0.40821
2022-02-27,0.31249
2022-02-28,0.87935
2022-03-01,0.38795
2022-03-02,0.91641
2022-03-03,0.7631
2022-03-04,0.60285
2022-03-05,0.20344
2022-03-06,0.18371
2022-03-07,0.61112
2022-03-08,0.49193
2022-03-09,0.16371
2022-03-10,0.41514
2022-03-11,0.16371
2022-03-12,0.08052
2022-03-13,0.07172
2022-03-14,0.13438
2022-03-15,0.13278
2022-03-16,0.10905
2022-03-17,0.11091
2022-03-18,0.09358
2022-03-19,0.04932
2022-03-20,0.03866
2022-03-21,0.08585
2022-03-22,0.09225
2022-03-23,0.08158
2022-03-24,0.08718
2022-03-25,0.07492
2022-03-26,0.03732
2022-03-27,0.03546
2022-03-28,0.07199
2022-03-29,0.07545
2022-03-30,0.06452
2022-03-31,0.06052
2022-04-01,0.04479
2022-04-02,0.02506
2022-04-03,0.02772
2022-04-04,0.07359
2022-04-05,0.07225
2022-04-06,0.07945
2022-04-07,0.06399
2022-04-08,0.06532
2022-04-09,0.02426
2022-04-10,0.02373
2022-04-11,0.05385
2022-04-12,0.07172
2022-04-13,0.06799
2022-04-14,0.06639
2022-04-15,0.06745
2022-04-16,0.02613
2022-04-17,0.02293
2022-04-18,0.06105
2022-04-19,0.06719
2022-04-20,0.06692
2022-04-21,0.06212
2022-04-22,0.07119
2022-04-23,0.02906
2022-04-24,0.03546
2022-04-25,0.08985
2022-04-26,0.09145
2022-04-27,0.09118
2022-04-28,0.10452
2022-04-29,0.09732
2022-04-30,0.04452
2022-05-01,0.12025
2022-05-02,0.37168
2022-05-03,0.33969
2022-05-04,0.29729
2022-05-05,0.10052
2022-05-06,0.1869
2022-05-07,0.09012
2022-05-08,0.11358
2022-05-09,0.33355
2022-05-10,0.29542
2022-05-11,0.30049
2022-05-12,0.26609
2022-05-13,0.20904
2022-05-14,0.08505
2022-05-15,0.09732
2022-05-16,0.26503
2022-05-17,0.2525
2022-05-18,0.23437
2022-05-19,0.26583
2022-05-20,0.20984
2022-05-21,0.08612
2022-05-22,0.10985
2022-05-23,0.2597
2022-05-24,0.25516
2022-05-25,0.2373
2022-05-26,0.1981
2022-05-27,0.16424
2022-05-28,0.07332
2022-05-29,0.08185
2022-05-30,0.25756
2022-05-31,0.18237
2022-06-01,0.02692
2022-06-02,0.05439
2022-06-03,0.04319
2022-06-04,0.01653
2022-06-05,0.01199
2022-06-06,0.01946
2022-06-07,0.05839
2022-06-08,0.07785
2022-06-09,0.08185
2022-06-10,0.07092
2022-06-11,0.02186
2022-06-12,0.02293
2022-06-13,0.08558
2022-06-14,0.09145
2022-06-15,0.07972
2022-06-16,0.08025
2022-06-17,0.08505
2022-06-18,0.02133
2022-06-19,0.01999
2022-06-20,0.09225
2022-06-21,0.08078
2022-06-22,0.07225
2022-06-23,0.05892
2022-06-24,0.05999
2022-06-25,0.01893
2022-06-26,0.01413
2022-06-27,0.06372
2022-06-28,0.04879
2022-06-29,0.04426
2022-06-30,0.03706
2022-07-01,0.03252
2022-07-02,0.01013
2022-07-03,0.01333
2022-07-04,0.03359
2022-07-05,0.03706
2022-07-06,0.03706
2022-07-07,0.02932
2022-07-08,0.02639
2022-07-09,0.01173
2022-07-10,0.00799
2022-07-11,0.03226
2022-07-12,0.02692
2022-07-13,0.02426
2022-07-14,0.02639
2022-07-15,0.01973
2022-07-16,0.00986
2022-07-17,0.01173
2022-07-18,0.03466
2022-07-19,0.02879
2022-07-20,0.03279
2022-07-21,0.03519
2022-07-22,0.02666
2022-07-23,0.01439
2022-07-24,0.01333
2022-07-25,0.02239
2022-07-26,0.02772
2022-07-27,0.02959
2022-07-28,0.02613
2022-07-29,0.02026
2022-07-30,0.01093
2022-07-31,0.00933
2022-08-01,0.02426
2022-08-02,0.02506
2022-08-03,0.03012
2022-08-04,0.02719
2022-08-05,0.02826
2022-08-06,0.01119
2022-08-07,0.00959
2022-08-08,0.03626
2022-08-09,0.02319
2022-08-10,0.02159
2022-08-11,0.02293
2022-08-12,0.02106
2022-08-13,0.01226
2022-08-14,0.01306
2022-08-15,0.00559
2022-08-16,0.01893
2022-08-17,0.02053
2022-08-18,0.01973
2022-08-19,0.01466
2022-08-20,0.00453
2022-08-21,0.00693
2022-08-22,0.01919
2022-08-23,0.01866
2022-08-24,0.02159
2022-08-25,0.02159
2022-08-26,0.01893
2022-08-27,0.00453
2022-08-28,0.00746
2022-08-29,0.02106
2022-08-30,0.02453
2022-08-31,0.01813
2022-09-01,0.01919
2022-09-02,0.01653
2022-09-03,0.00613
2022-09-04,0.00719
2022-09-05,0.01973
2022-09-06,0.01893
2022-09-07,0.01973
2022-09-08,0.01253
2022-09-09,0.00986
2022-09-10,0.00746
2022-09-11,0.00346
2022-09-12,0.00693
2022-09-13,0.02079
2022-09-14,0.01973
2022-09-15,0.02479
2022-09-16,0.01839
2022-09-17,0.00693
2022-09-18,0.00799
2022-09-19,0.01733
2022-09-20,0.01733
2022-09-21,0.02719
2022-09-22,0.02399
2022-09-23,0.01999
2022-09-24,0.00639
2022-09-25,0.00906
2022-09-26,0.02079
2022-09-27,0.02239
2022-09-28,0.01999
2022-09-29,0.02026
2022-09-30,0.01866
2022-10-01,0.01146
2022-10-02,0.00986
2022-10-03,0.01279
2022-10-04,0.02639
2022-10-05,0.02239
2022-10-06,0.02559
2022-10-07,0.02133
2022-10-08,0.00986
2022-10-09,0.01119
2022-10-10,0.01573
2022-10-11,0.02959
2022-10-12,0.02799
2022-10-13,0.02799
2022-10-14,0.02399
2022-10-15,0.00853
2022-10-16,0.01199
2022-10-17,0.03146
2022-10-18,0.02266
2022-10-19,0.03012
2022-10-20,0.02586
2022-10-21,0.02266
2022-10-22,0.01013
2022-10-23,0.01546
2022-10-24,0.03652
2022-10-25,0.02426
2022-10-26,0.03279
2022-10-27,0.37035
2022-10-28,0.13571
2022-10-29,0.01893
2022-10-30,0.01813
2022-10-31,0.06105
2022-11-01,0.05545
2022-11-02,0.05652
2022-11-03,0.05599
2022-11-04,0.05839
2022-11-05,0.01519
2022-11-06,0.02079
2022-11-07,0.05999
2022-11-08,0.07012
2022-11-09,0.06052
2022-11-10,0.05732
2022-11-11,0.04399
2022-11-12,0.01946
2022-11-13,0.02133
2022-11-14,0.06612
2022-11-15,0.07199
2022-11-16,0.06479
2022-11-17,0.07812
2022-11-18,0.07145
2022-11-19,0.02453
2022-11-20,0.03279
2022-11-21,0.08398
2022-11-22,0.08425
2022-11-23,0.08345
2022-11-24,0.07439
2022-11-25,0.07919
2022-11-26,0.03172
2022-11-27,0.03412
2022-11-28,0.13304
2022-11-29,0.13864
2022-11-30,0.13438
2022-12-01,0.13065
2022-12-02,0.09678
2022-12-03,0.05306
2022-12-04,0.05865
2022-12-05,0.18264
2022-12-06,0.2021
2022-12-07,0.18317
2022-12-08,0.17944
2022-12-09,0.29676
2022-12-10,0.08185
2022-12-11,0.14211
2022-12-12,0.33062
2022-12-13,0.27569
2022-12-14,0.24796
2022-12-15,0.2229
2022-12-16,0.19784
2022-12-17,0.09332
2022-12-18,0.10238
2022-12-19,0.28343
2022-12-20,0.33595
2022-12-21,0.30236
2022-12-22,0.32929
2022-12-23,0.30662
2022-12-24,0.13891
2022-12-25,0.15118
2022-12-26,0.48287
2022-12-27,0.50793
2022-12-28,0.46554
2022-12-29,0.44447
2022-12-30,0.40074
2022-12-31,0.2517
2023-01-01,0.37168
2023-01-02,1.65765
2023-01-03,1.96428
2023-01-04,2.3333
2023-01-05,2.23305
2023-01-06,2.01148
2023-01-07,0.84869
2023-01-08,1.10279
2023-01-09,4.02562
2023-01-10,4.99217
2023-01-11,6.35333
2023-01-12,7.52252
2023-01-13,9.22337
2023-01-14,5.94752
2023-01-15,25.00886
2023-01-16,69.81764
2023-01-17,49.12051
2023-01-18,51.74364
2023-01-19,39.41239
2023-01-20,31.27847
2023-01-21,7.83128
2023-01-22,6.364
2023-01-23,8.92874
2023-01-24,13.42685
2023-01-25,51.14585
2023-01-26,40.70823
2023-01-27,26.65985
2023-01-28,10.68746
2023-01-29,10.80104
2023-01-30,37.08468
2023-01-31,26.09086
2023-02-01,16.76003
2023-02-02,13.73507
2023-02-03,10.091
2023-02-04,2.83511
2023-02-05,3.07561
2023-02-06,10.61067
2023-02-07,8.7109
2023-02-08,7.10417
2023-02-09,6.23495
2023-02-10,4.53516
2023-02-11,1.12759
2023-02-12,1.13185
2023-02-13,4.43651
2023-02-14,4.02562
2023-02-15,3.54862
2023-02-16,2.87537
2023-02-17,2.10213
2023-02-18,0.59485
2023-02-19,0.58392
2023-02-20,2.17066
2023-02-21,1.8051
2023-02-22,1.60806
2023-02-23,1.3265
2023-02-24,1.00707
2023-02-25,0.29489
2023-02-26,0.2533
2023-02-27,0.90548
2023-02-28,0.72204
2023-03-01,0.31489
2023-03-02,0.70524
2023-03-03,0.54739
2023-03-04,0.18291
2023-03-05,0.16424
2023-03-06,0.54553
2023-03-07,0.43781
2023-03-08,0.42394
2023-03-09,0.38608
2023-03-10,0.32129
2023-03-11,0.08238
2023-03-12,0.05652
2023-03-13,0.12611
2023-03-14,0.10158
2023-03-15,0.10185
2023-03-16,0.08585
2023-03-17,0.07359
2023-03-18,0.03199
2023-03-19,0.02826
2023-03-20,0.07145
2023-03-21,0.07092
2023-03-22,0.06425
2023-03-23,0.06239
2023-03-24,0.05172
2023-03-25,0.02533
2023-03-26,0.02453
2023-03-27,0.06052
2023-03-28,0.05146
2023-03-29,0.04772
2023-03-30,0.04106
2023-03-31,0.04506
2023-04-01,0.01573
2023-04-02,0.01226
2023-04-03,0.03919
2023-04-04,0.03359
2023-04-05,0.04639
2023-04-06,0.04639
2023-04-07,0.04186
2023-04-08,0.01759
2023-04-09,0.01653
2023-04-10,0.05012
2023-04-11,0.05146
2023-04-12,0.03892
2023-04-13,0.04106
2023-04-14,0.04826
2023-04-15,0.02106
2023-04-16,0.01439
2023-04-17,0.06052
2023-04-18,0.06105
2023-04-19,0.05359
2023-04-20,0.04826
2023-04-21,0.04239
2023-04-22,0.01493
2023-04-23,0.02213
2023-04-24,0.06505
2023-04-25,0.07065
2023-04-26,0.06985
2023-04-27,0.07359
2023-04-28,0.07305
2023-04-29,0.03252
2023-04-30,0.03039
2023-05-01,0.14184
2023-05-02,0.26076
2023-05-03,0.21943
2023-05-04,0.27009
2023-05-05,0.09945
2023-05-06,0.06879
2023-05-07,0.07759
2023-05-08,0.29622
2023-05-09,0.26903
2023-05-10,0.2485
2023-05-11,0.26156
2023-05-12,0.2277
2023-05-13,0.08292
2023-05-14,0.09838
2023-05-15,0.28289
2023-05-16,0.29649
2023-05-17,0.22157
2023-05-18,0.24903
2023-05-19,0.25063
2023-05-20,0.08932
2023-05-21,0.11331
2023-05-22,0.29302
2023-05-23,0.28129
2023-05-24,0.2541
2023-05-25,0.22023
2023-05-26,0.16451
2023-05-27,0.06692
2023-05-28,0.07572
