date,에코프로비엠주가
2020-08-29,0.56216
2020-08-30,0.52067
2020-08-31,4.29581
2020-09-01,3.88858
2020-09-02,3.81577
2020-09-03,3.92075
2020-09-04,3.49659
2020-09-05,0.49189
2020-09-06,0.44363
2020-09-07,3.57871
2020-09-08,3.56516
2020-09-09,3.17741
2020-09-10,3.42547
2020-09-11,2.92088
2020-09-12,0.40638
2020-09-13,0.38691
2020-09-14,3.35943
2020-09-15,3.30017
2020-09-16,3.18587
2020-09-17,3.04618
2020-09-18,3.63374
2020-09-19,0.67984
2020-09-20,0.64259
2020-09-21,5.42183
2020-09-22,4.43889
2020-09-23,4.70727
2020-09-24,4.62515
2020-09-25,3.94022
2020-09-26,0.60788
2020-09-27,0.53422
2020-09-28,3.62274
2020-09-29,3.35266
2020-09-30,0.38606
2020-10-01,0.33103
2020-10-02,0.30309
2020-10-03,0.34627
2020-10-04,0.287
2020-10-05,3.00469
2020-10-06,2.83029
2020-10-07,2.58053
2020-10-08,2.74224
2020-10-09,0.43262
2020-10-10,0.34457
2020-10-11,0.33611
2020-10-12,2.69567
2020-10-13,2.589
2020-10-14,2.50179
2020-10-15,2.38919
2020-10-16,2.51957
2020-10-17,0.35135
2020-10-18,0.25314
2020-10-19,2.41713
2020-10-20,2.51619
2020-10-21,2.33077
2020-10-22,2.26135
2020-10-23,2.2351
2020-10-24,0.3014
2020-10-25,0.26414
2020-10-26,2.65419
2020-10-27,3.0919
2020-10-28,3.15793
2020-10-29,3.06142
2020-10-30,3.03856
2020-10-31,0.46988
2020-11-01,0.53337
2020-11-02,3.04533
2020-11-03,3.76497
2020-11-04,3.80984
2020-11-05,4.17135
2020-11-06,4.68526
2020-11-07,0.66629
2020-11-08,0.64767
2020-11-09,5.56237
2020-11-10,5.00952
2020-11-11,4.30935
2020-11-12,3.73957
2020-11-13,3.43309
2020-11-14,0.54523
2020-11-15,0.44871
2020-11-16,3.53807
2020-11-17,3.46865
2020-11-18,3.61004
2020-11-19,5.08064
2020-11-20,3.87165
2020-11-21,0.52152
2020-11-22,0.46903
2020-11-23,3.62528
2020-11-24,3.80476
2020-11-25,3.87927
2020-11-26,3.85048
2020-11-27,4.07992
2020-11-28,0.61888
2020-11-29,0.59772
2020-11-30,3.69047
2020-12-01,3.23328
2020-12-02,3.36113
2020-12-03,3.20873
2020-12-04,3.37891
2020-12-05,0.61634
2020-12-06,0.51983
2020-12-07,3.09613
2020-12-08,3.58718
2020-12-09,3.5186
2020-12-10,3.3552
2020-12-11,3.69216
2020-12-12,0.78567
2020-12-13,0.57232
2020-12-14,3.55924
2020-12-15,3.23074
2020-12-16,4.02235
2020-12-17,5.54205
2020-12-18,4.75214
2020-12-19,0.82038
2020-12-20,0.71625
2020-12-21,4.44312
2020-12-22,3.71925
2020-12-23,3.71163
2020-12-24,3.81577
2020-12-25,0.68323
2020-12-26,0.61719
2020-12-27,0.63497
2020-12-28,3.66168
2020-12-29,4.50069
2020-12-30,4.06044
2020-12-31,0.89658
2021-01-01,1.01849
2021-01-02,0.80938
2021-01-03,0.73318
2021-01-04,6.80607
2021-01-05,6.77983
2021-01-06,5.443
2021-01-07,5.47432
2021-01-08,6.29809
2021-01-09,1.67209
2021-01-10,2.11996
2021-01-11,9.65499
2021-01-12,6.6867
2021-01-13,6.22782
2021-01-14,7.41226
2021-01-15,6.24052
2021-01-16,0.99479
2021-01-17,1.0295
2021-01-18,5.1162
2021-01-19,5.48617
2021-01-20,5.23811
2021-01-21,5.00359
2021-01-22,6.03394
2021-01-23,1.45112
2021-01-24,1.08961
2021-01-25,5.52851
2021-01-26,4.67256
2021-01-27,5.19239
2021-01-28,4.56165
2021-01-29,4.22469
2021-01-30,0.71709
2021-01-31,0.58671
2021-02-01,4.223
2021-02-02,4.22215
2021-02-03,4.51255
2021-02-04,4.23231
2021-02-05,3.5931
2021-02-06,0.64428
2021-02-07,0.51559
2021-02-08,3.30779
2021-02-09,3.48473
2021-02-10,3.279
2021-02-11,0.60872
2021-02-12,0.5884
2021-02-13,0.53337
2021-02-14,0.55877
2021-02-15,3.7819
2021-02-16,3.57871
2021-02-17,3.13423
2021-02-18,3.01655
2021-02-19,3.11899
2021-02-20,0.52999
2021-02-21,0.4504
2021-02-22,3.16132
2021-02-23,3.31625
2021-02-24,3.25445
2021-02-25,3.24006
2021-02-26,2.70922
2021-02-27,0.4902
2021-02-28,0.49358
2021-03-01,0.68323
2021-03-02,3.44664
2021-03-03,3.59141
2021-03-04,2.74901
2021-03-05,2.70837
2021-03-06,0.68577
2021-03-07,0.61719
2021-03-08,2.95305
2021-03-09,3.11476
2021-03-10,3.03179
2021-03-11,3.64644
2021-03-12,3.30694
2021-03-13,0.39537
2021-03-14,0.35812
2021-03-15,2.78457
2021-03-16,3.21466
2021-03-17,2.96406
2021-03-18,2.97506
2021-03-19,2.51449
2021-03-20,0.4013
2021-03-21,0.35812
2021-03-22,2.41628
2021-03-23,2.01583
2021-03-24,2.03869
2021-03-25,2.11234
2021-03-26,2.03022
2021-03-27,0.26838
2021-03-28,0.23959
2021-03-29,2.3003
2021-03-30,2.60254
2021-03-31,2.23087
2021-04-01,2.32231
2021-04-02,2.38157
2021-04-03,0.35643
2021-04-04,0.28954
2021-04-05,2.19531
2021-04-06,2.1225
2021-04-07,2.33924
2021-04-08,2.31892
2021-04-09,2.1479
2021-04-10,0.34034
2021-04-11,0.46226
2021-04-12,5.82567
2021-04-13,5.92812
2021-04-14,4.67087
2021-04-15,3.79376
2021-04-16,3.2045
2021-04-17,0.70524
2021-04-18,0.60026
2021-04-19,3.67777
2021-04-20,3.2409
2021-04-21,2.8032
2021-04-22,3.22566
2021-04-23,3.31964
2021-04-24,0.40299
2021-04-25,0.51729
2021-04-26,4.57435
2021-04-27,3.77344
2021-04-28,3.28239
2021-04-29,3.22905
2021-04-30,2.70329
2021-05-01,0.28785
2021-05-02,0.24129
2021-05-03,2.93442
2021-05-04,2.86246
2021-05-05,0.44871
2021-05-06,2.62456
2021-05-07,2.50433
2021-05-08,0.4885
2021-05-09,0.45633
2021-05-10,2.71261
2021-05-11,2.17076
2021-05-12,2.01752
2021-05-13,2.2732
2021-05-14,2.45523
2021-05-15,0.31494
2021-05-16,0.26668
2021-05-17,2.24103
2021-05-18,2.2241
2021-05-19,0.38183
2021-05-20,2.92342
2021-05-21,2.60932
2021-05-22,0.32172
2021-05-23,0.38183
2021-05-24,2.35448
2021-05-25,2.3367
2021-05-26,2.64911
2021-05-27,2.40358
2021-05-28,2.7651
2021-05-29,0.425
2021-05-30,0.30224
2021-05-31,2.36633
2021-06-01,2.21225
2021-06-02,2.07509
2021-06-03,2.32654
2021-06-04,2.09626
2021-06-05,0.22435
2021-06-06,0.25398
2021-06-07,2.18092
2021-06-08,1.8719
2021-06-09,1.83295
2021-06-10,2.40697
2021-06-11,3.09782
2021-06-12,0.40638
2021-06-13,0.37759
2021-06-14,2.88617
2021-06-15,3.03348
2021-06-16,3.58125
2021-06-17,4.64462
2021-06-18,4.15611
2021-06-19,0.61804
2021-06-20,0.59348
2021-06-21,4.52271
2021-06-22,3.53807
2021-06-23,3.45256
2021-06-24,3.65491
2021-06-25,3.22905
2021-06-26,0.85933
2021-06-27,0.54184
2021-06-28,3.22566
2021-06-29,2.76848
2021-06-30,3.01401
2021-07-01,3.06396
2021-07-02,2.83875
2021-07-03,0.43178
2021-07-04,0.34881
2021-07-05,2.92088
2021-07-06,2.81928
2021-07-07,3.05803
2021-07-08,3.6202
2021-07-09,5.13736
2021-07-10,0.98378
2021-07-11,0.88388
2021-07-12,4.75384
2021-07-13,4.69711
2021-07-14,6.09829
2021-07-15,9.58726
2021-07-16,9.42725
2021-07-17,1.24285
2021-07-18,1.28349
2021-07-19,10.52364
2021-07-20,10.56597
2021-07-21,8.07264
2021-07-22,6.82639
2021-07-23,6.43948
2021-07-24,0.98802
2021-07-25,0.81869
2021-07-26,8.23519
2021-07-27,7.04059
2021-07-28,5.75794
2021-07-29,6.22444
2021-07-30,7.03128
2021-07-31,0.89489
2021-08-01,0.72556
2021-08-02,5.61148
2021-08-03,6.71464
2021-08-04,6.61389
2021-08-05,6.59188
2021-08-06,6.14993
2021-08-07,0.70609
2021-08-08,0.74926
2021-08-09,11.23227
2021-08-10,8.96922
2021-08-11,7.83389
2021-08-12,9.59488
2021-08-13,8.31054
2021-08-14,1.01511
2021-08-15,0.83054
2021-08-16,1.08199
2021-08-17,7.47153
2021-08-18,7.18113
2021-08-19,7.36993
2021-08-20,7.20992
2021-08-21,1.00664
2021-08-22,0.69677
2021-08-23,8.22842
2021-08-24,7.78055
2021-08-25,6.3963
2021-08-26,6.16856
2021-08-27,5.45316
2021-08-28,0.66375
2021-08-29,0.69847
2021-08-30,5.53105
2021-08-31,6.26
2021-09-01,6.49113
2021-09-02,6.06781
2021-09-03,6.39715
2021-09-04,0.75604
2021-09-05,0.70778
2021-09-06,6.03479
2021-09-07,7.23447
2021-09-08,7.35808
2021-09-09,12.78753
2021-09-10,15.43919
2021-09-11,1.98027
2021-09-12,1.52309
2021-09-13,14.027
2021-09-14,14.32756
2021-09-15,13.94657
2021-09-16,13.99314
2021-09-17,12.39977
2021-09-18,1.32836
2021-09-19,0.86441
2021-09-20,0.72471
2021-09-21,0.79668
2021-09-22,1.18528
2021-09-23,11.85962
2021-09-24,11.93836
2021-09-25,1.42149
2021-09-26,1.24708
2021-09-27,10.43897
2021-09-28,10.57698
2021-09-29,11.42361
2021-09-30,11.03077
2021-10-01,8.8617
2021-10-02,1.06675
2021-10-03,0.76789
2021-10-04,1.15311
2021-10-05,8.71608
2021-10-06,8.89556
2021-10-07,9.1758
2021-10-08,9.33327
2021-10-09,0.83985
2021-10-10,0.64598
2021-10-11,0.95076
2021-10-12,8.04216
2021-10-13,9.11738
2021-10-14,8.90403
2021-10-15,7.95241
2021-10-16,0.83054
2021-10-17,0.65868
2021-10-18,8.23265
2021-10-19,7.83897
2021-10-20,6.96778
2021-10-21,10.45506
2021-10-22,9.08352
2021-10-23,0.8407
2021-10-24,0.66037
2021-10-25,7.58159
2021-10-26,7.06599
2021-10-27,6.46488
2021-10-28,6.39884
2021-10-29,6.55547
2021-10-30,0.6265
2021-10-31,0.46818
2021-11-01,5.86885
2021-11-02,6.1076
2021-11-03,8.94551
2021-11-04,9.87258
2021-11-05,14.00838
2021-11-06,2.14875
2021-11-07,1.55441
2021-11-08,11.73348
2021-11-09,16.47292
2021-11-10,13.73068
2021-11-11,14.24713
2021-11-12,11.98662
2021-11-13,1.61622
2021-11-14,1.52393
2021-11-15,10.91139
2021-11-16,10.16213
2021-11-17,9.5534
2021-11-18,9.78199
2021-11-19,9.99957
2021-11-20,1.59928
2021-11-21,1.2801
2021-11-22,10.06307
2021-11-23,8.42991
2021-11-24,8.41383
2021-11-25,7.80425
2021-11-26,7.73568
2021-11-27,1.00749
2021-11-28,0.80091
2021-11-29,7.75515
2021-11-30,9.6787
2021-12-01,10.32807
2021-12-02,9.39508
2021-12-03,9.32227
2021-12-04,1.17766
2021-12-05,0.94738
2021-12-06,7.95411
2021-12-07,7.70435
2021-12-08,10.13165
2021-12-09,8.58316
2021-12-10,7.90331
2021-12-11,1.08961
2021-12-12,0.94738
2021-12-13,7.52317
2021-12-14,7.17859
2021-12-15,7.85674
2021-12-16,7.18706
2021-12-17,6.51907
2021-12-18,0.91097
2021-12-19,0.8915
2021-12-20,6.42509
2021-12-21,7.8796
2021-12-22,6.57918
2021-12-23,6.58426
2021-12-24,6.21597
2021-12-25,0.88303
2021-12-26,0.89319
2021-12-27,6.09067
2021-12-28,8.81259
2021-12-29,7.74668
2021-12-30,6.73072
2021-12-31,1.56711
2022-01-01,0.81107
2022-01-02,0.77297
2022-01-03,8.12597
2022-01-04,7.91262
2022-01-05,7.09647
2022-01-06,6.96693
2022-01-07,6.60796
2022-01-08,1.01172
2022-01-09,0.82377
2022-01-10,6.70532
2022-01-11,6.59696
2022-01-12,7.41988
2022-01-13,6.02379
2022-01-14,4.93332
2022-01-15,0.84409
2022-01-16,0.6519
2022-01-17,4.94772
2022-01-18,6.05596
2022-01-19,5.48617
2022-01-20,6.19142
2022-01-21,12.34898
2022-01-22,7.01519
2022-01-23,4.2738
2022-01-24,18.44473
2022-01-25,10.33314
2022-01-26,21.24454
2022-01-27,21.09723
2022-01-28,18.40748
2022-01-29,2.40697
2022-01-30,1.69072
2022-01-31,1.45112
2022-02-01,1.38509
2022-02-02,1.57473
2022-02-03,12.01625
2022-02-04,9.93607
2022-02-05,1.6086
2022-02-06,1.1802
2022-02-07,13.76539
2022-02-08,10.32807
2022-02-09,8.84392
2022-02-10,8.35964
2022-02-11,10.13588
2022-02-12,1.30042
2022-02-13,1.04813
2022-02-14,8.41637
2022-02-15,7.90416
2022-02-16,7.76362
2022-02-17,8.89556
2022-02-18,7.12695
2022-02-19,0.80684
2022-02-20,0.67476
2022-02-21,6.20158
2022-02-22,6.7629
2022-02-23,5.98484
2022-02-24,6.33958
2022-02-25,9.125
2022-02-26,1.42488
2022-02-27,1.06675
2022-02-28,8.66443
2022-03-01,1.43504
2022-03-02,10.42797
2022-03-03,7.96765
2022-03-04,6.4107
2022-03-05,0.80938
2022-03-06,0.67391
2022-03-07,6.47165
2022-03-08,7.34961
2022-03-09,1.17089
2022-03-10,6.66384
2022-03-11,6.65876
2022-03-12,1.04897
2022-03-13,0.78482
2022-03-14,7.77547
2022-03-15,7.00419
2022-03-16,6.55632
2022-03-17,8.26144
2022-03-18,6.91444
2022-03-19,0.87118
2022-03-20,0.65106
2022-03-21,6.30995
2022-03-22,5.64703
2022-03-23,8.15645
2022-03-24,6.85941
2022-03-25,6.06527
2022-03-26,1.0041
2022-03-27,0.60195
2022-03-28,5.55983
2022-03-29,6.67569
2022-03-30,6.30571
2022-03-31,6.97879
2022-04-01,5.72238
2022-04-02,0.77212
2022-04-03,0.67815
2022-04-04,5.6047
2022-04-05,9.25538
2022-04-06,10.42881
2022-04-07,13.13889
2022-04-08,19.9746
2022-04-09,3.79714
2022-04-10,2.08186
2022-04-11,10.63624
2022-04-12,9.04118
2022-04-13,9.77352
2022-04-14,8.66867
2022-04-15,7.62138
2022-04-16,0.87626
2022-04-17,0.83562
2022-04-18,8.19878
2022-04-19,8.79905
2022-04-20,7.77885
2022-04-21,7.79071
2022-04-22,6.50298
2022-04-23,0.89912
2022-04-24,0.75604
2022-04-25,6.92714
2022-04-26,6.66469
2022-04-27,6.56394
2022-04-28,5.80366
2022-04-29,9.04372
2022-04-30,0.93298
2022-05-01,0.70693
2022-05-02,8.92012
2022-05-03,12.68086
2022-05-04,10.79541
2022-05-05,2.04969
2022-05-06,9.95301
2022-05-07,0.98971
2022-05-08,0.86864
2022-05-09,7.60106
2022-05-10,7.3149
2022-05-11,6.7502
2022-05-12,7.62392
2022-05-13,7.74499
2022-05-14,0.91436
2022-05-15,0.67222
2022-05-16,6.56478
2022-05-17,6.96863
2022-05-18,7.87283
2022-05-19,8.49257
2022-05-20,8.60347
2022-05-21,1.14126
2022-05-22,0.96092
2022-05-23,7.72213
2022-05-24,6.68839
2022-05-25,6.75104
2022-05-26,6.24222
2022-05-27,5.90526
2022-05-28,0.79329
2022-05-29,0.53761
2022-05-30,7.09478
2022-05-31,7.33268
2022-06-01,1.14126
2022-06-02,6.06696
2022-06-03,5.97637
2022-06-04,0.67476
2022-06-05,0.51136
2022-06-06,0.66037
2022-06-07,5.26859
2022-06-08,5.48194
2022-06-09,7.85928
2022-06-10,7.77462
2022-06-11,0.98717
2022-06-12,0.90674
2022-06-13,9.27739
2022-06-14,14.03378
2022-06-15,16.82428
2022-06-16,10.78271
2022-06-17,9.20966
2022-06-18,1.09808
2022-06-19,1.03881
2022-06-20,11.15438
2022-06-21,9.83702
2022-06-22,9.87512
2022-06-23,16.11903
2022-06-24,14.58917
2022-06-25,2.70499
2022-06-26,1.69157
2022-06-27,28.92181
2022-06-28,18.49976
2022-06-29,12.79939
2022-06-30,12.67239
2022-07-01,11.43715
2022-07-02,1.62638
2022-07-03,1.29111
2022-07-04,11.55568
2022-07-05,13.17783
2022-07-06,10.55581
2022-07-07,9.35952
2022-07-08,8.77449
2022-07-09,1.02527
2022-07-10,0.83731
2022-07-11,8.35456
2022-07-12,7.6036
2022-07-13,14.66113
2022-07-14,15.44173
2022-07-15,12.50137
2022-07-16,1.42657
2022-07-17,1.08707
2022-07-18,11.29746
2022-07-19,10.83096
2022-07-20,11.07141
2022-07-21,12.8468
2022-07-22,13.39372
2022-07-23,1.77284
2022-07-24,1.31397
2022-07-25,10.87499
2022-07-26,9.52969
2022-07-27,9.20289
2022-07-28,10.66248
2022-07-29,9.23337
2022-07-30,1.27756
2022-07-31,1.09638
2022-08-01,17.9122
2022-08-02,11.55822
2022-08-03,12.89421
2022-08-04,13.96943
2022-08-05,14.87533
2022-08-06,1.87359
2022-08-07,1.51801
2022-08-08,11.32286
2022-08-09,11.18994
2022-08-10,10.41104
2022-08-11,11.94175
2022-08-12,10.4449
2022-08-13,1.41895
2022-08-14,1.08707
2022-08-15,1.47991
2022-08-16,11.00114
2022-08-17,10.36108
2022-08-18,9.77521
2022-08-19,9.64653
2022-08-20,1.16073
2022-08-21,0.99309
2022-08-22,9.04034
2022-08-23,8.1065
2022-08-24,10.74207
2022-08-25,9.16141
2022-08-26,8.12682
2022-08-27,0.955
2022-08-28,0.71709
2022-08-29,8.0066
2022-08-30,8.19032
2022-08-31,8.46632
2022-09-01,7.80764
2022-09-02,6.97286
2022-09-03,0.88049
2022-09-04,0.73995
2022-09-05,7.16589
2022-09-06,7.26749
2022-09-07,7.7924
2022-09-08,8.19624
2022-09-09,0.99479
2022-09-10,0.74503
2022-09-11,0.78821
2022-09-12,1.01426
2022-09-13,9.1885
2022-09-14,9.77521
2022-09-15,9.53562
2022-09-16,9.49498
2022-09-17,1.42742
2022-09-18,1.15057
2022-09-19,8.94975
2022-09-20,8.50781
2022-09-21,8.33933
2022-09-22,9.60589
2022-09-23,8.88964
2022-09-24,1.09723
2022-09-25,0.79244
2022-09-26,9.64229
2022-09-27,9.88358
2022-09-28,9.55678
2022-09-29,8.1954
2022-09-30,7.54857
2022-10-01,1.02357
2022-10-02,0.80514
2022-10-03,1.00918
2022-10-04,8.14037
2022-10-05,8.05316
2022-10-06,8.75248
2022-10-07,8.21741
2022-10-08,1.09046
2022-10-09,0.9787
2022-10-10,1.32159
2022-10-11,9.28501
2022-10-12,9.1995
2022-10-13,11.83761
2022-10-14,9.6787
2022-10-15,1.23947
2022-10-16,1.14718
2022-10-17,12.99919
2022-10-18,15.95732
2022-10-19,13.43097
2022-10-20,10.81827
2022-10-21,13.63417
2022-10-22,2.57376
2022-10-23,2.11319
2022-10-24,11.05871
2022-10-25,10.05545
2022-10-26,9.16141
2022-10-27,15.26139
2022-10-28,14.10828
2022-10-29,2.13012
2022-10-30,1.5705
2022-10-31,11.10951
2022-11-01,11.04686
2022-11-02,12.13055
2022-11-03,11.76903
2022-11-04,10.5719
2022-11-05,1.21576
2022-11-06,1.24708
2022-11-07,9.95301
2022-11-08,10.38225
2022-11-09,10.43474
2022-11-10,9.61605
2022-11-11,11.72162
2022-11-12,1.96249
2022-11-13,1.73898
2022-11-14,14.13622
2022-11-15,12.02726
2022-11-16,10.79456
2022-11-17,9.12161
2022-11-18,8.67036
2022-11-19,1.07606
2022-11-20,0.9042
2022-11-21,8.69068
2022-11-22,8.71777
2022-11-23,9.07336
2022-11-24,9.42048
2022-11-25,12.11785
2022-11-26,1.507
2022-11-27,1.25555
2022-11-28,9.02764
2022-11-29,8.22842
2022-11-30,9.43063
2022-12-01,9.6914
2022-12-02,9.31803
2022-12-03,1.13872
2022-12-04,0.93383
2022-12-05,9.35782
2022-12-06,8.16323
2022-12-07,8.69068
2022-12-08,8.12005
2022-12-09,11.34995
2022-12-10,1.22677
2022-12-11,0.97532
2022-12-12,8.47563
2022-12-13,8.0193
2022-12-14,8.60517
2022-12-15,7.68234
2022-12-16,7.06768
2022-12-17,0.97447
2022-12-18,1.30127
2022-12-19,7.32421
2022-12-20,7.37332
2022-12-21,7.20822
2022-12-22,6.89751
2022-12-23,7.41734
2022-12-24,1.01765
2022-12-25,0.98717
2022-12-26,7.20738
2022-12-27,6.9627
2022-12-28,8.52897
2022-12-29,7.0516
2022-12-30,2.26897
2022-12-31,0.88557
2023-01-01,0.76874
2023-01-02,7.69927
2023-01-03,7.51217
2023-01-04,7.55365
2023-01-05,6.71464
2023-01-06,7.44867
2023-01-07,1.11586
2023-01-08,0.90674
2023-01-09,8.12343
2023-01-10,8.03454
2023-01-11,8.40621
2023-01-12,8.64919
2023-01-13,7.57566
2023-01-14,1.38509
2023-01-15,1.2801
2023-01-16,7.83558
2023-01-17,7.00249
2023-01-18,6.55462
2023-01-19,6.23798
2023-01-20,6.23121
2023-01-21,1.21322
2023-01-22,0.98378
2023-01-23,1.17851
2023-01-24,1.28518
2023-01-25,9.50683
2023-01-26,12.08906
2023-01-27,10.62439
2023-01-28,1.62045
2023-01-29,1.39779
2023-01-30,8.66613
2023-01-31,9.16649
2023-02-01,18.59797
2023-02-02,17.31786
2023-02-03,13.751
2023-02-04,1.97942
2023-02-05,1.44604
2023-02-06,18.03919
2023-02-07,19.98222
2023-02-08,15.83118
2023-02-09,25.12551
2023-02-10,23.10714
2023-02-11,3.55924
2023-02-12,3.63713
2023-02-13,25.58608
2023-02-14,22.47555
2023-02-15,25.18901
2023-02-16,23.99525
2023-02-17,21.6323
2023-02-18,3.81661
2023-02-19,3.26715
2023-02-20,19.87469
2023-02-21,33.57151
2023-02-22,30.16213
2023-02-23,25.24742
2023-02-24,22.89209
2023-02-25,4.84612
2023-02-26,4.08584
2023-02-27,28.11835
2023-02-28,24.27126
2023-03-01,4.95618
2023-03-02,26.78575
2023-03-03,38.86551
2023-03-04,9.00732
2023-03-05,7.14811
2023-03-06,58.32536
2023-03-07,42.50603
2023-03-08,38.52516
2023-03-09,32.22114
2023-03-10,28.68983
2023-03-11,4.6243
2023-03-12,4.61838
2023-03-13,36.77433
2023-03-14,33.44283
2023-03-15,39.48863
2023-03-16,39.03399
2023-03-17,32.33797
2023-03-18,5.81128
2023-03-19,6.54277
2023-03-20,38.28387
2023-03-21,29.60504
2023-03-22,30.60153
2023-03-23,57.22135
2023-03-24,40.82038
2023-03-25,5.37442
2023-03-26,4.90115
2023-03-27,34.56207
2023-03-28,32.24823
2023-03-29,38.08491
2023-03-30,35.32912
2023-03-31,28.12851
2023-04-01,5.45485
2023-04-02,4.38132
2023-04-03,36.202
2023-04-04,30.46945
2023-04-05,33.74169
2023-04-06,35.4722
2023-04-07,42.55767
2023-04-08,6.23121
2023-04-09,5.61232
2023-04-10,68.48833
2023-04-11,62.26389
2023-04-12,54.56885
2023-04-13,49.75066
2023-04-14,37.94014
2023-04-15,5.87901
2023-04-16,5.11704
2023-04-17,44.5879
2023-04-18,39.81543
2023-04-19,36.08517
2023-04-20,31.55145
2023-04-21,31.94513
2023-04-22,5.13313
2023-04-23,4.37031
2023-04-24,29.84294
2023-04-25,36.29767
2023-04-26,32.90183
2023-04-27,39.36333
2023-04-28,32.67662
2023-04-29,3.62782
2023-04-30,2.97083
2023-05-01,5.53274
2023-05-02,27.48169
2023-05-03,25.11027
2023-05-04,23.21466
2023-05-05,3.21127
2023-05-06,2.50603
2023-05-07,1.82872
2023-05-08,21.34529
2023-05-09,22.55852
2023-05-10,20.02793
2023-05-11,23.33742
2023-05-12,23.75058
2023-05-13,3.08936
2023-05-14,2.27828
2023-05-15,21.14464
2023-05-16,19.11696
2023-05-17,17.91051
2023-05-18,16.35524
2023-05-19,14.90835
2023-05-20,1.87698
2023-05-21,1.645
2023-05-22,18.45489
2023-05-23,19.21771
2023-05-24,18.54548
2023-05-25,15.41294
2023-05-26,13.61046
2023-05-27,1.79909
2023-05-28,1.39101
