date,왕숙신도시
2022-01-26,2.97872
2022-01-27,2.59187
2022-01-28,1.85686
2022-01-29,1.81818
2022-01-30,2.5145
2022-01-31,2.78529
2022-02-01,3.09477
2022-02-02,2.82398
2022-02-03,3.36557
2022-02-04,3.05609
2022-02-05,2.86266
2022-02-06,2.70793
2022-02-07,3.44294
2022-02-08,3.09477
2022-02-09,2.82398
2022-02-10,2.97872
2022-02-11,2.32108
2022-02-12,2.08897
2022-02-13,2.5145
2022-02-14,3.32688
2022-02-15,2.78529
2022-02-16,3.67504
2022-02-17,13.88781
2022-02-18,7.35009
2022-02-19,4.10058
2022-02-20,3.75241
2022-02-21,4.06189
2022-02-22,4.64216
2022-02-23,3.55899
2022-02-24,3.90715
2022-02-25,2.97872
2022-02-26,3.21083
2022-02-27,3.32688
2022-02-28,4.37137
2022-03-01,2.74661
2022-03-02,3.55899
2022-03-03,3.32688
2022-03-04,3.24951
2022-03-05,1.97292
2022-03-06,2.47582
2022-03-07,4.64216
2022-03-08,3.32688
2022-03-09,1.85686
2022-03-10,3.17214
2022-03-11,3.40425
2022-03-12,2.82398
2022-03-13,2.43713
2022-03-14,4.75822
2022-03-15,4.83558
2022-03-16,6.18955
2022-03-17,3.86847
2022-03-18,3.67504
2022-03-19,3.75241
2022-03-20,2.97872
2022-03-21,5.22243
2022-03-22,3.82978
2022-03-23,4.17794
2022-03-24,2.82398
2022-03-25,2.55319
2022-03-26,2.16634
2022-03-27,2.90135
2022-03-28,3.75241
2022-03-29,2.94003
2022-03-30,3.40425
2022-03-31,7.04061
2022-04-01,3.0174
2022-04-02,1.85686
2022-04-03,2.82398
2022-04-04,4.02321
2022-04-05,2.94003
2022-04-06,4.21663
2022-04-07,2.94003
2022-04-08,4.75822
2022-04-09,2.82398
2022-04-10,2.66924
2022-04-11,4.06189
2022-04-12,2.24371
2022-04-13,3.0174
2022-04-14,2.59187
2022-04-15,2.82398
2022-04-16,1.58607
2022-04-17,2.70793
2022-04-18,3.94584
2022-04-19,3.2882
2022-04-20,3.0174
2022-04-21,2.63056
2022-04-22,2.55319
2022-04-23,2.5145
2022-04-24,2.82398
2022-04-25,3.94584
2022-04-26,3.71373
2022-04-27,3.59767
2022-04-28,3.59767
2022-04-29,2.47582
2022-04-30,2.90135
2022-05-01,2.5145
2022-05-02,2.90135
2022-05-03,3.2882
2022-05-04,2.78529
2022-05-05,2.47582
2022-05-06,2.82398
2022-05-07,2.63056
2022-05-08,2.82398
2022-05-09,3.82978
2022-05-10,2.90135
2022-05-11,3.63636
2022-05-12,3.36557
2022-05-13,2.55319
2022-05-14,2.08897
2022-05-15,2.28239
2022-05-16,2.97872
2022-05-17,3.48162
2022-05-18,3.55899
2022-05-19,3.24951
2022-05-20,3.67504
2022-05-21,1.89555
2022-05-22,2.66924
2022-05-23,4.294
2022-05-24,3.0174
2022-05-25,3.2882
2022-05-26,3.90715
2022-05-27,3.40425
2022-05-28,2.63056
2022-05-29,2.55319
2022-05-30,4.25531
2022-05-31,3.82978
2022-06-01,2.20502
2022-06-02,3.0174
2022-06-03,3.44294
2022-06-04,2.78529
2022-06-05,2.74661
2022-06-06,3.44294
2022-06-07,4.17794
2022-06-08,4.64216
2022-06-09,3.75241
2022-06-10,3.71373
2022-06-11,2.20502
2022-06-12,2.63056
2022-06-13,3.90715
2022-06-14,3.13346
2022-06-15,3.55899
2022-06-16,4.48742
2022-06-17,3.13346
2022-06-18,2.86266
2022-06-19,3.09477
2022-06-20,3.67504
2022-06-21,3.2882
2022-06-22,4.13926
2022-06-23,2.66924
2022-06-24,2.66924
2022-06-25,3.13346
2022-06-26,2.78529
2022-06-27,5.18375
2022-06-28,3.90715
2022-06-29,3.86847
2022-06-30,4.37137
2022-07-01,2.63056
2022-07-02,2.47582
2022-07-03,2.43713
2022-07-04,3.7911
2022-07-05,4.02321
2022-07-06,2.97872
2022-07-07,3.21083
2022-07-08,2.90135
2022-07-09,2.35976
2022-07-10,1.93423
2022-07-11,3.59767
2022-07-12,4.44874
2022-07-13,6.53771
2022-07-14,8.51063
2022-07-15,7.5822
2022-07-16,4.91295
2022-07-17,4.87427
2022-07-18,5.49323
2022-07-19,5.84139
2022-07-20,4.68085
2022-07-21,5.91876
2022-07-22,4.68085
2022-07-23,3.71373
2022-07-24,6.73114
2022-07-25,14.00386
2022-07-26,9.24564
2022-07-27,7.42746
2022-07-28,8.82011
2022-07-29,5.33849
2022-07-30,3.09477
2022-07-31,2.66924
2022-08-01,4.02321
2022-08-02,3.13346
2022-08-03,3.24951
2022-08-04,3.48162
2022-08-05,2.5145
2022-08-06,2.05029
2022-08-07,2.28239
2022-08-08,3.17214
2022-08-09,2.59187
2022-08-10,3.05609
2022-08-11,3.36557
2022-08-12,2.90135
2022-08-13,2.12765
2022-08-14,2.24371
2022-08-15,2.16634
2022-08-16,4.75822
2022-08-17,4.06189
2022-08-18,9.63249
2022-08-19,5.84139
2022-08-20,3.90715
2022-08-21,3.21083
2022-08-22,5.68665
2022-08-23,4.294
2022-08-24,4.10058
2022-08-25,3.67504
2022-08-26,3.0174
2022-08-27,2.32108
2022-08-28,2.0116
2022-08-29,3.24951
2022-08-30,2.59187
2022-08-31,2.86266
2022-09-01,2.63056
2022-09-02,2.5145
2022-09-03,1.97292
2022-09-04,2.28239
2022-09-05,2.90135
2022-09-06,2.82398
2022-09-07,2.24371
2022-09-08,2.59187
2022-09-09,2.08897
2022-09-10,2.63056
2022-09-11,2.35976
2022-09-12,2.28239
2022-09-13,3.13346
2022-09-14,2.70793
2022-09-15,3.24951
2022-09-16,3.48162
2022-09-17,2.08897
2022-09-18,3.09477
2022-09-19,3.5203
2022-09-20,3.40425
2022-09-21,3.98452
2022-09-22,3.48162
2022-09-23,2.74661
2022-09-24,2.32108
2022-09-25,2.59187
2022-09-26,3.71373
2022-09-27,3.7911
2022-09-28,3.71373
2022-09-29,3.32688
2022-09-30,3.21083
2022-10-01,4.95164
2022-10-02,4.71953
2022-10-03,6.5764
2022-10-04,7.69825
2022-10-05,7.5822
2022-10-06,6.69245
2022-10-07,5.60928
2022-10-08,5.68665
2022-10-09,6.73114
2022-10-10,6.0735
2022-10-11,9.70986
2022-10-12,8.04642
2022-10-13,7.81431
2022-10-14,6.73114
2022-10-15,6.26692
2022-10-16,6.42166
2022-10-17,7.0793
2022-10-18,7.11798
2022-10-19,6.53771
2022-10-20,7.00193
2022-10-21,7.85299
2022-10-22,6.0735
2022-10-23,7.31141
2022-10-24,8.27852
2022-10-25,6.73114
2022-10-26,7.65957
2022-10-27,7.04061
2022-10-28,6.69245
2022-10-29,5.99613
2022-10-30,4.37137
2022-10-31,5.91876
2022-11-01,6.15087
2022-11-02,8.23984
2022-11-03,8.00773
2022-11-04,6.69245
2022-11-05,4.294
2022-11-06,6.22823
2022-11-07,8.39458
2022-11-08,6.38297
2022-11-09,6.73114
2022-11-10,8.39458
2022-11-11,8.47195
2022-11-12,6.80851
2022-11-13,7.62088
2022-11-14,8.39458
2022-11-15,10.71566
2022-11-16,8.27852
2022-11-17,7.00193
2022-11-18,6.46034
2022-11-19,6.42166
2022-11-20,6.38297
2022-11-21,6.18955
2022-11-22,7.54352
2022-11-23,6.18955
2022-11-24,5.76402
2022-11-25,5.64796
2022-11-26,5.95744
2022-11-27,4.99032
2022-11-28,7.96905
2022-11-29,6.69245
2022-11-30,6.96324
2022-12-01,5.84139
2022-12-02,5.22243
2022-12-03,3.48162
2022-12-04,5.84139
2022-12-05,6.69245
2022-12-06,6.61508
2022-12-07,5.95744
2022-12-08,5.84139
2022-12-09,5.76402
2022-12-10,6.88588
2022-12-11,5.33849
2022-12-12,7.65957
2022-12-13,7.00193
2022-12-14,6.88588
2022-12-15,4.83558
2022-12-16,7.27272
2022-12-17,5.06769
2022-12-18,5.45454
2022-12-19,5.88007
2022-12-20,7.11798
2022-12-21,6.53771
2022-12-22,6.46034
2022-12-23,6.65377
2022-12-24,4.68085
2022-12-25,5.26112
2022-12-26,6.46034
2022-12-27,5.91876
2022-12-28,6.42166
2022-12-29,6.42166
2022-12-30,6.18955
2022-12-31,5.64796
2023-01-01,5.26112
2023-01-02,7.73694
2023-01-03,8.0851
2023-01-04,7.73694
2023-01-05,6.61508
2023-01-06,7.38878
2023-01-07,6.73114
2023-01-08,8.0851
2023-01-09,9.59381
2023-01-10,7.54352
2023-01-11,8.23984
2023-01-12,7.89168
2023-01-13,6.61508
2023-01-14,5.49323
2023-01-15,7.27272
2023-01-16,7.00193
2023-01-17,7.62088
2023-01-18,7.93036
2023-01-19,6.88588
2023-01-20,6.3056
2023-01-21,5.72533
2023-01-22,6.53771
2023-01-23,6.73114
2023-01-24,6.49903
2023-01-25,8.12379
2023-01-26,8.66537
2023-01-27,6.88588
2023-01-28,7.15667
2023-01-29,7.54352
2023-01-30,8.588
2023-01-31,8.51063
2023-02-01,6.88588
2023-02-02,8.43326
2023-02-03,6.80851
2023-02-04,7.27272
2023-02-05,7.96905
2023-02-06,8.78143
2023-02-07,9.51644
2023-02-08,8.588
2023-02-09,7.35009
2023-02-10,8.89748
2023-02-11,6.5764
2023-02-12,8.23984
2023-02-13,9.24564
2023-02-14,9.0909
2023-02-15,9.20696
2023-02-16,8.47195
2023-02-17,7.5822
2023-02-18,6.76982
2023-02-19,6.18955
2023-02-20,9.12959
2023-02-21,7.93036
2023-02-22,8.93617
2023-02-23,7.81431
2023-02-24,8.12379
2023-02-25,8.04642
2023-02-26,9.24564
2023-02-27,8.66537
2023-02-28,8.20116
2023-03-01,7.54352
2023-03-02,6.53771
2023-03-03,5.53191
2023-03-04,7.65957
2023-03-05,8.35589
2023-03-06,7.23404
2023-03-07,6.03481
2023-03-08,6.46034
2023-03-09,7.31141
2023-03-10,5.14506
2023-03-11,5.53191
2023-03-12,6.11218
2023-03-13,7.27272
2023-03-14,6.69245
2023-03-15,6.76982
2023-03-16,7.15667
2023-03-17,7.5822
2023-03-18,7.31141
2023-03-19,8.51063
2023-03-20,8.35589
2023-03-21,8.8588
2023-03-22,7.42746
2023-03-23,6.96324
2023-03-24,6.42166
2023-03-25,5.37717
2023-03-26,7.23404
2023-03-27,9.74854
2023-03-28,9.8646
2023-03-29,7.93036
2023-03-30,8.39458
2023-03-31,7.19535
2023-04-01,5.41586
2023-04-02,8.00773
2023-04-03,8.0851
2023-04-04,6.80851
2023-04-05,8.31721
2023-04-06,9.28433
2023-04-07,7.69825
2023-04-08,6.5764
2023-04-09,7.69825
2023-04-10,7.81431
2023-04-11,8.27852
2023-04-12,8.39458
2023-04-13,6.65377
2023-04-14,7.81431
2023-04-15,6.92456
2023-04-16,7.35009
2023-04-17,8.62669
2023-04-18,8.89748
2023-04-19,6.38297
2023-04-20,8.74274
2023-04-21,6.03481
2023-04-22,5.72533
2023-04-23,7.31141
2023-04-24,7.69825
2023-04-25,7.42746
2023-04-26,6.69245
2023-04-27,4.95164
2023-04-28,6.38297
2023-04-29,5.99613
2023-04-30,6.5764
2023-05-01,6.03481
2023-05-02,9.43907
2023-05-03,6.42166
2023-05-04,7.35009
2023-05-05,5.22243
2023-05-06,6.88588
2023-05-07,7.89168
2023-05-08,8.04642
2023-05-09,8.47195
2023-05-10,7.5822
2023-05-11,7.27272
2023-05-12,5.57059
2023-05-13,7.62088
2023-05-14,7.93036
2023-05-15,9.28433
2023-05-16,8.35589
2023-05-17,7.69825
2023-05-18,7.89168
2023-05-19,7.50483
2023-05-20,6.49903
2023-05-21,7.73694
2023-05-22,9.05222
2023-05-23,8.04642
2023-05-24,8.78143
2023-05-25,7.23404
2023-05-26,7.11798
2023-05-27,5.76402
2023-05-28,7.0793
2023-05-29,8.35589
