date,대체투자
2020-11-10,23.72881
2020-11-11,26.27118
2020-11-12,23.72881
2020-11-13,26.55367
2020-11-14,8.75706
2020-11-15,12.14689
2020-11-16,24.57627
2020-11-17,33.05084
2020-11-18,35.31073
2020-11-19,43.78531
2020-11-20,23.44632
2020-11-21,9.887
2020-11-22,12.42937
2020-11-23,30.22598
2020-11-24,30.79096
2020-11-25,23.16384
2020-11-26,23.44632
2020-11-27,24.01129
2020-11-28,11.8644
2020-11-29,14.12429
2020-11-30,25.70621
2020-12-01,25.14124
2020-12-02,27.68361
2020-12-03,31.9209
2020-12-04,22.88135
2020-12-05,9.60451
2020-12-06,15.53672
2020-12-07,23.44632
2020-12-08,20.33898
2020-12-09,18.36158
2020-12-10,22.88135
2020-12-11,22.31638
2020-12-12,13.8418
2020-12-13,14.68926
2020-12-14,23.16384
2020-12-15,28.81355
2020-12-16,21.75141
2020-12-17,24.57627
2020-12-18,20.62146
2020-12-19,7.62711
2020-12-20,9.32203
2020-12-21,21.75141
2020-12-22,16.38418
2020-12-23,16.94915
2020-12-24,15.8192
2020-12-25,6.21468
2020-12-26,6.21468
2020-12-27,10.45197
2020-12-28,14.40677
2020-12-29,22.31638
2020-12-30,20.05649
2020-12-31,16.38418
2021-01-01,5.64971
2021-01-02,7.34463
2021-01-03,9.60451
2021-01-04,46.32768
2021-01-05,38.41807
2021-01-06,28.81355
2021-01-07,29.66101
2021-01-08,25.70621
2021-01-09,14.97175
2021-01-10,16.10169
2021-01-11,20.33898
2021-01-12,27.9661
2021-01-13,29.66101
2021-01-14,29.37853
2021-01-15,31.9209
2021-01-16,10.16949
2021-01-17,11.01694
2021-01-18,22.31638
2021-01-19,25.70621
2021-01-20,20.90395
2021-01-21,35.59322
2021-01-22,37.8531
2021-01-23,20.62146
2021-01-24,18.64406
2021-01-25,25.42372
2021-01-26,22.88135
2021-01-27,24.57627
2021-01-28,18.36158
2021-01-29,19.77401
2021-01-30,12.99435
2021-01-31,14.12429
2021-02-01,18.92655
2021-02-02,25.70621
2021-02-03,24.57627
2021-02-04,28.24858
2021-02-05,18.92655
2021-02-06,8.19209
2021-02-07,12.99435
2021-02-08,20.33898
2021-02-09,19.20903
2021-02-10,18.36158
2021-02-11,11.8644
2021-02-12,9.32203
2021-02-13,10.45197
2021-02-14,13.55932
2021-02-15,28.81355
2021-02-16,32.76836
2021-02-17,33.8983
2021-02-18,33.8983
2021-02-19,29.37853
2021-02-20,12.42937
2021-02-21,12.71186
2021-02-22,42.93785
2021-02-23,46.04519
2021-02-24,41.24293
2021-02-25,27.11864
2021-02-26,28.53107
2021-02-27,12.42937
2021-02-28,15.8192
2021-03-01,17.23163
2021-03-02,36.72316
2021-03-03,33.61581
2021-03-04,26.55367
2021-03-05,19.20903
2021-03-06,11.58192
2021-03-07,17.79661
2021-03-08,28.53107
2021-03-09,27.68361
2021-03-10,24.29378
2021-03-11,28.53107
2021-03-12,25.42372
2021-03-13,12.14689
2021-03-14,14.97175
2021-03-15,22.88135
2021-03-16,28.53107
2021-03-17,27.40112
2021-03-18,25.9887
2021-03-19,24.29378
2021-03-20,11.01694
2021-03-21,11.8644
2021-03-22,26.83615
2021-03-23,33.33333
2021-03-24,24.85875
2021-03-25,27.40112
2021-03-26,22.31638
2021-03-27,9.03954
2021-03-28,8.75706
2021-03-29,27.9661
2021-03-30,31.63841
2021-03-31,29.37853
2021-04-01,27.11864
2021-04-02,25.14124
2021-04-03,12.42937
2021-04-04,12.14689
2021-04-05,31.63841
2021-04-06,32.20338
2021-04-07,27.40112
2021-04-08,29.37853
2021-04-09,32.48587
2021-04-10,10.16949
2021-04-11,12.99435
2021-04-12,31.9209
2021-04-13,28.81355
2021-04-14,22.88135
2021-04-15,29.09604
2021-04-16,26.55367
2021-04-17,12.14689
2021-04-18,11.58192
2021-04-19,26.55367
2021-04-20,26.55367
2021-04-21,28.81355
2021-04-22,27.68361
2021-04-23,18.07909
2021-04-24,9.32203
2021-04-25,11.8644
2021-04-26,27.68361
2021-04-27,32.76836
2021-04-28,20.90395
2021-04-29,25.70621
2021-04-30,18.64406
2021-05-01,10.16949
2021-05-02,12.42937
2021-05-03,22.88135
2021-05-04,38.98305
2021-05-05,10.45197
2021-05-06,29.66101
2021-05-07,22.03389
2021-05-08,12.71186
2021-05-09,13.27683
2021-05-10,38.98305
2021-05-11,26.27118
2021-05-12,27.9661
2021-05-13,26.27118
2021-05-14,18.36158
2021-05-15,10.73446
2021-05-16,10.45197
2021-05-17,26.55367
2021-05-18,23.16384
2021-05-19,9.60451
2021-05-20,19.49152
2021-05-21,18.64406
2021-05-22,7.9096
2021-05-23,8.19209
2021-05-24,24.01129
2021-05-25,35.8757
2021-05-26,34.46327
2021-05-27,24.29378
2021-05-28,27.40112
2021-05-29,14.12429
2021-05-30,16.66666
2021-05-31,24.85875
2021-06-01,25.9887
2021-06-02,29.09604
2021-06-03,29.66101
2021-06-04,20.33898
2021-06-05,7.34463
2021-06-06,11.29943
2021-06-07,19.20903
2021-06-08,17.79661
2021-06-09,27.68361
2021-06-10,24.29378
2021-06-11,18.64406
2021-06-12,7.9096
2021-06-13,10.16949
2021-06-14,24.29378
2021-06-15,24.29378
2021-06-16,18.92655
2021-06-17,26.27118
2021-06-18,22.03389
2021-06-19,7.06214
2021-06-20,7.9096
2021-06-21,21.46892
2021-06-22,29.37853
2021-06-23,22.31638
2021-06-24,20.62146
2021-06-25,15.53672
2021-06-26,13.27683
2021-06-27,17.23163
2021-06-28,19.77401
2021-06-29,22.03389
2021-06-30,18.64406
2021-07-01,19.20903
2021-07-02,25.9887
2021-07-03,7.06214
2021-07-04,10.16949
2021-07-05,14.68926
2021-07-06,23.44632
2021-07-07,16.66666
2021-07-08,18.07909
2021-07-09,15.53672
2021-07-10,6.49717
2021-07-11,10.73446
2021-07-12,23.72881
2021-07-13,19.20903
2021-07-14,14.97175
2021-07-15,21.75141
2021-07-16,17.79661
2021-07-17,6.21468
2021-07-18,9.03954
2021-07-19,22.88135
2021-07-20,22.59887
2021-07-21,23.72881
2021-07-22,20.33898
2021-07-23,17.23163
2021-07-24,5.64971
2021-07-25,8.75706
2021-07-26,28.53107
2021-07-27,26.83615
2021-07-28,21.18644
2021-07-29,22.31638
2021-07-30,18.07909
2021-07-31,7.62711
2021-08-01,6.49717
2021-08-02,18.92655
2021-08-03,21.75141
2021-08-04,27.11864
2021-08-05,27.11864
2021-08-06,22.03389
2021-08-07,8.19209
2021-08-08,9.03954
2021-08-09,20.33898
2021-08-10,22.88135
2021-08-11,23.72881
2021-08-12,22.88135
2021-08-13,23.16384
2021-08-14,6.21468
2021-08-15,6.21468
2021-08-16,11.01694
2021-08-17,22.31638
2021-08-18,27.11864
2021-08-19,19.49152
2021-08-20,15.53672
2021-08-21,9.887
2021-08-22,11.58192
2021-08-23,17.79661
2021-08-24,25.42372
2021-08-25,24.85875
2021-08-26,28.81355
2021-08-27,21.18644
2021-08-28,15.25423
2021-08-29,11.29943
2021-08-30,17.23163
2021-08-31,24.01129
2021-09-01,18.64406
2021-09-02,24.57627
2021-09-03,18.07909
2021-09-04,12.14689
2021-09-05,9.60451
2021-09-06,24.85875
2021-09-07,27.68361
2021-09-08,29.09604
2021-09-09,24.85875
2021-09-10,15.53672
2021-09-11,16.66666
2021-09-12,14.12429
2021-09-13,18.92655
2021-09-14,20.90395
2021-09-15,21.46892
2021-09-16,18.92655
2021-09-17,19.49152
2021-09-18,8.19209
2021-09-19,8.19209
2021-09-20,9.60451
2021-09-21,8.19209
2021-09-22,11.29943
2021-09-23,18.64406
2021-09-24,19.77401
2021-09-25,7.9096
2021-09-26,11.01694
2021-09-27,25.14124
2021-09-28,24.29378
2021-09-29,28.24858
2021-09-30,23.16384
2021-10-01,22.31638
2021-10-02,7.34463
2021-10-03,7.62711
2021-10-04,11.8644
2021-10-05,25.42372
2021-10-06,25.9887
2021-10-07,24.85875
2021-10-08,19.20903
2021-10-09,7.34463
2021-10-10,8.19209
2021-10-11,14.97175
2021-10-12,23.44632
2021-10-13,21.75141
2021-10-14,18.36158
2021-10-15,14.12429
2021-10-16,9.03954
2021-10-17,8.75706
2021-10-18,21.46892
2021-10-19,64.40677
2021-10-20,28.24858
2021-10-21,22.59887
2021-10-22,22.31638
2021-10-23,9.03954
2021-10-24,9.60451
2021-10-25,25.9887
2021-10-26,25.9887
2021-10-27,27.40112
2021-10-28,29.66101
2021-10-29,20.62146
2021-10-30,9.60451
2021-10-31,11.58192
2021-11-01,21.75141
2021-11-02,24.01129
2021-11-03,25.70621
2021-11-04,24.57627
2021-11-05,20.90395
2021-11-06,8.75706
2021-11-07,10.16949
2021-11-08,24.01129
2021-11-09,28.53107
2021-11-10,45.76271
2021-11-11,29.09604
2021-11-12,18.36158
2021-11-13,14.12429
2021-11-14,8.19209
2021-11-15,17.79661
2021-11-16,33.8983
2021-11-17,23.44632
2021-11-18,20.33898
2021-11-19,21.46892
2021-11-20,16.38418
2021-11-21,9.887
2021-11-22,21.75141
2021-11-23,24.29378
2021-11-24,22.88135
2021-11-25,25.14124
2021-11-26,18.07909
2021-11-27,9.03954
2021-11-28,10.73446
2021-11-29,16.10169
2021-11-30,24.57627
2021-12-01,20.05649
2021-12-02,20.90395
2021-12-03,16.94915
2021-12-04,9.03954
2021-12-05,8.47457
2021-12-06,23.16384
2021-12-07,20.05649
2021-12-08,17.23163
2021-12-09,18.07909
2021-12-10,17.79661
2021-12-11,9.03954
2021-12-12,8.47457
2021-12-13,100.0
2021-12-14,40.39548
2021-12-15,16.66666
2021-12-16,18.92655
2021-12-17,18.92655
2021-12-18,7.9096
2021-12-19,11.8644
2021-12-20,19.20903
2021-12-21,17.51412
2021-12-22,18.92655
2021-12-23,18.64406
2021-12-24,10.45197
2021-12-25,3.10734
2021-12-26,4.80225
2021-12-27,17.23163
2021-12-28,16.94915
2021-12-29,18.64406
2021-12-30,21.75141
2021-12-31,16.38418
2022-01-01,11.29943
2022-01-02,13.8418
2022-01-03,19.77401
2022-01-04,20.90395
2022-01-05,25.70621
2022-01-06,21.75141
2022-01-07,17.23163
2022-01-08,3.67231
2022-01-09,21.75141
2022-01-10,31.35593
2022-01-11,20.62146
2022-01-12,23.44632
2022-01-13,18.07909
2022-01-14,14.12429
2022-01-15,7.34463
2022-01-16,10.45197
2022-01-17,15.53672
2022-01-18,18.64406
2022-01-19,20.62146
2022-01-20,19.20903
2022-01-21,22.59887
2022-01-22,9.60451
2022-01-23,8.47457
2022-01-24,20.90395
2022-01-25,19.49152
2022-01-26,21.46892
2022-01-27,19.20903
2022-01-28,14.68926
2022-01-29,6.77966
2022-01-30,8.75706
2022-01-31,9.03954
2022-02-01,7.34463
2022-02-02,8.19209
2022-02-03,13.8418
2022-02-04,21.18644
2022-02-05,11.58192
2022-02-06,10.45197
2022-02-07,15.8192
2022-02-08,18.92655
2022-02-09,20.90395
2022-02-10,18.92655
2022-02-11,22.03389
2022-02-12,10.45197
2022-02-13,7.06214
2022-02-14,22.88135
2022-02-15,20.90395
2022-02-16,23.72881
2022-02-17,17.23163
2022-02-18,19.49152
2022-02-19,9.32203
2022-02-20,15.25423
2022-02-21,19.20903
2022-02-22,32.76836
2022-02-23,24.01129
2022-02-24,21.46892
2022-02-25,21.18644
2022-02-26,9.887
2022-02-27,11.58192
2022-02-28,16.38418
2022-03-01,11.58192
2022-03-02,14.12429
2022-03-03,14.68926
2022-03-04,17.51412
2022-03-05,13.8418
2022-03-06,12.99435
2022-03-07,22.03389
2022-03-08,17.51412
2022-03-09,5.9322
2022-03-10,16.38418
2022-03-11,16.10169
2022-03-12,13.8418
2022-03-13,14.68926
2022-03-14,18.36158
2022-03-15,21.75141
2022-03-16,15.8192
2022-03-17,22.31638
2022-03-18,16.94915
2022-03-19,9.887
2022-03-20,11.01694
2022-03-21,26.27118
2022-03-22,17.51412
2022-03-23,15.53672
2022-03-24,24.57627
2022-03-25,21.75141
2022-03-26,14.12429
2022-03-27,11.58192
2022-03-28,20.05649
2022-03-29,22.31638
2022-03-30,26.83615
2022-03-31,18.92655
2022-04-01,21.75141
2022-04-02,9.03954
2022-04-03,9.60451
2022-04-04,21.18644
2022-04-05,18.64406
2022-04-06,16.10169
2022-04-07,18.64406
2022-04-08,18.36158
2022-04-09,9.32203
2022-04-10,9.60451
2022-04-11,17.79661
2022-04-12,22.88135
2022-04-13,18.07909
2022-04-14,26.27118
2022-04-15,15.25423
2022-04-16,11.58192
2022-04-17,9.887
2022-04-18,17.51412
2022-04-19,23.72881
2022-04-20,20.62146
2022-04-21,21.75141
2022-04-22,14.97175
2022-04-23,6.49717
2022-04-24,9.60451
2022-04-25,19.49152
2022-04-26,29.09604
2022-04-27,25.9887
2022-04-28,26.27118
2022-04-29,17.79661
2022-04-30,7.9096
2022-05-01,7.62711
2022-05-02,16.38418
2022-05-03,22.88135
2022-05-04,21.75141
2022-05-05,11.29943
2022-05-06,18.64406
2022-05-07,9.887
2022-05-08,12.42937
2022-05-09,25.9887
2022-05-10,22.31638
2022-05-11,33.8983
2022-05-12,23.44632
2022-05-13,16.10169
2022-05-14,10.45197
2022-05-15,13.55932
2022-05-16,17.79661
2022-05-17,24.29378
2022-05-18,24.85875
2022-05-19,34.46327
2022-05-20,23.16384
2022-05-21,14.12429
2022-05-22,8.75706
2022-05-23,21.46892
2022-05-24,24.57627
2022-05-25,32.20338
2022-05-26,38.13559
2022-05-27,29.09604
2022-05-28,11.58192
2022-05-29,12.42937
2022-05-30,20.62146
2022-05-31,18.92655
2022-06-01,13.27683
2022-06-02,25.14124
2022-06-03,15.25423
2022-06-04,9.60451
2022-06-05,11.8644
2022-06-06,11.8644
2022-06-07,22.59887
2022-06-08,28.81355
2022-06-09,29.37853
2022-06-10,23.44632
2022-06-11,8.47457
2022-06-12,14.12429
2022-06-13,27.68361
2022-06-14,25.42372
2022-06-15,26.27118
2022-06-16,25.9887
2022-06-17,22.59887
2022-06-18,14.40677
2022-06-19,8.47457
2022-06-20,17.79661
2022-06-21,27.40112
2022-06-22,21.46892
2022-06-23,22.03389
2022-06-24,18.64406
2022-06-25,11.8644
2022-06-26,7.34463
2022-06-27,20.05649
2022-06-28,18.92655
2022-06-29,26.27118
2022-06-30,22.88135
2022-07-01,22.03389
2022-07-02,17.79661
2022-07-03,11.8644
2022-07-04,21.18644
2022-07-05,21.75141
2022-07-06,22.03389
2022-07-07,25.9887
2022-07-08,20.33898
2022-07-09,8.19209
2022-07-10,11.01694
2022-07-11,30.50847
2022-07-12,27.40112
2022-07-13,24.01129
2022-07-14,20.05649
2022-07-15,17.23163
2022-07-16,6.77966
2022-07-17,9.32203
2022-07-18,18.92655
2022-07-19,22.03389
2022-07-20,30.22598
2022-07-21,20.62146
2022-07-22,24.85875
2022-07-23,11.8644
2022-07-24,7.9096
2022-07-25,20.62146
2022-07-26,21.18644
2022-07-27,25.42372
2022-07-28,20.90395
2022-07-29,20.62146
2022-07-30,9.60451
2022-07-31,9.03954
2022-08-01,16.66666
2022-08-02,20.05649
2022-08-03,20.33898
2022-08-04,19.77401
2022-08-05,14.40677
2022-08-06,6.77966
2022-08-07,5.64971
2022-08-08,18.36158
2022-08-09,14.12429
2022-08-10,16.10169
2022-08-11,15.53672
2022-08-12,15.8192
2022-08-13,15.25423
2022-08-14,7.06214
2022-08-15,11.29943
2022-08-16,20.33898
2022-08-17,21.75141
2022-08-18,21.75141
2022-08-19,16.94915
2022-08-20,8.47457
2022-08-21,10.16949
2022-08-22,30.79096
2022-08-23,24.57627
2022-08-24,20.90395
2022-08-25,20.90395
2022-08-26,19.49152
2022-08-27,9.887
2022-08-28,9.03954
2022-08-29,26.55367
2022-08-30,26.55367
2022-08-31,22.03389
2022-09-01,20.33898
2022-09-02,24.01129
2022-09-03,11.58192
2022-09-04,9.887
2022-09-05,21.18644
2022-09-06,34.46327
2022-09-07,26.55367
2022-09-08,17.51412
2022-09-09,8.47457
2022-09-10,4.23728
2022-09-11,4.51977
2022-09-12,10.16949
2022-09-13,20.62146
2022-09-14,29.09604
2022-09-15,18.07909
2022-09-16,20.33898
2022-09-17,11.01694
2022-09-18,8.75706
2022-09-19,22.31638
2022-09-20,20.62146
2022-09-21,20.33898
2022-09-22,25.42372
2022-09-23,23.44632
2022-09-24,5.36723
2022-09-25,8.75706
2022-09-26,24.01129
2022-09-27,23.44632
2022-09-28,17.79661
2022-09-29,18.92655
2022-09-30,19.20903
2022-10-01,8.47457
2022-10-02,7.34463
2022-10-03,12.99435
2022-10-04,20.90395
2022-10-05,23.44632
2022-10-06,22.59887
2022-10-07,18.64406
2022-10-08,3.10734
2022-10-09,9.60451
2022-10-10,11.58192
2022-10-11,27.40112
2022-10-12,18.92655
2022-10-13,23.44632
2022-10-14,24.85875
2022-10-15,7.62711
2022-10-16,10.45197
2022-10-17,27.11864
2022-10-18,27.9661
2022-10-19,27.40112
2022-10-20,25.14124
2022-10-21,18.36158
2022-10-22,7.62711
2022-10-23,11.29943
2022-10-24,20.33898
2022-10-25,18.07909
2022-10-26,19.77401
2022-10-27,26.55367
2022-10-28,17.51412
2022-10-29,6.49717
2022-10-30,7.62711
2022-10-31,21.18644
2022-11-01,18.07909
2022-11-02,24.57627
2022-11-03,27.9661
2022-11-04,21.46892
2022-11-05,7.9096
2022-11-06,8.19209
2022-11-07,20.62146
2022-11-08,27.11864
2022-11-09,25.70621
2022-11-10,26.27118
2022-11-11,18.07909
2022-11-12,7.9096
2022-11-13,9.32203
2022-11-14,16.94915
2022-11-15,24.29378
2022-11-16,22.03389
2022-11-17,25.9887
2022-11-18,26.55367
2022-11-19,9.887
2022-11-20,12.14689
2022-11-21,14.12429
2022-11-22,25.70621
2022-11-23,23.16384
2022-11-24,17.79661
2022-11-25,13.27683
2022-11-26,8.75706
2022-11-27,7.9096
2022-11-28,16.94915
2022-11-29,20.90395
2022-11-30,26.83615
2022-12-01,26.27118
2022-12-02,19.49152
2022-12-03,7.34463
2022-12-04,5.36723
2022-12-05,14.97175
2022-12-06,18.07909
2022-12-07,19.49152
2022-12-08,22.03389
2022-12-09,16.38418
2022-12-10,5.36723
2022-12-11,8.19209
2022-12-12,13.8418
2022-12-13,16.94915
2022-12-14,18.92655
2022-12-15,16.10169
2022-12-16,15.8192
2022-12-17,7.62711
2022-12-18,6.77966
2022-12-19,18.64406
2022-12-20,29.37853
2022-12-21,19.49152
2022-12-22,17.51412
2022-12-23,18.64406
2022-12-24,3.9548
2022-12-25,3.38983
2022-12-26,14.12429
2022-12-27,14.68926
2022-12-28,17.79661
2022-12-29,14.12429
2022-12-30,10.73446
2022-12-31,7.62711
2023-01-01,5.9322
2023-01-02,14.97175
2023-01-03,20.05649
2023-01-04,14.68926
2023-01-05,20.90395
2023-01-06,14.40677
2023-01-07,7.06214
2023-01-08,6.21468
2023-01-09,21.18644
2023-01-10,19.20903
2023-01-11,15.53672
2023-01-12,25.70621
2023-01-13,16.94915
2023-01-14,7.62711
2023-01-15,10.45197
2023-01-16,17.79661
2023-01-17,28.81355
2023-01-18,18.07909
2023-01-19,20.90395
2023-01-20,10.16949
2023-01-21,6.21468
2023-01-22,5.36723
2023-01-23,5.9322
2023-01-24,11.01694
2023-01-25,16.38418
2023-01-26,18.36158
2023-01-27,16.94915
2023-01-28,9.60451
2023-01-29,9.887
2023-01-30,18.92655
2023-01-31,18.64406
2023-02-01,23.16384
2023-02-02,18.07909
2023-02-03,16.66666
2023-02-04,7.34463
2023-02-05,8.19209
2023-02-06,16.10169
2023-02-07,15.8192
2023-02-08,14.40677
2023-02-09,18.36158
2023-02-10,15.8192
2023-02-11,4.51977
2023-02-12,6.49717
2023-02-13,16.10169
2023-02-14,18.64406
2023-02-15,20.90395
2023-02-16,17.23163
2023-02-17,17.79661
2023-02-18,6.77966
2023-02-19,10.16949
2023-02-20,22.31638
2023-02-21,19.49152
2023-02-22,17.79661
2023-02-23,14.68926
2023-02-24,17.51412
2023-02-25,7.9096
2023-02-26,8.47457
2023-02-27,22.31638
2023-02-28,20.33898
2023-03-01,15.25423
2023-03-02,31.07344
2023-03-03,32.76836
2023-03-04,9.60451
2023-03-05,11.29943
2023-03-06,27.40112
2023-03-07,20.62146
2023-03-08,27.68361
2023-03-09,22.88135
2023-03-10,22.59887
2023-03-11,5.36723
2023-03-12,12.14689
2023-03-13,23.16384
2023-03-14,25.70621
2023-03-15,24.85875
2023-03-16,25.14124
2023-03-17,23.16384
2023-03-18,10.73446
2023-03-19,12.71186
2023-03-20,18.92655
2023-03-21,20.90395
2023-03-22,25.70621
2023-03-23,29.37853
2023-03-24,22.88135
2023-03-25,9.03954
2023-03-26,12.71186
2023-03-27,28.24858
2023-03-28,23.44632
2023-03-29,22.03389
2023-03-30,20.05649
2023-03-31,17.23163
2023-04-01,11.01694
2023-04-02,5.36723
2023-04-03,18.64406
2023-04-04,15.8192
2023-04-05,22.88135
2023-04-06,18.64406
2023-04-07,14.12429
2023-04-08,6.21468
2023-04-09,8.19209
2023-04-10,14.68926
2023-04-11,20.62146
2023-04-12,19.77401
2023-04-13,21.46892
2023-04-14,17.51412
2023-04-15,13.27683
2023-04-16,11.01694
2023-04-17,20.62146
2023-04-18,20.05649
2023-04-19,21.46892
2023-04-20,20.33898
2023-04-21,14.12429
2023-04-22,8.19209
2023-04-23,7.9096
2023-04-24,17.51412
2023-04-25,21.46892
2023-04-26,20.33898
2023-04-27,17.51412
2023-04-28,11.01694
2023-04-29,3.10734
2023-04-30,6.77966
2023-05-01,10.73446
2023-05-02,21.75141
2023-05-03,18.07909
2023-05-04,18.92655
2023-05-05,9.03954
2023-05-06,6.77966
2023-05-07,9.32203
2023-05-08,19.49152
2023-05-09,15.8192
2023-05-10,23.72881
2023-05-11,18.92655
2023-05-12,14.97175
2023-05-13,7.9096
2023-05-14,7.62711
2023-05-15,22.31638
2023-05-16,24.29378
2023-05-17,28.53107
2023-05-18,32.20338
2023-05-19,22.59887
2023-05-20,9.03954
2023-05-21,12.99435
2023-05-22,23.44632
2023-05-23,25.14124
2023-05-24,37.8531
2023-05-25,32.48587
2023-05-26,22.88135
2023-05-27,9.03954
2023-05-28,8.19209
2023-05-29,12.99435
