date,오늘미국증시
2023-05-24,13.87824
2023-05-25,14.77224
2023-05-26,15.92166
2023-05-27,9.1954
2023-05-28,2.2137
2023-05-29,65.64495
2023-05-30,23.8825
2023-05-31,16.51766
2023-06-01,15.24052
2023-06-02,14.60195
2023-06-03,9.70625
2023-06-04,2.5117
2023-06-05,7.44997
2023-06-06,14.00595
2023-06-07,14.17624
2023-06-08,15.11281
2023-06-09,13.28224
2023-06-10,7.32226
2023-06-11,3.44827
2023-06-12,7.27969
2023-06-13,14.60195
2023-06-14,15.83652
2023-06-15,15.02767
2023-06-16,12.81396
2023-06-17,7.4074
2023-06-18,1.70285
2023-06-19,33.50361
2023-06-20,18.3908
2023-06-21,14.21881
2023-06-22,15.45338
2023-06-23,12.8991
2023-06-24,6.85398
2023-06-25,1.9157
2023-06-26,6.5134
2023-06-27,14.47424
2023-06-28,13.83567
2023-06-29,14.04853
2023-06-30,12.09025
2023-07-01,7.02426
2023-07-02,1.9157
2023-07-03,15.96424
2023-07-04,40.10217
2023-07-05,20.30651
2023-07-06,14.81481
2023-07-07,12.6011
2023-07-08,7.74797
2023-07-09,1.95828
2023-07-10,8.21626
2023-07-11,14.47424
2023-07-12,13.53767
2023-07-13,14.00595
2023-07-14,12.77139
2023-07-15,8.21626
2023-07-16,1.95828
2023-07-17,6.98169
2023-07-18,12.68624
2023-07-19,11.32396
2023-07-20,12.13282
2023-07-21,13.66538
2023-07-22,6.76883
2023-07-23,1.87313
2023-07-24,6.00255
2023-07-25,10.72796
2023-07-26,11.36653
2023-07-27,11.06853
2023-07-28,11.49425
2023-07-29,5.66198
2023-07-30,0.97914
2023-07-31,5.44912
2023-08-01,11.36653
2023-08-02,10.30225
2023-08-03,12.68624
2023-08-04,11.23882
2023-08-05,5.95998
2023-08-06,1.36228
2023-08-07,7.62026
2023-08-08,10.77054
2023-08-09,11.19625
2023-08-10,11.7071
2023-08-11,10.72796
2023-08-12,5.95998
2023-08-13,1.87313
2023-08-14,5.27884
2023-08-15,8.55683
2023-08-16,10.89825
2023-08-17,11.91996
2023-08-18,10.81311
2023-08-19,6.30055
2023-08-20,2.29885
2023-08-21,6.93912
2023-08-22,11.79225
2023-08-23,12.47339
2023-08-24,13.11196
2023-08-25,12.72882
2023-08-26,8.13111
2023-08-27,2.5117
2023-08-28,6.8114
2023-08-29,11.57939
2023-08-30,12.72882
2023-08-31,12.98424
2023-09-01,11.91996
2023-09-02,6.89655
2023-09-03,2.34142
2023-09-04,46.36015
2023-09-05,23.96764
2023-09-06,16.51766
2023-09-07,13.83567
2023-09-08,12.17539
2023-09-09,6.5134
2023-09-10,2.2137
2023-09-11,6.72626
2023-09-12,12.43082
2023-09-13,12.81396
2023-09-14,12.68624
2023-09-15,13.11196
2023-09-16,7.4074
2023-09-17,2.04342
2023-09-18,7.27969
2023-09-19,12.85653
2023-09-20,13.11196
2023-09-21,13.4951
2023-09-22,11.49425
2023-09-23,6.89655
2023-09-24,1.66028
2023-09-25,4.5977
2023-09-26,11.36653
2023-09-27,9.83397
2023-09-28,6.21541
2023-09-29,5.66198
2023-09-30,6.34312
2023-10-01,2.42656
2023-10-02,4.42741
2023-10-03,7.87569
2023-10-04,11.74968
2023-10-05,12.09025
2023-10-06,11.45168
2023-10-07,5.95998
2023-10-08,1.87313
2023-10-09,8.17369
2023-10-10,11.45168
2023-10-11,11.62196
2023-10-12,12.94167
2023-10-13,12.43082
2023-10-14,7.02426
2023-10-15,2.42656
2023-10-16,6.47083
2023-10-17,11.45168
2023-10-18,11.87739
2023-10-19,13.23967
2023-10-20,13.32481
2023-10-21,8.08854
2023-10-22,1.74542
2023-10-23,6.08769
2023-10-24,11.66453
2023-10-25,13.02681
2023-10-26,15.41081
2023-10-27,13.36739
2023-10-28,7.7054
2023-10-29,1.95828
2023-10-30,6.5134
2023-10-31,11.53682
2023-11-01,11.11111
2023-11-02,11.57939
2023-11-03,11.15368
2023-11-04,6.17283
2023-11-05,1.83056
2023-11-06,27.92677
2023-11-07,18.43337
2023-11-08,15.66624
2023-11-09,14.64452
2023-11-10,13.32481
2023-11-11,8.0034
2023-11-12,2.12856
2023-11-13,8.04597
2023-11-14,18.05023
2023-11-15,27.33077
2023-11-16,20.05108
2023-11-17,12.34567
2023-11-18,7.32226
2023-11-19,2.08599
2023-11-20,6.21541
2023-11-21,12.3031
2023-11-22,14.77224
2023-11-23,39.42103
2023-11-24,25.96849
2023-11-25,7.4074
2023-11-26,2.38399
2023-11-27,7.15197
2023-11-28,12.13282
2023-11-29,11.45168
2023-11-30,13.06939
2023-12-01,12.04767
2023-12-02,7.02426
2023-12-03,2.38399
2023-12-04,6.13026
2023-12-05,12.68624
2023-12-06,13.53767
2023-12-07,13.11196
2023-12-08,12.21796
2023-12-09,8.5994
2023-12-10,3.06513
2023-12-11,7.06683
2023-12-12,12.94167
2023-12-13,13.70796
2023-12-14,15.07024
2023-12-15,12.55853
2023-12-16,7.19455
2023-12-17,1.95828
2023-12-18,5.91741
2023-12-19,13.53767
2023-12-20,13.75053
2023-12-21,16.43252
2023-12-22,14.60195
2023-12-23,9.15283
2023-12-24,3.15027
2023-12-25,6.34312
2023-12-26,9.02511
2023-12-27,13.02681
2023-12-28,13.53767
2023-12-29,19.41251
2023-12-30,4.93827
2023-12-31,1.6177
2024-01-01,4.72541
2024-01-02,7.32226
2024-01-03,13.96338
2024-01-04,15.58109
2024-01-05,15.58109
2024-01-06,9.23797
2024-01-07,2.38399
2024-01-08,6.25798
2024-01-09,12.85653
2024-01-10,14.43167
2024-01-11,13.32481
2024-01-12,13.02681
2024-01-13,7.91826
2024-01-14,1.70285
2024-01-15,29.3742
2024-01-16,20.09365
2024-01-17,13.11196
2024-01-18,13.70796
2024-01-19,11.66453
2024-01-20,9.40825
2024-01-21,2.38399
2024-01-22,6.98169
2024-01-23,12.38825
2024-01-24,13.36739
2024-01-25,12.68624
2024-01-26,12.77139
2024-01-27,7.36483
2024-01-28,2.29885
2024-01-29,5.23627
2024-01-30,12.47339
2024-01-31,13.4951
2024-02-01,11.62196
2024-02-02,11.74968
2024-02-03,8.13111
2024-02-04,2.29885
2024-02-05,6.64112
2024-02-06,10.25968
2024-02-07,12.55853
2024-02-08,10.77054
2024-02-09,9.06768
2024-02-10,6.30055
2024-02-11,2.85227
2024-02-12,7.74797
2024-02-13,10.77054
2024-02-14,14.64452
2024-02-15,13.58024
2024-02-16,12.77139
2024-02-17,8.76968
2024-02-18,2.59684
2024-02-19,37.63303
2024-02-20,23.96764
2024-02-21,13.83567
2024-02-22,14.60195
2024-02-23,12.0051
2024-02-24,7.06683
2024-02-25,1.74542
2024-02-26,5.53426
2024-02-27,11.36653
2024-02-28,11.66453
2024-02-29,12.51596
2024-03-01,9.74882
2024-03-02,6.42826
2024-03-03,1.87313
2024-03-04,6.00255
2024-03-05,13.11196
2024-03-06,14.04853
2024-03-07,12.38825
2024-03-08,11.79225
2024-03-09,8.64197
2024-03-10,2.5117
2024-03-11,7.53512
2024-03-12,12.77139
2024-03-13,12.64367
2024-03-14,13.1971
2024-03-15,12.77139
2024-03-16,6.98169
2024-03-17,2.29885
2024-03-18,10.08939
2024-03-19,12.81396
2024-03-20,13.4951
