date,주식거래세
2020-09-21,12.99261
2020-09-22,15.57881
2020-09-23,15.57881
2020-09-24,13.85467
2020-09-25,16.44088
2020-09-26,6.58866
2020-09-27,6.77339
2020-09-28,14.47044
2020-09-29,15.33251
2020-09-30,8.0665
2020-10-01,7.63546
2020-10-02,5.54187
2020-10-03,7.266
2020-10-04,8.3128
2020-10-05,16.68719
2020-10-06,20.38177
2020-10-07,26.41625
2020-10-08,21.6133
2020-10-09,11.33004
2020-10-10,8.12807
2020-10-11,7.0197
2020-10-12,19.02709
2020-10-13,19.70443
2020-10-14,15.33251
2020-10-15,18.10344
2020-10-16,12.68472
2020-10-17,6.34236
2020-10-18,5.48029
2020-10-19,12.56157
2020-10-20,17.11822
2020-10-21,16.87192
2020-10-22,14.77832
2020-10-23,13.11576
2020-10-24,6.65024
2020-10-25,5.7266
2020-10-26,12.06896
2020-10-27,14.16256
2020-10-28,15.20935
2020-10-29,15.45566
2020-10-30,13.36206
2020-10-31,6.21921
2020-11-01,7.82019
2020-11-02,14.90147
2020-11-03,17.98029
2020-11-04,15.76354
2020-11-05,17.61083
2020-11-06,15.14778
2020-11-07,7.08128
2020-11-08,7.08128
2020-11-09,18.34975
2020-11-10,19.15024
2020-11-11,15.76354
2020-11-12,18.2266
2020-11-13,15.51724
2020-11-14,5.11083
2020-11-15,6.28078
2020-11-16,19.15024
2020-11-17,17.79556
2020-11-18,19.08866
2020-11-19,16.00985
2020-11-20,15.94827
2020-11-21,6.71182
2020-11-22,5.23399
2020-11-23,15.94827
2020-11-24,18.10344
2020-11-25,17.24137
2020-11-26,18.34975
2020-11-27,19.08866
2020-11-28,8.80541
2020-11-29,6.83497
2020-11-30,18.59605
2020-12-01,18.65763
2020-12-02,20.32019
2020-12-03,22.29064
2020-12-04,21.6133
2020-12-05,8.92857
2020-12-06,9.29802
2020-12-07,20.8128
2020-12-08,16.87192
2020-12-09,20.25862
2020-12-10,20.01231
2020-12-11,20.32019
2020-12-12,8.86699
2020-12-13,6.58866
2020-12-14,16.56403
2020-12-15,16.07142
2020-12-16,18.84236
2020-12-17,19.45812
2020-12-18,19.70443
2020-12-19,8.37438
2020-12-20,8.92857
2020-12-21,18.41133
2020-12-22,15.33251
2020-12-23,19.08866
2020-12-24,16.87192
2020-12-25,10.4064
2020-12-26,8.0665
2020-12-27,7.38916
2020-12-28,29.18719
2020-12-29,33.92857
2020-12-30,29.55665
2020-12-31,20.99753
2021-01-01,28.44827
2021-01-02,30.35714
2021-01-03,25.18472
2021-01-04,46.42857
2021-01-05,38.48522
2021-01-06,43.90394
2021-01-07,45.13546
2021-01-08,39.8399
2021-01-09,20.01231
2021-01-10,17.24137
2021-01-11,36.14532
2021-01-12,33.62068
2021-01-13,36.4532
2021-01-14,32.0197
2021-01-15,25.30788
2021-01-16,9.85221
2021-01-17,8.86699
2021-01-18,18.4729
2021-01-19,23.9532
2021-01-20,27.64778
2021-01-21,30.17241
2021-01-22,24.50738
2021-01-23,10.28325
2021-01-24,10.03694
2021-01-25,22.47536
2021-01-26,22.78325
2021-01-27,20.93596
2021-01-28,18.96551
2021-01-29,14.53201
2021-01-30,8.12807
2021-01-31,7.94334
2021-02-01,17.54926
2021-02-02,19.766
2021-02-03,17.4261
2021-02-04,16.50246
2021-02-05,16.07142
2021-02-06,8.00492
2021-02-07,7.51231
2021-02-08,14.22413
2021-02-09,18.2266
2021-02-10,16.93349
2021-02-11,7.63546
2021-02-12,6.95812
2021-02-13,6.71182
2021-02-14,6.65024
2021-02-15,17.4261
2021-02-16,18.10344
2021-02-17,16.62561
2021-02-18,13.85467
2021-02-19,13.05418
2021-02-20,7.75862
2021-02-21,8.18965
2021-02-22,17.54926
2021-02-23,15.57881
2021-02-24,17.61083
2021-02-25,19.766
2021-02-26,17.30295
2021-02-27,7.63546
2021-02-28,6.83497
2021-03-01,5.48029
2021-03-02,13.42364
2021-03-03,13.54679
2021-03-04,17.05665
2021-03-05,12.06896
2021-03-06,5.78817
2021-03-07,6.46551
2021-03-08,12.25369
2021-03-09,11.20689
2021-03-10,8.80541
2021-03-11,15.51724
2021-03-12,16.07142
2021-03-13,6.34236
2021-03-14,5.91133
2021-03-15,11.51477
2021-03-16,12.7463
2021-03-17,13.60837
2021-03-18,16.99507
2021-03-19,16.68719
2021-03-20,5.41871
2021-03-21,6.77339
2021-03-22,15.70197
2021-03-23,14.59359
2021-03-24,14.47044
2021-03-25,14.59359
2021-03-26,11.63793
2021-03-27,6.15763
2021-03-28,7.63546
2021-03-29,12.68472
2021-03-30,15.57881
2021-03-31,22.59852
2021-04-01,16.62561
2021-04-02,13.60837
2021-04-03,4.43349
2021-04-04,6.28078
2021-04-05,11.57635
2021-04-06,11.57635
2021-04-07,13.17733
2021-04-08,12.80788
2021-04-09,12.68472
2021-04-10,5.48029
2021-04-11,5.04926
2021-04-12,9.54433
2021-04-13,13.36206
2021-04-14,15.51724
2021-04-15,15.76354
2021-04-16,16.19458
2021-04-17,6.21921
2021-04-18,6.89655
2021-04-19,10.89901
2021-04-20,14.22413
2021-04-21,11.57635
2021-04-22,13.91625
2021-04-23,15.33251
2021-04-24,6.52709
2021-04-25,5.48029
2021-04-26,13.05418
2021-04-27,12.68472
2021-04-28,10.96059
2021-04-29,11.02216
2021-04-30,10.46798
2021-05-01,4.98768
2021-05-02,4.80295
2021-05-03,8.3128
2021-05-04,9.1133
2021-05-05,4.43349
2021-05-06,8.37438
2021-05-07,10.77586
2021-05-08,3.26354
2021-05-09,3.20197
2021-05-10,8.37438
2021-05-11,7.63546
2021-05-12,6.03448
2021-05-13,8.0665
2021-05-14,7.82019
2021-05-15,2.03201
2021-05-16,2.03201
2021-05-17,5.9729
2021-05-18,7.57389
2021-05-19,3.38669
2021-05-20,5.91133
2021-05-21,7.20443
2021-05-22,2.27832
2021-05-23,1.97044
2021-05-24,6.52709
2021-05-25,6.77339
2021-05-26,6.09605
2021-05-27,7.20443
2021-05-28,8.0665
2021-05-29,3.57142
2021-05-30,2.5862
2021-05-31,7.69704
2021-06-01,8.25123
2021-06-02,6.65024
2021-06-03,7.51231
2021-06-04,7.14285
2021-06-05,1.90886
2021-06-06,1.78571
2021-06-07,7.32758
2021-06-08,6.46551
2021-06-09,5.66502
2021-06-10,6.34236
2021-06-11,8.00492
2021-06-12,2.09359
2021-06-13,2.46305
2021-06-14,5.48029
2021-06-15,6.77339
2021-06-16,6.83497
2021-06-17,5.48029
2021-06-18,6.52709
2021-06-19,3.44827
2021-06-20,2.09359
2021-06-21,5.29556
2021-06-22,5.9729
2021-06-23,7.14285
2021-06-24,7.32758
2021-06-25,7.32758
2021-06-26,1.97044
2021-06-27,2.15517
2021-06-28,6.28078
2021-06-29,5.60344
2021-06-30,6.03448
2021-07-01,5.23399
2021-07-02,5.78817
2021-07-03,3.01724
2021-07-04,1.90886
2021-07-05,5.04926
2021-07-06,5.91133
2021-07-07,5.04926
2021-07-08,5.23399
2021-07-09,5.11083
2021-07-10,1.84729
2021-07-11,1.72413
2021-07-12,4.61822
2021-07-13,5.84975
2021-07-14,4.86453
2021-07-15,5.48029
2021-07-16,5.66502
2021-07-17,1.41625
2021-07-18,1.5394
2021-07-19,5.04926
2021-07-20,6.15763
2021-07-21,4.9261
2021-07-22,5.35714
2021-07-23,4.80295
2021-07-24,1.84729
2021-07-25,2.03201
2021-07-26,6.95812
2021-07-27,9.54433
2021-07-28,8.18965
2021-07-29,8.43596
2021-07-30,6.34236
2021-07-31,3.75615
2021-08-01,2.64778
2021-08-02,5.66502
2021-08-03,9.3596
2021-08-04,9.42118
2021-08-05,10.46798
2021-08-06,11.33004
2021-08-07,3.87931
2021-08-08,4.31034
2021-08-09,9.05172
2021-08-10,9.29802
2021-08-11,9.17487
2021-08-12,10.16009
2021-08-13,9.23645
2021-08-14,4.43349
2021-08-15,2.83251
2021-08-16,4.43349
2021-08-17,8.43596
2021-08-18,9.97536
2021-08-19,10.52955
2021-08-20,9.3596
2021-08-21,2.95566
2021-08-22,3.01724
2021-08-23,7.266
2021-08-24,8.49753
2021-08-25,9.48275
2021-08-26,10.59113
2021-08-27,9.17487
2021-08-28,4.24876
2021-08-29,3.81773
2021-08-30,8.62068
2021-08-31,11.6995
2021-09-01,11.51477
2021-09-02,8.80541
2021-09-03,10.22167
2021-09-04,2.83251
2021-09-05,3.87931
2021-09-06,10.22167
2021-09-07,7.82019
2021-09-08,7.82019
2021-09-09,6.28078
2021-09-10,8.37438
2021-09-11,3.75615
2021-09-12,4.12561
2021-09-13,6.58866
2021-09-14,8.0665
2021-09-15,7.57389
2021-09-16,8.55911
2021-09-17,7.266
2021-09-18,2.89408
2021-09-19,2.83251
2021-09-20,2.27832
2021-09-21,2.03201
2021-09-22,2.70935
2021-09-23,7.08128
2021-09-24,7.69704
2021-09-25,3.50985
2021-09-26,2.83251
2021-09-27,6.71182
2021-09-28,7.57389
2021-09-29,6.65024
2021-09-30,7.20443
2021-10-01,5.35714
2021-10-02,2.52463
2021-10-03,2.21674
2021-10-04,2.46305
2021-10-05,7.69704
2021-10-06,7.38916
2021-10-07,9.54433
2021-10-08,6.77339
2021-10-09,3.38669
2021-10-10,3.07881
2021-10-11,2.70935
2021-10-12,7.266
2021-10-13,9.79064
2021-10-14,11.39162
2021-10-15,13.91625
2021-10-16,7.69704
2021-10-17,3.87931
2021-10-18,7.51231
2021-10-19,9.05172
2021-10-20,11.20689
2021-10-21,8.0665
2021-10-22,7.94334
2021-10-23,3.50985
2021-10-24,3.01724
2021-10-25,7.45073
2021-10-26,9.48275
2021-10-27,7.75862
2021-10-28,9.3596
2021-10-29,7.14285
2021-10-30,3.94088
2021-10-31,3.26354
2021-11-01,7.75862
2021-11-02,8.0665
2021-11-03,10.34482
2021-11-04,9.66748
2021-11-05,7.75862
2021-11-06,2.09359
2021-11-07,4.37192
2021-11-08,8.43596
2021-11-09,7.75862
2021-11-10,8.43596
2021-11-11,9.85221
2021-11-12,10.22167
2021-11-13,3.44827
2021-11-14,2.89408
2021-11-15,9.29802
2021-11-16,10.28325
2021-11-17,7.75862
2021-11-18,8.68226
2021-11-19,8.80541
2021-11-20,4.31034
2021-11-21,3.633
2021-11-22,8.25123
2021-11-23,8.43596
2021-11-24,8.86699
2021-11-25,9.66748
2021-11-26,7.45073
2021-11-27,2.3399
2021-11-28,3.32512
2021-11-29,6.40394
2021-11-30,8.99014
2021-12-01,8.80541
2021-12-02,8.74384
2021-12-03,8.92857
2021-12-04,3.69458
2021-12-05,3.14039
2021-12-06,7.69704
2021-12-07,8.43596
2021-12-08,9.05172
2021-12-09,10.03694
2021-12-10,7.88177
2021-12-11,3.69458
2021-12-12,2.89408
2021-12-13,7.63546
2021-12-14,7.82019
2021-12-15,7.75862
2021-12-16,7.266
2021-12-17,8.92857
2021-12-18,3.14039
2021-12-19,3.57142
2021-12-20,8.43596
2021-12-21,7.20443
2021-12-22,9.29802
2021-12-23,9.17487
2021-12-24,8.49753
2021-12-25,4.86453
2021-12-26,4.61822
2021-12-27,24.32266
2021-12-28,21.18226
2021-12-29,15.82512
2021-12-30,15.45566
2021-12-31,8.55911
2022-01-01,5.84975
2022-01-02,6.15763
2022-01-03,11.63793
2022-01-04,12.13054
2022-01-05,10.16009
2022-01-06,8.43596
2022-01-07,9.72906
2022-01-08,3.69458
2022-01-09,4.61822
2022-01-10,8.86699
2022-01-11,8.3128
2022-01-12,12.43842
2022-01-13,10.71428
2022-01-14,7.63546
2022-01-15,4.43349
2022-01-16,3.07881
2022-01-17,5.9729
2022-01-18,7.45073
2022-01-19,7.20443
2022-01-20,9.29802
2022-01-21,8.0665
2022-01-22,4.06403
2022-01-23,3.20197
2022-01-24,6.34236
2022-01-25,5.91133
2022-01-26,8.25123
2022-01-27,23.1527
2022-01-28,16.31773
2022-01-29,5.66502
2022-01-30,5.04926
2022-01-31,5.17241
2022-02-01,4.61822
2022-02-02,3.87931
2022-02-03,21.55172
2022-02-04,27.09359
2022-02-05,8.3128
2022-02-06,6.09605
2022-02-07,13.7931
2022-02-08,11.20689
2022-02-09,11.20689
2022-02-10,10.96059
2022-02-11,10.46798
2022-02-12,3.94088
2022-02-13,3.32512
2022-02-14,8.00492
2022-02-15,7.51231
2022-02-16,9.60591
2022-02-17,12.19211
2022-02-18,8.80541
2022-02-19,5.11083
2022-02-20,3.94088
2022-02-21,22.10591
2022-02-22,20.8128
2022-02-23,15.14778
2022-02-24,15.14778
2022-02-25,15.02463
2022-02-26,5.91133
2022-02-27,5.60344
2022-02-28,12.06896
2022-03-01,5.48029
2022-03-02,11.14532
2022-03-03,16.25615
2022-03-04,12.7463
2022-03-05,5.29556
2022-03-06,4.55665
2022-03-07,9.05172
2022-03-08,9.60591
2022-03-09,4.61822
2022-03-10,20.62807
2022-03-11,14.90147
2022-03-12,5.7266
2022-03-13,7.57389
2022-03-14,9.66748
2022-03-15,10.71428
2022-03-16,15.27093
2022-03-17,13.60837
2022-03-18,13.91625
2022-03-19,5.84975
2022-03-20,5.7266
2022-03-21,10.16009
2022-03-22,12.19211
2022-03-23,12.68472
2022-03-24,11.63793
2022-03-25,11.33004
2022-03-26,6.15763
2022-03-27,4.18719
2022-03-28,10.34482
2022-03-29,10.89901
2022-03-30,11.20689
2022-03-31,12.43842
2022-04-01,10.03694
2022-04-02,4.18719
2022-04-03,3.14039
2022-04-04,7.94334
2022-04-05,9.66748
2022-04-06,7.75862
2022-04-07,8.68226
2022-04-08,7.82019
2022-04-09,3.57142
2022-04-10,2.52463
2022-04-11,5.84975
2022-04-12,5.9729
2022-04-13,8.80541
2022-04-14,8.49753
2022-04-15,8.18965
2022-04-16,3.32512
2022-04-17,2.5862
2022-04-18,5.54187
2022-04-19,7.63546
2022-04-20,9.17487
2022-04-21,8.74384
2022-04-22,7.94334
2022-04-23,3.01724
2022-04-24,3.57142
2022-04-25,4.74137
2022-04-26,9.54433
2022-04-27,8.3128
2022-04-28,7.38916
2022-04-29,8.43596
2022-04-30,2.95566
2022-05-01,3.50985
2022-05-02,7.75862
2022-05-03,12.99261
2022-05-04,8.12807
2022-05-05,5.7266
2022-05-06,5.78817
2022-05-07,2.03201
2022-05-08,3.50985
2022-05-09,5.66502
2022-05-10,5.35714
2022-05-11,10.96059
2022-05-12,10.96059
2022-05-13,10.22167
2022-05-14,3.32512
2022-05-15,2.40147
2022-05-16,5.60344
2022-05-17,8.55911
2022-05-18,7.75862
2022-05-19,6.21921
2022-05-20,6.83497
2022-05-21,2.21674
2022-05-22,2.77093
2022-05-23,5.84975
2022-05-24,6.03448
2022-05-25,7.08128
2022-05-26,7.75862
2022-05-27,7.57389
2022-05-28,2.3399
2022-05-29,2.64778
2022-05-30,7.75862
2022-05-31,8.37438
2022-06-01,4.00246
2022-06-02,6.77339
2022-06-03,6.89655
2022-06-04,2.64778
2022-06-05,2.21674
2022-06-06,2.70935
2022-06-07,4.98768
2022-06-08,6.34236
2022-06-09,4.74137
2022-06-10,4.80295
2022-06-11,1.66256
2022-06-12,2.52463
2022-06-13,5.84975
2022-06-14,4.9261
2022-06-15,6.03448
2022-06-16,15.02463
2022-06-17,14.16256
2022-06-18,2.95566
2022-06-19,2.95566
2022-06-20,6.77339
2022-06-21,5.66502
2022-06-22,5.7266
2022-06-23,4.74137
2022-06-24,7.38916
2022-06-25,2.15517
2022-06-26,2.95566
2022-06-27,4.9261
2022-06-28,6.95812
2022-06-29,7.88177
2022-06-30,6.65024
2022-07-01,4.61822
2022-07-02,3.14039
2022-07-03,2.15517
2022-07-04,4.06403
2022-07-05,6.03448
2022-07-06,6.28078
2022-07-07,6.03448
2022-07-08,5.48029
2022-07-09,2.95566
2022-07-10,1.72413
2022-07-11,4.55665
2022-07-12,5.48029
2022-07-13,4.86453
2022-07-14,5.84975
2022-07-15,5.04926
2022-07-16,1.66256
2022-07-17,2.83251
2022-07-18,6.28078
2022-07-19,7.32758
2022-07-20,6.77339
2022-07-21,11.94581
2022-07-22,10.6527
2022-07-23,2.52463
2022-07-24,3.50985
2022-07-25,4.9261
2022-07-26,5.48029
2022-07-27,5.78817
2022-07-28,7.63546
2022-07-29,4.9261
2022-07-30,3.01724
2022-07-31,2.15517
2022-08-01,6.71182
2022-08-02,6.28078
2022-08-03,7.20443
2022-08-04,8.37438
2022-08-05,7.0197
2022-08-06,3.20197
2022-08-07,2.27832
2022-08-08,6.03448
2022-08-09,6.58866
2022-08-10,5.04926
2022-08-11,7.14285
2022-08-12,7.69704
2022-08-13,2.52463
2022-08-14,2.15517
2022-08-15,2.03201
2022-08-16,7.69704
2022-08-17,6.95812
2022-08-18,7.08128
2022-08-19,6.89655
2022-08-20,1.97044
2022-08-21,1.90886
2022-08-22,5.66502
2022-08-23,7.32758
2022-08-24,6.77339
2022-08-25,6.89655
2022-08-26,8.12807
2022-08-27,2.52463
2022-08-28,2.03201
2022-08-29,5.23399
2022-08-30,7.38916
2022-08-31,7.45073
2022-09-01,5.54187
2022-09-02,5.35714
2022-09-03,1.84729
2022-09-04,1.78571
2022-09-05,3.57142
2022-09-06,4.12561
2022-09-07,6.77339
2022-09-08,4.86453
2022-09-09,1.72413
2022-09-10,2.40147
2022-09-11,1.78571
2022-09-12,1.84729
2022-09-13,6.46551
2022-09-14,5.41871
2022-09-15,6.95812
2022-09-16,5.9729
2022-09-17,2.15517
2022-09-18,1.66256
2022-09-19,5.60344
2022-09-20,5.7266
2022-09-21,4.86453
2022-09-22,5.04926
2022-09-23,4.31034
2022-09-24,2.03201
2022-09-25,1.5394
2022-09-26,3.38669
2022-09-27,4.9261
2022-09-28,4.49507
2022-09-29,5.11083
2022-09-30,4.9261
2022-10-01,1.41625
2022-10-02,1.23152
2022-10-03,2.70935
2022-10-04,4.98768
2022-10-05,5.7266
2022-10-06,5.54187
2022-10-07,4.80295
2022-10-08,1.41625
2022-10-09,0.80049
2022-10-10,1.5394
2022-10-11,3.69458
2022-10-12,4.6798
2022-10-13,4.74137
2022-10-14,4.12561
2022-10-15,1.23152
2022-10-16,1.47783
2022-10-17,5.84975
2022-10-18,5.23399
2022-10-19,5.91133
2022-10-20,7.266
2022-10-21,5.23399
2022-10-22,2.46305
2022-10-23,2.21674
2022-10-24,4.61822
2022-10-25,4.86453
2022-10-26,5.60344
2022-10-27,7.14285
2022-10-28,5.60344
2022-10-29,2.70935
2022-10-30,2.21674
2022-10-31,3.94088
2022-11-01,6.46551
2022-11-02,5.35714
2022-11-03,5.48029
2022-11-04,5.23399
2022-11-05,3.14039
2022-11-06,4.74137
2022-11-07,11.88423
2022-11-08,14.34729
2022-11-09,9.29802
2022-11-10,8.86699
2022-11-11,9.72906
2022-11-12,4.9261
2022-11-13,6.46551
2022-11-14,11.4532
2022-11-15,9.91379
2022-11-16,10.52955
2022-11-17,8.25123
2022-11-18,11.94581
2022-11-19,4.9261
2022-11-20,6.15763
2022-11-21,7.63546
2022-11-22,7.57389
2022-11-23,8.86699
2022-11-24,7.75862
2022-11-25,6.58866
2022-11-26,2.77093
2022-11-27,2.09359
2022-11-28,6.89655
2022-11-29,6.65024
2022-11-30,7.266
2022-12-01,6.71182
2022-12-02,5.84975
2022-12-03,2.70935
2022-12-04,2.77093
2022-12-05,6.21921
2022-12-06,6.21921
2022-12-07,8.43596
2022-12-08,6.95812
2022-12-09,7.69704
2022-12-10,2.52463
2022-12-11,2.95566
2022-12-12,6.52709
2022-12-13,5.48029
2022-12-14,6.46551
2022-12-15,7.63546
2022-12-16,6.52709
2022-12-17,2.3399
2022-12-18,2.70935
2022-12-19,5.54187
2022-12-20,5.7266
2022-12-21,5.60344
2022-12-22,12.00738
2022-12-23,9.66748
2022-12-24,5.54187
2022-12-25,2.83251
2022-12-26,10.6527
2022-12-27,10.16009
2022-12-28,11.14532
2022-12-29,7.57389
2022-12-30,5.84975
2022-12-31,5.04926
2023-01-01,3.75615
2023-01-02,14.40886
2023-01-03,9.91379
2023-01-04,10.6527
2023-01-05,6.21921
2023-01-06,8.0665
2023-01-07,2.52463
2023-01-08,3.38669
2023-01-09,8.18965
2023-01-10,7.14285
2023-01-11,8.3128
2023-01-12,6.89655
2023-01-13,6.65024
2023-01-14,3.14039
2023-01-15,3.57142
2023-01-16,6.95812
2023-01-17,5.35714
2023-01-18,7.0197
2023-01-19,6.71182
2023-01-20,7.45073
2023-01-21,2.70935
2023-01-22,1.90886
2023-01-23,2.15517
2023-01-24,2.83251
2023-01-25,8.74384
2023-01-26,9.17487
2023-01-27,9.85221
2023-01-28,4.49507
2023-01-29,3.20197
2023-01-30,10.09852
2023-01-31,8.3128
2023-02-01,9.48275
2023-02-02,8.00492
2023-02-03,8.0665
2023-02-04,3.57142
2023-02-05,3.50985
2023-02-06,6.40394
2023-02-07,7.266
2023-02-08,7.45073
2023-02-09,7.63546
2023-02-10,7.51231
2023-02-11,2.21674
2023-02-12,1.90886
2023-02-13,6.40394
2023-02-14,7.20443
2023-02-15,5.91133
2023-02-16,7.0197
2023-02-17,5.60344
2023-02-18,2.52463
2023-02-19,2.21674
2023-02-20,6.52709
2023-02-21,7.69704
2023-02-22,5.7266
2023-02-23,7.45073
2023-02-24,5.9729
2023-02-25,2.46305
2023-02-26,2.03201
2023-02-27,4.37192
2023-02-28,5.29556
2023-03-01,2.40147
2023-03-02,6.71182
2023-03-03,5.48029
2023-03-04,1.78571
2023-03-05,2.09359
2023-03-06,6.58866
2023-03-07,8.62068
2023-03-08,7.32758
2023-03-09,5.91133
2023-03-10,4.61822
2023-03-11,2.40147
2023-03-12,1.23152
2023-03-13,5.7266
2023-03-14,4.61822
2023-03-15,6.77339
2023-03-16,6.65024
2023-03-17,7.63546
2023-03-18,2.77093
2023-03-19,3.07881
2023-03-20,6.28078
2023-03-21,7.14285
2023-03-22,8.25123
2023-03-23,7.14285
2023-03-24,7.08128
2023-03-25,2.70935
2023-03-26,2.46305
2023-03-27,7.38916
2023-03-28,8.00492
2023-03-29,7.69704
2023-03-30,7.20443
2023-03-31,8.25123
2023-04-01,3.07881
2023-04-02,3.14039
2023-04-03,7.32758
2023-04-04,8.0665
2023-04-05,8.25123
2023-04-06,7.51231
2023-04-07,7.08128
2023-04-08,3.01724
2023-04-09,2.46305
2023-04-10,7.20443
2023-04-11,8.3128
2023-04-12,8.12807
2023-04-13,8.0665
2023-04-14,9.66748
2023-04-15,3.38669
2023-04-16,2.3399
2023-04-17,8.43596
2023-04-18,9.60591
2023-04-19,8.62068
2023-04-20,7.20443
2023-04-21,7.08128
2023-04-22,2.83251
2023-04-23,2.40147
2023-04-24,4.61822
2023-04-25,4.98768
2023-04-26,5.9729
2023-04-27,4.9261
2023-04-28,5.78817
2023-04-29,2.52463
2023-04-30,2.27832
2023-05-01,2.15517
2023-05-02,6.28078
2023-05-03,6.21921
2023-05-04,5.60344
2023-05-05,2.09359
2023-05-06,2.5862
2023-05-07,2.64778
2023-05-08,4.24876
2023-05-09,5.54187
2023-05-10,6.09605
2023-05-11,6.40394
2023-05-12,4.9261
2023-05-13,2.09359
2023-05-14,1.66256
2023-05-15,4.49507
2023-05-16,7.266
2023-05-17,6.89655
2023-05-18,7.266
2023-05-19,6.28078
2023-05-20,1.90886
2023-05-21,2.27832
2023-05-22,7.51231
2023-05-23,7.0197
2023-05-24,5.41871
2023-05-25,5.04926
2023-05-26,4.80295
2023-05-27,1.5394
2023-05-28,1.84729
2023-05-29,3.01724
