date,CPA광고
2020-08-08,35.55555
2020-08-09,18.88888
2020-08-10,62.22222
2020-08-11,61.11111
2020-08-12,46.66666
2020-08-13,54.44444
2020-08-14,36.66666
2020-08-15,17.77777
2020-08-16,8.88888
2020-08-17,12.22222
2020-08-18,42.22222
2020-08-19,55.55555
2020-08-20,48.88888
2020-08-21,45.55555
2020-08-22,16.66666
2020-08-23,16.66666
2020-08-24,51.11111
2020-08-25,62.22222
2020-08-26,46.66666
2020-08-27,46.66666
2020-08-28,43.33333
2020-08-29,20.0
2020-08-30,14.44444
2020-08-31,52.22222
2020-09-01,53.33333
2020-09-02,64.44444
2020-09-03,53.33333
2020-09-04,43.33333
2020-09-05,12.22222
2020-09-06,28.88888
2020-09-07,44.44444
2020-09-08,55.55555
2020-09-09,75.55555
2020-09-10,44.44444
2020-09-11,71.11111
2020-09-12,8.88888
2020-09-14,48.88888
2020-09-15,35.55555
2020-09-16,72.22222
2020-09-17,34.44444
2020-09-18,46.66666
2020-09-19,22.22222
2020-09-20,7.77777
2020-09-21,46.66666
2020-09-22,63.33333
2020-09-23,47.77777
2020-09-24,47.77777
2020-09-25,45.55555
2020-09-26,16.66666
2020-09-27,16.66666
2020-09-28,42.22222
2020-09-29,28.88888
2020-09-30,15.55555
2020-10-01,15.55555
2020-10-02,24.44444
2020-10-04,14.44444
2020-10-05,31.11111
2020-10-06,54.44444
2020-10-07,56.66666
2020-10-08,37.77777
2020-10-09,18.88888
2020-10-10,24.44444
2020-10-11,13.33333
2020-10-12,48.88888
2020-10-13,51.11111
2020-10-14,54.44444
2020-10-15,30.0
2020-10-16,38.88888
2020-10-17,17.77777
2020-10-18,7.77777
2020-10-19,64.44444
2020-10-20,51.11111
2020-10-21,71.11111
2020-10-22,47.77777
2020-10-23,42.22222
2020-10-24,22.22222
2020-10-25,16.66666
2020-10-26,55.55555
2020-10-27,53.33333
2020-10-28,54.44444
2020-10-29,44.44444
2020-10-30,38.88888
2020-10-31,5.55555
2020-11-01,18.88888
2020-11-02,63.33333
2020-11-03,48.88888
2020-11-04,61.11111
2020-11-05,60.0
2020-11-06,48.88888
2020-11-07,16.66666
2020-11-08,16.66666
2020-11-09,58.88888
2020-11-10,60.0
2020-11-11,47.77777
2020-11-12,56.66666
2020-11-13,47.77777
2020-11-14,28.88888
2020-11-15,11.11111
2020-11-16,47.77777
2020-11-17,58.88888
2020-11-18,57.77777
2020-11-19,43.33333
2020-11-20,46.66666
2020-11-21,22.22222
2020-11-22,23.33333
2020-11-23,53.33333
2020-11-24,63.33333
2020-11-25,57.77777
2020-11-26,55.55555
2020-11-27,41.11111
2020-11-28,26.66666
2020-11-29,6.66666
2020-11-30,55.55555
2020-12-01,65.55555
2020-12-02,63.33333
2020-12-03,40.0
2020-12-04,32.22222
2020-12-05,16.66666
2020-12-06,23.33333
2020-12-07,40.0
2020-12-08,42.22222
2020-12-09,55.55555
2020-12-10,61.11111
2020-12-11,44.44444
2020-12-12,6.66666
2020-12-13,12.22222
2020-12-14,67.77777
2020-12-15,50.0
2020-12-16,60.0
2020-12-17,47.77777
2020-12-18,45.55555
2020-12-20,5.55555
2020-12-21,33.33333
2020-12-22,44.44444
2020-12-23,54.44444
2020-12-24,23.33333
2020-12-25,14.44444
2020-12-26,10.0
2020-12-27,16.66666
2020-12-28,38.88888
2020-12-29,40.0
2020-12-30,55.55555
2020-12-31,20.0
2021-01-01,5.55555
2021-01-02,24.44444
2021-01-03,10.0
2021-01-04,61.11111
2021-01-05,54.44444
2021-01-06,53.33333
2021-01-07,37.77777
2021-01-08,54.44444
2021-01-09,20.0
2021-01-10,13.33333
2021-01-11,41.11111
2021-01-12,38.88888
2021-01-13,44.44444
2021-01-14,53.33333
2021-01-15,35.55555
2021-01-16,13.33333
2021-01-17,5.55555
2021-01-18,47.77777
2021-01-19,62.22222
2021-01-20,44.44444
2021-01-21,54.44444
2021-01-22,32.22222
2021-01-23,10.0
2021-01-24,11.11111
2021-01-25,38.88888
2021-01-26,66.66666
2021-01-27,52.22222
2021-01-28,45.55555
2021-01-29,27.77777
2021-01-30,6.66666
2021-01-31,16.66666
2021-02-01,41.11111
2021-02-02,54.44444
2021-02-03,51.11111
2021-02-04,43.33333
2021-02-05,67.77777
2021-02-06,20.0
2021-02-07,7.77777
2021-02-08,41.11111
2021-02-09,42.22222
2021-02-10,44.44444
2021-02-14,11.11111
2021-02-15,54.44444
2021-02-16,56.66666
2021-02-17,42.22222
2021-02-18,37.77777
2021-02-19,23.33333
2021-02-21,5.55555
2021-02-22,50.0
2021-02-23,48.88888
2021-02-24,48.88888
2021-02-25,56.66666
2021-02-26,45.55555
2021-02-27,6.66666
2021-02-28,12.22222
2021-03-01,8.88888
2021-03-02,52.22222
2021-03-03,55.55555
2021-03-04,42.22222
2021-03-05,27.77777
2021-03-06,17.77777
2021-03-07,5.55555
2021-03-08,41.11111
2021-03-09,80.0
2021-03-10,44.44444
2021-03-11,60.0
2021-03-12,53.33333
2021-03-13,14.44444
2021-03-15,65.55555
2021-03-16,68.88888
2021-03-17,51.11111
2021-03-18,62.22222
2021-03-19,46.66666
2021-03-20,7.77777
2021-03-21,10.0
2021-03-22,50.0
2021-03-23,61.11111
2021-03-24,70.0
2021-03-25,60.0
2021-03-26,41.11111
2021-03-27,18.88888
2021-03-28,17.77777
2021-03-29,44.44444
2021-03-30,52.22222
2021-03-31,38.88888
2021-04-01,52.22222
2021-04-02,38.88888
2021-04-03,7.77777
2021-04-04,13.33333
2021-04-05,41.11111
2021-04-06,63.33333
2021-04-07,72.22222
2021-04-08,48.88888
2021-04-09,42.22222
2021-04-10,7.77777
2021-04-11,16.66666
2021-04-12,40.0
2021-04-13,53.33333
2021-04-14,50.0
2021-04-15,47.77777
2021-04-16,68.88888
2021-04-17,17.77777
2021-04-18,15.55555
2021-04-19,46.66666
2021-04-20,71.11111
2021-04-21,57.77777
2021-04-22,56.66666
2021-04-23,58.88888
2021-04-24,11.11111
2021-04-25,5.55555
2021-04-26,58.88888
2021-04-27,50.0
2021-04-28,33.33333
2021-04-29,58.88888
2021-04-30,48.88888
2021-05-01,8.88888
2021-05-02,13.33333
2021-05-03,35.55555
2021-05-04,55.55555
2021-05-05,16.66666
2021-05-06,75.55555
2021-05-07,54.44444
2021-05-08,11.11111
2021-05-09,5.55555
2021-05-10,61.11111
2021-05-11,56.66666
2021-05-12,42.22222
2021-05-13,45.55555
2021-05-14,31.11111
2021-05-15,11.11111
2021-05-16,21.11111
2021-05-17,36.66666
2021-05-18,77.77777
2021-05-19,27.77777
2021-05-20,48.88888
2021-05-21,38.88888
2021-05-22,18.88888
2021-05-23,6.66666
2021-05-24,40.0
2021-05-25,52.22222
2021-05-26,53.33333
2021-05-27,65.55555
2021-05-28,61.11111
2021-05-30,5.55555
2021-05-31,50.0
2021-06-01,54.44444
2021-06-02,50.0
2021-06-03,61.11111
2021-06-04,55.55555
2021-06-05,17.77777
2021-06-06,15.55555
2021-06-07,54.44444
2021-06-08,43.33333
2021-06-09,38.88888
2021-06-10,58.88888
2021-06-11,42.22222
2021-06-12,12.22222
2021-06-13,17.77777
2021-06-14,44.44444
2021-06-15,62.22222
2021-06-16,61.11111
2021-06-17,52.22222
2021-06-18,35.55555
2021-06-19,5.55555
2021-06-20,10.0
2021-06-21,50.0
2021-06-22,56.66666
2021-06-23,81.11111
2021-06-24,42.22222
2021-06-25,51.11111
2021-06-26,10.0
2021-06-27,13.33333
2021-06-28,55.55555
2021-06-29,65.55555
2021-06-30,58.88888
2021-07-01,66.66666
2021-07-02,40.0
2021-07-03,6.66666
2021-07-04,5.55555
2021-07-05,44.44444
2021-07-06,52.22222
2021-07-07,57.77777
2021-07-08,52.22222
2021-07-09,41.11111
2021-07-10,6.66666
2021-07-12,43.33333
2021-07-13,40.0
2021-07-14,46.66666
2021-07-15,46.66666
2021-07-16,48.88888
2021-07-17,14.44444
2021-07-18,17.77777
2021-07-19,61.11111
2021-07-20,41.11111
2021-07-21,47.77777
2021-07-22,60.0
2021-07-23,38.88888
2021-07-24,7.77777
2021-07-25,12.22222
2021-07-26,60.0
2021-07-27,37.77777
2021-07-28,54.44444
2021-07-29,44.44444
2021-07-30,36.66666
2021-07-31,7.77777
2021-08-02,30.0
2021-08-03,43.33333
2021-08-04,41.11111
2021-08-05,34.44444
2021-08-06,44.44444
2021-08-07,13.33333
2021-08-08,21.11111
2021-08-09,42.22222
2021-08-10,36.66666
2021-08-11,31.11111
2021-08-12,53.33333
2021-08-13,33.33333
2021-08-14,6.66666
2021-08-16,12.22222
2021-08-17,51.11111
2021-08-18,44.44444
2021-08-19,55.55555
2021-08-20,27.77777
2021-08-21,5.55555
2021-08-22,18.88888
2021-08-23,28.88888
2021-08-24,45.55555
2021-08-25,47.77777
2021-08-26,50.0
2021-08-27,37.77777
2021-08-28,15.55555
2021-08-29,6.66666
2021-08-30,40.0
2021-08-31,48.88888
2021-09-01,44.44444
2021-09-02,55.55555
2021-09-03,46.66666
2021-09-04,8.88888
2021-09-05,6.66666
2021-09-06,58.88888
2021-09-07,53.33333
2021-09-08,52.22222
2021-09-09,72.22222
2021-09-10,38.88888
2021-09-12,6.66666
2021-09-13,54.44444
2021-09-14,45.55555
2021-09-15,50.0
2021-09-16,27.77777
2021-09-17,20.0
2021-09-18,8.88888
2021-09-23,41.11111
2021-09-24,24.44444
2021-09-25,6.66666
2021-09-26,15.55555
2021-09-27,25.55555
2021-09-28,34.44444
2021-09-29,53.33333
2021-09-30,25.55555
2021-10-01,26.66666
2021-10-02,13.33333
2021-10-03,11.11111
2021-10-04,21.11111
2021-10-05,28.88888
2021-10-06,41.11111
2021-10-07,41.11111
2021-10-08,37.77777
2021-10-09,11.11111
2021-10-10,5.55555
2021-10-11,11.11111
2021-10-12,42.22222
2021-10-13,53.33333
2021-10-14,50.0
2021-10-15,48.88888
2021-10-18,55.55555
2021-10-19,40.0
2021-10-20,40.0
2021-10-21,32.22222
2021-10-22,45.55555
2021-10-23,14.44444
2021-10-24,12.22222
2021-10-25,43.33333
2021-10-26,55.55555
2021-10-27,48.88888
2021-10-28,64.44444
2021-10-29,35.55555
2021-10-30,7.77777
2021-10-31,14.44444
2021-11-01,41.11111
2021-11-02,36.66666
2021-11-03,53.33333
2021-11-04,56.66666
2021-11-05,42.22222
2021-11-07,6.66666
2021-11-08,46.66666
2021-11-09,45.55555
2021-11-10,52.22222
2021-11-11,48.88888
2021-11-12,50.0
2021-11-13,6.66666
2021-11-14,10.0
2021-11-15,50.0
2021-11-16,55.55555
2021-11-17,54.44444
2021-11-18,36.66666
2021-11-19,34.44444
2021-11-20,6.66666
2021-11-21,7.77777
2021-11-22,60.0
2021-11-23,50.0
2021-11-24,46.66666
2021-11-25,51.11111
2021-11-26,42.22222
2021-11-27,12.22222
2021-11-28,14.44444
2021-11-29,51.11111
2021-11-30,35.55555
2021-12-01,54.44444
2021-12-02,40.0
2021-12-03,26.66666
2021-12-04,13.33333
2021-12-05,18.88888
2021-12-06,46.66666
2021-12-07,52.22222
2021-12-08,54.44444
2021-12-09,41.11111
2021-12-10,26.66666
2021-12-11,18.88888
2021-12-12,14.44444
2021-12-13,40.0
2021-12-14,44.44444
2021-12-15,45.55555
2021-12-16,48.88888
2021-12-17,44.44444
2021-12-18,15.55555
2021-12-19,8.88888
2021-12-20,58.88888
2021-12-21,72.22222
2021-12-22,47.77777
2021-12-23,46.66666
2021-12-24,35.55555
2021-12-26,22.22222
2021-12-27,41.11111
2021-12-28,47.77777
2021-12-29,41.11111
2021-12-30,26.66666
2021-12-31,11.11111
2022-01-01,7.77777
2022-01-02,16.66666
2022-01-03,50.0
2022-01-04,41.11111
2022-01-05,43.33333
2022-01-06,34.44444
2022-01-07,37.77777
2022-01-08,7.77777
2022-01-09,16.66666
2022-01-10,51.11111
2022-01-11,61.11111
2022-01-12,64.44444
2022-01-13,54.44444
2022-01-14,28.88888
2022-01-15,5.55555
2022-01-16,16.66666
2022-01-17,33.33333
2022-01-18,38.88888
2022-01-19,54.44444
2022-01-20,34.44444
2022-01-21,46.66666
2022-01-22,5.55555
2022-01-23,5.55555
2022-01-24,50.0
2022-01-25,37.77777
2022-01-26,52.22222
2022-01-27,35.55555
2022-01-28,37.77777
2022-01-29,7.77777
2022-01-31,7.77777
2022-02-01,5.55555
2022-02-02,13.33333
2022-02-03,31.11111
2022-02-04,52.22222
2022-02-05,18.88888
2022-02-06,17.77777
2022-02-07,48.88888
2022-02-08,53.33333
2022-02-09,44.44444
2022-02-10,42.22222
2022-02-11,53.33333
2022-02-12,8.88888
2022-02-13,7.77777
2022-02-14,50.0
2022-02-15,61.11111
2022-02-16,48.88888
2022-02-17,60.0
2022-02-18,60.0
2022-02-19,18.88888
2022-02-20,5.55555
2022-02-21,64.44444
2022-02-22,60.0
2022-02-23,67.77777
2022-02-24,38.88888
2022-02-25,42.22222
2022-02-26,17.77777
2022-02-27,16.66666
2022-02-28,47.77777
2022-03-01,14.44444
2022-03-02,56.66666
2022-03-03,45.55555
2022-03-04,40.0
2022-03-05,5.55555
2022-03-06,8.88888
2022-03-07,57.77777
2022-03-08,44.44444
2022-03-09,7.77777
2022-03-10,35.55555
2022-03-11,36.66666
2022-03-12,21.11111
2022-03-13,11.11111
2022-03-14,50.0
2022-03-15,47.77777
2022-03-16,47.77777
2022-03-17,61.11111
2022-03-18,48.88888
2022-03-19,22.22222
2022-03-20,22.22222
2022-03-21,48.88888
2022-03-22,48.88888
2022-03-23,37.77777
2022-03-24,52.22222
2022-03-25,27.77777
2022-03-26,11.11111
2022-03-28,47.77777
2022-03-29,30.0
2022-03-30,41.11111
2022-03-31,52.22222
2022-04-01,43.33333
2022-04-02,5.55555
2022-04-03,21.11111
2022-04-04,37.77777
2022-04-05,57.77777
2022-04-06,72.22222
2022-04-07,51.11111
2022-04-08,43.33333
2022-04-09,18.88888
2022-04-10,8.88888
2022-04-11,53.33333
2022-04-12,61.11111
2022-04-13,46.66666
2022-04-14,33.33333
2022-04-15,33.33333
2022-04-16,5.55555
2022-04-17,8.88888
2022-04-18,44.44444
2022-04-19,71.11111
2022-04-20,37.77777
2022-04-21,56.66666
2022-04-22,43.33333
2022-04-23,25.55555
2022-04-25,40.0
2022-04-26,64.44444
2022-04-27,47.77777
2022-04-28,46.66666
2022-04-29,32.22222
2022-04-30,11.11111
2022-05-01,15.55555
2022-05-02,38.88888
2022-05-03,64.44444
2022-05-04,50.0
2022-05-05,15.55555
2022-05-06,32.22222
2022-05-07,17.77777
2022-05-08,10.0
2022-05-09,34.44444
2022-05-10,53.33333
2022-05-11,45.55555
2022-05-12,22.22222
2022-05-13,32.22222
2022-05-14,6.66666
2022-05-15,5.55555
2022-05-16,52.22222
2022-05-17,48.88888
2022-05-18,44.44444
2022-05-19,46.66666
2022-05-20,35.55555
2022-05-22,15.55555
2022-05-23,54.44444
2022-05-24,63.33333
2022-05-25,48.88888
2022-05-26,50.0
2022-05-27,26.66666
2022-05-28,6.66666
2022-05-29,11.11111
2022-05-30,36.66666
2022-05-31,54.44444
2022-06-01,12.22222
2022-06-02,37.77777
2022-06-03,33.33333
2022-06-05,5.55555
2022-06-06,14.44444
2022-06-07,47.77777
2022-06-08,63.33333
2022-06-09,40.0
2022-06-10,48.88888
2022-06-11,13.33333
2022-06-13,53.33333
2022-06-14,46.66666
2022-06-15,31.11111
2022-06-16,43.33333
2022-06-17,48.88888
2022-06-18,5.55555
2022-06-19,23.33333
2022-06-20,43.33333
2022-06-21,43.33333
2022-06-22,32.22222
2022-06-23,52.22222
2022-06-24,28.88888
2022-06-25,8.88888
2022-06-27,36.66666
2022-06-28,50.0
2022-06-29,48.88888
2022-06-30,38.88888
2022-07-01,24.44444
2022-07-03,13.33333
2022-07-04,54.44444
2022-07-05,34.44444
2022-07-06,50.0
2022-07-07,55.55555
2022-07-08,31.11111
2022-07-10,12.22222
2022-07-11,57.77777
2022-07-12,36.66666
2022-07-13,45.55555
2022-07-14,40.0
2022-07-15,43.33333
2022-07-16,14.44444
2022-07-17,7.77777
2022-07-18,66.66666
2022-07-19,44.44444
2022-07-20,45.55555
2022-07-21,61.11111
2022-07-22,37.77777
2022-07-23,23.33333
2022-07-24,5.55555
2022-07-25,35.55555
2022-07-26,25.55555
2022-07-27,46.66666
2022-07-28,51.11111
2022-07-29,32.22222
2022-07-30,6.66666
2022-07-31,5.55555
2022-08-01,42.22222
2022-08-02,54.44444
2022-08-03,44.44444
2022-08-04,28.88888
2022-08-05,40.0
2022-08-07,6.66666
2022-08-08,31.11111
2022-08-09,36.66666
2022-08-10,55.55555
2022-08-11,54.44444
2022-08-12,41.11111
2022-08-13,20.0
2022-08-14,7.77777
2022-08-15,8.88888
2022-08-16,44.44444
2022-08-17,37.77777
2022-08-18,48.88888
2022-08-19,41.11111
2022-08-20,7.77777
2022-08-21,13.33333
2022-08-22,40.0
2022-08-23,41.11111
2022-08-24,34.44444
2022-08-25,40.0
2022-08-26,27.77777
2022-08-27,18.88888
2022-08-29,48.88888
2022-08-30,38.88888
2022-08-31,41.11111
2022-09-01,38.88888
2022-09-02,38.88888
2022-09-03,5.55555
2022-09-04,10.0
2022-09-05,30.0
2022-09-06,42.22222
2022-09-07,31.11111
2022-09-08,28.88888
2022-09-13,38.88888
2022-09-14,52.22222
2022-09-15,45.55555
2022-09-16,25.55555
2022-09-17,5.55555
2022-09-18,5.55555
2022-09-19,46.66666
2022-09-20,47.77777
2022-09-21,40.0
2022-09-22,36.66666
2022-09-23,33.33333
2022-09-25,5.55555
2022-09-26,37.77777
2022-09-27,35.55555
2022-09-28,38.88888
2022-09-29,47.77777
2022-09-30,33.33333
2022-10-01,13.33333
2022-10-02,11.11111
2022-10-03,12.22222
2022-10-04,28.88888
2022-10-05,51.11111
2022-10-06,44.44444
2022-10-07,38.88888
2022-10-08,7.77777
2022-10-10,5.55555
2022-10-11,30.0
2022-10-12,50.0
2022-10-13,60.0
2022-10-14,46.66666
2022-10-15,7.77777
2022-10-16,13.33333
2022-10-17,33.33333
2022-10-18,52.22222
2022-10-19,53.33333
2022-10-20,55.55555
2022-10-21,47.77777
2022-10-23,5.55555
2022-10-24,44.44444
2022-10-25,50.0
2022-10-26,35.55555
2022-10-27,43.33333
2022-10-28,36.66666
2022-10-29,6.66666
2022-10-30,6.66666
2022-10-31,41.11111
2022-11-01,52.22222
2022-11-02,64.44444
2022-11-03,44.44444
2022-11-04,42.22222
2022-11-05,5.55555
2022-11-06,8.88888
2022-11-07,47.77777
2022-11-08,44.44444
2022-11-09,44.44444
2022-11-10,48.88888
2022-11-11,44.44444
2022-11-12,6.66666
2022-11-13,7.77777
2022-11-14,28.88888
2022-11-15,48.88888
2022-11-16,56.66666
2022-11-17,44.44444
2022-11-18,36.66666
2022-11-19,7.77777
2022-11-21,45.55555
2022-11-22,61.11111
2022-11-23,32.22222
2022-11-24,48.88888
2022-11-25,33.33333
2022-11-26,7.77777
2022-11-27,5.55555
2022-11-28,42.22222
2022-11-29,32.22222
2022-11-30,45.55555
2022-12-01,37.77777
2022-12-02,34.44444
2022-12-03,7.77777
2022-12-04,5.55555
2022-12-05,41.11111
2022-12-06,47.77777
2022-12-07,27.77777
2022-12-08,36.66666
2022-12-09,42.22222
2022-12-10,12.22222
2022-12-11,6.66666
2022-12-12,32.22222
2022-12-13,41.11111
2022-12-14,53.33333
2022-12-15,45.55555
2022-12-16,30.0
2022-12-17,5.55555
2022-12-19,24.44444
2022-12-20,37.77777
2022-12-21,56.66666
2022-12-22,40.0
2022-12-23,24.44444
2022-12-24,10.0
2022-12-26,52.22222
2022-12-27,58.88888
2022-12-28,34.44444
2022-12-29,12.22222
2022-12-30,38.88888
2022-12-31,15.55555
2023-01-02,34.44444
2023-01-03,38.88888
2023-01-04,34.44444
2023-01-05,56.66666
2023-01-06,43.33333
2023-01-07,6.66666
2023-01-08,25.55555
2023-01-09,41.11111
2023-01-10,38.88888
2023-01-11,47.77777
2023-01-12,38.88888
2023-01-13,42.22222
2023-01-15,6.66666
2023-01-16,45.55555
2023-01-17,54.44444
2023-01-18,48.88888
2023-01-19,43.33333
2023-01-20,21.11111
2023-01-25,31.11111
2023-01-26,42.22222
2023-01-27,38.88888
2023-01-28,13.33333
2023-01-30,62.22222
2023-01-31,61.11111
2023-02-01,47.77777
2023-02-02,48.88888
2023-02-03,45.55555
2023-02-04,12.22222
2023-02-05,6.66666
2023-02-06,63.33333
2023-02-07,45.55555
2023-02-08,62.22222
2023-02-09,43.33333
2023-02-10,54.44444
2023-02-12,15.55555
2023-02-13,61.11111
2023-02-14,54.44444
2023-02-15,53.33333
2023-02-16,46.66666
2023-02-17,47.77777
2023-02-18,15.55555
2023-02-19,25.55555
2023-02-20,40.0
2023-02-21,35.55555
2023-02-22,51.11111
2023-02-23,56.66666
2023-02-24,31.11111
2023-02-26,11.11111
2023-02-27,40.0
2023-02-28,62.22222
2023-03-01,17.77777
2023-03-02,64.44444
2023-03-03,51.11111
2023-03-04,20.0
2023-03-05,15.55555
2023-03-06,58.88888
2023-03-07,48.88888
2023-03-08,43.33333
2023-03-09,51.11111
2023-03-10,62.22222
2023-03-11,25.55555
2023-03-12,16.66666
2023-03-13,64.44444
2023-03-14,63.33333
2023-03-15,38.88888
2023-03-16,47.77777
2023-03-17,34.44444
2023-03-18,5.55555
2023-03-19,7.77777
2023-03-20,45.55555
2023-03-21,43.33333
2023-03-22,46.66666
2023-03-23,41.11111
2023-03-24,35.55555
2023-03-25,5.55555
2023-03-26,8.88888
2023-03-27,60.0
2023-03-28,37.77777
2023-03-29,51.11111
2023-03-30,41.11111
2023-03-31,41.11111
2023-04-01,5.55555
2023-04-02,24.44444
2023-04-03,26.66666
2023-04-04,40.0
2023-04-05,47.77777
2023-04-06,72.22222
2023-04-07,40.0
2023-04-08,17.77777
2023-04-09,14.44444
2023-04-10,44.44444
2023-04-11,65.55555
2023-04-12,87.77777
2023-04-13,37.77777
2023-04-14,52.22222
2023-04-15,18.88888
2023-04-16,16.66666
2023-04-17,48.88888
2023-04-18,36.66666
2023-04-19,47.77777
2023-04-20,48.88888
2023-04-21,43.33333
2023-04-22,12.22222
2023-04-23,15.55555
2023-04-24,42.22222
2023-04-25,36.66666
2023-04-26,37.77777
2023-04-27,52.22222
2023-04-28,60.0
2023-04-29,16.66666
2023-04-30,8.88888
2023-05-01,14.44444
2023-05-02,36.66666
2023-05-03,41.11111
2023-05-04,32.22222
2023-05-05,11.11111
2023-05-06,26.66666
2023-05-07,13.33333
2023-05-08,44.44444
2023-05-09,51.11111
2023-05-10,61.11111
2023-05-11,52.22222
2023-05-12,54.44444
2023-05-13,23.33333
2023-05-14,24.44444
2023-05-15,48.88888
2023-05-16,50.0
2023-05-17,72.22222
2023-05-18,62.22222
2023-05-19,28.88888
2023-05-20,26.66666
2023-05-21,17.77777
2023-05-22,47.77777
2023-05-23,52.22222
2023-05-24,58.88888
2023-05-25,51.11111
2023-05-26,30.0
2023-05-28,6.66666
2023-05-29,18.88888
2023-05-30,55.55555
2023-05-31,43.33333
2023-06-01,46.66666
2023-06-02,42.22222
2023-06-03,12.22222
2023-06-05,26.66666
2023-06-06,17.77777
2023-06-07,43.33333
2023-06-08,52.22222
2023-06-09,41.11111
2023-06-10,15.55555
2023-06-11,15.55555
2023-06-12,43.33333
2023-06-13,25.55555
2023-06-14,47.77777
2023-06-15,56.66666
2023-06-16,37.77777
2023-06-18,15.55555
2023-06-19,47.77777
2023-06-20,38.88888
2023-06-21,46.66666
2023-06-22,48.88888
2023-06-23,45.55555
2023-06-24,16.66666
2023-06-25,7.77777
2023-06-26,40.0
2023-06-27,48.88888
2023-06-28,52.22222
2023-06-29,43.33333
2023-06-30,34.44444
2023-07-01,18.88888
2023-07-02,7.77777
2023-07-03,61.11111
2023-07-04,45.55555
2023-07-05,33.33333
2023-07-06,50.0
2023-07-07,44.44444
2023-07-08,6.66666
2023-07-09,15.55555
2023-07-10,55.55555
2023-07-11,50.0
2023-07-12,51.11111
2023-07-13,57.77777
2023-07-14,63.33333
2023-07-15,16.66666
2023-07-16,17.77777
2023-07-17,53.33333
2023-07-18,53.33333
2023-07-19,38.88888
2023-07-20,36.66666
2023-07-21,44.44444
2023-07-22,8.88888
2023-07-23,16.66666
2023-07-24,43.33333
2023-07-25,35.55555
2023-07-26,60.0
2023-07-27,60.0
2023-07-28,36.66666
2023-07-29,20.0
2023-07-30,14.44444
2023-07-31,38.88888
2023-08-01,43.33333
