date,배당주순위
2020-11-20,35.9213
2020-11-21,21.59932
2020-11-22,19.58959
2020-11-23,30.20943
2020-11-24,33.19229
2020-11-25,35.41358
2020-11-26,30.12481
2020-11-27,26.93039
2020-11-28,19.8646
2020-11-29,23.27057
2020-11-30,30.696
2020-12-01,36.40786
2020-12-02,39.89845
2020-12-03,37.82525
2020-12-04,30.61138
2020-12-05,20.6685
2020-12-06,22.82631
2020-12-07,27.71313
2020-12-08,33.80579
2020-12-09,34.56737
2020-12-10,41.84472
2020-12-11,40.78696
2020-12-12,24.49756
2020-12-13,29.19399
2020-12-14,44.31986
2020-12-15,36.83097
2020-12-16,49.96826
2020-12-17,42.01396
2020-12-18,39.32726
2020-12-19,26.04188
2020-12-20,26.08419
2020-12-21,40.40617
2020-12-22,40.49079
2020-12-23,52.06261
2020-12-24,76.4121
2020-12-25,41.12544
2020-12-26,36.09054
2020-12-27,41.86587
2020-12-28,100.0
2020-12-29,38.73492
2020-12-30,24.34948
2020-12-31,12.84112
2021-01-01,11.12756
2021-01-02,11.16987
2021-01-03,11.84683
2021-01-04,16.81827
2021-01-05,17.15675
2021-01-06,18.65876
2021-01-07,17.51639
2021-01-08,17.32599
2021-01-09,15.40088
2021-01-10,14.08927
2021-01-11,17.26253
2021-01-12,15.90861
2021-01-13,15.80283
2021-01-14,15.90861
2021-01-15,12.84112
2021-01-16,10.34482
2021-01-17,10.74677
2021-01-18,13.01036
2021-01-19,12.73535
2021-01-20,12.9469
2021-01-21,16.77596
2021-01-22,14.32198
2021-01-23,11.69875
2021-01-24,11.16987
2021-01-25,13.7931
2021-01-26,15.10471
2021-01-27,14.27966
2021-01-28,16.83943
2021-01-29,12.58726
2021-01-30,10.4506
2021-01-31,10.32367
2021-02-01,11.33911
2021-02-02,12.37571
2021-02-03,33.50962
2021-02-04,35.45589
2021-02-05,23.52443
2021-02-06,17.07213
2021-02-07,17.66448
2021-02-08,17.34715
2021-02-09,19.58959
2021-02-10,19.0184
2021-02-11,12.90459
2021-02-12,14.13158
2021-02-13,12.12185
2021-02-14,14.78739
2021-02-15,20.79543
2021-02-16,23.24941
2021-02-17,20.03384
2021-02-18,17.51639
2021-02-19,17.85487
2021-02-20,17.19906
2021-02-21,18.34144
2021-02-22,26.57076
2021-02-23,18.63761
2021-02-24,22.42437
2021-02-25,22.27628
2021-02-26,34.22889
2021-02-27,14.53353
2021-02-28,18.04527
2021-03-01,17.22022
2021-03-02,16.64903
2021-03-03,19.65305
2021-03-04,19.35688
2021-03-05,15.33742
2021-03-06,13.98349
2021-03-07,15.27395
2021-03-08,16.26824
2021-03-09,18.19335
2021-03-10,20.26655
2021-03-11,21.13391
2021-03-12,19.92807
2021-03-13,14.13158
2021-03-14,17.26253
2021-03-15,21.02813
2021-03-16,21.00698
2021-03-17,28.47471
2021-03-18,28.87666
2021-03-19,20.73196
2021-03-20,17.30484
2021-03-21,17.68563
2021-03-22,19.8646
2021-03-23,19.92807
2021-03-24,20.68965
2021-03-25,17.47408
2021-03-26,19.6319
2021-03-27,16.07785
2021-03-28,17.43177
2021-03-29,19.56843
2021-03-30,23.24941
2021-03-31,24.15908
2021-04-01,24.4341
2021-04-02,21.47239
2021-04-03,20.62618
2021-04-04,19.77998
2021-04-05,20.54156
2021-04-06,20.71081
2021-04-07,19.73767
2021-04-08,17.64332
2021-04-09,21.45123
2021-04-10,14.25851
2021-04-11,12.62957
2021-04-12,15.57012
2021-04-13,16.12016
2021-04-14,10.91601
2021-04-15,8.96974
2021-04-16,10.72561
2021-04-17,7.1081
2021-04-18,4.31563
2021-04-19,6.3042
2021-04-20,5.79648
2021-04-21,6.11381
2021-04-22,6.685
2021-04-23,5.43685
2021-04-24,4.04061
2021-04-25,4.73873
2021-04-26,5.458
2021-04-27,5.56378
2021-04-28,5.85995
2021-04-29,7.1081
2021-04-30,5.92341
2021-05-01,4.4214
2021-05-02,4.25216
2021-05-03,5.0349
2021-05-04,7.04463
2021-05-05,13.1796
2021-05-06,6.4946
2021-05-07,6.98117
2021-05-08,6.40998
2021-05-09,8.52549
2021-05-10,7.70044
2021-05-11,9.43515
2021-05-12,7.06579
2021-05-13,6.79077
2021-05-14,6.21958
2021-05-15,5.73302
2021-05-16,5.11952
2021-05-17,5.90226
2021-05-18,7.91199
2021-05-19,10.57753
2021-05-20,8.08123
2021-05-21,7.82737
2021-05-22,6.13496
2021-05-23,6.40998
2021-05-24,6.21958
2021-05-25,10.34482
2021-05-26,7.91199
2021-05-27,6.05034
2021-05-28,6.62153
2021-05-29,5.26761
2021-05-30,6.28305
2021-05-31,5.37338
2021-06-01,6.38883
2021-06-02,5.52147
2021-06-03,6.47345
2021-06-04,5.26761
2021-06-05,3.91368
2021-06-06,3.91368
2021-06-07,5.28876
2021-06-08,6.36767
2021-06-09,5.71186
2021-06-10,4.95028
2021-06-11,3.13094
2021-06-12,2.03088
2021-06-13,1.58662
2021-06-14,2.15781
2021-06-15,1.92511
2021-06-16,2.36936
2021-06-17,4.90797
2021-06-18,2.13666
2021-06-19,0.99428
2021-06-20,0.97313
2021-06-21,1.86164
2021-06-22,2.07319
2021-06-23,1.96742
2021-06-24,1.96742
2021-06-25,2.00973
2021-06-26,1.86164
2021-06-27,1.94626
2021-06-28,5.60609
2021-06-29,1.62894
2021-06-30,1.10006
2021-07-01,0.8462
2021-07-02,1.05775
2021-07-03,0.93082
2021-07-04,1.48085
2021-07-05,1.48085
2021-07-06,1.58662
2021-07-07,0.63465
2021-07-08,0.4231
2021-07-09,0.46541
2021-07-10,0.35963
2021-07-11,0.27501
2021-07-12,0.27501
2021-07-13,0.38079
2021-07-14,0.46541
2021-07-15,0.40194
2021-07-16,0.33848
2021-07-17,0.2327
2021-07-18,0.25386
2021-07-19,0.4231
2021-07-20,0.2327
2021-07-21,0.31732
2021-07-22,0.48656
2021-07-23,0.4231
2021-07-24,0.2327
2021-07-25,0.10577
2021-07-26,0.52887
2021-07-27,0.29617
2021-07-28,0.50772
2021-07-29,0.38079
2021-07-30,0.31732
2021-07-31,0.27501
2021-08-01,0.21155
2021-08-02,0.48656
2021-08-03,0.27501
2021-08-04,0.6558
2021-08-05,0.44425
2021-08-06,0.71927
2021-08-07,0.38079
2021-08-08,0.2327
2021-08-09,0.52887
2021-08-10,0.40194
2021-08-11,0.78273
2021-08-12,0.57118
2021-08-13,0.67696
2021-08-14,0.40194
2021-08-15,0.33848
2021-08-16,0.38079
2021-08-17,0.67696
2021-08-18,0.67696
2021-08-19,0.69811
2021-08-20,0.74042
2021-08-21,0.4231
2021-08-22,0.10577
2021-08-23,0.31732
2021-08-24,0.40194
2021-08-25,0.78273
2021-08-26,0.6558
2021-08-27,0.57118
2021-08-28,0.44425
2021-08-29,0.31732
2021-08-30,0.6558
2021-08-31,0.74042
2021-09-01,0.61349
2021-09-02,1.14237
2021-09-03,0.69811
2021-09-04,0.40194
2021-09-05,0.50772
2021-09-06,0.4231
2021-09-07,0.46541
2021-09-08,0.63465
2021-09-09,0.69811
2021-09-10,0.55003
2021-09-11,0.31732
2021-09-12,0.50772
2021-09-13,0.50772
2021-09-14,0.46541
2021-09-15,0.50772
2021-09-16,0.31732
2021-09-17,0.50772
2021-09-18,0.19039
2021-09-19,0.25386
2021-09-20,0.57118
2021-09-21,0.38079
2021-09-22,0.16924
2021-09-23,0.82504
2021-09-24,0.46541
2021-09-25,0.12693
2021-09-26,0.16924
2021-09-27,0.52887
2021-09-28,0.57118
2021-09-29,0.48656
2021-09-30,0.52887
2021-10-01,0.48656
2021-10-02,0.25386
2021-10-03,0.40194
2021-10-04,0.48656
2021-10-05,0.59234
2021-10-06,0.50772
2021-10-07,0.4231
2021-10-08,0.46541
2021-10-09,0.4231
2021-10-10,0.12693
2021-10-11,0.27501
2021-10-12,0.33848
2021-10-13,0.31732
2021-10-14,0.46541
2021-10-15,0.55003
2021-10-16,0.35963
2021-10-17,0.29617
2021-10-18,0.19039
2021-10-19,0.46541
2021-10-20,0.29617
2021-10-21,0.48656
2021-10-22,0.50772
2021-10-23,0.25386
2021-10-24,0.29617
2021-10-25,0.52887
2021-10-26,0.4231
2021-10-27,0.25386
2021-10-28,0.31732
2021-10-29,0.46541
2021-10-30,0.10577
2021-10-31,0.16924
2021-11-01,0.35963
2021-11-02,0.29617
2021-11-03,0.4231
2021-11-04,0.29617
2021-11-05,0.33848
2021-11-06,0.16924
2021-11-08,0.27501
2021-11-09,0.27501
2021-11-10,0.33848
2021-11-11,0.33848
2021-11-12,0.12693
2021-11-13,0.12693
2021-11-14,0.2327
2021-11-15,0.40194
2021-11-16,0.46541
2021-11-17,0.40194
2021-11-18,0.40194
2021-11-19,0.27501
2021-11-20,0.21155
2021-11-21,0.14808
2021-11-22,0.16924
2021-11-23,0.44425
2021-11-24,0.33848
2021-11-25,0.29617
2021-11-26,0.27501
2021-11-27,0.21155
2021-11-28,0.21155
2021-11-29,0.35963
2021-11-30,0.27501
2021-12-01,0.50772
2021-12-02,0.4231
2021-12-03,0.50772
2021-12-04,0.12693
2021-12-05,0.2327
2021-12-06,0.25386
2021-12-07,0.10577
2021-12-08,0.35963
2021-12-09,0.31732
2021-12-10,0.29617
2021-12-11,0.14808
2021-12-12,0.25386
2021-12-13,0.59234
2021-12-14,0.44425
2021-12-15,0.61349
2021-12-16,0.55003
2021-12-17,0.55003
2021-12-18,0.2327
2021-12-19,0.40194
2021-12-20,0.33848
2021-12-21,0.29617
2021-12-22,0.48656
2021-12-23,0.52887
2021-12-24,0.38079
2021-12-25,0.25386
2021-12-26,0.2327
2021-12-27,0.69811
2021-12-28,0.86735
2021-12-29,0.33848
2021-12-30,0.31732
2022-01-01,0.10577
2022-01-02,0.10577
2022-01-05,0.12693
2022-01-06,0.14808
2022-01-09,0.19039
2022-01-11,0.10577
2022-01-12,0.21155
2022-01-13,0.12693
2022-01-14,0.12693
2022-01-16,0.12693
2022-01-18,0.10577
2022-01-19,0.14808
2022-01-20,0.33848
2022-01-21,0.12693
2022-01-22,0.12693
2022-01-23,0.12693
2022-01-24,0.2327
2022-01-25,0.2327
2022-01-26,0.38079
2022-01-27,0.61349
2022-01-29,0.31732
2022-01-30,0.10577
2022-01-31,0.31732
2022-02-01,0.12693
2022-02-02,0.2327
2022-02-03,0.27501
2022-02-04,0.10577
2022-02-06,0.21155
2022-02-07,0.21155
2022-02-08,0.10577
2022-02-09,0.29617
2022-02-11,0.16924
2022-02-13,0.10577
2022-02-15,0.10577
2022-02-16,0.25386
2022-02-17,0.19039
2022-02-18,0.27501
2022-02-20,0.12693
2022-02-21,0.25386
2022-02-22,0.35963
2022-02-23,0.31732
2022-02-24,0.21155
2022-02-25,0.55003
2022-02-26,0.35963
2022-02-27,0.14808
2022-02-28,0.21155
2022-03-01,0.12693
2022-03-02,0.29617
2022-03-03,0.14808
2022-03-04,0.16924
2022-03-07,0.12693
2022-03-08,0.10577
2022-03-09,0.25386
2022-03-10,0.29617
2022-03-11,0.35963
2022-03-12,0.16924
2022-03-13,0.33848
2022-03-14,0.33848
2022-03-15,0.25386
2022-03-16,0.40194
2022-03-17,0.55003
2022-03-18,0.14808
2022-03-19,0.21155
2022-03-20,0.33848
2022-03-21,0.14808
2022-03-22,0.25386
2022-03-23,0.33848
2022-03-24,0.40194
2022-03-25,0.19039
2022-03-26,0.12693
2022-03-29,0.35963
2022-03-30,0.29617
2022-03-31,0.25386
2022-04-01,0.29617
2022-04-03,0.10577
2022-04-04,0.12693
2022-04-05,0.12693
2022-04-06,0.33848
2022-04-07,0.35963
2022-04-08,0.35963
2022-04-09,0.27501
2022-04-11,0.46541
2022-04-12,0.27501
2022-04-13,0.50772
2022-04-14,0.35963
2022-04-15,0.55003
2022-04-16,0.10577
2022-04-17,0.12693
2022-04-18,0.27501
2022-04-19,0.14808
2022-04-20,0.38079
2022-04-21,0.44425
2022-04-22,0.38079
2022-04-23,0.10577
2022-04-24,0.29617
2022-04-25,0.40194
2022-04-26,0.33848
2022-04-27,0.29617
2022-04-28,0.25386
2022-04-29,0.35963
2022-04-30,0.14808
2022-05-01,0.10577
2022-05-02,0.21155
2022-05-03,0.38079
2022-05-04,0.4231
2022-05-06,0.10577
2022-05-08,0.10577
2022-05-09,0.21155
2022-05-10,0.31732
2022-05-11,0.27501
2022-05-12,0.16924
2022-05-13,0.38079
2022-05-14,0.29617
2022-05-15,0.14808
2022-05-17,0.33848
2022-05-18,0.12693
2022-05-19,0.25386
2022-05-20,0.31732
2022-05-21,0.2327
2022-05-22,0.16924
2022-05-23,0.29617
2022-05-24,0.31732
2022-05-25,0.14808
2022-05-26,0.16924
2022-05-27,0.2327
2022-05-28,0.14808
2022-05-30,0.52887
2022-05-31,0.2327
2022-06-01,0.19039
2022-06-02,0.29617
2022-06-03,0.12693
2022-06-04,0.12693
2022-06-07,0.25386
2022-06-08,0.14808
2022-06-09,0.12693
2022-06-11,0.10577
2022-06-13,0.33848
2022-06-14,0.12693
2022-06-15,0.48656
2022-06-16,0.27501
2022-06-17,0.27501
2022-06-20,0.2327
2022-06-22,0.38079
2022-06-23,0.38079
2022-06-24,0.4231
2022-06-25,0.25386
2022-06-26,0.12693
2022-06-27,0.31732
2022-06-28,0.33848
2022-06-29,0.14808
2022-06-30,0.2327
2022-07-02,0.12693
2022-07-04,0.12693
2022-07-06,0.12693
2022-07-07,0.14808
2022-07-08,0.10577
2022-07-12,0.12693
2022-07-13,0.2327
2022-07-14,0.21155
2022-07-15,0.14808
2022-07-16,0.14808
2022-07-17,0.10577
2022-07-18,0.29617
2022-07-19,0.31732
2022-07-21,0.29617
2022-07-25,0.10577
2022-07-26,0.12693
2022-07-27,0.14808
2022-07-28,0.16924
2022-07-29,0.14808
2022-07-31,0.12693
2022-08-02,0.27501
2022-08-03,0.16924
2022-08-04,0.2327
2022-08-05,0.2327
2022-08-08,0.25386
2022-08-09,0.10577
2022-08-10,0.16924
2022-08-11,0.35963
2022-08-12,0.10577
2022-08-13,0.21155
2022-08-14,0.10577
2022-08-15,0.12693
2022-08-16,0.2327
2022-08-17,0.55003
2022-08-18,0.12693
2022-08-20,0.14808
2022-08-21,0.14808
2022-08-22,0.40194
2022-08-23,0.10577
2022-08-24,0.38079
2022-08-25,0.27501
2022-08-28,0.14808
2022-08-29,0.35963
2022-08-30,0.12693
2022-08-31,0.33848
2022-09-01,0.31732
2022-09-02,0.14808
2022-09-03,0.12693
2022-09-04,0.16924
2022-09-05,0.19039
2022-09-06,0.27501
2022-09-07,0.29617
2022-09-08,0.29617
2022-09-09,0.10577
2022-09-11,0.10577
2022-09-12,0.52887
2022-09-13,0.2327
2022-09-14,0.27501
2022-09-15,0.29617
2022-09-16,0.14808
2022-09-17,0.10577
2022-09-18,0.10577
2022-09-19,0.10577
2022-09-20,0.33848
2022-09-21,0.2327
2022-09-22,0.14808
2022-09-24,0.10577
2022-09-26,0.33848
2022-09-27,0.4231
2022-09-28,0.40194
2022-09-29,0.25386
2022-09-30,0.63465
2022-10-01,0.44425
2022-10-02,0.71927
2022-10-03,1.14237
2022-10-04,0.95197
2022-10-05,1.14237
2022-10-06,0.52887
2022-10-07,0.46541
2022-10-08,0.57118
2022-10-09,0.27501
2022-10-10,0.57118
2022-10-11,0.78273
2022-10-12,0.78273
2022-10-13,1.03659
2022-10-14,1.12121
2022-10-15,0.78273
2022-10-16,1.16352
2022-10-17,1.73471
2022-10-18,1.94626
2022-10-19,3.10979
2022-10-20,3.25788
2022-10-21,2.98286
2022-10-22,3.10979
2022-10-23,2.49629
2022-10-24,2.98286
2022-10-25,3.00401
2022-10-26,3.85022
2022-10-27,4.46371
2022-10-28,4.14639
2022-10-29,2.70784
2022-10-30,1.43854
2022-10-31,3.04632
2022-11-01,3.30019
2022-11-02,3.59636
2022-11-03,3.42712
2022-11-04,4.59064
2022-11-05,2.24243
2022-11-06,2.22128
2022-11-07,3.7656
2022-11-08,4.86566
2022-11-09,4.14639
2022-11-10,3.5752
2022-11-11,4.59064
2022-11-12,3.32134
2022-11-13,3.40596
2022-11-14,4.63295
2022-11-15,6.05034
2022-11-16,6.28305
2022-11-17,4.84451
2022-11-18,3.70213
2022-11-19,1.96742
2022-11-20,2.3059
2022-11-21,2.87708
2022-11-22,5.73302
2022-11-23,4.16754
2022-11-24,4.48487
2022-11-25,4.8022
2022-11-26,2.1155
2022-11-27,2.17897
2022-11-28,4.29447
2022-11-29,5.56378
2022-11-30,6.32536
2022-12-01,6.28305
2022-12-02,5.37338
2022-12-03,2.09435
2022-12-04,2.75015
2022-12-05,4.75988
2022-12-06,5.14068
2022-12-07,4.52718
2022-12-08,5.458
2022-12-09,5.18299
2022-12-10,2.85593
2022-12-11,2.98286
2022-12-12,4.8022
2022-12-13,5.52147
2022-12-14,6.40998
2022-12-15,6.26189
2022-12-16,4.92913
2022-12-17,2.91939
2022-12-18,3.36365
2022-12-19,6.51576
2022-12-20,7.7639
2022-12-21,9.32938
2022-12-22,9.79479
2022-12-23,11.25449
2022-12-24,4.56949
2022-12-25,5.50031
2022-12-26,16.9452
2022-12-27,26.52845
2022-12-28,10.83139
2022-12-29,5.0349
2022-12-30,3.53289
2022-12-31,2.28474
2023-01-01,2.77131
2023-01-02,4.01946
2023-01-03,4.37909
2023-01-04,4.46371
2023-01-05,4.27332
2023-01-06,4.48487
2023-01-07,3.36365
2023-01-08,4.12523
2023-01-09,5.26761
2023-01-10,4.97144
2023-01-11,4.40025
2023-01-12,4.75988
2023-01-13,4.99259
2023-01-14,4.35794
2023-01-15,4.37909
2023-01-16,5.58493
2023-01-17,6.00803
2023-01-18,5.0349
2023-01-19,4.84451
2023-01-20,5.18299
2023-01-21,3.80791
2023-01-22,3.59636
2023-01-23,4.97144
2023-01-24,6.02919
2023-01-25,7.78506
2023-01-26,7.7639
2023-01-27,7.44658
2023-01-28,5.37338
2023-01-29,5.41569
2023-01-30,7.5312
2023-01-31,9.64671
2023-02-01,9.16014
2023-02-02,8.31394
2023-02-03,7.40427
2023-02-04,5.0349
2023-02-05,5.77533
2023-02-06,7.70044
2023-02-07,6.76962
2023-02-08,8.10239
2023-02-09,7.84852
2023-02-10,8.33509
2023-02-11,4.6118
2023-02-12,5.66955
2023-02-13,7.40427
2023-02-14,8.35625
2023-02-15,7.63697
2023-02-16,7.12925
2023-02-17,8.50433
2023-02-18,5.0349
2023-02-19,5.79648
2023-02-20,7.1081
2023-02-21,7.97546
2023-02-22,7.5312
2023-02-23,7.7639
2023-02-24,7.65813
2023-02-25,4.44256
2023-02-26,8.46202
2023-02-27,7.84852
2023-02-28,7.78506
2023-03-01,7.97546
2023-03-02,8.3774
2023-03-03,8.29278
2023-03-04,6.4946
2023-03-05,5.92341
2023-03-06,9.16014
2023-03-07,8.65242
2023-03-08,7.80621
2023-03-09,6.93886
2023-03-10,6.21958
2023-03-11,4.46371
2023-03-12,4.10408
2023-03-13,6.4946
2023-03-14,6.43114
2023-03-15,6.15612
2023-03-16,6.81193
2023-03-17,5.96572
2023-03-18,5.18299
2023-03-19,4.40025
2023-03-20,6.3042
2023-03-21,7.12925
2023-03-22,6.66384
2023-03-23,6.02919
2023-03-24,6.34651
2023-03-25,4.50602
2023-03-26,4.78104
2023-03-27,7.72159
2023-03-28,7.61582
2023-03-29,7.31965
2023-03-30,7.89083
2023-03-31,12.65072
2023-04-01,6.28305
2023-04-02,7.74275
2023-04-03,8.54664
2023-04-04,9.39284
2023-04-05,11.21218
2023-04-06,9.45631
2023-04-07,10.34482
2023-04-08,6.15612
2023-04-09,7.17156
2023-04-10,9.81595
2023-04-11,10.8737
2023-04-12,11.57182
2023-04-13,12.05838
2023-04-14,14.97778
2023-04-15,8.71588
2023-04-16,9.07552
2023-04-17,11.21218
2023-04-18,11.63528
2023-04-19,11.65644
2023-04-20,12.05838
2023-04-21,13.28538
2023-04-22,7.97546
2023-04-23,6.19843
2023-04-24,9.03321
2023-04-25,9.96403
2023-04-26,9.92172
2023-04-27,9.30822
2023-04-28,9.39284
2023-04-29,6.79077
2023-04-30,5.77533
2023-05-01,6.43114
2023-05-02,6.79077
2023-05-03,7.91199
2023-05-04,11.40258
2023-05-05,7.59466
2023-05-06,5.90226
2023-05-07,6.3042
2023-05-08,7.7639
2023-05-09,9.35053
2023-05-10,9.01205
2023-05-11,8.3774
2023-05-12,7.40427
2023-05-13,5.05606
2023-05-14,5.81764
2023-05-15,7.19272
2023-05-16,7.82737
2023-05-17,10.34482
2023-05-18,9.81595
2023-05-19,10.15443
2023-05-20,7.38311
2023-05-21,8.22932
2023-05-22,10.55637
2023-05-23,11.78337
2023-05-24,9.64671
2023-05-25,8.77935
2023-05-26,8.48318
2023-05-27,6.05034
2023-05-28,6.32536
2023-05-29,7.63697
2023-05-30,10.40829
2023-05-31,10.09096
2023-06-01,10.17558
2023-06-02,10.19674
2023-06-03,7.27734
2023-06-04,5.60609
2023-06-05,8.52549
2023-06-06,7.00232
2023-06-07,8.46202
2023-06-08,13.26422
2023-06-09,10.72561
2023-06-10,8.35625
2023-06-11,9.71017
2023-06-12,11.7199
2023-06-13,10.53522
2023-06-14,10.57753
2023-06-15,10.15443
2023-06-16,8.92743
2023-06-17,5.96572
2023-06-18,6.96001
2023-06-19,7.70044
2023-06-20,7.63697
2023-06-21,9.75248
2023-06-22,7.91199
2023-06-23,7.89083
2023-06-24,6.09265
2023-06-25,5.39454
2023-06-26,7.91199
2023-06-27,9.05436
2023-06-28,9.37169
2023-06-29,7.82737
2023-06-30,8.35625
2023-07-01,6.45229
2023-07-02,8.82166
2023-07-03,10.81023
2023-07-04,9.98519
2023-07-05,9.20245
2023-07-06,8.44087
2023-07-07,8.61011
2023-07-08,5.2253
2023-07-09,5.37338
2023-07-10,7.82737
2023-07-11,10.59868
2023-07-12,9.32938
2023-07-13,8.3774
2023-07-14,9.62555
2023-07-15,6.57922
2023-07-16,9.24476
2023-07-17,11.00063
2023-07-18,11.57182
2023-07-19,9.58324
