date,현대차주가
2020-10-05,13.52464
2020-10-06,12.01983
2020-10-07,10.83694
2020-10-08,10.44988
2020-10-09,1.71616
2020-10-10,1.20786
2020-10-11,1.05514
2020-10-12,10.26947
2020-10-13,10.30114
2020-10-14,10.92959
2020-10-15,9.94973
2020-10-16,11.47697
2020-10-17,1.3291
2020-10-18,1.02745
2020-10-19,11.90312
2020-10-20,14.89102
2020-10-21,11.29656
2020-10-22,10.39831
2020-10-23,10.51647
2020-10-24,1.18271
2020-10-25,0.91218
2020-10-26,10.99021
2020-10-27,11.43373
2020-10-28,9.71521
2020-10-29,9.66491
2020-10-30,9.5889
2020-10-31,1.32458
2020-11-01,0.99452
2020-11-02,9.52249
2020-11-03,9.21849
2020-11-04,9.64591
2020-11-05,9.69874
2020-11-06,9.49897
2020-11-07,1.09893
2020-11-08,0.92774
2020-11-09,9.5319
2020-11-10,9.8113
2020-11-11,10.93701
2020-11-12,9.72136
2020-11-13,10.57456
2020-11-14,1.18578
2020-11-15,0.94638
2020-11-16,11.45996
2020-11-17,12.0553
2020-11-18,10.40754
2020-11-19,9.57895
2020-11-20,8.59493
2020-11-21,0.99777
2020-11-22,0.82424
2020-11-23,9.80406
2020-11-24,10.11277
2020-11-25,10.08345
2020-11-26,9.113
2020-11-27,8.5781
2020-11-28,1.15936
2020-11-29,0.96104
2020-11-30,10.73398
2020-12-01,9.50114
2020-12-02,9.88332
2020-12-03,16.63017
2020-12-04,15.07216
2020-12-05,1.73679
2020-12-06,1.482
2020-12-07,12.75921
2020-12-08,12.3137
2020-12-09,12.54514
2020-12-10,12.42408
2020-12-11,11.41599
2020-12-12,1.65934
2020-12-13,1.28205
2020-12-14,11.2801
2020-12-15,10.53276
2020-12-16,10.0089
2020-12-17,9.24618
2020-12-18,8.59873
2020-12-19,1.19682
2020-12-20,1.13765
2020-12-21,9.43202
2020-12-22,9.07898
2020-12-23,9.8151
2020-12-24,9.40487
2020-12-25,1.35262
2020-12-26,1.08391
2020-12-27,1.17058
2020-12-28,11.21568
2020-12-29,9.97361
2020-12-30,11.06006
2020-12-31,2.44178
2021-01-01,1.35624
2021-01-02,1.35715
2021-01-03,1.33236
2021-01-04,20.48882
2021-01-05,17.75353
2021-01-06,16.21778
2021-01-07,16.01547
2021-01-08,100.0
2021-01-09,24.13685
2021-01-10,8.15412
2021-01-11,59.86956
2021-01-12,45.39075
2021-01-13,40.22036
2021-01-14,36.37039
2021-01-15,35.28051
2021-01-16,5.85547
2021-01-17,4.35175
2021-01-18,32.75621
2021-01-19,40.43081
2021-01-20,38.43326
2021-01-21,32.50486
2021-01-22,29.65647
2021-01-23,4.20626
2021-01-24,3.53492
2021-01-25,29.05426
2021-01-26,27.93144
2021-01-27,26.71743
2021-01-28,25.31576
2021-01-29,26.93692
2021-01-30,3.90153
2021-01-31,2.9546
2021-02-01,27.18266
2021-02-02,24.26804
2021-02-03,26.53267
2021-02-04,26.39985
2021-02-05,21.91492
2021-02-06,5.30519
2021-02-07,4.44657
2021-02-08,83.15105
2021-02-09,36.37112
2021-02-10,22.95052
2021-02-11,3.0981
2021-02-12,2.11534
2021-02-13,2.04821
2021-02-14,2.15642
2021-02-15,22.53378
2021-02-16,21.10732
2021-02-17,19.16026
2021-02-18,19.64938
2021-02-19,19.70656
2021-02-20,2.59813
2021-02-21,2.19605
2021-02-22,18.89643
2021-02-23,21.13338
2021-02-24,24.51504
2021-02-25,22.72414
2021-02-26,21.41187
2021-02-27,2.81328
2021-02-28,3.12959
2021-03-01,2.90195
2021-03-02,20.67358
2021-03-03,17.53874
2021-03-04,16.3088
2021-03-05,16.88224
2021-03-06,2.31204
2021-03-07,2.20564
2021-03-08,16.13924
2021-03-09,16.55399
2021-03-10,15.83542
2021-03-11,15.66044
2021-03-12,14.50596
2021-03-13,1.75579
2021-03-14,1.52525
2021-03-15,14.23977
2021-03-16,13.33283
2021-03-17,12.26611
2021-03-18,13.91008
2021-03-19,12.43313
2021-03-20,1.80302
2021-03-21,1.44346
2021-03-22,12.71632
2021-03-23,12.14922
2021-03-24,12.80101
2021-03-25,13.35057
2021-03-26,14.17065
2021-03-27,2.05002
2021-03-28,1.63636
2021-03-29,13.48791
2021-03-30,14.03475
2021-03-31,12.50769
2021-04-01,12.58459
2021-04-02,20.04567
2021-04-03,2.61278
2021-04-04,1.88571
2021-04-05,14.88704
2021-04-06,13.81688
2021-04-07,13.04313
2021-04-08,12.62024
2021-04-09,11.45906
2021-04-10,1.46554
2021-04-11,1.2531
2021-04-12,12.23879
2021-04-13,12.90596
2021-04-14,13.68406
2021-04-15,12.6881
2021-04-16,12.25706
2021-04-17,1.6749
2021-04-18,1.29291
2021-04-19,11.34759
2021-04-20,11.09245
2021-04-21,10.78935
2021-04-22,11.38523
2021-04-23,11.36876
2021-04-24,1.45341
2021-04-25,1.13512
2021-04-26,10.73669
2021-04-27,10.42165
2021-04-28,9.77004
2021-04-29,10.35036
2021-04-30,11.00704
2021-05-01,1.39207
2021-05-02,1.21817
2021-05-03,13.26896
2021-05-04,12.22612
2021-05-05,1.84373
2021-05-06,10.99057
2021-05-07,9.97289
2021-05-08,1.12118
2021-05-09,0.94638
2021-05-10,12.32709
2021-05-11,10.46906
2021-05-12,11.74985
2021-05-13,12.28222
2021-05-14,11.70986
2021-05-15,1.27916
2021-05-16,1.16769
2021-05-17,9.9519
2021-05-18,10.40862
2021-05-19,1.61953
2021-05-20,10.53185
2021-05-21,11.11905
2021-05-22,1.24224
2021-05-23,1.00972
2021-05-24,10.10734
2021-05-25,9.43419
2021-05-26,9.5044
2021-05-27,9.80985
2021-05-28,14.07637
2021-05-29,1.61247
2021-05-30,1.2502
2021-05-31,11.94022
2021-06-01,11.65467
2021-06-02,12.47222
2021-06-03,12.15229
2021-06-04,12.19102
2021-06-05,1.51295
2021-06-06,1.16859
2021-06-07,13.04856
2021-06-08,11.77139
2021-06-09,10.88761
2021-06-10,10.3594
2021-06-11,10.57564
2021-06-12,1.10037
2021-06-13,0.93227
2021-06-14,9.9908
2021-06-15,9.3714
2021-06-16,10.32014
2021-06-17,9.20275
2021-06-18,9.34027
2021-06-19,1.18379
2021-06-20,1.84536
2021-06-21,9.63812
2021-06-22,12.20006
2021-06-23,11.71782
2021-06-24,12.82001
2021-06-25,11.04486
2021-06-26,1.24749
2021-06-27,0.99017
2021-06-28,9.54837
2021-06-29,8.52888
2021-06-30,8.72883
2021-07-01,8.86419
2021-07-02,8.26324
2021-07-03,0.98637
2021-07-04,0.85717
2021-07-05,8.83306
2021-07-06,8.42809
2021-07-07,8.91956
2021-07-08,9.23948
2021-07-09,8.96841
2021-07-10,1.05785
2021-07-11,0.86857
2021-07-12,9.0712
2021-07-13,8.58262
2021-07-14,7.781
2021-07-15,8.0014
2021-07-16,7.37982
2021-07-17,0.86097
2021-07-18,0.77701
2021-07-19,7.32319
2021-07-20,7.99
2021-07-21,8.07396
2021-07-22,8.8412
2021-07-23,8.98633
2021-07-24,1.06274
2021-07-25,0.73702
2021-07-26,7.44497
2021-07-27,7.19453
2021-07-28,7.36191
2021-07-29,7.06967
2021-07-30,7.22221
2021-07-31,0.91598
2021-08-01,0.74932
2021-08-02,7.27976
2021-08-03,7.83384
2021-08-04,8.60126
2021-08-05,7.44768
2021-08-06,6.97575
2021-08-07,0.8161
2021-08-08,0.7229
2021-08-09,7.36951
2021-08-10,7.04216
2021-08-11,7.30545
2021-08-12,8.38448
2021-08-13,8.29273
2021-08-14,0.92394
2021-08-15,0.64347
2021-08-16,1.32222
2021-08-17,7.8883
2021-08-18,7.79312
2021-08-19,8.78692
2021-08-20,8.98416
2021-08-21,1.12426
2021-08-22,0.90223
2021-08-23,8.52472
2021-08-24,8.75073
2021-08-25,7.89699
2021-08-26,7.61814
2021-08-27,6.89469
2021-08-28,0.82189
2021-08-29,0.6574
2021-08-30,7.34146
2021-08-31,7.92504
2021-09-01,8.74023
2021-09-02,7.21715
2021-09-03,7.54377
2021-09-04,0.87798
2021-09-05,0.79999
2021-09-06,7.26112
2021-09-07,6.56282
2021-09-08,7.40552
2021-09-09,7.27053
2021-09-10,7.61343
2021-09-11,0.86839
2021-09-12,0.69377
2021-09-13,6.88383
2021-09-14,8.08789
2021-09-15,7.08252
2021-09-16,6.25701
2021-09-17,6.24579
2021-09-18,0.79872
2021-09-19,0.56113
2021-09-20,0.52295
2021-09-21,0.54847
2021-09-22,0.63894
2021-09-23,6.53604
2021-09-24,6.09777
2021-09-25,0.80289
2021-09-26,0.58375
2021-09-27,6.29211
2021-09-28,6.34839
2021-09-29,7.48749
2021-09-30,6.94644
2021-10-01,7.85881
2021-10-02,1.03523
2021-10-03,0.78009
2021-10-04,1.39533
2021-10-05,8.58099
2021-10-06,8.31137
2021-10-07,8.80972
2021-10-08,8.693
2021-10-09,0.94349
2021-10-10,0.6726
2021-10-11,1.14869
2021-10-12,7.98909
2021-10-13,8.60126
2021-10-14,8.04772
2021-10-15,7.26727
2021-10-16,0.80886
2021-10-17,0.59443
2021-10-18,6.52988
2021-10-19,6.3084
2021-10-20,6.05036
2021-10-21,5.83032
2021-10-22,5.26683
2021-10-23,0.58357
2021-10-24,0.5025
2021-10-25,6.50274
2021-10-26,6.97793
2021-10-27,6.48591
2021-10-28,6.34785
2021-10-29,5.64285
2021-10-30,0.65794
2021-10-31,0.50612
2021-11-01,5.55075
2021-11-02,6.23041
2021-11-03,5.55056
2021-11-04,7.439
2021-11-05,6.55829
2021-11-06,0.78913
2021-11-07,0.65179
2021-11-08,6.18101
2021-11-09,5.74835
2021-11-10,5.77531
2021-11-11,5.57228
2021-11-12,5.8191
2021-11-13,0.74028
2021-11-14,0.69721
2021-11-15,6.03679
2021-11-16,5.55563
2021-11-17,5.37667
2021-11-18,5.51365
2021-11-19,6.53531
2021-11-20,0.89843
2021-11-21,0.67169
2021-11-22,9.43419
2021-11-23,7.31866
2021-11-24,6.29808
2021-11-25,5.55527
2021-11-26,5.59092
2021-11-27,0.79619
2021-11-28,0.60691
2021-11-29,6.22805
2021-11-30,7.23759
2021-12-01,7.27505
2021-12-02,6.89921
2021-12-03,6.21937
2021-12-04,0.74426
2021-12-05,0.61126
2021-12-06,6.16924
2021-12-07,6.08456
2021-12-08,6.43742
2021-12-09,6.04493
2021-12-10,5.56993
2021-12-11,0.67169
2021-12-12,0.59099
2021-12-13,7.10097
2021-12-14,5.88406
2021-12-15,5.57753
2021-12-16,5.68936
2021-12-17,5.39024
2021-12-18,0.68002
2021-12-19,0.56186
2021-12-20,5.35893
2021-12-21,5.68592
2021-12-22,5.69659
2021-12-23,5.93292
2021-12-24,7.36897
2021-12-25,0.97461
2021-12-26,0.8968
2021-12-27,6.43615
2021-12-28,6.40123
2021-12-29,5.93799
2021-12-30,5.32763
2021-12-31,1.6474
2022-01-01,0.54286
2022-01-02,0.60673
2022-01-03,5.88515
2022-01-04,5.93762
2022-01-05,7.13065
2022-01-06,7.33097
2022-01-07,6.61258
2022-01-08,0.85536
2022-01-09,0.73792
2022-01-10,6.36196
2022-01-11,6.08329
2022-01-12,6.04294
2022-01-13,5.32763
2022-01-14,4.94147
2022-01-15,0.72091
2022-01-16,0.62447
2022-01-17,5.46443
2022-01-18,5.28239
2022-01-19,5.30519
2022-01-20,5.42064
2022-01-21,5.18522
2022-01-22,0.6992
2022-01-23,0.59153
2022-01-24,5.64014
2022-01-25,6.76205
2022-01-26,6.80077
2022-01-27,7.36915
2022-01-28,7.5767
2022-01-29,0.88232
2022-01-30,0.57127
2022-01-31,0.54105
2022-02-01,0.6156
2022-02-02,0.83817
2022-02-03,6.79498
2022-02-04,6.26768
2022-02-05,0.87418
2022-02-06,0.66283
2022-02-07,6.14156
2022-02-08,6.11659
2022-02-09,6.2257
2022-02-10,6.10446
2022-02-11,5.87194
2022-02-12,0.80506
2022-02-13,0.6232
2022-02-14,6.61367
2022-02-15,6.77852
2022-02-16,6.27999
2022-02-17,6.05723
2022-02-18,5.11827
2022-02-19,0.61723
2022-02-20,0.51535
2022-02-21,5.2538
2022-02-22,4.92899
2022-02-23,5.04534
2022-02-24,7.19326
2022-02-25,6.3473
2022-02-26,0.80289
2022-02-27,0.72906
2022-02-28,6.56191
2022-03-01,1.46011
2022-03-02,7.24393
2022-03-03,7.7696
2022-03-04,6.27601
2022-03-05,0.9804
2022-03-06,0.81935
2022-03-07,7.1549
2022-03-08,6.6513
2022-03-09,1.0061
2022-03-10,6.15205
2022-03-11,5.75305
2022-03-12,0.90458
2022-03-13,0.69522
2022-03-14,6.94807
2022-03-15,6.13323
2022-03-16,6.50057
2022-03-17,7.11219
2022-03-18,6.33826
2022-03-19,0.95597
2022-03-20,0.76724
2022-03-21,5.55038
2022-03-22,6.1535
2022-03-23,6.23276
2022-03-24,5.49592
2022-03-25,5.04371
2022-03-26,0.66826
2022-03-27,0.57832
2022-03-28,5.02037
2022-03-29,5.12388
2022-03-30,6.49568
2022-03-31,5.57843
2022-04-01,4.67366
2022-04-02,0.62845
2022-04-03,0.53616
2022-04-04,5.00101
2022-04-05,4.75853
2022-04-06,5.05946
2022-04-07,4.91451
2022-04-08,4.44186
2022-04-09,0.57398
2022-04-10,0.47952
2022-04-11,5.08407
2022-04-12,4.60056
2022-04-13,5.22702
2022-04-14,5.1179
2022-04-15,4.4862
2022-04-16,0.66247
2022-04-17,0.56819
2022-04-18,4.67656
2022-04-19,4.91813
2022-04-20,5.38246
2022-04-21,5.30628
2022-04-22,4.5365
2022-04-23,0.62139
2022-04-24,0.52205
2022-04-25,5.93364
2022-04-26,8.67581
2022-04-27,6.55033
2022-04-28,5.81259
2022-04-29,5.60666
2022-04-30,0.64654
2022-05-01,0.61614
2022-05-02,5.27859
2022-05-03,5.03376
2022-05-04,4.56419
2022-05-05,0.75475
2022-05-06,4.29855
2022-05-07,0.54087
2022-05-08,0.42234
2022-05-09,4.3094
2022-05-10,4.81625
2022-05-11,4.76034
2022-05-12,4.7341
2022-05-13,5.95952
2022-05-14,0.85265
2022-05-15,0.58411
2022-05-16,4.75835
2022-05-17,4.78803
2022-05-18,4.72487
2022-05-19,4.54754
2022-05-20,5.22774
2022-05-21,1.0441
2022-05-22,1.17782
2022-05-23,6.23366
2022-05-24,5.19933
2022-05-25,4.78947
2022-05-26,4.54826
2022-05-27,4.34071
2022-05-28,0.56312
2022-05-29,0.48151
2022-05-30,4.69664
2022-05-31,4.93514
2022-06-01,0.81266
2022-06-02,3.92397
2022-06-03,3.96505
2022-06-04,0.5253
2022-06-05,0.44912
2022-06-06,0.59443
2022-06-07,3.71081
2022-06-08,3.99454
2022-06-09,3.69742
2022-06-10,3.65652
2022-06-11,0.60492
2022-06-12,0.45111
2022-06-13,5.90867
2022-06-14,5.78888
2022-06-15,5.55219
2022-06-16,4.74713
2022-06-17,4.78676
2022-06-18,0.74353
2022-06-19,0.75837
2022-06-20,4.98038
2022-06-21,4.53451
2022-06-22,4.52329
2022-06-23,4.30886
2022-06-24,4.14256
2022-06-25,0.52603
2022-06-26,0.5899
2022-06-27,7.15381
2022-06-28,6.40195
2022-06-29,8.01606
2022-06-30,6.82773
2022-07-01,5.07629
2022-07-02,0.741
2022-07-03,0.5975
2022-07-04,4.78676
2022-07-05,4.61467
2022-07-06,4.56744
2022-07-07,4.4605
2022-07-08,4.14293
2022-07-09,0.50196
2022-07-10,0.38488
2022-07-11,4.25403
2022-07-12,4.12736
2022-07-13,5.1731
2022-07-14,4.23865
2022-07-15,4.18744
2022-07-16,0.58719
2022-07-17,0.48169
2022-07-18,4.79888
2022-07-19,5.03249
2022-07-20,5.56595
2022-07-21,6.13921
2022-07-22,6.19621
2022-07-23,0.88848
2022-07-24,0.65468
2022-07-25,6.98806
2022-07-26,5.26737
2022-07-27,4.81662
2022-07-28,4.92284
2022-07-29,4.69049
2022-07-30,0.57941
2022-07-31,0.49364
2022-08-01,4.43698
2022-08-02,3.96342
2022-08-03,4.34614
2022-08-04,4.26254
2022-08-05,4.15758
2022-08-06,0.51788
2022-08-07,0.44496
2022-08-08,4.15035
2022-08-09,4.38106
2022-08-10,3.80074
2022-08-11,4.14112
2022-08-12,4.41418
2022-08-13,0.64817
2022-08-14,0.47518
2022-08-15,0.65324
2022-08-16,4.5707
2022-08-17,6.45859
2022-08-18,6.26786
2022-08-19,5.49139
2022-08-20,0.82008
2022-08-21,0.60438
2022-08-22,4.28063
2022-08-23,4.1261
2022-08-24,4.10764
2022-08-25,4.18599
2022-08-26,3.92759
2022-08-27,0.53182
2022-08-28,0.39067
2022-08-29,3.98369
2022-08-30,5.16296
2022-08-31,4.55622
2022-09-01,3.9256
2022-09-02,5.47094
2022-09-03,0.70228
2022-09-04,0.50214
2022-09-05,5.44995
2022-09-06,4.7522
2022-09-07,5.04335
2022-09-08,4.24137
2022-09-09,0.57543
2022-09-10,0.45111
2022-09-11,0.4712
2022-09-12,0.61035
2022-09-13,4.76016
2022-09-14,4.18509
2022-09-15,3.79568
2022-09-16,4.61775
2022-09-17,0.69522
2022-09-18,0.56385
2022-09-19,3.98821
2022-09-20,3.72728
2022-09-21,3.47738
2022-09-22,3.65978
2022-09-23,3.61925
2022-09-24,0.57253
2022-09-25,0.46704
2022-09-26,4.9346
2022-09-27,4.20409
2022-09-28,4.98726
2022-09-29,4.06258
2022-09-30,4.47009
2022-10-01,0.75982
2022-10-02,0.61053
2022-10-03,0.73684
2022-10-04,4.10963
2022-10-05,4.50791
2022-10-06,3.69561
2022-10-07,3.40862
2022-10-08,0.51101
2022-10-09,0.41438
2022-10-10,0.51969
2022-10-11,4.72524
2022-10-12,3.81232
2022-10-13,3.56876
2022-10-14,3.60007
2022-10-15,0.56222
2022-10-16,0.45328
2022-10-17,3.83295
2022-10-18,4.19558
2022-10-19,3.94894
2022-10-20,3.14153
2022-10-21,2.9964
2022-10-22,0.47427
2022-10-23,0.38905
2022-10-24,4.71492
2022-10-25,4.16265
2022-10-26,3.96758
2022-10-27,3.842
2022-10-28,3.59138
2022-10-29,0.48984
2022-10-30,0.34037
2022-10-31,3.52732
2022-11-01,3.76618
2022-11-02,3.51954
2022-11-03,3.58631
2022-11-04,3.34492
2022-11-05,0.46215
2022-11-06,0.40334
2022-11-07,4.70044
2022-11-08,4.34578
2022-11-09,4.11687
2022-11-10,3.80852
2022-11-11,4.66914
2022-11-12,0.58809
2022-11-13,0.51065
2022-11-14,5.10849
2022-11-15,4.00794
2022-11-16,3.64784
2022-11-17,3.23725
2022-11-18,3.24286
2022-11-19,0.40768
2022-11-20,0.38597
2022-11-21,2.99586
2022-11-22,2.86232
2022-11-23,3.03061
2022-11-24,2.87336
2022-11-25,2.5556
2022-11-26,0.38325
2022-11-27,0.36064
2022-11-28,2.84278
2022-11-29,2.83717
2022-11-30,3.0259
2022-12-01,3.24558
2022-12-02,2.795
2022-12-03,0.40153
2022-12-04,0.37005
2022-12-05,2.98356
2022-12-06,2.62726
2022-12-07,2.74741
2022-12-08,2.8359
2022-12-09,2.77365
2022-12-10,0.41764
2022-12-11,0.35846
2022-12-12,2.60735
2022-12-13,3.8762
2022-12-14,3.66268
2022-12-15,2.8169
2022-12-16,2.57895
2022-12-17,0.49617
2022-12-18,0.4075
2022-12-19,3.80979
2022-12-20,3.58885
2022-12-21,3.08308
2022-12-22,2.8482
2022-12-23,2.68281
2022-12-24,0.45998
2022-12-25,0.42994
2022-12-26,2.66074
2022-12-27,2.58763
2022-12-28,3.21011
2022-12-29,3.08145
2022-12-30,1.5533
2022-12-31,0.51662
2023-01-01,0.53725
2023-01-02,4.53704
2023-01-03,4.03996
2023-01-04,3.72691
2023-01-05,3.0905
2023-01-06,3.17519
2023-01-07,0.60655
2023-01-08,0.44206
2023-01-09,3.82553
2023-01-10,3.17663
2023-01-11,3.05721
2023-01-12,3.45494
2023-01-13,3.67878
2023-01-14,0.52313
2023-01-15,0.47409
2023-01-16,3.33316
2023-01-17,2.79591
2023-01-18,2.54203
2023-01-19,2.48648
2023-01-20,2.26933
2023-01-21,0.32408
2023-01-22,0.33584
2023-01-23,0.36516
2023-01-24,0.5092
2023-01-25,3.557
2023-01-26,6.33355
2023-01-27,5.59743
2023-01-28,0.84071
2023-01-29,0.64437
2023-01-30,4.01083
2023-01-31,3.28267
2023-02-01,3.63843
2023-02-02,3.63608
2023-02-03,4.06729
2023-02-04,0.51408
2023-02-05,0.43483
2023-02-06,3.18188
2023-02-07,2.99025
2023-02-08,3.28358
2023-02-09,3.12325
2023-02-10,2.92276
2023-02-11,0.36389
2023-02-12,0.33657
2023-02-13,2.909
2023-02-14,3.29516
2023-02-15,2.90593
2023-02-16,4.60038
2023-02-17,3.67281
2023-02-18,0.46631
2023-02-19,0.33277
2023-02-20,3.09738
2023-02-21,2.9414
2023-02-22,2.61821
2023-02-23,3.02047
2023-02-24,2.50186
2023-02-25,0.31847
2023-02-26,0.24591
2023-02-27,2.4378
2023-02-28,2.80876
2023-03-01,0.49744
2023-03-02,3.12072
2023-03-03,2.78487
2023-03-04,0.361
2023-03-05,0.29604
2023-03-06,2.98193
2023-03-07,2.63359
2023-03-08,2.59288
2023-03-09,2.9718
2023-03-10,2.39709
2023-03-11,0.29585
2023-03-12,0.25442
2023-03-13,2.79157
2023-03-14,2.75121
2023-03-15,2.97397
2023-03-16,2.57985
2023-03-17,2.71647
2023-03-18,0.33132
2023-03-19,0.27884
2023-03-20,2.46693
2023-03-21,2.45933
2023-03-22,3.09991
2023-03-23,3.23617
2023-03-24,2.79681
2023-03-25,0.29097
2023-03-26,0.2327
2023-03-27,2.48648
2023-03-28,2.55108
2023-03-29,2.89344
2023-03-30,2.96962
2023-03-31,3.32303
2023-04-01,0.58755
2023-04-02,0.3534
2023-04-03,2.95714
2023-04-04,3.14931
2023-04-05,3.39523
2023-04-06,3.25843
2023-04-07,3.21608
2023-04-08,0.37855
2023-04-09,0.40443
2023-04-10,3.59464
2023-04-11,5.30809
2023-04-12,7.04687
2023-04-13,5.31605
2023-04-14,4.31176
2023-04-15,0.51227
2023-04-16,0.418
2023-04-17,3.6567
2023-04-18,4.3474
2023-04-19,3.83332
2023-04-20,3.21518
2023-04-21,3.1238
2023-04-22,0.37801
2023-04-23,0.3192
2023-04-24,3.14642
2023-04-25,7.40552
2023-04-26,7.98095
2023-04-27,5.17038
2023-04-28,4.27774
2023-04-29,0.50413
2023-04-30,0.40171
2023-05-01,0.99144
2023-05-02,4.18183
2023-05-03,3.48353
2023-05-04,3.12452
2023-05-05,0.51535
2023-05-06,0.34652
2023-05-07,0.35249
2023-05-08,3.89013
2023-05-09,4.08375
2023-05-10,6.27854
2023-05-11,4.83978
2023-05-12,3.75768
2023-05-13,0.46432
2023-05-14,0.37167
2023-05-15,3.62829
2023-05-16,3.59355
2023-05-17,3.56623
2023-05-18,3.49421
2023-05-19,3.61889
2023-05-20,0.4028
2023-05-21,0.32734
2023-05-22,3.72836
2023-05-23,3.45367
2023-05-24,2.98482
2023-05-25,2.96094
2023-05-26,3.34908
2023-05-27,0.43483
2023-05-28,0.32318
2023-05-29,0.70698
