date,정기예금이자
2020-11-20,6.62162
2020-11-21,5.54054
2020-11-22,8.24324
2020-11-23,11.89189
2020-11-24,7.7027
2020-11-25,9.72972
2020-11-26,8.64864
2020-11-27,8.51351
2020-11-28,1.75675
2020-11-29,7.29729
2020-11-30,9.59459
2020-12-01,10.0
2020-12-02,8.78378
2020-12-03,7.7027
2020-12-04,5.81081
2020-12-05,4.05405
2020-12-06,3.91891
2020-12-07,9.86486
2020-12-08,8.91891
2020-12-09,11.21621
2020-12-10,10.4054
2020-12-11,9.32432
2020-12-12,4.18918
2020-12-13,5.27027
2020-12-14,7.83783
2020-12-15,7.43243
2020-12-16,9.72972
2020-12-17,8.78378
2020-12-18,10.0
2020-12-19,4.86486
2020-12-20,6.35135
2020-12-21,7.83783
2020-12-22,7.97297
2020-12-23,7.7027
2020-12-24,10.0
2020-12-25,5.0
2020-12-26,7.83783
2020-12-27,4.32432
2020-12-28,11.48648
2020-12-29,12.02702
2020-12-30,10.0
2020-12-31,9.59459
2021-01-01,4.32432
2021-01-02,7.16216
2021-01-03,6.48648
2021-01-04,11.62162
2021-01-05,11.48648
2021-01-06,9.05405
2021-01-07,7.97297
2021-01-08,7.43243
2021-01-09,5.54054
2021-01-10,5.94594
2021-01-11,12.43243
2021-01-12,10.0
2021-01-13,9.86486
2021-01-14,10.13513
2021-01-15,8.64864
2021-01-16,4.05405
2021-01-17,7.97297
2021-01-18,11.21621
2021-01-19,8.91891
2021-01-20,8.51351
2021-01-21,8.24324
2021-01-22,7.83783
2021-01-23,4.59459
2021-01-24,6.08108
2021-01-25,10.54054
2021-01-26,10.94594
2021-01-27,11.08108
2021-01-28,10.4054
2021-01-29,5.54054
2021-01-30,6.35135
2021-01-31,6.62162
2021-02-01,16.08108
2021-02-02,12.83783
2021-02-03,12.56756
2021-02-04,11.08108
2021-02-05,10.54054
2021-02-06,8.24324
2021-02-07,4.59459
2021-02-08,10.67567
2021-02-09,7.83783
2021-02-10,8.24324
2021-02-11,5.0
2021-02-12,3.78378
2021-02-13,4.32432
2021-02-14,8.51351
2021-02-15,16.62162
2021-02-16,11.21621
2021-02-17,13.24324
2021-02-18,9.72972
2021-02-19,8.51351
2021-02-20,6.75675
2021-02-21,6.75675
2021-02-22,10.67567
2021-02-23,9.45945
2021-02-24,6.62162
2021-02-25,9.32432
2021-02-26,10.0
2021-02-27,6.75675
2021-02-28,5.67567
2021-03-01,7.02702
2021-03-02,7.83783
2021-03-03,7.56756
2021-03-04,7.29729
2021-03-05,11.62162
2021-03-06,4.18918
2021-03-07,4.86486
2021-03-08,9.05405
2021-03-09,7.97297
2021-03-10,7.7027
2021-03-11,9.32432
2021-03-12,6.75675
2021-03-13,3.78378
2021-03-14,4.32432
2021-03-15,9.86486
2021-03-16,11.75675
2021-03-17,8.91891
2021-03-18,8.1081
2021-03-19,11.48648
2021-03-20,5.27027
2021-03-21,4.32432
2021-03-22,8.78378
2021-03-23,7.29729
2021-03-24,8.37837
2021-03-25,10.0
2021-03-26,9.45945
2021-03-27,4.18918
2021-03-28,4.32432
2021-03-29,11.89189
2021-03-30,10.94594
2021-03-31,9.86486
2021-04-01,10.67567
2021-04-02,7.02702
2021-04-03,6.21621
2021-04-04,4.45945
2021-04-05,9.32432
2021-04-06,8.51351
2021-04-07,8.51351
2021-04-08,7.16216
2021-04-09,8.1081
2021-04-10,3.1081
2021-04-11,4.32432
2021-04-12,7.16216
2021-04-13,8.1081
2021-04-14,6.35135
2021-04-15,7.7027
2021-04-16,6.89189
2021-04-17,4.86486
2021-04-18,5.4054
2021-04-19,8.37837
2021-04-20,9.86486
2021-04-21,8.64864
2021-04-22,7.56756
2021-04-23,7.02702
2021-04-24,3.51351
2021-04-25,2.97297
2021-04-26,7.97297
2021-04-27,9.05405
2021-04-28,6.75675
2021-04-29,7.83783
2021-04-30,7.97297
2021-05-01,4.45945
2021-05-02,3.91891
2021-05-03,7.43243
2021-05-04,8.37837
2021-05-05,5.27027
2021-05-06,5.67567
2021-05-07,7.7027
2021-05-08,2.7027
2021-05-09,3.51351
2021-05-10,8.91891
2021-05-11,7.16216
2021-05-12,6.75675
2021-05-13,6.35135
2021-05-14,8.51351
2021-05-15,3.51351
2021-05-16,4.32432
2021-05-17,7.16216
2021-05-18,7.56756
2021-05-19,4.59459
2021-05-20,5.94594
2021-05-21,6.08108
2021-05-22,2.56756
2021-05-23,5.67567
2021-05-24,8.51351
2021-05-25,7.7027
2021-05-26,8.78378
2021-05-27,8.37837
2021-05-28,5.81081
2021-05-29,2.83783
2021-05-30,1.75675
2021-05-31,8.1081
2021-06-01,6.08108
2021-06-02,6.75675
2021-06-03,8.64864
2021-06-04,5.54054
2021-06-05,3.37837
2021-06-06,3.37837
2021-06-07,7.7027
2021-06-08,6.35135
2021-06-09,6.48648
2021-06-10,8.1081
2021-06-11,6.21621
2021-06-12,3.24324
2021-06-13,2.97297
2021-06-14,8.24324
2021-06-15,6.62162
2021-06-16,8.64864
2021-06-17,8.24324
2021-06-18,5.94594
2021-06-19,1.89189
2021-06-20,3.37837
2021-06-21,5.27027
2021-06-22,6.48648
2021-06-23,7.97297
2021-06-24,5.81081
2021-06-25,5.81081
2021-06-26,3.24324
2021-06-27,1.62162
2021-06-28,8.1081
2021-06-29,6.35135
2021-06-30,7.29729
2021-07-01,7.7027
2021-07-02,5.94594
2021-07-03,4.05405
2021-07-04,3.78378
2021-07-05,10.4054
2021-07-06,5.54054
2021-07-07,7.02702
2021-07-08,5.94594
2021-07-09,5.94594
2021-07-10,3.37837
2021-07-11,4.05405
2021-07-12,8.78378
2021-07-13,6.89189
2021-07-14,6.35135
2021-07-15,5.4054
2021-07-16,3.24324
2021-07-17,3.24324
2021-07-18,3.91891
2021-07-19,5.81081
2021-07-20,7.7027
2021-07-21,6.89189
2021-07-22,6.89189
2021-07-23,7.83783
2021-07-24,3.51351
2021-07-25,4.59459
2021-07-26,9.72972
2021-07-27,8.91891
2021-07-28,8.24324
2021-07-29,10.67567
2021-07-30,9.05405
2021-07-31,7.29729
2021-08-01,7.56756
2021-08-02,15.4054
2021-08-03,8.51351
2021-08-04,9.05405
2021-08-05,11.48648
2021-08-06,7.02702
2021-08-07,4.72972
2021-08-08,5.0
2021-08-09,10.27027
2021-08-10,7.7027
2021-08-11,7.97297
2021-08-12,8.78378
2021-08-13,8.37837
2021-08-14,4.45945
2021-08-15,4.45945
2021-08-16,7.16216
2021-08-17,9.45945
2021-08-18,7.97297
2021-08-19,8.51351
2021-08-20,6.35135
2021-08-21,6.08108
2021-08-22,4.18918
2021-08-23,8.91891
2021-08-24,10.81081
2021-08-25,7.43243
2021-08-26,13.24324
2021-08-27,12.02702
2021-08-28,5.67567
2021-08-29,8.64864
2021-08-30,12.97297
2021-08-31,13.24324
2021-09-01,15.27027
2021-09-02,13.91891
2021-09-03,12.29729
2021-09-04,8.51351
2021-09-05,6.75675
2021-09-06,12.43243
2021-09-07,10.81081
2021-09-08,10.81081
2021-09-09,10.67567
2021-09-10,9.59459
2021-09-11,6.62162
2021-09-12,5.94594
2021-09-13,9.59459
2021-09-14,10.4054
2021-09-15,11.62162
2021-09-16,15.54054
2021-09-17,10.0
2021-09-18,4.45945
2021-09-19,4.32432
2021-09-20,3.91891
2021-09-21,5.0
2021-09-22,6.89189
2021-09-23,17.16216
2021-09-24,13.64864
2021-09-25,6.62162
2021-09-26,7.43243
2021-09-27,12.02702
2021-09-28,15.0
2021-09-29,11.62162
2021-09-30,14.32432
2021-10-01,12.02702
2021-10-02,6.35135
2021-10-03,5.54054
2021-10-04,4.86486
2021-10-05,10.0
2021-10-06,11.62162
2021-10-07,11.89189
2021-10-08,12.43243
2021-10-09,5.81081
2021-10-10,6.75675
2021-10-11,9.18918
2021-10-12,14.72972
2021-10-13,13.91891
2021-10-14,10.94594
2021-10-15,10.81081
2021-10-16,8.1081
2021-10-17,7.56756
2021-10-18,13.24324
2021-10-19,11.62162
2021-10-20,12.16216
2021-10-21,10.54054
2021-10-22,10.0
2021-10-23,6.75675
2021-10-24,5.67567
2021-10-25,11.89189
2021-10-26,12.7027
2021-10-27,12.97297
2021-10-28,10.27027
2021-10-29,11.62162
2021-10-30,6.35135
2021-10-31,7.56756
2021-11-01,11.75675
2021-11-02,13.24324
2021-11-03,11.62162
2021-11-04,10.67567
2021-11-05,10.94594
2021-11-06,6.48648
2021-11-07,7.56756
2021-11-08,10.81081
2021-11-09,13.51351
2021-11-10,10.81081
2021-11-11,11.48648
2021-11-12,14.18918
2021-11-13,5.67567
2021-11-14,6.75675
2021-11-15,14.32432
2021-11-16,15.94594
2021-11-17,12.97297
2021-11-18,14.05405
2021-11-19,10.13513
2021-11-20,5.81081
2021-11-21,4.86486
2021-11-22,10.54054
2021-11-23,9.45945
2021-11-24,9.45945
2021-11-25,16.35135
2021-11-26,12.29729
2021-11-27,7.02702
2021-11-28,9.59459
2021-11-29,17.16216
2021-11-30,15.54054
2021-12-01,14.59459
2021-12-02,10.4054
2021-12-03,13.91891
2021-12-04,9.59459
2021-12-05,11.08108
2021-12-06,16.08108
2021-12-07,16.75675
2021-12-08,14.45945
2021-12-09,13.1081
2021-12-10,13.51351
2021-12-11,7.7027
2021-12-12,9.59459
2021-12-13,16.08108
2021-12-14,13.51351
2021-12-15,15.27027
2021-12-16,14.18918
2021-12-17,12.7027
2021-12-18,10.13513
2021-12-19,9.59459
2021-12-20,12.83783
2021-12-21,14.86486
2021-12-22,12.29729
2021-12-23,12.7027
2021-12-24,10.4054
2021-12-25,7.56756
2021-12-26,6.75675
2021-12-27,13.37837
2021-12-28,13.51351
2021-12-29,12.02702
2021-12-30,15.4054
2021-12-31,11.89189
2022-01-01,10.81081
2022-01-02,10.27027
2022-01-03,19.18918
2022-01-04,18.78378
2022-01-05,14.45945
2022-01-06,17.7027
2022-01-07,12.56756
2022-01-08,7.97297
2022-01-09,11.08108
2022-01-10,17.56756
2022-01-11,12.16216
2022-01-12,12.7027
2022-01-13,12.7027
2022-01-14,20.13513
2022-01-15,13.51351
2022-01-16,10.54054
2022-01-17,18.37837
2022-01-18,17.29729
2022-01-19,18.64864
2022-01-20,16.08108
2022-01-21,16.08108
2022-01-22,7.97297
2022-01-23,12.02702
2022-01-24,15.13513
2022-01-25,23.37837
2022-01-26,18.24324
2022-01-27,14.05405
2022-01-28,16.89189
2022-01-29,10.4054
2022-01-30,8.1081
2022-01-31,7.16216
2022-02-01,10.0
2022-02-02,10.54054
2022-02-03,23.91891
2022-02-04,18.78378
2022-02-05,10.81081
2022-02-06,12.97297
2022-02-07,18.24324
2022-02-08,17.16216
2022-02-09,19.18918
2022-02-10,17.29729
2022-02-11,14.59459
2022-02-12,10.13513
2022-02-13,8.1081
2022-02-14,22.97297
2022-02-15,14.32432
2022-02-16,15.13513
2022-02-17,14.45945
2022-02-18,12.43243
2022-02-19,11.62162
2022-02-20,12.16216
2022-02-21,19.59459
2022-02-22,18.91891
2022-02-23,19.32432
2022-02-24,15.94594
2022-02-25,16.48648
2022-02-26,10.81081
2022-02-27,11.75675
2022-02-28,17.29729
2022-03-01,9.05405
2022-03-02,13.51351
2022-03-03,13.1081
2022-03-04,12.97297
2022-03-05,9.05405
2022-03-06,7.7027
2022-03-07,14.32432
2022-03-08,12.43243
2022-03-09,7.29729
2022-03-10,11.21621
2022-03-11,15.0
2022-03-12,7.83783
2022-03-13,9.18918
2022-03-14,15.13513
2022-03-15,12.16216
2022-03-16,15.0
2022-03-17,16.89189
2022-03-18,15.0
2022-03-19,11.89189
2022-03-20,8.1081
2022-03-21,13.64864
2022-03-22,14.45945
2022-03-23,12.43243
2022-03-24,16.89189
2022-03-25,15.13513
2022-03-26,9.72972
2022-03-27,7.02702
2022-03-28,15.4054
2022-03-29,15.13513
2022-03-30,16.21621
2022-03-31,13.64864
2022-04-01,13.64864
2022-04-02,9.32432
2022-04-03,10.67567
2022-04-04,16.48648
2022-04-05,14.45945
2022-04-06,12.56756
2022-04-07,14.32432
2022-04-08,11.89189
2022-04-09,5.81081
2022-04-10,6.21621
2022-04-11,13.37837
2022-04-12,13.24324
2022-04-13,12.83783
2022-04-14,19.72972
2022-04-15,17.97297
2022-04-16,11.35135
2022-04-17,13.78378
2022-04-18,21.08108
2022-04-19,22.02702
2022-04-20,18.78378
2022-04-21,16.21621
2022-04-22,13.51351
2022-04-23,8.51351
2022-04-24,10.27027
2022-04-25,18.51351
2022-04-26,17.7027
2022-04-27,13.51351
2022-04-28,13.1081
2022-04-29,16.35135
2022-04-30,8.37837
2022-05-01,9.59459
2022-05-02,12.97297
2022-05-03,17.02702
2022-05-04,15.94594
2022-05-05,10.4054
2022-05-06,17.83783
2022-05-07,10.0
2022-05-08,7.29729
2022-05-09,15.94594
2022-05-10,15.4054
2022-05-11,16.75675
2022-05-12,17.56756
2022-05-13,15.27027
2022-05-14,7.83783
2022-05-15,9.18918
2022-05-16,19.18918
2022-05-17,17.16216
2022-05-18,14.05405
2022-05-19,14.45945
2022-05-20,14.05405
2022-05-21,7.43243
2022-05-22,8.91891
2022-05-23,13.51351
2022-05-24,19.59459
2022-05-25,13.91891
2022-05-26,23.64864
2022-05-27,21.08108
2022-05-28,13.24324
2022-05-29,13.78378
2022-05-30,25.27027
2022-05-31,23.24324
2022-06-01,12.97297
2022-06-02,22.16216
2022-06-03,21.48648
2022-06-04,12.43243
2022-06-05,10.94594
2022-06-06,14.86486
2022-06-07,25.13513
2022-06-08,24.05405
2022-06-09,21.21621
2022-06-10,23.64864
2022-06-11,12.56756
2022-06-12,9.32432
2022-06-13,22.02702
2022-06-14,22.7027
2022-06-15,26.35135
2022-06-16,28.78378
2022-06-17,25.81081
2022-06-18,15.94594
2022-06-19,18.91891
2022-06-20,28.37837
2022-06-21,33.37837
2022-06-22,26.89189
2022-06-23,27.7027
2022-06-24,23.1081
2022-06-25,12.83783
2022-06-26,15.0
2022-06-27,26.75675
2022-06-28,25.4054
2022-06-29,25.67567
2022-06-30,22.43243
2022-07-01,28.51351
2022-07-02,17.97297
2022-07-03,15.94594
2022-07-04,27.43243
2022-07-05,34.32432
2022-07-06,31.62162
2022-07-07,24.05405
2022-07-08,23.1081
2022-07-09,13.51351
2022-07-10,15.94594
2022-07-11,22.43243
2022-07-12,26.35135
2022-07-13,46.35135
2022-07-14,41.08108
2022-07-15,35.27027
2022-07-16,16.35135
2022-07-17,21.21621
2022-07-18,42.7027
2022-07-19,34.72972
2022-07-20,40.4054
2022-07-21,35.0
2022-07-22,29.05405
2022-07-23,15.94594
2022-07-24,18.24324
2022-07-25,41.62162
2022-07-26,33.91891
2022-07-27,26.35135
2022-07-28,32.16216
2022-07-29,30.67567
2022-07-30,15.81081
2022-07-31,14.32432
2022-08-01,30.27027
2022-08-02,32.83783
2022-08-03,25.81081
2022-08-04,20.13513
2022-08-05,22.83783
2022-08-06,13.37837
2022-08-07,14.32432
2022-08-08,23.1081
2022-08-09,22.83783
2022-08-10,25.54054
2022-08-11,26.35135
2022-08-12,27.97297
2022-08-13,18.1081
2022-08-14,14.05405
2022-08-15,16.21621
2022-08-16,30.13513
2022-08-17,27.97297
2022-08-18,25.13513
2022-08-19,22.02702
2022-08-20,16.75675
2022-08-21,16.89189
2022-08-22,27.43243
2022-08-23,29.72972
2022-08-24,29.18918
2022-08-25,35.0
2022-08-26,34.72972
2022-08-27,20.13513
2022-08-28,17.43243
2022-08-29,39.18918
2022-08-30,30.94594
2022-08-31,34.86486
2022-09-01,28.37837
2022-09-02,28.91891
2022-09-03,17.43243
2022-09-04,17.43243
2022-09-05,27.7027
2022-09-06,24.59459
2022-09-07,28.1081
2022-09-08,22.43243
2022-09-09,12.56756
2022-09-10,12.43243
2022-09-11,13.91891
2022-09-12,20.4054
2022-09-13,38.24324
2022-09-14,37.29729
2022-09-15,31.89189
2022-09-16,30.4054
2022-09-17,20.81081
2022-09-18,18.37837
2022-09-19,38.78378
2022-09-20,34.72972
2022-09-21,35.81081
2022-09-22,39.59459
2022-09-23,37.97297
2022-09-24,21.35135
2022-09-25,19.18918
2022-09-26,41.35135
2022-09-27,43.37837
2022-09-28,45.94594
2022-09-29,41.62162
2022-09-30,50.94594
2022-10-01,20.27027
2022-10-02,21.35135
2022-10-03,23.91891
2022-10-04,52.56756
2022-10-05,49.45945
2022-10-06,49.59459
2022-10-07,49.18918
2022-10-08,21.75675
2022-10-09,20.13513
2022-10-10,29.86486
2022-10-11,49.72972
2022-10-12,73.24324
2022-10-13,92.29729
2022-10-14,79.86486
2022-10-15,42.02702
2022-10-16,37.16216
2022-10-17,77.56756
2022-10-18,90.67567
2022-10-19,100.0
2022-10-20,81.48648
2022-10-21,71.21621
2022-10-22,33.24324
2022-10-23,36.21621
2022-10-24,76.21621
2022-10-25,72.97297
2022-10-26,61.75675
2022-10-27,65.13513
2022-10-28,55.94594
2022-10-29,30.4054
2022-10-30,25.94594
2022-10-31,60.4054
2022-11-01,64.32432
2022-11-02,50.27027
2022-11-03,58.24324
2022-11-04,53.24324
2022-11-05,33.24324
2022-11-06,29.45945
2022-11-07,65.27027
2022-11-08,57.02702
2022-11-09,57.29729
2022-11-10,59.18918
2022-11-11,52.02702
2022-11-12,28.37837
2022-11-13,25.4054
2022-11-14,69.32432
2022-11-15,62.7027
2022-11-16,55.0
2022-11-17,47.83783
2022-11-18,49.59459
2022-11-19,25.4054
2022-11-20,29.05405
2022-11-21,49.86486
2022-11-22,52.83783
2022-11-23,40.27027
2022-11-24,54.32432
2022-11-25,43.64864
2022-11-26,27.56756
2022-11-27,24.86486
2022-11-28,51.48648
2022-11-29,51.21621
2022-11-30,42.16216
2022-12-01,45.81081
2022-12-02,38.37837
2022-12-03,16.75675
2022-12-04,21.08108
2022-12-05,34.05405
2022-12-06,33.64864
2022-12-07,37.56756
2022-12-08,36.48648
2022-12-09,33.24324
2022-12-10,18.37837
2022-12-11,17.16216
2022-12-12,32.43243
2022-12-13,32.97297
2022-12-14,32.83783
2022-12-15,29.05405
2022-12-16,26.21621
2022-12-17,15.94594
2022-12-18,19.32432
2022-12-19,30.54054
2022-12-20,28.24324
2022-12-21,28.78378
2022-12-22,30.67567
2022-12-23,27.56756
2022-12-24,13.37837
2022-12-25,19.18918
2022-12-26,31.21621
2022-12-27,32.02702
2022-12-28,30.81081
2022-12-29,33.1081
2022-12-30,33.37837
2022-12-31,21.21621
2023-01-01,19.86486
2023-01-02,42.56756
2023-01-03,38.51351
2023-01-04,37.16216
2023-01-05,31.75675
2023-01-06,28.78378
2023-01-07,19.32432
2023-01-08,22.56756
2023-01-09,41.08108
2023-01-10,43.64864
2023-01-11,33.1081
2023-01-12,33.64864
2023-01-13,35.4054
2023-01-14,17.56756
2023-01-15,17.56756
2023-01-16,32.16216
2023-01-17,30.13513
2023-01-18,34.59459
2023-01-19,29.18918
2023-01-20,29.59459
2023-01-21,16.48648
2023-01-22,13.1081
2023-01-23,16.62162
2023-01-24,20.54054
2023-01-25,41.48648
2023-01-26,34.59459
2023-01-27,27.43243
2023-01-28,17.16216
2023-01-29,20.94594
2023-01-30,33.91891
2023-01-31,35.54054
2023-02-01,32.56756
2023-02-02,33.24324
2023-02-03,27.56756
2023-02-04,17.97297
2023-02-05,17.83783
2023-02-06,31.48648
2023-02-07,23.1081
2023-02-08,26.48648
2023-02-09,22.43243
2023-02-10,23.91891
2023-02-11,12.97297
2023-02-12,14.59459
2023-02-13,27.02702
2023-02-14,22.83783
2023-02-15,26.08108
2023-02-16,23.78378
2023-02-17,21.08108
2023-02-18,14.32432
2023-02-19,14.59459
2023-02-20,28.78378
2023-02-21,25.27027
2023-02-22,27.43243
2023-02-23,24.59459
2023-02-24,22.43243
2023-02-25,12.97297
2023-02-26,12.56756
2023-02-27,22.83783
2023-02-28,28.51351
2023-03-01,18.37837
2023-03-02,23.51351
2023-03-03,25.0
2023-03-04,14.05405
2023-03-05,16.35135
2023-03-06,28.24324
2023-03-07,25.13513
2023-03-08,19.18918
2023-03-09,18.1081
2023-03-10,19.45945
2023-03-11,11.89189
2023-03-12,12.7027
2023-03-13,21.21621
2023-03-14,23.64864
2023-03-15,20.94594
2023-03-16,23.51351
2023-03-17,20.81081
2023-03-18,14.59459
2023-03-19,13.24324
2023-03-20,24.59459
2023-03-21,21.75675
2023-03-22,22.29729
2023-03-23,27.29729
2023-03-24,24.05405
2023-03-25,16.75675
2023-03-26,15.27027
2023-03-27,33.24324
2023-03-28,26.75675
2023-03-29,28.91891
2023-03-30,25.81081
2023-03-31,22.97297
2023-04-01,15.54054
2023-04-02,12.7027
2023-04-03,24.32432
2023-04-04,20.4054
2023-04-05,22.83783
2023-04-06,18.91891
2023-04-07,17.7027
2023-04-08,10.81081
2023-04-09,11.48648
2023-04-10,24.32432
2023-04-11,21.75675
2023-04-12,23.64864
2023-04-13,18.24324
2023-04-14,20.4054
2023-04-15,13.64864
2023-04-16,8.78378
2023-04-17,23.64864
2023-04-18,21.48648
2023-04-19,22.02702
2023-04-20,22.29729
2023-04-21,15.4054
2023-04-22,11.89189
2023-04-23,10.0
2023-04-24,21.21621
2023-04-25,25.4054
2023-04-26,20.0
2023-04-27,22.29729
2023-04-28,20.67567
2023-04-29,12.29729
2023-04-30,14.05405
2023-05-01,16.35135
2023-05-02,20.81081
2023-05-03,22.02702
2023-05-04,24.72972
2023-05-05,9.59459
2023-05-06,13.37837
2023-05-07,12.43243
2023-05-08,20.27027
2023-05-09,19.45945
2023-05-10,22.7027
2023-05-11,24.59459
2023-05-12,20.27027
2023-05-13,12.43243
2023-05-14,12.7027
2023-05-15,23.1081
2023-05-16,22.02702
2023-05-17,22.97297
2023-05-18,19.45945
2023-05-19,18.78378
2023-05-20,12.29729
2023-05-21,11.75675
2023-05-22,24.32432
2023-05-23,21.35135
2023-05-24,19.72972
2023-05-25,21.35135
2023-05-26,18.37837
2023-05-27,11.48648
2023-05-28,8.37837
2023-05-29,12.56756
2023-05-30,25.67567
