date,후성주가
2020-12-08,7.77138
2020-12-09,12.52146
2020-12-10,12.30565
2020-12-11,17.3574
2020-12-12,2.49454
2020-12-13,1.80535
2020-12-14,11.35656
2020-12-15,16.08344
2020-12-16,20.17218
2020-12-17,15.68431
2020-12-18,32.23186
2020-12-19,6.38139
2020-12-20,5.2281
2020-12-21,27.4725
2020-12-22,21.4647
2020-12-23,22.51125
2020-12-24,33.3109
2020-12-25,4.74079
2020-12-26,3.61303
2020-12-27,4.30222
2020-12-28,28.13152
2020-12-29,22.71777
2020-12-30,22.93822
2020-12-31,4.27669
2021-01-01,2.74748
2021-01-02,3.09555
2021-01-03,3.04682
2021-01-04,29.92992
2021-01-05,25.90847
2021-01-06,23.40929
2021-01-07,32.30612
2021-01-08,26.77866
2021-01-09,3.50396
2021-01-10,3.41346
2021-01-11,23.59725
2021-01-12,25.78549
2021-01-13,24.14489
2021-01-14,20.26268
2021-01-15,19.78465
2021-01-16,2.98649
2021-01-17,3.26031
2021-01-18,22.22351
2021-01-19,33.44781
2021-01-20,36.42502
2021-01-21,33.88406
2021-01-22,25.32603
2021-01-23,3.2928
2021-01-24,2.88671
2021-01-25,23.35127
2021-01-26,21.64106
2021-01-27,20.29516
2021-01-28,18.47588
2021-01-29,21.61785
2021-01-30,3.05146
2021-01-31,2.63609
2021-02-01,21.25121
2021-02-02,19.47602
2021-02-03,17.41541
2021-02-04,15.23413
2021-02-05,15.11811
2021-02-06,2.00956
2021-02-07,2.04204
2021-02-08,13.20601
2021-02-09,13.148
2021-02-10,11.48419
2021-02-11,1.47352
2021-02-12,1.41318
2021-02-13,1.52457
2021-02-14,1.61507
2021-02-15,14.84893
2021-02-16,14.88606
2021-02-17,13.39165
2021-02-18,13.58889
2021-02-19,15.52188
2021-02-20,2.15575
2021-02-21,1.80535
2021-02-22,12.36599
2021-02-23,12.09681
2021-02-24,11.73713
2021-02-25,12.70942
2021-02-26,10.88782
2021-02-27,1.80767
2021-02-28,1.34589
2021-03-01,1.71717
2021-03-02,13.24546
2021-03-03,11.30319
2021-03-04,10.17078
2021-03-05,10.79732
2021-03-06,1.55242
2021-03-07,1.48744
2021-03-08,11.06186
2021-03-09,10.47709
2021-03-10,12.86025
2021-03-11,15.36176
2021-03-12,15.03921
2021-03-13,1.93066
2021-03-14,1.80303
2021-03-15,12.81616
2021-03-16,14.33146
2021-03-17,12.03879
2021-03-18,13.62602
2021-03-19,12.7976
2021-03-20,1.99331
2021-03-21,1.80303
2021-03-22,11.7789
2021-03-23,10.64649
2021-03-24,10.14294
2021-03-25,10.3193
2021-03-26,9.79718
2021-03-27,1.52689
2021-03-28,1.44567
2021-03-29,12.28013
2021-03-30,11.29159
2021-03-31,10.76716
2021-04-01,9.69276
2021-04-02,9.97122
2021-04-03,1.76358
2021-04-04,1.35285
2021-04-05,10.40051
2021-04-06,9.89696
2021-04-07,9.47695
2021-04-08,9.66259
2021-04-09,12.93683
2021-04-10,1.95386
2021-04-11,1.82391
2021-04-12,13.67939
2021-04-13,12.61428
2021-04-14,12.41704
2021-04-15,15.65183
2021-04-16,14.53566
2021-04-17,2.13022
2021-04-18,2.03508
2021-04-19,18.274
2021-04-20,15.21789
2021-04-21,14.02283
2021-04-22,13.70028
2021-04-23,13.14336
2021-04-24,1.58722
2021-04-25,1.61275
2021-04-26,12.23372
2021-04-27,10.91567
2021-04-28,11.33336
2021-04-29,11.05026
2021-04-30,9.87608
2021-05-01,1.3018
2021-05-02,1.13008
2021-05-03,10.98296
2021-05-04,10.81821
2021-05-05,1.42479
2021-05-06,11.38905
2021-05-07,11.02009
2021-05-08,1.11848
2021-05-09,1.02334
2021-05-10,11.86244
2021-05-11,10.0594
2021-05-12,9.81575
2021-05-13,9.40038
2021-05-14,9.66027
2021-05-15,1.01406
2021-05-16,1.00245
2021-05-17,9.48391
2021-05-18,9.30756
2021-05-19,1.23219
2021-05-20,9.82039
2021-05-21,9.2565
2021-05-22,1.00942
2021-05-23,0.98621
2021-05-24,8.54411
2021-05-25,9.31452
2021-05-26,9.73917
2021-05-27,9.37253
2021-05-28,9.39109
2021-05-29,1.37606
2021-05-30,1.44799
2021-05-31,10.34018
2021-06-01,9.73917
2021-06-02,10.75323
2021-06-03,11.78122
2021-06-04,8.88522
2021-06-05,1.04886
2021-06-06,1.07439
2021-06-07,9.5837
2021-06-08,9.74149
2021-06-09,11.53524
2021-06-10,10.59776
2021-06-11,10.96672
2021-06-12,1.31572
2021-06-13,1.23219
2021-06-14,9.46303
2021-06-15,9.43982
2021-06-16,9.66723
2021-06-17,8.84113
2021-06-18,12.1641
2021-06-19,1.64988
2021-06-20,1.23219
2021-06-21,9.33076
2021-06-22,10.21487
2021-06-23,9.30988
2021-06-24,10.5235
2021-06-25,9.23562
2021-06-26,1.30644
2021-06-27,1.08599
2021-06-28,9.63707
2021-06-29,14.85125
2021-06-30,13.0575
2021-07-01,11.45403
2021-07-02,10.60936
2021-07-03,1.26235
2021-07-04,1.16721
2021-07-05,10.56295
2021-07-06,11.08971
2021-07-07,9.41894
2021-07-08,17.71476
2021-07-09,17.80758
2021-07-10,2.72659
2021-07-11,2.592
2021-07-12,20.63164
2021-07-13,25.94096
2021-07-14,25.56504
2021-07-15,30.81171
2021-07-16,31.91859
2021-07-17,4.22332
2021-07-18,3.33457
2021-07-19,23.96389
2021-07-20,23.3652
2021-07-21,24.9269
2021-07-22,32.5753
2021-07-23,24.40478
2021-07-24,2.76604
2021-07-25,2.79157
2021-07-26,31.71903
2021-07-27,26.09644
2021-07-28,21.75244
2021-07-29,19.61758
2021-07-30,20.69197
2021-07-31,2.20448
2021-08-01,1.95154
2021-08-02,18.59423
2021-08-03,17.77277
2021-08-04,18.51765
2021-08-05,17.75653
2021-08-06,16.45472
2021-08-07,2.33443
2021-08-08,1.97243
2021-08-09,31.01591
2021-08-10,25.90615
2021-08-11,21.96593
2021-08-12,21.40901
2021-08-13,19.05137
2021-08-14,2.33907
2021-08-15,1.94226
2021-08-16,2.96096
2021-08-17,15.23413
2021-08-18,26.08019
2021-08-19,23.21668
2021-08-20,19.18828
2021-08-21,2.1395
2021-08-22,1.83088
2021-08-23,21.36492
2021-08-24,23.90588
2021-08-25,22.12372
2021-08-26,19.85659
2021-08-27,17.67531
2021-08-28,1.87961
2021-08-29,1.86336
2021-08-30,17.93985
2021-08-31,17.96769
2021-09-01,17.60569
2021-09-02,15.6263
2021-09-03,16.94899
2021-09-04,2.05597
2021-09-05,2.0258
2021-09-06,60.82517
2021-09-07,56.10061
2021-09-08,44.78581
2021-09-09,36.48303
2021-09-10,34.38761
2021-09-11,4.00287
2021-09-12,3.41578
2021-09-13,36.94481
2021-09-14,32.7795
2021-09-15,28.49816
2021-09-16,28.7511
2021-09-17,25.54415
2021-09-18,3.12572
2021-09-19,2.17895
2021-09-20,1.90513
2021-09-21,1.89121
2021-09-22,2.40636
2021-09-23,24.83872
2021-09-24,36.30899
2021-09-25,5.28147
2021-09-26,6.10989
2021-09-27,57.90365
2021-09-28,54.49714
2021-09-29,44.74172
2021-09-30,48.78173
2021-10-01,36.77542
2021-10-02,4.04
2021-10-03,3.1466
2021-10-04,5.08191
2021-10-05,41.52782
2021-10-06,59.63939
2021-10-07,48.65178
2021-10-08,40.44646
2021-10-09,4.04232
2021-10-10,3.09555
2021-10-11,4.37415
2021-10-12,34.32728
2021-10-13,47.13417
2021-10-14,41.38395
2021-10-15,35.2462
2021-10-16,4.00287
2021-10-17,3.10716
2021-10-18,33.05796
2021-10-19,37.03763
2021-10-20,31.39416
2021-10-21,32.43142
2021-10-22,27.17547
2021-10-23,2.76604
2021-10-24,2.43189
2021-10-25,27.04784
2021-10-26,27.88323
2021-10-27,24.667
2021-10-28,24.92458
2021-10-29,26.05467
2021-10-30,2.70339
2021-10-31,2.46438
2021-11-01,23.4905
2021-11-02,24.21682
2021-11-03,29.37067
2021-11-04,27.88091
2021-11-05,24.66004
2021-11-06,3.49236
2021-11-07,3.15125
2021-11-08,30.22694
2021-11-09,33.16703
2021-11-10,24.32589
2021-11-11,32.4964
2021-11-12,56.56239
2021-11-13,10.65577
2021-11-14,9.83663
2021-11-15,43.96203
2021-11-16,44.20801
2021-11-17,42.04529
2021-11-18,39.82456
2021-11-19,34.31568
2021-11-20,5.01461
2021-11-21,4.65726
2021-11-22,32.36645
2021-11-23,30.6864
2021-11-24,36.83575
2021-11-25,41.39555
2021-11-26,35.0652
2021-11-27,4.25813
2021-11-28,3.92165
2021-11-29,28.24291
2021-11-30,32.57762
2021-12-01,35.14874
2021-12-02,34.68696
2021-12-03,30.74673
2021-12-04,4.37647
2021-12-05,3.72209
2021-12-06,27.06641
2021-12-07,28.70005
2021-12-08,27.78345
2021-12-09,25.30514
2021-12-10,23.21436
2021-12-11,3.87292
2021-12-12,3.42739
2021-12-13,24.56258
2021-12-14,23.59493
2021-12-15,22.5739
2021-12-16,23.65526
2021-12-17,20.58755
2021-12-18,3.13268
2021-12-19,2.8635
2021-12-20,22.46948
2021-12-21,23.34199
2021-12-22,20.14665
2021-12-23,24.20754
2021-12-24,26.46772
2021-12-25,3.85436
2021-12-26,4.0168
2021-12-27,22.6528
2021-12-28,30.51468
2021-12-29,29.60504
2021-12-30,27.2915
2021-12-31,6.70162
2022-01-01,3.15125
2022-01-02,3.45059
2022-01-03,24.63684
2022-01-04,28.39838
2022-01-05,23.79913
2022-01-06,23.10994
2022-01-07,20.97043
2022-01-08,3.44363
2022-01-09,3.40418
2022-01-10,21.05397
2022-01-11,21.02148
2022-01-12,39.53682
2022-01-13,35.00255
2022-01-14,28.30556
2022-01-15,3.94022
2022-01-16,4.07017
2022-01-17,25.12646
2022-01-18,23.88731
2022-01-19,23.82466
2022-01-20,24.27252
2022-01-21,24.29572
2022-01-22,3.05378
2022-01-23,2.7614
2022-01-24,20.83352
2022-01-25,21.0006
2022-01-26,21.75708
2022-01-27,21.30923
2022-01-28,26.43523
2022-01-29,3.09091
2022-01-30,2.16271
2022-01-31,1.74502
2022-02-01,2.13254
2022-02-02,2.27177
2022-02-03,21.85687
2022-02-04,24.78535
2022-02-05,4.12122
2022-02-06,3.18605
2022-02-07,23.32575
2022-02-08,23.79449
2022-02-09,21.7246
2022-02-10,19.18364
2022-02-11,17.68459
2022-02-12,2.29498
2022-02-13,2.07221
2022-02-14,18.50837
2022-02-15,25.76924
2022-02-16,24.90137
2022-02-17,25.54183
2022-02-18,20.14897
2022-02-19,2.71035
2022-02-20,2.27177
2022-02-21,19.43425
2022-02-22,18.71722
2022-02-23,19.70343
2022-02-24,22.35113
2022-02-25,25.7646
2022-02-26,3.7569
2022-02-27,3.1118
2022-02-28,23.55548
2022-03-01,3.45291
2022-03-02,22.3581
2022-03-03,31.71671
2022-03-04,21.94969
2022-03-05,3.06771
2022-03-06,2.63145
2022-03-07,19.25093
2022-03-08,21.7594
2022-03-09,3.19534
2022-03-10,20.57595
2022-03-11,21.09574
2022-03-12,2.84262
2022-03-13,2.67786
2022-03-14,20.54114
2022-03-15,20.44136
2022-03-16,23.43017
2022-03-17,24.55794
2022-03-18,21.8151
2022-03-19,3.10252
2022-03-20,2.34603
2022-03-21,20.95883
2022-03-22,19.62454
2022-03-23,21.60393
2022-03-24,20.82192
2022-03-25,20.49937
2022-03-26,6.43941
2022-03-27,4.14674
2022-03-28,32.3154
2022-03-29,28.64203
2022-03-30,25.04292
2022-03-31,23.58564
2022-04-01,21.1932
2022-04-02,3.36473
2022-04-03,2.69179
2022-04-04,22.6296
2022-04-05,25.33531
2022-04-06,20.69197
2022-04-07,19.19756
2022-04-08,25.10094
2022-04-09,5.0355
2022-04-10,4.83826
2022-04-11,32.35717
2022-04-12,30.61911
2022-04-13,29.10614
2022-04-14,29.28249
2022-04-15,24.15417
2022-04-16,3.135
2022-04-17,2.73355
2022-04-18,21.40669
2022-04-19,22.16781
2022-04-20,20.25572
2022-04-21,22.1771
2022-04-22,22.4486
2022-04-23,3.43203
2022-04-24,2.66858
2022-04-25,19.28342
2022-04-26,19.08618
2022-04-27,18.76131
2022-04-28,17.9909
2022-04-29,18.30417
2022-04-30,2.32979
2022-05-01,2.05597
2022-05-02,15.95349
2022-05-03,19.06297
2022-05-04,19.82874
2022-05-05,2.99809
2022-05-06,16.28068
2022-05-07,1.86568
2022-05-08,1.65684
2022-05-09,15.30839
2022-05-10,16.63108
2022-05-11,16.89794
2022-05-12,15.50331
2022-05-13,21.85919
2022-05-14,3.77778
2022-05-15,3.26495
2022-05-16,26.6464
2022-05-17,80.82331
2022-05-18,55.94282
2022-05-19,76.52109
2022-05-20,54.08873
2022-05-21,8.10785
2022-05-22,7.58574
2022-05-23,48.04613
2022-05-24,44.92736
2022-05-25,40.02181
2022-05-26,35.39703
2022-05-27,63.22921
2022-05-28,8.01039
2022-05-29,5.69452
2022-05-30,37.76859
2022-05-31,36.52016
2022-06-01,6.78284
2022-06-02,30.26871
2022-06-03,28.82535
2022-06-04,4.43913
2022-06-05,3.56662
2022-06-06,4.23956
2022-06-07,26.87381
2022-06-08,25.45365
2022-06-09,23.61581
2022-06-10,22.0982
2022-06-11,2.9308
2022-06-12,2.3205
2022-06-13,23.16099
2022-06-14,24.35837
2022-06-15,21.1816
2022-06-16,24.80623
2022-06-17,20.45992
2022-06-18,2.58968
2022-06-19,2.73123
2022-06-20,20.03527
2022-06-21,19.93548
2022-06-22,19.70808
2022-06-23,20.94259
2022-06-24,21.50183
2022-06-25,2.49222
2022-06-26,1.88889
2022-06-27,23.17259
2022-06-28,20.38566
2022-06-29,18.42251
2022-06-30,18.16262
2022-07-01,18.9191
2022-07-02,2.54327
2022-07-03,1.9585
2022-07-04,19.93316
2022-07-05,21.48791
2022-07-06,20.17218
2022-07-07,18.37378
2022-07-08,17.91664
2022-07-09,1.8448
2022-07-10,1.60115
2022-07-11,16.69141
2022-07-12,21.75476
2022-07-13,20.61075
2022-07-14,19.48763
2022-07-15,17.04877
2022-07-16,2.34139
2022-07-17,2.05132
2022-07-18,20.83816
2022-07-19,17.55464
2022-07-20,20.87297
2022-07-21,19.32287
2022-07-22,20.59683
2022-07-23,2.16039
2022-07-24,1.80535
2022-07-25,18.02803
2022-07-26,17.12999
2022-07-27,17.56393
2022-07-28,22.58783
2022-07-29,22.41611
2022-07-30,3.3044
2022-07-31,2.80549
2022-08-01,25.78317
2022-08-02,20.72678
2022-08-03,21.16071
2022-08-04,20.52721
2022-08-05,77.78112
2022-08-06,14.60296
2022-08-07,11.64895
2022-08-08,45.39843
2022-08-09,34.78906
2022-08-10,30.48684
2022-08-11,34.55701
2022-08-12,27.96909
2022-08-13,4.74776
2022-08-14,3.71049
2022-08-15,4.20012
2022-08-16,27.03856
2022-08-17,22.26296
2022-08-18,21.43917
2022-08-19,19.67791
2022-08-20,2.93776
2022-08-21,2.53863
2022-08-22,25.66946
2022-08-23,23.20044
2022-08-24,24.08455
2022-08-25,22.59943
2022-08-26,19.67559
2022-08-27,2.37852
2022-08-28,1.88889
2022-08-29,17.41309
2022-08-30,17.74492
2022-08-31,18.06283
2022-09-01,15.51956
2022-09-02,15.96974
2022-09-03,2.11862
2022-09-04,1.87032
2022-09-05,15.57293
2022-09-06,17.59409
2022-09-07,15.52652
2022-09-08,20.36246
2022-09-09,3.51325
2022-09-10,3.18373
2022-09-11,2.68482
2022-09-12,3.96806
2022-09-13,22.61567
2022-09-14,17.39221
2022-09-15,18.58495
2022-09-16,15.99526
2022-09-17,1.98171
2022-09-18,1.58954
2022-09-19,15.27822
2022-09-20,14.43356
2022-09-21,13.15728
2022-09-22,13.36612
2022-09-23,12.5145
2022-09-24,2.09541
2022-09-25,1.89817
2022-09-26,12.81384
2022-09-27,13.56569
2022-09-28,12.6282
2022-09-29,13.49375
2022-09-30,11.81138
2022-10-01,1.57562
2022-10-02,1.19738
2022-10-03,1.96547
2022-10-04,14.84893
2022-10-05,12.91363
2022-10-06,12.96468
2022-10-07,13.19209
2022-10-08,1.62899
2022-10-09,1.31804
2022-10-10,1.50136
2022-10-11,10.78572
2022-10-12,11.38905
2022-10-13,11.26142
2022-10-14,15.2527
2022-10-15,1.99563
2022-10-16,1.48744
2022-10-17,14.98352
2022-10-18,13.81398
2022-10-19,14.37555
2022-10-20,11.38905
2022-10-21,11.46563
2022-10-22,1.40158
2022-10-23,1.1881
2022-10-24,11.70464
2022-10-25,11.15932
2022-10-26,10.67201
2022-10-27,15.16916
2022-10-28,13.15264
2022-10-29,1.65684
2022-10-30,1.50136
2022-10-31,12.34046
2022-11-01,14.18062
2022-11-02,13.01341
2022-11-03,13.44734
2022-11-04,12.15018
2022-11-05,1.54313
2022-11-06,1.40622
2022-11-07,15.63326
2022-11-08,14.43356
2022-11-09,15.82586
2022-11-10,13.52392
2022-11-11,16.99772
2022-11-12,2.62449
2022-11-13,2.25785
2022-11-14,21.55984
2022-11-15,18.47356
2022-11-16,15.12971
2022-11-17,12.1757
2022-11-18,11.96222
2022-11-19,1.47816
2022-11-20,1.3807
2022-11-21,10.7045
2022-11-22,11.07578
2022-11-23,12.83705
2022-11-24,13.04822
2022-11-25,12.12233
2022-11-26,1.73574
2022-11-27,1.41086
2022-11-28,11.36585
2022-11-29,11.73945
2022-11-30,11.6211
2022-12-01,12.73727
2022-12-02,9.97818
2022-12-03,1.23683
2022-12-04,1.11848
2022-12-05,11.68376
2022-12-06,9.45375
2022-12-07,9.56977
2022-12-08,9.35629
2022-12-09,10.03387
2022-12-10,1.32965
2022-12-11,1.09528
2022-12-12,9.03141
2022-12-13,9.45375
2022-12-14,10.90174
2022-12-15,9.50712
2022-12-16,8.34919
2022-12-17,1.17185
2022-12-18,1.03494
2022-12-19,8.9618
2022-12-20,8.66942
2022-12-21,8.4977
2022-12-22,9.59298
2022-12-23,7.81547
2022-12-24,1.19274
2022-12-25,1.03494
2022-12-26,8.68334
2022-12-27,9.01285
2022-12-28,8.54643
2022-12-29,8.20067
2022-12-30,2.51079
2022-12-31,0.88179
2023-01-01,0.91428
2023-01-02,8.61604
2023-01-03,9.08479
2023-01-04,9.92017
2023-01-05,9.67652
2023-01-06,10.89014
2023-01-07,1.66612
2023-01-08,1.3018
2023-01-09,11.70696
2023-01-10,11.26839
2023-01-11,13.84647
2023-01-12,13.05054
2023-01-13,11.75337
2023-01-14,1.43175
2023-01-15,1.4712
2023-01-16,11.89028
2023-01-17,11.16396
2023-01-18,9.54193
2023-01-19,9.21938
2023-01-20,8.83417
2023-01-21,1.00478
2023-01-22,0.66366
2023-01-23,0.79129
2023-01-24,1.16257
2023-01-25,13.01109
2023-01-26,15.1506
2023-01-27,14.19223
2023-01-28,1.98403
2023-01-29,1.51761
2023-01-30,12.57019
2023-01-31,11.45867
2023-02-01,12.21283
2023-02-02,13.56801
2023-02-03,11.58862
2023-02-04,1.71021
2023-02-05,1.42943
2023-02-06,11.94133
2023-02-07,12.65605
2023-02-08,12.63749
2023-02-09,12.20123
2023-02-10,10.30537
2023-02-11,1.59186
2023-02-12,1.43639
2023-02-13,10.31234
2023-02-14,11.14076
2023-02-15,10.91567
2023-02-16,29.71179
2023-02-17,20.42511
2023-02-18,2.79389
2023-02-19,2.10934
2023-02-20,16.69605
2023-02-21,18.01642
2023-02-22,17.0975
2023-02-23,16.20643
2023-02-24,13.93001
2023-02-25,2.2184
2023-02-26,1.63131
2023-02-27,19.31823
2023-02-28,19.70808
2023-03-01,4.24421
2023-03-02,17.63354
2023-03-03,24.1008
2023-03-04,5.39286
2023-03-05,4.42753
2023-03-06,24.71573
2023-03-07,21.52039
2023-03-08,18.94927
2023-03-09,17.09982
2023-03-10,12.81616
2023-03-11,1.87032
2023-03-12,1.84248
2023-03-13,14.49389
2023-03-14,13.13872
2023-03-15,15.12275
2023-03-16,14.36394
2023-03-17,14.74451
2023-03-18,1.97475
2023-03-19,1.68933
2023-03-20,14.36394
2023-03-21,14.56583
2023-03-22,15.79338
2023-03-23,23.99405
2023-03-24,19.48299
2023-03-25,2.71267
2023-03-26,2.26481
2023-03-27,19.49691
2023-03-28,17.02789
2023-03-29,100.0
2023-03-30,74.98027
2023-03-31,42.83194
2023-04-01,7.07058
2023-04-02,6.58096
2023-04-03,52.00491
2023-04-04,39.70622
2023-04-05,38.23966
2023-04-06,28.73949
2023-04-07,36.16744
2023-04-08,8.74599
2023-04-09,8.14498
2023-04-10,45.16638
2023-04-11,38.88708
2023-04-12,32.48015
2023-04-13,28.27539
2023-04-14,39.23051
2023-04-15,14.75843
2023-04-16,11.08739
2023-04-17,46.69327
2023-04-18,36.80094
2023-04-19,29.64449
2023-04-20,24.77839
2023-04-21,23.55084
2023-04-22,3.41578
2023-04-23,3.16285
2023-04-24,20.47152
2023-04-25,20.39727
2023-04-26,18.98176
2023-04-27,19.722
2023-04-28,17.30635
2023-04-29,2.80549
2023-04-30,2.17431
2023-05-01,3.81723
2023-05-02,18.65921
2023-05-03,15.7957
2023-05-04,13.38701
2023-05-05,2.55952
2023-05-06,2.01652
2023-05-07,1.80767
2023-05-08,15.74697
2023-05-09,13.9625
2023-05-10,13.88128
2023-05-11,15.27126
2023-05-12,13.56801
2023-05-13,2.36227
2023-05-14,1.90281
2023-05-15,13.60978
2023-05-16,13.95553
2023-05-17,14.22935
2023-05-18,14.42892
2023-05-19,16.35958
2023-05-20,2.63145
2023-05-21,2.32282
2023-05-22,14.91855
2023-05-23,14.84893
2023-05-24,11.95294
2023-05-25,10.84837
2023-05-26,11.48419
2023-05-27,1.54081
2023-05-28,1.50601
2023-05-29,2.1047
