date,주식종목추천
2020-11-09,25.89869
2020-11-10,30.63725
2020-11-11,34.64052
2020-11-12,35.29411
2020-11-13,31.78104
2020-11-14,11.8464
2020-11-15,13.72549
2020-11-16,42.81045
2020-11-17,38.88888
2020-11-18,36.2745
2020-11-19,37.3366
2020-11-20,35.94771
2020-11-21,15.52287
2020-11-22,15.35947
2020-11-23,35.37581
2020-11-24,33.16993
2020-11-25,43.87254
2020-11-26,38.23529
2020-11-27,36.6013
2020-11-28,19.11764
2020-11-29,21.65032
2020-11-30,31.86274
2020-12-01,41.58496
2020-12-02,41.99346
2020-12-03,50.16339
2020-12-04,48.7745
2020-12-05,24.3464
2020-12-06,25.65359
2020-12-07,45.66993
2020-12-08,41.99346
2020-12-09,42.64705
2020-12-10,52.28758
2020-12-11,44.85294
2020-12-12,18.38235
2020-12-13,23.12091
2020-12-14,41.58496
2020-12-15,39.21568
2020-12-16,44.85294
2020-12-17,37.90849
2020-12-18,38.97058
2020-12-19,22.05882
2020-12-20,22.30392
2020-12-21,42.64705
2020-12-22,41.25816
2020-12-23,39.62418
2020-12-24,37.5
2020-12-25,22.46732
2020-12-26,19.68954
2020-12-27,26.79738
2020-12-28,45.99673
2020-12-29,52.28758
2020-12-30,53.10457
2020-12-31,30.06535
2021-01-01,25.08169
2021-01-02,23.36601
2021-01-03,28.43137
2021-01-04,75.0
2021-01-05,85.62091
2021-01-06,87.99019
2021-01-07,88.56209
2021-01-08,100.0
2021-01-09,56.94444
2021-01-10,50.32679
2021-01-11,98.28431
2021-01-12,82.35294
2021-01-13,73.28431
2021-01-14,83.25163
2021-01-15,60.29411
2021-01-16,28.51307
2021-01-17,28.43137
2021-01-18,50.65359
2021-01-19,62.0915
2021-01-20,78.59477
2021-01-21,83.66013
2021-01-22,65.19607
2021-01-23,36.6013
2021-01-24,34.80392
2021-01-25,74.2647
2021-01-26,71.65032
2021-01-27,59.80392
2021-01-28,47.71241
2021-01-29,38.15359
2021-01-30,18.79084
2021-01-31,24.0196
2021-02-01,42.56535
2021-02-02,53.43137
2021-02-03,55.31045
2021-02-04,51.79738
2021-02-05,43.05555
2021-02-06,28.18627
2021-02-07,32.35294
2021-02-08,51.55228
2021-02-09,44.36274
2021-02-10,46.40522
2021-02-11,24.6732
2021-02-12,25.08169
2021-02-13,25.49019
2021-02-14,31.69934
2021-02-15,69.52614
2021-02-16,84.06862
2021-02-17,73.7745
2021-02-18,64.46078
2021-02-19,53.18627
2021-02-20,27.04248
2021-02-21,35.37581
2021-02-22,62.1732
2021-02-23,59.39542
2021-02-24,53.67647
2021-02-25,56.04575
2021-02-26,44.52614
2021-02-27,20.50653
2021-02-28,37.5
2021-03-01,32.59803
2021-03-02,41.42156
2021-03-03,37.99019
2021-03-04,35.70261
2021-03-05,32.67973
2021-03-06,16.99346
2021-03-07,17.81045
2021-03-08,34.47712
2021-03-09,33.41503
2021-03-10,41.50326
2021-03-11,43.21895
2021-03-12,41.99346
2021-03-13,26.47058
2021-03-14,24.0196
2021-03-15,51.55228
2021-03-16,56.29084
2021-03-17,53.83986
2021-03-18,52.77777
2021-03-19,41.74836
2021-03-20,24.9183
2021-03-21,21.40522
2021-03-22,45.75163
2021-03-23,42.56535
2021-03-24,39.37908
2021-03-25,48.52941
2021-03-26,43.62745
2021-03-27,25.32679
2021-03-28,24.1013
2021-03-29,42.56535
2021-03-30,49.0196
2021-03-31,50.40849
2021-04-01,51.47058
2021-04-02,48.36601
2021-04-03,28.34967
2021-04-04,24.5098
2021-04-05,47.38562
2021-04-06,54.16666
2021-04-07,52.04248
2021-04-08,53.43137
2021-04-09,47.63071
2021-04-10,21.07843
2021-04-11,23.52941
2021-04-12,53.26797
2021-04-13,55.39215
2021-04-14,59.39542
2021-04-15,58.08823
2021-04-16,47.46732
2021-04-17,23.8562
2021-04-18,26.22549
2021-04-19,52.20588
2021-04-20,54.98366
2021-04-21,47.30392
2021-04-22,45.91503
2021-04-23,42.32026
2021-04-24,21.40522
2021-04-25,23.7745
2021-04-26,45.66993
2021-04-27,48.9379
2021-04-28,43.38235
2021-04-29,42.81045
2021-04-30,35.94771
2021-05-01,16.99346
2021-05-02,19.68954
2021-05-03,30.31045
2021-05-04,31.53594
2021-05-05,19.11764
2021-05-06,34.72222
2021-05-07,36.4379
2021-05-08,16.58496
2021-05-09,18.54575
2021-05-10,47.79411
2021-05-11,45.34313
2021-05-12,43.21895
2021-05-13,33.90522
2021-05-14,30.47385
2021-05-15,15.19607
2021-05-16,16.74836
2021-05-17,32.76143
2021-05-18,27.45098
2021-05-19,14.37908
2021-05-20,29.57516
2021-05-21,32.35294
2021-05-22,12.4183
2021-05-23,13.48039
2021-05-24,30.39215
2021-05-25,33.57843
2021-05-26,41.91176
2021-05-27,38.48039
2021-05-28,36.7647
2021-05-29,17.15686
2021-05-30,17.07516
2021-05-31,38.07189
2021-06-01,42.64705
2021-06-02,46.48692
2021-06-03,45.75163
2021-06-04,40.52287
2021-06-05,16.91176
2021-06-06,15.76797
2021-06-07,41.91176
2021-06-08,41.99346
2021-06-09,39.86928
2021-06-10,39.54248
2021-06-11,37.5
2021-06-12,14.54248
2021-06-13,15.84967
2021-06-14,36.3562
2021-06-15,38.15359
2021-06-16,35.37581
2021-06-17,31.45424
2021-06-18,34.72222
2021-06-19,13.23529
2021-06-20,15.76797
2021-06-21,28.83986
2021-06-22,36.2745
2021-06-23,44.93464
2021-06-24,43.70915
2021-06-25,34.31372
2021-06-26,16.74836
2021-06-27,17.56535
2021-06-28,31.20915
2021-06-29,30.39215
2021-06-30,30.47385
2021-07-01,31.69934
2021-07-02,27.94117
2021-07-03,14.86928
2021-07-04,16.01307
2021-07-05,29.65686
2021-07-06,31.53594
2021-07-07,34.06862
2021-07-08,31.78104
2021-07-09,25.08169
2021-07-10,10.04901
2021-07-11,11.02941
2021-07-12,24.0196
2021-07-13,29.65686
2021-07-14,30.96405
2021-07-15,35.94771
2021-07-16,26.96078
2021-07-17,11.5196
2021-07-18,12.99019
2021-07-19,22.54901
2021-07-20,27.20588
2021-07-21,22.38562
2021-07-22,28.75816
2021-07-23,28.67647
2021-07-24,9.72222
2021-07-25,10.45751
2021-07-26,20.91503
2021-07-27,24.5098
2021-07-28,22.71241
2021-07-29,24.3464
2021-07-30,17.64705
2021-07-31,8.82352
2021-08-01,9.47712
2021-08-02,18.62745
2021-08-03,19.93464
2021-08-04,21.07843
2021-08-05,23.28431
2021-08-06,25.57189
2021-08-07,10.70261
2021-08-08,13.72549
2021-08-09,29.24836
2021-08-10,29.65686
2021-08-11,27.45098
2021-08-12,28.26797
2021-08-13,21.07843
2021-08-14,10.45751
2021-08-15,10.86601
2021-08-16,11.6013
2021-08-17,25.81699
2021-08-18,29.41176
2021-08-19,26.06209
2021-08-20,20.50653
2021-08-21,9.06862
2021-08-22,9.88562
2021-08-23,19.85294
2021-08-24,22.14052
2021-08-25,22.63071
2021-08-26,24.5915
2021-08-27,24.3464
2021-08-28,11.8464
2021-08-29,9.96732
2021-08-30,23.8562
2021-08-31,25.57189
2021-09-01,29.73856
2021-09-02,22.95751
2021-09-03,26.79738
2021-09-04,8.74183
2021-09-05,9.55882
2021-09-06,22.63071
2021-09-07,21.81372
2021-09-08,22.30392
2021-09-09,22.54901
2021-09-10,19.93464
2021-09-11,8.57843
2021-09-12,9.39542
2021-09-13,18.13725
2021-09-14,19.77124
2021-09-15,22.54901
2021-09-16,17.89215
2021-09-17,19.77124
2021-09-18,9.31372
2021-09-19,7.02614
2021-09-20,5.39215
2021-09-21,7.92483
2021-09-22,8.66013
2021-09-23,22.05882
2021-09-24,24.3464
2021-09-25,11.4379
2021-09-26,11.02941
2021-09-27,23.12091
2021-09-28,20.66993
2021-09-29,17.32026
2021-09-30,20.99673
2021-10-01,18.13725
2021-10-02,6.45424
2021-10-03,7.76143
2021-10-04,9.80392
2021-10-05,15.44117
2021-10-06,14.95098
2021-10-07,14.21568
2021-10-08,13.31699
2021-10-09,6.94444
2021-10-10,7.76143
2021-10-11,6.86274
2021-10-12,18.54575
2021-10-13,18.54575
2021-10-14,16.01307
2021-10-15,17.72875
2021-10-16,5.63725
2021-10-17,8.57843
2021-10-18,16.83006
2021-10-19,17.40196
2021-10-20,14.62418
2021-10-21,14.78758
2021-10-22,12.90849
2021-10-23,6.29084
2021-10-24,6.37254
2021-10-25,14.37908
2021-10-26,18.87254
2021-10-27,17.40196
2021-10-28,16.74836
2021-10-29,11.2745
2021-10-30,6.20915
2021-10-31,5.06535
2021-11-01,15.76797
2021-11-02,13.88888
2021-11-03,17.23856
2021-11-04,16.25816
2021-11-05,15.35947
2021-11-06,5.63725
2021-11-07,7.02614
2021-11-08,16.50326
2021-11-09,15.93137
2021-11-10,15.93137
2021-11-11,18.95424
2021-11-12,17.23856
2021-11-13,5.71895
2021-11-14,6.12745
2021-11-15,16.50326
2021-11-16,20.01633
2021-11-17,19.52614
2021-11-18,19.60784
2021-11-19,17.40196
2021-11-20,8.90522
2021-11-21,8.25163
2021-11-22,18.95424
2021-11-23,16.74836
2021-11-24,16.99346
2021-11-25,15.76797
2021-11-26,11.683
2021-11-27,5.22875
2021-11-28,5.63725
2021-11-29,10.29411
2021-11-30,13.64379
2021-12-01,10.86601
2021-12-02,11.19281
2021-12-03,10.45751
2021-12-04,4.73856
2021-12-05,5.80065
2021-12-06,13.97058
2021-12-07,13.97058
2021-12-08,11.4379
2021-12-09,14.46078
2021-12-10,13.15359
2021-12-11,8.82352
2021-12-12,8.49673
2021-12-13,12.3366
2021-12-14,12.58169
2021-12-15,12.58169
2021-12-16,10.45751
2021-12-17,8.74183
2021-12-18,4.33006
2021-12-19,5.96405
2021-12-20,9.88562
2021-12-21,11.4379
2021-12-22,12.0915
2021-12-23,14.95098
2021-12-24,10.29411
2021-12-25,4.57516
2021-12-26,5.71895
2021-12-27,10.70261
2021-12-28,12.82679
2021-12-29,11.8464
2021-12-30,11.9281
2021-12-31,6.37254
2022-01-01,4.00326
2022-01-02,6.20915
2022-01-03,12.1732
2022-01-04,15.03267
2022-01-05,12.0098
2022-01-06,11.02941
2022-01-07,10.37581
2022-01-08,6.37254
2022-01-09,8.25163
2022-01-10,11.2745
2022-01-11,14.21568
2022-01-12,11.683
2022-01-13,13.23529
2022-01-14,11.19281
2022-01-15,5.96405
2022-01-16,6.12745
2022-01-17,10.45751
2022-01-18,11.7647
2022-01-19,13.72549
2022-01-20,11.8464
2022-01-21,12.5
2022-01-22,6.04575
2022-01-23,7.18954
2022-01-24,10.94771
2022-01-25,12.3366
2022-01-26,11.6013
2022-01-27,15.76797
2022-01-28,12.5
2022-01-29,5.31045
2022-01-30,5.06535
2022-01-31,5.80065
2022-02-01,11.6013
2022-02-02,10.29411
2022-02-03,19.11764
2022-02-04,18.62745
2022-02-05,5.63725
2022-02-06,7.59803
2022-02-07,14.05228
2022-02-08,15.84967
2022-02-09,13.97058
2022-02-10,13.64379
2022-02-11,14.21568
2022-02-12,4.90196
2022-02-13,6.53594
2022-02-14,8.57843
2022-02-15,12.66339
2022-02-16,13.15359
2022-02-17,13.97058
2022-02-18,9.39542
2022-02-19,3.59477
2022-02-20,7.43464
2022-02-21,11.3562
2022-02-22,10.62091
2022-02-23,12.5
2022-02-24,10.70261
2022-02-25,12.4183
2022-02-26,6.78104
2022-02-27,5.14705
2022-02-28,8.98692
2022-03-01,6.12745
2022-03-02,10.45751
2022-03-03,13.64379
2022-03-04,9.80392
2022-03-05,5.88235
2022-03-06,5.06535
2022-03-07,8.16993
2022-03-08,9.64052
2022-03-09,3.67647
2022-03-10,9.47712
2022-03-11,12.4183
2022-03-12,7.27124
2022-03-13,7.02614
2022-03-14,13.80718
2022-03-15,10.04901
2022-03-16,12.5
2022-03-17,17.23856
2022-03-18,12.74509
2022-03-19,6.20915
2022-03-20,8.33333
2022-03-21,14.46078
2022-03-22,12.1732
2022-03-23,17.23856
2022-03-24,15.44117
2022-03-25,14.70588
2022-03-26,7.27124
2022-03-27,6.69934
2022-03-28,14.62418
2022-03-29,16.50326
2022-03-30,16.99346
2022-03-31,15.52287
2022-04-01,13.48039
2022-04-02,4.33006
2022-04-03,6.04575
2022-04-04,13.97058
2022-04-05,16.01307
2022-04-06,12.66339
2022-04-07,10.21241
2022-04-08,10.13071
2022-04-09,3.59477
2022-04-10,6.20915
2022-04-11,11.11111
2022-04-12,10.37581
2022-04-13,11.3562
2022-04-14,11.8464
2022-04-15,8.98692
2022-04-16,4.90196
2022-04-17,3.18627
2022-04-18,12.3366
2022-04-19,12.3366
2022-04-20,12.58169
2022-04-21,11.6013
2022-04-22,10.86601
2022-04-23,4.90196
2022-04-24,4.73856
2022-04-25,10.70261
2022-04-26,9.80392
2022-04-27,8.57843
2022-04-28,11.2745
2022-04-29,9.39542
2022-04-30,5.39215
2022-05-01,3.92156
2022-05-02,9.06862
2022-05-03,10.21241
2022-05-04,9.80392
2022-05-05,3.43137
2022-05-06,7.18954
2022-05-07,3.92156
2022-05-08,4.33006
2022-05-09,9.64052
2022-05-10,7.02614
2022-05-11,9.55882
2022-05-12,7.18954
2022-05-13,5.63725
2022-05-14,4.24836
2022-05-15,2.53267
2022-05-16,6.04575
2022-05-17,9.72222
2022-05-18,8.98692
2022-05-19,7.51633
2022-05-20,7.59803
2022-05-21,3.18627
2022-05-22,2.85947
2022-05-23,7.84313
2022-05-24,7.43464
2022-05-25,6.61764
2022-05-26,8.25163
2022-05-27,8.00653
2022-05-28,2.61437
2022-05-29,3.51307
2022-05-30,8.41503
2022-05-31,8.41503
2022-06-01,4.41176
2022-06-02,6.29084
2022-06-03,5.88235
2022-06-04,3.92156
2022-06-05,3.67647
2022-06-06,3.67647
2022-06-07,7.76143
2022-06-08,7.67973
2022-06-09,7.67973
2022-06-10,6.20915
2022-06-11,3.43137
2022-06-12,2.77777
2022-06-13,9.31372
2022-06-14,6.29084
2022-06-15,3.59477
2022-06-16,4.57516
2022-06-17,5.14705
2022-06-18,3.10457
2022-06-19,2.45098
2022-06-20,6.37254
2022-06-21,6.78104
2022-06-22,6.78104
2022-06-23,4.73856
2022-06-24,3.10457
2022-06-25,1.71568
2022-06-26,2.12418
2022-06-27,2.28758
2022-06-28,5.14705
2022-06-29,3.59477
2022-06-30,2.77777
2022-07-01,3.26797
2022-07-02,0.57189
2022-07-03,2.04248
2022-07-04,3.43137
2022-07-05,4.16666
2022-07-06,3.18627
2022-07-07,3.18627
2022-07-08,3.67647
2022-07-09,1.47058
2022-07-10,0.81699
2022-07-11,4.00326
2022-07-12,5.71895
2022-07-13,4.65686
2022-07-14,4.08496
2022-07-15,3.92156
2022-07-16,1.30718
2022-07-17,1.71568
2022-07-18,5.22875
2022-07-19,3.92156
2022-07-20,6.04575
2022-07-21,5.88235
2022-07-22,4.73856
2022-07-23,1.38888
2022-07-24,2.94117
2022-07-25,3.75816
2022-07-26,5.39215
2022-07-27,5.88235
2022-07-28,4.90196
2022-07-29,4.24836
2022-07-30,3.59477
2022-07-31,2.69607
2022-08-01,5.39215
2022-08-02,4.73856
2022-08-03,7.18954
2022-08-04,7.51633
2022-08-05,5.39215
2022-08-06,2.69607
2022-08-07,4.73856
2022-08-08,5.96405
2022-08-09,5.88235
2022-08-10,6.20915
2022-08-11,6.94444
2022-08-12,6.78104
2022-08-13,3.59477
2022-08-14,3.02287
2022-08-15,3.75816
2022-08-16,8.25163
2022-08-17,7.35294
2022-08-18,8.08823
2022-08-19,5.63725
2022-08-20,0.98039
2022-08-21,3.26797
2022-08-22,4.65686
2022-08-23,5.55555
2022-08-24,5.55555
2022-08-25,6.94444
2022-08-26,5.80065
2022-08-27,1.87908
2022-08-28,3.43137
2022-08-29,4.08496
2022-08-30,4.65686
2022-08-31,5.39215
2022-09-01,5.39215
2022-09-02,3.92156
2022-09-03,1.30718
2022-09-04,2.36928
2022-09-05,4.98366
2022-09-06,4.82026
2022-09-07,4.98366
2022-09-08,4.08496
2022-09-09,1.38888
2022-09-10,2.04248
2022-09-11,2.28758
2022-09-12,3.02287
2022-09-13,5.71895
2022-09-14,6.86274
2022-09-15,5.55555
2022-09-16,6.29084
2022-09-17,2.45098
2022-09-18,3.34967
2022-09-19,5.71895
2022-09-20,6.29084
2022-09-21,7.02614
2022-09-22,5.80065
2022-09-23,2.94117
2022-09-24,1.55228
2022-09-25,1.63398
2022-09-26,4.24836
2022-09-27,5.22875
2022-09-28,3.75816
2022-09-29,5.39215
2022-09-30,3.92156
2022-10-01,1.22549
2022-10-02,2.28758
2022-10-03,2.28758
2022-10-04,4.98366
2022-10-05,5.39215
2022-10-06,4.33006
2022-10-07,3.43137
2022-10-08,1.96078
2022-10-09,2.28758
2022-10-10,3.43137
2022-10-11,4.24836
2022-10-12,4.16666
2022-10-13,4.16666
2022-10-14,3.51307
2022-10-15,2.69607
2022-10-16,3.26797
2022-10-17,6.04575
2022-10-18,5.63725
2022-10-19,5.88235
2022-10-20,4.57516
2022-10-21,3.59477
2022-10-22,1.55228
2022-10-23,1.96078
2022-10-24,4.08496
2022-10-25,6.78104
2022-10-26,4.73856
2022-10-27,4.73856
2022-10-28,3.59477
2022-10-29,1.47058
2022-10-30,1.63398
2022-10-31,3.67647
2022-11-01,5.88235
2022-11-02,5.06535
2022-11-03,4.90196
2022-11-04,5.55555
2022-11-05,1.63398
2022-11-06,2.69607
2022-11-07,5.31045
2022-11-08,4.90196
2022-11-09,7.18954
2022-11-10,6.04575
2022-11-11,7.18954
2022-11-12,4.00326
2022-11-13,3.67647
2022-11-14,6.86274
2022-11-15,7.35294
2022-11-16,6.61764
2022-11-17,5.31045
2022-11-18,5.80065
2022-11-19,1.55228
2022-11-20,1.96078
2022-11-21,4.82026
2022-11-22,6.53594
2022-11-23,5.88235
2022-11-24,4.33006
2022-11-25,4.90196
2022-11-26,2.69607
2022-11-27,2.36928
2022-11-28,3.67647
2022-11-29,4.57516
2022-11-30,3.75816
2022-12-01,4.33006
2022-12-02,3.67647
2022-12-03,1.06209
2022-12-04,1.47058
2022-12-05,2.53267
2022-12-06,4.98366
2022-12-07,3.43137
2022-12-08,4.57516
2022-12-09,2.61437
2022-12-10,1.14379
2022-12-11,2.28758
2022-12-12,4.73856
2022-12-13,4.33006
2022-12-14,4.65686
2022-12-15,4.00326
2022-12-16,2.94117
2022-12-17,1.87908
2022-12-18,1.79738
2022-12-19,3.83986
2022-12-20,4.82026
2022-12-21,4.57516
2022-12-22,3.43137
2022-12-23,4.16666
2022-12-24,1.63398
2022-12-25,1.63398
2022-12-26,2.53267
2022-12-27,3.10457
2022-12-28,4.08496
2022-12-29,3.10457
2022-12-30,2.94117
2022-12-31,1.06209
2023-01-01,1.30718
2023-01-02,3.83986
2023-01-03,2.77777
2023-01-04,3.83986
2023-01-05,4.73856
2023-01-06,3.34967
2023-01-07,1.87908
2023-01-08,2.61437
2023-01-09,5.22875
2023-01-10,4.90196
2023-01-11,6.12745
2023-01-12,6.12745
2023-01-13,5.31045
2023-01-14,2.04248
2023-01-15,2.20588
2023-01-16,6.29084
2023-01-17,5.71895
2023-01-18,4.57516
2023-01-19,3.43137
2023-01-20,2.69607
2023-01-21,0.98039
2023-01-22,1.14379
2023-01-23,2.85947
2023-01-24,2.36928
2023-01-25,7.02614
2023-01-26,8.98692
2023-01-27,6.78104
2023-01-28,3.75816
2023-01-29,4.65686
2023-01-30,6.29084
2023-01-31,6.69934
2023-02-01,7.27124
2023-02-02,7.43464
2023-02-03,7.43464
2023-02-04,3.10457
2023-02-05,3.92156
2023-02-06,7.02614
2023-02-07,7.84313
2023-02-08,7.59803
2023-02-09,8.25163
2023-02-10,7.02614
2023-02-11,2.77777
2023-02-12,3.10457
2023-02-13,6.69934
2023-02-14,7.67973
2023-02-15,6.29084
2023-02-16,8.90522
2023-02-17,4.65686
2023-02-18,3.02287
2023-02-19,3.75816
2023-02-20,7.27124
2023-02-21,8.25163
2023-02-22,6.78104
2023-02-23,7.18954
2023-02-24,7.18954
2023-02-25,3.26797
2023-02-26,3.51307
2023-02-27,6.61764
2023-02-28,6.29084
2023-03-01,4.33006
2023-03-02,4.98366
2023-03-03,7.35294
2023-03-04,3.43137
2023-03-05,4.08496
2023-03-06,8.00653
2023-03-07,8.25163
2023-03-08,7.43464
2023-03-09,7.27124
2023-03-10,5.39215
2023-03-11,1.96078
2023-03-12,1.87908
2023-03-13,5.47385
2023-03-14,5.22875
2023-03-15,7.51633
2023-03-16,6.69934
2023-03-17,6.37254
2023-03-18,3.83986
2023-03-19,2.69607
2023-03-20,7.02614
2023-03-21,8.16993
2023-03-22,11.02941
2023-03-23,10.21241
2023-03-24,7.84313
2023-03-25,2.69607
2023-03-26,6.20915
2023-03-27,8.00653
2023-03-28,7.84313
2023-03-29,10.21241
2023-03-30,9.55882
2023-03-31,8.90522
2023-04-01,3.18627
2023-04-02,4.49346
2023-04-03,8.98692
2023-04-04,9.80392
2023-04-05,11.2745
2023-04-06,11.02941
2023-04-07,9.31372
2023-04-08,3.26797
2023-04-09,4.82026
2023-04-10,11.7647
2023-04-11,14.05228
2023-04-12,14.86928
2023-04-13,13.88888
2023-04-14,13.64379
2023-04-15,4.16666
2023-04-16,5.06535
2023-04-17,13.39869
2023-04-18,12.66339
2023-04-19,12.90849
2023-04-20,9.72222
2023-04-21,8.16993
2023-04-22,3.67647
2023-04-23,3.02287
2023-04-24,6.61764
2023-04-25,8.82352
2023-04-26,7.59803
2023-04-27,8.16993
2023-04-28,6.29084
2023-04-29,2.36928
2023-04-30,2.85947
2023-05-01,4.82026
2023-05-02,7.51633
2023-05-03,7.59803
2023-05-04,6.45424
2023-05-05,2.36928
2023-05-06,2.20588
2023-05-07,2.20588
2023-05-08,7.59803
2023-05-09,7.10784
2023-05-10,6.04575
2023-05-11,7.92483
2023-05-12,5.55555
2023-05-13,2.94117
2023-05-14,2.69607
2023-05-15,7.35294
2023-05-16,7.35294
2023-05-17,7.43464
2023-05-18,6.78104
2023-05-19,7.18954
2023-05-20,2.53267
2023-05-21,3.10457
2023-05-22,8.08823
2023-05-23,8.33333
2023-05-24,6.29084
2023-05-25,7.84313
2023-05-26,7.10784
2023-05-27,2.28758
2023-05-28,2.45098
2023-05-29,3.92156
