date,원자력관련주
2021-03-26,1.96288
2021-03-27,1.45683
2021-03-28,1.59484
2021-03-29,3.78776
2021-03-30,3.29704
2021-03-31,3.51173
2021-04-01,2.94433
2021-04-02,5.42861
2021-04-03,3.021
2021-04-04,3.63441
2021-04-05,5.82732
2021-04-06,6.94678
2021-04-07,8.21959
2021-04-08,11.34795
2021-04-09,8.09691
2021-04-10,5.3366
2021-04-11,4.78454
2021-04-12,4.49317
2021-04-13,8.72565
2021-04-14,11.39395
2021-04-15,9.7071
2021-04-16,14.67566
2021-04-17,6.64008
2021-04-18,6.56341
2021-04-19,10.59653
2021-04-20,7.97423
2021-04-21,6.64008
2021-04-22,10.65787
2021-04-23,6.8241
2021-04-24,3.71108
2021-04-25,3.2357
2021-04-26,6.60941
2021-04-27,7.98957
2021-04-28,4.78454
2021-04-29,4.21714
2021-04-30,3.2357
2021-05-01,2.34626
2021-05-02,3.51173
2021-05-03,3.8491
2021-05-04,2.65296
2021-05-05,2.1009
2021-05-06,2.23892
2021-05-07,2.65296
2021-05-08,1.90154
2021-05-09,2.26959
2021-05-10,3.40438
2021-05-11,4.26314
2021-05-12,4.73853
2021-05-13,5.24459
2021-05-14,3.83376
2021-05-15,3.69575
2021-05-16,4.40116
2021-05-17,4.33982
2021-05-18,4.67719
2021-05-19,4.09446
2021-05-20,21.85247
2021-05-21,24.58211
2021-05-22,30.0414
2021-05-23,28.33921
2021-05-24,27.75647
2021-05-25,13.2495
2021-05-26,19.1995
2021-05-27,19.58288
2021-05-28,17.26729
2021-05-29,12.51341
2021-05-30,19.88958
2021-05-31,22.6499
2021-06-01,11.94602
2021-06-02,17.23662
2021-06-03,15.18172
2021-06-04,30.73148
2021-06-05,14.79834
2021-06-06,15.36574
2021-06-07,68.37908
2021-06-08,39.1811
2021-06-09,24.95016
2021-06-10,16.56187
2021-06-11,11.88468
2021-06-12,10.02913
2021-06-13,10.84189
2021-06-14,11.99202
2021-06-15,9.33905
2021-06-16,16.46986
2021-06-17,10.24382
2021-06-18,9.17037
2021-06-19,7.82088
2021-06-20,7.57552
2021-06-21,7.91289
2021-06-22,6.94678
2021-06-23,6.90078
2021-06-24,7.54485
2021-06-25,5.27526
2021-06-26,4.1558
2021-06-27,4.55451
2021-06-28,4.93789
2021-06-29,7.57552
2021-06-30,7.72887
2021-07-01,6.24137
2021-07-02,8.02024
2021-07-03,4.12513
2021-07-04,3.48106
2021-07-05,12.55942
2021-07-06,25.97761
2021-07-07,17.00659
2021-07-08,10.28983
2021-07-09,16.02514
2021-07-10,16.04048
2021-07-11,10.02913
2021-07-12,9.30838
2021-07-13,8.11225
2021-07-14,6.85477
2021-07-15,13.17282
2021-07-16,10.82656
2021-07-17,5.18325
2021-07-18,8.55696
2021-07-19,12.36006
2021-07-20,24.32142
2021-07-21,17.03726
2021-07-22,12.62076
2021-07-23,8.97101
2021-07-24,3.80309
2021-07-25,4.40116
2021-07-26,5.38261
2021-07-27,4.92255
2021-07-28,4.37049
2021-07-29,3.72642
2021-07-30,4.21714
2021-07-31,1.97822
2021-08-01,3.06701
2021-08-02,3.03634
2021-08-03,4.33982
2021-08-04,5.48995
2021-08-05,6.39472
2021-08-06,4.4165
2021-08-07,2.76031
2021-08-08,3.22036
2021-08-09,4.38583
2021-08-10,3.57307
2021-08-11,3.29704
2021-08-12,3.46572
2021-08-13,2.77564
2021-08-14,1.50283
2021-08-15,1.77886
2021-08-16,1.93221
2021-08-17,2.54562
2021-08-18,2.57629
2021-08-19,2.48428
2021-08-20,2.1469
2021-08-21,1.11946
2021-08-22,0.93543
2021-08-23,1.88621
2021-08-24,2.07023
2021-08-25,2.33093
2021-08-26,1.99355
2021-08-27,1.99355
2021-08-28,0.99677
2021-08-29,1.25747
2021-08-30,2.19291
2021-08-31,2.02422
2021-09-01,9.06302
2021-09-02,16.54654
2021-09-03,8.55696
2021-09-04,3.68041
2021-09-05,3.60374
2021-09-06,5.19858
2021-09-07,6.31804
2021-09-08,4.10979
2021-09-09,4.07912
2021-09-10,4.33982
2021-09-11,2.48428
2021-09-12,3.31237
2021-09-13,3.46572
2021-09-14,4.70786
2021-09-15,6.4714
2021-09-16,9.98313
2021-09-17,7.1308
2021-09-18,3.20502
2021-09-19,2.85232
2021-09-20,3.00567
2021-09-21,4.60052
2021-09-22,4.17113
2021-09-23,5.81199
2021-09-24,4.32449
2021-09-25,8.94034
2021-09-26,15.3044
2021-09-27,11.17926
2021-09-28,15.54976
2021-09-29,11.47063
2021-09-30,9.09369
2021-10-01,8.09691
2021-10-02,4.7692
2021-10-03,4.29381
2021-10-04,5.84266
2021-10-05,8.84833
2021-10-06,6.7781
2021-10-07,5.12191
2021-10-08,5.16791
2021-10-09,3.08234
2021-10-10,3.80309
2021-10-11,4.12513
2021-10-12,5.47462
2021-10-13,17.83468
2021-10-14,17.86535
2021-10-15,22.6499
2021-10-16,11.25594
2021-10-17,12.26805
2021-10-18,17.17527
2021-10-19,14.23094
2021-10-20,11.10259
2021-10-21,16.33185
2021-10-22,13.31084
2021-10-23,5.98067
2021-10-24,6.31804
2021-10-25,22.17451
2021-10-26,19.55221
2021-10-27,10.09047
2021-10-28,10.27449
2021-10-29,6.13402
2021-10-30,6.37938
2021-10-31,6.94678
2021-11-01,7.59086
2021-11-02,9.07836
2021-11-03,10.81122
2021-11-04,35.378
2021-11-05,19.67489
2021-11-06,9.1397
2021-11-07,9.73777
2021-11-08,10.61186
2021-11-09,11.68532
2021-11-10,11.59331
2021-11-11,9.20104
2021-11-12,11.31728
2021-11-13,5.76598
2021-11-14,7.60619
2021-11-15,9.04769
2021-11-16,7.85155
2021-11-17,10.38184
2021-11-18,9.33905
2021-11-19,9.12436
2021-11-20,3.98711
2021-11-21,3.77242
2021-11-22,6.59408
2021-11-23,7.05413
2021-11-24,5.53596
2021-11-25,4.49317
2021-11-26,6.57874
2021-11-27,2.53028
2021-11-28,2.77564
2021-11-29,5.96534
2021-11-30,4.56985
2021-12-01,4.47784
2021-12-02,5.32126
2021-12-03,3.87977
2021-12-04,2.1009
2021-12-05,3.26637
2021-12-06,5.25992
2021-12-07,4.89188
2021-12-08,4.29381
2021-12-09,5.81199
2021-12-10,4.38583
2021-12-11,3.75709
2021-12-12,3.08234
2021-12-13,3.87977
2021-12-14,4.47784
2021-12-15,3.05167
2021-12-16,5.25992
2021-12-17,3.55773
2021-12-18,1.87087
2021-12-19,3.45039
2021-12-20,5.65864
2021-12-21,4.87655
2021-12-22,5.58196
2021-12-23,6.2567
2021-12-24,3.92577
2021-12-25,1.97822
2021-12-26,2.31559
2021-12-27,7.0848
2021-12-28,6.01134
2021-12-29,5.38261
2021-12-30,4.70786
2021-12-31,2.77564
2022-01-01,2.4076
2022-01-02,7.1308
2022-01-03,14.59898
2022-01-04,9.55374
2022-01-05,4.49317
2022-01-06,6.02668
2022-01-07,3.92577
2022-01-08,3.75709
2022-01-09,10.9339
2022-01-10,14.75233
2022-01-11,7.33016
2022-01-12,5.24459
2022-01-13,4.18647
2022-01-14,7.02346
2022-01-15,2.79098
2022-01-16,3.55773
2022-01-17,5.47462
2022-01-18,4.01778
2022-01-19,3.80309
2022-01-20,4.29381
2022-01-21,3.80309
2022-01-22,2.1009
2022-01-23,2.4076
2022-01-24,3.15902
2022-01-25,6.88544
2022-01-26,9.84511
2022-01-27,7.52952
2022-01-28,6.7781
2022-01-29,3.18969
2022-01-30,4.09446
2022-01-31,3.11301
2022-02-01,3.60374
2022-02-02,3.72642
2022-02-03,9.21637
2022-02-04,12.13004
2022-02-05,6.37938
2022-02-06,18.49409
2022-02-07,15.50375
2022-02-08,14.20027
2022-02-09,9.09369
2022-02-10,7.28415
2022-02-11,6.53274
2022-02-12,3.92577
2022-02-13,3.64974
2022-02-14,6.04201
2022-02-15,5.04523
2022-02-16,6.54807
2022-02-17,5.39794
2022-02-18,9.81444
2022-02-19,4.70786
2022-02-20,5.62797
2022-02-21,8.43428
2022-02-22,6.2567
2022-02-23,6.41005
2022-02-24,8.51096
2022-02-25,24.1374
2022-02-26,18.61677
2022-02-27,18.37141
2022-02-28,45.69851
2022-03-01,13.37218
2022-03-02,16.45453
2022-03-03,19.06149
2022-03-04,18.8928
2022-03-05,10.73454
2022-03-06,8.18892
2022-03-07,11.20993
2022-03-08,15.12038
2022-03-09,8.21959
2022-03-10,100.0
2022-03-11,60.61953
2022-03-12,26.66768
2022-03-13,23.58533
2022-03-14,29.09063
2022-03-15,21.42309
2022-03-16,19.56755
2022-03-17,17.42064
2022-03-18,17.22128
2022-03-19,8.71032
2022-03-20,7.3915
2022-03-21,11.47063
2022-03-22,12.78944
2022-03-23,19.44487
2022-03-24,19.00015
2022-03-25,20.3343
2022-03-26,11.70065
2022-03-27,10.70387
2022-03-28,12.40607
2022-03-29,12.9888
2022-03-30,10.58119
2022-03-31,11.2406
2022-04-01,8.72565
2022-04-02,4.04845
2022-04-03,4.69253
2022-04-04,10.24382
2022-04-05,9.35439
2022-04-06,9.32372
2022-04-07,8.02024
2022-04-08,6.45606
2022-04-09,4.01778
2022-04-10,2.99033
2022-04-11,7.3915
2022-04-12,9.10903
2022-04-13,6.42539
2022-04-14,5.84266
2022-04-15,4.24781
2022-04-16,3.40438
2022-04-17,6.5174
2022-04-18,6.74743
2022-04-19,5.75065
2022-04-20,7.3915
2022-04-21,15.97914
2022-04-22,8.12758
2022-04-23,2.85232
2022-04-24,3.12835
2022-04-25,5.39794
2022-04-26,6.05735
2022-04-27,7.54485
2022-04-28,8.89434
2022-04-29,7.00812
2022-04-30,4.40116
2022-05-01,3.57307
2022-05-02,6.4714
2022-05-03,15.88713
2022-05-04,13.00414
2022-05-05,6.56341
2022-05-06,6.96212
2022-05-07,4.18647
2022-05-08,5.58196
2022-05-09,9.52307
2022-05-10,9.32372
2022-05-11,8.25026
2022-05-12,7.20748
2022-05-13,4.78454
2022-05-14,2.57629
2022-05-15,3.03634
2022-05-16,4.83054
2022-05-17,4.17113
2022-05-18,5.55129
2022-05-19,5.52062
2022-05-20,11.99202
2022-05-21,10.94924
2022-05-22,11.56264
2022-05-23,10.9339
2022-05-24,7.48351
2022-05-25,5.04523
2022-05-26,5.52062
2022-05-27,4.04845
2022-05-28,3.66508
2022-05-29,3.00567
2022-05-30,5.39794
2022-05-31,5.22925
2022-06-01,4.60052
2022-06-02,4.67719
2022-06-03,4.1558
2022-06-04,3.5884
2022-06-05,2.22358
2022-06-06,3.91044
2022-06-07,4.86121
2022-06-08,4.69253
2022-06-09,4.24781
2022-06-10,3.80309
2022-06-11,1.7942
2022-06-12,1.87087
2022-06-13,3.87977
2022-06-14,4.26314
2022-06-15,4.23247
2022-06-16,3.64974
2022-06-17,3.12835
2022-06-18,3.71108
2022-06-19,2.42294
2022-06-20,3.80309
2022-06-21,3.22036
2022-06-22,15.9178
2022-06-23,25.04217
2022-06-24,9.7531
2022-06-25,4.37049
2022-06-26,4.53918
2022-06-27,9.90645
2022-06-28,11.97669
2022-06-29,14.1696
2022-06-30,7.9589
2022-07-01,5.93467
2022-07-02,2.60696
2022-07-03,3.15902
2022-07-04,4.7232
2022-07-05,7.9589
2022-07-06,11.74666
2022-07-07,14.70633
2022-07-08,7.97423
2022-07-09,3.00567
2022-07-10,3.29704
2022-07-11,4.47784
2022-07-12,4.64652
2022-07-13,3.95644
2022-07-14,3.81843
2022-07-15,3.97178
2022-07-16,2.79098
2022-07-17,2.39227
2022-07-18,4.12513
2022-07-19,3.25103
2022-07-20,3.32771
2022-07-21,3.63441
2022-07-22,2.80631
2022-07-23,1.50283
2022-07-24,1.13479
2022-07-25,2.4076
2022-07-26,3.78776
2022-07-27,3.91044
2022-07-28,4.4625
2022-07-29,3.48106
2022-07-30,2.3616
2022-07-31,1.91688
2022-08-01,2.74497
2022-08-02,3.2817
2022-08-03,2.1009
2022-08-04,4.4625
2022-08-05,3.52706
2022-08-06,2.23892
2022-08-07,1.68685
2022-08-08,4.64652
2022-08-09,4.27848
2022-08-10,5.45928
2022-08-11,9.24704
2022-08-12,6.28737
2022-08-13,3.06701
2022-08-14,2.82165
2022-08-15,3.38905
2022-08-16,8.49562
2022-08-17,6.91611
2022-08-18,5.50529
2022-08-19,4.1558
2022-08-20,3.37371
2022-08-21,2.63763
2022-08-22,3.66508
2022-08-23,4.69253
2022-08-24,5.55129
2022-08-25,14.50697
2022-08-26,22.17451
2022-08-27,4.99923
2022-08-28,7.59086
2022-08-29,8.86367
2022-08-30,8.63364
2022-08-31,9.92179
2022-09-01,6.8241
2022-09-02,4.7232
2022-09-03,3.48106
2022-09-04,2.72964
2022-09-05,3.87977
2022-09-06,3.15902
2022-09-07,3.08234
2022-09-08,3.55773
2022-09-09,2.77564
2022-09-10,1.42616
2022-09-11,1.76353
2022-09-12,2.62229
2022-09-13,3.34304
2022-09-14,2.72964
2022-09-15,3.2817
2022-09-16,7.52952
2022-09-17,3.08234
2022-09-18,2.79098
2022-09-19,3.77242
2022-09-20,3.83376
2022-09-21,4.99923
2022-09-22,2.83698
2022-09-23,2.28492
2022-09-24,1.73286
2022-09-25,2.17758
2022-09-26,3.021
2022-09-27,1.96288
2022-09-28,2.42294
2022-09-29,2.26959
2022-09-30,1.59484
2022-10-01,0.85876
2022-10-02,0.9661
2022-10-03,1.38015
2022-10-04,1.93221
2022-10-05,1.68685
2022-10-06,1.62551
2022-10-07,1.74819
2022-10-08,1.73286
2022-10-09,0.73608
2022-10-10,1.64085
2022-10-11,2.63763
2022-10-12,2.03956
2022-10-13,2.42294
2022-10-14,1.50283
2022-10-15,1.4875
2022-10-16,0.99677
2022-10-17,1.50283
2022-10-18,1.99355
2022-10-19,1.71752
2022-10-20,5.65864
2022-10-21,3.00567
2022-10-22,1.59484
2022-10-23,1.24214
2022-10-24,1.57951
2022-10-25,4.2018
2022-10-26,2.59162
2022-10-27,2.25425
2022-10-28,2.30026
2022-10-29,2.82165
2022-10-30,1.31881
2022-10-31,8.60297
2022-11-01,16.91458
2022-11-02,7.22281
2022-11-03,4.12513
2022-11-04,2.68363
2022-11-05,1.5335
2022-11-06,1.34948
2022-11-07,1.90154
2022-11-08,2.49961
2022-11-09,2.89832
2022-11-10,2.20825
2022-11-11,2.59162
2022-11-12,1.54884
2022-11-13,1.8402
2022-11-14,2.07023
2022-11-15,1.68685
2022-11-16,3.34304
2022-11-17,3.92577
2022-11-18,1.96288
2022-11-19,1.39549
2022-11-20,1.05811
2022-11-21,1.27281
2022-11-22,2.28492
2022-11-23,2.08556
2022-11-24,1.33415
2022-11-25,1.28814
2022-11-26,0.78208
2022-11-27,0.79742
2022-11-28,1.07345
2022-11-29,1.30348
2022-11-30,1.24214
2022-12-01,1.19613
2022-12-02,0.76675
2022-12-03,0.50605
2022-12-04,0.75141
2022-12-05,1.36482
2022-12-06,1.1808
2022-12-07,1.01211
2022-12-08,1.67152
2022-12-09,2.57629
2022-12-10,1.38015
2022-12-11,1.05811
2022-12-12,1.67152
2022-12-13,1.87087
2022-12-14,3.87977
2022-12-15,5.24459
2022-12-16,2.17758
2022-12-17,0.93543
2022-12-18,0.72074
2022-12-19,1.70219
2022-12-20,1.11946
2022-12-21,1.07345
2022-12-22,0.98144
2022-12-23,1.45683
2022-12-24,0.73608
2022-12-25,0.90476
2022-12-26,1.24214
2022-12-27,1.54884
2022-12-28,2.79098
2022-12-29,2.22358
2022-12-30,0.81275
2022-12-31,0.64407
2023-01-01,1.34948
2023-01-02,2.02422
2023-01-03,1.67152
2023-01-04,1.41082
2023-01-05,1.2268
2023-01-06,1.02744
2023-01-07,0.79742
2023-01-08,1.02744
2023-01-09,3.09768
2023-01-10,3.12835
2023-01-11,2.95966
2023-01-12,3.5884
2023-01-13,3.63441
2023-01-14,2.49961
2023-01-15,9.04769
2023-01-16,11.22527
2023-01-17,5.13724
2023-01-18,2.31559
2023-01-19,2.42294
2023-01-20,2.26959
2023-01-21,1.04278
2023-01-22,1.93221
2023-01-23,1.4875
2023-01-24,1.25747
2023-01-25,2.30026
2023-01-26,2.17758
2023-01-27,1.96288
2023-01-28,0.99677
2023-01-29,1.50283
2023-01-30,2.19291
2023-01-31,1.62551
2023-02-01,1.56417
2023-02-02,2.05489
2023-02-03,1.87087
2023-02-04,0.75141
2023-02-05,1.04278
2023-02-06,1.24214
2023-02-07,1.39549
2023-02-08,1.50283
2023-02-09,1.4875
2023-02-10,1.39549
2023-02-11,0.76675
2023-02-12,0.93543
2023-02-13,2.23892
2023-02-14,1.44149
2023-02-15,1.36482
2023-02-16,1.30348
2023-02-17,0.87409
2023-02-18,0.87409
2023-02-19,0.84342
2023-02-20,1.36482
2023-02-21,1.33415
2023-02-22,1.05811
2023-02-23,1.31881
2023-02-24,1.30348
2023-02-25,0.70541
2023-02-26,0.44471
2023-02-27,1.50283
2023-02-28,1.08879
2023-03-01,0.6594
2023-03-02,1.27281
2023-03-03,1.50283
2023-03-04,0.84342
2023-03-05,0.93543
2023-03-06,1.13479
2023-03-07,1.21147
2023-03-08,2.99033
2023-03-09,4.67719
2023-03-10,2.74497
2023-03-11,1.28814
2023-03-12,1.91688
2023-03-13,1.7942
2023-03-14,1.1808
2023-03-15,1.4875
2023-03-16,1.57951
2023-03-17,1.39549
2023-03-18,0.6134
2023-03-19,1.05811
2023-03-20,1.74819
2023-03-21,2.00889
2023-03-22,1.99355
2023-03-23,1.76353
2023-03-24,1.30348
2023-03-25,0.67474
2023-03-26,0.73608
2023-03-27,1.38015
2023-03-28,1.45683
2023-03-29,2.63763
2023-03-30,2.95966
2023-03-31,4.23247
2023-04-01,1.94755
2023-04-02,2.05489
2023-04-03,2.63763
2023-04-04,3.71108
2023-04-05,5.39794
2023-04-06,2.89832
2023-04-07,1.99355
2023-04-08,1.1808
2023-04-09,1.71752
2023-04-10,2.30026
2023-04-11,2.08556
2023-04-12,3.51173
2023-04-13,2.79098
2023-04-14,2.60696
2023-04-15,1.24214
2023-04-16,1.59484
2023-04-17,7.82088
2023-04-18,4.07912
2023-04-19,2.13157
2023-04-20,3.8491
2023-04-21,2.76031
2023-04-22,1.87087
2023-04-23,1.70219
2023-04-24,3.8491
2023-04-25,4.49317
2023-04-26,3.46572
2023-04-27,2.65296
2023-04-28,1.54884
2023-04-29,1.13479
2023-04-30,1.34948
2023-05-01,1.42616
2023-05-02,2.63763
2023-05-03,1.71752
2023-05-04,1.73286
2023-05-05,1.01211
2023-05-06,0.79742
2023-05-07,1.07345
2023-05-08,1.11946
2023-05-09,1.50283
2023-05-10,1.39549
2023-05-11,1.27281
2023-05-12,1.10412
2023-05-13,0.49072
2023-05-14,0.84342
2023-05-15,2.19291
2023-05-16,2.54562
2023-05-17,1.64085
2023-05-18,1.57951
2023-05-19,1.45683
2023-05-20,0.73608
2023-05-21,1.38015
2023-05-22,2.65296
2023-05-23,3.48106
2023-05-24,1.57951
2023-05-25,1.16546
2023-05-26,1.2268
2023-05-27,0.6594
2023-05-28,0.64407
2023-05-29,0.59806
