date,CAFE
2021-02-05,70.7129
2021-02-06,61.65703
2021-02-07,75.1445
2021-02-08,74.37379
2021-02-09,64.73988
2021-02-10,64.5472
2021-02-11,54.52793
2021-02-12,51.83044
2021-02-13,71.6763
2021-02-14,70.32755
2021-02-15,80.15414
2021-02-16,69.74951
2021-02-17,73.98843
2021-02-18,68.20809
2021-02-19,69.94219
2021-02-20,72.63969
2021-02-21,64.73988
2021-02-22,72.63969
2021-02-23,76.10789
2021-02-24,70.13487
2021-02-25,67.43737
2021-02-26,61.65703
2021-02-27,67.2447
2021-02-28,63.39113
2021-03-01,68.9788
2021-03-02,73.21772
2021-03-03,76.49325
2021-03-04,74.18111
2021-03-05,64.93256
2021-03-06,62.8131
2021-03-07,68.40077
2021-03-08,75.52986
2021-03-09,77.64932
2021-03-10,75.33718
2021-03-11,69.36416
2021-03-12,61.84971
2021-03-13,61.84971
2021-03-14,76.49325
2021-03-15,76.87861
2021-03-16,84.20038
2021-03-17,78.03468
2021-03-18,74.95183
2021-03-19,68.20809
2021-03-20,68.20809
2021-03-21,68.40077
2021-03-22,72.44701
2021-03-23,65.70327
2021-03-24,79.38342
2021-03-25,75.91522
2021-03-26,66.28131
2021-03-27,64.93256
2021-03-28,63.96917
2021-03-29,75.91522
2021-03-30,72.44701
2021-03-31,65.51059
2021-04-01,65.70327
2021-04-02,63.58381
2021-04-03,63.39113
2021-04-04,64.35452
2021-04-05,74.18111
2021-04-06,68.40077
2021-04-07,69.74951
2021-04-08,75.33718
2021-04-09,73.4104
2021-04-10,61.46435
2021-04-11,65.51059
2021-04-12,73.60308
2021-04-13,70.32755
2021-04-14,68.01541
2021-04-15,66.28131
2021-04-16,69.74951
2021-04-17,64.5472
2021-04-18,68.40077
2021-04-19,78.80539
2021-04-20,67.43737
2021-04-21,75.33718
2021-04-22,70.13487
2021-04-23,62.04238
2021-04-24,62.8131
2021-04-25,59.73025
2021-04-26,72.83236
2021-04-27,65.51059
2021-04-28,66.47398
2021-04-29,65.12524
2021-04-30,65.70327
2021-05-01,64.16184
2021-05-02,66.28131
2021-05-03,69.17148
2021-05-04,70.32755
2021-05-05,63.96917
2021-05-06,66.47398
2021-05-07,57.61078
2021-05-08,56.64739
2021-05-09,64.93256
2021-05-10,77.64932
2021-05-11,74.37379
2021-05-12,65.70327
2021-05-13,70.52023
2021-05-14,62.23506
2021-05-15,64.73988
2021-05-16,67.2447
2021-05-17,75.72254
2021-05-18,61.65703
2021-05-19,71.09826
2021-05-20,67.2447
2021-05-21,63.19845
2021-05-22,55.49132
2021-05-23,69.36416
2021-05-24,77.26396
2021-05-25,75.72254
2021-05-26,72.25433
2021-05-27,68.01541
2021-05-28,67.63005
2021-05-29,65.89595
2021-05-30,65.70327
2021-05-31,75.72254
2021-06-01,77.26396
2021-06-02,72.25433
2021-06-03,76.68593
2021-06-04,62.04238
2021-06-05,56.45472
2021-06-06,69.55684
2021-06-07,74.18111
2021-06-08,71.09826
2021-06-09,74.56647
2021-06-10,70.32755
2021-06-11,63.77649
2021-06-12,50.28901
2021-06-13,73.98843
2021-06-14,74.75915
2021-06-15,66.47398
2021-06-16,64.35452
2021-06-17,62.8131
2021-06-18,64.73988
2021-06-19,53.9499
2021-06-20,51.2524
2021-06-21,63.58381
2021-06-22,65.70327
2021-06-23,62.42774
2021-06-24,68.78612
2021-06-25,52.79383
2021-06-26,53.9499
2021-06-27,61.07899
2021-06-28,73.02504
2021-06-29,68.9788
2021-06-30,58.95953
2021-07-01,64.5472
2021-07-02,60.69364
2021-07-03,59.92292
2021-07-04,61.07899
2021-07-05,67.82273
2021-07-06,67.43737
2021-07-07,69.36416
2021-07-08,68.40077
2021-07-09,54.33526
2021-07-10,56.84007
2021-07-11,60.50096
2021-07-12,79.38342
2021-07-13,67.43737
2021-07-14,66.47398
2021-07-15,68.20809
2021-07-16,65.89595
2021-07-17,60.30828
2021-07-18,68.20809
2021-07-19,68.9788
2021-07-20,73.60308
2021-07-21,72.83236
2021-07-22,63.96917
2021-07-23,62.23506
2021-07-24,58.57418
2021-07-25,62.42774
2021-07-26,68.01541
2021-07-27,55.684
2021-07-28,63.96917
2021-07-29,67.05202
2021-07-30,57.80346
2021-07-31,58.3815
2021-08-01,55.29865
2021-08-02,63.39113
2021-08-03,66.08863
2021-08-04,66.28131
2021-08-05,75.91522
2021-08-06,56.26204
2021-08-07,67.05202
2021-08-08,57.03275
2021-08-09,71.09826
2021-08-10,68.78612
2021-08-11,71.86897
2021-08-12,69.36416
2021-08-13,63.39113
2021-08-14,62.8131
2021-08-15,63.39113
2021-08-16,63.96917
2021-08-17,68.20809
2021-08-18,68.78612
2021-08-19,63.77649
2021-08-20,71.09826
2021-08-21,61.65703
2021-08-22,66.85934
2021-08-23,75.1445
2021-08-24,69.17148
2021-08-25,64.16184
2021-08-26,74.37379
2021-08-27,63.58381
2021-08-28,60.30828
2021-08-29,66.28131
2021-08-30,73.98843
2021-08-31,67.05202
2021-09-01,69.36416
2021-09-02,72.63969
2021-09-03,66.28131
2021-09-04,61.07899
2021-09-05,67.82273
2021-09-06,67.82273
2021-09-07,64.93256
2021-09-08,73.98843
2021-09-09,60.88631
2021-09-10,65.70327
2021-09-11,65.51059
2021-09-12,64.93256
2021-09-13,67.2447
2021-09-14,66.47398
2021-09-15,67.43737
2021-09-16,64.16184
2021-09-17,66.08863
2021-09-18,50.28901
2021-09-19,52.60115
2021-09-20,51.83044
2021-09-21,54.72061
2021-09-22,61.84971
2021-09-23,69.74951
2021-09-24,63.19845
2021-09-25,59.53757
2021-09-26,67.82273
2021-09-27,70.7129
2021-09-28,68.9788
2021-09-29,69.17148
2021-09-30,64.73988
2021-10-01,61.46435
2021-10-02,52.79383
2021-10-03,59.15221
2021-10-04,62.42774
2021-10-05,65.89595
2021-10-06,66.47398
2021-10-07,71.09826
2021-10-08,62.23506
2021-10-09,56.45472
2021-10-10,59.73025
2021-10-11,55.10597
2021-10-12,68.01541
2021-10-13,71.48362
2021-10-14,68.59344
2021-10-15,63.77649
2021-10-16,55.684
2021-10-17,57.22543
2021-10-18,63.96917
2021-10-19,63.39113
2021-10-20,58.18882
2021-10-21,61.65703
2021-10-22,58.18882
2021-10-23,52.40847
2021-10-24,63.39113
2021-10-25,68.20809
2021-10-26,59.92292
2021-10-27,52.02312
2021-10-28,57.99614
2021-10-29,57.41811
2021-10-30,50.67437
2021-10-31,55.87668
2021-11-01,66.85934
2021-11-02,65.31791
2021-11-03,69.17148
2021-11-04,60.50096
2021-11-05,57.22543
2021-11-06,56.64739
2021-11-07,57.41811
2021-11-08,62.8131
2021-11-09,67.43737
2021-11-10,63.96917
2021-11-11,58.76685
2021-11-12,67.82273
2021-11-13,59.15221
2021-11-14,58.95953
2021-11-15,69.74951
2021-11-16,61.46435
2021-11-17,65.89595
2021-11-18,65.31791
2021-11-19,60.69364
2021-11-20,58.95953
2021-11-21,54.14258
2021-11-22,56.84007
2021-11-23,62.04238
2021-11-24,62.04238
2021-11-25,59.34489
2021-11-26,58.57418
2021-11-27,57.80346
2021-11-28,59.53757
2021-11-29,71.29094
2021-11-30,57.22543
2021-12-01,62.04238
2021-12-02,68.40077
2021-12-03,60.1156
2021-12-04,53.9499
2021-12-05,62.62042
2021-12-06,72.44701
2021-12-07,65.70327
2021-12-08,63.77649
2021-12-09,58.18882
2021-12-10,65.12524
2021-12-11,50.67437
2021-12-12,60.30828
2021-12-13,69.36416
2021-12-14,63.77649
2021-12-15,72.06165
2021-12-16,59.34489
2021-12-17,57.41811
2021-12-18,53.37186
2021-12-19,51.63776
2021-12-20,64.16184
2021-12-21,65.12524
2021-12-22,63.96917
2021-12-23,57.80346
2021-12-24,49.90366
2021-12-25,42.77456
2021-12-26,57.41811
2021-12-27,57.80346
2021-12-28,52.40847
2021-12-29,59.53757
2021-12-30,53.17919
2021-12-31,47.39884
2022-01-01,48.16955
2022-01-02,53.17919
2022-01-03,57.22543
2022-01-04,66.47398
2022-01-05,60.50096
2022-01-06,67.63005
2022-01-07,64.16184
2022-01-08,55.49132
2022-01-09,61.84971
2022-01-10,66.85934
2022-01-11,67.63005
2022-01-12,64.5472
2022-01-13,65.70327
2022-01-14,63.39113
2022-01-15,58.57418
2022-01-16,63.00578
2022-01-17,68.40077
2022-01-18,67.05202
2022-01-19,69.55684
2022-01-20,65.12524
2022-01-21,63.39113
2022-01-22,58.18882
2022-01-23,64.93256
2022-01-24,66.66666
2022-01-25,63.58381
2022-01-26,68.59344
2022-01-27,61.84971
2022-01-28,54.91329
2022-01-29,55.87668
2022-01-30,55.684
2022-01-31,48.16955
2022-02-01,44.50867
2022-02-02,51.2524
2022-02-03,70.52023
2022-02-04,59.92292
2022-02-05,61.65703
2022-02-06,66.85934
2022-02-07,64.35452
2022-02-08,62.42774
2022-02-09,65.51059
2022-02-10,64.35452
2022-02-11,57.80346
2022-02-12,57.41811
2022-02-13,56.64739
2022-02-14,69.94219
2022-02-15,67.63005
2022-02-16,72.06165
2022-02-17,60.88631
2022-02-18,54.91329
2022-02-19,55.49132
2022-02-20,60.50096
2022-02-21,67.63005
2022-02-22,68.20809
2022-02-23,62.62042
2022-02-24,64.93256
2022-02-25,57.22543
2022-02-26,54.91329
2022-02-27,59.53757
2022-02-28,58.3815
2022-03-01,58.57418
2022-03-02,60.30828
2022-03-03,59.73025
2022-03-04,63.00578
2022-03-05,55.87668
2022-03-06,66.85934
2022-03-07,65.31791
2022-03-08,73.21772
2022-03-09,60.50096
2022-03-10,71.86897
2022-03-11,61.07899
2022-03-12,60.30828
2022-03-13,62.23506
2022-03-14,69.17148
2022-03-15,69.36416
2022-03-16,65.12524
2022-03-17,65.70327
2022-03-18,62.04238
2022-03-19,52.40847
2022-03-20,63.00578
2022-03-21,62.8131
2022-03-22,74.37379
2022-03-23,67.05202
2022-03-24,63.19845
2022-03-25,54.14258
2022-03-26,53.56454
2022-03-27,64.73988
2022-03-28,65.31791
2022-03-29,68.78612
2022-03-30,75.91522
2022-03-31,62.42774
2022-04-01,57.80346
2022-04-02,56.26204
2022-04-03,63.19845
2022-04-04,61.84971
2022-04-05,74.18111
2022-04-06,73.60308
2022-04-07,65.89595
2022-04-08,59.73025
2022-04-09,62.04238
2022-04-10,55.87668
2022-04-11,65.89595
2022-04-12,66.08863
2022-04-13,64.5472
2022-04-14,66.28131
2022-04-15,61.84971
2022-04-16,63.96917
2022-04-17,70.32755
2022-04-18,73.21772
2022-04-19,75.1445
2022-04-20,63.96917
2022-04-21,61.07899
2022-04-22,71.6763
2022-04-23,56.64739
2022-04-24,68.01541
2022-04-25,66.28131
2022-04-26,70.52023
2022-04-27,57.03275
2022-04-28,70.13487
2022-04-29,64.35452
2022-04-30,61.65703
2022-05-01,57.22543
2022-05-02,63.00578
2022-05-03,72.06165
2022-05-04,60.1156
2022-05-05,62.23506
2022-05-06,63.00578
2022-05-07,52.98651
2022-05-08,58.95953
2022-05-09,61.65703
2022-05-10,58.57418
2022-05-11,62.23506
2022-05-12,69.36416
2022-05-13,63.77649
2022-05-14,61.07899
2022-05-15,59.92292
2022-05-16,74.56647
2022-05-17,65.70327
2022-05-18,59.73025
2022-05-19,59.15221
2022-05-20,67.05202
2022-05-21,58.76685
2022-05-22,61.65703
2022-05-23,72.63969
2022-05-24,70.90558
2022-05-25,69.74951
2022-05-26,57.99614
2022-05-27,57.99614
2022-05-28,55.684
2022-05-29,59.92292
2022-05-30,73.4104
2022-05-31,69.94219
2022-06-01,65.12524
2022-06-02,63.39113
2022-06-03,67.43737
2022-06-04,63.58381
2022-06-05,66.66666
2022-06-06,67.05202
2022-06-07,64.35452
2022-06-08,71.09826
2022-06-09,66.08863
2022-06-10,65.89595
2022-06-11,60.88631
2022-06-12,67.82273
2022-06-13,64.35452
2022-06-14,64.35452
2022-06-15,68.40077
2022-06-16,66.08863
2022-06-17,57.22543
2022-06-18,57.99614
2022-06-19,58.95953
2022-06-20,65.12524
2022-06-21,64.73988
2022-06-22,63.39113
2022-06-23,60.1156
2022-06-24,58.76685
2022-06-25,57.80346
2022-06-26,58.57418
2022-06-27,52.98651
2022-06-28,59.73025
2022-06-29,51.44508
2022-06-30,59.53757
2022-07-01,54.52793
2022-07-02,53.75722
2022-07-03,50.48169
2022-07-04,67.2447
2022-07-05,59.15221
2022-07-06,57.41811
2022-07-07,62.42774
2022-07-08,55.49132
2022-07-09,52.21579
2022-07-10,57.41811
2022-07-11,64.5472
2022-07-12,63.77649
2022-07-13,59.73025
2022-07-14,60.1156
2022-07-15,54.72061
2022-07-16,52.79383
2022-07-17,54.33526
2022-07-18,62.04238
2022-07-19,58.95953
2022-07-20,64.73988
2022-07-21,59.15221
2022-07-22,57.61078
2022-07-23,51.63776
2022-07-24,48.16955
2022-07-25,67.63005
2022-07-26,64.73988
2022-07-27,63.00578
2022-07-28,63.77649
2022-07-29,55.87668
2022-07-30,54.91329
2022-07-31,50.28901
2022-08-01,60.50096
2022-08-02,64.93256
2022-08-03,67.82273
2022-08-04,75.1445
2022-08-05,59.34489
2022-08-06,49.71098
2022-08-07,54.52793
2022-08-08,62.04238
2022-08-09,62.04238
2022-08-10,59.53757
2022-08-11,61.46435
2022-08-12,63.96917
2022-08-13,59.53757
2022-08-14,59.73025
2022-08-15,64.73988
2022-08-16,70.13487
2022-08-17,65.89595
2022-08-18,66.47398
2022-08-19,60.88631
2022-08-20,53.37186
2022-08-21,61.46435
2022-08-22,58.95953
2022-08-23,60.88631
2022-08-24,63.19845
2022-08-25,63.96917
2022-08-26,55.10597
2022-08-27,53.56454
2022-08-28,52.98651
2022-08-29,62.04238
2022-08-30,61.07899
2022-08-31,59.34489
2022-09-01,62.62042
2022-09-02,64.93256
2022-09-03,50.67437
2022-09-04,54.72061
2022-09-05,66.08863
2022-09-06,58.76685
2022-09-07,56.26204
2022-09-08,53.17919
2022-09-09,49.13294
2022-09-10,50.48169
2022-09-11,52.40847
2022-09-12,62.04238
2022-09-13,70.13487
2022-09-14,57.41811
2022-09-15,64.5472
2022-09-16,62.23506
2022-09-17,56.26204
2022-09-18,56.64739
2022-09-19,60.50096
2022-09-20,64.35452
2022-09-21,63.00578
2022-09-22,59.15221
2022-09-23,54.52793
2022-09-24,50.48169
2022-09-25,59.92292
2022-09-26,65.51059
2022-09-27,66.08863
2022-09-28,62.8131
2022-09-29,63.00578
2022-09-30,55.10597
2022-10-01,54.91329
2022-10-02,58.3815
2022-10-03,73.4104
2022-10-04,71.48362
2022-10-05,68.40077
2022-10-06,73.79576
2022-10-07,69.55684
2022-10-08,58.3815
2022-10-09,71.09826
2022-10-10,69.94219
2022-10-11,63.58381
2022-10-12,66.66666
2022-10-13,63.19845
2022-10-14,60.1156
2022-10-15,57.99614
2022-10-16,67.82273
2022-10-17,77.45664
2022-10-18,68.40077
2022-10-19,74.37379
2022-10-20,69.17148
2022-10-21,69.55684
2022-10-22,64.5472
2022-10-23,69.36416
2022-10-24,73.4104
2022-10-25,62.23506
2022-10-26,74.75915
2022-10-27,65.70327
2022-10-28,69.36416
2022-10-29,55.49132
2022-10-30,49.90366
2022-10-31,69.55684
2022-11-01,69.17148
2022-11-02,63.39113
2022-11-03,61.84971
2022-11-04,62.8131
2022-11-05,53.56454
2022-11-06,58.76685
2022-11-07,63.96917
2022-11-08,63.77649
2022-11-09,59.53757
2022-11-10,59.15221
2022-11-11,57.61078
2022-11-12,53.9499
2022-11-13,48.74759
2022-11-14,68.20809
2022-11-15,67.43737
2022-11-16,60.1156
2022-11-17,63.58381
2022-11-18,60.1156
2022-11-19,58.3815
2022-11-20,56.64739
2022-11-21,67.2447
2022-11-22,77.26396
2022-11-23,55.87668
2022-11-24,51.44508
2022-11-25,50.67437
2022-11-26,53.17919
2022-11-27,60.1156
2022-11-28,63.39113
2022-11-29,60.69364
2022-11-30,52.40847
2022-12-01,50.28901
2022-12-02,49.90366
2022-12-03,47.39884
2022-12-04,54.91329
2022-12-05,50.48169
2022-12-06,61.46435
2022-12-07,60.1156
2022-12-08,63.77649
2022-12-09,61.65703
2022-12-10,49.5183
2022-12-11,54.33526
2022-12-12,73.98843
2022-12-13,64.73988
2022-12-14,59.53757
2022-12-15,57.22543
2022-12-16,49.71098
2022-12-17,42.00385
2022-12-18,50.28901
2022-12-19,58.3815
2022-12-20,58.18882
2022-12-21,62.8131
2022-12-22,60.50096
2022-12-23,52.98651
2022-12-24,49.13294
2022-12-25,51.05973
2022-12-26,54.52793
2022-12-27,57.80346
2022-12-28,63.77649
2022-12-29,57.99614
2022-12-30,54.91329
2022-12-31,60.30828
2023-01-01,53.37186
2023-01-02,63.77649
2023-01-03,66.66666
2023-01-04,68.9788
2023-01-05,63.58381
2023-01-06,68.9788
2023-01-07,54.91329
2023-01-08,65.12524
2023-01-09,69.36416
2023-01-10,63.39113
2023-01-11,68.01541
2023-01-12,69.94219
2023-01-13,59.73025
2023-01-14,56.45472
2023-01-15,61.84971
2023-01-16,67.2447
2023-01-17,68.9788
2023-01-18,68.01541
2023-01-19,58.76685
2023-01-20,53.75722
2023-01-21,42.58188
2023-01-22,47.20616
2023-01-23,53.75722
2023-01-24,57.22543
2023-01-25,65.12524
2023-01-26,64.5472
2023-01-27,65.31791
2023-01-28,55.29865
2023-01-29,64.73988
2023-01-30,71.09826
2023-01-31,63.19845
2023-02-01,66.47398
2023-02-02,68.59344
2023-02-03,54.33526
2023-02-04,63.77649
2023-02-05,60.69364
2023-02-06,62.23506
2023-02-07,64.5472
2023-02-08,60.1156
2023-02-09,72.25433
2023-02-10,64.16184
2023-02-11,59.15221
2023-02-12,65.51059
2023-02-13,77.07129
2023-02-14,70.52023
2023-02-15,70.32755
2023-02-16,66.47398
2023-02-17,58.76685
2023-02-18,61.07899
2023-02-19,57.41811
2023-02-20,69.36416
2023-02-21,69.17148
2023-02-22,66.28131
2023-02-23,71.48362
2023-02-24,64.35452
2023-02-25,65.70327
2023-02-26,63.00578
2023-02-27,63.58381
2023-02-28,62.23506
2023-03-01,63.00578
2023-03-02,72.06165
2023-03-03,58.76685
2023-03-04,62.42774
2023-03-05,67.2447
2023-03-06,67.43737
2023-03-07,70.90558
2023-03-08,71.48362
2023-03-09,70.32755
2023-03-10,57.99614
2023-03-11,56.06936
2023-03-12,61.07899
2023-03-13,66.66666
2023-03-14,66.47398
2023-03-15,72.63969
2023-03-16,69.74951
2023-03-17,57.61078
2023-03-18,51.44508
2023-03-19,63.77649
2023-03-20,67.05202
2023-03-21,65.51059
2023-03-22,61.27167
2023-03-23,65.51059
2023-03-24,63.96917
2023-03-25,52.40847
2023-03-26,55.684
2023-03-27,65.51059
2023-03-28,62.62042
2023-03-29,59.92292
2023-03-30,59.73025
2023-03-31,55.87668
2023-04-01,52.98651
2023-04-02,62.23506
2023-04-03,64.16184
2023-04-04,62.62042
2023-04-05,74.18111
2023-04-06,61.07899
2023-04-07,54.72061
2023-04-08,54.33526
2023-04-09,59.92292
2023-04-10,73.02504
2023-04-11,62.8131
2023-04-12,68.01541
2023-04-13,70.13487
2023-04-14,63.19845
2023-04-15,52.98651
2023-04-16,70.7129
2023-04-17,70.32755
2023-04-18,67.43737
2023-04-19,69.55684
2023-04-20,57.03275
2023-04-21,62.62042
2023-04-22,56.64739
2023-04-23,62.8131
2023-04-24,61.27167
2023-04-25,64.35452
2023-04-26,64.35452
2023-04-27,73.60308
2023-04-28,79.5761
2023-04-29,61.07899
2023-04-30,54.14258
2023-05-01,69.74951
2023-05-02,66.47398
2023-05-03,73.98843
2023-05-04,68.78612
2023-05-05,57.41811
2023-05-06,51.63776
2023-05-07,53.75722
2023-05-08,59.73025
2023-05-09,67.05202
2023-05-10,71.6763
2023-05-11,65.51059
2023-05-12,57.22543
2023-05-13,51.63776
2023-05-14,55.29865
2023-05-15,75.91522
2023-05-16,84.77842
2023-05-17,67.05202
2023-05-18,57.99614
2023-05-19,53.17919
2023-05-20,53.75722
2023-05-21,61.46435
2023-05-22,70.90558
2023-05-23,60.1156
2023-05-24,59.92292
2023-05-25,55.684
2023-05-26,55.87668
2023-05-27,56.64739
2023-05-28,57.22543
2023-05-29,53.37186
