date,미선물지수
2021-05-24,4.46002
2021-05-25,3.34881
2021-05-26,3.7769
2021-05-27,4.17463
2021-05-28,2.48352
2021-05-29,0.4797
2021-05-30,0.2945
2021-05-31,2.69909
2021-06-01,3.43079
2021-06-02,3.52794
2021-06-03,4.1048
2021-06-04,3.31238
2021-06-05,0.41594
2021-06-06,0.30057
2021-06-07,3.70404
2021-06-08,3.47026
2021-06-09,3.51883
2021-06-10,3.41257
2021-06-11,2.21028
2021-06-12,0.35825
2021-06-13,0.1518
2021-06-14,2.46227
2021-06-15,2.59586
2021-06-16,3.03913
2021-06-17,3.74047
2021-06-18,2.52907
2021-06-19,0.59811
2021-06-20,0.32486
2021-06-21,6.00844
2021-06-22,4.49646
2021-06-23,3.50062
2021-06-24,3.15754
2021-06-25,2.52299
2021-06-26,0.47059
2021-06-27,0.21556
2021-06-28,3.24559
2021-06-29,3.12718
2021-06-30,2.90554
2021-07-01,2.59586
2021-07-02,2.06758
2021-07-03,0.24896
2021-07-04,0.17002
2021-07-05,2.26796
2021-07-06,2.74159
2021-07-07,3.09074
2021-07-08,8.88666
2021-07-09,5.72911
2021-07-10,0.60721
2021-07-11,0.30057
2021-07-12,4.11695
2021-07-13,3.80423
2021-07-14,3.67064
2021-07-15,3.81941
2021-07-16,3.45204
2021-07-17,0.58293
2021-07-18,0.34611
2021-07-19,7.49005
2021-07-20,9.36636
2021-07-21,5.78984
2021-07-22,3.99247
2021-07-23,2.8266
2021-07-24,0.41594
2021-07-25,0.21859
2021-07-26,4.77578
2021-07-27,4.36591
2021-07-28,5.20691
2021-07-29,3.34274
2021-07-30,4.77274
2021-07-31,0.64365
2021-08-01,0.42201
2021-08-02,3.71922
2021-08-03,3.71314
2021-08-04,3.74351
2021-08-05,3.26684
2021-08-06,2.46834
2021-08-07,0.35825
2021-08-08,0.23985
2021-08-09,3.16057
2021-08-10,3.49455
2021-08-11,3.77083
2021-08-12,3.33667
2021-08-13,2.79624
2021-08-14,0.34004
2021-08-15,0.16394
2021-08-16,3.33667
2021-08-17,5.11582
2021-08-18,3.80119
2021-08-19,8.35838
2021-08-20,5.51355
2021-08-21,0.64365
2021-08-22,0.2945
2021-08-23,4.57236
2021-08-24,4.49039
2021-08-25,4.35073
2021-08-26,4.1382
2021-08-27,3.26987
2021-08-28,0.48577
2021-08-29,0.26414
2021-08-30,3.36399
2021-08-31,3.15147
2021-09-01,3.13932
2021-09-02,2.7082
2021-09-03,1.8763
2021-09-04,0.26414
2021-09-05,0.13055
2021-09-06,2.11008
2021-09-07,2.45316
2021-09-08,3.80726
2021-09-09,4.05015
2021-09-10,2.73248
2021-09-11,0.56775
2021-09-12,0.2945
2021-09-13,4.0289
2021-09-14,3.11807
2021-09-15,2.90858
2021-09-16,2.7173
2021-09-17,1.72754
2021-09-18,0.36129
2021-09-19,0.14876
2021-09-20,3.04217
2021-09-21,5.68054
2021-09-22,5.54695
2021-09-23,4.55414
2021-09-24,3.64939
2021-09-25,0.5131
2021-09-26,0.26717
2021-09-27,3.01788
2021-09-28,6.73103
2021-09-29,8.97774
2021-09-30,5.10671
2021-10-01,6.18757
2021-10-02,0.7408
2021-10-03,0.30968
2021-10-04,7.09536
2021-10-05,10.50793
2021-10-06,13.95391
2021-10-07,7.85438
2021-10-08,5.32228
2021-10-09,0.6649
2021-10-10,0.45237
2021-10-11,6.02969
2021-10-12,7.65704
2021-10-13,6.09041
2021-10-14,4.87293
2021-10-15,3.92264
2021-10-16,0.5556
2021-10-17,0.46148
2021-10-18,4.73631
2021-10-19,3.90442
2021-10-20,4.18374
2021-10-21,3.89531
2021-10-22,2.88125
2021-10-23,0.43416
2021-10-24,0.32182
2021-10-25,3.30631
2021-10-26,2.95716
2021-10-27,3.61599
2021-10-28,3.47633
2021-10-29,3.17575
2021-10-30,0.39165
2021-10-31,0.24288
2021-11-01,2.92072
2021-11-02,3.03609
2021-11-03,3.47633
2021-11-04,2.83268
2021-11-05,2.22546
2021-11-06,0.40987
2021-11-07,0.17912
2021-11-08,2.91769
2021-11-09,2.60193
2021-11-10,3.79816
2021-11-11,3.82244
2021-11-12,2.03722
2021-11-13,0.34004
2021-11-14,0.21556
2021-11-15,2.41673
2021-11-16,2.7082
2021-11-17,2.5655
2021-11-18,2.74463
2021-11-19,2.04633
2021-11-20,0.35522
2021-11-21,0.17609
2021-11-22,2.11008
2021-11-23,3.50365
2021-11-24,3.03306
2021-11-25,2.32261
2021-11-26,7.36557
2021-11-27,1.77308
2021-11-28,1.36928
2021-11-29,10.51704
2021-11-30,10.97853
2021-12-01,7.70865
2021-12-02,8.11549
2021-12-03,4.8031
2021-12-04,1.33284
2021-12-05,0.92297
2021-12-06,6.91927
2021-12-07,5.30102
2021-12-08,5.27674
2021-12-09,4.794
2021-12-10,4.42056
2021-12-11,0.61936
2021-12-12,0.4129
2021-12-13,4.25357
2021-12-14,6.12684
2021-12-15,5.84145
2021-12-16,4.89419
2021-12-17,4.74845
2021-12-18,0.71955
2021-12-19,0.35825
2021-12-20,8.63466
2021-12-21,6.97088
2021-12-22,5.8202
2021-12-23,4.31733
2021-12-24,2.14652
2021-12-25,0.47059
2021-12-26,0.3036
2021-12-27,3.90745
2021-12-28,3.50973
2021-12-29,3.60384
2021-12-30,2.39548
2021-12-31,1.20836
2022-01-01,0.31575
2022-01-02,0.17002
2022-01-03,2.91769
2022-01-04,3.22433
2022-01-05,4.6179
2022-01-06,8.69538
2022-01-07,4.56022
2022-01-08,0.89261
2022-01-09,0.43112
2022-01-10,7.5022
2022-01-11,7.07411
2022-01-12,5.19172
2022-01-13,5.0885
2022-01-14,5.34657
2022-01-15,0.81671
2022-01-16,0.28539
2022-01-17,4.48735
2022-01-18,9.78534
2022-01-19,10.46847
2022-01-20,7.53559
2022-01-21,8.64073
2022-01-22,1.87327
2022-01-23,1.19318
2022-01-24,17.83101
2022-01-25,18.01317
2022-01-26,14.58542
2022-01-27,16.79266
2022-01-28,8.93524
2022-01-29,1.58484
2022-01-30,0.47666
2022-01-31,4.22625
2022-02-01,4.40234
2022-02-02,5.7109
2022-02-03,11.61307
2022-02-04,8.91095
2022-02-05,1.73968
2022-02-06,0.94422
2022-02-07,8.28551
2022-02-08,8.06387
2022-02-09,6.61869
2022-02-10,7.7633
2022-02-11,7.78455
2022-02-12,1.85809
2022-02-13,1.20533
2022-02-14,15.59036
2022-02-15,15.32622
2022-02-16,12.67875
2022-02-17,13.81121
2022-02-18,10.48668
2022-02-19,2.17688
2022-02-20,1.21443
2022-02-21,10.91174
2022-02-22,19.39763
2022-02-23,13.11594
2022-02-24,20.52706
2022-02-25,14.77365
2022-02-26,2.52907
2022-02-27,1.70325
2022-02-28,14.36074
2022-03-01,9.5212
2022-03-02,11.7163
2022-03-03,9.10829
2022-03-04,9.61229
2022-03-05,2.11919
2022-03-06,1.21443
2022-03-07,13.79907
2022-03-08,13.92355
2022-03-09,9.34814
2022-03-10,11.8924
2022-03-11,9.56067
2022-03-12,2.07061
2022-03-13,1.11121
2022-03-14,11.66469
2022-03-15,11.66772
2022-03-16,11.20624
2022-03-17,12.2962
2022-03-18,8.76521
2022-03-19,1.60306
2022-03-20,0.84403
2022-03-21,9.94626
2022-03-22,8.56179
2022-03-23,8.39177
2022-03-24,8.70753
2022-03-25,6.24525
2022-03-26,1.0687
2022-03-27,0.62847
2022-03-28,7.04071
2022-03-29,6.96481
2022-03-30,7.43844
2022-03-31,6.5519
2022-04-01,6.11166
2022-04-02,1.00798
2022-04-03,0.55864
2022-04-04,5.69875
2022-04-05,5.39514
2022-04-06,8.71967
2022-04-07,10.11021
2022-04-08,6.49421
2022-04-09,1.02923
2022-04-10,0.5222
2022-04-11,7.97279
2022-04-12,10.53526
2022-04-13,8.38874
2022-04-14,7.05285
2022-04-15,4.28697
2022-04-16,0.68312
2022-04-17,0.4129
2022-04-18,7.45969
2022-04-19,6.81907
2022-04-20,6.65209
2022-04-21,5.78984
2022-04-22,6.16631
2022-04-23,1.20533
2022-04-24,0.74991
2022-04-25,11.51896
2022-04-26,8.38874
2022-04-27,11.94705
2022-04-28,9.32082
2022-04-29,7.32003
2022-04-30,1.59698
2022-05-01,0.8835
2022-05-02,9.48173
2022-05-03,7.16215
2022-05-04,5.97807
2022-05-05,5.79894
2022-05-06,10.35917
2022-05-07,1.46036
2022-05-08,0.75902
2022-05-09,13.13112
2022-05-10,15.04387
2022-05-11,12.76376
2022-05-12,14.90421
2022-05-13,8.15192
2022-05-14,1.31159
2022-05-15,0.68919
2022-05-16,10.73868
2022-05-17,8.61037
2022-05-18,8.98988
2022-05-19,12.6241
2022-05-20,6.80693
2022-05-21,1.44214
2022-05-22,0.6649
2022-05-23,8.1246
2022-05-24,10.78726
2022-05-25,9.61229
2022-05-26,8.56483
2022-05-27,6.41224
2022-05-28,1.00494
2022-05-29,0.46148
2022-05-30,6.08737
2022-05-31,7.70865
2022-06-01,5.11582
2022-06-02,8.11549
2022-06-03,5.4589
2022-06-04,1.0353
2022-06-05,0.43719
2022-06-06,5.20387
2022-06-07,7.9819
2022-06-08,7.11358
2022-06-09,6.93748
2022-06-10,7.55381
2022-06-11,1.66378
2022-06-12,0.83796
2022-06-13,15.67234
2022-06-14,18.78434
2022-06-15,14.76151
2022-06-16,21.10088
2022-06-17,14.05106
2022-06-18,2.07669
2022-06-19,1.14764
2022-06-20,12.0017
2022-06-21,11.71934
2022-06-22,15.05601
2022-06-23,14.14518
2022-06-24,8.3523
2022-06-25,1.35713
2022-06-26,0.9169
2022-06-27,11.18498
2022-06-28,10.15271
2022-06-29,11.94097
2022-06-30,12.20815
2022-07-01,10.70224
2022-07-02,1.49983
2022-07-03,0.72866
2022-07-04,8.747
2022-07-05,12.86091
2022-07-06,11.98044
2022-07-07,9.89768
2022-07-08,8.58912
2022-07-09,1.34195
2022-07-10,0.66794
2022-07-11,8.51018
2022-07-12,10.1436
2022-07-13,11.21231
2022-07-14,10.13753
2022-07-15,7.30181
2022-07-16,1.19015
2022-07-17,0.57685
2022-07-18,7.42326
2022-07-19,7.75419
2022-07-20,8.27337
2022-07-21,7.83009
2022-07-22,6.49421
2022-07-23,1.16282
2022-07-24,0.53738
2022-07-25,7.1075
2022-07-26,6.30901
2022-07-27,7.62971
2022-07-28,7.55685
2022-07-29,5.66232
2022-07-30,0.96547
2022-07-31,0.41898
2022-08-01,6.08434
2022-08-02,6.9891
2022-08-03,5.78376
2022-08-04,6.0813
2022-08-05,5.11886
2022-08-06,0.85314
2022-08-07,0.48273
2022-08-08,5.75948
2022-08-09,5.95075
2022-08-10,7.84831
2022-08-11,6.60047
2022-08-12,4.64523
2022-08-13,0.72866
2022-08-14,0.38862
2022-08-15,4.52075
2022-08-16,5.82931
2022-08-17,6.43653
2022-08-18,7.05893
2022-08-19,6.23311
2022-08-20,1.01102
2022-08-21,0.54346
2022-08-22,8.63163
2022-08-23,10.3956
2022-08-24,7.97279
2022-08-25,6.70674
2022-08-26,7.08018
2022-08-27,1.57269
2022-08-28,0.75598
2022-08-29,11.83471
2022-08-30,8.53143
2022-08-31,8.13067
2022-09-01,10.42596
2022-09-02,8.03048
2022-09-03,1.19318
2022-09-04,0.44327
2022-09-05,7.82402
2022-09-06,7.70258
2022-09-07,8.76218
2022-09-08,5.27977
2022-09-09,2.98144
2022-09-10,0.9594
2022-09-11,0.589
2022-09-12,5.14315
2022-09-13,10.13753
2022-09-14,13.43777
2022-09-15,9.61532
2022-09-16,8.9656
2022-09-17,1.43
2022-09-18,0.64972
2022-09-19,11.05443
2022-09-20,9.41797
2022-09-21,11.32161
2022-09-22,12.27191
2022-09-23,10.63545
2022-09-24,1.59698
2022-09-25,0.84707
2022-09-26,16.64996
2022-09-27,14.68864
2022-09-28,17.53043
2022-09-29,16.18848
2022-09-30,12.6332
2022-10-01,1.68807
2022-10-02,0.76813
2022-10-03,11.0605
2022-10-04,12.12314
2022-10-05,14.68864
2022-10-06,12.47836
2022-10-07,10.51097
2022-10-08,1.77004
2022-10-09,0.93511
2022-10-10,11.54932
2022-10-11,16.06703
2022-10-12,13.19488
2022-10-13,17.10234
2022-10-14,12.5148
2022-10-15,2.13134
2022-10-16,1.19622
2022-10-17,12.2294
2022-10-18,12.74858
2022-10-19,14.18769
2022-10-20,13.40134
2022-10-21,9.87035
2022-10-22,1.49679
2022-10-23,0.66186
2022-10-24,12.47836
2022-10-25,10.63241
2022-10-26,12.45407
2022-10-27,10.13449
2022-10-28,8.76825
2022-10-29,1.33588
2022-10-30,0.60721
2022-10-31,9.23277
2022-11-01,8.81075
2022-11-02,9.15687
2022-11-03,11.36108
2022-11-04,8.12156
2022-11-05,1.19318
2022-11-06,0.47363
2022-11-07,8.65591
2022-11-08,8.2764
2022-11-09,8.7136
2022-11-10,11.16677
2022-11-11,9.29046
2022-11-12,1.45429
2022-11-13,0.67705
2022-11-14,9.57282
2022-11-15,9.16294
2022-11-16,10.79636
2022-11-17,11.71023
2022-11-18,8.75307
2022-11-19,1.32373
2022-11-20,0.4797
2022-11-21,8.57698
2022-11-22,9.18723
2022-11-23,7.83313
2022-11-24,6.52761
2022-11-25,5.40122
2022-11-26,0.81974
2022-11-27,0.47059
2022-11-28,7.52952
2022-11-29,7.07107
2022-11-30,6.90105
2022-12-01,7.33521
2022-12-02,7.20466
2022-12-03,1.36017
2022-12-04,0.47363
2022-12-05,6.63084
2022-12-06,8.92916
2022-12-07,9.68515
2022-12-08,8.747
2022-12-09,6.72495
2022-12-10,1.29945
2022-12-11,0.35218
2022-12-12,7.55988
2022-12-13,10.4381
2022-12-14,9.084
2022-12-15,11.16677
2022-12-16,9.87035
2022-12-17,1.54841
2022-12-18,0.51006
2022-12-19,8.64377
2022-12-20,12.12921
2022-12-21,9.79141
2022-12-22,9.0749
2022-12-23,10.44721
2022-12-24,1.5818
2022-12-25,0.42505
2022-12-26,4.60879
2022-12-27,7.59632
2022-12-28,8.6043
2022-12-29,7.17733
2022-12-30,4.86686
2022-12-31,1.16586
2023-01-01,0.45541
2023-01-02,5.00956
2023-01-03,10.01305
2023-01-04,8.84719
2023-01-05,9.06579
2023-01-06,7.38682
2023-01-07,1.38749
2023-01-08,0.45845
2023-01-09,7.81795
2023-01-10,9.41494
2023-01-11,8.38266
2023-01-12,10.41382
2023-01-13,8.00315
2023-01-14,1.31766
2023-01-15,0.39469
2023-01-16,6.19971
2023-01-17,8.92005
2023-01-18,8.6043
2023-01-19,8.94131
2023-01-20,5.85359
2023-01-21,1.02316
2023-01-22,0.32182
2023-01-23,3.27898
2023-01-24,5.17351
2023-01-25,7.23806
2023-01-26,6.76139
2023-01-27,5.44068
2023-01-28,0.86225
2023-01-29,0.4129
2023-01-30,6.78264
2023-01-31,7.32003
2023-02-01,6.57619
2023-02-02,7.25931
2023-02-03,7.1743
2023-02-04,1.10817
2023-02-05,0.41898
2023-02-06,7.49612
2023-02-07,6.9557
2023-02-08,7.13483
2023-02-09,6.89498
2023-02-10,6.49725
2023-02-11,1.08085
2023-02-12,0.45237
2023-02-13,6.7796
2023-02-14,8.72574
2023-02-15,9.12955
2023-02-16,7.12268
2023-02-17,6.93445
2023-02-18,1.08692
2023-02-19,0.43112
2023-02-20,5.49533
2023-02-21,7.96368
2023-02-22,11.6738
2023-02-23,8.25515
2023-02-24,6.45171
2023-02-25,1.1355
2023-02-26,0.46755
2023-02-27,7.47184
2023-02-28,5.49533
2023-03-01,5.17351
2023-03-02,6.90408
2023-03-03,4.74542
2023-03-04,0.8835
2023-03-05,0.33397
2023-03-06,5.68054
2023-03-07,5.44676
2023-03-08,7.03464
2023-03-09,6.52761
2023-03-10,7.96672
2023-03-11,1.33588
2023-03-12,0.6224
2023-03-13,15.95773
2023-03-14,14.29699
2023-03-15,15.86969
2023-03-16,11.72541
2023-03-17,7.84224
2023-03-18,1.38749
2023-03-19,0.66186
2023-03-20,13.11898
2023-03-21,10.05252
2023-03-22,10.38953
2023-03-23,10.71743
2023-03-24,8.91398
2023-03-25,1.30552
2023-03-26,0.589
2023-03-27,8.53143
2023-03-28,8.0912
2023-03-29,8.10942
2023-03-30,7.80277
2023-03-31,5.90824
2023-04-01,0.91386
2023-04-02,0.3704
2023-04-03,7.27145
2023-04-04,7.70258
2023-04-05,7.40808
2023-04-06,9.21759
2023-04-07,4.87597
2023-04-08,1.01709
2023-04-09,0.42808
2023-04-10,6.57619
2023-04-11,6.30294
2023-04-12,7.27752
2023-04-13,6.75835
2023-04-14,5.12189
2023-04-15,0.85921
2023-04-16,0.37951
2023-04-17,5.44676
2023-04-18,5.99933
2023-04-19,6.85551
2023-04-20,8.45857
2023-04-21,6.99517
2023-04-22,1.11728
2023-04-23,0.38254
2023-04-24,6.90712
2023-04-25,7.4688
2023-04-26,8.95345
2023-04-27,6.40616
2023-04-28,5.09457
2023-04-29,0.63454
2023-04-30,0.20949
2023-05-01,4.21106
2023-05-02,5.72001
2023-05-03,7.57203
2023-05-04,5.76555
2023-05-05,3.31238
2023-05-06,0.83492
2023-05-07,0.38558
2023-05-08,6.01451
2023-05-09,6.29686
2023-05-10,7.69954
2023-05-11,6.34544
2023-05-12,4.60879
2023-05-13,0.79849
2023-05-14,0.30057
2023-05-15,5.4255
2023-05-16,5.79591
2023-05-17,5.26763
2023-05-18,5.45587
2023-05-19,4.16249
2023-05-20,0.68615
2023-05-21,0.27628
2023-05-22,5.25548
2023-05-23,5.36175
2023-05-24,6.86158
2023-05-25,7.54167
2023-05-26,4.98527
2023-05-27,0.69223
2023-05-28,0.27021
2023-05-29,3.79512
