date,가상자산거래소
2021-01-25,2.36051
2021-01-26,1.50214
2021-01-27,2.14592
2021-01-28,3.86266
2021-01-29,1.07296
2021-01-30,2.14592
2021-01-31,2.5751
2021-02-01,4.29184
2021-02-02,3.43347
2021-02-03,2.78969
2021-02-04,3.43347
2021-02-05,2.5751
2021-02-06,1.07296
2021-02-08,2.36051
2021-02-09,3.64806
2021-02-10,2.14592
2021-02-11,1.28755
2021-02-12,2.14592
2021-02-13,2.14592
2021-02-14,1.28755
2021-02-15,3.64806
2021-02-16,4.29184
2021-02-17,4.29184
2021-02-18,9.22746
2021-02-19,6.00858
2021-02-20,10.51502
2021-02-21,8.58369
2021-02-22,7.72532
2021-02-23,3.64806
2021-02-24,4.72103
2021-02-25,3.21888
2021-02-26,5.15021
2021-02-27,1.28755
2021-02-28,1.07296
2021-03-01,1.71673
2021-03-02,4.50643
2021-03-03,3.86266
2021-03-04,3.00429
2021-03-05,5.3648
2021-03-06,1.93133
2021-03-07,1.28755
2021-03-08,4.07725
2021-03-09,3.43347
2021-03-10,2.5751
2021-03-11,4.29184
2021-03-12,3.64806
2021-03-13,2.14592
2021-03-14,4.29184
2021-03-15,13.94849
2021-03-16,14.37768
2021-03-17,6.43776
2021-03-18,10.51502
2021-03-19,6.43776
2021-03-20,9.22746
2021-03-21,9.01287
2021-03-22,13.30472
2021-03-23,12.87553
2021-03-24,8.58369
2021-03-25,11.80257
2021-03-26,7.72532
2021-03-27,5.79399
2021-03-28,4.29184
2021-03-29,10.72961
2021-03-30,13.51931
2021-03-31,9.87124
2021-04-01,10.30042
2021-04-02,12.01716
2021-04-03,9.65665
2021-04-04,7.51072
2021-04-05,20.81545
2021-04-06,13.7339
2021-04-07,10.30042
2021-04-08,12.23175
2021-04-09,7.29613
2021-04-10,4.72103
2021-04-11,5.15021
2021-04-12,9.44206
2021-04-13,8.1545
2021-04-14,12.44635
2021-04-15,9.65665
2021-04-16,8.58369
2021-04-17,7.29613
2021-04-18,3.64806
2021-04-19,11.58798
2021-04-20,10.72961
2021-04-21,18.24034
2021-04-22,16.95278
2021-04-23,17.38197
2021-04-24,7.29613
2021-04-25,6.00858
2021-04-26,7.93991
2021-04-27,7.93991
2021-04-28,8.58369
2021-04-29,8.1545
2021-04-30,11.80257
2021-05-01,5.15021
2021-05-02,6.43776
2021-05-03,7.08154
2021-05-04,19.74248
2021-05-05,12.23175
2021-05-06,18.66952
2021-05-07,17.38197
2021-05-08,10.30042
2021-05-09,12.87553
2021-05-10,12.01716
2021-05-11,13.7339
2021-05-12,14.16309
2021-05-13,10.08583
2021-05-14,15.66523
2021-05-15,6.65236
2021-05-16,4.93562
2021-05-17,12.87553
2021-05-18,9.44206
2021-05-19,5.79399
2021-05-20,10.72961
2021-05-21,9.65665
2021-05-22,7.08154
2021-05-23,6.00858
2021-05-24,12.01716
2021-05-25,9.44206
2021-05-26,12.01716
2021-05-27,11.15879
2021-05-28,18.88412
2021-05-29,7.93991
2021-05-30,5.79399
2021-05-31,9.87124
2021-06-01,6.43776
2021-06-02,10.08583
2021-06-03,15.23605
2021-06-04,13.30472
2021-06-05,7.93991
2021-06-06,11.37339
2021-06-07,12.01716
2021-06-08,15.45064
2021-06-09,9.01287
2021-06-10,14.80686
2021-06-11,15.66523
2021-06-12,9.01287
2021-06-13,6.65236
2021-06-14,15.87982
2021-06-15,18.88412
2021-06-16,14.37768
2021-06-17,17.16738
2021-06-18,15.45064
2021-06-19,3.64806
2021-06-20,6.43776
2021-06-21,9.01287
2021-06-22,14.59227
2021-06-23,16.09442
2021-06-24,17.16738
2021-06-25,10.51502
2021-06-26,6.65236
2021-06-27,8.1545
2021-06-28,17.38197
2021-06-29,12.66094
2021-06-30,10.9442
2021-07-01,10.51502
2021-07-02,8.79828
2021-07-03,4.50643
2021-07-04,7.08154
2021-07-05,16.73819
2021-07-06,11.37339
2021-07-07,13.94849
2021-07-08,10.51502
2021-07-09,11.58798
2021-07-10,3.64806
2021-07-11,3.43347
2021-07-12,9.22746
2021-07-13,9.01287
2021-07-14,12.23175
2021-07-15,11.80257
2021-07-16,8.79828
2021-07-17,4.50643
2021-07-18,4.50643
2021-07-19,7.29613
2021-07-20,13.7339
2021-07-21,9.22746
2021-07-22,14.37768
2021-07-23,9.87124
2021-07-24,4.50643
2021-07-25,6.22317
2021-07-26,13.30472
2021-07-27,10.51502
2021-07-28,16.73819
2021-07-29,12.87553
2021-07-30,7.29613
2021-07-31,3.00429
2021-08-01,4.93562
2021-08-02,12.87553
2021-08-03,13.94849
2021-08-04,12.44635
2021-08-05,15.45064
2021-08-06,9.65665
2021-08-07,5.57939
2021-08-08,6.22317
2021-08-09,20.17167
2021-08-10,11.58798
2021-08-11,15.45064
2021-08-12,17.38197
2021-08-13,15.23605
2021-08-14,9.22746
2021-08-15,8.79828
2021-08-16,36.0515
2021-08-17,25.96566
2021-08-18,18.88412
2021-08-19,26.82403
2021-08-20,20.17167
2021-08-21,12.87553
2021-08-22,6.86695
2021-08-23,19.74248
2021-08-24,26.39484
2021-08-25,54.72103
2021-08-26,32.61802
2021-08-27,25.32188
2021-08-28,11.15879
2021-08-29,8.79828
2021-08-30,25.96566
2021-08-31,19.95708
2021-09-01,19.52789
2021-09-02,23.17596
2021-09-03,25.32188
2021-09-04,13.94849
2021-09-05,21.67381
2021-09-06,48.92703
2021-09-07,46.13733
2021-09-08,39.27038
2021-09-09,39.91416
2021-09-10,46.78111
2021-09-11,13.51931
2021-09-12,17.59656
2021-09-13,36.26609
2021-09-14,45.06437
2021-09-15,51.07296
2021-09-16,36.0515
2021-09-17,49.57081
2021-09-18,30.04291
2021-09-19,12.87553
2021-09-20,13.94849
2021-09-21,83.2618
2021-09-22,37.55364
2021-09-23,38.8412
2021-09-24,100.0
2021-09-25,37.76824
2021-09-26,14.16309
2021-09-27,31.97424
2021-09-28,33.90557
2021-09-29,28.32618
2021-09-30,22.96137
2021-10-01,18.24034
2021-10-02,9.87124
2021-10-03,6.65236
2021-10-04,10.08583
2021-10-05,18.45493
2021-10-06,19.09871
2021-10-07,13.94849
2021-10-08,10.72961
2021-10-09,10.51502
2021-10-10,8.36909
2021-10-11,11.37339
2021-10-12,15.45064
2021-10-13,12.66094
2021-10-14,15.45064
2021-10-15,17.38197
2021-10-16,7.51072
2021-10-17,8.1545
2021-10-18,11.37339
2021-10-19,9.44206
2021-10-20,19.52789
2021-10-21,12.87553
2021-10-22,13.09012
2021-10-23,8.36909
2021-10-24,4.72103
2021-10-25,12.01716
2021-10-26,10.51502
2021-10-27,13.51931
2021-10-28,9.65665
2021-10-29,7.08154
2021-10-30,5.79399
2021-10-31,4.93562
2021-11-01,13.7339
2021-11-02,10.9442
2021-11-03,11.80257
2021-11-04,17.38197
2021-11-05,12.01716
2021-11-06,7.51072
2021-11-07,6.22317
2021-11-08,13.30472
2021-11-09,15.02145
2021-11-10,39.48497
2021-11-11,32.18884
2021-11-12,25.10729
2021-11-13,11.58798
2021-11-14,9.22746
2021-11-15,17.16738
2021-11-16,15.23605
2021-11-17,13.7339
2021-11-18,15.23605
2021-11-19,21.45922
2021-11-20,9.65665
2021-11-21,7.72532
2021-11-22,18.24034
2021-11-23,16.09442
2021-11-24,16.09442
2021-11-25,14.37768
2021-11-26,21.88841
2021-11-27,15.23605
2021-11-28,11.15879
2021-11-29,30.4721
2021-11-30,24.24892
2021-12-01,21.24463
2021-12-02,17.38197
2021-12-03,21.67381
2021-12-04,16.30901
2021-12-05,16.09442
2021-12-06,20.38626
2021-12-07,16.5236
2021-12-08,14.59227
2021-12-09,15.02145
2021-12-10,12.66094
2021-12-11,7.51072
2021-12-12,5.79399
2021-12-13,12.23175
2021-12-14,15.02145
2021-12-15,13.7339
2021-12-16,10.51502
2021-12-17,10.51502
2021-12-18,5.79399
2021-12-19,6.43776
2021-12-20,15.23605
2021-12-21,13.7339
2021-12-22,13.09012
2021-12-23,17.38197
2021-12-24,13.7339
2021-12-25,7.29613
2021-12-26,6.65236
2021-12-27,13.94849
2021-12-28,17.81115
2021-12-29,11.15879
2021-12-30,19.74248
2021-12-31,12.01716
2022-01-01,6.22317
2022-01-02,7.08154
2022-01-03,10.30042
2022-01-04,10.51502
2022-01-05,11.15879
2022-01-06,14.16309
2022-01-07,12.66094
2022-01-08,6.00858
2022-01-09,6.00858
2022-01-10,19.09871
2022-01-11,12.23175
2022-01-12,13.94849
2022-01-13,12.66094
2022-01-14,12.44635
2022-01-15,5.3648
2022-01-16,9.44206
2022-01-17,12.01716
2022-01-18,12.66094
2022-01-19,53.00429
2022-01-20,18.24034
2022-01-21,14.16309
2022-01-22,9.65665
2022-01-23,6.00858
2022-01-24,14.59227
2022-01-25,12.87553
2022-01-26,10.9442
2022-01-27,5.15021
2022-01-28,8.36909
2022-01-29,6.65236
2022-01-30,3.64806
2022-01-31,4.29184
2022-02-01,4.50643
2022-02-02,6.22317
2022-02-03,8.58369
2022-02-04,11.15879
2022-02-05,7.51072
2022-02-06,3.86266
2022-02-07,10.9442
2022-02-08,9.87124
2022-02-09,7.72532
2022-02-10,13.7339
2022-02-11,9.22746
2022-02-12,2.14592
2022-02-13,5.57939
2022-02-14,9.65665
2022-02-15,7.29613
2022-02-16,11.37339
2022-02-17,8.36909
2022-02-18,9.44206
2022-02-19,1.93133
2022-02-20,3.43347
2022-02-21,11.80257
2022-02-22,9.01287
2022-02-23,9.65665
2022-02-24,10.08583
2022-02-25,10.9442
2022-02-26,5.15021
2022-02-27,5.15021
2022-02-28,10.30042
2022-03-01,8.36909
2022-03-02,17.59656
2022-03-03,14.37768
2022-03-04,11.80257
2022-03-05,9.87124
2022-03-06,7.29613
2022-03-07,14.37768
2022-03-08,11.80257
2022-03-09,6.86695
2022-03-10,11.80257
2022-03-11,11.58798
2022-03-12,10.30042
2022-03-13,7.08154
2022-03-14,11.80257
2022-03-15,11.37339
2022-03-16,11.80257
2022-03-17,11.37339
2022-03-18,10.08583
2022-03-19,7.93991
2022-03-20,4.07725
2022-03-21,9.87124
2022-03-22,12.66094
2022-03-23,13.30472
2022-03-24,18.02575
2022-03-25,12.01716
2022-03-26,7.72532
2022-03-27,7.72532
2022-03-28,12.23175
2022-03-29,10.51502
2022-03-30,12.23175
2022-03-31,7.51072
2022-04-01,10.9442
2022-04-02,8.58369
2022-04-03,3.64806
2022-04-04,13.7339
2022-04-05,9.65665
2022-04-06,12.87553
2022-04-07,7.93991
2022-04-08,11.37339
2022-04-09,5.79399
2022-04-10,5.57939
2022-04-11,9.44206
2022-04-12,14.80686
2022-04-13,14.59227
2022-04-14,18.45493
2022-04-15,9.87124
2022-04-16,7.93991
2022-04-17,6.43776
2022-04-18,13.51931
2022-04-19,14.16309
2022-04-20,9.87124
2022-04-21,9.44206
2022-04-22,13.51931
2022-04-23,6.00858
2022-04-24,5.79399
2022-04-25,10.9442
2022-04-26,10.30042
2022-04-27,16.09442
2022-04-28,15.45064
2022-04-29,14.80686
2022-04-30,4.50643
2022-05-01,9.87124
2022-05-02,15.02145
2022-05-03,21.88841
2022-05-04,13.7339
2022-05-05,11.15879
2022-05-06,8.79828
2022-05-07,6.22317
2022-05-08,9.01287
2022-05-09,13.30472
2022-05-10,13.30472
2022-05-11,17.59656
2022-05-12,16.73819
2022-05-13,24.03433
2022-05-14,9.65665
2022-05-15,11.37339
2022-05-16,11.15879
2022-05-17,15.66523
2022-05-18,40.34334
2022-05-19,24.03433
2022-05-20,10.08583
2022-05-21,8.36909
2022-05-22,8.36909
2022-05-23,14.37768
2022-05-24,16.5236
2022-05-25,13.30472
2022-05-26,9.01287
2022-05-27,11.58798
2022-05-28,3.64806
2022-05-29,4.07725
2022-05-30,12.66094
2022-05-31,11.15879
2022-06-01,5.3648
2022-06-02,9.87124
2022-06-03,7.93991
2022-06-04,4.50643
2022-06-05,7.72532
2022-06-06,6.43776
2022-06-07,12.44635
2022-06-08,11.58798
2022-06-09,12.87553
2022-06-10,10.30042
2022-06-11,3.86266
2022-06-12,4.50643
2022-06-13,22.74678
2022-06-14,11.37339
2022-06-15,13.30472
2022-06-16,9.65665
2022-06-17,11.37339
2022-06-18,6.65236
2022-06-19,9.87124
2022-06-20,10.9442
2022-06-21,8.36909
2022-06-22,11.80257
2022-06-23,7.93991
2022-06-24,8.79828
2022-06-25,2.5751
2022-06-26,2.78969
2022-06-27,6.65236
2022-06-28,22.31759
2022-06-29,14.80686
2022-06-30,7.93991
2022-07-01,9.65665
2022-07-02,3.64806
2022-07-03,2.36051
2022-07-04,9.65665
2022-07-05,9.22746
2022-07-06,18.24034
2022-07-07,11.37339
2022-07-08,8.36909
2022-07-09,4.72103
2022-07-10,2.36051
2022-07-11,9.22746
2022-07-12,8.36909
2022-07-13,7.93991
2022-07-14,10.08583
2022-07-15,9.01287
2022-07-16,3.21888
2022-07-17,3.00429
2022-07-18,12.66094
2022-07-19,9.87124
2022-07-20,34.76394
2022-07-21,21.24463
2022-07-22,8.79828
2022-07-23,7.51072
2022-07-24,4.50643
2022-07-25,13.30472
2022-07-26,10.72961
2022-07-27,13.7339
2022-07-28,13.94849
2022-07-29,10.51502
2022-07-30,4.50643
2022-07-31,3.43347
2022-08-01,12.23175
2022-08-02,12.01716
2022-08-03,8.79828
2022-08-04,11.80257
2022-08-05,8.58369
2022-08-06,3.21888
2022-08-07,3.43347
2022-08-08,9.65665
2022-08-09,7.08154
2022-08-10,10.72961
2022-08-11,11.15879
2022-08-12,10.72961
2022-08-13,6.22317
2022-08-14,3.86266
2022-08-15,6.00858
2022-08-16,13.94849
2022-08-17,7.08154
2022-08-18,8.36909
2022-08-19,13.94849
2022-08-20,5.15021
2022-08-21,3.86266
2022-08-22,27.89699
2022-08-23,31.97424
2022-08-24,22.31759
2022-08-25,16.09442
2022-08-26,9.65665
2022-08-27,9.65665
2022-08-28,7.51072
2022-08-29,12.44635
2022-08-30,15.45064
2022-08-31,10.30042
2022-09-01,7.72532
2022-09-02,6.43776
2022-09-03,3.00429
2022-09-04,3.00429
2022-09-05,10.51502
2022-09-06,10.30042
2022-09-07,14.16309
2022-09-08,10.30042
2022-09-09,5.3648
2022-09-10,4.29184
2022-09-11,6.22317
2022-09-12,7.08154
2022-09-13,10.51502
2022-09-14,11.15879
2022-09-15,12.01716
2022-09-16,12.44635
2022-09-17,4.50643
2022-09-18,5.3648
2022-09-19,12.44635
2022-09-20,12.44635
2022-09-21,12.01716
2022-09-22,9.01287
2022-09-23,11.37339
2022-09-24,3.43347
2022-09-25,5.3648
2022-09-26,16.09442
2022-09-27,10.30042
2022-09-28,18.88412
2022-09-29,22.53218
2022-09-30,13.51931
2022-10-01,3.86266
2022-10-02,6.00858
2022-10-03,6.65236
2022-10-04,9.65665
2022-10-05,9.01287
2022-10-06,12.44635
2022-10-07,10.72961
2022-10-08,2.5751
2022-10-09,3.00429
2022-10-10,2.78969
2022-10-11,9.87124
2022-10-12,12.66094
2022-10-13,9.65665
2022-10-14,11.80257
2022-10-15,4.29184
2022-10-16,6.22317
2022-10-17,16.09442
2022-10-18,12.01716
2022-10-19,8.79828
2022-10-20,8.36909
2022-10-21,8.79828
2022-10-22,2.5751
2022-10-23,3.64806
2022-10-24,9.44206
2022-10-25,10.9442
2022-10-26,11.15879
2022-10-27,10.9442
2022-10-28,8.1545
2022-10-29,2.5751
2022-10-30,4.72103
2022-10-31,10.30042
2022-11-01,10.72961
2022-11-02,10.30042
2022-11-03,11.37339
2022-11-04,8.1545
2022-11-05,2.78969
2022-11-06,4.07725
2022-11-07,11.80257
2022-11-08,16.30901
2022-11-09,21.03004
2022-11-10,22.53218
2022-11-11,19.3133
2022-11-12,24.8927
2022-11-13,13.94849
2022-11-14,30.68669
2022-11-15,21.24463
2022-11-16,9.87124
2022-11-17,13.7339
2022-11-18,11.37339
2022-11-19,8.58369
2022-11-20,8.58369
2022-11-21,11.15879
2022-11-22,13.30472
2022-11-23,9.65665
2022-11-24,10.72961
2022-11-25,11.15879
2022-11-26,7.08154
2022-11-27,4.72103
2022-11-28,12.44635
2022-11-29,7.51072
2022-11-30,8.36909
2022-12-01,11.58798
2022-12-02,6.86695
2022-12-03,3.00429
2022-12-04,3.00429
2022-12-05,9.22746
2022-12-06,7.08154
2022-12-07,9.01287
2022-12-08,12.44635
2022-12-09,14.16309
2022-12-10,3.64806
2022-12-11,6.86695
2022-12-12,11.58798
2022-12-13,10.72961
2022-12-14,8.1545
2022-12-15,7.51072
2022-12-16,8.1545
2022-12-17,2.5751
2022-12-18,5.79399
2022-12-19,6.22317
2022-12-20,8.36909
2022-12-21,9.01287
2022-12-22,10.9442
2022-12-23,7.08154
2022-12-24,1.71673
2022-12-26,9.01287
2022-12-27,7.29613
2022-12-28,8.1545
2022-12-29,7.72532
2022-12-30,6.00858
2022-12-31,1.71673
2023-01-01,4.29184
2023-01-02,7.93991
2023-01-03,5.79399
2023-01-04,7.93991
2023-01-05,9.65665
2023-01-06,7.29613
2023-01-07,1.93133
2023-01-08,4.07725
2023-01-09,7.08154
2023-01-10,7.72532
2023-01-11,8.58369
2023-01-12,4.72103
2023-01-13,6.00858
2023-01-14,3.86266
2023-01-15,5.79399
2023-01-16,10.30042
2023-01-17,9.65665
2023-01-18,9.44206
2023-01-19,6.43776
2023-01-20,8.58369
2023-01-21,2.14592
2023-01-22,3.21888
2023-01-23,3.00429
2023-01-24,4.07725
2023-01-25,7.51072
2023-01-26,9.22746
2023-01-27,8.58369
2023-01-28,3.86266
2023-01-29,3.86266
2023-01-30,8.1545
2023-01-31,4.07725
2023-02-01,38.41201
2023-02-02,13.51931
2023-02-03,7.08154
2023-02-04,4.29184
2023-02-05,4.50643
2023-02-06,7.72532
2023-02-07,5.79399
2023-02-08,5.3648
2023-02-09,9.01287
2023-02-10,6.00858
2023-02-11,2.5751
2023-02-12,2.14592
2023-02-13,6.65236
2023-02-14,7.72532
2023-02-15,7.72532
2023-02-16,12.66094
2023-02-17,7.51072
2023-02-18,3.00429
2023-02-19,3.64806
2023-02-20,7.29613
2023-02-21,9.87124
2023-02-22,7.93991
2023-02-23,7.29613
2023-02-24,8.79828
2023-02-25,1.71673
2023-02-26,2.14592
2023-02-27,5.57939
2023-02-28,10.9442
2023-03-01,9.65665
2023-03-02,8.58369
2023-03-03,8.36909
2023-03-04,2.36051
2023-03-05,1.07296
2023-03-06,8.1545
2023-03-07,8.1545
2023-03-08,7.29613
2023-03-09,8.36909
2023-03-10,8.1545
2023-03-11,3.00429
2023-03-12,2.5751
2023-03-13,9.87124
2023-03-14,5.57939
2023-03-15,8.36909
2023-03-16,7.72532
2023-03-17,8.1545
2023-03-18,3.00429
2023-03-19,4.29184
2023-03-20,9.01287
2023-03-21,9.01287
2023-03-22,8.36909
2023-03-23,7.29613
2023-03-24,6.43776
2023-03-25,2.14592
2023-03-26,2.36051
2023-03-27,7.51072
2023-03-28,5.79399
2023-03-29,5.57939
2023-03-30,7.51072
2023-03-31,7.93991
2023-04-01,4.93562
2023-04-02,2.78969
2023-04-03,10.72961
2023-04-04,7.72532
2023-04-05,14.80686
2023-04-06,10.51502
2023-04-07,9.65665
2023-04-08,6.43776
2023-04-09,4.93562
2023-04-10,11.15879
2023-04-11,12.44635
2023-04-12,9.87124
2023-04-13,10.9442
2023-04-14,6.86695
2023-04-15,4.29184
2023-04-16,3.00429
2023-04-17,7.08154
2023-04-18,6.00858
2023-04-19,8.79828
2023-04-20,6.43776
2023-04-21,6.00858
2023-04-22,2.14592
2023-04-23,1.07296
2023-04-24,6.00858
2023-04-25,9.65665
2023-04-26,8.79828
2023-04-27,10.30042
2023-04-28,6.65236
2023-04-29,2.78969
2023-04-30,4.07725
2023-05-01,4.50643
2023-05-02,6.65236
2023-05-03,6.00858
2023-05-04,7.72532
2023-05-05,2.36051
2023-05-06,2.5751
2023-05-07,3.86266
2023-05-08,7.08154
2023-05-09,6.86695
2023-05-10,7.29613
2023-05-11,10.72961
2023-05-12,8.1545
2023-05-13,5.57939
2023-05-14,6.00858
2023-05-15,7.72532
2023-05-16,10.51502
2023-05-17,8.58369
2023-05-18,9.87124
2023-05-19,7.51072
2023-05-20,2.14592
2023-05-21,4.72103
2023-05-22,7.51072
2023-05-23,7.93991
2023-05-24,9.22746
2023-05-25,7.93991
2023-05-26,6.86695
2023-05-27,4.07725
2023-05-28,4.93562
2023-05-29,3.21888
2023-05-30,7.29613
2023-05-31,9.44206
2023-06-01,9.44206
2023-06-02,7.51072
2023-06-03,3.43347
2023-06-04,6.22317
2023-06-05,4.93562
2023-06-06,2.78969
2023-06-07,7.93991
2023-06-08,6.65236
2023-06-09,5.3648
2023-06-10,1.50214
2023-06-11,4.50643
2023-06-12,6.00858
2023-06-13,8.58369
2023-06-14,7.72532
2023-06-15,6.43776
2023-06-16,4.50643
2023-06-17,3.00429
2023-06-18,3.21888
2023-06-19,6.43776
2023-06-20,9.44206
2023-06-21,8.1545
2023-06-22,7.93991
2023-06-23,9.65665
2023-06-24,3.86266
2023-06-25,2.36051
2023-06-26,5.15021
2023-06-27,6.00858
2023-06-28,5.79399
2023-06-29,5.57939
2023-06-30,6.00858
2023-07-01,2.36051
2023-07-02,4.50643
2023-07-03,6.00858
2023-07-04,6.65236
2023-07-05,3.43347
2023-07-06,5.57939
2023-07-07,7.72532
2023-07-08,3.21888
2023-07-09,3.64806
2023-07-10,5.79399
2023-07-11,8.58369
2023-07-12,10.9442
2023-07-13,6.00858
2023-07-14,9.22746
2023-07-15,6.22317
2023-07-16,3.64806
2023-07-17,8.1545
2023-07-18,7.08154
2023-07-19,7.08154
2023-07-20,9.01287
2023-07-21,5.3648
2023-07-22,7.29613
2023-07-23,3.00429
2023-07-24,9.87124
2023-07-25,7.93991
2023-07-26,7.08154
2023-07-27,7.93991
2023-07-28,7.29613
2023-07-29,1.93133
2023-07-30,1.93133
2023-07-31,6.22317
2023-08-01,6.22317
2023-08-02,8.1545
2023-08-03,5.57939
2023-08-04,6.00858
2023-08-05,1.28755
2023-08-06,2.14592
2023-08-07,6.43776
2023-08-08,3.86266
2023-08-09,6.00858
2023-08-10,6.86695
2023-08-11,9.22746
2023-08-12,1.50214
2023-08-13,2.78969
2023-08-14,7.08154
2023-08-15,2.78969
2023-08-16,6.65236
2023-08-17,7.51072
2023-08-18,8.1545
2023-08-19,3.64806
2023-08-20,3.86266
2023-08-21,4.72103
2023-08-22,6.43776
2023-08-23,7.72532
2023-08-24,5.57939
2023-08-25,5.57939
2023-08-26,4.07725
2023-08-27,3.43347
2023-08-28,9.65665
2023-08-29,9.22746
2023-08-30,8.79828
2023-08-31,7.72532
2023-09-01,6.65236
2023-09-02,1.28755
2023-09-03,2.36051
2023-09-04,8.79828
2023-09-05,9.65665
2023-09-06,7.08154
2023-09-07,5.79399
2023-09-08,8.58369
2023-09-09,2.5751
2023-09-10,3.64806
2023-09-11,8.1545
2023-09-12,6.86695
2023-09-13,9.65665
2023-09-14,10.51502
2023-09-15,6.43776
2023-09-16,3.43347
2023-09-17,4.07725
2023-09-18,9.22746
2023-09-19,12.87553
2023-09-20,10.51502
2023-09-21,10.51502
2023-09-22,10.30042
2023-09-23,3.43347
2023-09-24,2.78969
2023-09-25,8.79828
2023-09-26,7.29613
2023-09-27,9.65665
2023-09-28,4.29184
2023-09-29,2.78969
2023-09-30,3.00429
2023-10-01,4.93562
2023-10-02,6.65236
2023-10-03,2.5751
2023-10-04,10.30042
2023-10-05,4.50643
2023-10-06,6.65236
2023-10-07,3.00429
2023-10-08,1.93133
2023-10-09,5.3648
2023-10-10,9.01287
2023-10-11,8.79828
2023-10-12,6.00858
2023-10-13,7.72532
2023-10-14,2.78969
2023-10-15,4.93562
2023-10-16,7.29613
2023-10-17,6.43776
2023-10-18,5.57939
2023-10-19,4.50643
2023-10-20,5.57939
2023-10-21,1.93133
2023-10-22,2.5751
2023-10-23,6.65236
2023-10-24,12.66094
2023-10-25,9.01287
2023-10-26,8.58369
2023-10-27,8.36909
2023-10-28,2.5751
2023-10-29,2.78969
2023-10-30,7.72532
2023-10-31,6.86695
2023-11-01,9.01287
2023-11-02,10.08583
2023-11-03,6.43776
2023-11-04,3.00429
2023-11-05,4.07725
2023-11-06,11.15879
2023-11-07,7.72532
2023-11-08,11.15879
2023-11-09,6.86695
2023-11-10,11.15879
2023-11-11,3.43347
2023-11-12,3.64806
2023-11-13,9.44206
2023-11-14,12.01716
2023-11-15,9.87124
2023-11-16,8.58369
2023-11-17,11.58798
2023-11-18,4.29184
2023-11-19,2.78969
2023-11-20,8.79828
2023-11-21,16.73819
2023-11-22,18.66952
2023-11-23,14.16309
2023-11-24,11.37339
2023-11-25,3.64806
2023-11-26,3.43347
2023-11-27,8.1545
2023-11-28,11.15879
2023-11-29,10.9442
2023-11-30,11.37339
2023-12-01,8.79828
2023-12-02,4.50643
2023-12-03,7.51072
2023-12-04,18.45493
2023-12-05,17.81115
2023-12-06,17.81115
2023-12-07,16.5236
2023-12-08,13.30472
2023-12-09,7.29613
2023-12-10,14.37768
2023-12-11,18.45493
2023-12-12,12.23175
2023-12-13,14.37768
2023-12-14,13.51931
2023-12-15,11.15879
2023-12-16,5.57939
2023-12-17,7.51072
2023-12-18,10.30042
2023-12-19,12.87553
2023-12-20,10.72961
2023-12-21,9.65665
2023-12-22,7.08154
2023-12-23,6.22317
2023-12-24,5.79399
2023-12-25,6.43776
2023-12-26,6.86695
2023-12-27,7.08154
2023-12-28,8.36909
2023-12-29,12.87553
