date,주택연금
2021-04-28,12.20106
2021-04-29,7.75413
2021-04-30,7.28638
2021-05-01,7.29955
2021-05-02,5.96877
2021-05-03,9.59219
2021-05-04,7.03603
2021-05-05,6.43652
2021-05-06,7.86613
2021-05-07,8.14282
2021-05-08,9.19691
2021-05-09,9.34844
2021-05-10,7.78707
2021-05-11,8.38658
2021-05-12,8.69622
2021-05-13,7.51037
2021-05-14,7.12168
2021-05-15,6.34429
2021-05-16,21.58244
2021-05-17,10.91639
2021-05-18,10.31029
2021-05-19,10.10606
2021-05-20,9.3682
2021-05-21,8.88069
2021-05-22,6.6144
2021-05-23,9.98748
2021-05-24,8.07694
2021-05-25,7.99789
2021-05-26,8.28776
2021-05-27,10.29712
2021-05-28,7.85295
2021-05-29,7.41814
2021-05-30,9.59219
2021-05-31,9.82936
2021-06-01,6.9438
2021-06-02,6.72639
2021-06-03,8.57764
2021-06-04,6.29158
2021-06-05,5.62619
2021-06-06,9.94795
2021-06-07,10.363
2021-06-08,11.64767
2021-06-09,9.11786
2021-06-10,7.39837
2021-06-11,6.38381
2021-06-12,5.13867
2021-06-13,6.25864
2021-06-14,6.60122
2021-06-15,5.75136
2021-06-16,5.66572
2021-06-17,6.17959
2021-06-18,6.31793
2021-06-19,5.11232
2021-06-20,5.85018
2021-06-21,6.56169
2021-06-22,5.90948
2021-06-23,6.23888
2021-06-24,6.15982
2021-06-25,5.18479
2021-06-26,4.59845
2021-06-27,5.5669
2021-06-28,8.7094
2021-06-29,6.70663
2021-06-30,5.66572
2021-07-01,6.5024
2021-07-02,4.89492
2021-07-03,4.76974
2021-07-04,6.36405
2021-07-05,12.83351
2021-07-06,6.10712
2021-07-07,6.67369
2021-07-08,5.0662
2021-07-09,5.32314
2021-07-10,4.90809
2021-07-11,5.5076
2021-07-12,6.72639
2021-07-13,5.949
2021-07-14,5.95559
2021-07-15,5.49443
2021-07-16,5.22432
2021-07-17,4.67751
2021-07-18,5.08597
2021-07-19,6.52875
2021-07-20,6.82521
2021-07-21,5.4022
2021-07-22,5.77771
2021-07-23,5.32973
2021-07-24,4.53916
2021-07-25,4.93444
2021-07-26,5.96877
2021-07-27,8.42611
2021-07-28,11.11403
2021-07-29,8.21529
2021-07-30,6.25205
2021-07-31,5.71183
2021-08-01,15.56097
2021-08-02,8.70281
2021-08-03,6.91745
2021-08-04,6.04782
2021-08-05,5.80407
2021-08-06,5.85677
2021-08-07,5.42196
2021-08-08,6.95698
2021-08-09,7.62237
2021-08-10,6.51558
2021-08-11,6.24547
2021-08-12,5.86995
2021-08-13,5.83042
2021-08-14,5.1255
2021-08-15,5.49443
2021-08-16,6.02147
2021-08-17,6.65392
2021-08-18,6.54193
2021-08-19,6.60122
2021-08-20,6.62098
2021-08-21,7.41155
2021-08-22,8.06377
2021-08-23,7.16779
2021-08-24,8.00447
2021-08-25,7.24685
2021-08-26,7.88589
2021-08-27,6.12688
2021-08-28,5.85018
2021-08-29,6.04782
2021-08-30,7.12168
2021-08-31,6.23229
2021-09-01,6.0083
2021-09-02,7.1085
2021-09-03,5.63937
2021-09-04,4.95421
2021-09-05,5.71183
2021-09-06,7.53014
2021-09-07,8.01765
2021-09-08,6.53534
2021-09-09,7.04921
2021-09-10,6.52216
2021-09-11,7.4972
2021-09-12,8.00447
2021-09-13,7.72119
2021-09-14,6.93062
2021-09-15,6.64075
2021-09-16,8.22847
2021-09-17,6.12029
2021-09-18,6.12029
2021-09-19,6.64734
2021-09-20,8.16918
2021-09-21,9.22985
2021-09-22,10.20488
2021-09-23,17.08939
2021-09-24,11.12721
2021-09-25,10.03359
2021-09-26,8.74892
2021-09-27,8.77528
2021-09-28,8.55787
2021-09-29,17.0301
2021-09-30,24.25719
2021-10-01,35.57546
2021-10-02,17.06963
2021-10-03,13.65702
2021-10-04,13.96007
2021-10-05,12.60293
2021-10-06,13.24197
2021-10-07,10.75828
2021-10-08,9.61196
2021-10-09,6.97015
2021-10-10,8.78186
2021-10-11,8.16259
2021-10-12,10.67263
2021-10-13,11.41708
2021-10-14,8.47881
2021-10-15,10.04677
2021-10-16,9.50655
2021-10-17,9.98748
2021-10-18,12.5107
2021-10-19,11.12721
2021-10-20,9.6976
2021-10-21,14.03913
2021-10-22,9.0915
2021-10-23,6.60122
2021-10-24,7.8266
2021-10-25,9.11127
2021-10-26,8.57764
2021-10-27,8.10988
2021-10-28,8.07694
2021-10-29,7.97153
2021-10-30,6.48922
2021-10-31,8.47223
2021-11-01,8.7621
2021-11-02,7.79366
2021-11-03,7.45767
2021-11-04,7.25344
2021-11-05,6.26523
2021-11-06,5.56031
2021-11-07,6.67369
2021-11-08,6.89109
2021-11-09,6.89768
2021-11-10,6.18617
2021-11-11,9.14421
2021-11-12,6.49581
2021-11-13,5.90948
2021-11-14,6.00171
2021-11-15,8.4327
2021-11-16,7.8793
2021-11-17,7.76072
2021-11-18,7.29955
2021-11-19,7.16779
2021-11-20,5.63278
2021-11-21,6.48264
2021-11-22,7.12826
2021-11-23,6.35746
2021-11-24,7.04262
2021-11-25,7.84636
2021-11-26,7.44449
2021-11-27,6.21253
2021-11-28,6.16641
2021-11-29,7.92542
2021-11-30,9.01903
2021-12-01,8.00447
2021-12-02,7.83319
2021-12-03,6.36405
2021-12-04,5.76454
2021-12-05,5.86336
2021-12-06,7.39179
2021-12-07,7.45108
2021-12-08,7.20073
2021-12-09,6.69345
2021-12-10,8.33388
2021-12-11,12.02318
2021-12-12,6.85157
2021-12-13,7.90565
2021-12-14,6.91086
2021-12-15,6.77251
2021-12-16,7.29955
2021-12-17,5.48784
2021-12-18,5.48784
2021-12-19,5.44831
2021-12-20,7.51696
2021-12-21,7.33249
2021-12-22,6.54852
2021-12-23,7.02286
2021-12-24,11.97048
2021-12-25,6.12029
2021-12-26,6.30476
2021-12-27,7.58284
2021-12-28,6.9438
2021-12-29,9.32867
2021-12-30,7.49061
2021-12-31,5.84359
2022-01-01,5.96877
2022-01-02,6.4497
2022-01-03,8.24823
2022-01-04,7.64213
2022-01-05,7.50378
2022-01-06,8.4327
2022-01-07,10.95592
2022-01-08,10.46182
2022-01-09,9.59219
2022-01-10,9.45385
2022-01-11,8.55128
2022-01-12,8.07036
2022-01-13,10.4157
2022-01-14,11.14697
2022-01-15,7.3852
2022-01-16,7.79366
2022-01-17,8.84116
2022-01-18,7.64213
2022-01-19,9.55267
2022-01-20,9.12444
2022-01-21,8.45246
2022-01-22,7.46425
2022-01-23,7.00309
2022-01-24,8.96633
2022-01-25,11.69378
2022-01-26,8.49858
2022-01-27,16.00237
2022-01-28,8.80163
2022-01-29,7.58943
2022-01-30,7.40496
2022-01-31,10.13241
2022-02-01,12.08248
2022-02-02,11.06792
2022-02-03,12.80057
2022-02-04,9.75031
2022-02-05,9.32867
2022-02-06,8.30753
2022-02-07,9.30891
2022-02-08,9.8623
2022-02-09,7.91224
2022-02-10,7.53672
2022-02-11,7.12168
2022-02-12,8.75551
2022-02-13,8.01765
2022-02-14,8.03083
2022-02-15,8.39976
2022-02-16,10.11924
2022-02-17,10.21147
2022-02-18,7.54331
2022-02-19,6.56169
2022-02-20,6.86474
2022-02-21,8.57764
2022-02-22,7.59602
2022-02-23,8.156
2022-02-24,8.53152
2022-02-25,6.49581
2022-02-26,7.20732
2022-02-27,6.74616
2022-02-28,6.95698
2022-03-01,5.86995
2022-03-02,6.63416
2022-03-03,6.56828
2022-03-04,6.23888
2022-03-05,5.38902
2022-03-06,6.52875
2022-03-07,6.65392
2022-03-08,6.21253
2022-03-09,4.49304
2022-03-10,5.75136
2022-03-11,5.98194
2022-03-12,5.30996
2022-03-13,6.41017
2022-03-14,7.92542
2022-03-15,6.68028
2022-03-16,7.04262
2022-03-17,6.56828
2022-03-18,6.39699
2022-03-19,6.29158
2022-03-20,6.34429
2022-03-21,7.00309
2022-03-22,6.42993
2022-03-23,10.71216
2022-03-24,10.44205
2022-03-25,7.49061
2022-03-26,6.00171
2022-03-27,8.74234
2022-03-28,8.39317
2022-03-29,7.23367
2022-03-30,6.52875
2022-03-31,7.12826
2022-04-01,6.30476
2022-04-02,5.14526
2022-04-03,5.77771
2022-04-04,7.00968
2022-04-05,6.0083
2022-04-06,6.48264
2022-04-07,7.3852
2022-04-08,5.79748
2022-04-09,4.92786
2022-04-10,5.4549
2022-04-11,6.71981
2022-04-12,5.72501
2022-04-13,5.81065
2022-04-14,6.75275
2022-04-15,5.86336
2022-04-16,5.02009
2022-04-17,5.47466
2022-04-18,11.16015
2022-04-19,20.02766
2022-04-20,12.49094
2022-04-21,27.86744
2022-04-22,24.36919
2022-04-23,9.17715
2022-04-24,8.78186
2022-04-25,9.34844
2022-04-26,8.4327
2022-04-27,7.66848
2022-04-28,20.51518
2022-04-29,9.60537
2022-04-30,7.13485
2022-05-01,7.18097
2022-05-02,8.34705
2022-05-03,8.97292
2022-05-04,7.81342
2022-05-05,14.05889
2022-05-06,21.4968
2022-05-07,14.94828
2022-05-08,12.93892
2022-05-09,12.65564
2022-05-10,9.59878
2022-05-11,10.7451
2022-05-12,10.09289
2022-05-13,9.59878
2022-05-14,7.44449
2022-05-15,12.65564
2022-05-16,14.67817
2022-05-17,9.87548
2022-05-18,11.11403
2022-05-19,10.21147
2022-05-20,10.02042
2022-05-21,7.47743
2022-05-22,11.77943
2022-05-23,13.92713
2022-05-24,9.60537
2022-05-25,17.31339
2022-05-26,14.29606
2022-05-27,12.98504
2022-05-28,9.1508
2022-05-29,8.72916
2022-05-30,10.72534
2022-05-31,9.55267
2022-06-01,7.01627
2022-06-02,7.1085
2022-06-03,7.04262
2022-06-04,6.18617
2022-06-05,7.47743
2022-06-06,7.30614
2022-06-07,8.82139
2022-06-08,8.39976
2022-06-09,8.16918
2022-06-10,7.35885
2022-06-11,6.44311
2022-06-12,7.36543
2022-06-13,8.56446
2022-06-14,8.32729
2022-06-15,8.25482
2022-06-16,8.56446
2022-06-17,8.28776
2022-06-18,6.73298
2022-06-19,8.51175
2022-06-20,9.56584
2022-06-21,9.4802
2022-06-22,7.80683
2022-06-23,8.25482
2022-06-24,6.9965
2022-06-25,5.73819
2022-06-26,5.79748
2022-06-27,7.88589
2022-06-28,8.10988
2022-06-29,6.8318
2022-06-30,6.6144
2022-07-01,6.41675
2022-07-02,5.52737
2022-07-03,5.42855
2022-07-04,7.39179
2022-07-05,7.0558
2022-07-06,6.31135
2022-07-07,6.42334
2022-07-08,6.75275
2022-07-09,6.81204
2022-07-10,8.10988
2022-07-11,11.38414
2022-07-12,8.67646
2022-07-13,8.06377
2022-07-14,7.20073
2022-07-15,7.22709
2022-07-16,5.54054
2022-07-17,6.48264
2022-07-18,8.54469
2022-07-19,7.35885
2022-07-20,7.39179
2022-07-21,7.68825
2022-07-22,26.77383
2022-07-23,12.43823
2022-07-24,24.804
2022-07-25,14.41465
2022-07-26,10.21147
2022-07-27,8.47223
2022-07-28,19.25686
2022-07-29,8.90704
2022-07-30,6.88451
2022-07-31,7.52355
2022-08-01,7.89907
2022-08-02,7.33908
2022-08-03,25.06093
2022-08-04,9.50655
2022-08-05,9.09809
2022-08-06,9.62513
2022-08-07,10.00724
2022-08-08,11.21285
2022-08-09,8.6501
2022-08-10,8.44587
2022-08-11,7.58284
2022-08-12,7.53672
2022-08-13,6.47605
2022-08-14,6.02147
2022-08-15,6.73298
2022-08-16,8.52493
2022-08-17,8.07694
2022-08-18,7.83319
2022-08-19,9.3682
2022-08-20,6.80545
2022-08-21,10.61993
2022-08-22,16.91152
2022-08-23,11.23262
2022-08-24,9.34844
2022-08-25,10.75828
2022-08-26,8.60399
2022-08-27,7.93201
2022-08-28,10.20488
2022-08-29,15.0471
2022-08-30,13.32103
2022-08-31,9.36161
2022-09-01,9.03221
2022-09-02,7.61578
2022-09-03,7.47743
2022-09-04,8.37999
2022-09-05,8.21529
2022-09-06,7.26003
2022-09-07,7.59602
2022-09-08,6.72639
2022-09-09,8.27458
2022-09-10,9.99407
2022-09-11,9.57243
2022-09-12,11.33144
2022-09-13,13.32762
2022-09-14,19.82344
2022-09-15,11.28532
2022-09-16,8.84116
2022-09-17,7.62237
2022-09-18,8.26141
2022-09-19,9.39455
2022-09-20,8.53152
2022-09-21,9.08491
2022-09-22,8.156
2022-09-23,7.06238
2022-09-24,6.31793
2022-09-25,7.32591
2022-09-26,8.47881
2022-09-27,8.10988
2022-09-28,8.01106
2022-09-29,7.64872
2022-09-30,8.17576
2022-10-01,7.14144
2022-10-02,7.34567
2022-10-03,9.65149
2022-10-04,9.0388
2022-10-05,7.76072
2022-10-06,8.36023
2022-10-07,7.60919
2022-10-08,7.35226
2022-10-09,7.29955
2022-10-10,10.59358
2022-10-11,10.56723
2022-10-12,10.15218
2022-10-13,8.61058
2022-10-14,8.80822
2022-10-15,8.14282
2022-10-16,8.66328
2022-10-17,12.93892
2022-10-18,10.251
2022-10-19,9.42091
2022-10-20,10.42229
2022-10-21,8.78845
2022-10-22,7.45767
2022-10-23,10.63969
2022-10-24,9.92819
2022-10-25,8.6501
2022-10-26,8.85433
2022-10-27,9.28256
2022-10-28,8.3207
2022-10-29,9.21668
2022-10-30,5.37584
2022-10-31,7.2205
2022-11-01,8.268
2022-11-02,7.53014
2022-11-03,7.81342
2022-11-04,7.1612
2022-11-05,6.02806
2022-11-06,6.95698
2022-11-07,10.98886
2022-11-08,8.39317
2022-11-09,7.9913
2022-11-10,7.47084
2022-11-11,6.12688
2022-11-12,4.9608
2022-11-13,6.16641
2022-11-14,7.70801
2022-11-15,7.86613
2022-11-16,8.38658
2022-11-17,9.92819
2022-11-18,6.71322
2022-11-19,6.1137
2022-11-20,7.16779
2022-11-21,8.39317
2022-11-22,11.1865
2022-11-23,10.00724
2022-11-24,8.28776
2022-11-25,7.28638
2022-11-26,6.2257
2022-11-27,6.86474
2022-11-28,8.16259
2022-11-29,8.37341
2022-11-30,7.78707
2022-12-01,7.91224
2022-12-02,7.30614
2022-12-03,5.04644
2022-12-04,6.62757
2022-12-05,8.32729
2022-12-06,8.97292
2022-12-07,8.7094
2022-12-08,8.95974
2022-12-09,7.31273
2022-12-10,6.52875
2022-12-11,7.85954
2022-12-12,9.13103
2022-12-13,8.2087
2022-12-14,7.91883
2022-12-15,7.18097
2022-12-16,8.11647
2022-12-17,7.17438
2022-12-18,6.66051
2022-12-19,10.83075
2022-12-20,9.19032
2022-12-21,7.59602
2022-12-22,7.20732
2022-12-23,8.28117
2022-12-24,10.58699
2022-12-25,10.53429
2022-12-26,10.71875
2022-12-27,11.09427
2022-12-28,13.58455
2022-12-29,12.17471
2022-12-30,10.33006
2022-12-31,8.86092
2023-01-01,13.22221
2023-01-02,12.58317
2023-01-03,15.66638
2023-01-04,14.38829
2023-01-05,14.75723
2023-01-06,10.60017
2023-01-07,11.19968
2023-01-08,11.2985
2023-01-09,11.63449
2023-01-10,12.66223
2023-01-11,14.17089
2023-01-12,12.91916
2023-01-13,11.00204
2023-01-14,11.56202
2023-01-15,10.63969
2023-01-16,35.25923
2023-01-17,20.87094
2023-01-18,15.56097
2023-01-19,14.15112
2023-01-20,13.68337
2023-01-21,16.5887
2023-01-22,29.34975
2023-01-23,20.35048
2023-01-24,18.05125
2023-01-25,22.12266
2023-01-26,18.36089
2023-01-27,14.75723
2023-01-28,13.96666
2023-01-29,13.65043
2023-01-30,18.05125
2023-01-31,21.8262
2023-02-01,72.10619
2023-02-02,43.67217
2023-02-03,22.85394
2023-02-04,20.63377
2023-02-05,13.92054
2023-02-06,16.62823
2023-02-07,18.31477
2023-02-08,13.93372
2023-02-09,13.0048
2023-02-10,28.32861
2023-02-11,10.96251
2023-02-12,12.86646
2023-02-13,15.79814
2023-02-14,12.85987
2023-02-15,11.83872
2023-02-16,12.14177
2023-02-17,14.24995
2023-02-18,14.46076
2023-02-19,10.31688
2023-02-20,11.21285
2023-02-21,10.19171
2023-02-22,10.73193
2023-02-23,9.57243
2023-02-24,8.40635
2023-02-25,13.09704
2023-02-26,8.60399
2023-02-27,10.92298
2023-02-28,9.04539
2023-03-01,8.07036
2023-03-02,17.67573
2023-03-03,10.79781
2023-03-04,8.10988
2023-03-05,8.84775
2023-03-06,9.26279
2023-03-07,9.2562
2023-03-08,8.14941
2023-03-09,8.22188
2023-03-10,6.81863
2023-03-11,5.86995
2023-03-12,6.79227
2023-03-13,8.09012
2023-03-14,8.10988
2023-03-15,8.1033
2023-03-16,8.1033
2023-03-17,7.82001
2023-03-18,5.98194
2023-03-19,6.56828
2023-03-20,9.28914
2023-03-21,9.04539
2023-03-22,12.60952
2023-03-23,9.96113
2023-03-24,7.51696
2023-03-25,5.88971
2023-03-26,5.92265
2023-03-27,8.39317
2023-03-28,7.80025
2023-03-29,7.0558
2023-03-30,7.8793
2023-03-31,7.14803
2023-04-01,4.96738
2023-04-02,6.20594
2023-04-03,7.93201
2023-04-04,6.98992
2023-04-05,9.51973
2023-04-06,7.10191
2023-04-07,6.40358
2023-04-08,5.81065
2023-04-09,5.85018
2023-04-10,6.78569
2023-04-11,6.58804
2023-04-12,6.21911
2023-04-13,6.39699
2023-04-14,5.80407
2023-04-15,5.2902
2023-04-16,5.64595
2023-04-17,6.90427
2023-04-18,7.21391
2023-04-19,6.23229
2023-04-20,6.13347
2023-04-21,5.71842
2023-04-22,5.03985
2023-04-23,5.34949
2023-04-24,7.15462
2023-04-25,6.35746
2023-04-26,6.71981
2023-04-27,5.82383
2023-04-28,5.53396
2023-04-29,4.99374
2023-04-30,5.15185
2023-05-01,5.77771
2023-05-02,7.1085
2023-05-03,6.29817
2023-05-04,5.69866
2023-05-05,5.76454
2023-05-06,6.28499
2023-05-07,6.15323
2023-05-08,7.66848
2023-05-09,7.34567
2023-05-10,6.27841
2023-05-11,6.3377
2023-05-12,6.00171
2023-05-13,5.53396
2023-05-14,5.42196
2023-05-15,9.01903
2023-05-16,6.48922
2023-05-17,6.16641
2023-05-18,6.7791
2023-05-19,6.51558
2023-05-20,4.92786
2023-05-21,5.18479
2023-05-22,7.61578
2023-05-23,6.79886
2023-05-24,7.1085
2023-05-25,8.28117
2023-05-26,6.51558
2023-05-27,5.39561
2023-05-28,5.48784
2023-05-29,6.53534
