date,강제집행
2020-10-09,8.78552
2020-10-10,7.62273
2020-10-11,9.30232
2020-10-12,14.59948
2020-10-13,20.41343
2020-10-14,18.34625
2020-10-15,25.19379
2020-10-16,22.35142
2020-10-17,8.26873
2020-10-18,7.10594
2020-10-19,20.02583
2020-10-20,23.9018
2020-10-21,24.1602
2020-10-22,24.677
2020-10-23,23.38501
2020-10-24,7.88113
2020-10-25,10.07751
2020-10-26,21.70542
2020-10-27,29.06976
2020-10-28,26.35658
2020-10-29,24.4186
2020-10-30,22.86821
2020-10-31,7.62273
2020-11-01,9.43152
2020-11-02,20.67183
2020-11-03,21.31782
2020-11-04,21.57622
2020-11-05,24.5478
2020-11-06,18.21705
2020-11-07,6.58914
2020-11-08,9.43152
2020-11-09,21.31782
2020-11-10,20.28423
2020-11-11,19.12144
2020-11-12,21.31782
2020-11-13,21.31782
2020-11-14,7.62273
2020-11-15,9.17312
2020-11-16,23.12661
2020-11-17,22.09302
2020-11-18,22.99741
2020-11-19,18.73385
2020-11-20,20.02583
2020-11-21,9.04392
2020-11-22,7.10594
2020-11-23,21.70542
2020-11-24,22.60981
2020-11-25,22.09302
2020-11-26,29.45736
2020-11-27,18.21705
2020-11-28,11.4987
2020-11-29,9.94832
2020-11-30,22.86821
2020-12-01,22.86821
2020-12-02,19.89664
2020-12-03,18.60465
2020-12-04,16.40826
2020-12-05,8.65633
2020-12-06,8.26873
2020-12-07,16.14987
2020-12-08,17.18346
2020-12-09,26.61498
2020-12-10,26.87338
2020-12-11,17.95865
2020-12-12,8.13953
2020-12-13,8.39793
2020-12-14,16.92506
2020-12-15,20.80103
2020-12-16,18.73385
2020-12-17,17.82945
2020-12-18,15.24547
2020-12-19,7.10594
2020-12-20,8.13953
2020-12-21,16.02067
2020-12-22,19.25064
2020-12-23,14.47028
2020-12-24,12.4031
2020-12-25,5.16795
2020-12-26,7.49354
2020-12-27,6.20155
2020-12-28,14.85788
2020-12-29,16.66666
2020-12-30,12.0155
2020-12-31,33.59173
2021-01-01,8.91472
2021-01-02,6.20155
2021-01-03,8.39793
2021-01-04,15.76227
2021-01-05,17.95865
2021-01-06,18.99224
2021-01-07,19.76744
2021-01-08,13.82428
2021-01-09,6.84754
2021-01-10,5.55555
2021-01-11,16.27906
2021-01-12,18.60465
2021-01-13,20.80103
2021-01-14,21.57622
2021-01-15,17.95865
2021-01-16,7.75193
2021-01-17,8.01033
2021-01-18,19.50904
2021-01-19,20.67183
2021-01-20,22.99741
2021-01-21,16.66666
2021-01-22,16.40826
2021-01-23,7.49354
2021-01-24,7.23514
2021-01-25,16.14987
2021-01-26,21.44702
2021-01-27,23.51421
2021-01-28,16.79586
2021-01-29,16.53746
2021-01-30,9.94832
2021-01-31,8.65633
2021-02-01,16.79586
2021-02-02,19.12144
2021-02-03,17.05426
2021-02-04,19.25064
2021-02-05,15.89147
2021-02-06,7.88113
2021-02-07,6.20155
2021-02-08,14.85788
2021-02-09,14.98708
2021-02-10,16.40826
2021-02-11,9.43152
2021-02-12,6.07235
2021-02-13,4.39276
2021-02-14,6.58914
2021-02-15,21.83462
2021-02-16,21.44702
2021-02-17,22.35142
2021-02-18,25.71059
2021-02-19,18.34625
2021-02-20,9.56072
2021-02-21,8.65633
2021-02-22,21.31782
2021-02-23,26.09819
2021-02-24,22.09302
2021-02-25,17.05426
2021-02-26,18.47545
2021-02-27,9.17312
2021-02-28,5.94315
2021-03-01,6.97674
2021-03-02,17.44186
2021-03-03,20.93023
2021-03-04,19.25064
2021-03-05,15.24547
2021-03-06,8.26873
2021-03-07,6.20155
2021-03-08,22.60981
2021-03-09,20.41343
2021-03-10,22.60981
2021-03-11,23.7726
2021-03-12,19.89664
2021-03-13,10.46511
2021-03-14,11.3695
2021-03-15,20.28423
2021-03-16,23.51421
2021-03-17,18.34625
2021-03-18,18.99224
2021-03-19,17.95865
2021-03-20,8.13953
2021-03-21,8.65633
2021-03-22,16.79586
2021-03-23,23.25581
2021-03-24,21.83462
2021-03-25,20.67183
2021-03-26,14.98708
2021-03-27,9.17312
2021-03-28,10.72351
2021-03-29,21.05943
2021-03-30,21.57622
2021-03-31,21.31782
2021-04-01,19.12144
2021-04-02,18.21705
2021-04-03,9.68992
2021-04-04,8.01033
2021-04-05,19.76744
2021-04-06,22.48062
2021-04-07,20.80103
2021-04-08,20.02583
2021-04-09,17.44186
2021-04-10,9.56072
2021-04-11,9.56072
2021-04-12,17.05426
2021-04-13,24.4186
2021-04-14,20.02583
2021-04-15,20.93023
2021-04-16,17.57105
2021-04-17,9.30232
2021-04-18,12.0155
2021-04-19,24.5478
2021-04-20,25.71059
2021-04-21,32.17054
2021-04-22,25.32299
2021-04-23,19.76744
2021-04-24,11.7571
2021-04-25,10.46511
2021-04-26,19.12144
2021-04-27,21.44702
2021-04-28,22.73901
2021-04-29,20.54263
2021-04-30,17.95865
2021-05-01,9.30232
2021-05-02,7.10594
2021-05-03,19.25064
2021-05-04,17.44186
2021-05-05,8.91472
2021-05-06,16.14987
2021-05-07,13.95348
2021-05-08,8.78552
2021-05-09,7.10594
2021-05-10,15.37467
2021-05-11,21.44702
2021-05-12,19.76744
2021-05-13,22.09302
2021-05-14,16.79586
2021-05-15,10.59431
2021-05-16,8.52713
2021-05-17,20.54263
2021-05-18,22.48062
2021-05-19,9.94832
2021-05-20,21.83462
2021-05-21,21.31782
2021-05-22,9.68992
2021-05-23,8.65633
2021-05-24,23.25581
2021-05-25,22.35142
2021-05-26,21.70542
2021-05-27,21.31782
2021-05-28,19.50904
2021-05-29,11.11111
2021-05-30,10.07751
2021-05-31,23.51421
2021-06-01,21.96382
2021-06-02,19.63824
2021-06-03,20.93023
2021-06-04,18.47545
2021-06-05,11.11111
2021-06-06,11.24031
2021-06-07,22.86821
2021-06-08,23.51421
2021-06-09,24.1602
2021-06-10,21.57622
2021-06-11,21.05943
2021-06-12,9.30232
2021-06-13,8.39793
2021-06-14,23.12661
2021-06-15,20.93023
2021-06-16,20.93023
2021-06-17,24.9354
2021-06-18,21.70542
2021-06-19,12.0155
2021-06-20,9.56072
2021-06-21,20.28423
2021-06-22,20.54263
2021-06-23,21.18863
2021-06-24,19.50904
2021-06-25,14.98708
2021-06-26,10.72351
2021-06-27,9.68992
2021-06-28,20.80103
2021-06-29,19.63824
2021-06-30,22.09302
2021-07-01,24.9354
2021-07-02,19.25064
2021-07-03,9.56072
2021-07-04,6.97674
2021-07-05,20.15503
2021-07-06,23.38501
2021-07-07,21.05943
2021-07-08,21.18863
2021-07-09,19.89664
2021-07-10,9.30232
2021-07-11,8.65633
2021-07-12,15.63307
2021-07-13,18.60465
2021-07-14,23.38501
2021-07-15,21.96382
2021-07-16,18.73385
2021-07-17,10.72351
2021-07-18,10.07751
2021-07-19,25.45219
2021-07-20,23.38501
2021-07-21,21.57622
2021-07-22,22.09302
2021-07-23,18.47545
2021-07-24,8.78552
2021-07-25,8.91472
2021-07-26,17.95865
2021-07-27,28.42377
2021-07-28,23.12661
2021-07-29,22.60981
2021-07-30,20.67183
2021-07-31,11.7571
2021-08-01,13.56589
2021-08-02,19.37984
2021-08-03,23.7726
2021-08-04,21.83462
2021-08-05,22.99741
2021-08-06,18.99224
2021-08-07,10.98191
2021-08-08,10.46511
2021-08-09,28.03617
2021-08-10,25.83979
2021-08-11,22.09302
2021-08-12,25.45219
2021-08-13,18.60465
2021-08-14,12.2739
2021-08-15,13.17829
2021-08-16,12.0155
2021-08-17,28.03617
2021-08-18,28.81136
2021-08-19,33.72093
2021-08-20,26.35658
2021-08-21,14.98708
2021-08-22,12.79069
2021-08-23,28.16537
2021-08-24,32.94573
2021-08-25,32.94573
2021-08-26,28.16537
2021-08-27,27.26098
2021-08-28,12.2739
2021-08-29,12.4031
2021-08-30,27.77777
2021-08-31,29.97416
2021-09-01,33.20413
2021-09-02,29.06976
2021-09-03,25.96899
2021-09-04,13.04909
2021-09-05,12.53229
2021-09-06,24.8062
2021-09-07,28.16537
2021-09-08,29.45736
2021-09-09,30.74935
2021-09-10,21.70542
2021-09-11,17.31266
2021-09-12,11.7571
2021-09-13,24.9354
2021-09-14,26.48578
2021-09-15,28.81136
2021-09-16,28.03617
2021-09-17,19.89664
2021-09-18,10.33591
2021-09-19,10.07751
2021-09-20,8.52713
2021-09-21,10.33591
2021-09-22,10.72351
2021-09-23,24.031
2021-09-24,25.45219
2021-09-25,12.66149
2021-09-26,12.0155
2021-09-27,30.23255
2021-09-28,36.8217
2021-09-29,31.39534
2021-09-30,30.23255
2021-10-01,26.61498
2021-10-02,12.2739
2021-10-03,12.4031
2021-10-04,14.47028
2021-10-05,32.55813
2021-10-06,34.23772
2021-10-07,29.71576
2021-10-08,25.45219
2021-10-09,15.50387
2021-10-10,13.69509
2021-10-11,17.05426
2021-10-12,32.42894
2021-10-13,33.46253
2021-10-14,30.62015
2021-10-15,28.68217
2021-10-16,16.66666
2021-10-17,16.40826
2021-10-18,29.19896
2021-10-19,32.17054
2021-10-20,32.42894
2021-10-21,29.45736
2021-10-22,31.26614
2021-10-23,10.20671
2021-10-24,12.66149
2021-10-25,29.32816
2021-10-26,31.13695
2021-10-27,27.26098
2021-10-28,32.29974
2021-10-29,26.09819
2021-10-30,11.8863
2021-10-31,13.17829
2021-11-01,28.68217
2021-11-02,35.01291
2021-11-03,25.83979
2021-11-04,28.29457
2021-11-05,24.677
2021-11-06,15.50387
2021-11-07,14.08268
2021-11-08,28.94056
2021-11-09,30.87855
2021-11-10,30.23255
2021-11-11,28.29457
2021-11-12,20.67183
2021-11-13,14.59948
2021-11-14,12.53229
2021-11-15,32.81653
2021-11-16,33.07493
2021-11-17,30.36175
2021-11-18,27.51937
2021-11-19,23.9018
2021-11-20,13.56589
2021-11-21,11.6279
2021-11-22,25.58139
2021-11-23,29.71576
2021-11-24,30.49095
2021-11-25,33.85012
2021-11-26,24.2894
2021-11-27,12.0155
2021-11-28,14.59948
2021-11-29,27.26098
2021-11-30,27.90697
2021-12-01,31.00775
2021-12-02,28.42377
2021-12-03,23.64341
2021-12-04,15.50387
2021-12-05,14.72868
2021-12-06,27.90697
2021-12-07,31.39534
2021-12-08,32.29974
2021-12-09,31.26614
2021-12-10,26.87338
2021-12-11,14.34108
2021-12-12,12.91989
2021-12-13,26.74418
2021-12-14,31.91214
2021-12-15,32.17054
2021-12-16,27.77777
2021-12-17,23.64341
2021-12-18,12.91989
2021-12-19,16.66666
2021-12-20,29.19896
2021-12-21,31.91214
2021-12-22,27.51937
2021-12-23,28.42377
2021-12-24,21.57622
2021-12-25,11.3695
2021-12-26,11.24031
2021-12-27,25.83979
2021-12-28,25.71059
2021-12-29,24.5478
2021-12-30,24.8062
2021-12-31,18.86304
2022-01-01,13.56589
2022-01-02,12.0155
2022-01-03,23.9018
2022-01-04,29.71576
2022-01-05,25.45219
2022-01-06,24.4186
2022-01-07,22.60981
2022-01-08,13.30749
2022-01-09,11.7571
2022-01-10,27.77777
2022-01-11,27.26098
2022-01-12,25.83979
2022-01-13,28.03617
2022-01-14,25.45219
2022-01-15,12.53229
2022-01-16,13.04909
2022-01-17,28.16537
2022-01-18,27.64857
2022-01-19,24.2894
2022-01-20,30.10335
2022-01-21,23.12661
2022-01-22,16.79586
2022-01-23,13.95348
2022-01-24,27.64857
2022-01-25,30.49095
2022-01-26,27.64857
2022-01-27,25.58139
2022-01-28,22.35142
2022-01-29,11.11111
2022-01-30,10.33591
2022-01-31,11.8863
2022-02-01,10.59431
2022-02-02,11.7571
2022-02-03,25.19379
2022-02-04,22.73901
2022-02-05,14.47028
2022-02-06,14.34108
2022-02-07,28.03617
2022-02-08,29.32816
2022-02-09,30.87855
2022-02-10,30.23255
2022-02-11,23.7726
2022-02-12,13.69509
2022-02-13,13.56589
2022-02-14,31.13695
2022-02-15,35.27131
2022-02-16,32.55813
2022-02-17,32.81653
2022-02-18,26.61498
2022-02-19,15.37467
2022-02-20,14.47028
2022-02-21,29.97416
2022-02-22,28.94056
2022-02-23,31.52454
2022-02-24,29.19896
2022-02-25,24.2894
2022-02-26,10.07751
2022-02-27,9.68992
2022-02-28,27.51937
2022-03-01,17.18346
2022-03-02,29.19896
2022-03-03,27.39018
2022-03-04,24.677
2022-03-05,10.98191
2022-03-06,15.89147
2022-03-07,22.60981
2022-03-08,23.9018
2022-03-09,11.24031
2022-03-10,24.8062
2022-03-11,23.12661
2022-03-12,14.47028
2022-03-13,12.2739
2022-03-14,24.9354
2022-03-15,27.51937
2022-03-16,29.97416
2022-03-17,28.29457
2022-03-18,27.64857
2022-03-19,10.98191
2022-03-20,14.08268
2022-03-21,25.06459
2022-03-22,29.58656
2022-03-23,28.55297
2022-03-24,28.68217
2022-03-25,27.26098
2022-03-26,9.04392
2022-03-27,9.43152
2022-03-28,27.00258
2022-03-29,27.90697
2022-03-30,33.46253
2022-03-31,28.94056
2022-04-01,31.39534
2022-04-02,13.69509
2022-04-03,14.85788
2022-04-04,28.94056
2022-04-05,27.51937
2022-04-06,27.13178
2022-04-07,28.94056
2022-04-08,27.90697
2022-04-09,13.17829
2022-04-10,12.1447
2022-04-11,27.90697
2022-04-12,33.59173
2022-04-13,29.97416
2022-04-14,31.65374
2022-04-15,26.09819
2022-04-16,14.47028
2022-04-17,14.98708
2022-04-18,34.36692
2022-04-19,34.23772
2022-04-20,30.87855
2022-04-21,32.55813
2022-04-22,30.23255
2022-04-23,14.98708
2022-04-24,12.79069
2022-04-25,37.3385
2022-04-26,35.14211
2022-04-27,30.36175
2022-04-28,31.52454
2022-04-29,23.9018
2022-04-30,14.59948
2022-05-01,10.85271
2022-05-02,25.58139
2022-05-03,30.10335
2022-05-04,25.32299
2022-05-05,15.24547
2022-05-06,24.4186
2022-05-07,13.95348
2022-05-08,15.76227
2022-05-09,28.94056
2022-05-10,29.58656
2022-05-11,27.90697
2022-05-12,29.06976
2022-05-13,25.32299
2022-05-14,17.70025
2022-05-15,14.98708
2022-05-16,32.04134
2022-05-17,39.53488
2022-05-18,28.42377
2022-05-19,32.68733
2022-05-20,27.13178
2022-05-21,16.02067
2022-05-22,16.92506
2022-05-23,25.45219
2022-05-24,28.81136
2022-05-25,29.97416
2022-05-26,29.32816
2022-05-27,24.5478
2022-05-28,16.27906
2022-05-29,16.92506
2022-05-30,29.84496
2022-05-31,34.88372
2022-06-01,15.63307
2022-06-02,29.71576
2022-06-03,27.26098
2022-06-04,14.21188
2022-06-05,13.56589
2022-06-06,14.47028
2022-06-07,23.7726
2022-06-08,29.71576
2022-06-09,29.45736
2022-06-10,23.64341
2022-06-11,13.95348
2022-06-12,16.53746
2022-06-13,31.65374
2022-06-14,38.37209
2022-06-15,34.10852
2022-06-16,33.20413
2022-06-17,26.09819
2022-06-18,17.82945
2022-06-19,13.56589
2022-06-20,29.71576
2022-06-21,33.07493
2022-06-22,30.49095
2022-06-23,25.45219
2022-06-24,25.32299
2022-06-25,13.95348
2022-06-26,15.37467
2022-06-27,27.51937
2022-06-28,33.85012
2022-06-29,27.00258
2022-06-30,27.51937
2022-07-01,21.83462
2022-07-02,14.72868
2022-07-03,10.72351
2022-07-04,26.09819
2022-07-05,25.19379
2022-07-06,26.48578
2022-07-07,24.8062
2022-07-08,21.18863
2022-07-09,14.47028
2022-07-10,12.2739
2022-07-11,27.13178
2022-07-12,32.42894
2022-07-13,27.64857
2022-07-14,31.13695
2022-07-15,26.22739
2022-07-16,16.40826
2022-07-17,16.40826
2022-07-18,28.03617
2022-07-19,31.26614
2022-07-20,30.49095
2022-07-21,30.87855
2022-07-22,27.51937
2022-07-23,15.37467
2022-07-24,18.47545
2022-07-25,26.22739
2022-07-26,27.51937
2022-07-27,28.94056
2022-07-28,23.64341
2022-07-29,21.70542
2022-07-30,17.44186
2022-07-31,13.82428
2022-08-01,24.9354
2022-08-02,26.61498
2022-08-03,25.83979
2022-08-04,22.48062
2022-08-05,23.51421
2022-08-06,13.17829
2022-08-07,12.0155
2022-08-08,27.39018
2022-08-09,23.64341
2022-08-10,24.2894
2022-08-11,28.68217
2022-08-12,24.2894
2022-08-13,16.02067
2022-08-14,11.3695
2022-08-15,14.98708
2022-08-16,30.74935
2022-08-17,27.39018
2022-08-18,26.22739
2022-08-19,26.48578
2022-08-20,15.37467
2022-08-21,12.53229
2022-08-22,31.00775
2022-08-23,26.48578
2022-08-24,30.36175
2022-08-25,34.62532
2022-08-26,27.00258
2022-08-27,11.7571
2022-08-28,6.97674
2022-08-29,26.35658
2022-08-30,28.68217
2022-08-31,27.13178
2022-09-01,22.22222
2022-09-02,22.09302
2022-09-03,9.04392
2022-09-04,9.04392
2022-09-05,28.81136
2022-09-06,24.8062
2022-09-07,23.51421
2022-09-08,20.67183
2022-09-09,9.17312
2022-09-10,7.62273
2022-09-11,9.30232
2022-09-12,9.30232
2022-09-13,25.58139
2022-09-14,31.52454
2022-09-15,30.62015
2022-09-16,27.13178
2022-09-17,11.4987
2022-09-18,9.56072
2022-09-19,23.9018
2022-09-20,29.58656
2022-09-21,32.81653
2022-09-22,31.00775
2022-09-23,24.1602
2022-09-24,12.1447
2022-09-25,9.43152
2022-09-26,27.77777
2022-09-27,33.85012
2022-09-28,30.10335
2022-09-29,34.75452
2022-09-30,24.9354
2022-10-01,13.17829
2022-10-02,8.01033
2022-10-03,12.1447
2022-10-04,27.39018
2022-10-05,30.36175
2022-10-06,24.2894
2022-10-07,20.28423
2022-10-08,9.81912
2022-10-09,7.49354
2022-10-10,11.3695
2022-10-11,24.9354
2022-10-12,27.90697
2022-10-13,30.74935
2022-10-14,25.58139
2022-10-15,11.4987
2022-10-16,12.0155
2022-10-17,29.06976
2022-10-18,25.71059
2022-10-19,24.677
2022-10-20,22.09302
2022-10-21,22.73901
2022-10-22,11.24031
2022-10-23,11.24031
2022-10-24,24.5478
2022-10-25,23.64341
2022-10-26,29.06976
2022-10-27,24.1602
2022-10-28,16.66666
2022-10-29,8.39793
2022-10-30,8.52713
2022-10-31,20.93023
2022-11-01,25.19379
2022-11-02,24.5478
2022-11-03,22.48062
2022-11-04,20.80103
2022-11-05,11.6279
2022-11-06,8.26873
2022-11-07,24.677
2022-11-08,29.84496
2022-11-09,24.1602
2022-11-10,29.19896
2022-11-11,22.22222
2022-11-12,10.59431
2022-11-13,7.75193
2022-11-14,26.61498
2022-11-15,25.19379
2022-11-16,28.03617
2022-11-17,26.61498
2022-11-18,21.96382
2022-11-19,10.72351
2022-11-20,12.66149
2022-11-21,24.1602
2022-11-22,26.87338
2022-11-23,24.8062
2022-11-24,22.60981
2022-11-25,24.2894
2022-11-26,10.46511
2022-11-27,14.34108
2022-11-28,20.02583
2022-11-29,32.55813
2022-11-30,36.4341
2022-12-01,27.90697
2022-12-02,24.8062
2022-12-03,7.88113
2022-12-04,10.33591
2022-12-05,24.2894
2022-12-06,24.4186
2022-12-07,27.13178
2022-12-08,29.71576
2022-12-09,18.47545
2022-12-10,9.43152
2022-12-11,10.59431
2022-12-12,26.09819
2022-12-13,25.45219
2022-12-14,25.96899
2022-12-15,26.74418
2022-12-16,25.58139
2022-12-17,11.24031
2022-12-18,12.66149
2022-12-19,21.70542
2022-12-20,25.19379
2022-12-21,22.73901
2022-12-22,22.35142
2022-12-23,19.37984
2022-12-24,13.30749
2022-12-25,6.45994
2022-12-26,25.06459
2022-12-27,25.58139
2022-12-28,25.45219
2022-12-29,20.93023
2022-12-30,17.95865
2022-12-31,7.62273
2023-01-01,7.49354
2023-01-02,21.70542
2023-01-03,22.86821
2023-01-04,26.09819
2023-01-05,22.22222
2023-01-06,21.05943
2023-01-07,9.56072
2023-01-08,10.85271
2023-01-09,23.25581
2023-01-10,27.26098
2023-01-11,25.58139
2023-01-12,27.00258
2023-01-13,26.09819
2023-01-14,12.53229
2023-01-15,12.66149
2023-01-16,33.85012
2023-01-17,80.62015
2023-01-18,35.01291
2023-01-19,28.16537
2023-01-20,15.63307
2023-01-21,8.78552
2023-01-22,7.23514
2023-01-23,7.75193
2023-01-24,8.01033
2023-01-25,20.15503
2023-01-26,21.05943
2023-01-27,20.02583
2023-01-28,10.20671
2023-01-29,14.08268
2023-01-30,23.9018
2023-01-31,28.16537
2023-02-01,31.26614
2023-02-02,28.68217
2023-02-03,23.64341
2023-02-04,11.8863
2023-02-05,12.91989
2023-02-06,30.74935
2023-02-07,31.13695
2023-02-08,32.42894
2023-02-09,25.58139
2023-02-10,25.06459
2023-02-11,12.4031
2023-02-12,10.20671
2023-02-13,24.1602
2023-02-14,25.58139
2023-02-15,31.39534
2023-02-16,26.87338
2023-02-17,24.031
2023-02-18,12.79069
2023-02-19,10.59431
2023-02-20,19.37984
2023-02-21,28.68217
2023-02-22,27.90697
2023-02-23,25.96899
2023-02-24,20.02583
2023-02-25,13.43669
2023-02-26,10.07751
2023-02-27,20.54263
2023-02-28,25.45219
2023-03-01,11.7571
2023-03-02,22.86821
2023-03-03,23.12661
2023-03-04,10.33591
2023-03-05,13.56589
2023-03-06,31.00775
2023-03-07,28.81136
2023-03-08,28.55297
2023-03-09,24.2894
2023-03-10,19.50904
2023-03-11,9.81912
2023-03-12,9.94832
2023-03-13,28.55297
2023-03-14,28.16537
2023-03-15,31.52454
2023-03-16,32.17054
2023-03-17,26.74418
2023-03-18,8.39793
2023-03-19,9.94832
2023-03-20,22.60981
2023-03-21,29.45736
2023-03-22,26.09819
2023-03-23,25.58139
2023-03-24,18.21705
2023-03-25,10.07751
2023-03-26,9.17312
2023-03-27,27.13178
2023-03-28,28.16537
2023-03-29,26.87338
2023-03-30,27.90697
2023-03-31,24.1602
2023-04-01,9.17312
2023-04-02,8.52713
2023-04-03,20.41343
2023-04-04,29.45736
2023-04-05,28.81136
2023-04-06,22.48062
2023-04-07,25.19379
2023-04-08,11.4987
2023-04-09,11.7571
2023-04-10,26.61498
2023-04-11,27.64857
2023-04-12,24.677
2023-04-13,24.031
2023-04-14,22.99741
2023-04-15,9.30232
2023-04-16,9.68992
2023-04-17,24.677
2023-04-18,25.83979
2023-04-19,25.71059
2023-04-20,29.71576
2023-04-21,25.06459
2023-04-22,11.11111
2023-04-23,10.07751
2023-04-24,23.25581
2023-04-25,27.00258
2023-04-26,28.68217
2023-04-27,24.9354
2023-04-28,26.09819
2023-04-29,12.0155
2023-04-30,9.30232
2023-05-01,17.18346
2023-05-02,27.90697
2023-05-03,32.29974
2023-05-04,29.19896
2023-05-05,10.46511
2023-05-06,11.7571
2023-05-07,7.49354
2023-05-08,25.83979
2023-05-09,27.51937
2023-05-10,24.1602
2023-05-11,27.90697
2023-05-12,25.96899
2023-05-13,12.53229
2023-05-14,10.46511
2023-05-15,24.677
2023-05-16,28.55297
2023-05-17,27.26098
2023-05-18,25.32299
2023-05-19,22.99741
2023-05-20,10.07751
2023-05-21,10.72351
2023-05-22,21.70542
2023-05-23,29.58656
2023-05-24,38.11369
2023-05-25,35.27131
2023-05-26,28.81136
2023-05-27,11.24031
2023-05-28,10.59431
2023-05-29,10.98191
