date,에어비앤비주가
2021-01-22,21.33453
2021-01-23,15.05086
2021-01-24,10.68222
2021-01-25,15.38001
2021-01-26,17.62417
2021-01-27,18.3423
2021-01-28,25.85278
2021-01-29,18.67145
2021-01-30,12.5374
2021-01-31,10.98144
2021-02-01,10.14362
2021-02-02,15.94853
2021-02-03,20.19748
2021-02-04,20.34709
2021-02-05,21.21484
2021-02-06,14.9611
2021-02-07,12.35786
2021-02-08,14.51226
2021-02-09,19.86834
2021-02-10,23.39916
2021-02-11,24.65589
2021-02-12,21.90305
2021-02-13,18.79114
2021-02-14,14.39257
2021-02-15,18.31238
2021-02-16,20.766
2021-02-17,18.46199
2021-02-18,19.71873
2021-02-19,14.87133
2021-02-20,12.50748
2021-02-21,9.5751
2021-02-22,11.75942
2021-02-23,22.50149
2021-02-24,15.64931
2021-02-25,17.50448
2021-02-26,20.97546
2021-02-27,29.08438
2021-02-28,31.11909
2021-03-01,14.48234
2021-03-02,18.94075
2021-03-03,15.91861
2021-03-04,21.33453
2021-03-05,16.66666
2021-03-06,14.51226
2021-03-07,10.47277
2021-03-08,12.11849
2021-03-09,15.29024
2021-03-10,19.35966
2021-03-11,24.89527
2021-03-12,22.98025
2021-03-13,17.20526
2021-03-14,15.26032
2021-03-15,18.73129
2021-03-16,20.40694
2021-03-17,18.04308
2021-03-18,16.06822
2021-03-19,13.97366
2021-03-20,9.39557
2021-03-21,7.39078
2021-03-22,10.44284
2021-03-23,10.98144
2021-03-24,11.40035
2021-03-25,12.95631
2021-03-26,13.91382
2021-03-27,9.96409
2021-03-28,7.77977
2021-03-29,11.04129
2021-03-30,12.74685
2021-03-31,10.41292
2021-04-01,9.96409
2021-04-02,10.71214
2021-04-03,7.06163
2021-04-04,9.72471
2021-04-05,10.62238
2021-04-06,12.44763
2021-04-07,10.44284
2021-04-08,16.75643
2021-04-09,10.14362
2021-04-10,9.15619
2021-04-11,8.58767
2021-04-12,9.78456
2021-04-13,14.18312
2021-04-14,13.10592
2021-04-15,13.04608
2021-04-16,12.74685
2021-04-17,8.61759
2021-04-18,6.43327
2021-04-19,9.39557
2021-04-20,12.08856
2021-04-21,14.54219
2021-04-22,13.97366
2021-04-23,8.82704
2021-04-24,7.92938
2021-04-25,5.02692
2021-04-26,8.67743
2021-04-27,9.18611
2021-04-28,7.80969
2021-04-29,7.57031
2021-04-30,7.33093
2021-05-01,7.60023
2021-05-02,6.3435
2021-05-03,7.51047
2021-05-04,9.93417
2021-05-05,7.54039
2021-05-06,18.25254
2021-05-07,25.49371
2021-05-08,19.35966
2021-05-09,12.56732
2021-05-10,23.7283
2021-05-11,26.63076
2021-05-12,20.04787
2021-05-13,19.35966
2021-05-14,30.40095
2021-05-15,14.33273
2021-05-16,9.15619
2021-05-17,23.66846
2021-05-18,37.85158
2021-05-19,20.10771
2021-05-20,17.92339
2021-05-21,17.44464
2021-05-22,11.96888
2021-05-23,7.66008
2021-05-24,12.86654
2021-05-25,20.79593
2021-05-26,32.49551
2021-05-27,24.92519
2021-05-28,32.3459
2021-05-29,22.86056
2021-05-30,13.3453
2021-05-31,20.04787
2021-06-01,31.62776
2021-06-02,36.08617
2021-06-03,43.20766
2021-06-04,29.62298
2021-06-05,20.67624
2021-06-06,14.60203
2021-06-07,23.51885
2021-06-08,31.23877
2021-06-09,34.17115
2021-06-10,29.44344
2021-06-11,26.39138
2021-06-12,18.49192
2021-06-13,14.27289
2021-06-14,22.35188
2021-06-15,28.45601
2021-06-16,26.60083
2021-06-17,28.18671
2021-06-18,37.3429
2021-06-19,19.09036
2021-06-20,11.69958
2021-06-21,21.5739
2021-06-22,21.66367
2021-06-23,27.70795
2021-06-24,19.21005
2021-06-25,18.01316
2021-06-26,11.75942
2021-06-27,7.39078
2021-06-28,12.89646
2021-06-29,18.6116
2021-06-30,17.38479
2021-07-01,20.28725
2021-07-02,13.91382
2021-07-03,9.66487
2021-07-04,7.71992
2021-07-05,13.31538
2021-07-06,23.33931
2021-07-07,22.47157
2021-07-08,20.55655
2021-07-09,14.30281
2021-07-10,13.22561
2021-07-11,8.28845
2021-07-12,11.52004
2021-07-13,13.55475
2021-07-14,16.66666
2021-07-15,20.766
2021-07-16,17.14542
2021-07-17,14.72172
2021-07-18,7.9593
2021-07-19,14.21304
2021-07-20,17.08557
2021-07-21,12.56732
2021-07-22,12.02872
2021-07-23,11.81926
2021-07-24,8.28845
2021-07-25,5.89467
2021-07-26,8.43806
2021-07-27,9.45541
2021-07-28,8.88689
2021-07-29,9.06642
2021-07-30,8.43806
2021-07-31,5.47576
2021-08-01,4.997
2021-08-02,6.40335
2021-08-03,10.80191
2021-08-04,8.7672
2021-08-05,7.77977
2021-08-06,15.64931
2021-08-07,9.24596
2021-08-08,6.67265
2021-08-09,8.01915
2021-08-10,8.94673
2021-08-11,8.88689
2021-08-12,8.07899
2021-08-13,14.06343
2021-08-14,9.45541
2021-08-15,5.47576
2021-08-16,9.72471
2021-08-17,10.05385
2021-08-18,11.66965
2021-08-19,11.90903
2021-08-20,8.2286
2021-08-21,5.20646
2021-08-22,4.48833
2021-08-23,5.68521
2021-08-24,20.07779
2021-08-25,46.14003
2021-08-26,22.74087
2021-08-27,14.45242
2021-08-28,11.37043
2021-08-29,7.98922
2021-08-30,11.57989
2021-08-31,14.03351
2021-09-01,9.69479
2021-09-02,11.49012
2021-09-03,8.67743
2021-09-04,11.69958
2021-09-05,7.21125
2021-09-06,7.45062
2021-09-07,10.56253
2021-09-08,14.99102
2021-09-09,10.62238
2021-09-10,11.13105
2021-09-11,8.16876
2021-09-12,5.5356
2021-09-13,10.56253
2021-09-14,13.28545
2021-09-15,11.43028
2021-09-16,10.80191
2021-09-17,10.71214
2021-09-18,14.45242
2021-09-19,18.43207
2021-09-20,13.97366
2021-09-21,16.00837
2021-09-22,25.6134
2021-09-23,29.53321
2021-09-24,24.20706
2021-09-25,14.60203
2021-09-26,13.19569
2021-09-27,17.59425
2021-09-28,21.51406
2021-09-29,15.05086
2021-09-30,12.5374
2021-10-01,10.74207
2021-10-02,10.80191
2021-10-03,7.00179
2021-10-04,12.08856
2021-10-05,14.33273
2021-10-06,11.75942
2021-10-07,11.84919
2021-10-08,9.78456
2021-10-09,7.24117
2021-10-10,5.2663
2021-10-11,5.56552
2021-10-12,11.4602
2021-10-13,18.01316
2021-10-14,13.8839
2021-10-15,12.11849
2021-10-16,8.79712
2021-10-17,4.997
2021-10-18,6.6128
2021-10-19,8.91681
2021-10-20,9.81448
2021-10-21,9.51526
2021-10-22,10.68222
2021-10-23,7.89946
2021-10-24,5.17654
2021-10-25,7.77977
2021-10-26,11.96888
2021-10-27,8.4979
2021-10-28,7.92938
2021-10-29,9.06642
2021-10-30,5.98444
2021-10-31,4.4584
2021-11-01,8.07899
2021-11-02,12.2681
2021-11-03,10.05385
2021-11-04,14.03351
2021-11-05,46.34949
2021-11-06,50.74805
2021-11-07,21.12507
2021-11-08,36.77438
2021-11-09,42.4596
2021-11-10,26.152
2021-11-11,18.49192
2021-11-12,15.4997
2021-11-13,19.6888
2021-11-14,9.87432
2021-11-15,14.03351
2021-11-16,17.86355
2021-11-17,17.50448
2021-11-18,17.35487
2021-11-19,18.31238
2021-11-20,15.52962
2021-11-21,9.48533
2021-11-22,14.39257
2021-11-23,31.65769
2021-11-24,17.77378
2021-11-25,12.11849
2021-11-26,13.22561
2021-11-27,11.84919
2021-11-28,9.24596
2021-11-29,10.47277
2021-11-30,12.44763
2021-12-01,11.63973
2021-12-02,13.43506
2021-12-03,11.4602
2021-12-04,8.79712
2021-12-05,5.98444
2021-12-06,6.82226
2021-12-07,16.21783
2021-12-08,11.93895
2021-12-09,9.5751
2021-12-10,7.60023
2021-12-11,6.6128
2021-12-12,6.67265
2021-12-13,6.46319
2021-12-14,9.09634
2021-12-15,9.60502
2021-12-16,13.91382
2021-12-17,18.73129
2021-12-18,9.3058
2021-12-19,6.22381
2021-12-20,6.85218
2021-12-21,10.02393
2021-12-22,11.04129
2021-12-23,9.63494
2021-12-24,8.73728
2021-12-25,3.97965
2021-12-26,7.33093
2021-12-27,7.00179
2021-12-28,8.28845
2021-12-29,6.85218
2021-12-30,7.33093
2021-12-31,4.90724
2022-01-01,4.33871
2022-01-02,4.60801
2022-01-03,5.8049
2022-01-04,8.58767
2022-01-05,7.12148
2022-01-06,7.98922
2022-01-07,6.58288
2022-01-08,5.35607
2022-01-09,4.09934
2022-01-10,5.29622
2022-01-11,8.91681
2022-01-12,6.31358
2022-01-13,5.47576
2022-01-14,6.58288
2022-01-15,3.88988
2022-01-16,3.53081
2022-01-17,3.35128
2022-01-18,4.36864
2022-01-19,5.59545
2022-01-20,5.50568
2022-01-21,5.47576
2022-01-22,4.60801
2022-01-23,2.96229
2022-01-24,4.93716
2022-01-25,10.56253
2022-01-26,5.71514
2022-01-27,6.10412
2022-01-28,6.58288
2022-01-29,4.997
2022-01-30,2.48354
2022-01-31,3.1119
2022-02-01,6.55296
2022-02-02,6.40335
2022-02-03,7.24117
2022-02-04,6.43327
2022-02-05,7.00179
2022-02-06,5.44584
2022-02-07,7.4207
2022-02-08,8.7672
2022-02-09,9.69479
2022-02-10,11.34051
2022-02-11,10.35308
2022-02-12,5.71514
2022-02-13,4.33871
2022-02-14,6.3435
2022-02-15,8.67743
2022-02-16,33.1538
2022-02-17,33.1538
2022-02-18,20.94554
2022-02-19,10.83183
2022-02-20,7.69
2022-02-21,9.8444
2022-02-22,9.36564
2022-02-23,9.96409
2022-02-24,21.48414
2022-02-25,12.77678
2022-02-26,9.69479
2022-02-27,4.93716
2022-02-28,7.51047
2022-03-01,12.68701
2022-03-02,13.37522
2022-03-03,11.52004
2022-03-04,9.66487
2022-03-05,12.05864
2022-03-06,6.82226
2022-03-07,7.21125
2022-03-08,13.16576
2022-03-09,7.98922
2022-03-10,7.74985
2022-03-11,7.9593
2022-03-12,7.09156
2022-03-13,3.97965
2022-03-14,5.95451
2022-03-15,23.21962
2022-03-16,15.08078
2022-03-17,12.71693
2022-03-18,12.92639
2022-03-19,9.60502
2022-03-20,6.13405
2022-03-21,9.0365
2022-03-22,10.23339
2022-03-23,8.97666
2022-03-24,7.57031
2022-03-25,10.50269
2022-03-26,5.65529
2022-03-27,4.87731
2022-03-28,6.91202
2022-03-29,11.43028
2022-03-30,12.89646
2022-03-31,10.08378
2022-04-01,8.40813
2022-04-02,6.13405
2022-04-03,4.33871
2022-04-04,7.00179
2022-04-05,9.54518
2022-04-06,9.18611
2022-04-07,6.16397
2022-04-08,5.74506
2022-04-09,4.4584
2022-04-10,2.54338
2022-04-11,3.80011
2022-04-12,5.11669
2022-04-13,5.8049
2022-04-14,8.28845
2022-04-15,5.65529
2022-04-16,2.5733
2022-04-17,3.17175
2022-04-18,4.54817
2022-04-19,6.82226
2022-04-20,7.89946
2022-04-21,8.70736
2022-04-22,7.69
2022-04-23,5.65529
2022-04-24,68.67145
2022-04-25,89.58707
2022-04-26,22.59126
2022-04-27,17.11549
2022-04-28,14.90125
2022-04-29,11.31059
2022-04-30,9.21603
2022-05-01,5.98444
2022-05-02,8.52782
2022-05-03,15.20047
2022-05-04,28.45601
2022-05-05,12.83662
2022-05-06,17.41472
2022-05-07,12.20825
2022-05-08,7.9593
2022-05-09,13.22561
2022-05-10,25.70317
2022-05-11,19.53919
2022-05-12,11.07121
2022-05-13,9.75463
2022-05-14,6.13405
2022-05-15,4.36864
2022-05-16,6.13405
2022-05-17,12.50748
2022-05-18,15.64931
2022-05-19,22.23219
2022-05-20,9.87432
2022-05-21,5.89467
2022-05-22,4.84739
2022-05-23,7.21125
2022-05-24,10.9216
2022-05-25,12.59724
2022-05-26,7.9593
2022-05-27,6.97187
2022-05-28,5.29622
2022-05-29,3.29144
2022-05-30,5.68521
2022-05-31,6.01436
2022-06-01,6.79233
2022-06-02,6.31358
2022-06-03,7.36086
2022-06-04,4.09934
2022-06-05,4.90724
2022-06-06,4.90724
2022-06-07,7.18132
2022-06-08,6.55296
2022-06-09,5.32615
2022-06-10,6.58288
2022-06-11,5.17654
2022-06-12,3.35128
2022-06-13,4.997
2022-06-14,9.99401
2022-06-15,9.69479
2022-06-16,10.89168
2022-06-17,7.27109
2022-06-18,4.4584
2022-06-19,3.20167
2022-06-20,4.75763
2022-06-21,5.44584
2022-06-22,4.96708
2022-06-23,4.81747
2022-06-24,6.91202
2022-06-25,3.97965
2022-06-26,2.42369
2022-06-27,3.85996
2022-06-28,4.81747
2022-06-29,6.04428
2022-06-30,7.00179
2022-07-01,5.68521
2022-07-02,2.78276
2022-07-03,1.43626
2022-07-04,2.27408
2022-07-05,2.48354
2022-07-06,3.3812
2022-07-07,5.47576
2022-07-08,3.83004
2022-07-09,2.304
2022-07-10,1.37642
2022-07-11,2.69299
2022-07-12,2.5733
2022-07-13,2.48354
2022-07-14,3.05206
2022-07-15,3.1119
2022-07-16,1.85517
2022-07-17,1.16696
2022-07-18,2.81268
2022-07-19,4.12926
2022-07-20,4.90724
2022-07-21,4.57809
2022-07-22,3.44105
2022-07-23,2.75284
2022-07-24,1.61579
2022-07-25,1.91502
2022-07-26,3.14183
2022-07-27,2.81268
2022-07-28,4.1891
2022-07-29,3.80011
2022-07-30,3.17175
2022-07-31,2.00478
2022-08-01,3.23159
2022-08-02,4.81747
2022-08-03,18.55176
2022-08-04,9.3058
2022-08-05,6.16397
2022-08-06,2.81268
2022-08-07,2.90245
2022-08-08,4.87731
2022-08-09,5.68521
2022-08-10,4.4584
2022-08-11,6.37342
2022-08-12,5.44584
2022-08-13,3.50089
2022-08-14,1.49611
2022-08-15,6.58288
2022-08-16,10.17354
2022-08-17,5.56552
2022-08-18,4.15918
2022-08-19,4.27887
2022-08-20,3.05206
2022-08-21,2.33393
2022-08-22,3.20167
2022-08-23,3.41113
2022-08-24,3.80011
2022-08-25,3.77019
2022-08-26,4.27887
2022-08-27,2.12447
2022-08-28,1.40634
2022-08-29,2.21424
2022-08-30,3.29144
2022-08-31,3.32136
2022-09-01,2.69299
2022-09-02,2.99222
2022-09-03,1.67564
2022-09-04,1.10712
2022-09-05,1.46618
2022-09-06,1.82525
2022-09-07,2.51346
2022-09-08,2.33393
2022-09-09,2.51346
2022-09-10,2.18432
2022-09-11,1.43626
2022-09-12,2.36385
2022-09-13,4.00957
2022-09-14,3.47097
2022-09-15,4.66786
2022-09-16,4.15918
2022-09-17,2.15439
2022-09-18,0.95751
2022-09-19,1.64572
2022-09-20,3.29144
2022-09-21,2.81268
2022-09-22,3.17175
2022-09-23,5.47576
2022-09-24,3.1119
2022-09-25,1.82525
2022-09-26,2.90245
2022-09-27,3.1119
2022-09-28,3.02214
2022-09-29,3.17175
2022-09-30,1.67564
2022-10-01,1.97486
2022-10-02,1.16696
2022-10-03,1.94494
2022-10-04,2.90245
2022-10-05,3.80011
2022-10-06,4.09934
2022-10-07,2.42369
2022-10-08,1.85517
2022-10-09,1.55595
2022-10-10,1.52603
2022-10-11,2.78276
2022-10-12,2.304
2022-10-13,2.75284
2022-10-14,2.21424
2022-10-15,2.18432
2022-10-16,1.52603
2022-10-17,1.94494
2022-10-18,3.62058
2022-10-19,2.00478
2022-10-20,2.51346
2022-10-21,2.12447
2022-10-22,1.55595
2022-10-23,0.80789
2022-10-24,1.67564
2022-10-25,2.99222
2022-10-26,2.72292
2022-10-27,2.45362
2022-10-28,3.80011
2022-10-29,2.0347
2022-10-30,0.71813
2022-10-31,3.29144
2022-11-01,6.01436
2022-11-02,10.74207
2022-11-03,14.6918
2022-11-04,4.93716
2022-11-05,2.5733
2022-11-06,1.7654
2022-11-07,2.8426
2022-11-08,4.03949
2022-11-09,3.59066
2022-11-10,3.3812
2022-11-11,5.56552
2022-11-12,3.77019
2022-11-13,1.28665
2022-11-14,2.5733
2022-11-15,3.44105
2022-11-16,3.08198
2022-11-17,2.66307
2022-11-18,3.14183
2022-11-19,1.91502
2022-11-20,1.37642
2022-11-21,1.97486
2022-11-22,3.32136
2022-11-23,3.47097
2022-11-24,2.24416
2022-11-25,2.18432
2022-11-26,1.04727
2022-11-27,1.13704
2022-11-28,1.31657
2022-11-29,2.12447
2022-11-30,2.27408
2022-12-01,3.59066
2022-12-02,2.42369
2022-12-03,1.85517
2022-12-04,1.13704
2022-12-05,1.52603
2022-12-06,2.33393
2022-12-07,5.44584
2022-12-08,4.1891
2022-12-09,2.12447
2022-12-10,1.49611
2022-12-11,1.01735
2022-12-12,1.52603
2022-12-13,2.42369
2022-12-14,3.05206
2022-12-15,2.87253
2022-12-16,1.88509
2022-12-17,1.31657
2022-12-18,0.62836
2022-12-19,1.52603
2022-12-20,3.05206
2022-12-21,3.41113
2022-12-22,3.14183
2022-12-23,2.93237
2022-12-24,1.22681
2022-12-25,0.65828
2022-12-26,2.09455
2022-12-27,2.45362
2022-12-28,4.00957
2022-12-29,2.5733
2022-12-30,2.5733
2022-12-31,0.92758
2023-01-01,1.10712
2023-01-02,2.18432
2023-01-03,2.21424
2023-01-04,2.93237
2023-01-05,2.81268
2023-01-06,2.66307
2023-01-07,3.14183
2023-01-08,2.0347
2023-01-09,2.78276
2023-01-10,4.57809
2023-01-11,3.85996
2023-01-12,5.29622
2023-01-13,5.08677
2023-01-14,4.87731
2023-01-15,1.94494
2023-01-16,3.3812
2023-01-17,3.71035
2023-01-18,10.83183
2023-01-19,8.4979
2023-01-20,5.05685
2023-01-21,5.14661
2023-01-22,2.66307
2023-01-23,4.66786
2023-01-24,7.48055
2023-01-25,7.71992
2023-01-26,8.10891
2023-01-27,10.59245
2023-01-28,10.89168
2023-01-29,3.9198
2023-01-30,5.71514
2023-01-31,7.60023
2023-02-01,6.97187
2023-02-02,8.7672
2023-02-03,10.29323
2023-02-04,13.43506
2023-02-05,5.32615
2023-02-06,5.68521
2023-02-07,7.00179
2023-02-08,10.44284
2023-02-09,9.5751
2023-02-10,8.19868
2023-02-11,6.37342
2023-02-12,2.5733
2023-02-13,5.05685
2023-02-14,13.076
2023-02-15,34.61998
2023-02-16,38.59964
2023-02-17,19.62896
2023-02-18,8.55774
2023-02-19,3.68043
2023-02-20,6.40335
2023-02-21,9.12627
2023-02-22,8.88689
2023-02-23,8.70736
2023-02-24,8.07899
2023-02-25,4.09934
2023-02-26,2.00478
2023-02-27,3.56074
2023-02-28,5.89467
2023-03-01,6.64272
2023-03-02,5.38599
2023-03-03,7.00179
2023-03-04,6.31358
2023-03-05,2.45362
2023-03-06,5.20646
2023-03-07,7.24117
2023-03-08,7.00179
2023-03-09,6.58288
2023-03-10,5.83482
2023-03-11,4.39856
2023-03-12,2.8426
2023-03-13,4.30879
2023-03-14,5.68521
2023-03-15,7.21125
2023-03-16,8.16876
2023-03-17,9.42549
2023-03-18,4.1891
2023-03-19,1.97486
2023-03-20,4.48833
2023-03-21,8.01915
2023-03-22,10.23339
2023-03-23,8.34829
2023-03-24,7.1514
2023-03-25,4.96708
2023-03-26,2.0347
2023-03-27,4.84739
2023-03-28,6.25374
2023-03-29,6.13405
2023-03-30,8.31837
2023-03-31,8.01915
2023-04-01,4.75763
2023-04-02,2.21424
2023-04-03,5.08677
2023-04-04,7.92938
2023-04-05,8.4979
2023-04-06,8.37821
2023-04-07,10.68222
2023-04-08,3.3812
2023-04-09,2.12447
2023-04-10,6.82226
2023-04-11,9.33572
2023-04-12,7.80969
2023-04-13,7.1514
2023-04-14,7.89946
2023-04-15,4.997
2023-04-16,2.0347
2023-04-17,5.14661
2023-04-18,10.1137
2023-04-19,8.58767
2023-04-20,8.73728
2023-04-21,11.10113
2023-04-22,5.2663
2023-04-23,2.12447
2023-04-24,3.56074
2023-04-25,7.63016
2023-04-26,8.07899
2023-04-27,8.10891
2023-04-28,7.77977
2023-04-29,7.24117
2023-04-30,2.78276
2023-05-01,4.69778
2023-05-02,9.0365
2023-05-03,9.06642
2023-05-04,7.30101
2023-05-05,6.01436
2023-05-06,7.30101
2023-05-07,3.80011
2023-05-08,10.32315
2023-05-09,20.70616
2023-05-10,48.9228
2023-05-11,27.28904
2023-05-12,16.63674
2023-05-13,13.04608
2023-05-14,4.06941
2023-05-15,9.06642
2023-05-16,11.84919
2023-05-17,12.59724
2023-05-18,12.14841
2023-05-19,12.92639
2023-05-20,7.36086
2023-05-21,3.94973
2023-05-22,7.27109
2023-05-23,11.22082
2023-05-24,10.71214
2023-05-25,11.07121
2023-05-26,11.84919
2023-05-27,7.54039
2023-05-28,4.12926
2023-05-29,5.08677
2023-05-30,10.08378
2023-05-31,12.35786
2023-06-01,11.13105
2023-06-02,14.21304
2023-06-03,11.49012
2023-06-04,3.6505
2023-06-05,8.64751
2023-06-06,10.23339
2023-06-07,11.78934
2023-06-08,9.51526
2023-06-09,16.45721
2023-06-10,7.66008
2023-06-11,3.1119
2023-06-12,6.19389
2023-06-13,15.02094
2023-06-14,9.87432
2023-06-15,8.97666
2023-06-16,11.81926
2023-06-17,5.83482
2023-06-18,1.97486
2023-06-19,3.74027
2023-06-20,6.40335
2023-06-21,9.12627
2023-06-22,9.48533
2023-06-23,8.82704
2023-06-24,5.20646
2023-06-25,2.304
2023-06-26,5.8049
2023-06-27,6.58288
2023-06-28,9.33572
2023-06-29,8.40813
2023-06-30,6.76241
2023-07-01,7.33093
2023-07-02,2.66307
2023-07-03,7.00179
