date,저작권료
2023-05-28,10.10401
2023-05-29,11.73848
2023-05-30,29.4205
2023-05-31,34.32392
2023-06-01,20.20802
2023-06-02,19.01931
2023-06-03,22.88261
2023-06-04,19.46508
2023-06-05,13.96731
2023-06-06,26.00297
2023-06-07,16.19613
2023-06-08,14.26448
2023-06-09,15.45319
2023-06-10,13.96731
2023-06-11,11.29271
2023-06-12,12.48142
2023-06-13,10.40118
2023-06-14,10.54977
2023-06-15,12.48142
2023-06-16,11.29271
2023-06-17,12.92719
2023-06-18,7.578
2023-06-19,8.46953
2023-06-20,10.54977
2023-06-21,10.40118
2023-06-22,8.32095
2023-06-23,12.33283
2023-06-24,16.6419
2023-06-25,25.11144
2023-06-26,15.89895
2023-06-27,9.80683
2023-06-28,10.10401
2023-06-29,11.4413
2023-06-30,7.72659
2023-07-01,9.21248
2023-07-02,9.95542
2023-07-03,9.36106
2023-07-04,12.03566
2023-07-05,12.18424
2023-07-06,9.80683
2023-07-07,10.99554
2023-07-08,10.2526
2023-07-09,9.65824
2023-07-10,12.7786
2023-07-11,13.52154
2023-07-12,12.18424
2023-07-13,20.95096
2023-07-14,14.41307
2023-07-15,13.07578
2023-07-16,10.40118
2023-07-17,11.58989
2023-07-18,12.03566
2023-07-19,13.81872
2023-07-20,9.80683
2023-07-21,10.84695
2023-07-22,19.91084
2023-07-23,23.62555
2023-07-24,9.95542
2023-07-25,13.81872
2023-07-26,27.19167
2023-07-27,34.32392
2023-07-28,22.73402
2023-07-29,23.92273
2023-07-30,18.42496
2023-07-31,13.81872
2023-08-01,17.23625
2023-08-02,14.71025
2023-08-03,14.41307
2023-08-04,11.73848
2023-08-05,10.2526
2023-08-06,13.37295
2023-08-07,10.2526
2023-08-08,10.54977
2023-08-09,17.8306
2023-08-10,21.39673
2023-08-11,15.75037
2023-08-12,14.11589
2023-08-13,14.26448
2023-08-14,49.77711
2023-08-15,100.0
2023-08-16,40.86181
2023-08-17,41.30757
2023-08-18,29.56909
2023-08-19,26.44873
2023-08-20,52.30312
2023-08-21,30.60921
2023-08-22,38.18722
2023-08-23,45.76523
2023-08-24,27.78603
2023-08-25,24.21991
2023-08-26,31.79791
2023-08-27,27.34026
2023-08-28,23.47696
2023-08-29,22.88261
2023-08-30,20.05943
2023-08-31,20.05943
2023-09-01,18.57355
2023-09-02,22.88261
2023-09-03,23.17979
2023-09-04,25.11144
2023-09-05,20.20802
2023-09-06,23.32838
2023-09-07,21.39673
2023-09-08,20.20802
2023-09-09,15.60178
2023-09-10,23.47696
2023-09-11,17.8306
2023-09-12,14.71025
2023-09-13,17.38484
2023-09-14,13.96731
2023-09-15,14.85884
2023-09-16,18.42496
2023-09-17,19.1679
2023-09-18,19.46508
2023-09-19,18.87072
2023-09-20,13.07578
2023-09-21,17.23625
2023-09-22,16.49331
2023-09-23,29.71768
2023-09-24,16.79049
2023-09-25,17.68202
2023-09-26,14.71025
2023-09-27,10.84695
2023-09-28,15.15601
2023-09-29,16.6419
2023-09-30,22.13967
2023-10-01,18.57355
2023-10-02,15.45319
2023-10-03,12.63001
2023-10-04,9.36106
2023-10-05,14.11589
2023-10-06,19.31649
2023-10-07,13.96731
2023-10-08,15.3046
2023-10-09,19.46508
2023-10-10,17.8306
2023-10-11,13.37295
2023-10-12,12.63001
2023-10-13,14.41307
2023-10-14,14.71025
2023-10-15,13.37295
2023-10-16,17.23625
2023-10-17,12.63001
2023-10-18,12.92719
2023-10-19,20.05943
2023-10-20,14.41307
2023-10-21,15.45319
2023-10-22,13.22436
2023-10-23,14.71025
2023-10-24,15.60178
2023-10-25,13.67013
2023-10-26,12.63001
2023-10-27,16.19613
2023-10-28,13.37295
2023-10-29,21.24814
2023-10-30,16.19613
2023-10-31,21.84249
2023-11-01,24.96285
2023-11-02,31.20356
2023-11-03,34.91827
2023-11-04,27.19167
2023-11-05,48.14264
2023-11-06,25.85438
2023-11-07,21.84249
2023-11-08,14.85884
2023-11-09,19.61367
2023-11-10,16.34472
2023-11-11,18.12778
2023-11-12,15.45319
2023-11-13,14.11589
2023-11-14,15.45319
2023-11-15,10.84695
2023-11-16,14.11589
2023-11-17,15.00742
2023-11-18,12.92719
2023-11-19,16.19613
2023-11-20,15.3046
2023-11-21,10.99554
2023-11-22,15.15601
2023-11-23,17.08766
2023-11-24,17.08766
2023-11-25,15.3046
2023-11-26,14.85884
2023-11-27,16.6419
2023-11-28,15.3046
2023-11-29,12.92719
2023-11-30,15.00742
2023-12-01,15.75037
2023-12-02,16.04754
2023-12-03,23.92273
2023-12-04,12.92719
2023-12-05,12.33283
2023-12-06,11.88707
2023-12-07,13.37295
2023-12-08,14.11589
2023-12-09,15.75037
2023-12-10,17.23625
2023-12-11,15.3046
2023-12-12,17.97919
2023-12-13,15.89895
2023-12-14,14.71025
2023-12-15,16.04754
2023-12-16,15.45319
2023-12-17,9.95542
2023-12-18,14.26448
2023-12-19,13.22436
2023-12-20,9.95542
2023-12-21,12.03566
2023-12-22,15.00742
2023-12-23,15.3046
2023-12-24,20.95096
2023-12-25,18.12778
2023-12-26,41.45616
2023-12-27,38.18722
2023-12-28,27.78603
2023-12-29,19.01931
2023-12-30,21.09955
2023-12-31,34.17533
2024-01-01,25.5572
2024-01-02,18.57355
2024-01-03,14.56166
2024-01-04,13.07578
2024-01-05,13.67013
2024-01-06,17.97919
2024-01-07,19.61367
2024-01-08,12.18424
2024-01-09,17.38484
2024-01-10,17.8306
2024-01-11,20.20802
2024-01-12,23.62555
2024-01-13,24.81426
2024-01-14,15.60178
2024-01-15,32.39227
2024-01-16,25.11144
2024-01-17,21.84249
2024-01-18,18.42496
2024-01-19,17.38484
2024-01-20,19.91084
2024-01-21,15.00742
2024-01-22,12.7786
2024-01-23,16.04754
2024-01-24,14.56166
2024-01-25,14.41307
2024-01-26,13.67013
2024-01-27,13.37295
2024-01-28,14.56166
2024-01-29,11.73848
2024-01-30,19.46508
2024-01-31,16.6419
2024-02-01,15.3046
2024-02-02,13.81872
2024-02-03,33.2838
2024-02-04,27.19167
2024-02-05,15.89895
2024-02-06,13.96731
2024-02-07,13.37295
2024-02-08,14.11589
2024-02-09,16.04754
2024-02-10,24.66567
2024-02-11,19.01931
2024-02-12,19.76225
2024-02-13,18.87072
2024-02-14,16.93907
2024-02-15,16.93907
2024-02-16,13.81872
2024-02-17,13.52154
2024-02-18,14.41307
2024-02-19,14.85884
2024-02-20,14.26448
2024-02-21,14.85884
2024-02-22,13.07578
2024-02-23,27.48885
2024-02-24,25.85438
2024-02-25,19.91084
2024-02-26,53.04606
2024-02-27,42.79346
2024-02-28,24.21991
2024-02-29,36.84992
2024-03-01,27.04309
2024-03-02,24.21991
2024-03-03,31.50074
2024-03-04,27.04309
2024-03-05,20.35661
2024-03-06,21.84249
2024-03-07,23.47696
2024-03-08,23.47696
2024-03-09,22.73402
2024-03-10,16.19613
2024-03-11,18.57355
2024-03-12,25.5572
2024-03-13,22.58543
2024-03-14,22.43684
2024-03-15,23.47696
2024-03-16,16.93907
2024-03-17,19.1679
2024-03-18,16.34472
2024-03-19,19.01931
2024-03-20,21.39673
