date,창업대출
2022-02-25,61.67883
2022-02-26,42.57907
2022-02-27,51.70316
2022-02-28,74.81751
2022-03-01,51.45985
2022-03-02,78.5888
2022-03-03,74.5742
2022-03-04,59.00243
2022-03-05,39.78102
2022-03-06,50.60827
2022-03-07,81.50851
2022-03-08,71.53284
2022-03-09,45.13381
2022-03-10,68.85644
2022-03-11,72.9927
2022-03-12,42.09245
2022-03-13,52.31143
2022-03-14,84.54987
2022-03-15,77.85888
2022-03-16,84.79318
2022-03-17,77.37226
2022-03-18,66.54501
2022-03-19,46.47201
2022-03-20,49.51338
2022-03-21,83.45498
2022-03-22,75.06082
2022-03-23,72.01946
2022-03-24,72.62773
2022-03-25,64.59854
2022-03-26,44.76885
2022-03-27,46.35036
2022-03-28,84.06326
2022-03-29,72.62773
2022-03-30,76.15571
2022-03-31,74.69586
2022-04-01,55.71776
2022-04-02,34.06326
2022-04-03,43.18734
2022-04-04,75.66909
2022-04-05,64.84184
2022-04-06,68.73479
2022-04-07,75.54744
2022-04-08,55.5961
2022-04-09,38.44282
2022-04-10,41.11922
2022-04-11,73.84428
2022-04-12,70.3163
2022-04-13,72.38442
2022-04-14,64.11192
2022-04-15,55.5961
2022-04-16,36.98296
2022-04-17,40.87591
2022-04-18,85.03649
2022-04-19,70.55961
2022-04-20,78.71046
2022-04-21,65.57177
2022-04-22,58.51581
2022-04-23,38.80778
2022-04-24,42.94403
2022-04-25,78.10218
2022-04-26,73.72262
2022-04-27,73.60097
2022-04-28,66.54501
2022-04-29,54.86618
2022-04-30,37.22627
2022-05-01,42.33576
2022-05-02,75.30413
2022-05-03,71.28953
2022-05-04,53.16301
2022-05-05,33.09002
2022-05-06,53.64963
2022-05-07,33.9416
2022-05-08,35.2798
2022-05-09,79.80535
2022-05-10,73.11435
2022-05-11,72.26277
2022-05-12,71.16788
2022-05-13,57.29927
2022-05-14,32.23844
2022-05-15,42.82238
2022-05-16,80.65693
2022-05-17,77.85888
2022-05-18,72.87104
2022-05-19,67.76155
2022-05-20,59.24574
2022-05-21,32.23844
2022-05-22,40.99756
2022-05-23,74.20924
2022-05-24,79.68369
2022-05-25,63.01703
2022-05-26,61.31386
2022-05-27,54.74452
2022-05-28,34.42822
2022-05-29,39.17274
2022-05-30,78.22384
2022-05-31,65.20681
2022-06-01,43.91727
2022-06-02,67.76155
2022-06-03,57.17761
2022-06-04,38.19951
2022-06-05,32.23844
2022-06-06,50.12165
2022-06-07,79.19708
2022-06-08,75.66909
2022-06-09,75.79075
2022-06-10,58.63746
2022-06-11,37.59124
2022-06-12,48.6618
2022-06-13,84.42822
2022-06-14,69.46472
2022-06-15,71.41119
2022-06-16,74.20924
2022-06-17,67.03163
2022-06-18,40.6326
2022-06-19,43.79562
2022-06-20,83.33333
2022-06-21,77.49391
2022-06-22,74.93917
2022-06-23,66.3017
2022-06-24,63.13868
2022-06-25,34.91484
2022-06-26,39.17274
2022-06-27,69.58637
2022-06-28,65.20681
2022-06-29,68.49148
2022-06-30,59.48905
2022-07-01,54.98783
2022-07-02,37.59124
2022-07-03,45.25547
2022-07-04,79.68369
2022-07-05,78.10218
2022-07-06,69.22141
2022-07-07,61.19221
2022-07-08,47.5669
2022-07-09,32.23844
2022-07-10,37.71289
2022-07-11,77.2506
2022-07-12,68.49148
2022-07-13,64.72019
2022-07-14,65.81508
2022-07-15,54.2579
2022-07-16,31.87347
2022-07-17,39.78102
2022-07-18,72.38442
2022-07-19,69.46472
2022-07-20,70.92457
2022-07-21,66.54501
2022-07-22,53.52798
2022-07-23,37.10462
2022-07-24,43.06569
2022-07-25,78.71046
2022-07-26,77.37226
2022-07-27,70.07299
2022-07-28,59.24574
2022-07-29,53.64963
2022-07-30,32.96836
2022-07-31,35.76642
2022-08-01,63.86861
2022-08-02,59.97566
2022-08-03,64.35523
2022-08-04,59.36739
2022-08-05,49.39172
2022-08-06,37.34793
2022-08-07,41.72749
2022-08-08,77.12895
2022-08-09,66.66666
2022-08-10,73.236
2022-08-11,64.47688
2022-08-12,58.15085
2022-08-13,36.73965
2022-08-14,37.9562
2022-08-15,40.6326
2022-08-16,80.41362
2022-08-17,75.54744
2022-08-18,67.03163
2022-08-19,58.39416
2022-08-20,39.2944
2022-08-21,45.9854
2022-08-22,77.98053
2022-08-23,81.63017
2022-08-24,78.83211
2022-08-25,69.46472
2022-08-26,59.6107
2022-08-27,36.37469
2022-08-28,39.65936
2022-08-29,78.46715
2022-08-30,69.34306
2022-08-31,68.24817
2022-09-01,72.26277
2022-09-02,58.63746
2022-09-03,33.57664
2022-09-04,41.24087
2022-09-05,57.66423
2022-09-06,55.23114
2022-09-07,56.9343
2022-09-08,40.87591
2022-09-09,25.54744
2022-09-10,24.81751
2022-09-11,28.10218
2022-09-12,42.94403
2022-09-13,78.71046
2022-09-14,75.66909
2022-09-15,75.54744
2022-09-16,68.00486
2022-09-17,41.24087
2022-09-18,49.02676
2022-09-19,98.29683
2022-09-20,80.41362
2022-09-21,79.56204
2022-09-22,78.71046
2022-09-23,54.74452
2022-09-24,39.78102
2022-09-25,45.9854
2022-09-26,87.9562
2022-09-27,79.80535
2022-09-28,82.23844
2022-09-29,80.65693
2022-09-30,63.38199
2022-10-01,42.57907
2022-10-02,40.87591
2022-10-03,58.88077
2022-10-04,89.41605
2022-10-05,83.9416
2022-10-06,79.68369
2022-10-07,68.00486
2022-10-08,38.68613
2022-10-09,38.80778
2022-10-10,53.28467
2022-10-11,97.81021
2022-10-12,80.53527
2022-10-13,79.927
2022-10-14,70.55961
2022-10-15,43.67396
2022-10-16,47.20194
2022-10-17,88.07785
2022-10-18,75.9124
2022-10-19,77.73722
2022-10-20,79.68369
2022-10-21,67.6399
2022-10-22,40.14598
2022-10-23,50.0
2022-10-24,87.59124
2022-10-25,75.30413
2022-10-26,77.49391
2022-10-27,73.84428
2022-10-28,61.19221
2022-10-29,39.65936
2022-10-30,36.73965
2022-10-31,68.49148
2022-11-01,65.08515
2022-11-02,69.82968
2022-11-03,65.08515
2022-11-04,53.40632
2022-11-05,35.64476
2022-11-06,44.76885
2022-11-07,78.95377
2022-11-08,73.72262
2022-11-09,67.15328
2022-11-10,73.47931
2022-11-11,50.48661
2022-11-12,38.68613
2022-11-13,45.37712
2022-11-14,81.02189
2022-11-15,67.03163
2022-11-16,70.43795
2022-11-17,62.16545
2022-11-18,59.24574
2022-11-19,36.618
2022-11-20,40.6326
2022-11-21,70.3163
2022-11-22,68.00486
2022-11-23,68.24817
2022-11-24,57.78588
2022-11-25,56.08272
2022-11-26,37.34793
2022-11-27,38.19951
2022-11-28,64.35523
2022-11-29,61.43552
2022-11-30,63.6253
2022-12-01,45.01216
2022-12-02,46.35036
2022-12-03,23.60097
2022-12-04,32.72506
2022-12-05,59.12408
2022-12-06,58.51581
2022-12-07,65.57177
2022-12-08,60.09732
2022-12-09,47.44525
2022-12-10,30.53527
2022-12-11,40.87591
2022-12-12,74.08759
2022-12-13,67.39659
2022-12-14,59.12408
2022-12-15,61.55717
2022-12-16,50.72992
2022-12-17,34.30656
2022-12-18,35.15815
2022-12-19,56.44768
2022-12-20,64.59854
2022-12-21,59.48905
2022-12-22,53.77128
2022-12-23,52.43309
2022-12-24,27.37226
2022-12-25,33.09002
2022-12-26,68.49148
2022-12-27,67.27493
2022-12-28,66.54501
2022-12-29,62.40875
2022-12-30,45.9854
2022-12-31,29.68369
2023-01-01,40.87591
2023-01-02,73.236
2023-01-03,81.2652
2023-01-04,85.88807
2023-01-05,76.03406
2023-01-06,66.3017
2023-01-07,45.25547
2023-01-08,49.63503
2023-01-09,83.69829
2023-01-10,79.19708
2023-01-11,84.18491
2023-01-12,79.80535
2023-01-13,68.36982
2023-01-14,39.05109
2023-01-15,49.63503
2023-01-16,84.79318
2023-01-17,75.54744
2023-01-18,77.49391
2023-01-19,58.88077
2023-01-20,45.01216
2023-01-21,28.46715
2023-01-22,33.09002
2023-01-23,35.03649
2023-01-24,42.94403
2023-01-25,76.64233
2023-01-26,72.87104
2023-01-27,60.9489
2023-01-28,42.21411
2023-01-29,48.54014
2023-01-30,88.80778
2023-01-31,75.66909
2023-02-01,78.83211
2023-02-02,83.81995
2023-02-03,66.18004
2023-02-04,44.03892
2023-02-05,47.3236
2023-02-06,84.30656
2023-02-07,83.45498
2023-02-08,81.02189
2023-02-09,72.38442
2023-02-10,63.01703
2023-02-11,41.11922
2023-02-12,48.05352
2023-02-13,85.2798
2023-02-14,79.19708
2023-02-15,72.26277
2023-02-16,72.01946
2023-02-17,62.16545
2023-02-18,41.36253
2023-02-19,50.72992
2023-02-20,82.48175
2023-02-21,84.67153
2023-02-22,70.92457
2023-02-23,69.82968
2023-02-24,58.75912
2023-02-25,38.19951
2023-02-26,42.21411
2023-02-27,75.54744
2023-02-28,66.54501
2023-03-01,49.02676
2023-03-02,83.09002
2023-03-03,70.68126
2023-03-04,41.84914
2023-03-05,52.31143
2023-03-06,87.83454
2023-03-07,80.41362
2023-03-08,88.07785
2023-03-09,78.95377
2023-03-10,60.09732
2023-03-11,40.6326
2023-03-12,44.52554
2023-03-13,82.6034
2023-03-14,86.37469
2023-03-15,80.04866
2023-03-16,72.62773
2023-03-17,65.57177
2023-03-18,47.93187
2023-03-19,48.54014
2023-03-20,100.0
2023-03-21,88.68613
2023-03-22,83.45498
2023-03-23,77.00729
2023-03-24,66.90997
2023-03-25,38.07785
2023-03-26,47.68856
2023-03-27,87.46958
2023-03-28,85.03649
2023-03-29,79.31873
2023-03-30,72.62773
2023-03-31,65.93673
2023-04-01,42.09245
2023-04-02,49.75669
2023-04-03,89.17274
2023-04-04,85.03649
2023-04-05,74.81751
2023-04-06,79.927
2023-04-07,68.49148
2023-04-08,43.91727
2023-04-09,49.27007
2023-04-10,95.01216
2023-04-11,77.37226
2023-04-12,79.56204
2023-04-13,76.39902
2023-04-14,65.81508
2023-04-15,43.43065
2023-04-16,54.98783
2023-04-17,96.47201
2023-04-18,81.99513
2023-04-19,81.99513
2023-04-20,72.26277
2023-04-21,67.6399
2023-04-22,51.33819
2023-04-23,59.85401
2023-04-24,88.80778
2023-04-25,82.84671
2023-04-26,83.9416
2023-04-27,71.77615
2023-04-28,63.38199
2023-04-29,39.17274
2023-04-30,51.82481
2023-05-01,62.89537
2023-05-02,88.92944
2023-05-03,69.46472
2023-05-04,63.50364
2023-05-05,43.79562
2023-05-06,44.52554
2023-05-07,50.0
2023-05-08,88.32116
2023-05-09,91.60583
2023-05-10,85.76642
2023-05-11,79.44038
2023-05-12,68.12652
2023-05-13,39.05109
2023-05-14,45.25547
2023-05-15,91.36253
2023-05-16,85.88807
2023-05-17,74.69586
2023-05-18,72.62773
2023-05-19,59.48905
2023-05-20,39.65936
2023-05-21,46.35036
2023-05-22,83.81995
2023-05-23,80.53527
2023-05-24,75.18248
2023-05-25,69.58637
2023-05-26,67.15328
2023-05-27,35.15815
2023-05-28,38.80778
2023-05-29,50.85158
