date,청년창업지원
2020-07-20,59.9526
2020-07-21,65.63981
2020-07-22,61.61137
2020-07-23,57.109
2020-07-24,47.15639
2020-07-25,25.59241
2020-07-26,35.78199
2020-07-27,66.58767
2020-07-28,72.74881
2020-07-29,59.9526
2020-07-30,55.21327
2020-07-31,58.5308
2020-08-01,27.96208
2020-08-02,39.81042
2020-08-03,56.16113
2020-08-04,63.27014
2020-08-05,59.71563
2020-08-06,60.42654
2020-08-07,45.02369
2020-08-08,31.04265
2020-08-09,44.07582
2020-08-10,60.6635
2020-08-11,62.32227
2020-08-12,54.73933
2020-08-13,48.81516
2020-08-14,42.89099
2020-08-15,27.48815
2020-08-16,32.22748
2020-08-17,43.36492
2020-08-18,55.6872
2020-08-19,59.2417
2020-08-20,53.31753
2020-08-21,44.78672
2020-08-22,30.56872
2020-08-23,36.49289
2020-08-24,66.82464
2020-08-25,58.5308
2020-08-26,64.9289
2020-08-27,56.16113
2020-08-28,48.81516
2020-08-29,29.62085
2020-08-30,34.36018
2020-08-31,53.08056
2020-09-01,54.50236
2020-09-02,44.31279
2020-09-03,55.45023
2020-09-04,44.78672
2020-09-05,30.56872
2020-09-06,46.20853
2020-09-07,61.61137
2020-09-08,58.05687
2020-09-09,58.76777
2020-09-10,59.71563
2020-09-11,52.1327
2020-09-12,39.81042
2020-09-13,42.18009
2020-09-14,64.9289
2020-09-15,63.5071
2020-09-16,64.45497
2020-09-17,51.89573
2020-09-18,52.8436
2020-09-19,31.51658
2020-09-20,37.20379
2020-09-21,54.02843
2020-09-22,51.18483
2020-09-23,55.45023
2020-09-24,46.20853
2020-09-25,45.97156
2020-09-26,32.22748
2020-09-27,37.20379
2020-09-28,58.05687
2020-09-29,42.65402
2020-09-30,24.17061
2020-10-01,31.27962
2020-10-02,30.33175
2020-10-03,36.25592
2020-10-04,40.04739
2020-10-05,68.24644
2020-10-06,64.218
2020-10-07,55.92417
2020-10-08,53.79146
2020-10-09,42.41706
2020-10-10,34.12322
2020-10-11,39.57345
2020-10-12,79.62085
2020-10-13,64.45497
2020-10-14,61.13744
2020-10-15,57.58293
2020-10-16,55.21327
2020-10-17,33.41232
2020-10-18,49.52606
2020-10-19,64.9289
2020-10-20,64.218
2020-10-21,65.16587
2020-10-22,49.05213
2020-10-23,45.26066
2020-10-24,40.52132
2020-10-25,52.36966
2020-10-26,73.45971
2020-10-27,68.00947
2020-10-28,62.55924
2020-10-29,62.32227
2020-10-30,50.47393
2020-10-31,38.38862
2020-11-01,46.44549
2020-11-02,80.33175
2020-11-03,60.90047
2020-11-04,55.45023
2020-11-05,59.9526
2020-11-06,50.23696
2020-11-07,35.54502
2020-11-08,40.04739
2020-11-09,74.17061
2020-11-10,78.19905
2020-11-11,65.16587
2020-11-12,75.35545
2020-11-13,53.79146
2020-11-14,36.01895
2020-11-15,49.05213
2020-11-16,76.54028
2020-11-17,73.69668
2020-11-18,68.95734
2020-11-19,55.92417
2020-11-20,58.05687
2020-11-21,38.15165
2020-11-22,45.02369
2020-11-23,63.5071
2020-11-24,63.74407
2020-11-25,63.27014
2020-11-26,63.98104
2020-11-27,53.5545
2020-11-28,33.41232
2020-11-29,53.08056
2020-11-30,58.5308
2020-12-01,69.19431
2020-12-02,60.42654
2020-12-03,61.3744
2020-12-04,43.60189
2020-12-05,34.36018
2020-12-06,50.7109
2020-12-07,61.61137
2020-12-08,58.29383
2020-12-09,59.47867
2020-12-10,62.32227
2020-12-11,56.63507
2020-12-12,35.78199
2020-12-13,40.52132
2020-12-14,46.68246
2020-12-15,57.34597
2020-12-16,54.2654
2020-12-17,43.36492
2020-12-18,47.39336
2020-12-19,28.67298
2020-12-20,39.33649
2020-12-21,49.05213
2020-12-22,51.18483
2020-12-23,60.6635
2020-12-24,35.07109
2020-12-25,27.25118
2020-12-26,27.48815
2020-12-27,41.46919
2020-12-28,58.05687
2020-12-29,61.3744
2020-12-30,45.97156
2020-12-31,40.04739
2021-01-01,31.27962
2021-01-02,37.20379
2021-01-03,43.36492
2021-01-04,67.06161
2021-01-05,60.18957
2021-01-06,60.18957
2021-01-07,52.60663
2021-01-08,52.36966
2021-01-09,30.56872
2021-01-10,42.41706
2021-01-11,71.09004
2021-01-12,60.18957
2021-01-13,52.8436
2021-01-14,53.08056
2021-01-15,48.57819
2021-01-16,37.20379
2021-01-17,42.89099
2021-01-18,68.24644
2021-01-19,64.218
2021-01-20,64.218
2021-01-21,54.02843
2021-01-22,54.2654
2021-01-23,42.41706
2021-01-24,47.86729
2021-01-25,82.70142
2021-01-26,68.24644
2021-01-27,57.58293
2021-01-28,57.109
2021-01-29,53.08056
2021-01-30,33.41232
2021-01-31,38.15165
2021-02-01,66.82464
2021-02-02,62.0853
2021-02-03,61.84834
2021-02-04,73.69668
2021-02-05,50.7109
2021-02-06,33.64928
2021-02-07,41.46919
2021-02-08,60.18957
2021-02-09,52.36966
2021-02-10,44.31279
2021-02-11,35.54502
2021-02-12,34.12322
2021-02-13,34.12322
2021-02-14,56.63507
2021-02-15,75.82938
2021-02-16,71.56398
2021-02-17,65.40284
2021-02-18,62.55924
2021-02-19,62.7962
2021-02-20,45.97156
2021-02-21,46.91943
2021-02-22,75.35545
2021-02-23,65.16587
2021-02-24,76.77725
2021-02-25,64.69194
2021-02-26,58.5308
2021-02-27,36.25592
2021-02-28,44.54976
2021-03-01,58.5308
2021-03-02,71.32701
2021-03-03,79.14691
2021-03-04,61.84834
2021-03-05,57.34597
2021-03-06,38.15165
2021-03-07,40.52132
2021-03-08,80.09478
2021-03-09,63.5071
2021-03-10,65.63981
2021-03-11,63.03317
2021-03-12,47.63033
2021-03-13,37.67772
2021-03-14,35.30805
2021-03-15,75.82938
2021-03-16,79.14691
2021-03-17,65.16587
2021-03-18,59.47867
2021-03-19,54.73933
2021-03-20,30.33175
2021-03-21,40.99526
2021-03-22,70.37914
2021-03-23,70.61611
2021-03-24,67.06161
2021-03-25,57.8199
2021-03-26,52.8436
2021-03-27,37.20379
2021-03-28,47.63033
2021-03-29,75.35545
2021-03-30,81.51658
2021-03-31,75.59241
2021-04-01,71.80094
2021-04-02,58.5308
2021-04-03,36.72985
2021-04-04,48.57819
2021-04-05,100.0
2021-04-06,79.14691
2021-04-07,81.99052
2021-04-08,65.40284
2021-04-09,57.34597
2021-04-10,37.44075
2021-04-11,40.75829
2021-04-12,82.70142
2021-04-13,66.11374
2021-04-14,70.37914
2021-04-15,82.22748
2021-04-16,58.5308
2021-04-17,52.1327
2021-04-18,48.81516
2021-04-19,78.90995
2021-04-20,79.85781
2021-04-21,68.24644
2021-04-22,67.77251
2021-04-23,55.92417
2021-04-24,36.49289
2021-04-25,47.39336
2021-04-26,79.38388
2021-04-27,71.56398
2021-04-28,74.17061
2021-04-29,70.61611
2021-04-30,57.109
2021-05-01,36.96682
2021-05-02,44.31279
2021-05-03,76.54028
2021-05-04,60.42654
2021-05-05,45.02369
2021-05-06,65.16587
2021-05-07,53.08056
2021-05-08,41.23222
2021-05-09,43.12796
2021-05-10,79.85781
2021-05-11,72.98578
2021-05-12,66.35071
2021-05-13,72.74881
2021-05-14,63.27014
2021-05-15,39.09952
2021-05-16,49.28909
2021-05-17,72.27488
2021-05-18,74.17061
2021-05-19,48.10426
2021-05-20,72.51184
2021-05-21,61.84834
2021-05-22,38.38862
2021-05-23,45.97156
2021-05-24,84.59715
2021-05-25,74.40758
2021-05-26,69.19431
2021-05-27,60.18957
2021-05-28,72.03791
2021-05-29,53.31753
2021-05-30,50.23696
2021-05-31,93.83886
2021-06-01,71.09004
2021-06-02,65.16587
2021-06-03,61.13744
2021-06-04,44.31279
2021-06-05,28.19905
2021-06-06,32.93838
2021-06-07,48.57819
2021-06-08,46.68246
2021-06-09,48.10426
2021-06-10,45.97156
2021-06-11,34.36018
2021-06-12,27.01421
2021-06-13,32.22748
2021-06-14,51.89573
2021-06-15,62.55924
2021-06-16,52.8436
2021-06-17,64.45497
2021-06-18,59.9526
2021-06-19,40.75829
2021-06-20,44.54976
2021-06-21,80.33175
2021-06-22,80.09478
2021-06-23,66.35071
2021-06-24,71.09004
2021-06-25,63.98104
2021-06-26,30.80568
2021-06-27,39.09952
2021-06-28,72.74881
2021-06-29,80.09478
2021-06-30,81.04265
2021-07-01,84.59715
2021-07-02,61.84834
2021-07-03,50.0
2021-07-04,54.02843
2021-07-05,81.99052
2021-07-06,78.90995
2021-07-07,74.64454
2021-07-08,68.72037
2021-07-09,72.03791
2021-07-10,46.91943
2021-07-11,53.5545
2021-07-12,84.59715
2021-07-13,73.45971
2021-07-14,81.27962
2021-07-15,80.56872
2021-07-16,69.66824
2021-07-17,48.81516
2021-07-18,56.3981
2021-07-19,91.70616
2021-07-20,82.70142
2021-07-21,73.22274
2021-07-22,69.90521
2021-07-23,70.14218
2021-07-24,37.44075
2021-07-25,59.9526
2021-07-26,77.72511
2021-07-27,67.77251
2021-07-28,70.14218
2021-07-29,65.16587
2021-07-30,45.97156
2021-07-31,33.41232
2021-08-01,40.99526
2021-08-02,68.72037
2021-08-03,65.40284
2021-08-04,66.11374
2021-08-05,61.3744
2021-08-06,54.50236
2021-08-07,39.81042
2021-08-08,43.83886
2021-08-09,67.53554
2021-08-10,56.3981
2021-08-11,59.00473
2021-08-12,56.87203
2021-08-13,50.23696
2021-08-14,34.83412
2021-08-15,32.22748
2021-08-16,46.91943
2021-08-17,76.06635
2021-08-18,68.95734
2021-08-19,66.82464
2021-08-20,61.84834
2021-08-21,36.72985
2021-08-22,43.36492
2021-08-23,67.53554
2021-08-24,66.35071
2021-08-25,61.13744
2021-08-26,66.11374
2021-08-27,46.20853
2021-08-28,38.86255
2021-08-29,44.31279
2021-08-30,73.69668
2021-08-31,70.37914
2021-09-01,58.5308
2021-09-02,60.90047
2021-09-03,53.31753
2021-09-04,34.59715
2021-09-05,42.89099
2021-09-06,57.8199
2021-09-07,56.3981
2021-09-08,65.16587
2021-09-09,60.6635
2021-09-10,52.8436
2021-09-11,31.51658
2021-09-12,38.15165
2021-09-13,71.09004
2021-09-14,75.35545
2021-09-15,79.85781
2021-09-16,70.37914
2021-09-17,52.1327
2021-09-18,25.82938
2021-09-19,27.48815
2021-09-20,31.04265
2021-09-21,35.07109
2021-09-22,44.07582
2021-09-23,65.87677
2021-09-24,68.95734
2021-09-25,35.07109
2021-09-26,41.94312
2021-09-27,73.93364
2021-09-28,63.5071
2021-09-29,64.45497
2021-09-30,59.47867
2021-10-01,45.73459
2021-10-02,36.25592
2021-10-03,43.83886
2021-10-04,53.08056
2021-10-05,67.53554
2021-10-06,64.9289
2021-10-07,61.3744
2021-10-08,51.18483
2021-10-09,27.96208
2021-10-10,41.94312
2021-10-11,44.78672
2021-10-12,71.80094
2021-10-13,65.16587
2021-10-14,68.72037
2021-10-15,50.94786
2021-10-16,36.01895
2021-10-17,42.65402
2021-10-18,72.27488
2021-10-19,69.19431
2021-10-20,55.92417
2021-10-21,53.08056
2021-10-22,49.05213
2021-10-23,33.64928
2021-10-24,36.96682
2021-10-25,51.4218
2021-10-26,58.05687
2021-10-27,67.29857
2021-10-28,54.50236
2021-10-29,51.65876
2021-10-30,33.41232
2021-10-31,40.28436
2021-11-01,61.3744
2021-11-02,63.03317
2021-11-03,59.47867
2021-11-04,55.92417
2021-11-05,53.08056
2021-11-06,26.54028
2021-11-07,37.67772
2021-11-08,67.77251
2021-11-09,55.45023
2021-11-10,63.03317
2021-11-11,55.6872
2021-11-12,37.20379
2021-11-13,25.82938
2021-11-14,35.30805
2021-11-15,56.16113
2021-11-16,54.9763
2021-11-17,48.57819
2021-11-18,53.31753
2021-11-19,45.02369
2021-11-20,31.04265
2021-11-21,35.07109
2021-11-22,60.18957
2021-11-23,51.4218
2021-11-24,44.54976
2021-11-25,53.5545
2021-11-26,48.10426
2021-11-27,30.33175
2021-11-28,40.04739
2021-11-29,59.2417
2021-11-30,47.86729
2021-12-01,56.87203
2021-12-02,51.89573
2021-12-03,52.60663
2021-12-04,36.01895
2021-12-05,45.02369
2021-12-06,63.03317
2021-12-07,54.50236
2021-12-08,48.10426
2021-12-09,51.89573
2021-12-10,52.60663
2021-12-11,37.20379
2021-12-12,35.30805
2021-12-13,49.28909
2021-12-14,56.3981
2021-12-15,51.65876
2021-12-16,47.39336
2021-12-17,47.15639
2021-12-18,27.48815
2021-12-19,33.64928
2021-12-20,54.9763
2021-12-21,47.63033
2021-12-22,50.0
2021-12-23,44.07582
2021-12-24,37.67772
2021-12-25,23.22274
2021-12-26,29.38388
2021-12-27,52.8436
2021-12-28,53.79146
2021-12-29,56.16113
2021-12-30,54.9763
2021-12-31,38.15165
2022-01-01,30.56872
2022-01-02,41.23222
2022-01-03,75.11848
2022-01-04,83.88625
2022-01-05,74.64454
2022-01-06,73.93364
2022-01-07,56.63507
2022-01-08,40.99526
2022-01-09,48.81516
2022-01-10,75.35545
2022-01-11,62.7962
2022-01-12,65.63981
2022-01-13,58.29383
2022-01-14,52.1327
2022-01-15,33.88625
2022-01-16,40.28436
2022-01-17,64.69194
2022-01-18,64.69194
2022-01-19,55.45023
2022-01-20,53.08056
2022-01-21,55.6872
2022-01-22,39.33649
2022-01-23,44.78672
2022-01-24,61.84834
2022-01-25,59.9526
2022-01-26,72.27488
2022-01-27,60.90047
2022-01-28,39.09952
2022-01-29,28.43601
2022-01-30,26.06635
2022-01-31,29.14691
2022-02-01,37.20379
2022-02-02,41.23222
2022-02-03,70.85308
2022-02-04,57.58293
2022-02-05,37.91469
2022-02-06,45.49763
2022-02-07,79.38388
2022-02-08,72.27488
2022-02-09,63.03317
2022-02-10,66.11374
2022-02-11,54.50236
2022-02-12,36.01895
2022-02-13,42.65402
2022-02-14,57.8199
2022-02-15,67.06161
2022-02-16,60.90047
2022-02-17,54.2654
2022-02-18,55.21327
2022-02-19,39.33649
2022-02-20,48.34123
2022-02-21,81.27962
2022-02-22,78.19905
2022-02-23,73.45971
2022-02-24,74.17061
2022-02-25,62.0853
2022-02-26,41.46919
2022-02-27,39.57345
2022-02-28,66.82464
2022-03-01,48.10426
2022-03-02,70.14218
2022-03-03,67.77251
2022-03-04,58.5308
2022-03-05,44.07582
2022-03-06,39.57345
2022-03-07,70.37914
2022-03-08,56.3981
2022-03-09,38.38862
2022-03-10,63.03317
2022-03-11,53.08056
2022-03-12,51.4218
2022-03-13,49.28909
2022-03-14,77.72511
2022-03-15,63.74407
2022-03-16,74.88151
2022-03-17,66.58767
2022-03-18,52.1327
2022-03-19,38.38862
2022-03-20,46.44549
2022-03-21,67.77251
2022-03-22,67.06161
2022-03-23,67.53554
2022-03-24,56.16113
2022-03-25,50.7109
2022-03-26,37.67772
2022-03-27,42.41706
2022-03-28,60.18957
2022-03-29,63.74407
2022-03-30,61.61137
2022-03-31,57.34597
2022-04-01,46.68246
2022-04-02,28.43601
2022-04-03,33.17535
2022-04-04,62.55924
2022-04-05,62.32227
2022-04-06,54.02843
2022-04-07,51.65876
2022-04-08,39.57345
2022-04-09,34.59715
2022-04-10,38.38862
2022-04-11,63.74407
2022-04-12,54.50236
2022-04-13,53.5545
2022-04-14,52.8436
2022-04-15,40.99526
2022-04-16,31.27962
2022-04-17,43.36492
2022-04-18,65.87677
2022-04-19,50.94786
2022-04-20,51.65876
2022-04-21,57.34597
2022-04-22,45.97156
2022-04-23,38.15165
2022-04-24,42.89099
2022-04-25,64.45497
2022-04-26,58.76777
2022-04-27,56.87203
2022-04-28,60.18957
2022-04-29,49.28909
2022-04-30,29.85781
2022-05-01,37.20379
2022-05-02,60.18957
2022-05-03,59.71563
2022-05-04,43.60189
2022-05-05,24.88151
2022-05-06,39.09952
2022-05-07,33.88625
2022-05-08,36.25592
2022-05-09,63.98104
2022-05-10,61.13744
2022-05-11,56.87203
2022-05-12,55.45023
2022-05-13,49.05213
2022-05-14,26.06635
2022-05-15,36.25592
2022-05-16,63.03317
2022-05-17,56.3981
2022-05-18,48.57819
2022-05-19,57.58293
2022-05-20,48.81516
2022-05-21,32.46445
2022-05-22,37.91469
2022-05-23,66.82464
2022-05-24,61.61137
2022-05-25,55.45023
2022-05-26,53.08056
2022-05-27,45.02369
2022-05-28,27.48815
2022-05-29,31.27962
2022-05-30,65.40284
2022-05-31,64.218
2022-06-01,39.09952
2022-06-02,64.69194
2022-06-03,49.52606
2022-06-04,27.96208
2022-06-05,36.49289
2022-06-06,45.26066
2022-06-07,63.5071
2022-06-08,60.18957
2022-06-09,57.34597
2022-06-10,45.49763
2022-06-11,31.27962
2022-06-12,41.23222
2022-06-13,67.77251
2022-06-14,56.87203
2022-06-15,58.05687
2022-06-16,61.13744
2022-06-17,49.05213
2022-06-18,27.25118
2022-06-19,36.01895
2022-06-20,58.29383
2022-06-21,59.47867
2022-06-22,50.94786
2022-06-23,45.73459
2022-06-24,45.49763
2022-06-25,27.72511
2022-06-26,30.09478
2022-06-27,52.8436
2022-06-28,51.65876
2022-06-29,54.73933
2022-06-30,54.50236
2022-07-01,44.31279
2022-07-02,33.41232
2022-07-03,33.88625
2022-07-04,59.2417
2022-07-05,54.73933
2022-07-06,47.63033
2022-07-07,54.02843
2022-07-08,36.01895
2022-07-09,27.25118
2022-07-10,35.30805
2022-07-11,57.34597
2022-07-12,60.42654
2022-07-13,42.41706
2022-07-14,59.47867
2022-07-15,41.23222
2022-07-16,27.96208
2022-07-17,31.51658
2022-07-18,61.13744
2022-07-19,57.58293
2022-07-20,53.79146
2022-07-21,40.28436
2022-07-22,42.65402
2022-07-23,32.46445
2022-07-24,31.51658
2022-07-25,55.45023
2022-07-26,55.6872
2022-07-27,54.9763
2022-07-28,41.46919
2022-07-29,44.54976
2022-07-30,23.69668
2022-07-31,32.46445
2022-08-01,47.15639
2022-08-02,45.49763
2022-08-03,38.38862
2022-08-04,45.26066
2022-08-05,38.38862
2022-08-06,27.48815
2022-08-07,26.77725
2022-08-08,48.57819
2022-08-09,46.44549
2022-08-10,49.05213
2022-08-11,46.44549
2022-08-12,45.02369
2022-08-13,25.11848
2022-08-14,30.80568
2022-08-15,33.64928
2022-08-16,55.6872
2022-08-17,53.79146
2022-08-18,50.7109
2022-08-19,45.73459
2022-08-20,32.46445
2022-08-21,35.07109
2022-08-22,56.87203
2022-08-23,62.0853
2022-08-24,59.2417
2022-08-25,51.4218
2022-08-26,41.70616
2022-08-27,31.27962
2022-08-28,35.30805
2022-08-29,58.05687
2022-08-30,55.92417
2022-08-31,39.81042
2022-09-01,47.15639
2022-09-02,43.36492
2022-09-03,28.90995
2022-09-04,27.25118
2022-09-05,53.08056
2022-09-06,50.23696
2022-09-07,48.57819
2022-09-08,32.22748
2022-09-09,21.32701
2022-09-10,28.19905
2022-09-11,25.82938
2022-09-12,40.04739
2022-09-13,71.09004
2022-09-14,55.6872
2022-09-15,56.3981
2022-09-16,42.89099
2022-09-17,31.75355
2022-09-18,36.49289
2022-09-19,64.218
2022-09-20,57.8199
2022-09-21,54.2654
2022-09-22,54.50236
2022-09-23,42.65402
2022-09-24,30.09478
2022-09-25,32.70142
2022-09-26,51.4218
2022-09-27,52.8436
2022-09-28,62.7962
2022-09-29,53.5545
2022-09-30,49.76303
2022-10-01,24.40758
2022-10-02,25.59241
2022-10-03,45.97156
2022-10-04,61.84834
2022-10-05,58.5308
2022-10-06,65.40284
2022-10-07,42.65402
2022-10-08,27.96208
2022-10-09,32.22748
2022-10-10,36.01895
2022-10-11,55.92417
2022-10-12,51.89573
2022-10-13,62.0853
2022-10-14,41.94312
2022-10-15,25.59241
2022-10-16,28.90995
2022-10-17,60.18957
2022-10-18,53.08056
2022-10-19,52.36966
2022-10-20,49.76303
2022-10-21,53.31753
2022-10-22,28.19905
2022-10-23,34.59715
2022-10-24,63.5071
2022-10-25,58.76777
2022-10-26,58.5308
2022-10-27,52.60663
2022-10-28,49.52606
2022-10-29,31.27962
2022-10-30,27.01421
2022-10-31,49.28909
2022-11-01,47.15639
2022-11-02,56.63507
2022-11-03,50.94786
2022-11-04,45.49763
2022-11-05,25.82938
2022-11-06,34.59715
2022-11-07,58.76777
2022-11-08,60.42654
2022-11-09,59.9526
2022-11-10,54.73933
2022-11-11,43.83886
2022-11-12,24.64454
2022-11-13,30.56872
2022-11-14,50.7109
2022-11-15,54.2654
2022-11-16,53.79146
2022-11-17,52.1327
2022-11-18,42.41706
2022-11-19,33.41232
2022-11-20,35.30805
2022-11-21,54.2654
2022-11-22,58.05687
2022-11-23,54.2654
2022-11-24,46.68246
2022-11-25,45.02369
2022-11-26,27.96208
2022-11-27,27.96208
2022-11-28,54.02843
2022-11-29,56.3981
2022-11-30,51.89573
2022-12-01,50.0
2022-12-02,40.75829
2022-12-03,24.64454
2022-12-04,27.72511
2022-12-05,49.28909
2022-12-06,49.76303
2022-12-07,54.73933
2022-12-08,48.81516
2022-12-09,44.78672
2022-12-10,18.95734
2022-12-11,30.56872
2022-12-12,64.218
2022-12-13,55.21327
2022-12-14,53.5545
2022-12-15,43.83886
2022-12-16,52.36966
2022-12-17,24.40758
2022-12-18,28.67298
2022-12-19,51.18483
2022-12-20,48.34123
2022-12-21,45.97156
2022-12-22,37.20379
2022-12-23,38.15165
2022-12-24,22.03791
2022-12-25,24.17061
2022-12-26,46.20853
2022-12-27,54.02843
2022-12-28,50.47393
2022-12-29,42.65402
2022-12-30,34.12322
2022-12-31,27.72511
2023-01-01,34.12322
2023-01-02,68.95734
2023-01-03,57.58293
2023-01-04,53.08056
2023-01-05,57.8199
2023-01-06,55.92417
2023-01-07,32.46445
2023-01-08,34.83412
2023-01-09,68.48341
2023-01-10,59.9526
2023-01-11,61.3744
2023-01-12,51.18483
2023-01-13,42.89099
2023-01-14,36.01895
2023-01-15,36.72985
2023-01-16,57.58293
2023-01-17,70.61611
2023-01-18,57.34597
2023-01-19,54.02843
2023-01-20,43.83886
2023-01-21,28.67298
2023-01-22,27.96208
2023-01-23,41.70616
2023-01-24,38.15165
2023-01-25,68.00947
2023-01-26,62.0853
2023-01-27,56.87203
2023-01-28,38.86255
2023-01-29,40.99526
2023-01-30,66.11374
2023-01-31,67.77251
2023-02-01,63.98104
2023-02-02,56.63507
2023-02-03,48.57819
2023-02-04,35.07109
2023-02-05,43.83886
2023-02-06,67.06161
2023-02-07,68.24644
2023-02-08,61.61137
2023-02-09,53.5545
2023-02-10,51.65876
2023-02-11,34.36018
2023-02-12,46.91943
2023-02-13,65.63981
2023-02-14,58.76777
2023-02-15,57.109
2023-02-16,58.5308
2023-02-17,48.57819
2023-02-18,34.83412
2023-02-19,43.60189
2023-02-20,58.76777
2023-02-21,57.58293
2023-02-22,55.6872
2023-02-23,57.109
2023-02-24,43.12796
2023-02-25,34.36018
2023-02-26,41.94312
2023-02-27,53.08056
2023-02-28,66.82464
2023-03-01,44.31279
2023-03-02,56.63507
2023-03-03,50.7109
2023-03-04,33.88625
2023-03-05,36.01895
2023-03-06,77.25118
2023-03-07,63.5071
2023-03-08,61.61137
2023-03-09,65.63981
2023-03-10,53.31753
2023-03-11,36.49289
2023-03-12,39.33649
2023-03-13,65.87677
2023-03-14,63.5071
2023-03-15,74.88151
2023-03-16,61.13744
2023-03-17,55.21327
2023-03-18,36.25592
2023-03-19,41.94312
2023-03-20,69.19431
2023-03-21,68.24644
2023-03-22,74.40758
2023-03-23,61.3744
2023-03-24,48.10426
2023-03-25,37.91469
2023-03-26,38.62559
2023-03-27,70.37914
2023-03-28,61.84834
2023-03-29,61.84834
2023-03-30,58.05687
2023-03-31,54.2654
2023-04-01,30.80568
2023-04-02,40.75829
2023-04-03,76.06635
2023-04-04,73.22274
2023-04-05,63.27014
2023-04-06,62.55924
2023-04-07,54.9763
2023-04-08,38.38862
2023-04-09,45.97156
2023-04-10,79.14691
2023-04-11,68.72037
2023-04-12,67.29857
2023-04-13,57.8199
2023-04-14,58.76777
2023-04-15,44.31279
2023-04-16,51.18483
2023-04-17,79.38388
2023-04-18,80.09478
2023-04-19,66.11374
2023-04-20,70.85308
2023-04-21,56.63507
2023-04-22,38.62559
2023-04-23,44.78672
2023-04-24,73.45971
2023-04-25,65.87677
2023-04-26,55.21327
2023-04-27,58.76777
2023-04-28,52.36966
2023-04-29,36.49289
2023-04-30,31.75355
2023-05-01,45.26066
2023-05-02,69.90521
2023-05-03,63.03317
2023-05-04,47.86729
2023-05-05,36.01895
2023-05-06,29.62085
2023-05-07,47.63033
2023-05-08,58.76777
2023-05-09,61.13744
2023-05-10,64.45497
2023-05-11,63.03317
2023-05-12,45.97156
2023-05-13,35.07109
2023-05-14,41.94312
2023-05-15,75.82938
2023-05-16,63.27014
2023-05-17,72.98578
2023-05-18,66.11374
2023-05-19,56.16113
2023-05-20,37.20379
2023-05-21,45.26066
2023-05-22,76.06635
2023-05-23,71.56398
2023-05-24,67.77251
2023-05-25,65.16587
2023-05-26,62.7962
2023-05-27,37.91469
2023-05-28,41.70616
2023-05-29,60.42654
