date,국제구리가격
2023-05-28,1.94355
2023-05-29,6.70926
2023-05-30,11.36847
2023-05-31,9.15867
2023-06-01,10.70287
2023-06-02,11.1821
2023-06-03,4.63258
2023-06-04,2.31629
2023-06-05,7.05537
2023-06-06,8.09371
2023-06-07,12.0607
2023-06-08,9.8509
2023-06-09,9.79765
2023-06-10,4.25985
2023-06-11,1.54419
2023-06-12,7.82747
2023-06-13,9.23855
2023-06-14,10.59637
2023-06-15,10.80937
2023-06-16,10.38338
2023-06-17,4.02023
2023-06-18,1.43769
2023-06-19,8.35995
2023-06-20,8.46645
2023-06-21,10.48988
2023-06-22,11.1821
2023-06-23,9.45154
2023-06-24,4.04685
2023-06-25,1.46432
2023-06-26,7.6411
2023-06-27,8.99893
2023-06-28,8.35995
2023-06-29,8.75931
2023-06-30,7.21512
2023-07-01,3.22151
2023-07-02,1.70394
2023-07-03,7.02875
2023-07-04,8.97231
2023-07-05,7.93397
2023-07-06,6.94888
2023-07-07,6.60276
2023-07-08,3.75399
2023-07-09,1.65069
2023-07-10,6.73588
2023-07-11,8.12034
2023-07-12,7.26837
2023-07-13,9.79765
2023-07-14,10.41001
2023-07-15,3.03514
2023-07-16,2.07667
2023-07-17,7.77422
2023-07-18,8.20021
2023-07-19,8.5197
2023-07-20,9.47816
2023-07-21,8.78594
2023-07-22,3.06176
2023-07-23,1.57082
2023-07-24,6.76251
2023-07-25,8.91906
2023-07-26,9.10543
2023-07-27,9.50479
2023-07-28,8.09371
2023-07-29,4.25985
2023-07-30,1.73056
2023-07-31,8.54632
2023-08-01,11.9542
2023-08-02,10.06389
2023-08-03,9.61128
2023-08-04,8.28008
2023-08-05,3.328
2023-08-06,1.62406
2023-08-07,6.70926
2023-08-08,7.77422
2023-08-09,8.3067
2023-08-10,7.40149
2023-08-11,6.17678
2023-08-12,3.11501
2023-08-13,1.57082
2023-08-14,5.59105
2023-08-15,4.95207
2023-08-16,7.13525
2023-08-17,7.42811
2023-08-18,5.75079
2023-08-19,2.63578
2023-08-20,1.01171
2023-08-21,5.16506
2023-08-22,6.89563
2023-08-23,7.61448
2023-08-24,8.22683
2023-08-25,6.28328
2023-08-26,2.68903
2023-08-27,0.90521
2023-08-28,4.95207
2023-08-29,5.91054
2023-08-30,6.33652
2023-08-31,7.40149
2023-09-01,6.33652
2023-09-02,3.22151
2023-09-03,1.70394
2023-09-04,5.29818
2023-09-05,5.69755
2023-09-06,5.80404
2023-09-07,6.4164
2023-09-08,4.95207
2023-09-09,2.60915
2023-09-10,1.38445
2023-09-11,5.37806
2023-09-12,6.28328
2023-09-13,5.51118
2023-09-14,5.29818
2023-09-15,5.67092
2023-09-16,2.6624
2023-09-17,0.98509
2023-09-18,5.35143
2023-09-19,5.56443
2023-09-20,4.89882
2023-09-21,5.13844
2023-09-22,5.32481
2023-09-23,2.23642
2023-09-24,1.35782
2023-09-25,4.25985
2023-09-26,4.52609
2023-09-27,4.65921
2023-09-28,2.82215
2023-09-29,3.64749
2023-09-30,2.12992
2023-10-01,1.70394
2023-10-02,3.35463
2023-10-03,4.63258
2023-10-04,6.3099
2023-10-05,6.49627
2023-10-06,4.71246
2023-10-07,2.87539
2023-10-08,1.09158
2023-10-09,4.04685
2023-10-10,6.73588
2023-10-11,5.83067
2023-10-12,5.16506
2023-10-13,4.31309
2023-10-14,2.36954
2023-10-15,1.01171
2023-10-16,4.60596
2023-10-17,4.73908
2023-10-18,5.05857
2023-10-19,5.69755
2023-10-20,5.27156
2023-10-21,2.79552
2023-10-22,1.43769
2023-10-23,4.33972
2023-10-24,6.17678
2023-10-25,5.51118
2023-10-26,5.56443
2023-10-27,5.03194
2023-10-28,2.82215
2023-10-29,1.59744
2023-10-30,5.03194
2023-10-31,5.72417
2023-11-01,5.80404
2023-11-02,6.25665
2023-11-03,5.72417
2023-11-04,2.52928
2023-11-05,1.49094
2023-11-06,6.25665
2023-11-07,6.2034
2023-11-08,5.93716
2023-11-09,5.08519
2023-11-10,4.2066
2023-11-11,2.23642
2023-11-12,1.27795
2023-11-13,5.27156
2023-11-14,6.4164
2023-11-15,6.57614
2023-11-16,7.77422
2023-11-17,5.96379
2023-11-18,2.6624
2023-11-19,1.09158
2023-11-20,5.67092
2023-11-21,7.7476
2023-11-22,6.12353
2023-11-23,6.15015
2023-11-24,6.49627
2023-11-25,3.80724
2023-11-26,1.94355
2023-11-27,5.59105
2023-11-28,5.75079
2023-11-29,6.76251
2023-11-30,6.92225
2023-12-01,6.12353
2023-12-02,3.94036
2023-12-03,2.07667
2023-12-04,7.00212
2023-12-05,6.76251
2023-12-06,7.34824
2023-12-07,6.33652
2023-12-08,6.17678
2023-12-09,2.47603
2023-12-10,1.30457
2023-12-11,5.83067
2023-12-12,5.93716
2023-12-13,6.07028
2023-12-14,7.50798
2023-12-15,8.14696
2023-12-16,2.98189
2023-12-17,1.49094
2023-12-18,4.79233
2023-12-19,5.16506
2023-12-20,6.57614
2023-12-21,5.5378
2023-12-22,6.23003
2023-12-23,2.31629
2023-12-24,1.25133
2023-12-25,1.94355
2023-12-26,5.48455
2023-12-27,7.21512
2023-12-28,6.62939
2023-12-29,5.16506
2023-12-30,2.34291
2023-12-31,1.03833
2024-01-01,1.67731
2024-01-02,5.35143
2024-01-03,6.17678
2024-01-04,7.98722
2024-01-05,7.26837
2024-01-06,3.00851
2024-01-07,1.43769
2024-01-08,5.4313
2024-01-09,5.96379
2024-01-10,5.83067
2024-01-11,6.12353
2024-01-12,5.69755
2024-01-13,2.52928
2024-01-14,1.2247
2024-01-15,4.31309
2024-01-16,4.9787
2024-01-17,4.8722
2024-01-18,4.92545
2024-01-19,5.59105
2024-01-20,2.28966
2024-01-21,1.19808
2024-01-22,5.16506
2024-01-23,5.08519
2024-01-24,7.56123
2024-01-25,8.14696
2024-01-26,7.05537
2024-01-27,3.06176
2024-01-28,1.03833
2024-01-29,5.77742
2024-01-30,7.37486
2024-01-31,7.37486
2024-02-01,6.60276
2024-02-02,6.49627
2024-02-03,2.68903
2024-02-04,1.2247
2024-02-05,5.4313
2024-02-06,5.88391
2024-02-07,5.99041
2024-02-08,4.79233
2024-02-09,3.03514
2024-02-10,2.18317
2024-02-11,1.54419
2024-02-12,2.98189
2024-02-13,6.60276
2024-02-14,7.50798
2024-02-15,6.9755
2024-02-16,6.78913
2024-02-17,3.59424
2024-02-18,2.07667
2024-02-19,6.23003
2024-02-20,5.93716
2024-02-21,7.40149
2024-02-22,8.28008
2024-02-23,6.84238
2024-02-24,2.63578
2024-02-25,1.35782
2024-02-26,5.51118
2024-02-27,6.869
2024-02-28,6.54952
2024-02-29,6.15015
2024-03-01,4.47284
2024-03-02,2.55591
2024-03-03,1.91693
2024-03-04,6.17678
2024-03-05,7.00212
2024-03-06,7.72097
2024-03-07,8.89243
2024-03-08,8.65282
2024-03-09,3.541
2024-03-10,1.59744
2024-03-11,7.34824
2024-03-12,9.79765
2024-03-13,11.07561
2024-03-14,16.50692
2024-03-15,18.53035
2024-03-16,7.24174
2024-03-17,4.44621
2024-03-18,17.25239
2024-03-19,17.75825
2024-03-20,15.92119
