date,정부지원
2021-02-27,3.22427
2021-02-28,2.75011
2021-03-01,3.50877
2021-03-02,7.72878
2021-03-03,7.2072
2021-03-04,5.83214
2021-03-05,4.97866
2021-03-06,2.08629
2021-03-07,3.03461
2021-03-08,4.88383
2021-03-09,4.78899
2021-03-10,5.26315
2021-03-11,5.4054
2021-03-12,3.6036
2021-03-13,1.75438
2021-03-14,2.4182
2021-03-15,5.64248
2021-03-16,5.45282
2021-03-17,5.64248
2021-03-18,4.83641
2021-03-19,4.78899
2021-03-20,2.27596
2021-03-21,1.99146
2021-03-22,4.97866
2021-03-23,4.64675
2021-03-24,4.22
2021-03-25,4.83641
2021-03-26,5.31057
2021-03-27,2.56045
2021-03-28,2.37079
2021-03-29,7.58653
2021-03-30,7.91844
2021-03-31,6.02181
2021-04-01,4.31484
2021-04-02,3.27169
2021-04-03,1.70697
2021-04-04,3.46135
2021-04-05,4.64675
2021-04-06,5.26315
2021-04-07,5.83214
2021-04-08,4.31484
2021-04-09,5.45282
2021-04-10,2.37079
2021-04-11,2.32337
2021-04-12,5.83214
2021-04-13,5.6899
2021-04-14,5.35798
2021-04-15,5.35798
2021-04-16,5.35798
2021-04-17,2.22854
2021-04-18,1.89663
2021-04-19,5.92697
2021-04-20,5.35798
2021-04-21,6.54338
2021-04-22,7.01754
2021-04-23,5.50023
2021-04-24,2.27596
2021-04-25,2.37079
2021-04-26,5.64248
2021-04-27,5.4054
2021-04-28,5.87956
2021-04-29,5.78473
2021-04-30,5.4054
2021-05-01,2.65528
2021-05-02,1.99146
2021-05-03,6.5908
2021-05-04,5.26315
2021-05-05,2.08629
2021-05-06,4.74158
2021-05-07,5.12091
2021-05-08,2.51303
2021-05-09,2.4182
2021-05-10,6.25889
2021-05-11,6.92271
2021-05-12,6.16405
2021-05-13,6.3063
2021-05-14,6.06922
2021-05-15,2.56045
2021-05-16,2.89236
2021-05-17,6.16405
2021-05-18,5.12091
2021-05-19,2.98719
2021-05-20,6.25889
2021-05-21,5.59506
2021-05-22,2.75011
2021-05-23,3.41394
2021-05-24,7.87102
2021-05-25,7.2072
2021-05-26,7.87102
2021-05-27,8.62968
2021-05-28,6.25889
2021-05-29,3.17686
2021-05-30,2.7027
2021-05-31,7.68136
2021-06-01,7.2072
2021-06-02,5.45282
2021-06-03,5.87956
2021-06-04,5.54765
2021-06-05,2.08629
2021-06-06,2.89236
2021-06-07,6.44855
2021-06-08,6.49596
2021-06-09,5.54765
2021-06-10,5.59506
2021-06-11,4.55192
2021-06-12,1.99146
2021-06-13,3.03461
2021-06-14,6.11664
2021-06-15,5.78473
2021-06-16,6.21147
2021-06-17,5.73731
2021-06-18,5.31057
2021-06-19,2.37079
2021-06-20,2.7027
2021-06-21,6.40113
2021-06-22,5.16832
2021-06-23,5.59506
2021-06-24,7.72878
2021-06-25,5.83214
2021-06-26,1.42247
2021-06-27,2.4182
2021-06-28,6.49596
2021-06-29,10.05215
2021-06-30,8.01327
2021-07-01,9.05642
2021-07-02,5.35798
2021-07-03,2.60787
2021-07-04,3.65101
2021-07-05,5.83214
2021-07-06,5.4054
2021-07-07,5.78473
2021-07-08,5.64248
2021-07-09,3.74585
2021-07-10,2.84495
2021-07-11,2.08629
2021-07-12,5.92697
2021-07-13,5.45282
2021-07-14,6.92271
2021-07-15,5.83214
2021-07-16,5.87956
2021-07-17,1.94404
2021-07-18,1.84921
2021-07-19,5.50023
2021-07-20,6.02181
2021-07-21,5.59506
2021-07-22,5.87956
2021-07-23,4.55192
2021-07-24,3.74585
2021-07-25,2.27596
2021-07-26,6.40113
2021-07-27,6.11664
2021-07-28,5.50023
2021-07-29,4.64675
2021-07-30,4.59933
2021-07-31,2.4182
2021-08-01,1.99146
2021-08-02,5.26315
2021-08-03,4.64675
2021-08-04,4.17259
2021-08-05,4.64675
2021-08-06,3.84068
2021-08-07,2.08629
2021-08-08,2.18112
2021-08-09,4.26742
2021-08-10,4.69416
2021-08-11,5.12091
2021-08-12,6.11664
2021-08-13,4.22
2021-08-14,2.22854
2021-08-15,1.28022
2021-08-16,3.50877
2021-08-17,9.62541
2021-08-18,9.10384
2021-08-19,6.73304
2021-08-20,4.55192
2021-08-21,2.03888
2021-08-22,2.08629
2021-08-23,4.93124
2021-08-24,6.11664
2021-08-25,5.83214
2021-08-26,7.82361
2021-08-27,6.40113
2021-08-28,3.03461
2021-08-29,3.12944
2021-08-30,11.66429
2021-08-31,8.34518
2021-09-01,7.44428
2021-09-02,5.35798
2021-09-03,4.5045
2021-09-04,2.13371
2021-09-05,3.22427
2021-09-06,12.13845
2021-09-07,6.40113
2021-09-08,5.73731
2021-09-09,4.93124
2021-09-10,4.45708
2021-09-11,2.03888
2021-09-12,1.89663
2021-09-13,3.84068
2021-09-14,4.22
2021-09-15,2.84495
2021-09-16,3.12944
2021-09-17,1.8018
2021-09-18,1.18539
2021-09-19,1.65955
2021-09-20,0.66382
2021-09-21,1.09056
2021-09-22,1.37505
2021-09-23,2.84495
2021-09-24,3.08202
2021-09-25,1.56472
2021-09-26,1.46989
2021-09-27,3.79326
2021-09-28,4.31484
2021-09-29,3.84068
2021-09-30,4.07776
2021-10-01,4.5045
2021-10-02,1.89663
2021-10-03,2.03888
2021-10-04,1.8018
2021-10-05,3.98293
2021-10-06,3.22427
2021-10-07,3.98293
2021-10-08,4.07776
2021-10-09,1.70697
2021-10-10,1.37505
2021-10-11,2.27596
2021-10-12,4.26742
2021-10-13,3.84068
2021-10-14,3.27169
2021-10-15,2.75011
2021-10-16,1.89663
2021-10-17,1.84921
2021-10-18,3.12944
2021-10-19,3.03461
2021-10-20,3.50877
2021-10-21,2.89236
2021-10-22,2.79753
2021-10-23,2.08629
2021-10-24,1.5173
2021-10-25,4.55192
2021-10-26,4.88383
2021-10-27,4.26742
2021-10-28,3.69843
2021-10-29,3.55618
2021-10-30,1.70697
2021-10-31,2.7027
2021-11-01,5.45282
2021-11-02,4.97866
2021-11-03,4.69416
2021-11-04,4.22
2021-11-05,3.93551
2021-11-06,2.32337
2021-11-07,2.37079
2021-11-08,4.12517
2021-11-09,3.84068
2021-11-10,4.64675
2021-11-11,3.84068
2021-11-12,3.27169
2021-11-13,1.13798
2021-11-14,1.56472
2021-11-15,4.07776
2021-11-16,4.22
2021-11-17,3.46135
2021-11-18,2.89236
2021-11-19,2.93978
2021-11-20,1.37505
2021-11-21,1.70697
2021-11-22,3.22427
2021-11-23,4.40967
2021-11-24,3.69843
2021-11-25,3.08202
2021-11-26,3.79326
2021-11-27,1.5173
2021-11-28,1.65955
2021-11-29,4.17259
2021-11-30,3.27169
2021-12-01,3.08202
2021-12-02,2.93978
2021-12-03,3.17686
2021-12-04,1.5173
2021-12-05,1.70697
2021-12-06,4.59933
2021-12-07,3.41394
2021-12-08,3.79326
2021-12-09,3.03461
2021-12-10,3.17686
2021-12-11,1.28022
2021-12-12,1.56472
2021-12-13,3.41394
2021-12-14,3.08202
2021-12-15,3.55618
2021-12-16,4.17259
2021-12-17,11.47463
2021-12-18,2.08629
2021-12-19,3.36652
2021-12-20,5.21574
2021-12-21,5.02607
2021-12-22,3.79326
2021-12-23,3.55618
2021-12-24,2.51303
2021-12-25,1.23281
2021-12-26,1.94404
2021-12-27,5.54765
2021-12-28,3.84068
2021-12-29,4.97866
2021-12-30,4.55192
2021-12-31,3.22427
2022-01-01,2.75011
2022-01-02,3.17686
2022-01-03,6.87529
2022-01-04,6.25889
2022-01-05,5.21574
2022-01-06,5.54765
2022-01-07,4.64675
2022-01-08,1.89663
2022-01-09,2.13371
2022-01-10,5.59506
2022-01-11,4.45708
2022-01-12,5.21574
2022-01-13,4.12517
2022-01-14,4.31484
2022-01-15,2.51303
2022-01-16,1.94404
2022-01-17,4.40967
2022-01-18,4.93124
2022-01-19,5.21574
2022-01-20,4.40967
2022-01-21,4.5045
2022-01-22,1.94404
2022-01-23,2.4182
2022-01-24,4.83641
2022-01-25,4.55192
2022-01-26,4.26742
2022-01-27,3.88809
2022-01-28,3.36652
2022-01-29,1.94404
2022-01-30,1.42247
2022-01-31,1.32764
2022-02-01,2.03888
2022-02-02,1.84921
2022-02-03,3.46135
2022-02-04,3.3191
2022-02-05,2.13371
2022-02-06,2.65528
2022-02-07,5.16832
2022-02-08,4.97866
2022-02-09,5.35798
2022-02-10,5.4054
2022-02-11,4.22
2022-02-12,2.65528
2022-02-13,1.70697
2022-02-14,4.40967
2022-02-15,4.55192
2022-02-16,5.12091
2022-02-17,4.55192
2022-02-18,4.5045
2022-02-19,1.70697
2022-02-20,2.13371
2022-02-21,6.82788
2022-02-22,7.39687
2022-02-23,9.81507
2022-02-24,7.53911
2022-02-25,6.16405
2022-02-26,2.37079
2022-02-27,2.4182
2022-02-28,4.83641
2022-03-01,3.65101
2022-03-02,6.11664
2022-03-03,5.45282
2022-03-04,4.5045
2022-03-05,2.18112
2022-03-06,2.75011
2022-03-07,5.97439
2022-03-08,4.22
2022-03-09,1.37505
2022-03-10,4.31484
2022-03-11,3.55618
2022-03-12,2.32337
2022-03-13,1.84921
2022-03-14,5.97439
2022-03-15,3.69843
2022-03-16,5.4054
2022-03-17,4.55192
2022-03-18,4.03034
2022-03-19,1.65955
2022-03-20,1.8018
2022-03-21,3.74585
2022-03-22,4.12517
2022-03-23,4.03034
2022-03-24,4.03034
2022-03-25,3.88809
2022-03-26,1.65955
2022-03-27,1.8018
2022-03-28,3.74585
2022-03-29,3.98293
2022-03-30,3.03461
2022-03-31,3.98293
2022-04-01,3.41394
2022-04-02,0.85348
2022-04-03,0.99573
2022-04-04,3.46135
2022-04-05,4.22
2022-04-06,4.69416
2022-04-07,4.03034
2022-04-08,3.79326
2022-04-09,1.8018
2022-04-10,1.46989
2022-04-11,3.88809
2022-04-12,4.22
2022-04-13,4.22
2022-04-14,4.36225
2022-04-15,3.50877
2022-04-16,0.80606
2022-04-17,1.46989
2022-04-18,3.69843
2022-04-19,4.22
2022-04-20,4.07776
2022-04-21,3.46135
2022-04-22,2.84495
2022-04-23,1.18539
2022-04-24,1.84921
2022-04-25,3.6036
2022-04-26,4.45708
2022-04-27,4.17259
2022-04-28,4.59933
2022-04-29,3.65101
2022-04-30,2.60787
2022-05-01,1.84921
2022-05-02,4.93124
2022-05-03,4.97866
2022-05-04,2.65528
2022-05-05,1.32764
2022-05-06,2.84495
2022-05-07,0.85348
2022-05-08,2.08629
2022-05-09,4.22
2022-05-10,3.79326
2022-05-11,5.35798
2022-05-12,6.63821
2022-05-13,5.45282
2022-05-14,2.51303
2022-05-15,1.37505
2022-05-16,6.44855
2022-05-17,4.59933
2022-05-18,4.55192
2022-05-19,3.93551
2022-05-20,3.65101
2022-05-21,2.03888
2022-05-22,1.65955
2022-05-23,4.74158
2022-05-24,3.50877
2022-05-25,3.6036
2022-05-26,4.12517
2022-05-27,3.88809
2022-05-28,2.03888
2022-05-29,2.27596
2022-05-30,14.9834
2022-05-31,8.77192
2022-06-01,4.03034
2022-06-02,5.21574
2022-06-03,3.98293
2022-06-04,1.84921
2022-06-05,1.65955
2022-06-06,2.22854
2022-06-07,3.88809
2022-06-08,4.74158
2022-06-09,4.88383
2022-06-10,4.97866
2022-06-11,2.27596
2022-06-12,1.42247
2022-06-13,5.12091
2022-06-14,4.17259
2022-06-15,4.17259
2022-06-16,4.74158
2022-06-17,3.46135
2022-06-18,1.04314
2022-06-19,2.03888
2022-06-20,5.64248
2022-06-21,4.97866
2022-06-22,5.6899
2022-06-23,5.12091
2022-06-24,4.83641
2022-06-25,2.46562
2022-06-26,1.99146
2022-06-27,4.59933
2022-06-28,4.88383
2022-06-29,5.02607
2022-06-30,4.31484
2022-07-01,4.64675
2022-07-02,1.94404
2022-07-03,2.46562
2022-07-04,5.59506
2022-07-05,6.35372
2022-07-06,5.54765
2022-07-07,4.55192
2022-07-08,3.74585
2022-07-09,1.84921
2022-07-10,2.37079
2022-07-11,4.45708
2022-07-12,4.97866
2022-07-13,4.22
2022-07-14,4.55192
2022-07-15,6.44855
2022-07-16,4.03034
2022-07-17,3.17686
2022-07-18,7.77619
2022-07-19,6.73304
2022-07-20,4.83641
2022-07-21,5.50023
2022-07-22,4.5045
2022-07-23,2.65528
2022-07-24,2.60787
2022-07-25,6.11664
2022-07-26,5.92697
2022-07-27,4.22
2022-07-28,4.31484
2022-07-29,3.88809
2022-07-30,1.5173
2022-07-31,2.08629
2022-08-01,3.65101
2022-08-02,3.03461
2022-08-03,3.6036
2022-08-04,3.74585
2022-08-05,3.69843
2022-08-06,1.8018
2022-08-07,1.89663
2022-08-08,3.93551
2022-08-09,3.74585
2022-08-10,3.98293
2022-08-11,4.64675
2022-08-12,4.69416
2022-08-13,1.56472
2022-08-14,2.60787
2022-08-15,3.12944
2022-08-16,5.12091
2022-08-17,5.35798
2022-08-18,5.16832
2022-08-19,4.93124
2022-08-20,2.65528
2022-08-21,2.18112
2022-08-22,5.59506
2022-08-23,4.40967
2022-08-24,4.78899
2022-08-25,5.21574
2022-08-26,4.17259
2022-08-27,2.08629
2022-08-28,2.75011
2022-08-29,5.54765
2022-08-30,4.97866
2022-08-31,5.59506
2022-09-01,5.02607
2022-09-02,4.69416
2022-09-03,1.37505
2022-09-04,2.08629
2022-09-05,3.6036
2022-09-06,4.03034
2022-09-07,3.3191
2022-09-08,3.08202
2022-09-09,1.46989
2022-09-10,1.42247
2022-09-11,1.56472
2022-09-12,2.08629
2022-09-13,4.36225
2022-09-14,3.88809
2022-09-15,5.02607
2022-09-16,3.3191
2022-09-17,1.32764
2022-09-18,1.32764
2022-09-19,4.26742
2022-09-20,3.46135
2022-09-21,3.50877
2022-09-22,3.08202
2022-09-23,3.27169
2022-09-24,1.28022
2022-09-25,1.23281
2022-09-26,4.83641
2022-09-27,3.74585
2022-09-28,4.03034
2022-09-29,3.98293
2022-09-30,3.65101
2022-10-01,2.18112
2022-10-02,0.66382
2022-10-03,2.4182
2022-10-04,4.5045
2022-10-05,3.55618
2022-10-06,3.93551
2022-10-07,2.79753
2022-10-08,1.23281
2022-10-09,1.28022
2022-10-10,1.13798
2022-10-11,3.50877
2022-10-12,3.12944
2022-10-13,4.40967
2022-10-14,2.37079
2022-10-15,1.28022
2022-10-16,1.89663
2022-10-17,2.98719
2022-10-18,3.41394
2022-10-19,2.18112
2022-10-20,2.93978
2022-10-21,3.79326
2022-10-22,1.8018
2022-10-23,1.94404
2022-10-24,4.12517
2022-10-25,3.55618
2022-10-26,4.12517
2022-10-27,3.88809
2022-10-28,3.98293
2022-10-29,0.9009
2022-10-30,4.45708
2022-10-31,7.06495
2022-11-01,4.83641
2022-11-02,3.41394
2022-11-03,3.84068
2022-11-04,2.79753
2022-11-05,1.84921
2022-11-06,1.65955
2022-11-07,4.97866
2022-11-08,3.84068
2022-11-09,4.36225
2022-11-10,3.46135
2022-11-11,2.32337
2022-11-12,1.8018
2022-11-13,1.61213
2022-11-14,4.64675
2022-11-15,3.55618
2022-11-16,3.88809
2022-11-17,2.98719
2022-11-18,3.03461
2022-11-19,1.32764
2022-11-20,1.65955
2022-11-21,3.27169
2022-11-22,3.6036
2022-11-23,3.50877
2022-11-24,2.60787
2022-11-25,2.7027
2022-11-26,1.32764
2022-11-27,1.5173
2022-11-28,3.3191
2022-11-29,3.50877
2022-11-30,3.6036
2022-12-01,3.3191
2022-12-02,2.56045
2022-12-03,0.99573
2022-12-04,1.65955
2022-12-05,2.37079
2022-12-06,3.46135
2022-12-07,3.50877
2022-12-08,3.22427
2022-12-09,2.56045
2022-12-10,1.89663
2022-12-11,1.61213
2022-12-12,2.89236
2022-12-13,3.41394
2022-12-14,2.93978
2022-12-15,3.93551
2022-12-16,3.27169
2022-12-17,1.28022
2022-12-18,1.32764
2022-12-19,3.98293
2022-12-20,2.93978
2022-12-21,2.98719
2022-12-22,3.27169
2022-12-23,1.8018
2022-12-24,1.70697
2022-12-25,1.28022
2022-12-26,4.55192
2022-12-27,3.41394
2022-12-28,3.74585
2022-12-29,2.65528
2022-12-30,2.7027
2022-12-31,1.42247
2023-01-01,2.27596
2023-01-02,5.35798
2023-01-03,5.6899
2023-01-04,4.55192
2023-01-05,4.83641
2023-01-06,3.69843
2023-01-07,1.84921
2023-01-08,2.13371
2023-01-09,4.74158
2023-01-10,5.02607
2023-01-11,4.07776
2023-01-12,4.26742
2023-01-13,2.93978
2023-01-14,1.70697
2023-01-15,1.61213
2023-01-16,3.50877
2023-01-17,4.22
2023-01-18,3.55618
2023-01-19,3.27169
2023-01-20,2.51303
2023-01-21,1.42247
2023-01-22,1.23281
2023-01-23,1.61213
2023-01-24,2.89236
2023-01-25,4.22
2023-01-26,5.26315
2023-01-27,4.12517
2023-01-28,2.51303
2023-01-29,2.32337
2023-01-30,4.40967
2023-01-31,5.26315
2023-02-01,8.1081
2023-02-02,5.6899
2023-02-03,4.93124
2023-02-04,2.65528
2023-02-05,3.65101
2023-02-06,6.44855
2023-02-07,5.35798
2023-02-08,4.22
2023-02-09,4.07776
2023-02-10,4.12517
2023-02-11,1.84921
2023-02-12,2.32337
2023-02-13,3.55618
2023-02-14,4.40967
2023-02-15,5.16832
2023-02-16,4.93124
2023-02-17,3.84068
2023-02-18,2.08629
2023-02-19,2.60787
2023-02-20,4.93124
2023-02-21,4.59933
2023-02-22,4.26742
2023-02-23,4.26742
2023-02-24,3.50877
2023-02-25,2.13371
2023-02-26,1.75438
2023-02-27,4.88383
2023-02-28,3.84068
2023-03-01,2.56045
2023-03-02,4.97866
2023-03-03,5.83214
2023-03-04,5.78473
2023-03-05,3.93551
2023-03-06,5.6899
2023-03-07,5.12091
2023-03-08,4.88383
2023-03-09,4.97866
2023-03-10,3.46135
2023-03-11,1.46989
2023-03-12,1.94404
2023-03-13,3.55618
2023-03-14,4.17259
2023-03-15,4.88383
2023-03-16,4.5045
2023-03-17,3.08202
2023-03-18,2.03888
2023-03-19,1.56472
2023-03-20,4.45708
2023-03-21,4.22
2023-03-22,4.69416
2023-03-23,4.59933
2023-03-24,3.6036
2023-03-25,2.13371
2023-03-26,2.03888
2023-03-27,4.45708
2023-03-28,4.12517
2023-03-29,6.68563
2023-03-30,8.29777
2023-03-31,5.26315
2023-04-01,2.79753
2023-04-02,1.94404
2023-04-03,5.16832
2023-04-04,6.11664
2023-04-05,5.31057
2023-04-06,4.97866
2023-04-07,3.55618
2023-04-08,1.61213
2023-04-09,1.8018
2023-04-10,4.26742
2023-04-11,4.78899
2023-04-12,4.40967
2023-04-13,4.59933
2023-04-14,3.50877
2023-04-15,1.65955
2023-04-16,2.37079
2023-04-17,4.55192
2023-04-18,4.12517
2023-04-19,4.07776
2023-04-20,3.50877
2023-04-21,3.17686
2023-04-22,1.32764
2023-04-23,1.28022
2023-04-24,3.12944
2023-04-25,4.31484
2023-04-26,3.50877
2023-04-27,3.3191
2023-04-28,2.56045
2023-04-29,2.18112
2023-04-30,1.56472
2023-05-01,2.98719
2023-05-02,4.5045
2023-05-03,4.03034
2023-05-04,2.98719
2023-05-05,2.32337
2023-05-06,2.18112
2023-05-07,2.08629
2023-05-08,4.40967
2023-05-09,3.55618
2023-05-10,4.55192
2023-05-11,4.36225
2023-05-12,2.51303
2023-05-13,1.8018
2023-05-14,2.32337
2023-05-15,3.84068
2023-05-16,4.36225
2023-05-17,3.55618
2023-05-18,3.84068
2023-05-19,3.74585
2023-05-20,1.18539
2023-05-21,1.13798
2023-05-22,4.5045
2023-05-23,3.79326
2023-05-24,3.84068
2023-05-25,3.03461
2023-05-26,3.55618
2023-05-27,1.37505
2023-05-28,1.5173
2023-05-29,2.75011
2023-05-30,4.69416
