date,지급명령
2020-07-14,57.02479
2020-07-15,59.91735
2020-07-16,55.57851
2020-07-17,49.58677
2020-07-18,27.27272
2020-07-19,21.69421
2020-07-20,59.29752
2020-07-21,62.80991
2020-07-22,59.50413
2020-07-23,51.8595
2020-07-24,50.82644
2020-07-25,18.80165
2020-07-26,15.70247
2020-07-27,48.96694
2020-07-28,49.79338
2020-07-29,47.52066
2020-07-30,47.10743
2020-07-31,44.62809
2020-08-01,19.83471
2020-08-02,15.70247
2020-08-03,55.99173
2020-08-04,46.07438
2020-08-05,49.58677
2020-08-06,50.0
2020-08-07,52.06611
2020-08-08,22.31404
2020-08-09,19.00826
2020-08-10,53.51239
2020-08-11,46.69421
2020-08-12,48.96694
2020-08-13,46.69421
2020-08-14,44.42148
2020-08-15,21.07438
2020-08-16,14.87603
2020-08-17,22.10743
2020-08-18,51.23966
2020-08-19,49.58677
2020-08-20,51.65289
2020-08-21,44.83471
2020-08-22,18.38842
2020-08-23,14.66942
2020-08-24,53.92561
2020-08-25,50.20661
2020-08-26,48.76033
2020-08-27,47.31404
2020-08-28,42.56198
2020-08-29,20.24793
2020-08-30,17.76859
2020-08-31,50.41322
2020-09-01,50.20661
2020-09-02,46.69421
2020-09-03,41.52892
2020-09-04,41.52892
2020-09-05,22.10743
2020-09-06,18.80165
2020-09-07,51.8595
2020-09-08,51.44628
2020-09-09,47.52066
2020-09-10,48.14049
2020-09-11,54.75206
2020-09-12,16.73553
2020-09-13,17.76859
2020-09-14,55.16528
2020-09-15,51.03305
2020-09-16,53.51239
2020-09-17,47.93388
2020-09-18,41.52892
2020-09-19,18.59504
2020-09-20,17.76859
2020-09-21,50.82644
2020-09-22,45.24793
2020-09-23,46.69421
2020-09-24,48.55371
2020-09-25,40.08264
2020-09-26,18.80165
2020-09-27,16.52892
2020-09-28,48.3471
2020-09-29,38.22314
2020-09-30,17.76859
2020-10-01,8.88429
2020-10-02,20.45454
2020-10-03,19.42148
2020-10-04,17.35537
2020-10-05,50.61983
2020-10-06,48.96694
2020-10-07,54.13223
2020-10-08,46.69421
2020-10-09,18.18181
2020-10-10,16.52892
2020-10-11,12.80991
2020-10-12,47.93388
2020-10-13,53.92561
2020-10-14,48.3471
2020-10-15,47.93388
2020-10-16,46.07438
2020-10-17,17.14876
2020-10-18,15.70247
2020-10-19,49.38016
2020-10-20,54.75206
2020-10-21,50.82644
2020-10-22,51.65289
2020-10-23,43.80165
2020-10-24,12.19008
2020-10-25,17.76859
2020-10-26,51.23966
2020-10-27,41.1157
2020-10-28,50.20661
2020-10-29,47.93388
2020-10-30,44.62809
2020-10-31,16.73553
2020-11-01,14.04958
2020-11-02,53.92561
2020-11-03,51.03305
2020-11-04,43.59504
2020-11-05,46.4876
2020-11-06,44.42148
2020-11-07,19.21487
2020-11-08,16.1157
2020-11-09,45.45454
2020-11-10,47.31404
2020-11-11,46.69421
2020-11-12,48.55371
2020-11-13,45.86776
2020-11-14,14.87603
2020-11-15,12.80991
2020-11-16,47.93388
2020-11-17,46.4876
2020-11-18,46.90082
2020-11-19,40.70247
2020-11-20,33.67768
2020-11-21,15.08264
2020-11-22,13.63636
2020-11-23,48.96694
2020-11-24,42.35537
2020-11-25,51.65289
2020-11-26,48.76033
2020-11-27,46.07438
2020-11-28,16.1157
2020-11-29,16.32231
2020-11-30,52.47933
2020-12-01,56.19834
2020-12-02,52.47933
2020-12-03,48.76033
2020-12-04,42.56198
2020-12-05,20.66115
2020-12-06,20.66115
2020-12-07,51.44628
2020-12-08,46.07438
2020-12-09,47.31404
2020-12-10,49.79338
2020-12-11,45.04132
2020-12-12,22.52066
2020-12-13,19.00826
2020-12-14,52.47933
2020-12-15,49.17355
2020-12-16,47.10743
2020-12-17,57.64462
2020-12-18,46.90082
2020-12-19,23.14049
2020-12-20,19.83471
2020-12-21,50.0
2020-12-22,43.59504
2020-12-23,45.24793
2020-12-24,32.02479
2020-12-25,18.18181
2020-12-26,12.39669
2020-12-27,17.14876
2020-12-28,55.3719
2020-12-29,38.22314
2020-12-30,44.62809
2020-12-31,35.33057
2021-01-01,18.80165
2021-01-02,13.22314
2021-01-03,18.18181
2021-01-04,47.31404
2021-01-05,48.14049
2021-01-06,51.03305
2021-01-07,46.07438
2021-01-08,40.90909
2021-01-09,18.38842
2021-01-10,17.56198
2021-01-11,46.69421
2021-01-12,44.83471
2021-01-13,52.06611
2021-01-14,52.06611
2021-01-15,42.56198
2021-01-16,18.38842
2021-01-17,18.80165
2021-01-18,47.93388
2021-01-19,48.3471
2021-01-20,46.69421
2021-01-21,44.62809
2021-01-22,51.44628
2021-01-23,19.62809
2021-01-24,17.14876
2021-01-25,54.13223
2021-01-26,47.72727
2021-01-27,51.8595
2021-01-28,42.35537
2021-01-29,40.08264
2021-01-30,20.04132
2021-01-31,23.96694
2021-02-01,47.52066
2021-02-02,54.75206
2021-02-03,46.69421
2021-02-04,50.61983
2021-02-05,41.52892
2021-02-06,16.52892
2021-02-07,21.07438
2021-02-08,45.66115
2021-02-09,43.18181
2021-02-10,39.66942
2021-02-11,16.1157
2021-02-12,10.95041
2021-02-13,7.85123
2021-02-14,14.66942
2021-02-15,44.62809
2021-02-16,48.96694
2021-02-17,48.96694
2021-02-18,41.73553
2021-02-19,42.9752
2021-02-20,20.45454
2021-02-21,19.42148
2021-02-22,53.30578
2021-02-23,48.14049
2021-02-24,39.04958
2021-02-25,48.14049
2021-02-26,38.01652
2021-02-27,16.73553
2021-02-28,15.49586
2021-03-01,17.76859
2021-03-02,48.55371
2021-03-03,45.24793
2021-03-04,46.28099
2021-03-05,41.73553
2021-03-06,19.42148
2021-03-07,17.35537
2021-03-08,49.79338
2021-03-09,51.8595
2021-03-10,45.66115
2021-03-11,51.8595
2021-03-12,45.66115
2021-03-13,17.56198
2021-03-14,19.00826
2021-03-15,49.79338
2021-03-16,43.38842
2021-03-17,52.89256
2021-03-18,54.13223
2021-03-19,42.9752
2021-03-20,20.66115
2021-03-21,15.70247
2021-03-22,52.68595
2021-03-23,43.38842
2021-03-24,49.58677
2021-03-25,51.23966
2021-03-26,45.24793
2021-03-27,16.94214
2021-03-28,13.63636
2021-03-29,54.13223
2021-03-30,44.00826
2021-03-31,45.86776
2021-04-01,44.83471
2021-04-02,38.84297
2021-04-03,16.1157
2021-04-04,15.90909
2021-04-05,50.61983
2021-04-06,54.54545
2021-04-07,46.90082
2021-04-08,47.72727
2021-04-09,42.9752
2021-04-10,15.70247
2021-04-11,12.6033
2021-04-12,45.86776
2021-04-13,43.80165
2021-04-14,42.9752
2021-04-15,48.76033
2021-04-16,35.53719
2021-04-17,17.14876
2021-04-18,13.42975
2021-04-19,49.17355
2021-04-20,46.69421
2021-04-21,48.14049
2021-04-22,51.8595
2021-04-23,36.57024
2021-04-24,9.91735
2021-04-25,18.59504
2021-04-26,49.17355
2021-04-27,42.9752
2021-04-28,43.38842
2021-04-29,37.6033
2021-04-30,41.52892
2021-05-01,20.66115
2021-05-02,20.04132
2021-05-03,52.68595
2021-05-04,41.32231
2021-05-05,20.04132
2021-05-06,51.44628
2021-05-07,46.07438
2021-05-08,17.56198
2021-05-09,17.76859
2021-05-10,44.42148
2021-05-11,47.10743
2021-05-12,42.76859
2021-05-13,40.70247
2021-05-14,32.43801
2021-05-15,13.84297
2021-05-16,15.70247
2021-05-17,42.14876
2021-05-18,45.04132
2021-05-19,17.76859
2021-05-20,50.61983
2021-05-21,47.93388
2021-05-22,18.18181
2021-05-23,14.87603
2021-05-24,44.42148
2021-05-25,46.07438
2021-05-26,42.35537
2021-05-27,48.76033
2021-05-28,44.42148
2021-05-29,17.9752
2021-05-30,17.9752
2021-05-31,44.00826
2021-06-01,44.83471
2021-06-02,46.90082
2021-06-03,46.4876
2021-06-04,45.24793
2021-06-05,17.9752
2021-06-06,13.84297
2021-06-07,50.0
2021-06-08,48.76033
2021-06-09,46.07438
2021-06-10,45.45454
2021-06-11,41.1157
2021-06-12,18.18181
2021-06-13,11.77685
2021-06-14,58.88429
2021-06-15,52.89256
2021-06-16,46.07438
2021-06-17,37.6033
2021-06-18,46.07438
2021-06-19,20.66115
2021-06-20,16.73553
2021-06-21,40.70247
2021-06-22,48.55371
2021-06-23,44.83471
2021-06-24,43.59504
2021-06-25,37.39669
2021-06-26,17.35537
2021-06-27,13.63636
2021-06-28,45.45454
2021-06-29,44.42148
2021-06-30,48.14049
2021-07-01,37.19008
2021-07-02,40.90909
2021-07-03,13.84297
2021-07-04,15.08264
2021-07-05,43.38842
2021-07-06,43.59504
2021-07-07,41.1157
2021-07-08,43.38842
2021-07-09,37.39669
2021-07-10,12.19008
2021-07-11,16.73553
2021-07-12,40.90909
2021-07-13,41.94214
2021-07-14,40.90909
2021-07-15,48.3471
2021-07-16,39.25619
2021-07-17,18.80165
2021-07-18,16.73553
2021-07-19,41.73553
2021-07-20,45.24793
2021-07-21,37.19008
2021-07-22,40.28925
2021-07-23,37.39669
2021-07-24,14.04958
2021-07-25,15.49586
2021-07-26,40.28925
2021-07-27,41.94214
2021-07-28,48.14049
2021-07-29,44.42148
2021-07-30,38.63636
2021-07-31,21.90082
2021-08-01,15.70247
2021-08-02,44.62809
2021-08-03,58.47107
2021-08-04,46.4876
2021-08-05,50.20661
2021-08-06,42.76859
2021-08-07,14.4628
2021-08-08,21.07438
2021-08-09,38.42975
2021-08-10,46.90082
2021-08-11,51.03305
2021-08-12,45.24793
2021-08-13,43.80165
2021-08-14,19.62809
2021-08-15,16.52892
2021-08-16,16.1157
2021-08-17,49.79338
2021-08-18,56.81818
2021-08-19,47.72727
2021-08-20,44.83471
2021-08-21,20.66115
2021-08-22,15.28925
2021-08-23,50.41322
2021-08-24,48.96694
2021-08-25,48.55371
2021-08-26,52.89256
2021-08-27,43.80165
2021-08-28,16.94214
2021-08-29,13.84297
2021-08-30,44.62809
2021-08-31,43.18181
2021-09-01,50.20661
2021-09-02,47.72727
2021-09-03,46.07438
2021-09-04,19.00826
2021-09-05,13.63636
2021-09-06,51.44628
2021-09-07,39.87603
2021-09-08,39.25619
2021-09-09,41.94214
2021-09-10,38.22314
2021-09-11,13.22314
2021-09-12,16.1157
2021-09-13,50.82644
2021-09-14,52.27272
2021-09-15,40.90909
2021-09-16,40.28925
2021-09-17,34.29752
2021-09-18,14.04958
2021-09-19,12.39669
2021-09-20,10.7438
2021-09-21,9.71074
2021-09-22,14.4628
2021-09-23,44.83471
2021-09-24,40.49586
2021-09-25,13.84297
2021-09-26,17.14876
2021-09-27,41.94214
2021-09-28,45.66115
2021-09-29,46.28099
2021-09-30,46.07438
2021-10-01,45.86776
2021-10-02,16.32231
2021-10-03,18.38842
2021-10-04,19.21487
2021-10-05,48.14049
2021-10-06,41.94214
2021-10-07,45.04132
2021-10-08,41.32231
2021-10-09,16.94214
2021-10-10,15.70247
2021-10-11,17.35537
2021-10-12,42.56198
2021-10-13,48.14049
2021-10-14,43.59504
2021-10-15,47.72727
2021-10-16,18.18181
2021-10-17,17.14876
2021-10-18,42.35537
2021-10-19,54.95867
2021-10-20,57.64462
2021-10-21,44.83471
2021-10-22,44.83471
2021-10-23,15.70247
2021-10-24,17.35537
2021-10-25,51.65289
2021-10-26,45.24793
2021-10-27,51.65289
2021-10-28,44.42148
2021-10-29,44.00826
2021-10-30,16.94214
2021-10-31,17.9752
2021-11-01,50.41322
2021-11-02,41.73553
2021-11-03,44.21487
2021-11-04,42.14876
2021-11-05,40.49586
2021-11-06,19.42148
2021-11-07,15.70247
2021-11-08,44.42148
2021-11-09,45.04132
2021-11-10,50.41322
2021-11-11,49.17355
2021-11-12,45.66115
2021-11-13,18.18181
2021-11-14,14.66942
2021-11-15,49.79338
2021-11-16,50.0
2021-11-17,50.61983
2021-11-18,41.73553
2021-11-19,38.63636
2021-11-20,18.80165
2021-11-21,14.66942
2021-11-22,47.52066
2021-11-23,43.59504
2021-11-24,43.59504
2021-11-25,42.56198
2021-11-26,38.22314
2021-11-27,14.66942
2021-11-28,14.25619
2021-11-29,47.93388
2021-11-30,43.18181
2021-12-01,50.0
2021-12-02,43.18181
2021-12-03,42.56198
2021-12-04,14.04958
2021-12-05,14.4628
2021-12-06,47.93388
2021-12-07,48.96694
2021-12-08,43.59504
2021-12-09,42.9752
2021-12-10,37.19008
2021-12-11,20.24793
2021-12-12,13.63636
2021-12-13,57.2314
2021-12-14,45.04132
2021-12-15,50.82644
2021-12-16,50.41322
2021-12-17,39.4628
2021-12-18,16.52892
2021-12-19,17.56198
2021-12-20,49.79338
2021-12-21,46.90082
2021-12-22,48.96694
2021-12-23,43.18181
2021-12-24,40.49586
2021-12-25,18.18181
2021-12-26,16.32231
2021-12-27,46.28099
2021-12-28,56.19834
2021-12-29,48.76033
2021-12-30,43.80165
2021-12-31,36.15702
2022-01-01,14.87603
2022-01-02,17.76859
2022-01-03,47.10743
2022-01-04,53.719
2022-01-05,48.55371
2022-01-06,51.8595
2022-01-07,44.62809
2022-01-08,25.82644
2022-01-09,23.14049
2022-01-10,67.35537
2022-01-11,61.98347
2022-01-12,54.33884
2022-01-13,48.3471
2022-01-14,43.80165
2022-01-15,29.54545
2022-01-16,20.04132
2022-01-17,53.09917
2022-01-18,49.38016
2022-01-19,52.27272
2022-01-20,47.72727
2022-01-21,50.82644
2022-01-22,20.45454
2022-01-23,23.76033
2022-01-24,56.19834
2022-01-25,38.84297
2022-01-26,47.72727
2022-01-27,50.0
2022-01-28,40.70247
2022-01-29,20.24793
2022-01-30,14.04958
2022-01-31,10.95041
2022-02-01,12.39669
2022-02-02,17.14876
2022-02-03,40.28925
2022-02-04,60.33057
2022-02-05,23.3471
2022-02-06,23.96694
2022-02-07,51.65289
2022-02-08,53.719
2022-02-09,55.78512
2022-02-10,53.51239
2022-02-11,43.59504
2022-02-12,18.59504
2022-02-13,18.38842
2022-02-14,52.89256
2022-02-15,53.719
2022-02-16,51.8595
2022-02-17,48.96694
2022-02-18,43.18181
2022-02-19,16.73553
2022-02-20,18.59504
2022-02-21,53.51239
2022-02-22,53.719
2022-02-23,55.57851
2022-02-24,49.79338
2022-02-25,39.04958
2022-02-26,19.83471
2022-02-27,19.21487
2022-02-28,46.4876
2022-03-01,20.45454
2022-03-02,45.24793
2022-03-03,46.07438
2022-03-04,41.32231
2022-03-05,20.86776
2022-03-06,18.80165
2022-03-07,53.30578
2022-03-08,41.73553
2022-03-09,15.70247
2022-03-10,41.52892
2022-03-11,42.76859
2022-03-12,23.3471
2022-03-13,16.52892
2022-03-14,53.92561
2022-03-15,52.27272
2022-03-16,47.52066
2022-03-17,46.4876
2022-03-18,46.28099
2022-03-19,18.80165
2022-03-20,17.76859
2022-03-21,43.80165
2022-03-22,53.92561
2022-03-23,47.93388
2022-03-24,42.14876
2022-03-25,37.39669
2022-03-26,20.24793
2022-03-27,16.73553
2022-03-28,48.76033
2022-03-29,47.31404
2022-03-30,57.43801
2022-03-31,47.31404
2022-04-01,42.14876
2022-04-02,16.73553
2022-04-03,22.93388
2022-04-04,49.79338
2022-04-05,43.18181
2022-04-06,45.04132
2022-04-07,46.4876
2022-04-08,41.32231
2022-04-09,15.08264
2022-04-10,14.25619
2022-04-11,51.44628
2022-04-12,53.30578
2022-04-13,53.719
2022-04-14,55.57851
2022-04-15,45.45454
2022-04-16,26.8595
2022-04-17,16.32231
2022-04-18,50.41322
2022-04-19,50.61983
2022-04-20,53.30578
2022-04-21,52.27272
2022-04-22,43.38842
2022-04-23,21.69421
2022-04-24,19.21487
2022-04-25,53.92561
2022-04-26,51.8595
2022-04-27,50.20661
2022-04-28,68.59504
2022-04-29,47.72727
2022-04-30,26.44628
2022-05-01,17.9752
2022-05-02,56.81818
2022-05-03,59.0909
2022-05-04,55.16528
2022-05-05,21.28099
2022-05-06,40.49586
2022-05-07,15.70247
2022-05-08,15.49586
2022-05-09,53.30578
2022-05-10,56.19834
2022-05-11,47.10743
2022-05-12,59.0909
2022-05-13,46.4876
2022-05-14,21.28099
2022-05-15,20.66115
2022-05-16,57.43801
2022-05-17,55.3719
2022-05-18,48.14049
2022-05-19,51.03305
2022-05-20,47.72727
2022-05-21,15.28925
2022-05-22,16.73553
2022-05-23,46.28099
2022-05-24,49.38016
2022-05-25,51.03305
2022-05-26,51.23966
2022-05-27,43.80165
2022-05-28,22.31404
2022-05-29,15.28925
2022-05-30,47.52066
2022-05-31,45.04132
2022-06-01,25.0
2022-06-02,48.96694
2022-06-03,42.76859
2022-06-04,17.76859
2022-06-05,14.25619
2022-06-06,16.94214
2022-06-07,42.9752
2022-06-08,51.03305
2022-06-09,52.89256
2022-06-10,48.76033
2022-06-11,20.66115
2022-06-12,16.73553
2022-06-13,52.06611
2022-06-14,47.31404
2022-06-15,54.75206
2022-06-16,49.79338
2022-06-17,44.62809
2022-06-18,17.9752
2022-06-19,19.00826
2022-06-20,53.51239
2022-06-21,50.41322
2022-06-22,48.96694
2022-06-23,51.44628
2022-06-24,42.76859
2022-06-25,17.14876
2022-06-26,19.21487
2022-06-27,47.10743
2022-06-28,55.57851
2022-06-29,51.03305
2022-06-30,51.44628
2022-07-01,44.21487
2022-07-02,16.94214
2022-07-03,18.59504
2022-07-04,46.07438
2022-07-05,50.0
2022-07-06,45.24793
2022-07-07,36.98347
2022-07-08,36.77685
2022-07-09,18.18181
2022-07-10,17.56198
2022-07-11,46.07438
2022-07-12,57.64462
2022-07-13,56.61157
2022-07-14,49.58677
2022-07-15,56.81818
2022-07-16,25.0
2022-07-17,22.72727
2022-07-18,61.15702
2022-07-19,62.39669
2022-07-20,48.3471
2022-07-21,52.47933
2022-07-22,43.59504
2022-07-23,16.94214
2022-07-24,20.45454
2022-07-25,61.57024
2022-07-26,57.64462
2022-07-27,49.58677
2022-07-28,54.13223
2022-07-29,50.41322
2022-07-30,19.42148
2022-07-31,17.35537
2022-08-01,51.23966
2022-08-02,50.82644
2022-08-03,48.14049
2022-08-04,48.76033
2022-08-05,42.9752
2022-08-06,21.4876
2022-08-07,19.00826
2022-08-08,49.17355
2022-08-09,48.3471
2022-08-10,55.78512
2022-08-11,50.0
2022-08-12,47.31404
2022-08-13,22.93388
2022-08-14,14.66942
2022-08-15,23.76033
2022-08-16,53.92561
2022-08-17,54.95867
2022-08-18,54.75206
2022-08-19,48.96694
2022-08-20,23.55371
2022-08-21,23.96694
2022-08-22,56.81818
2022-08-23,51.65289
2022-08-24,54.54545
2022-08-25,61.15702
2022-08-26,50.0
2022-08-27,22.72727
2022-08-28,18.80165
2022-08-29,44.62809
2022-08-30,48.76033
2022-08-31,51.03305
2022-09-01,47.93388
2022-09-02,45.04132
2022-09-03,18.80165
2022-09-04,19.62809
2022-09-05,47.72727
2022-09-06,47.93388
2022-09-07,43.18181
2022-09-08,33.47107
2022-09-09,18.59504
2022-09-10,13.84297
2022-09-11,10.53719
2022-09-12,17.14876
2022-09-13,57.2314
2022-09-14,55.3719
2022-09-15,61.77685
2022-09-16,55.16528
2022-09-17,23.14049
2022-09-18,23.3471
2022-09-19,62.80991
2022-09-20,59.50413
2022-09-21,58.47107
2022-09-22,55.78512
2022-09-23,66.73553
2022-09-24,22.31404
2022-09-25,20.66115
2022-09-26,60.12396
2022-09-27,64.04958
2022-09-28,63.63636
2022-09-29,65.70247
2022-09-30,61.15702
2022-10-01,25.41322
2022-10-02,25.0
2022-10-03,26.8595
2022-10-04,63.42975
2022-10-05,61.98347
2022-10-06,61.77685
2022-10-07,53.51239
2022-10-08,20.86776
2022-10-09,23.55371
2022-10-10,27.27272
2022-10-11,64.87603
2022-10-12,66.32231
2022-10-13,56.40495
2022-10-14,61.36363
2022-10-15,21.28099
2022-10-16,22.10743
2022-10-17,64.4628
2022-10-18,69.42148
2022-10-19,60.95041
2022-10-20,63.01652
2022-10-21,50.20661
2022-10-22,22.52066
2022-10-23,20.86776
2022-10-24,69.42148
2022-10-25,64.04958
2022-10-26,67.56198
2022-10-27,58.47107
2022-10-28,48.96694
2022-10-29,25.82644
2022-10-30,20.66115
2022-10-31,66.52892
2022-11-01,72.31404
2022-11-02,60.53719
2022-11-03,69.62809
2022-11-04,60.12396
2022-11-05,26.03305
2022-11-06,25.41322
2022-11-07,62.19008
2022-11-08,66.94214
2022-11-09,64.4628
2022-11-10,67.76859
2022-11-11,58.26446
2022-11-12,26.44628
2022-11-13,24.58677
2022-11-14,64.04958
2022-11-15,71.07438
2022-11-16,64.04958
2022-11-17,57.64462
2022-11-18,55.57851
2022-11-19,25.0
2022-11-20,23.55371
2022-11-21,63.42975
2022-11-22,73.14049
2022-11-23,66.73553
2022-11-24,64.25619
2022-11-25,65.70247
2022-11-26,30.78512
2022-11-27,26.44628
2022-11-28,77.27272
2022-11-29,70.24793
2022-11-30,70.24793
2022-12-01,72.93388
2022-12-02,63.01652
2022-12-03,23.14049
2022-12-04,21.69421
2022-12-05,60.53719
2022-12-06,66.52892
2022-12-07,65.90909
2022-12-08,66.94214
2022-12-09,64.66942
2022-12-10,28.51239
2022-12-11,25.20661
2022-12-12,83.88429
2022-12-13,65.90909
2022-12-14,65.28925
2022-12-15,61.57024
2022-12-16,61.77685
2022-12-17,30.99173
2022-12-18,22.93388
2022-12-19,62.80991
2022-12-20,65.90909
2022-12-21,67.14876
2022-12-22,70.86776
2022-12-23,63.01652
2022-12-24,29.54545
2022-12-25,26.23966
2022-12-26,64.25619
2022-12-27,68.38842
2022-12-28,65.08264
2022-12-29,66.52892
2022-12-30,56.40495
2022-12-31,27.47933
2023-01-01,23.14049
2023-01-02,73.96694
2023-01-03,69.62809
2023-01-04,70.66115
2023-01-05,70.04132
2023-01-06,48.14049
2023-01-07,26.44628
2023-01-08,29.95867
2023-01-09,72.10743
2023-01-10,65.08264
2023-01-11,66.1157
2023-01-12,72.31404
2023-01-13,64.4628
2023-01-14,27.89256
2023-01-15,26.65289
2023-01-16,72.31404
2023-01-17,68.18181
2023-01-18,63.42975
2023-01-19,57.64462
2023-01-20,48.96694
2023-01-21,21.90082
2023-01-22,16.52892
2023-01-23,16.1157
2023-01-24,24.58677
2023-01-25,70.66115
2023-01-26,68.80165
2023-01-27,75.0
2023-01-28,27.68595
2023-01-29,33.47107
2023-01-30,76.03305
2023-01-31,81.19834
2023-02-01,72.93388
2023-02-02,71.69421
2023-02-03,69.00826
2023-02-04,27.27272
2023-02-05,26.8595
2023-02-06,72.72727
2023-02-07,76.8595
2023-02-08,77.06611
2023-02-09,73.3471
2023-02-10,69.83471
2023-02-11,28.09917
2023-02-12,23.96694
2023-02-13,82.85123
2023-02-14,75.0
2023-02-15,78.30578
2023-02-16,78.51239
2023-02-17,60.95041
2023-02-18,27.27272
2023-02-19,26.23966
2023-02-20,77.06611
2023-02-21,85.7438
2023-02-22,79.33884
2023-02-23,74.38016
2023-02-24,63.63636
2023-02-25,27.06611
2023-02-26,27.06611
2023-02-27,75.82644
2023-02-28,73.96694
2023-03-01,31.81818
2023-03-02,64.66942
2023-03-03,69.00826
2023-03-04,25.20661
2023-03-05,23.3471
2023-03-06,69.00826
2023-03-07,71.28099
2023-03-08,74.38016
2023-03-09,71.07438
2023-03-10,60.7438
2023-03-11,23.3471
2023-03-12,20.66115
2023-03-13,87.39669
2023-03-14,82.43801
2023-03-15,79.54545
2023-03-16,78.09917
2023-03-17,72.52066
2023-03-18,28.30578
2023-03-19,24.58677
2023-03-20,77.47933
2023-03-21,74.79338
2023-03-22,83.88429
2023-03-23,75.61983
2023-03-24,65.08264
2023-03-25,26.44628
2023-03-26,23.55371
2023-03-27,75.82644
2023-03-28,68.80165
2023-03-29,69.00826
2023-03-30,75.0
2023-03-31,77.27272
2023-04-01,28.51239
2023-04-02,27.27272
2023-04-03,77.68595
2023-04-04,67.35537
2023-04-05,78.719
2023-04-06,67.14876
2023-04-07,61.15702
2023-04-08,25.41322
2023-04-09,25.61983
2023-04-10,74.17355
2023-04-11,81.61157
2023-04-12,73.76033
2023-04-13,65.70247
2023-04-14,61.15702
2023-04-15,30.78512
2023-04-16,26.8595
2023-04-17,84.71074
2023-04-18,75.0
2023-04-19,80.57851
2023-04-20,68.59504
2023-04-21,63.01652
2023-04-22,25.61983
2023-04-23,28.719
2023-04-24,75.20661
2023-04-25,81.61157
2023-04-26,73.55371
2023-04-27,71.07438
2023-04-28,65.49586
2023-04-29,22.93388
2023-04-30,26.23966
2023-05-01,35.95041
2023-05-02,78.30578
2023-05-03,79.75206
2023-05-04,64.4628
2023-05-05,28.92561
2023-05-06,25.0
2023-05-07,25.82644
2023-05-08,74.38016
2023-05-09,86.36363
2023-05-10,76.23966
2023-05-11,79.33884
2023-05-12,57.2314
2023-05-13,28.51239
2023-05-14,28.30578
2023-05-15,72.10743
2023-05-16,77.27272
2023-05-17,67.56198
2023-05-18,71.07438
2023-05-19,63.63636
2023-05-20,30.99173
2023-05-21,23.76033
2023-05-22,71.28099
2023-05-23,72.93388
2023-05-24,72.72727
2023-05-25,78.92561
2023-05-26,72.93388
2023-05-27,28.92561
2023-05-28,18.80165
2023-05-29,26.44628
2023-05-30,79.33884
