date,기아자동차주가
2020-07-25,0.60477
2020-07-26,0.59272
2020-07-27,7.20373
2020-07-28,7.31345
2020-07-29,9.39268
2020-07-30,10.2597
2020-07-31,8.04265
2020-08-01,0.83089
2020-08-02,0.63822
2020-08-03,7.09535
2020-08-04,7.89815
2020-08-05,7.81385
2020-08-06,9.37395
2020-08-07,8.88826
2020-08-08,1.00884
2020-08-09,0.81082
2020-08-10,14.45563
2020-08-11,13.55918
2020-08-12,11.22439
2020-08-13,10.16069
2020-08-14,9.00868
2020-08-15,0.92856
2020-08-16,0.6235
2020-08-17,1.68586
2020-08-18,8.89227
2020-08-19,8.4494
2020-08-20,9.33916
2020-08-21,8.66214
2020-08-22,0.83356
2020-08-23,0.63822
2020-08-24,8.12962
2020-08-25,9.54521
2020-08-26,8.93643
2020-08-27,8.29285
2020-08-28,8.92572
2020-08-29,0.80546
2020-08-30,0.84828
2020-08-31,8.94446
2020-09-01,8.22328
2020-09-02,7.85399
2020-09-03,7.91688
2020-09-04,7.25056
2020-09-05,0.77737
2020-09-06,0.6904
2020-09-07,7.42182
2020-09-08,6.94951
2020-09-09,6.81438
2020-09-10,6.49995
2020-09-11,6.12799
2020-09-12,0.79075
2020-09-13,0.67969
2020-09-14,9.21874
2020-09-15,9.18931
2020-09-16,11.76895
2020-09-17,14.28571
2020-09-18,10.4216
2020-09-19,1.15602
2020-09-20,0.92856
2020-09-21,11.2846
2020-09-22,10.36005
2020-09-23,9.77802
2020-09-24,8.94847
2020-09-25,8.21793
2020-09-26,0.85497
2020-09-27,0.63286
2020-09-28,8.20722
2020-09-29,7.04317
2020-09-30,0.85898
2020-10-01,0.75195
2020-10-02,0.64758
2020-10-03,0.67167
2020-10-04,0.87772
2020-10-05,13.36116
2020-10-06,12.63731
2020-10-07,11.03306
2020-10-08,10.43899
2020-10-09,1.53734
2020-10-10,0.9018
2020-10-11,0.86835
2020-10-12,10.17674
2020-10-13,9.59204
2020-10-14,9.06755
2020-10-15,8.51496
2020-10-16,9.12107
2020-10-17,0.97539
2020-10-18,0.74124
2020-10-19,8.67418
2020-10-20,9.66697
2020-10-21,8.60594
2020-10-22,8.13096
2020-10-23,8.238
2020-10-24,0.78004
2020-10-25,0.59005
2020-10-26,8.51496
2020-10-27,14.08635
2020-10-28,11.73149
2020-10-29,10.47512
2020-10-30,8.90833
2020-10-31,1.26573
2020-11-01,0.97405
2020-11-02,9.1679
2020-11-03,8.58989
2020-11-04,9.07023
2020-11-05,9.00734
2020-11-06,8.3932
2020-11-07,0.86434
2020-11-08,0.8456
2020-11-09,8.77319
2020-11-10,10.05632
2020-11-11,13.98868
2020-11-12,14.04889
2020-11-13,15.27315
2020-11-14,1.74473
2020-11-15,1.28446
2020-11-16,15.07914
2020-11-17,13.99938
2020-11-18,12.19309
2020-11-19,11.29932
2020-11-20,10.60089
2020-11-21,1.3032
2020-11-22,1.01687
2020-11-23,11.88669
2020-11-24,12.25732
2020-11-25,11.55621
2020-11-26,11.2672
2020-11-27,10.21688
2020-11-28,1.47178
2020-11-29,1.29383
2020-11-30,11.76226
2020-12-01,11.58565
2020-12-02,13.30229
2020-12-03,17.5959
2020-12-04,18.40404
2020-12-05,2.10331
2020-12-06,1.81565
2020-12-07,16.67134
2020-12-08,14.39944
2020-12-09,14.48775
2020-12-10,13.61939
2020-12-11,12.52759
2020-12-12,1.6096
2020-12-13,1.24968
2020-12-14,12.04993
2020-12-15,11.47861
2020-12-16,11.13742
2020-12-17,10.05632
2020-12-18,9.7526
2020-12-19,1.20419
2020-12-20,1.01687
2020-12-21,10.98221
2020-12-22,10.71462
2020-12-23,12.41788
2020-12-24,11.36488
2020-12-25,1.5253
2020-12-26,1.22693
2020-12-27,1.23897
2020-12-28,12.89152
2020-12-29,11.15749
2020-12-30,11.72614
2020-12-31,3.05596
2021-01-01,1.25637
2021-01-02,1.30721
2021-01-03,1.29651
2021-01-04,16.39304
2021-01-05,16.04918
2021-01-06,15.70665
2021-01-07,16.9831
2021-01-08,34.44921
2021-01-09,5.25963
2021-01-10,4.03002
2021-01-11,36.02269
2021-01-12,26.68218
2021-01-13,27.36188
2021-01-14,27.92517
2021-01-15,24.02494
2021-01-16,2.91547
2021-01-17,2.1381
2021-01-18,21.58846
2021-01-19,58.12226
2021-01-20,82.66366
2021-01-21,56.47653
2021-01-22,45.41404
2021-01-23,5.78011
2021-01-24,4.03805
2021-01-25,43.31339
2021-01-26,37.72595
2021-01-27,38.77493
2021-01-28,33.44706
2021-01-29,32.82355
2021-01-30,4.10227
2021-01-31,3.18976
2021-02-01,35.84875
2021-02-02,32.39406
2021-02-03,60.55205
2021-02-04,50.74994
2021-02-05,42.71932
2021-02-06,10.59553
2021-02-07,7.53823
2021-02-08,100.0
2021-02-09,59.36793
2021-02-10,38.10326
2021-02-11,4.96394
2021-02-12,3.6808
2021-02-13,3.4025
2021-02-14,3.4868
2021-02-15,33.17411
2021-02-16,29.20429
2021-02-17,28.60621
2021-02-18,28.21017
2021-02-19,28.46572
2021-02-20,3.51623
2021-02-21,3.12554
2021-02-22,26.42796
2021-02-23,26.72232
2021-02-24,26.59388
2021-02-25,26.56845
2021-02-26,32.92257
2021-02-27,3.97382
2021-02-28,3.58179
2021-03-01,3.67278
2021-03-02,25.85263
2021-03-03,21.75704
2021-03-04,20.11265
2021-03-05,24.23232
2021-03-06,3.07603
2021-03-07,2.78168
2021-03-08,24.92005
2021-03-09,23.64896
2021-03-10,21.92831
2021-03-11,21.63395
2021-03-12,20.07385
2021-03-13,2.85928
2021-03-14,2.40704
2021-03-15,25.2706
2021-03-16,22.54244
2021-03-17,19.62295
2021-03-18,26.4855
2021-03-19,23.37601
2021-03-20,3.23258
2021-03-21,2.44852
2021-03-22,20.57426
2021-03-23,19.22289
2021-03-24,18.78269
2021-03-25,18.85494
2021-03-26,18.40538
2021-03-27,2.42042
2021-03-28,2.05247
2021-03-29,18.26623
2021-03-30,20.94488
2021-03-31,19.35669
2021-04-01,18.34116
2021-04-02,25.53285
2021-04-03,3.25265
2021-04-04,2.53013
2021-04-05,21.64465
2021-04-06,19.19345
2021-04-07,18.86966
2021-04-08,19.06902
2021-04-09,18.67565
2021-04-10,2.42176
2021-04-11,1.76079
2021-04-12,18.85093
2021-04-13,18.96466
2021-04-14,19.69788
2021-04-15,17.98124
2021-04-16,21.13755
2021-04-17,2.57562
2021-04-18,1.95346
2021-04-19,19.74203
2021-04-20,17.58385
2021-04-21,17.60392
2021-04-22,17.25605
2021-04-23,18.81347
2021-04-24,2.2893
2021-04-25,1.86248
2021-04-26,18.38932
2021-04-27,17.06605
2021-04-28,15.87792
2021-04-29,19.07839
2021-04-30,19.57077
2021-05-01,2.19697
2021-05-02,1.88924
2021-05-03,22.76856
2021-05-04,19.3393
2021-05-05,2.82583
2021-05-06,17.60794
2021-05-07,15.87925
2021-05-08,1.72199
2021-05-09,1.41024
2021-05-10,20.02836
2021-05-11,17.54371
2021-05-12,19.34197
2021-05-13,18.92184
2021-05-14,18.01067
2021-05-15,1.90128
2021-05-16,1.45573
2021-05-17,16.5429
2021-05-18,16.56832
2021-05-19,2.13141
2021-05-20,16.98443
2021-05-21,18.28764
2021-05-22,1.58819
2021-05-23,1.28179
2021-05-24,15.4337
2021-05-25,14.64429
2021-05-26,14.07297
2021-05-27,14.03684
2021-05-28,20.46187
2021-05-29,2.10867
2021-05-30,1.46911
2021-05-31,18.83487
2021-06-01,17.88223
2021-06-02,18.80811
2021-06-03,19.7514
2021-06-04,21.07601
2021-06-05,2.48866
2021-06-06,1.76882
2021-06-07,24.4464
2021-06-08,23.32249
2021-06-09,20.96629
2021-06-10,19.31789
2021-06-11,18.52714
2021-06-12,1.9374
2021-06-13,1.5146
2021-06-14,17.529
2021-06-15,16.1415
2021-06-16,16.15889
2021-06-17,15.23568
2021-06-18,15.49659
2021-06-19,1.60424
2021-06-20,1.56143
2021-06-21,15.08984
2021-06-22,17.15168
2021-06-23,17.3952
2021-06-24,19.48514
2021-06-25,16.4198
2021-06-26,1.60826
2021-06-27,1.30453
2021-06-28,14.99351
2021-06-29,14.15325
2021-06-30,13.8134
2021-07-01,14.25627
2021-07-02,14.20944
2021-07-03,1.30453
2021-07-04,1.03158
2021-07-05,14.24156
2021-07-06,13.52707
2021-07-07,13.77861
2021-07-08,13.21799
2021-07-09,13.60066
2021-07-10,1.31658
2021-07-11,1.03426
2021-07-12,14.55331
2021-07-13,13.3344
2021-07-14,12.18373
2021-07-15,12.16098
2021-07-16,11.37826
2021-07-17,1.12257
2021-07-18,0.91384
2021-07-19,11.24045
2021-07-20,12.60118
2021-07-21,11.93486
2021-07-22,13.34912
2021-07-23,12.61456
2021-07-24,1.28714
2021-07-25,0.91117
2021-07-26,10.54603
2021-07-27,10.48448
2021-07-28,10.11787
2021-07-29,10.20083
2021-07-30,10.51793
2021-07-31,1.19214
2021-08-01,0.80145
2021-08-02,10.65441
2021-08-03,11.18157
2021-08-04,12.69083
2021-08-05,11.48262
2021-08-06,10.57814
2021-08-07,1.10785
2021-08-08,0.82286
2021-08-09,11.70205
2021-08-10,10.91398
2021-08-11,11.10263
2021-08-12,15.13801
2021-08-13,12.25598
2021-08-14,1.24299
2021-08-15,0.85229
2021-08-16,1.96952
2021-08-17,11.40502
2021-08-18,11.2953
2021-08-19,11.40903
2021-08-20,11.67797
2021-08-21,1.18412
2021-08-22,0.91117
2021-08-23,11.97366
2021-08-24,12.55167
2021-08-25,11.24446
2021-08-26,10.55272
2021-08-27,9.77401
2021-08-28,1.01152
2021-08-29,0.77737
2021-08-30,9.82887
2021-08-31,11.02503
2021-09-01,12.00845
2021-09-02,10.06168
2021-09-03,10.922
2021-09-04,1.14398
2021-09-05,0.80948
2021-09-06,11.0558
2021-09-07,9.39268
2021-09-08,12.03655
2021-09-09,10.59553
2021-09-10,12.78984
2021-09-11,1.1025
2021-09-12,0.85096
2021-09-13,10.28111
2021-09-14,10.68117
2021-09-15,9.41543
2021-09-16,8.97389
2021-09-17,8.90833
2021-09-18,0.85229
2021-09-19,0.54322
2021-09-20,0.54188
2021-09-21,0.58068
2021-09-22,0.66096
2021-09-23,8.93643
2021-09-24,8.6113
2021-09-25,0.97539
2021-09-26,0.66899
2021-09-27,8.4213
2021-09-28,8.52566
2021-09-29,9.78739
2021-09-30,9.02875
2021-10-01,9.10903
2021-10-02,1.03694
2021-10-03,0.67434
2021-10-04,1.57347
2021-10-05,10.08041
2021-10-06,10.38681
2021-10-07,11.76761
2021-10-08,12.07535
2021-10-09,0.96736
2021-10-10,0.77737
2021-10-11,1.29517
2021-10-12,11.04242
2021-10-13,12.17169
2021-10-14,11.34347
2021-10-15,10.06301
2021-10-16,0.96602
2021-10-17,0.9018
2021-10-18,9.50775
2021-10-19,9.3124
2021-10-20,9.08093
2021-10-21,8.6501
2021-10-22,8.23398
2021-10-23,0.71181
2021-10-24,0.56864
2021-10-25,9.18396
2021-10-26,9.15987
2021-10-27,9.3512
2021-10-28,12.00042
2021-10-29,9.85161
2021-10-30,0.89243
2021-10-31,0.7185
2021-11-01,8.79192
2021-11-02,10.05231
2021-11-03,8.9177
2021-11-04,10.46174
2021-11-05,11.10932
2021-11-06,0.91652
2021-11-07,0.74124
2021-11-08,10.52863
2021-11-09,9.15318
2021-11-10,8.50827
2021-11-11,8.29018
2021-11-12,9.74591
2021-11-13,0.97405
2021-11-14,0.84025
2021-11-15,9.4074
2021-11-16,9.40874
2021-11-17,8.93777
2021-11-18,8.66348
2021-11-19,8.77319
2021-11-20,0.80814
2021-11-21,0.69976
2021-11-22,11.00228
2021-11-23,9.89443
2021-11-24,9.28966
2021-11-25,8.16039
2021-11-26,8.2487
2021-11-27,1.01954
2021-11-28,0.74659
2021-11-29,9.4355
2021-11-30,10.33329
2021-12-01,11.08925
2021-12-02,10.69187
2021-12-03,9.80344
2021-12-04,0.89377
2021-12-05,0.65695
2021-12-06,9.88506
2021-12-07,9.99478
2021-12-08,9.80478
2021-12-09,9.64824
2021-12-10,9.45155
2021-12-11,0.94462
2021-12-12,0.77335
2021-12-13,11.7248
2021-12-14,9.485
2021-12-15,8.76249
2021-12-16,9.06755
2021-12-17,8.57918
2021-12-18,0.84828
2021-12-19,0.60878
2021-12-20,8.44003
2021-12-21,8.70897
2021-12-22,8.67552
2021-12-23,8.83073
2021-12-24,9.34719
2021-12-25,0.92321
2021-12-26,0.78539
2021-12-27,8.91502
2021-12-28,8.46947
2021-12-29,8.25271
2021-12-30,7.8928
2021-12-31,2.66661
2022-01-01,0.57265
2022-01-02,0.62484
2022-01-03,8.96051
2022-01-04,9.27761
2022-01-05,11.3515
2022-01-06,10.32125
2022-01-07,10.26371
2022-01-08,1.04764
2022-01-09,0.80011
2022-01-10,9.53317
2022-01-11,9.22945
2022-01-12,9.2843
2022-01-13,8.37447
2022-01-14,7.42985
2022-01-15,0.75997
2022-01-16,0.5954
2022-01-17,7.60513
2022-01-18,7.44992
2022-01-19,7.52351
2022-01-20,7.93293
2022-01-21,7.81787
2022-01-22,0.82286
2022-01-23,0.68103
2022-01-24,8.17244
2022-01-25,9.61345
2022-01-26,9.67901
2022-01-27,11.52945
2022-01-28,11.017
2022-01-29,1.10919
2022-01-30,0.74793
2022-01-31,0.67568
2022-02-01,0.69174
2022-02-02,0.81884
2022-02-03,10.16738
2022-02-04,8.68622
2022-02-05,0.94462
2022-02-06,0.63955
2022-02-07,9.53317
2022-02-08,9.15318
2022-02-09,8.86551
2022-02-10,9.16255
2022-02-11,8.31828
2022-02-12,0.8349
2022-02-13,0.5392
2022-02-14,8.10687
2022-02-15,8.238
2022-02-16,9.01403
2022-02-17,8.93643
2022-02-18,7.70681
2022-02-19,0.67702
2022-02-20,0.49104
2022-02-21,7.97843
2022-02-22,7.1676
2022-02-23,7.54893
2022-02-24,9.92922
2022-02-25,8.95516
2022-02-26,0.84159
2022-02-27,0.63554
2022-02-28,8.12159
2022-03-01,1.3246
2022-03-02,8.87087
2022-03-03,9.41944
2022-03-04,8.53102
2022-03-05,0.9018
2022-03-06,0.7185
2022-03-07,9.1679
2022-03-08,8.56313
2022-03-09,1.15067
2022-03-10,8.63806
2022-03-11,8.01054
2022-03-12,0.88842
2022-03-13,0.72385
2022-03-14,8.86284
2022-03-15,8.50559
2022-03-16,9.41677
2022-03-17,9.72316
2022-03-18,8.51496
2022-03-19,0.78272
2022-03-20,0.65829
2022-03-21,7.4914
2022-03-22,7.8473
2022-03-23,7.85667
2022-03-24,7.27063
2022-03-25,7.06324
2022-03-26,0.7399
2022-03-27,0.64892
2022-03-28,6.65248
2022-03-29,6.60297
2022-03-30,8.11223
2022-03-31,7.43119
2022-04-01,6.81304
2022-04-02,0.75328
2022-04-03,0.53385
2022-04-04,6.83846
2022-04-05,6.52002
2022-04-06,8.3825
2022-04-07,7.86737
2022-04-08,6.6284
2022-04-09,0.71314
2022-04-10,0.57667
2022-04-11,8.76249
2022-04-12,7.57703
2022-04-13,8.40123
2022-04-14,7.52351
2022-04-15,6.74079
2022-04-16,0.74392
2022-04-17,0.55258
2022-04-18,7.77639
2022-04-19,7.80583
2022-04-20,9.41677
2022-04-21,9.2348
2022-04-22,7.71217
2022-04-23,0.7961
2022-04-24,0.63554
2022-04-25,7.84463
2022-04-26,11.86127
2022-04-27,9.8302
2022-04-28,9.30437
2022-04-29,8.91903
2022-04-30,0.7961
2022-05-01,0.68505
2022-05-02,8.62869
2022-05-03,7.69477
2022-05-04,6.9736
2022-05-05,1.01954
2022-05-06,7.31077
2022-05-07,0.67033
2022-05-08,0.48836
2022-05-09,6.71938
2022-05-10,7.71618
2022-05-11,8.81868
2022-05-12,8.48151
2022-05-13,8.64207
2022-05-14,0.91518
2022-05-15,0.62216
2022-05-16,7.44858
2022-05-17,7.46598
2022-05-18,7.23049
2022-05-19,7.18901
2022-05-20,7.54626
2022-05-21,0.75864
2022-05-22,0.57132
2022-05-23,7.19035
2022-05-24,6.72607
2022-05-25,6.4277
2022-05-26,6.26045
2022-05-27,5.93799
2022-05-28,0.75596
2022-05-29,0.66631
2022-05-30,6.86923
2022-05-31,8.06941
2022-06-01,1.23764
2022-06-02,6.46115
2022-06-03,6.49861
2022-06-04,0.68237
2022-06-05,0.51378
2022-06-06,0.6342
2022-06-07,5.78814
2022-06-08,5.93665
2022-06-09,5.76138
2022-06-10,5.67173
2022-06-11,0.61146
2022-06-12,0.44822
2022-06-13,7.24922
2022-06-14,7.31478
2022-06-15,7.32014
2022-06-16,6.93346
2022-06-17,6.77022
2022-06-18,0.71716
2022-06-19,0.55258
2022-06-20,6.59762
2022-06-21,6.46115
2022-06-22,6.5053
2022-06-23,6.6391
2022-06-24,6.45981
2022-06-25,0.72117
2022-06-26,0.55392
2022-06-27,8.65411
2022-06-28,8.02258
2022-06-29,8.35842
2022-06-30,7.90618
2022-07-01,7.32415
2022-07-02,0.67434
2022-07-03,0.47097
2022-07-04,7.01641
2022-07-05,6.68325
2022-07-06,6.57889
2022-07-07,7.09402
2022-07-08,6.69529
2022-07-09,0.60343
2022-07-10,0.40005
2022-07-11,7.15423
2022-07-12,6.32601
2022-07-13,6.9736
2022-07-14,6.01426
2022-07-15,6.36214
2022-07-16,0.56329
2022-07-17,0.45625
2022-07-18,7.03113
2022-07-19,7.59844
2022-07-20,7.58506
2022-07-21,7.37098
2022-07-22,7.46865
2022-07-23,0.8349
2022-07-24,0.46294
2022-07-25,8.02793
2022-07-26,6.93212
2022-07-27,6.92008
2022-07-28,6.73677
2022-07-29,6.706
2022-07-30,0.54857
2022-07-31,0.4335
2022-08-01,6.04905
2022-08-02,6.06243
2022-08-03,6.26981
2022-08-04,5.94602
2022-08-05,6.21763
2022-08-06,0.57801
2022-08-07,0.42949
2022-08-08,6.13468
2022-08-09,6.24172
2022-08-10,5.57406
2022-08-11,6.3996
2022-08-12,6.68727
2022-08-13,0.66498
2022-08-14,0.40808
2022-08-15,0.59139
2022-08-16,6.38354
2022-08-17,6.95353
2022-08-18,7.45393
2022-08-19,6.83578
2022-08-20,0.58871
2022-08-21,0.42681
2022-08-22,6.32869
2022-08-23,5.91123
2022-08-24,5.87511
2022-08-25,6.52403
2022-08-26,5.93398
2022-08-27,0.49639
2022-08-28,0.36259
2022-08-29,5.64899
2022-08-30,6.9843
2022-08-31,6.7448
2022-09-01,5.9701
2022-09-02,6.17883
2022-09-03,0.56463
2022-09-04,0.36928
2022-09-05,6.00489
2022-09-06,5.69314
2022-09-07,6.32333
2022-09-08,5.36935
2022-09-09,0.57265
2022-09-10,0.3559
2022-09-11,0.39604
2022-09-12,0.49104
2022-09-13,6.72473
2022-09-14,5.84567
2022-09-15,5.28104
2022-09-16,5.81222
2022-09-17,0.52716
2022-09-18,0.35858
2022-09-19,5.08034
2022-09-20,4.93851
2022-09-21,4.78866
2022-09-22,4.87964
2022-09-23,4.78331
2022-09-24,0.56061
2022-09-25,0.40407
2022-09-26,5.92461
2022-09-27,5.89651
2022-09-28,6.42903
2022-09-29,6.10257
2022-09-30,6.00088
2022-10-01,0.54857
2022-10-02,0.45224
2022-10-03,0.59674
2022-10-04,6.25242
2022-10-05,6.62304
2022-10-06,6.00088
2022-10-07,5.51519
2022-10-08,0.56998
2022-10-09,0.41477
2022-10-10,0.52449
2022-10-11,6.53741
2022-10-12,6.12397
2022-10-13,5.9313
2022-10-14,5.75335
2022-10-15,0.64892
2022-10-16,0.47231
2022-10-17,5.76941
2022-10-18,6.18284
2022-10-19,6.227
2022-10-20,5.32653
2022-10-21,4.93182
2022-10-22,0.5566
2022-10-23,0.34118
2022-10-24,6.27517
2022-10-25,6.15876
2022-10-26,6.02229
2022-10-27,5.80821
2022-10-28,5.69849
2022-10-29,0.58202
2022-10-30,0.34787
2022-10-31,5.56871
2022-11-01,6.07045
2022-11-02,5.78814
2022-11-03,5.91792
2022-11-04,5.81222
2022-11-05,0.48836
2022-11-06,0.42146
2022-11-07,6.38622
2022-11-08,6.55481
2022-11-09,6.47319
2022-11-10,6.02496
2022-11-11,7.4138
2022-11-12,0.75997
2022-11-13,0.52984
2022-11-14,7.99983
2022-11-15,6.80902
2022-11-16,6.57755
2022-11-17,6.08517
2022-11-18,6.01827
2022-11-19,0.5673
2022-11-20,0.39738
2022-11-21,5.58343
2022-11-22,5.14456
2022-11-23,5.71053
2022-11-24,5.65701
2022-11-25,4.8783
2022-11-26,0.55794
2022-11-27,0.37196
2022-11-28,4.98133
2022-11-29,5.43491
2022-11-30,5.84701
2022-12-01,6.3889
2022-12-02,4.97732
2022-12-03,0.55927
2022-12-04,0.39738
2022-12-05,5.52723
2022-12-06,4.79401
2022-12-07,4.94119
2022-12-08,5.11245
2022-12-09,5.08703
2022-12-10,0.51512
2022-12-11,0.41611
2022-12-12,4.94119
2022-12-13,6.1601
2022-12-14,6.22834
2022-12-15,5.3078
2022-12-16,5.21949
2022-12-17,0.53519
2022-12-18,0.42949
2022-12-19,5.58878
2022-12-20,5.17668
2022-12-21,5.00809
2022-12-22,5.25428
2022-12-23,4.8288
2022-12-24,0.44287
2022-12-25,0.40005
2022-12-26,5.09372
2022-12-27,5.1178
2022-12-28,6.09588
2022-12-29,5.59145
2022-12-30,2.31605
2022-12-31,0.46829
2023-01-01,0.34118
2023-01-02,6.10792
2023-01-03,6.07313
2023-01-04,6.38622
2023-01-05,5.74131
2023-01-06,6.0263
2023-01-07,0.58603
2023-01-08,0.41076
2023-01-09,7.49541
2023-01-10,6.32735
2023-01-11,6.04503
2023-01-12,6.1601
2023-01-13,6.61368
2023-01-14,0.61948
2023-01-15,0.42012
2023-01-16,6.37953
2023-01-17,5.92729
2023-01-18,5.25428
2023-01-19,4.90105
2023-01-20,4.48092
2023-01-21,0.37597
2023-01-22,0.26492
2023-01-23,0.30372
2023-01-24,0.44421
2023-01-25,5.86574
2023-01-26,8.78256
2023-01-27,9.54923
2023-01-28,0.96602
2023-01-29,0.5285
2023-01-30,7.54626
2023-01-31,6.611
2023-02-01,7.55027
2023-02-02,7.79111
2023-02-03,7.45929
2023-02-04,0.66899
2023-02-05,0.40674
2023-02-06,6.24573
2023-02-07,5.91257
2023-02-08,6.30995
2023-02-09,5.79081
2023-02-10,5.8644
2023-02-11,0.53385
2023-02-12,0.37329
2023-02-13,5.94736
2023-02-14,5.91658
2023-02-15,5.40949
2023-02-16,7.80315
2023-02-17,6.66452
2023-02-18,0.673
2023-02-19,0.37329
2023-02-20,5.96074
2023-02-21,5.64765
2023-02-22,5.20745
2023-02-23,6.22031
2023-02-24,5.32787
2023-02-25,0.47231
2023-02-26,0.37597
2023-02-27,5.0576
2023-02-28,5.36266
2023-03-01,0.73054
2023-03-02,6.49326
2023-03-03,5.85771
2023-03-04,0.60209
2023-03-05,0.37463
2023-03-06,5.96341
2023-03-07,5.62223
2023-03-08,5.92996
2023-03-09,5.88313
2023-03-10,5.5085
2023-03-11,0.50308
2023-03-12,0.38801
2023-03-13,6.27784
2023-03-14,5.76272
2023-03-15,7.30274
2023-03-16,6.31932
2023-03-17,6.28855
2023-03-18,0.62751
2023-03-19,0.3666
2023-03-20,5.69314
2023-03-21,5.40547
2023-03-22,5.97412
2023-03-23,5.46301
2023-03-24,5.27301
2023-03-25,0.40808
2023-03-26,0.39336
2023-03-27,4.9907
2023-03-28,5.19006
2023-03-29,6.13869
2023-03-30,6.36214
2023-03-31,7.09937
2023-04-01,0.70378
2023-04-02,0.47498
2023-04-03,6.32467
2023-04-04,6.02496
2023-04-05,6.33805
2023-04-06,6.84783
2023-04-07,6.23369
2023-04-08,0.54857
2023-04-09,0.61681
2023-04-10,6.92409
2023-04-11,9.8195
2023-04-12,9.77668
2023-04-13,8.15906
2023-04-14,7.36028
2023-04-15,0.66765
2023-04-16,0.49639
2023-04-17,6.92677
2023-04-18,7.20105
2023-04-19,7.56097
2023-04-20,6.5334
2023-04-21,5.79617
2023-04-22,0.51512
2023-04-23,0.40674
2023-04-24,5.98081
2023-04-25,7.54358
2023-04-26,9.35656
2023-04-27,8.51764
2023-04-28,6.97226
2023-04-29,0.66096
2023-04-30,0.44019
2023-05-01,1.70326
2023-05-02,6.63375
2023-05-03,6.13602
2023-05-04,5.65969
2023-05-05,0.74392
2023-05-06,0.45759
2023-05-07,0.48167
2023-05-08,6.58692
2023-05-09,6.21362
2023-05-10,8.26208
2023-05-11,8.8615
2023-05-12,6.7836
2023-05-13,0.65829
2023-05-14,0.47632
2023-05-15,6.53875
2023-05-16,6.50396
2023-05-17,6.4946
2023-05-18,6.96557
2023-05-19,6.53607
2023-05-20,0.68772
2023-05-21,0.48836
2023-05-22,6.83445
2023-05-23,6.2939
2023-05-24,5.99553
2023-05-25,5.67173
2023-05-26,5.7199
2023-05-27,0.50709
2023-05-28,0.40808
2023-05-29,1.09715
