date,오늘금시세
2021-06-16,17.67905
2021-06-17,18.53653
2021-06-18,21.05296
2021-06-19,12.4462
2021-06-20,9.03869
2021-06-21,19.89793
2021-06-22,18.92367
2021-06-23,18.25337
2021-06-24,17.89342
2021-06-25,17.00715
2021-06-26,10.31051
2021-06-27,7.83887
2021-06-28,17.39269
2021-06-29,17.69345
2021-06-30,20.24028
2021-07-01,18.49973
2021-07-02,17.53667
2021-07-03,10.65126
2021-07-04,8.48997
2021-07-05,17.72384
2021-07-06,16.44403
2021-07-07,17.11273
2021-07-08,17.91262
2021-07-09,19.00846
2021-07-10,11.68471
2021-07-11,10.24172
2021-07-12,17.93021
2021-07-13,17.3575
2021-07-14,18.10459
2021-07-15,19.37161
2021-07-16,18.94127
2021-07-17,11.66392
2021-07-18,9.43704
2021-07-19,18.20377
2021-07-20,18.20857
2021-07-21,17.96221
2021-07-22,17.04554
2021-07-23,16.14487
2021-07-24,11.29917
2021-07-25,8.81793
2021-07-26,17.28071
2021-07-27,16.47442
2021-07-28,16.44563
2021-07-29,15.79452
2021-07-30,17.17992
2021-07-31,10.49288
2021-08-01,8.40358
2021-08-02,15.02023
2021-08-03,14.92105
2021-08-04,15.241
2021-08-05,16.71439
2021-08-06,15.07782
2021-08-07,11.0896
2021-08-08,8.58436
2021-08-09,19.84514
2021-08-10,19.96832
2021-08-11,22.71192
2021-08-12,25.53552
2021-08-13,19.64517
2021-08-14,12.98053
2021-08-15,9.97616
2021-08-16,13.71482
2021-08-17,20.26588
2021-08-18,20.16189
2021-08-19,20.17789
2021-08-20,20.27867
2021-08-21,11.12959
2021-08-22,9.24026
2021-08-23,20.36666
2021-08-24,18.30616
2021-08-25,17.46308
2021-08-26,18.47413
2021-08-27,16.82637
2021-08-28,10.92642
2021-08-29,9.09469
2021-08-30,16.78318
2021-08-31,16.68719
2021-09-01,16.22326
2021-09-02,16.05528
2021-09-03,15.2698
2021-09-04,9.669
2021-09-05,7.96845
2021-09-06,15.38978
2021-09-07,15.47617
2021-09-08,14.95944
2021-09-09,15.00583
2021-09-10,14.08597
2021-09-11,9.08349
2021-09-12,7.40693
2021-09-13,13.55324
2021-09-14,13.26688
2021-09-15,13.838
2021-09-16,13.1293
2021-09-17,13.09411
2021-09-18,7.98764
2021-09-19,6.46306
2021-09-20,5.5096
2021-09-21,6.47586
2021-09-22,8.63075
2021-09-23,15.9289
2021-09-24,15.60255
2021-09-25,10.61927
2021-09-26,7.68529
2021-09-27,15.14501
2021-09-28,14.66348
2021-09-29,14.99464
2021-09-30,14.70188
2021-10-01,14.78827
2021-10-02,9.60181
2021-10-03,7.96205
2021-10-04,11.72631
2021-10-05,18.7125
2021-10-06,16.72879
2021-10-07,15.67294
2021-10-08,14.26674
2021-10-09,9.07389
2021-10-10,7.34454
2021-10-11,10.45289
2021-10-12,16.34804
2021-10-13,14.83626
2021-10-14,16.06328
2021-10-15,14.96104
2021-10-16,9.55382
2021-10-17,7.25175
2021-10-18,14.05397
2021-10-19,14.25234
2021-10-20,13.99638
2021-10-21,14.07157
2021-10-22,13.48285
2021-10-23,8.2772
2021-10-24,8.10443
2021-10-25,17.66785
2021-10-26,14.31953
2021-10-27,14.00118
2021-10-28,13.40446
2021-10-29,12.18224
2021-10-30,8.16362
2021-10-31,6.73183
2021-11-01,13.24289
2021-11-02,12.97733
2021-11-03,13.09251
2021-11-04,13.25729
2021-11-05,12.96453
2021-11-06,8.298
2021-11-07,7.08377
2021-11-08,15.66334
2021-11-09,15.89051
2021-11-10,16.43283
2021-11-11,17.87102
2021-11-12,17.80383
2021-11-13,10.24812
2021-11-14,8.13482
2021-11-15,18.7445
2021-11-16,20.32987
2021-11-17,21.12975
2021-11-18,18.51413
2021-11-19,16.99595
2021-11-20,11.0592
2021-11-21,8.65315
2021-11-22,17.46948
2021-11-23,17.61026
2021-11-24,18.0134
2021-11-25,17.49828
2021-11-26,16.30325
2021-11-27,10.81124
2021-11-28,10.84963
2021-11-29,21.45451
2021-11-30,19.57318
2021-12-01,18.27096
2021-12-02,18.27256
2021-12-03,17.22311
2021-12-04,10.54088
2021-12-05,8.53797
2021-12-06,17.47428
2021-12-07,16.19126
2021-12-08,15.82012
2021-12-09,15.77212
2021-12-10,15.41697
2021-12-11,9.81298
2021-12-12,8.298
2021-12-13,15.31619
2021-12-14,14.94824
2021-12-15,14.78667
2021-12-16,15.14821
2021-12-17,14.28754
2021-12-18,9.08189
2021-12-19,7.56051
2021-12-20,17.01355
2021-12-21,15.68574
2021-12-22,15.01063
2021-12-23,15.2202
2021-12-24,14.39472
2021-12-25,9.21307
2021-12-26,8.282
2021-12-27,15.87931
2021-12-28,15.86651
2021-12-29,15.2202
2021-12-30,14.30034
2021-12-31,16.74318
2022-01-01,12.09585
2022-01-02,10.46889
2022-01-03,19.29322
2022-01-04,17.62626
2022-01-05,18.0086
2022-01-06,19.07725
2022-01-07,17.88222
2022-01-08,11.0928
2022-01-09,9.83538
2022-01-10,17.01035
2022-01-11,17.9878
2022-01-12,17.11753
2022-01-13,16.22326
2022-01-14,15.46817
2022-01-15,11.31677
2022-01-16,9.60021
2022-01-17,16.05848
2022-01-18,14.96744
2022-01-19,15.30819
2022-01-20,16.49682
2022-01-21,16.67599
2022-01-22,10.96962
2022-01-23,9.80498
2022-01-24,17.91262
2022-01-25,18.6997
2022-01-26,18.18938
2022-01-27,18.31576
2022-01-28,16.41363
2022-01-29,9.96656
2022-01-30,7.6357
2022-01-31,6.2327
2022-02-01,7.45652
2022-02-02,9.669
2022-02-03,16.636
2022-02-04,15.99129
2022-02-05,10.86243
2022-02-06,9.12828
2022-02-07,15.9481
2022-02-08,15.86651
2022-02-09,15.79452
2022-02-10,15.18661
2022-02-11,14.96264
2022-02-12,11.16479
2022-02-13,8.65795
2022-02-14,21.05456
2022-02-15,28.14314
2022-02-16,22.55675
2022-02-17,20.40826
2022-02-18,23.93895
2022-02-19,14.5323
2022-02-20,10.79364
2022-02-21,24.88281
2022-02-22,25.55312
2022-02-23,24.91801
2022-02-24,48.601
2022-02-25,38.65683
2022-02-26,19.3876
2022-02-27,15.46817
2022-02-28,27.51443
2022-03-01,16.94475
2022-03-02,28.66467
2022-03-03,25.10998
2022-03-04,25.38514
2022-03-05,16.11927
2022-03-06,16.45363
2022-03-07,34.75019
2022-03-08,36.93068
2022-03-09,21.38732
2022-03-10,27.42165
2022-03-11,26.54337
2022-03-12,16.20566
2022-03-13,12.85094
2022-03-14,25.05879
2022-03-15,23.62219
2022-03-16,23.10387
2022-03-17,22.8815
2022-03-18,20.57783
2022-03-19,13.1741
2022-03-20,9.6882
2022-03-21,19.83074
2022-03-22,18.48053
2022-03-23,18.14298
2022-03-24,18.0406
2022-03-25,18.21657
2022-03-26,11.63032
2022-03-27,9.89297
2022-03-28,17.84862
2022-03-29,16.82797
2022-03-30,17.48548
2022-03-31,16.45523
2022-04-01,16.27765
2022-04-02,9.60821
2022-04-03,7.85166
2022-04-04,15.07302
2022-04-05,15.57535
2022-04-06,14.59309
2022-04-07,15.41378
2022-04-08,13.8828
2022-04-09,8.63395
2022-04-10,6.48386
2022-04-11,15.01383
2022-04-12,15.17381
2022-04-13,15.54496
2022-04-14,15.68734
2022-04-15,15.35298
2022-04-16,8.67075
2022-04-17,7.18136
2022-04-18,16.10008
2022-04-19,16.92236
2022-04-20,17.3095
2022-04-21,15.45857
2022-04-22,15.69214
2022-04-23,9.27226
2022-04-24,8.13002
2022-04-25,16.86157
2022-04-26,15.75453
2022-04-27,17.27271
2022-04-28,15.78012
2022-04-29,15.55775
2022-04-30,9.81138
2022-05-01,7.00059
2022-05-02,15.9641
2022-05-03,15.84091
2022-05-04,14.76587
2022-05-05,9.85458
2022-05-06,15.249
2022-05-07,9.12028
2022-05-08,7.45812
2022-05-09,15.85691
2022-05-10,15.84091
2022-05-11,15.80892
2022-05-12,17.68225
2022-05-13,14.89065
2022-05-14,9.76019
2022-05-15,7.29974
2022-05-16,16.09848
2022-05-17,15.47297
2022-05-18,15.02503
2022-05-19,15.217
2022-05-20,14.45871
2022-05-21,9.15228
2022-05-22,7.46932
2022-05-23,13.57404
2022-05-24,13.32768
2022-05-25,14.23634
2022-05-26,13.46046
2022-05-27,13.22049
2022-05-28,8.25961
2022-05-29,6.81821
2022-05-30,13.51805
2022-05-31,15.09862
2022-06-01,10.22252
2022-06-02,13.72762
2022-06-03,13.97558
2022-06-04,8.61795
2022-06-05,6.8966
2022-06-06,9.12028
2022-06-07,13.41566
2022-06-08,13.66363
2022-06-09,13.55964
2022-06-10,13.95958
2022-06-11,9.58581
2022-06-12,7.30614
2022-06-13,19.92993
2022-06-14,19.86753
2022-06-15,18.09019
2022-06-16,17.86782
2022-06-17,17.43588
2022-06-18,9.87537
2022-06-19,8.40518
2022-06-20,18.0422
2022-06-21,15.71773
2022-06-22,16.27765
2022-06-23,17.56547
2022-06-24,16.47602
2022-06-25,9.60181
2022-06-26,8.08363
2022-06-27,15.9417
2022-06-28,15.18661
2022-06-29,14.90025
2022-06-30,14.25234
2022-07-01,14.41552
2022-07-02,9.34745
2022-07-03,7.14137
2022-07-04,14.5163
2022-07-05,14.37233
2022-07-06,21.90564
2022-07-07,18.0534
2022-07-08,16.6376
2022-07-09,9.97776
2022-07-10,7.95885
2022-07-11,16.15767
2022-07-12,15.70653
2022-07-13,16.6392
2022-07-14,16.53361
2022-07-15,15.58015
2022-07-16,9.26106
2022-07-17,8.41798
2022-07-18,16.03929
2022-07-19,16.24566
2022-07-20,16.12247
2022-07-21,16.24566
2022-07-22,15.55136
2022-07-23,9.64661
2022-07-24,7.6101
2022-07-25,17.64385
2022-07-26,19.55878
2022-07-27,16.81357
2022-07-28,16.17687
2022-07-29,15.09702
2022-07-30,9.19867
2022-07-31,7.22295
2022-08-01,14.63309
2022-08-02,13.31328
2022-08-03,14.66668
2022-08-04,14.00438
2022-08-05,14.97704
2022-08-06,9.76659
2022-08-07,7.04218
2022-08-08,13.72602
2022-08-09,12.37741
2022-08-10,13.94519
2022-08-11,13.78041
2022-08-12,13.54045
2022-08-13,9.0211
2022-08-14,6.46466
2022-08-15,8.9699
2022-08-16,13.47965
2022-08-17,13.69722
2022-08-18,13.54364
2022-08-19,12.94853
2022-08-20,8.59396
2022-08-21,6.37028
2022-08-22,14.5227
2022-08-23,14.20915
2022-08-24,13.23809
2022-08-25,13.1869
2022-08-26,12.73896
2022-08-27,8.24681
2022-08-28,6.68703
2022-08-29,14.45711
2022-08-30,12.03186
2022-08-31,12.88774
2022-09-01,11.69431
2022-09-02,12.16464
2022-09-03,8.01644
2022-09-04,7.07258
2022-09-05,12.62858
2022-09-06,11.99827
2022-09-07,14.03637
2022-09-08,11.7791
2022-09-09,6.59744
2022-09-10,5.5416
2022-09-11,7.43252
2022-09-12,9.06109
2022-09-13,15.77532
2022-09-14,17.10473
2022-09-15,16.81997
2022-09-16,15.51136
2022-09-17,10.02095
2022-09-18,7.85806
2022-09-19,15.34019
2022-09-20,15.9433
2022-09-21,19.06605
2022-09-22,16.26965
2022-09-23,14.75467
2022-09-24,9.65141
2022-09-25,8.03084
2022-09-26,16.55441
2022-09-27,16.42323
2022-09-28,16.27765
2022-09-29,16.23926
2022-09-30,14.91465
2022-10-01,7.81647
2022-10-02,6.65344
2022-10-03,7.51731
2022-10-04,15.233
2022-10-05,14.82346
2022-10-06,14.06037
2022-10-07,12.69577
2022-10-08,7.37973
2022-10-09,5.5128
2022-10-10,7.81167
2022-10-11,15.99289
2022-10-12,13.73082
2022-10-13,12.61738
2022-10-14,12.27343
2022-10-15,7.45172
2022-10-16,6.11591
2022-10-17,12.65097
2022-10-18,11.13759
2022-10-19,11.03041
2022-10-20,11.67511
2022-10-21,10.50568
2022-10-22,6.72543
2022-10-23,5.36082
2022-10-24,11.82869
2022-10-25,11.7695
2022-10-26,10.96482
2022-10-27,10.98721
2022-10-28,10.22252
2022-10-29,5.85035
2022-10-30,4.29058
2022-10-31,10.59207
2022-11-01,10.28171
2022-11-02,11.0928
2022-11-03,10.63206
2022-11-04,10.52168
2022-11-05,6.64064
2022-11-06,5.18965
2022-11-07,10.60167
2022-11-08,11.32956
2022-11-09,11.02881
2022-11-10,10.96002
2022-11-11,12.13745
2022-11-12,6.66943
2022-11-13,5.09206
2022-11-14,11.18398
2022-11-15,11.35356
2022-11-16,10.15533
2022-11-17,10.15533
2022-11-18,9.95376
2022-11-19,5.87275
2022-11-20,4.8377
2022-11-21,10.52808
2022-11-22,9.79378
2022-11-23,10.02735
2022-11-24,9.84978
2022-11-25,9.653
2022-11-26,5.91594
2022-11-27,5.06966
2022-11-28,9.89617
2022-11-29,9.28346
2022-11-30,9.48343
2022-12-01,10.74885
2022-12-02,9.94096
2022-12-03,6.05992
2022-12-04,5.18805
2022-12-05,10.15373
2022-12-06,10.3729
2022-12-07,10.09934
2022-12-08,9.06909
2022-12-09,8.84352
2022-12-10,6.48386
2022-12-11,5.34323
2022-12-12,10.61607
2022-12-13,9.90897
2022-12-14,9.26586
2022-12-15,9.63061
2022-12-16,9.13788
2022-12-17,6.26469
2022-12-18,5.05527
2022-12-19,9.53462
2022-12-20,9.77459
2022-12-21,9.14268
2022-12-22,9.64821
2022-12-23,10.46729
2022-12-24,6.51586
2022-12-25,5.64398
2022-12-26,11.01441
2022-12-27,11.43195
2022-12-28,12.22543
2022-12-29,10.72005
2022-12-30,9.38744
2022-12-31,7.20056
2023-01-01,5.42481
2023-01-02,11.71191
2023-01-03,11.7439
2023-01-04,16.6568
2023-01-05,15.73693
2023-01-06,13.43646
2023-01-07,10.3889
2023-01-08,7.27735
2023-01-09,14.5403
2023-01-10,17.3143
2023-01-11,16.82957
2023-01-12,14.26994
2023-01-13,14.49871
2023-01-14,9.30745
2023-01-15,6.50786
2023-01-16,14.21075
2023-01-17,13.25569
2023-01-18,12.70537
2023-01-19,12.37101
2023-01-20,11.54873
2023-01-21,6.38308
2023-01-22,5.17045
2023-01-23,6.43427
2023-01-24,7.74928
2023-01-25,13.94839
2023-01-26,14.50191
2023-01-27,17.80063
2023-01-28,9.87537
2023-01-29,7.38773
2023-01-30,13.34367
2023-01-31,12.56619
2023-02-01,12.74856
2023-02-02,12.73096
2023-02-03,12.93893
2023-02-04,8.48197
2023-02-05,6.38308
2023-02-06,12.83975
2023-02-07,12.37261
2023-02-08,11.38396
2023-02-09,9.97776
2023-02-10,11.20638
2023-02-11,7.26615
2023-02-12,5.73037
2023-02-13,12.08625
2023-02-14,11.70871
2023-02-15,11.66232
2023-02-16,10.92962
2023-02-17,11.62552
2023-02-18,7.64849
2023-02-19,6.14471
2023-02-20,12.63178
2023-02-21,11.64152
2023-02-22,12.13265
2023-02-23,11.90068
2023-02-24,9.37944
2023-02-25,5.79596
2023-02-26,4.69052
2023-02-27,10.25452
2023-02-28,9.44024
2023-03-01,6.94779
2023-03-02,10.3521
2023-03-03,9.21307
2023-03-04,6.38947
2023-03-05,5.17365
2023-03-06,10.10894
2023-03-07,9.31065
2023-03-08,9.74259
2023-03-09,9.13628
2023-03-10,10.23212
2023-03-11,6.52546
2023-03-12,5.60079
2023-03-13,13.76121
2023-03-14,15.40578
2023-03-15,12.61738
2023-03-16,16.14807
2023-03-17,17.04714
2023-03-18,11.38396
2023-03-19,8.44038
2023-03-20,24.59485
2023-03-21,25.33075
2023-03-22,17.49828
2023-03-23,21.79686
2023-03-24,20.90259
2023-03-25,12.70217
2023-03-26,9.13468
2023-03-27,18.92847
2023-03-28,21.40171
2023-03-29,18.59252
2023-03-30,18.56692
2023-03-31,18.89167
2023-04-01,10.52488
2023-04-02,8.69794
2023-04-03,19.99232
2023-04-04,18.44694
2023-04-05,27.53843
2023-04-06,32.43212
2023-04-07,25.04119
2023-04-08,14.12756
2023-04-09,13.8796
2023-04-10,26.06504
2023-04-11,22.75832
2023-04-12,23.49101
2023-04-13,22.83191
2023-04-14,23.18866
2023-04-15,14.17875
2023-04-16,11.0752
2023-04-17,23.20945
2023-04-18,20.03551
2023-04-19,19.52358
2023-04-20,19.28202
2023-04-21,18.94767
2023-04-22,10.46889
2023-04-23,8.45478
2023-04-24,18.88848
2023-04-25,19.426
2023-04-26,19.48359
2023-04-27,19.17323
2023-04-28,17.04874
2023-04-29,10.79844
2023-04-30,7.90766
2023-05-01,12.96773
2023-05-02,17.22311
2023-05-03,18.22937
2023-05-04,19.54118
2023-05-05,12.03826
2023-05-06,11.7759
2023-05-07,8.82912
2023-05-08,19.09485
2023-05-09,18.88368
2023-05-10,17.97181
2023-05-11,18.44694
2023-05-12,16.24566
2023-05-13,11.7503
2023-05-14,9.08189
2023-05-15,17.92381
2023-05-16,17.09353
2023-05-17,16.72079
2023-05-18,16.83757
2023-05-19,16.23446
2023-05-20,10.4065
2023-05-21,8.16522
2023-05-22,16.96875
2023-05-23,16.39603
2023-05-24,16.54481
2023-05-25,16.19446
2023-05-26,14.78507
2023-05-27,9.32985
2023-05-28,7.48052
2023-05-29,11.28157
2023-05-30,16.14327
