date,코스맥스주가
2021-04-29,42.35124
2021-04-30,42.71758
2021-05-01,7.13809
2021-05-02,5.47291
2021-05-03,37.07815
2021-05-04,31.78285
2021-05-05,4.92895
2021-05-06,27.79751
2021-05-07,26.46536
2021-05-08,5.86145
2021-05-09,4.38499
2021-05-10,31.94937
2021-05-11,34.19182
2021-05-12,35.87921
2021-05-13,28.54129
2021-05-14,24.22291
2021-05-15,4.97335
2021-05-16,4.70692
2021-05-17,25.86589
2021-05-18,24.96669
2021-05-19,5.25088
2021-05-20,23.90097
2021-05-21,27.28685
2021-05-22,3.92984
2021-05-23,4.18516
2021-05-24,21.59191
2021-05-25,22.05817
2021-05-26,33.38143
2021-05-27,42.71758
2021-05-28,33.9698
2021-05-29,6.62744
2021-05-30,5.82815
2021-05-31,32.1825
2021-06-01,29.86234
2021-06-02,35.7793
2021-06-03,36.31216
2021-06-04,26.11012
2021-06-05,4.41829
2021-06-06,6.18339
2021-06-07,29.98445
2021-06-08,29.5515
2021-06-09,25.98801
2021-06-10,27.77531
2021-06-11,26.99822
2021-06-12,7.82637
2021-06-13,4.44049
2021-06-14,28.17495
2021-06-15,26.59857
2021-06-16,26.90941
2021-06-17,25.59946
2021-06-18,24.46714
2021-06-19,4.69582
2021-06-20,4.74023
2021-06-21,26.52087
2021-06-22,26.63188
2021-06-23,29.67362
2021-06-24,27.03152
2021-06-25,23.12388
2021-06-26,4.41829
2021-06-27,4.4738
2021-06-28,29.5071
2021-06-29,24.1341
2021-06-30,27.90852
2021-07-01,21.5142
2021-07-02,21.14786
2021-07-03,4.89564
2021-07-04,3.47468
2021-07-05,22.52442
2021-07-06,25.66607
2021-07-07,27.7087
2021-07-08,26.02131
2021-07-09,23.10168
2021-07-10,3.53019
2021-07-11,3.47468
2021-07-12,32.2269
2021-07-13,30.79484
2021-07-14,28.04174
2021-07-15,28.81882
2021-07-16,28.6523
2021-07-17,4.88454
2021-07-18,3.82992
2021-07-19,21.61412
2021-07-20,20.63721
2021-07-21,22.30239
2021-07-22,22.22468
2021-07-23,21.89165
2021-07-24,3.33037
2021-07-25,3.10834
2021-07-26,19.27175
2021-07-27,17.58436
2021-07-28,16.81838
2021-07-29,17.63987
2021-07-30,14.15408
2021-07-31,2.30905
2021-08-01,2.18694
2021-08-02,15.83037
2021-08-03,19.6603
2021-08-04,19.10523
2021-08-05,17.97291
2021-08-06,16.19671
2021-08-07,3.6079
2021-08-08,3.28596
2021-08-09,18.90541
2021-08-10,16.90719
2021-08-11,34.31394
2021-08-12,34.03641
2021-08-13,23.80106
2021-08-14,4.4738
2021-08-15,2.65319
2021-08-16,3.97424
2021-08-17,23.43472
2021-08-18,20.37078
2021-08-19,17.80639
2021-08-20,17.49555
2021-08-21,3.30817
2021-08-22,2.86412
2021-08-23,18.12833
2021-08-24,19.60479
2021-08-25,18.56127
2021-08-26,21.62522
2021-08-27,26.52087
2021-08-28,5.48401
2021-08-29,3.82992
2021-08-30,23.78996
2021-08-31,22.13587
2021-09-01,21.21447
2021-09-02,20.04884
2021-09-03,18.7833
2021-09-04,12.02264
2021-09-05,5.12877
2021-09-06,25.42184
2021-09-07,24.28952
2021-09-08,21.5031
2021-09-09,26.23223
2021-09-10,24.28952
2021-09-11,5.91696
2021-09-12,6.2833
2021-09-13,25.0777
2021-09-14,27.7531
2021-09-15,26.67628
2021-09-16,19.37166
2021-09-17,19.47158
2021-09-18,5.13987
2021-09-19,4.5182
2021-09-20,4.4849
2021-09-21,4.5182
2021-09-22,6.10568
2021-09-23,25.68827
2021-09-24,24.23401
2021-09-25,6.81616
2021-09-26,5.79484
2021-09-27,22.03596
2021-09-28,22.3246
2021-09-29,21.5031
2021-09-30,21.91385
2021-10-01,18.02841
2021-10-02,2.81971
2021-10-03,3.16385
2021-10-04,4.4738
2021-10-05,21.81394
2021-10-06,21.41429
2021-10-07,29.19626
2021-10-08,24.33392
2021-10-09,3.56349
2021-10-10,3.11944
2021-10-11,4.25177
2021-10-12,20.11545
2021-10-13,20.98134
2021-10-14,18.56127
2021-10-15,19.92673
2021-10-16,3.35257
2021-10-17,2.61989
2021-10-18,19.23845
2021-10-19,16.25222
2021-10-20,15.90808
2021-10-21,15.68605
2021-10-22,15.29751
2021-10-23,4.45159
2021-10-24,4.00754
2021-10-25,21.40319
2021-10-26,22.26909
2021-10-27,18.27264
2021-10-28,20.05994
2021-10-29,16.49644
2021-10-30,3.00843
2021-10-31,3.81882
2021-11-01,20.98134
2021-11-02,19.09413
2021-11-03,16.51865
2021-11-04,17.62877
2021-11-05,19.09413
2021-11-06,3.05284
2021-11-07,4.42939
2021-11-08,19.96003
2021-11-09,18.12833
2021-11-10,28.49689
2021-11-11,32.82637
2021-11-12,29.10746
2021-11-13,5.86145
2021-11-14,4.22957
2021-11-15,24.82238
2021-11-16,21.35879
2021-11-17,21.4365
2021-11-18,20.01554
2021-11-19,17.0071
2021-11-20,3.619
2021-11-21,3.36367
2021-11-22,19.83792
2021-11-23,16.18561
2021-11-24,19.07193
2021-11-25,17.08481
2021-11-26,19.38277
2021-11-27,2.7309
2021-11-28,2.89742
2021-11-29,17.15142
2021-11-30,23.03507
2021-12-01,25.51065
2021-12-02,26.67628
2021-12-03,27.34236
2021-12-04,6.62744
2021-12-05,6.34991
2021-12-06,35.52397
2021-12-07,37.79973
2021-12-08,32.94849
2021-12-09,28.30817
2021-12-10,23.56793
2021-12-11,4.21847
2021-12-12,3.45248
2021-12-13,24.86678
2021-12-14,20.02664
2021-12-15,21.59191
2021-12-16,21.76953
2021-12-17,18.88321
2021-12-18,3.85213
2021-12-19,2.97513
2021-12-20,67.35124
2021-12-21,54.91785
2021-12-22,45.97024
2021-12-23,33.29262
2021-12-24,26.50976
2021-12-25,4.84014
2021-12-26,4.90674
2021-12-27,24.90008
2021-12-28,23.52353
2021-12-29,20.27087
2021-12-30,19.82682
2021-12-31,6.08348
2022-01-01,3.00843
2022-01-02,2.84191
2022-01-03,19.87122
2022-01-04,19.57149
2022-01-05,20.69271
2022-01-06,21.22557
2022-01-07,20.83703
2022-01-08,4.5182
2022-01-09,3.54129
2022-01-10,31.80506
2022-01-11,25.34413
2022-01-12,22.60213
2022-01-13,20.04884
2022-01-14,26.76509
2022-01-15,5.4285
2022-01-16,4.44049
2022-01-17,19.10523
2022-01-18,20.44849
2022-01-19,18.8388
2022-01-20,21.4476
2022-01-21,17.75088
2022-01-22,3.79662
2022-01-23,3.26376
2022-01-24,17.8619
2022-01-25,18.53907
2022-01-26,16.65186
2022-01-27,19.84902
2022-01-28,17.85079
2022-01-29,3.31927
2022-01-30,2.77531
2022-01-31,2.47557
2022-02-01,2.26465
2022-02-02,2.95293
2022-02-03,18.45026
2022-02-04,21.36989
2022-02-05,9.05861
2022-02-06,6.22779
2022-02-07,23.96758
2022-02-08,20.44849
2022-02-09,28.77442
2022-02-10,41.1523
2022-02-11,30.62833
2022-02-12,3.96314
2022-02-13,3.95204
2022-02-14,24.84458
2022-02-15,25.41074
2022-02-16,24.25621
2022-02-17,48.53463
2022-02-18,48.98978
2022-02-19,8.14831
2022-02-20,7.70426
2022-02-21,41.1412
2022-02-22,36.91163
2022-02-23,34.70248
2022-02-24,30.3841
2022-02-25,28.24156
2022-02-26,3.70781
2022-02-27,3.73001
2022-02-28,26.43206
2022-03-01,4.89564
2022-03-02,26.47646
2022-03-03,22.3912
2022-03-04,20.19316
2022-03-05,2.99733
2022-03-06,2.81971
2022-03-07,26.26554
2022-03-08,30.29529
2022-03-09,4.22957
2022-03-10,28.6079
2022-03-11,26.36545
2022-03-12,4.81793
2022-03-13,3.67451
2022-03-14,36.31216
2022-03-15,30.89476
2022-03-16,28.14165
2022-03-17,27.56438
2022-03-18,25.0777
2022-03-19,5.32859
2022-03-20,4.62921
2022-03-21,25.9658
2022-03-22,26.60968
2022-03-23,22.4023
2022-03-24,22.08037
2022-03-25,24.80017
2022-03-26,3.98534
2022-03-27,3.95204
2022-03-28,22.3801
2022-03-29,24.1452
2022-03-30,28.36367
2022-03-31,25.36634
2022-04-01,34.34724
2022-04-02,6.96047
2022-04-03,5.98357
2022-04-04,34.25843
2022-04-05,25.23312
2022-04-06,27.16474
2022-04-07,24.40053
2022-04-08,21.58081
2022-04-09,3.97424
2022-04-10,3.18605
2022-04-11,20.25976
2022-04-12,21.56971
2022-04-13,22.59103
2022-04-14,28.51909
2022-04-15,24.03419
2022-04-16,5.63943
2022-04-17,5.28419
2022-04-18,41.1079
2022-04-19,32.58214
2022-04-20,29.74023
2022-04-21,25.76598
2022-04-22,22.50222
2022-04-23,3.5746
2022-04-24,3.6412
2022-04-25,21.72513
2022-04-26,23.45692
2022-04-27,23.50133
2022-04-28,31.2611
2022-04-29,42.50666
2022-04-30,5.87255
2022-05-01,4.84014
2022-05-02,29.30728
2022-05-03,25.52175
2022-05-04,22.91296
2022-05-05,4.09635
2022-05-06,21.5031
2022-05-07,2.77531
2022-05-08,2.94182
2022-05-09,21.93605
2022-05-10,25.83259
2022-05-11,23.81216
2022-05-12,27.19804
2022-05-13,27.53108
2022-05-14,3.46358
2022-05-15,2.61989
2022-05-16,22.43561
2022-05-17,55.29529
2022-05-18,31.2611
2022-05-19,27.15364
2022-05-20,25.39964
2022-05-21,4.38499
2022-05-22,3.77442
2022-05-23,27.43117
2022-05-24,24.56705
2022-05-25,24.38943
2022-05-26,22.3579
2022-05-27,20.15985
2022-05-28,4.78463
2022-05-29,3.26376
2022-05-30,25.56616
2022-05-31,26.64298
2022-06-01,4.18516
2022-06-02,19.26065
2022-06-03,20.23756
2022-06-04,3.70781
2022-06-05,2.81971
2022-06-06,3.38587
2022-06-07,19.11634
2022-06-08,20.51509
2022-06-09,18.89431
2022-06-10,17.24023
2022-06-11,2.28685
2022-06-12,2.04262
2022-06-13,19.02753
2022-06-14,18.93872
2022-06-15,18.88321
2022-06-16,17.70648
2022-06-17,17.17362
2022-06-18,2.10923
2022-06-19,1.95381
2022-06-20,16.18561
2022-06-21,15.03108
2022-06-22,16.65186
2022-06-23,15.59724
2022-06-24,17.07371
2022-06-25,2.27575
2022-06-26,1.98712
2022-06-27,17.0071
2022-06-28,15.63055
2022-06-29,17.9285
2022-06-30,18.27264
2022-07-01,16.27442
2022-07-02,2.27575
2022-07-03,1.50976
2022-07-04,14.88676
2022-07-05,14.84236
2022-07-06,17.72868
2022-07-07,18.00621
2022-07-08,18.8166
2022-07-09,2.46447
2022-07-10,1.87611
2022-07-11,15.39742
2022-07-12,13.72113
2022-07-13,17.0293
2022-07-14,31.41651
2022-07-15,21.17007
2022-07-16,2.24245
2022-07-17,1.7873
2022-07-18,19.20515
2022-07-19,15.97468
2022-07-20,25.81039
2022-07-21,21.15896
2022-07-22,19.36056
2022-07-23,2.07593
2022-07-24,1.97602
2022-07-25,19.54928
2022-07-26,15.2642
2022-07-27,16.47424
2022-07-28,17.8952
2022-07-29,17.69538
2022-07-30,2.7642
2022-07-31,1.98712
2022-08-01,16.32992
2022-08-02,14.3539
2022-08-03,16.90719
2022-08-04,17.29573
2022-08-05,18.27264
2022-08-06,2.61989
2022-08-07,1.52087
2022-08-08,14.94227
2022-08-09,14.92007
2022-08-10,13.71003
2022-08-11,15.64165
2022-08-12,15.27531
2022-08-13,1.8095
2022-08-14,1.46536
2022-08-15,1.98712
2022-08-16,19.43827
2022-08-17,23.06838
2022-08-18,18.12833
2022-08-19,13.67673
2022-08-20,1.52087
2022-08-21,1.42095
2022-08-22,14.63143
2022-08-23,16.77397
2022-08-24,15.77486
2022-08-25,15.60834
2022-08-26,14.73134
2022-08-27,1.30994
2022-08-28,1.19893
2022-08-29,12.07815
2022-08-30,13.34369
2022-08-31,12.63321
2022-09-01,11.47868
2022-09-02,10.90142
2022-09-03,1.18783
2022-09-04,1.05461
2022-09-05,11.623
2022-09-06,11.75621
2022-09-07,10.47957
2022-09-08,9.78019
2022-09-09,1.14342
2022-09-10,0.86589
2022-09-11,1.03241
2022-09-12,1.01021
2022-09-13,14.13188
2022-09-14,11.12344
2022-09-15,12.08925
2022-09-16,12.92184
2022-09-17,1.73179
2022-09-18,1.60968
2022-09-19,11.60079
2022-09-20,12.18916
2022-09-21,14.07637
2022-09-22,15.48623
2022-09-23,18.37255
2022-09-24,1.75399
2022-09-25,1.44316
2022-09-26,13.09946
2022-09-27,13.72113
2022-09-28,14.43161
2022-09-29,17.0293
2022-09-30,11.78952
2022-10-01,1.48756
2022-10-02,1.19893
2022-10-03,1.21003
2022-10-04,11.6563
2022-10-05,10.86811
2022-10-06,10.63499
2022-10-07,9.60257
2022-10-08,1.13232
2022-10-09,0.9436
2022-10-10,1.30994
2022-10-11,11.52309
2022-10-12,11.34547
2022-10-13,10.52397
2022-10-14,12.84413
2022-10-15,1.56527
2022-10-16,1.32104
2022-10-17,11.41207
2022-10-18,12.48889
2022-10-19,11.15674
2022-10-20,9.31394
2022-10-21,9.56927
2022-10-22,1.27664
2022-10-23,2.09813
2022-10-24,10.85701
2022-10-25,10.06882
2022-10-26,11.05683
2022-10-27,11.78952
2022-10-28,10.14653
2022-10-29,1.43206
2022-10-30,0.74378
2022-10-31,9.34724
2022-11-01,11.31216
2022-11-02,10.93472
2022-11-03,9.99111
2022-11-04,13.99866
2022-11-05,2.64209
2022-11-06,1.66518
2022-11-07,12.96625
2022-11-08,13.94316
2022-11-09,13.57682
2022-11-10,10.70159
2022-11-11,15.06438
2022-11-12,1.93161
2022-11-13,1.76509
2022-11-14,17.66207
2022-11-15,21.22557
2022-11-16,16.1412
2022-11-17,13.06616
2022-11-18,13.55461
2022-11-19,1.66518
2022-11-20,1.17673
2022-11-21,11.88943
2022-11-22,10.15763
2022-11-23,12.35568
2022-11-24,11.36767
2022-11-25,9.8246
2022-11-26,1.23223
2022-11-27,0.86589
2022-11-28,9.69138
2022-11-29,19.78241
2022-11-30,16.81838
2022-12-01,17.20692
2022-12-02,18.61678
2022-12-03,2.38676
2022-12-04,3.01953
2022-12-05,24.07859
2022-12-06,18.58348
2022-12-07,20.22646
2022-12-08,17.44005
2022-12-09,32.87078
2022-12-10,4.65142
2022-12-11,3.79662
2022-12-12,21.5142
2022-12-13,17.95071
2022-12-14,15.63055
2022-12-15,13.88765
2022-12-16,15.35301
2022-12-17,2.61989
2022-12-18,2.04262
2022-12-19,16.1079
2022-12-20,16.26332
2022-12-21,14.52042
2022-12-22,20.30417
2022-12-23,17.0404
2022-12-24,2.87522
2022-12-25,2.30905
2022-12-26,18.32815
2022-12-27,29.34058
2022-12-28,25.44404
2022-12-29,23.19049
2022-12-30,8.0373
2022-12-31,2.6976
2023-01-01,2.67539
2023-01-02,19.98223
2023-01-03,19.48268
2023-01-04,18.20603
2023-01-05,19.63809
2023-01-06,18.33925
2023-01-07,2.33126
2023-01-08,1.98712
2023-01-09,28.69671
2023-01-10,23.88987
2023-01-11,21.96936
2023-01-12,20.07104
2023-01-13,19.44937
2023-01-14,2.63099
2023-01-15,2.33126
2023-01-16,21.84724
2023-01-17,21.62522
2023-01-18,22.09147
2023-01-19,29.08525
2023-01-20,24.67806
2023-01-21,3.66341
2023-01-22,2.58658
2023-01-23,2.80861
2023-01-24,3.47468
2023-01-25,21.98046
2023-01-26,24.74467
2023-01-27,24.56705
2023-01-28,5.75044
2023-01-29,6.3277
2023-01-30,27.58658
2023-01-31,25.52175
2023-02-01,27.12033
2023-02-02,27.90852
2023-02-03,19.7158
2023-02-04,2.85301
2023-02-05,2.64209
2023-02-06,19.32726
2023-02-07,18.86101
2023-02-08,18.33925
2023-02-09,23.246
2023-02-10,23.43472
2023-02-11,3.74111
2023-02-12,2.86412
2023-02-13,19.34946
2023-02-14,19.97113
2023-02-15,18.84991
2023-02-16,20.31527
2023-02-17,15.44182
2023-02-18,2.6976
2023-02-19,1.8428
2023-02-20,24.06749
2023-02-21,18.45026
2023-02-22,16.45204
2023-02-23,16.67406
2023-02-24,15.2531
2023-02-25,1.94271
2023-02-26,1.95381
2023-02-27,18.99422
2023-02-28,17.9285
2023-03-01,5.4285
2023-03-02,38.80994
2023-03-03,29.38499
2023-03-04,5.46181
2023-03-05,5.4063
2023-03-06,24.01198
2023-03-07,20.28197
2023-03-08,18.48357
2023-03-09,21.492
2023-03-10,19.17184
2023-03-11,3.17495
2023-03-12,2.39786
2023-03-13,18.33925
2023-03-14,15.98579
2023-03-15,16.20781
2023-03-16,15.67495
2023-03-17,14.52042
2023-03-18,2.88632
2023-03-19,1.98712
2023-03-20,17.52886
2023-03-21,17.0182
2023-03-22,14.48712
2023-03-23,14.12078
2023-03-24,12.94404
2023-03-25,2.04262
2023-03-26,1.87611
2023-03-27,14.60923
2023-03-28,14.96447
2023-03-29,15.33081
2023-03-30,14.00976
2023-03-31,12.17806
2023-04-01,1.8206
2023-04-02,1.35435
2023-04-03,11.32326
2023-04-04,11.33436
2023-04-05,13.77664
2023-04-06,11.55639
2023-04-07,12.33348
2023-04-08,2.95293
2023-04-09,1.64298
2023-04-10,11.71181
2023-04-11,13.01065
2023-04-12,12.69982
2023-04-13,11.74511
2023-04-14,12.48889
2023-04-15,1.72069
2023-04-16,1.75399
2023-04-17,11.50088
2023-04-18,15.15319
2023-04-19,26.13232
2023-04-20,18.86101
2023-04-21,19.09413
2023-04-22,2.45337
2023-04-23,1.98712
2023-04-24,17.66207
2023-04-25,14.59813
2023-04-26,15.75266
2023-04-27,13.97646
2023-04-28,15.77486
2023-04-29,2.03152
2023-04-30,1.8206
2023-05-01,3.27486
2023-05-02,12.75532
2023-05-03,11.07904
2023-05-04,11.20115
2023-05-05,2.04262
2023-05-06,1.45426
2023-05-07,1.35435
2023-05-08,11.12344
2023-05-09,9.8801
2023-05-10,19.7158
2023-05-11,20.5817
2023-05-12,14.99777
2023-05-13,2.61989
2023-05-14,2.26465
2023-05-15,20.21536
2023-05-16,18.33925
2023-05-17,16.28552
2023-05-18,14.74245
2023-05-19,15.34191
2023-05-20,1.67628
2023-05-21,1.46536
2023-05-22,15.2309
2023-05-23,18.31705
2023-05-24,16.70737
2023-05-25,12.89964
2023-05-26,13.28818
2023-05-27,1.39875
2023-05-28,1.15452
