date,법인자동차보험
2021-06-14,23.94736
2021-06-15,23.42105
2021-06-16,14.21052
2021-06-17,23.68421
2021-06-18,14.47368
2021-06-19,6.05263
2021-06-20,5.52631
2021-06-21,26.57894
2021-06-22,23.15789
2021-06-23,22.10526
2021-06-24,17.36842
2021-06-25,16.31578
2021-06-26,7.63157
2021-06-27,6.31578
2021-06-28,22.89473
2021-06-29,19.73684
2021-06-30,20.78947
2021-07-01,21.57894
2021-07-02,16.57894
2021-07-03,6.8421
2021-07-04,4.21052
2021-07-05,22.36842
2021-07-06,23.42105
2021-07-07,20.26315
2021-07-08,18.15789
2021-07-09,15.26315
2021-07-10,3.94736
2021-07-11,3.15789
2021-07-12,18.68421
2021-07-13,18.68421
2021-07-14,17.36842
2021-07-15,20.26315
2021-07-16,15.78947
2021-07-17,7.10526
2021-07-18,10.78947
2021-07-19,20.0
2021-07-20,22.63157
2021-07-21,19.73684
2021-07-22,19.21052
2021-07-23,15.52631
2021-07-24,2.89473
2021-07-25,4.73684
2021-07-26,17.89473
2021-07-27,24.21052
2021-07-28,19.47368
2021-07-29,14.47368
2021-07-30,12.36842
2021-07-31,6.57894
2021-08-01,4.47368
2021-08-02,18.42105
2021-08-03,14.73684
2021-08-04,16.57894
2021-08-05,17.89473
2021-08-06,16.57894
2021-08-07,6.05263
2021-08-08,9.73684
2021-08-09,23.42105
2021-08-10,20.52631
2021-08-11,23.15789
2021-08-12,20.0
2021-08-13,15.78947
2021-08-14,5.52631
2021-08-15,5.26315
2021-08-16,8.68421
2021-08-17,21.05263
2021-08-18,18.42105
2021-08-19,22.36842
2021-08-20,20.78947
2021-08-21,7.10526
2021-08-22,6.05263
2021-08-23,20.52631
2021-08-24,26.31578
2021-08-25,17.89473
2021-08-26,17.89473
2021-08-27,19.73684
2021-08-28,7.36842
2021-08-29,6.31578
2021-08-30,21.31578
2021-08-31,22.36842
2021-09-01,15.0
2021-09-02,14.73684
2021-09-03,16.05263
2021-09-04,5.78947
2021-09-05,4.73684
2021-09-06,23.94736
2021-09-07,23.15789
2021-09-08,23.94736
2021-09-09,20.0
2021-09-10,16.05263
2021-09-11,8.68421
2021-09-12,5.26315
2021-09-13,27.10526
2021-09-14,18.68421
2021-09-15,18.68421
2021-09-16,18.68421
2021-09-17,12.63157
2021-09-18,2.10526
2021-09-19,5.0
2021-09-20,4.73684
2021-09-21,5.26315
2021-09-22,7.89473
2021-09-23,19.47368
2021-09-24,18.42105
2021-09-25,4.21052
2021-09-26,6.05263
2021-09-27,26.8421
2021-09-28,18.94736
2021-09-29,15.78947
2021-09-30,22.89473
2021-10-01,18.94736
2021-10-02,2.63157
2021-10-03,3.42105
2021-10-04,8.15789
2021-10-05,25.0
2021-10-06,21.05263
2021-10-07,16.8421
2021-10-08,13.94736
2021-10-09,4.21052
2021-10-10,1.57894
2021-10-11,7.89473
2021-10-12,24.73684
2021-10-13,18.94736
2021-10-14,21.05263
2021-10-15,13.42105
2021-10-16,5.0
2021-10-17,7.36842
2021-10-18,23.42105
2021-10-19,16.31578
2021-10-20,17.36842
2021-10-21,14.47368
2021-10-22,23.15789
2021-10-23,6.8421
2021-10-24,4.47368
2021-10-25,23.94736
2021-10-26,19.21052
2021-10-27,16.57894
2021-10-28,17.89473
2021-10-29,17.10526
2021-10-30,8.15789
2021-10-31,5.26315
2021-11-01,22.89473
2021-11-02,27.89473
2021-11-03,22.63157
2021-11-04,14.73684
2021-11-05,18.42105
2021-11-06,6.05263
2021-11-07,5.52631
2021-11-08,21.31578
2021-11-09,18.68421
2021-11-10,17.36842
2021-11-11,17.10526
2021-11-12,22.63157
2021-11-13,5.26315
2021-11-14,8.42105
2021-11-15,17.63157
2021-11-16,18.68421
2021-11-17,20.0
2021-11-18,23.15789
2021-11-19,16.57894
2021-11-20,3.94736
2021-11-21,5.52631
2021-11-22,24.73684
2021-11-23,23.15789
2021-11-24,20.0
2021-11-25,20.52631
2021-11-26,15.26315
2021-11-27,4.73684
2021-11-28,6.57894
2021-11-29,20.26315
2021-11-30,17.63157
2021-12-01,18.42105
2021-12-02,27.10526
2021-12-03,18.68421
2021-12-04,6.57894
2021-12-05,5.78947
2021-12-06,24.47368
2021-12-07,24.21052
2021-12-08,20.78947
2021-12-09,21.31578
2021-12-10,17.10526
2021-12-11,7.63157
2021-12-12,7.63157
2021-12-13,33.15789
2021-12-14,29.47368
2021-12-15,25.52631
2021-12-16,23.94736
2021-12-17,21.8421
2021-12-18,5.52631
2021-12-19,8.42105
2021-12-20,29.21052
2021-12-21,30.52631
2021-12-22,21.57894
2021-12-23,23.42105
2021-12-24,14.21052
2021-12-25,4.21052
2021-12-26,7.36842
2021-12-27,21.05263
2021-12-28,25.26315
2021-12-29,20.78947
2021-12-30,15.26315
2021-12-31,17.89473
2022-01-01,3.42105
2022-01-02,8.15789
2022-01-03,30.78947
2022-01-04,21.31578
2022-01-05,26.31578
2022-01-06,19.47368
2022-01-07,16.8421
2022-01-08,7.36842
2022-01-09,8.15789
2022-01-10,26.57894
2022-01-11,22.89473
2022-01-12,26.31578
2022-01-13,22.10526
2022-01-14,19.21052
2022-01-15,6.57894
2022-01-16,6.8421
2022-01-17,29.47368
2022-01-18,21.05263
2022-01-19,23.68421
2022-01-20,28.15789
2022-01-21,21.05263
2022-01-22,10.26315
2022-01-23,10.0
2022-01-24,31.05263
2022-01-25,24.73684
2022-01-26,21.8421
2022-01-27,24.21052
2022-01-28,18.94736
2022-01-29,4.47368
2022-01-30,6.05263
2022-01-31,1.57894
2022-02-01,6.31578
2022-02-02,7.36842
2022-02-03,27.63157
2022-02-04,22.10526
2022-02-05,9.73684
2022-02-06,9.47368
2022-02-07,28.42105
2022-02-08,31.57894
2022-02-09,27.36842
2022-02-10,21.31578
2022-02-11,23.15789
2022-02-12,7.36842
2022-02-13,5.26315
2022-02-14,20.0
2022-02-15,25.26315
2022-02-16,17.10526
2022-02-17,28.42105
2022-02-18,25.26315
2022-02-19,4.21052
2022-02-20,10.0
2022-02-21,30.0
2022-02-22,25.78947
2022-02-23,26.31578
2022-02-24,25.0
2022-02-25,22.63157
2022-02-26,6.57894
2022-02-27,5.52631
2022-02-28,22.10526
2022-03-01,12.36842
2022-03-02,23.94736
2022-03-03,26.05263
2022-03-04,22.36842
2022-03-05,6.8421
2022-03-06,4.21052
2022-03-07,34.47368
2022-03-08,24.47368
2022-03-09,6.31578
2022-03-10,26.05263
2022-03-11,26.8421
2022-03-12,6.8421
2022-03-13,7.63157
2022-03-14,29.73684
2022-03-15,28.68421
2022-03-16,29.47368
2022-03-17,29.21052
2022-03-18,26.57894
2022-03-19,10.26315
2022-03-20,7.36842
2022-03-21,32.36842
2022-03-22,28.68421
2022-03-23,27.89473
2022-03-24,28.15789
2022-03-25,25.0
2022-03-26,7.89473
2022-03-27,3.68421
2022-03-28,28.94736
2022-03-29,23.15789
2022-03-30,31.31578
2022-03-31,20.0
2022-04-01,17.89473
2022-04-02,7.10526
2022-04-03,5.26315
2022-04-04,26.05263
2022-04-05,26.57894
2022-04-06,26.31578
2022-04-07,23.42105
2022-04-08,12.89473
2022-04-09,9.21052
2022-04-10,6.8421
2022-04-11,29.73684
2022-04-12,30.78947
2022-04-13,20.26315
2022-04-14,22.36842
2022-04-15,25.52631
2022-04-16,6.8421
2022-04-17,8.15789
2022-04-18,26.8421
2022-04-19,23.68421
2022-04-20,24.21052
2022-04-21,22.89473
2022-04-22,18.42105
2022-04-23,5.0
2022-04-24,6.31578
2022-04-25,27.89473
2022-04-26,27.63157
2022-04-27,27.63157
2022-04-28,25.52631
2022-04-29,11.05263
2022-04-30,2.63157
2022-05-01,4.73684
2022-05-02,28.68421
2022-05-03,24.73684
2022-05-04,21.8421
2022-05-05,8.42105
2022-05-06,22.63157
2022-05-07,7.89473
2022-05-08,5.78947
2022-05-09,21.57894
2022-05-10,20.78947
2022-05-11,17.89473
2022-05-12,21.31578
2022-05-13,16.57894
2022-05-14,7.63157
2022-05-15,7.36842
2022-05-16,26.05263
2022-05-17,24.73684
2022-05-18,21.05263
2022-05-19,20.78947
2022-05-20,23.15789
2022-05-21,5.78947
2022-05-22,3.68421
2022-05-23,22.63157
2022-05-24,23.68421
2022-05-25,25.26315
2022-05-26,17.10526
2022-05-27,14.47368
2022-05-28,5.26315
2022-05-29,1.8421
2022-05-30,24.73684
2022-05-31,20.0
2022-06-01,3.42105
2022-06-02,19.47368
2022-06-03,22.63157
2022-06-04,5.26315
2022-06-05,5.52631
2022-06-06,6.05263
2022-06-07,27.89473
2022-06-08,17.63157
2022-06-09,22.10526
2022-06-10,15.26315
2022-06-11,8.94736
2022-06-12,6.57894
2022-06-13,26.57894
2022-06-14,29.47368
2022-06-15,26.05263
2022-06-16,24.21052
2022-06-17,18.42105
2022-06-18,5.52631
2022-06-19,5.0
2022-06-20,25.26315
2022-06-21,30.78947
2022-06-22,27.63157
2022-06-23,24.47368
2022-06-24,25.78947
2022-06-25,6.8421
2022-06-26,10.52631
2022-06-27,25.26315
2022-06-28,25.52631
2022-06-29,21.31578
2022-06-30,23.15789
2022-07-01,20.52631
2022-07-02,8.42105
2022-07-03,2.10526
2022-07-04,24.73684
2022-07-05,26.31578
2022-07-06,21.8421
2022-07-07,18.15789
2022-07-08,16.8421
2022-07-09,3.68421
2022-07-10,4.73684
2022-07-11,21.05263
2022-07-12,22.36842
2022-07-13,20.78947
2022-07-14,17.63157
2022-07-15,20.52631
2022-07-16,6.57894
2022-07-17,4.73684
2022-07-18,18.15789
2022-07-19,20.0
2022-07-20,15.26315
2022-07-21,23.42105
2022-07-22,19.21052
2022-07-23,7.36842
2022-07-24,6.05263
2022-07-25,25.0
2022-07-26,25.0
2022-07-27,19.21052
2022-07-28,18.42105
2022-07-29,11.31578
2022-07-30,6.05263
2022-07-31,4.47368
2022-08-01,20.78947
2022-08-02,20.26315
2022-08-03,19.21052
2022-08-04,17.89473
2022-08-05,14.73684
2022-08-06,1.8421
2022-08-07,3.15789
2022-08-08,17.89473
2022-08-09,18.94736
2022-08-10,23.68421
2022-08-11,21.31578
2022-08-12,16.8421
2022-08-13,3.94736
2022-08-14,7.89473
2022-08-15,7.36842
2022-08-16,27.36842
2022-08-17,25.26315
2022-08-18,20.0
2022-08-19,17.89473
2022-08-20,4.21052
2022-08-21,5.52631
2022-08-22,31.57894
2022-08-23,32.36842
2022-08-24,19.47368
2022-08-25,16.57894
2022-08-26,21.8421
2022-08-27,6.8421
2022-08-28,2.89473
2022-08-29,23.68421
2022-08-30,23.94736
2022-08-31,22.63157
2022-09-01,17.10526
2022-09-02,17.10526
2022-09-03,7.89473
2022-09-04,3.94736
2022-09-05,19.73684
2022-09-06,18.68421
2022-09-07,18.68421
2022-09-08,14.73684
2022-09-09,2.63157
2022-09-10,4.73684
2022-09-11,2.89473
2022-09-12,5.52631
2022-09-13,25.26315
2022-09-14,27.10526
2022-09-15,21.05263
2022-09-16,19.21052
2022-09-17,6.05263
2022-09-18,4.47368
2022-09-19,21.05263
2022-09-20,16.8421
2022-09-21,20.0
2022-09-22,23.42105
2022-09-23,17.10526
2022-09-24,4.73684
2022-09-25,7.63157
2022-09-26,20.0
2022-09-27,17.63157
2022-09-28,20.26315
2022-09-29,16.57894
2022-09-30,12.10526
2022-10-01,1.31578
2022-10-02,5.52631
2022-10-03,4.73684
2022-10-04,22.36842
2022-10-05,26.31578
2022-10-06,24.21052
2022-10-07,17.63157
2022-10-08,7.89473
2022-10-09,3.15789
2022-10-10,5.78947
2022-10-11,20.52631
2022-10-12,19.73684
2022-10-13,25.0
2022-10-14,12.36842
2022-10-15,4.73684
2022-10-16,2.36842
2022-10-17,31.31578
2022-10-18,29.21052
2022-10-19,21.8421
2022-10-20,17.10526
2022-10-21,12.10526
2022-10-22,3.94736
2022-10-23,5.0
2022-10-24,25.78947
2022-10-25,26.8421
2022-10-26,17.10526
2022-10-27,20.78947
2022-10-28,24.73684
2022-10-29,10.26315
2022-10-30,6.57894
2022-10-31,15.26315
2022-11-01,25.78947
2022-11-02,23.42105
2022-11-03,21.8421
2022-11-04,16.05263
2022-11-05,6.8421
2022-11-06,6.8421
2022-11-07,24.73684
2022-11-08,23.94736
2022-11-09,20.26315
2022-11-10,16.57894
2022-11-11,14.21052
2022-11-12,8.15789
2022-11-13,7.63157
2022-11-14,24.47368
2022-11-15,22.89473
2022-11-16,24.47368
2022-11-17,23.15789
2022-11-18,20.0
2022-11-19,6.05263
2022-11-20,2.89473
2022-11-21,27.36842
2022-11-22,25.26315
2022-11-23,26.57894
2022-11-24,26.8421
2022-11-25,23.42105
2022-11-26,10.0
2022-11-27,6.05263
2022-11-28,28.15789
2022-11-29,20.52631
2022-11-30,23.94736
2022-12-01,18.68421
2022-12-02,19.47368
2022-12-03,7.10526
2022-12-04,5.26315
2022-12-05,31.05263
2022-12-06,24.47368
2022-12-07,19.47368
2022-12-08,18.94736
2022-12-09,20.52631
2022-12-10,5.26315
2022-12-12,22.10526
2022-12-13,20.78947
2022-12-14,23.42105
2022-12-15,21.31578
2022-12-16,16.31578
2022-12-17,3.15789
2022-12-18,6.57894
2022-12-19,26.57894
2022-12-20,33.42105
2022-12-21,18.42105
2022-12-22,21.31578
2022-12-23,17.89473
2022-12-24,5.0
2022-12-25,5.78947
2022-12-26,28.42105
2022-12-27,28.42105
2022-12-28,25.0
2022-12-29,23.68421
2022-12-30,14.47368
2022-12-31,5.26315
2023-01-01,4.47368
2023-01-02,26.31578
2023-01-03,26.57894
2023-01-04,31.8421
2023-01-05,21.57894
2023-01-06,19.73684
2023-01-07,5.0
2023-01-08,6.8421
2023-01-09,23.15789
2023-01-10,26.8421
2023-01-11,25.78947
2023-01-12,30.0
2023-01-13,21.31578
2023-01-14,6.31578
2023-01-15,5.0
2023-01-16,28.15789
2023-01-17,25.0
2023-01-18,19.73684
2023-01-19,20.52631
2023-01-20,16.8421
2023-01-21,5.52631
2023-01-22,1.57894
2023-01-23,9.21052
2023-01-24,8.15789
2023-01-25,28.15789
2023-01-26,31.05263
2023-01-27,18.94736
2023-01-28,6.31578
2023-01-29,7.36842
2023-01-30,25.78947
2023-01-31,26.31578
2023-02-01,18.68421
2023-02-02,19.47368
2023-02-03,16.57894
2023-02-04,7.89473
2023-02-05,7.10526
2023-02-06,28.15789
2023-02-07,33.15789
2023-02-08,28.94736
2023-02-09,24.21052
2023-02-10,25.78947
2023-02-11,6.05263
2023-02-12,6.05263
2023-02-13,30.0
2023-02-14,25.0
2023-02-15,15.78947
2023-02-16,17.89473
2023-02-17,28.94736
2023-02-18,6.8421
2023-02-19,3.94736
2023-02-20,28.15789
2023-02-21,30.26315
2023-02-22,29.21052
2023-02-23,28.68421
2023-02-24,25.26315
2023-02-25,4.47368
2023-02-26,7.63157
2023-02-27,31.8421
2023-02-28,27.89473
2023-03-01,7.89473
2023-03-02,24.73684
2023-03-03,16.8421
2023-03-04,5.78947
2023-03-05,4.73684
2023-03-06,33.15789
2023-03-07,32.89473
2023-03-08,31.57894
2023-03-09,32.63157
2023-03-10,28.94736
2023-03-11,7.63157
2023-03-12,6.31578
2023-03-13,35.26315
2023-03-14,28.15789
2023-03-15,31.05263
2023-03-16,27.10526
2023-03-17,22.89473
2023-03-18,4.73684
2023-03-19,12.89473
2023-03-20,35.0
2023-03-21,31.31578
2023-03-22,31.31578
2023-03-23,33.94736
2023-03-24,25.0
2023-03-25,7.10526
2023-03-26,4.47368
2023-03-27,32.63157
2023-03-28,33.15789
2023-03-29,25.52631
2023-03-30,21.31578
2023-03-31,20.78947
2023-04-01,6.31578
2023-04-02,8.68421
2023-04-03,26.31578
2023-04-04,27.63157
2023-04-05,20.78947
2023-04-06,26.57894
2023-04-07,21.05263
2023-04-08,6.05263
2023-04-09,2.89473
2023-04-10,23.42105
2023-04-11,23.68421
2023-04-12,23.42105
2023-04-13,21.05263
2023-04-14,20.52631
2023-04-15,3.68421
2023-04-17,23.94736
2023-04-18,29.73684
2023-04-19,23.94736
2023-04-20,28.94736
2023-04-21,28.42105
2023-04-22,4.21052
2023-04-23,6.8421
2023-04-24,26.8421
2023-04-25,28.15789
2023-04-26,21.57894
2023-04-27,20.0
2023-04-28,16.57894
2023-04-29,7.89473
2023-04-30,3.68421
2023-05-01,10.52631
2023-05-02,22.10526
2023-05-03,27.63157
2023-05-04,21.05263
2023-05-05,5.52631
2023-05-06,3.94736
2023-05-07,3.94736
2023-05-08,23.94736
2023-05-09,25.0
2023-05-10,29.47368
2023-05-11,23.15789
2023-05-12,18.15789
2023-05-13,5.26315
2023-05-14,5.78947
2023-05-15,28.42105
2023-05-16,26.05263
2023-05-17,25.26315
2023-05-18,25.52631
2023-05-19,25.26315
2023-05-20,5.0
2023-05-21,6.05263
2023-05-22,29.73684
2023-05-23,29.47368
2023-05-24,21.57894
2023-05-25,29.47368
2023-05-26,22.89473
2023-05-27,10.78947
2023-05-28,6.31578
2023-05-29,5.78947
2023-05-30,31.05263
2023-05-31,27.63157
2023-06-01,22.10526
2023-06-02,28.15789
2023-06-03,10.52631
2023-06-04,7.36842
2023-06-05,28.68421
