date,회계
2021-04-22,63.72021
2021-04-23,61.02997
2021-04-24,40.96848
2021-04-25,44.19677
2021-04-26,61.95234
2021-04-27,69.7156
2021-04-28,63.41275
2021-04-29,62.64411
2021-04-30,52.42121
2021-05-01,35.74173
2021-05-02,42.04458
2021-05-03,59.87701
2021-05-04,57.72482
2021-05-05,35.97232
2021-05-06,58.26287
2021-05-07,53.42044
2021-05-08,34.89623
2021-05-09,41.81398
2021-05-10,61.56802
2021-05-11,60.64565
2021-05-12,63.48962
2021-05-13,58.26287
2021-05-14,48.65488
2021-05-15,37.74019
2021-05-16,46.73328
2021-05-17,60.72252
2021-05-18,53.4973
2021-05-19,45.96464
2021-05-20,63.33589
2021-05-21,57.3405
2021-05-22,38.27824
2021-05-23,43.96617
2021-05-24,65.56495
2021-05-25,62.33666
2021-05-26,65.0269
2021-05-27,57.64796
2021-05-28,61.26056
2021-05-29,41.73712
2021-05-30,46.96387
2021-05-31,65.25749
2021-06-01,64.64258
2021-06-02,62.0292
2021-06-03,63.33589
2021-06-04,56.34127
2021-06-05,41.42966
2021-06-06,50.19215
2021-06-07,62.72098
2021-06-08,64.41199
2021-06-09,65.0269
2021-06-10,65.71867
2021-06-11,58.57033
2021-06-12,39.12375
2021-06-13,43.65872
2021-06-14,61.02997
2021-06-15,69.33128
2021-06-16,62.18293
2021-06-17,53.95849
2021-06-18,51.65257
2021-06-19,33.74327
2021-06-20,42.1983
2021-06-21,56.03382
2021-06-22,54.26594
2021-06-23,55.4189
2021-06-24,58.10914
2021-06-25,51.26825
2021-06-26,31.74481
2021-06-27,39.20061
2021-06-28,54.03535
2021-06-29,55.26518
2021-06-30,55.57263
2021-07-01,54.72713
2021-07-02,49.19292
2021-07-03,34.89623
2021-07-04,42.27517
2021-07-05,64.02767
2021-07-06,60.56879
2021-07-07,65.10376
2021-07-08,68.71637
2021-07-09,58.10914
2021-07-10,38.12451
2021-07-11,43.73558
2021-07-12,63.02843
2021-07-13,63.79707
2021-07-14,66.02613
2021-07-15,55.72636
2021-07-16,54.34281
2021-07-17,32.51345
2021-07-18,37.35588
2021-07-19,56.87932
2021-07-20,52.26748
2021-07-21,54.11222
2021-07-22,52.03689
2021-07-23,46.96387
2021-07-24,33.82013
2021-07-25,35.20368
2021-07-26,50.80707
2021-07-27,50.49961
2021-07-28,46.57955
2021-07-29,53.4973
2021-07-30,48.42428
2021-07-31,34.35818
2021-08-01,36.89469
2021-08-02,52.80553
2021-08-03,50.7302
2021-08-04,48.42428
2021-08-05,52.11375
2021-08-06,45.58032
2021-08-07,41.81398
2021-08-08,38.35511
2021-08-09,52.57494
2021-08-10,54.80399
2021-08-11,53.65103
2021-08-12,47.9631
2021-08-13,46.73328
2021-08-14,37.27901
2021-08-15,37.66333
2021-08-16,39.73866
2021-08-17,58.57033
2021-08-18,57.18677
2021-08-19,57.72482
2021-08-20,53.34358
2021-08-21,34.28132
2021-08-22,39.4312
2021-08-23,59.41583
2021-08-24,60.41506
2021-08-25,57.49423
2021-08-26,62.18293
2021-08-27,57.03305
2021-08-28,35.97232
2021-08-29,44.27363
2021-08-30,61.72175
2021-08-31,71.02229
2021-09-01,76.09531
2021-09-02,77.86318
2021-09-03,58.18601
2021-09-04,40.04611
2021-09-05,49.11606
2021-09-06,70.71483
2021-09-07,77.01767
2021-09-08,71.32974
2021-09-09,70.86856
2021-09-10,59.2621
2021-09-11,42.12144
2021-09-12,53.4973
2021-09-13,68.02459
2021-09-14,73.71252
2021-09-15,63.33589
2021-09-16,54.65026
2021-09-17,43.04381
2021-09-18,31.36049
2021-09-19,29.36202
2021-09-20,25.21137
2021-09-21,26.74865
2021-09-22,31.89853
2021-09-23,49.8847
2021-09-24,48.42428
2021-09-25,35.04996
2021-09-26,40.04611
2021-09-27,56.26441
2021-09-28,60.56879
2021-09-29,58.80092
2021-09-30,59.49269
2021-10-01,54.11222
2021-10-02,35.28055
2021-10-03,44.73481
2021-10-04,41.50653
2021-10-05,57.18677
2021-10-06,55.95695
2021-10-07,55.57263
2021-10-08,49.65411
2021-10-09,32.89777
2021-10-10,36.27978
2021-10-11,42.73635
2021-10-12,64.56571
2021-10-13,62.79784
2021-10-14,59.10837
2021-10-15,55.57263
2021-10-16,36.81783
2021-10-17,36.6641
2021-10-18,52.57494
2021-10-19,54.5734
2021-10-20,58.18601
2021-10-21,64.48885
2021-10-22,43.50499
2021-10-23,35.588
2021-10-24,41.50653
2021-10-25,56.18754
2021-10-26,64.10453
2021-10-27,63.25903
2021-10-28,60.3382
2021-10-29,51.72943
2021-10-30,33.74327
2021-10-31,44.65795
2021-11-01,60.72252
2021-11-02,61.02997
2021-11-03,63.18216
2021-11-04,62.79784
2021-11-05,50.7302
2021-11-06,32.43658
2021-11-07,43.19754
2021-11-08,53.42044
2021-11-09,54.26594
2021-11-10,51.65257
2021-11-11,52.6518
2021-11-12,44.58109
2021-11-13,35.8186
2021-11-14,39.96925
2021-11-15,55.26518
2021-11-16,59.18524
2021-11-17,55.57263
2021-11-18,51.34511
2021-11-19,53.34358
2021-11-20,39.96925
2021-11-21,48.11683
2021-11-22,61.49116
2021-11-23,63.9508
2021-11-24,67.48654
2021-11-25,69.48501
2021-11-26,61.41429
2021-11-27,43.81245
2021-11-28,51.42198
2021-11-29,63.87394
2021-11-30,67.71714
2021-12-01,58.57033
2021-12-02,66.64104
2021-12-03,55.6495
2021-12-04,46.0415
2021-12-05,52.26748
2021-12-06,60.79938
2021-12-07,61.02997
2021-12-08,57.95541
2021-12-09,60.18447
2021-12-10,57.95541
2021-12-11,36.97156
2021-12-12,50.57647
2021-12-13,63.9508
2021-12-14,60.72252
2021-12-15,59.10837
2021-12-16,57.87855
2021-12-17,53.95849
2021-12-18,31.28362
2021-12-19,48.88547
2021-12-20,61.02997
2021-12-21,62.95157
2021-12-22,60.95311
2021-12-23,55.49577
2021-12-24,49.73097
2021-12-25,32.28285
2021-12-26,43.96617
2021-12-27,60.18447
2021-12-28,64.56571
2021-12-29,64.41199
2021-12-30,57.03305
2021-12-31,50.80707
2022-01-01,37.81706
2022-01-02,46.887
2022-01-03,66.10299
2022-01-04,71.17601
2022-01-05,71.56033
2022-01-06,66.56418
2022-01-07,60.64565
2022-01-08,41.66026
2022-01-09,49.65411
2022-01-10,68.40891
2022-01-11,66.02613
2022-01-12,66.87163
2022-01-13,55.80322
2022-01-14,57.10991
2022-01-15,39.4312
2022-01-16,42.73635
2022-01-17,59.33897
2022-01-18,59.80015
2022-01-19,59.10837
2022-01-20,62.33666
2022-01-21,56.495
2022-01-22,40.81475
2022-01-23,41.89085
2022-01-24,62.10607
2022-01-25,56.57186
2022-01-26,60.64565
2022-01-27,55.6495
2022-01-28,51.65257
2022-01-29,31.05303
2022-01-30,36.81783
2022-01-31,28.90084
2022-02-01,29.90007
2022-02-02,37.04842
2022-02-03,53.34358
2022-02-04,53.26671
2022-02-05,40.35357
2022-02-06,46.19523
2022-02-07,60.41506
2022-02-08,63.87394
2022-02-09,59.03151
2022-02-10,58.4166
2022-02-11,55.26518
2022-02-12,35.74173
2022-02-13,45.81091
2022-02-14,60.72252
2022-02-15,56.495
2022-02-16,66.17986
2022-02-17,60.87624
2022-02-18,54.5734
2022-02-19,36.51037
2022-02-20,42.65949
2022-02-21,57.95541
2022-02-22,60.95311
2022-02-23,57.87855
2022-02-24,58.26287
2022-02-25,53.65103
2022-02-26,36.27978
2022-02-27,43.50499
2022-02-28,51.65257
2022-03-01,41.42966
2022-03-02,81.70637
2022-03-03,96.07993
2022-03-04,69.48501
2022-03-05,43.12067
2022-03-06,55.26518
2022-03-07,81.8601
2022-03-08,76.86395
2022-03-09,49.0392
2022-03-10,73.3282
2022-03-11,68.33205
2022-03-12,42.1983
2022-03-13,46.27209
2022-03-14,68.56264
2022-03-15,71.48347
2022-03-16,66.25672
2022-03-17,65.71867
2022-03-18,64.95003
2022-03-19,44.50422
2022-03-20,48.34742
2022-03-21,60.64565
2022-03-22,62.10607
2022-03-23,65.79554
2022-03-24,56.72559
2022-03-25,61.64488
2022-03-26,36.12605
2022-03-27,45.50345
2022-03-28,62.49039
2022-03-29,61.10684
2022-03-30,65.56495
2022-03-31,58.33973
2022-04-01,59.64642
2022-04-02,34.89623
2022-04-03,43.42813
2022-04-04,54.49654
2022-04-05,56.72559
2022-04-06,66.33358
2022-04-07,58.03228
2022-04-08,56.26441
2022-04-09,38.35511
2022-04-10,46.19523
2022-04-11,58.87778
2022-04-12,58.64719
2022-04-13,57.95541
2022-04-14,63.1053
2022-04-15,57.49423
2022-04-16,36.74096
2022-04-17,43.19754
2022-04-18,62.95157
2022-04-19,60.87624
2022-04-20,61.49116
2022-04-21,58.64719
2022-04-22,52.42121
2022-04-23,36.58724
2022-04-24,48.11683
2022-04-25,63.33589
2022-04-26,59.80015
2022-04-27,62.0292
2022-04-28,61.95234
2022-04-29,52.19062
2022-04-30,36.89469
2022-05-01,40.73789
2022-05-02,56.95618
2022-05-03,60.03074
2022-05-04,52.26748
2022-05-05,34.12759
2022-05-06,41.81398
2022-05-07,32.20599
2022-05-08,37.66333
2022-05-09,63.79707
2022-05-10,56.72559
2022-05-11,59.41583
2022-05-12,63.64335
2022-05-13,49.80784
2022-05-14,32.20599
2022-05-15,43.42813
2022-05-16,61.49116
2022-05-17,65.64181
2022-05-18,69.25441
2022-05-19,59.49269
2022-05-20,54.49654
2022-05-21,32.89777
2022-05-22,42.12144
2022-05-23,55.88009
2022-05-24,59.56956
2022-05-25,63.48962
2022-05-26,57.95541
2022-05-27,49.0392
2022-05-28,35.8186
2022-05-29,44.27363
2022-05-30,58.18601
2022-05-31,59.56956
2022-06-01,37.20215
2022-06-02,57.57109
2022-06-03,53.42044
2022-06-04,33.74327
2022-06-05,42.35203
2022-06-06,39.50807
2022-06-07,57.57109
2022-06-08,62.56725
2022-06-09,57.3405
2022-06-10,58.49346
2022-06-11,35.588
2022-06-12,49.19292
2022-06-13,59.49269
2022-06-14,59.72328
2022-06-15,66.10299
2022-06-16,59.18524
2022-06-17,56.80245
2022-06-18,41.66026
2022-06-19,44.58109
2022-06-20,61.41429
2022-06-21,55.34204
2022-06-22,56.57186
2022-06-23,60.49192
2022-06-24,49.11606
2022-06-25,36.89469
2022-06-26,47.42505
2022-06-27,51.96003
2022-06-28,52.11375
2022-06-29,57.18677
2022-06-30,56.26441
2022-07-01,49.50038
2022-07-02,33.05149
2022-07-03,40.27671
2022-07-04,56.72559
2022-07-05,59.2621
2022-07-06,64.64258
2022-07-07,59.72328
2022-07-08,52.72867
2022-07-09,32.66717
2022-07-10,41.04534
2022-07-11,65.41122
2022-07-12,63.33589
2022-07-13,62.87471
2022-07-14,60.56879
2022-07-15,56.57186
2022-07-16,35.28055
2022-07-17,40.81475
2022-07-18,58.10914
2022-07-19,54.18908
2022-07-20,51.88316
2022-07-21,49.42352
2022-07-22,46.19523
2022-07-23,32.59031
2022-07-24,38.66256
2022-07-25,54.65026
2022-07-26,55.26518
2022-07-27,48.11683
2022-07-28,50.19215
2022-07-29,47.9631
2022-07-30,33.897
2022-07-31,36.97156
2022-08-01,53.95849
2022-08-02,50.11529
2022-08-03,52.26748
2022-08-04,53.03612
2022-08-05,48.65488
2022-08-06,38.66256
2022-08-07,39.89239
2022-08-08,53.4973
2022-08-09,52.88239
2022-08-10,57.41737
2022-08-11,52.11375
2022-08-12,49.50038
2022-08-13,32.59031
2022-08-14,36.81783
2022-08-15,33.43581
2022-08-16,53.34358
2022-08-17,61.56802
2022-08-18,55.57263
2022-08-19,48.88547
2022-08-20,33.97386
2022-08-21,44.27363
2022-08-22,56.03382
2022-08-23,56.95618
2022-08-24,61.41429
2022-08-25,63.72021
2022-08-26,56.495
2022-08-27,33.20522
2022-08-28,40.66102
2022-08-29,59.87701
2022-08-30,67.02536
2022-08-31,61.1837
2022-09-01,62.0292
2022-09-02,58.72405
2022-09-03,36.04919
2022-09-04,44.1199
2022-09-05,62.95157
2022-09-06,65.71867
2022-09-07,66.48731
2022-09-08,49.80784
2022-09-09,27.74788
2022-09-10,29.82321
2022-09-11,34.28132
2022-09-12,40.58416
2022-09-13,71.94465
2022-09-14,68.33205
2022-09-15,73.17448
2022-09-16,62.18293
2022-09-17,44.88854
2022-09-18,48.57801
2022-09-19,75.94158
2022-09-20,67.87086
2022-09-21,66.25672
2022-09-22,62.2598
2022-09-23,58.33973
2022-09-24,38.81629
2022-09-25,48.34742
2022-09-26,65.25749
2022-09-27,66.7179
2022-09-28,62.10607
2022-09-29,61.79861
2022-09-30,55.72636
2022-10-01,38.66256
2022-10-02,53.4973
2022-10-03,44.27363
2022-10-04,62.87471
2022-10-05,65.33435
2022-10-06,63.87394
2022-10-07,58.57033
2022-10-08,38.20138
2022-10-09,41.42966
2022-10-10,43.35126
2022-10-11,66.02613
2022-10-12,69.40814
2022-10-13,70.71483
2022-10-14,59.49269
2022-10-15,40.04611
2022-10-16,45.50345
2022-10-17,61.95234
2022-10-18,64.10453
2022-10-19,66.64104
2022-10-20,67.71714
2022-10-21,58.33973
2022-10-22,34.58877
2022-10-23,49.42352
2022-10-24,67.48654
2022-10-25,67.64027
2022-10-26,70.02305
2022-10-27,69.33128
2022-10-28,54.88086
2022-10-29,39.12375
2022-10-30,49.8847
2022-10-31,70.71483
2022-11-01,67.02536
2022-11-02,68.87009
2022-11-03,61.95234
2022-11-04,57.72482
2022-11-05,39.96925
2022-11-06,47.34819
2022-11-07,63.56648
2022-11-08,64.25826
2022-11-09,67.17909
2022-11-10,64.56571
2022-11-11,54.65026
2022-11-12,40.04611
2022-11-13,48.19369
2022-11-14,67.02536
2022-11-15,67.794
2022-11-16,58.26287
2022-11-17,54.88086
2022-11-18,59.03151
2022-11-19,40.73789
2022-11-20,51.42198
2022-11-21,68.40891
2022-11-22,65.41122
2022-11-23,64.48885
2022-11-24,61.64488
2022-11-25,57.57109
2022-11-26,39.58493
2022-11-27,57.57109
2022-11-28,64.64258
2022-11-29,67.56341
2022-11-30,67.25595
2022-12-01,67.17909
2022-12-02,56.80245
2022-12-03,40.35357
2022-12-04,51.19139
2022-12-05,57.95541
2022-12-06,61.79861
2022-12-07,60.72252
2022-12-08,59.03151
2022-12-09,59.95388
2022-12-10,38.89315
2022-12-11,48.03996
2022-12-12,66.48731
2022-12-13,61.72175
2022-12-14,60.56879
2022-12-15,60.56879
2022-12-16,56.34127
2022-12-17,39.35434
2022-12-18,48.8086
2022-12-19,57.64796
2022-12-20,67.02536
2022-12-21,64.10453
2022-12-22,64.95003
2022-12-23,54.88086
2022-12-24,39.12375
2022-12-25,44.88854
2022-12-26,66.64104
2022-12-27,68.87009
2022-12-28,62.0292
2022-12-29,57.41737
2022-12-30,55.11145
2022-12-31,42.4289
2023-01-01,48.96233
2023-01-02,63.9508
2023-01-03,67.33282
2023-01-04,67.71714
2023-01-05,75.32667
2023-01-06,60.95311
2023-01-07,46.81014
2023-01-08,52.57494
2023-01-09,68.87009
2023-01-10,71.09915
2023-01-11,62.72098
2023-01-12,66.79477
2023-01-13,64.18139
2023-01-14,44.65795
2023-01-15,51.88316
2023-01-16,65.0269
2023-01-17,64.18139
2023-01-18,64.48885
2023-01-19,62.10607
2023-01-20,51.72943
2023-01-21,37.74019
2023-01-22,37.27901
2023-01-23,33.05149
2023-01-24,40.81475
2023-01-25,62.64411
2023-01-26,65.94926
2023-01-27,60.1076
2023-01-28,45.50345
2023-01-29,50.49961
2023-01-30,64.87317
2023-01-31,68.56264
2023-02-01,64.95003
2023-02-02,61.64488
2023-02-03,63.72021
2023-02-04,44.35049
2023-02-05,52.11375
2023-02-06,67.87086
2023-02-07,65.25749
2023-02-08,67.02536
2023-02-09,62.33666
2023-02-10,57.80169
2023-02-11,44.35049
2023-02-12,56.34127
2023-02-13,63.48962
2023-02-14,69.10069
2023-02-15,65.18063
2023-02-16,65.48808
2023-02-17,58.4166
2023-02-18,43.58186
2023-02-19,47.73251
2023-02-20,65.64181
2023-02-21,72.02152
2023-02-22,70.33051
2023-02-23,66.10299
2023-02-24,59.33897
2023-02-25,41.81398
2023-02-26,53.88162
2023-02-27,59.49269
2023-02-28,62.33666
2023-03-01,51.26825
2023-03-02,79.55418
2023-03-03,68.33205
2023-03-04,45.73405
2023-03-05,61.49116
2023-03-06,81.32205
2023-03-07,83.47425
2023-03-08,82.16756
2023-03-09,84.93466
2023-03-10,71.56033
2023-03-11,43.35126
2023-03-12,59.49269
2023-03-13,77.01767
2023-03-14,78.09377
2023-03-15,89.16218
2023-03-16,80.86087
2023-03-17,67.33282
2023-03-18,46.50269
2023-03-19,60.41506
2023-03-20,80.24596
2023-03-21,78.93927
2023-03-22,66.56418
2023-03-23,65.94926
2023-03-24,67.64027
2023-03-25,46.42582
2023-03-26,52.03689
2023-03-27,72.55956
2023-03-28,69.94619
2023-03-29,68.87009
2023-03-30,69.17755
2023-03-31,57.41737
2023-04-01,44.81168
2023-04-02,54.88086
2023-04-03,66.9485
2023-04-04,64.48885
2023-04-05,71.48347
2023-04-06,70.02305
2023-04-07,61.56802
2023-04-08,39.66179
2023-04-09,57.80169
2023-04-10,63.25903
2023-04-11,66.41045
2023-04-12,65.8724
2023-04-13,65.18063
2023-04-14,56.87932
2023-04-15,41.58339
2023-04-16,47.1176
2023-04-17,62.64411
2023-04-18,57.49423
2023-04-19,63.33589
2023-04-20,61.02997
2023-04-21,56.03382
2023-04-22,39.35434
2023-04-23,54.41967
2023-04-24,65.25749
2023-04-25,57.26364
2023-04-26,58.26287
2023-04-27,60.95311
2023-04-28,48.57801
2023-04-29,38.12451
2023-04-30,45.34973
2023-05-01,47.27132
2023-05-02,60.87624
2023-05-03,58.18601
2023-05-04,50.19215
2023-05-05,34.58877
2023-05-06,37.20215
2023-05-07,41.3528
2023-05-08,56.72559
2023-05-09,59.95388
2023-05-10,55.26518
2023-05-11,60.56879
2023-05-12,49.42352
2023-05-13,35.74173
2023-05-14,42.12144
2023-05-15,56.26441
2023-05-16,58.87778
2023-05-17,58.33973
2023-05-18,58.57033
2023-05-19,49.50038
2023-05-20,34.58877
2023-05-21,43.35126
2023-05-22,58.4166
2023-05-23,61.26056
2023-05-24,56.11068
2023-05-25,55.6495
2023-05-26,52.57494
2023-05-27,34.81936
2023-05-28,42.73635
2023-05-29,40.12298
