date,시가총액순위
2020-12-03,40.04851
2020-12-04,42.84122
2020-12-05,12.02963
2020-12-06,11.67562
2020-12-07,41.37275
2020-12-08,37.63602
2020-12-09,38.05559
2020-12-10,35.43988
2020-12-11,33.38796
2020-12-12,9.51225
2020-12-13,9.34181
2020-12-14,33.58463
2020-12-15,31.72938
2020-12-16,31.07381
2020-12-17,27.91398
2020-12-18,27.24531
2020-12-19,9.26969
2020-12-20,8.18146
2020-12-21,29.01534
2020-12-22,29.87413
2020-12-23,35.61033
2020-12-24,35.41366
2020-12-25,10.5546
2020-12-26,11.40028
2020-12-27,12.21974
2020-12-28,37.91136
2020-12-29,38.56037
2020-12-30,40.61229
2020-12-31,15.62868
2021-01-01,11.31506
2021-01-02,11.37406
2021-01-03,10.60049
2021-01-04,50.74078
2021-01-05,49.66566
2021-01-06,46.04038
2021-01-07,51.32424
2021-01-08,82.60128
2021-01-09,26.37341
2021-01-10,23.9937
2021-01-11,83.05362
2021-01-12,62.11485
2021-01-13,57.66356
2021-01-14,53.15327
2021-01-15,48.36764
2021-01-16,14.23888
2021-01-17,15.29434
2021-01-18,53.38271
2021-01-19,55.98531
2021-01-20,55.87386
2021-01-21,54.24151
2021-01-22,52.66159
2021-01-23,24.24937
2021-01-24,24.21659
2021-01-25,55.53297
2021-01-26,51.07512
2021-01-27,45.99449
2021-01-28,46.38783
2021-01-29,46.36161
2021-01-30,14.13399
2021-01-31,12.8622
2021-02-01,46.47961
2021-02-02,45.47004
2021-02-03,43.14933
2021-02-04,40.18618
2021-02-05,38.50793
2021-02-06,13.66854
2021-02-07,10.91516
2021-02-08,44.27691
2021-02-09,39.50439
2021-02-10,36.84279
2021-02-11,12.01652
2021-02-12,11.21017
2021-02-13,11.95751
2021-02-14,11.85918
2021-02-15,43.58856
2021-02-16,43.464
2021-02-17,38.61937
2021-02-18,36.9149
2021-02-19,35.984
2021-02-20,13.38665
2021-02-21,12.26563
2021-02-22,38.03592
2021-02-23,38.8816
2021-02-24,41.03841
2021-02-25,45.03736
2021-02-26,42.42165
2021-02-27,10.39071
2021-02-28,14.42244
2021-03-01,11.47895
2021-03-02,37.64914
2021-03-03,37.58358
2021-03-04,44.39491
2021-03-05,41.85131
2021-03-06,17.55605
2021-03-07,26.93719
2021-03-08,44.81447
2021-03-09,47.31218
2021-03-10,41.89065
2021-03-11,46.51239
2021-03-12,54.80529
2021-03-13,16.47436
2021-03-14,14.02255
2021-03-15,38.74393
2021-03-16,38.38337
2021-03-17,38.33748
2021-03-18,43.9819
2021-03-19,37.68191
2021-03-20,12.93431
2021-03-21,11.78051
2021-03-22,35.66277
2021-03-23,36.54779
2021-03-24,35.62344
2021-03-25,34.11564
2021-03-26,35.93155
2021-03-27,12.65897
2021-03-28,11.66251
2021-03-29,35.41366
2021-03-30,34.08941
2021-03-31,32.43083
2021-04-01,33.17162
2021-04-02,37.14435
2021-04-03,11.64284
2021-04-04,9.93837
2021-04-05,34.60076
2021-04-06,39.35361
2021-04-07,34.58764
2021-04-08,33.53874
2021-04-09,32.62095
2021-04-10,9.58437
2021-04-11,9.64337
2021-04-12,33.76819
2021-04-13,34.78431
2021-04-14,35.71522
2021-04-15,48.07919
2021-04-16,40.51396
2021-04-17,15.45168
2021-04-18,12.36397
2021-04-19,35.07276
2021-04-20,35.45299
2021-04-21,34.02386
2021-04-22,32.03749
2021-04-23,31.41471
2021-04-24,9.53848
2021-04-25,8.32568
2021-04-26,31.80805
2021-04-27,32.46361
2021-04-28,33.90586
2021-04-29,34.34508
2021-04-30,30.52314
2021-05-01,8.52891
2021-05-02,7.74223
2021-05-03,34.61387
2021-05-04,32.92906
2021-05-05,10.24649
2021-05-06,32.04405
2021-05-07,29.74301
2021-05-08,7.88645
2021-05-09,7.26366
2021-05-10,32.46361
2021-05-11,35.28254
2021-05-12,37.05257
2021-05-13,36.92801
2021-05-14,36.74446
2021-05-15,9.04025
2021-05-16,7.27677
2021-05-17,31.44748
2021-05-18,30.6018
2021-05-19,8.32568
2021-05-20,31.2377
2021-05-21,30.19535
2021-05-22,7.55211
2021-05-23,6.83755
2021-05-24,29.82824
2021-05-25,28.98256
2021-05-26,29.86102
2021-05-27,32.81762
2021-05-28,30.68047
2021-05-29,9.04025
2021-05-30,7.49311
2021-05-31,29.40212
2021-06-01,31.7556
2021-06-02,30.78536
2021-06-03,34.23364
2021-06-04,30.43136
2021-06-05,9.02714
2021-06-06,8.22079
2021-06-07,33.00118
2021-06-08,31.26393
2021-06-09,36.80346
2021-06-10,38.31126
2021-06-11,35.07276
2021-06-12,10.03671
2021-06-13,12.04274
2021-06-14,52.02569
2021-06-15,66.89392
2021-06-16,58.03723
2021-06-17,51.19968
2021-06-18,55.36252
2021-06-19,15.71391
2021-06-20,12.25907
2021-06-21,43.26078
2021-06-22,41.09741
2021-06-23,65.55001
2021-06-24,58.51579
2021-06-25,45.9486
2021-06-26,11.90507
2021-06-27,9.51225
2021-06-28,36.53467
2021-06-29,33.6633
2021-06-30,35.63655
2021-07-01,34.18775
2021-07-02,31.74249
2021-07-03,8.68624
2021-07-04,7.38167
2021-07-05,31.14592
2021-07-06,32.03094
2021-07-07,33.97141
2021-07-08,34.58764
2021-07-09,36.99357
2021-07-10,7.99134
2021-07-11,6.29343
2021-07-12,29.4939
2021-07-13,38.02281
2021-07-14,34.97443
2021-07-15,32.92251
2021-07-16,32.86351
2021-07-17,8.01756
2021-07-18,6.77199
2021-07-19,30.16913
2021-07-20,31.10659
2021-07-21,32.18827
2021-07-22,34.43031
2021-07-23,31.85393
2021-07-24,6.98833
2021-07-25,6.71299
2021-07-26,27.44198
2021-07-27,28.16966
2021-07-28,27.2912
2021-07-29,26.64874
2021-07-30,27.3502
2021-07-31,6.45076
2021-08-01,5.04785
2021-08-02,25.16716
2021-08-03,29.33656
2021-08-04,33.36174
2021-08-05,29.94624
2021-08-06,47.58751
2021-08-07,9.49914
2021-08-08,7.55867
2021-08-09,58.41746
2021-08-10,42.15943
2021-08-11,42.31676
2021-08-12,48.86587
2021-08-13,52.98282
2021-08-14,11.28228
2021-08-15,8.56824
2021-08-16,10.85616
2021-08-17,42.83466
2021-08-18,42.60521
2021-08-19,42.59866
2021-08-20,42.27087
2021-08-21,9.8007
2021-08-22,7.45378
2021-08-23,39.30116
2021-08-24,39.62239
2021-08-25,34.80398
2021-08-26,32.88317
2021-08-27,32.12927
2021-08-28,7.17844
2021-08-29,6.41143
2021-08-30,31.13937
2021-08-31,35.21043
2021-09-01,36.07578
2021-09-02,32.88317
2021-09-03,31.63104
2021-09-04,7.49967
2021-09-05,5.9722
2021-09-06,31.16559
2021-09-07,28.65477
2021-09-08,38.49482
2021-09-09,42.874
2021-09-10,33.53874
2021-09-11,7.04733
2021-09-12,5.93942
2021-09-13,33.07984
2021-09-14,36.25278
2021-09-15,33.05362
2021-09-16,29.55945
2021-09-17,30.56903
2021-09-18,6.40487
2021-09-19,5.0413
2021-09-20,4.88396
2021-09-21,5.46086
2021-09-22,5.77553
2021-09-23,33.49285
2021-09-24,29.01534
2021-09-25,5.97875
2021-09-26,5.09374
2021-09-27,27.4682
2021-09-28,28.30732
2021-09-29,34.02386
2021-09-30,29.42834
2021-10-01,30.18224
2021-10-02,6.00498
2021-10-03,4.72007
2021-10-04,6.63432
2021-10-05,36.94768
2021-10-06,33.48629
2021-10-07,32.92251
2021-10-08,30.0708
2021-10-09,6.27376
2021-10-10,5.2183
2021-10-11,7.17188
2021-10-12,35.17765
2021-10-13,32.77173
2021-10-14,30.16258
2021-10-15,29.28412
2021-10-16,5.71653
2021-10-17,4.72007
2021-10-18,26.26851
2021-10-19,27.83532
2021-10-20,26.47174
2021-10-21,26.23574
2021-10-22,23.38403
2021-10-23,5.8542
2021-10-24,4.51684
2021-10-25,26.4783
2021-10-26,30.47725
2021-10-27,28.38599
2021-10-28,29.65123
2021-10-29,28.44499
2021-10-30,7.56522
2021-10-31,5.19863
2021-11-01,26.38652
2021-11-02,30.38547
2021-11-03,32.5095
2021-11-04,31.58515
2021-11-05,27.14042
2021-11-06,6.60154
2021-11-07,6.01153
2021-11-08,28.83178
2021-11-09,27.62554
2021-11-10,27.38953
2021-11-11,28.03854
2021-11-12,27.56653
2021-11-13,6.7261
2021-11-14,5.90664
2021-11-15,27.20597
2021-11-16,27.26497
2021-11-17,25.27205
2021-11-18,26.00629
2021-11-19,25.13439
2021-11-20,6.62776
2021-11-21,5.54608
2021-11-22,35.23665
2021-11-23,29.30378
2021-11-24,27.01586
2021-11-25,25.25894
2021-11-26,24.03959
2021-11-27,5.55919
2021-11-28,4.76596
2021-11-29,27.5272
2021-11-30,30.86403
2021-12-01,30.83781
2021-12-02,30.92303
2021-12-03,27.31086
2021-12-04,6.33932
2021-12-05,5.40841
2021-12-06,26.63563
2021-12-07,30.64114
2021-12-08,31.25737
2021-12-09,27.36331
2021-12-10,24.69516
2021-12-11,6.9031
2021-12-12,5.89353
2021-12-13,26.30129
2021-12-14,24.48538
2021-12-15,24.1117
2021-12-16,24.58371
2021-12-17,24.6886
2021-12-18,6.22131
2021-12-19,5.70997
2021-12-20,25.67851
2021-12-21,26.69463
2021-12-22,25.36383
2021-12-23,25.95384
2021-12-24,25.10816
2021-12-25,5.55919
2021-12-26,5.29041
2021-12-27,24.53127
2021-12-28,24.3346
2021-12-29,24.69516
2021-12-30,24.47882
2021-12-31,11.17739
2022-01-01,6.12298
2022-01-02,7.11288
2022-01-03,25.80306
2022-01-04,29.153
2022-01-05,28.60233
2022-01-06,30.4248
2022-01-07,28.79244
2022-01-08,8.27323
2022-01-09,6.88999
2022-01-10,29.4349
2022-01-11,30.0118
2022-01-12,30.34613
2022-01-13,27.27153
2022-01-14,28.83178
2022-01-15,8.69935
2022-01-16,6.9621
2022-01-17,27.53376
2022-01-18,30.80503
2022-01-19,33.47974
2022-01-20,31.80149
2022-01-21,29.06122
2022-01-22,7.63078
2022-01-23,6.24754
2022-01-24,27.63865
2022-01-25,32.35216
2022-01-26,31.74904
2022-01-27,88.14737
2022-01-28,50.13111
2022-01-29,11.72807
2022-01-30,7.76189
2022-01-31,10.54805
2022-02-01,11.84607
2022-02-02,9.17792
2022-02-03,37.38035
2022-02-04,33.07984
2022-02-05,8.84358
2022-02-06,7.26366
2022-02-07,34.85643
2022-02-08,31.59826
2022-02-09,29.33656
2022-02-10,30.53625
2022-02-11,28.65477
2022-02-12,7.14566
2022-02-13,5.74931
2022-02-14,27.10108
2022-02-15,26.69463
2022-02-16,26.92408
2022-02-17,27.18631
2022-02-18,24.97705
2022-02-19,5.68375
2022-02-20,4.93641
2022-02-21,25.31139
2022-02-22,25.7244
2022-02-23,24.28215
2022-02-24,31.65727
2022-02-25,27.96643
2022-02-26,5.91975
2022-02-27,4.91674
2022-02-28,24.91805
2022-03-01,7.32266
2022-03-02,24.16415
2022-03-03,25.92106
2022-03-04,23.76425
2022-03-05,5.59853
2022-03-06,4.85774
2022-03-07,26.15707
2022-03-08,26.15707
2022-03-09,6.39832
2022-03-10,26.35374
2022-03-11,28.24832
2022-03-12,6.66054
2022-03-13,5.43464
2022-03-14,31.72282
2022-03-15,28.12377
2022-03-16,26.70119
2022-03-17,31.22459
2022-03-18,28.2221
2022-03-19,6.45732
2022-03-20,5.35597
2022-03-21,25.73095
2022-03-22,24.94427
2022-03-23,25.33761
2022-03-24,25.01638
2022-03-25,25.79651
2022-03-26,6.2082
2022-03-27,4.90363
2022-03-28,23.15458
2022-03-29,23.54136
2022-03-30,24.36737
2022-03-31,23.64625
2022-04-01,21.62711
2022-04-02,4.96918
2022-04-03,4.22839
2022-04-04,21.70578
2022-04-05,21.93523
2022-04-06,22.19745
2022-04-07,23.66592
2022-04-08,21.77789
2022-04-09,5.38875
2022-04-10,4.24151
2022-04-11,21.80411
2022-04-12,21.98111
2022-04-13,24.3936
2022-04-14,22.89891
2022-04-15,22.40068
2022-04-16,5.42808
2022-04-17,4.11039
2022-04-18,21.25999
2022-04-19,22.10567
2022-04-20,21.81722
2022-04-21,22.13189
2022-04-22,20.9191
2022-04-23,5.02163
2022-04-24,4.0645
2022-04-25,23.51514
2022-04-26,24.55093
2022-04-27,27.73698
2022-04-28,26.36029
2022-04-29,26.82575
2022-04-30,5.32974
2022-05-01,4.16284
2022-05-02,23.69214
2022-05-03,22.51868
2022-05-04,21.37144
2022-05-05,6.16887
2022-05-06,22.28923
2022-05-07,5.11341
2022-05-08,4.05795
2022-05-09,23.01691
2022-05-10,25.2065
2022-05-11,23.71181
2022-05-12,27.06175
2022-05-13,26.26196
2022-05-14,5.50019
2022-05-15,4.38573
2022-05-16,22.59079
2022-05-17,22.55146
2022-05-18,23.01691
2022-05-19,24.87872
2022-05-20,25.40972
2022-05-21,5.87386
2022-05-22,3.97272
2022-05-23,21.35177
2022-05-24,21.84345
2022-05-25,20.97154
2022-05-26,20.62409
2022-05-27,19.65386
2022-05-28,6.64743
2022-05-29,3.72361
2022-05-30,21.48944
2022-05-31,21.98111
2022-06-01,5.80175
2022-06-02,17.75927
2022-06-03,17.76583
2022-06-04,3.95961
2022-06-05,3.31716
2022-06-06,5.07407
2022-06-07,18.48695
2022-06-08,18.94585
2022-06-09,18.36895
2022-06-10,18.96551
2022-06-11,5.67719
2022-06-12,4.68073
2022-06-13,27.41575
2022-06-14,28.51711
2022-06-15,28.17621
2022-06-16,26.5373
2022-06-17,27.61242
2022-06-18,5.78864
2022-06-19,4.1825
2022-06-20,27.84187
2022-06-21,24.78038
2022-06-22,25.66539
2022-06-23,27.11419
2022-06-24,24.49849
2022-06-25,4.98229
2022-06-26,3.95961
2022-06-27,23.48892
2022-06-28,22.13189
2022-06-29,22.15156
2022-06-30,23.90192
2022-07-01,24.13137
2022-07-02,4.57584
2022-07-03,3.47449
2022-07-04,22.78746
2022-07-05,22.56457
2022-07-06,23.13491
2022-07-07,22.91857
2022-07-08,21.2731
2022-07-09,4.05139
2022-07-10,3.20571
2022-07-11,21.52877
2022-07-12,20.12586
2022-07-13,20.74865
2022-07-14,20.64376
2022-07-15,22.59079
2022-07-16,4.21528
2022-07-17,3.40238
2022-07-18,22.99724
2022-07-19,21.0371
2022-07-20,22.3679
2022-07-21,21.62711
2022-07-22,20.19798
2022-07-23,3.59905
2022-07-24,3.42205
2022-07-25,21.0961
2022-07-26,20.61754
2022-07-27,20.55198
2022-07-28,23.04313
2022-07-29,21.16821
2022-07-30,4.49718
2022-07-31,3.27782
2022-08-01,19.92919
2022-08-02,19.10318
2022-08-03,20.07997
2022-08-04,22.70224
2022-08-05,20.15864
2022-08-06,3.67116
2022-08-07,3.10738
2022-08-08,19.60797
2022-08-09,20.1652
2022-08-10,20.41431
2022-08-11,22.82024
2022-08-12,21.17477
2022-08-13,4.32673
2022-08-14,3.35649
2022-08-15,3.95306
2022-08-16,21.64678
2022-08-17,18.98518
2022-08-18,18.8934
2022-08-19,18.20506
2022-08-20,3.60561
2022-08-21,2.96971
2022-08-22,18.06739
2022-08-23,18.57873
2022-08-24,18.70984
2022-08-25,18.38206
2022-08-26,17.92972
2022-08-27,3.64494
2022-08-28,2.70748
2022-08-29,19.89642
2022-08-30,19.58174
2022-08-31,18.21817
2022-09-01,18.4935
2022-09-02,18.7754
2022-09-03,3.71705
2022-09-04,3.17949
2022-09-05,17.7396
2022-09-06,17.3266
2022-09-07,18.90651
2022-09-08,17.05126
2022-09-09,4.48406
2022-09-10,3.50072
2022-09-11,3.21882
2022-09-12,3.78261
2022-09-13,23.23325
2022-09-14,22.98413
2022-09-15,18.93273
2022-09-16,18.63117
2022-09-17,4.45129
2022-09-18,3.41549
2022-09-19,18.45417
2022-09-20,18.10672
2022-09-21,17.66094
2022-09-22,20.12586
2022-09-23,18.91962
2022-09-24,4.14317
2022-09-25,3.26471
2022-09-26,22.5449
2022-09-27,20.89288
2022-09-28,22.81368
2022-09-29,21.45666
2022-09-30,20.57165
2022-10-01,4.23495
2022-10-02,3.27127
2022-10-03,4.41851
2022-10-04,22.64324
2022-10-05,23.70525
2022-10-06,22.10567
2022-10-07,21.56155
2022-10-08,4.96918
2022-10-09,3.51383
2022-10-10,5.41497
2022-10-11,24.13137
2022-10-12,23.30536
2022-10-13,21.79756
2022-10-14,21.14199
2022-10-15,5.77553
2022-10-16,5.00852
2022-10-17,17.55605
2022-10-18,16.13347
2022-10-19,14.57978
2022-10-20,13.62921
2022-10-21,13.30142
2022-10-22,2.31414
2022-10-23,1.67824
2022-10-24,16.59236
2022-10-25,17.52327
2022-10-26,19.96197
2022-10-27,22.17778
2022-10-28,22.84646
2022-10-29,5.66408
2022-10-30,3.60561
2022-10-31,21.32555
2022-11-01,18.18539
2022-11-02,15.78602
2022-11-03,15.03212
2022-11-04,13.92421
2022-11-05,2.16336
2022-11-06,1.48157
2022-11-07,13.11787
2022-11-08,13.97666
2022-11-09,16.84803
2022-11-10,17.13648
2022-11-11,23.0038
2022-11-12,4.62173
2022-11-13,3.4286
2022-11-14,18.60495
2022-11-15,16.77592
2022-11-16,16.52025
2022-11-17,16.83492
2022-11-18,15.77946
2022-11-19,3.52038
2022-11-20,3.27127
2022-11-21,15.42546
2022-11-22,14.65845
2022-11-23,14.73711
2022-11-24,15.49757
2022-11-25,13.58332
2022-11-26,3.49416
2022-11-27,2.79926
2022-11-28,13.93732
2022-11-29,14.33722
2022-11-30,14.71089
2022-12-01,15.45168
2022-12-02,13.54398
2022-12-03,2.47148
2022-12-04,2.52392
2022-12-05,13.78654
2022-12-06,13.11131
2022-12-07,13.7341
2022-12-08,14.38966
2022-12-09,14.33722
2022-12-10,3.50727
2022-12-11,2.81893
2022-12-12,13.24242
2022-12-13,14.86167
2022-12-14,14.30444
2022-12-15,14.40933
2022-12-16,14.12088
2022-12-17,3.4876
2022-12-18,3.23193
2022-12-19,14.02255
2022-12-20,14.16022
2022-12-21,14.19299
2022-12-22,14.665
2022-12-23,14.90756
2022-12-24,3.24505
2022-12-25,2.91071
2022-12-26,14.45522
2022-12-27,13.89799
2022-12-28,16.93326
2022-12-29,15.58935
2022-12-30,7.47344
2022-12-31,2.86482
2023-01-01,3.19916
2023-01-02,16.1138
2023-01-03,17.58882
2023-01-04,18.4935
2023-01-05,17.52327
2023-01-06,18.12639
2023-01-07,3.90717
2023-01-08,3.06149
2023-01-09,18.39517
2023-01-10,17.62816
2023-01-11,17.18893
2023-01-12,17.11682
2023-01-13,16.59236
2023-01-14,3.58594
2023-01-15,2.83204
2023-01-16,16.69725
2023-01-17,15.37957
2023-01-18,15.26812
2023-01-19,15.81224
2023-01-20,14.67156
2023-01-21,3.09427
2023-01-22,2.91071
2023-01-23,3.03526
2023-01-24,3.86128
2023-01-25,19.34574
2023-01-26,21.06332
2023-01-27,20.90599
2023-01-28,4.33984
2023-01-29,3.48105
2023-01-30,20.38153
2023-01-31,19.00485
2023-02-01,18.95896
2023-02-02,20.03408
2023-02-03,19.67352
2023-02-04,4.14317
2023-02-05,3.58594
2023-02-06,17.65438
2023-02-07,18.29684
2023-02-08,19.56208
2023-02-09,19.20152
2023-02-10,18.99829
2023-02-11,4.4054
2023-02-12,3.84817
2023-02-13,17.67405
2023-02-14,18.3165
2023-02-15,18.28372
2023-02-16,19.30641
2023-02-17,16.81526
2023-02-18,4.15628
2023-02-19,3.10082
2023-02-20,16.80215
2023-02-21,16.54647
2023-02-22,16.79559
2023-02-23,16.50059
2023-02-24,15.20912
2023-02-25,3.59905
2023-02-26,2.95004
2023-02-27,15.32712
2023-02-28,15.77291
2023-03-01,4.89707
2023-03-02,16.31703
2023-03-03,15.9958
2023-03-04,4.08417
2023-03-05,3.29094
2023-03-06,17.99527
2023-03-07,19.17529
2023-03-08,18.23783
2023-03-09,17.28071
2023-03-10,16.82837
2023-03-11,3.8285
2023-03-12,3.35649
2023-03-13,18.8344
2023-03-14,19.73252
2023-03-15,21.31899
2023-03-16,19.54897
2023-03-17,18.48039
2023-03-18,4.01206
2023-03-19,3.68427
2023-03-20,17.6216
2023-03-21,17.37904
2023-03-22,18.00183
2023-03-23,19.96197
2023-03-24,17.61505
2023-03-25,4.07761
2023-03-26,3.84161
2023-03-27,18.02805
2023-03-28,16.36292
2023-03-29,17.33971
2023-03-30,18.58528
2023-03-31,17.45116
2023-04-01,4.1825
2023-04-02,3.65805
2023-04-03,18.18539
2023-04-04,18.30995
2023-04-05,18.75573
2023-04-06,19.32607
2023-04-07,21.35833
2023-04-08,4.66762
2023-04-09,3.8285
2023-04-10,25.71128
2023-04-11,26.49796
2023-04-12,22.36134
2023-04-13,20.84699
2023-04-14,19.62763
2023-04-15,4.66762
2023-04-16,4.26773
2023-04-17,19.80464
2023-04-18,20.44054
2023-04-19,19.48341
2023-04-20,18.97207
2023-04-21,17.84449
2023-04-22,4.22839
2023-04-23,3.93995
2023-04-24,16.46781
2023-04-25,21.76478
2023-04-26,21.04366
2023-04-27,20.99121
2023-04-28,18.67051
2023-04-29,4.51029
2023-04-30,3.32371
2023-05-01,5.94598
2023-05-02,17.14304
2023-05-03,16.58581
2023-05-04,17.19548
2023-05-05,4.49718
2023-05-06,3.79572
2023-05-07,3.25816
2023-05-08,17.6806
2023-05-09,16.6907
2023-05-10,16.6317
2023-05-11,17.48393
2023-05-12,15.70735
2023-05-13,3.78917
2023-05-14,3.46794
2023-05-15,16.6907
2023-05-16,16.95948
2023-05-17,17.11026
2023-05-18,18.53284
2023-05-19,19.21463
2023-05-20,4.11039
2023-05-21,3.27782
2023-05-22,18.11328
2023-05-23,16.86115
2023-05-24,15.65491
2023-05-25,19.53585
2023-05-26,20.34876
2023-05-27,4.35295
2023-05-28,3.15327
2023-05-29,4.79874
