date,채권판매
2021-02-02,26.31578
2021-02-03,18.42105
2021-02-08,15.78947
2021-02-11,13.15789
2021-02-14,13.15789
2021-02-16,13.15789
2021-02-18,18.42105
2021-02-20,18.42105
2021-02-22,15.78947
2021-02-23,15.78947
2021-02-25,21.05263
2021-02-26,15.78947
2021-03-01,26.31578
2021-03-02,34.21052
2021-03-04,26.31578
2021-03-05,21.05263
2021-03-08,39.47368
2021-03-09,15.78947
2021-03-11,21.05263
2021-03-13,18.42105
2021-03-16,28.94736
2021-03-19,21.05263
2021-03-20,13.15789
2021-03-23,15.78947
2021-03-24,15.78947
2021-03-30,31.57894
2021-03-31,26.31578
2021-04-01,18.42105
2021-04-02,36.8421
2021-04-03,13.15789
2021-04-05,15.78947
2021-04-06,21.05263
2021-04-07,36.8421
2021-04-08,13.15789
2021-04-13,13.15789
2021-04-14,26.31578
2021-04-16,18.42105
2021-04-17,26.31578
2021-04-18,52.63157
2021-04-19,23.68421
2021-04-20,31.57894
2021-04-21,42.10526
2021-04-22,15.78947
2021-04-24,13.15789
2021-04-26,34.21052
2021-04-28,13.15789
2021-04-30,23.68421
2021-05-03,15.78947
2021-05-04,34.21052
2021-05-06,42.10526
2021-05-07,18.42105
2021-05-09,13.15789
2021-05-10,36.8421
2021-05-12,28.94736
2021-05-16,21.05263
2021-05-20,23.68421
2021-05-21,18.42105
2021-05-24,13.15789
2021-05-25,36.8421
2021-05-26,26.31578
2021-05-27,15.78947
2021-05-28,13.15789
2021-05-30,13.15789
2021-06-01,31.57894
2021-06-02,36.8421
2021-06-03,18.42105
2021-06-04,21.05263
2021-06-07,15.78947
2021-06-08,50.0
2021-06-10,18.42105
2021-06-11,13.15789
2021-06-14,13.15789
2021-06-15,28.94736
2021-06-16,15.78947
2021-06-17,23.68421
2021-06-18,13.15789
2021-06-19,13.15789
2021-06-21,39.47368
2021-06-22,44.73684
2021-06-24,34.21052
2021-06-25,13.15789
2021-06-27,18.42105
2021-06-30,28.94736
2021-07-01,34.21052
2021-07-02,15.78947
2021-07-06,23.68421
2021-07-08,18.42105
2021-07-09,15.78947
2021-07-11,18.42105
2021-07-12,18.42105
2021-07-14,15.78947
2021-07-19,15.78947
2021-07-21,15.78947
2021-07-22,15.78947
2021-07-23,23.68421
2021-07-25,13.15789
2021-07-26,15.78947
2021-07-30,44.73684
2021-08-04,18.42105
2021-08-05,13.15789
2021-08-06,15.78947
2021-08-09,28.94736
2021-08-10,15.78947
2021-08-11,39.47368
2021-08-12,21.05263
2021-08-15,18.42105
2021-08-17,21.05263
2021-08-19,13.15789
2021-08-20,13.15789
2021-08-23,31.57894
2021-08-25,15.78947
2021-08-31,26.31578
2021-09-02,13.15789
2021-09-06,15.78947
2021-09-07,23.68421
2021-09-08,15.78947
2021-09-09,13.15789
2021-09-10,15.78947
2021-09-14,28.94736
2021-09-15,31.57894
2021-09-16,15.78947
2021-09-17,13.15789
2021-09-20,15.78947
2021-09-23,39.47368
2021-09-27,21.05263
2021-09-28,21.05263
2021-09-29,15.78947
2021-09-30,13.15789
2021-10-01,13.15789
2021-10-05,15.78947
2021-10-07,31.57894
2021-10-08,23.68421
2021-10-11,18.42105
2021-10-13,13.15789
2021-10-14,18.42105
2021-10-15,18.42105
2021-10-18,15.78947
2021-10-19,42.10526
2021-10-21,21.05263
2021-10-22,18.42105
2021-10-25,18.42105
2021-10-26,15.78947
2021-10-27,26.31578
2021-10-28,18.42105
2021-10-29,13.15789
2021-10-30,18.42105
2021-11-01,18.42105
2021-11-02,13.15789
2021-11-05,28.94736
2021-11-09,26.31578
2021-11-10,26.31578
2021-11-12,31.57894
2021-11-14,28.94736
2021-11-15,34.21052
2021-11-16,15.78947
2021-11-17,23.68421
2021-11-19,42.10526
2021-11-22,13.15789
2021-11-23,15.78947
2021-11-24,18.42105
2021-11-28,13.15789
2021-11-29,31.57894
2021-11-30,18.42105
2021-12-01,31.57894
2021-12-02,34.21052
2021-12-07,28.94736
2021-12-08,15.78947
2021-12-09,15.78947
2021-12-11,13.15789
2021-12-12,23.68421
2021-12-13,15.78947
2021-12-14,28.94736
2021-12-15,26.31578
2021-12-18,13.15789
2021-12-20,39.47368
2021-12-24,13.15789
2021-12-29,13.15789
2021-12-30,34.21052
2022-01-11,13.15789
2022-01-12,44.73684
2022-01-13,31.57894
2022-01-14,15.78947
2022-01-16,15.78947
2022-01-17,18.42105
2022-01-18,15.78947
2022-01-19,15.78947
2022-01-20,21.05263
2022-01-21,13.15789
2022-01-24,18.42105
2022-01-26,13.15789
2022-01-27,13.15789
2022-01-28,13.15789
2022-01-30,13.15789
2022-01-31,15.78947
2022-02-01,13.15789
2022-02-02,13.15789
2022-02-04,13.15789
2022-02-07,34.21052
2022-02-08,39.47368
2022-02-10,13.15789
2022-02-11,23.68421
2022-02-12,13.15789
2022-02-14,13.15789
2022-02-15,21.05263
2022-02-18,26.31578
2022-02-21,34.21052
2022-02-22,15.78947
2022-02-24,23.68421
2022-02-28,13.15789
2022-03-03,26.31578
2022-03-07,15.78947
2022-03-08,15.78947
2022-03-11,26.31578
2022-03-14,31.57894
2022-03-15,23.68421
2022-03-18,15.78947
2022-03-21,23.68421
2022-03-22,15.78947
2022-03-23,21.05263
2022-03-25,15.78947
2022-03-31,21.05263
2022-04-04,18.42105
2022-04-05,15.78947
2022-04-06,13.15789
2022-04-07,13.15789
2022-04-11,18.42105
2022-04-12,13.15789
2022-04-13,23.68421
2022-04-14,47.36842
2022-04-15,13.15789
2022-04-16,18.42105
2022-04-17,13.15789
2022-04-18,28.94736
2022-04-19,28.94736
2022-04-20,26.31578
2022-04-23,13.15789
2022-04-25,47.36842
2022-04-26,28.94736
2022-04-27,21.05263
2022-04-28,28.94736
2022-04-30,15.78947
2022-05-03,39.47368
2022-05-06,13.15789
2022-05-08,13.15789
2022-05-09,31.57894
2022-05-11,18.42105
2022-05-12,28.94736
2022-05-13,34.21052
2022-05-16,18.42105
2022-05-17,15.78947
2022-05-18,23.68421
2022-05-19,15.78947
2022-05-23,13.15789
2022-05-24,13.15789
2022-05-25,21.05263
2022-05-26,28.94736
2022-05-27,18.42105
2022-05-29,13.15789
2022-06-03,36.8421
2022-06-04,18.42105
2022-06-06,13.15789
2022-06-07,28.94736
2022-06-08,44.73684
2022-06-09,13.15789
2022-06-10,28.94736
2022-06-13,31.57894
2022-06-14,18.42105
2022-06-15,23.68421
2022-06-16,18.42105
2022-06-17,39.47368
2022-06-20,13.15789
2022-06-21,13.15789
2022-06-22,39.47368
2022-06-23,18.42105
2022-06-26,18.42105
2022-06-27,23.68421
2022-06-28,31.57894
2022-06-29,31.57894
2022-07-02,18.42105
2022-07-04,31.57894
2022-07-05,34.21052
2022-07-06,23.68421
2022-07-07,18.42105
2022-07-08,34.21052
2022-07-11,31.57894
2022-07-12,47.36842
2022-07-13,42.10526
2022-07-14,26.31578
2022-07-15,18.42105
2022-07-16,13.15789
2022-07-18,44.73684
2022-07-19,13.15789
2022-07-20,31.57894
2022-07-21,34.21052
2022-07-25,15.78947
2022-07-26,21.05263
2022-07-27,13.15789
2022-07-28,28.94736
2022-07-30,13.15789
2022-07-31,15.78947
2022-08-01,15.78947
2022-08-02,18.42105
2022-08-03,26.31578
2022-08-04,13.15789
2022-08-05,15.78947
2022-08-08,18.42105
2022-08-09,15.78947
2022-08-10,21.05263
2022-08-11,15.78947
2022-08-12,36.8421
2022-08-13,18.42105
2022-08-15,15.78947
2022-08-16,15.78947
2022-08-17,15.78947
2022-08-18,31.57894
2022-08-21,21.05263
2022-08-24,26.31578
2022-08-25,34.21052
2022-08-26,36.8421
2022-08-28,13.15789
2022-08-29,50.0
2022-08-30,34.21052
2022-08-31,23.68421
2022-09-01,18.42105
2022-09-02,28.94736
2022-09-05,13.15789
2022-09-06,18.42105
2022-09-09,21.05263
2022-09-11,23.68421
2022-09-12,13.15789
2022-09-13,15.78947
2022-09-14,50.0
2022-09-15,55.26315
2022-09-16,28.94736
2022-09-19,31.57894
2022-09-20,36.8421
2022-09-21,15.78947
2022-09-22,39.47368
2022-09-23,42.10526
2022-09-26,31.57894
2022-09-27,44.73684
2022-09-28,23.68421
2022-09-29,34.21052
2022-09-30,42.10526
2022-10-01,13.15789
2022-10-02,13.15789
2022-10-03,23.68421
2022-10-04,36.8421
2022-10-05,39.47368
2022-10-06,15.78947
2022-10-07,13.15789
2022-10-09,15.78947
2022-10-11,34.21052
2022-10-12,42.10526
2022-10-13,57.89473
2022-10-14,15.78947
2022-10-15,21.05263
2022-10-16,26.31578
2022-10-17,42.10526
2022-10-18,60.52631
2022-10-19,47.36842
2022-10-20,36.8421
2022-10-21,78.94736
2022-10-23,18.42105
2022-10-24,52.63157
2022-10-25,68.42105
2022-10-26,86.8421
2022-10-27,81.57894
2022-10-28,81.57894
2022-10-29,42.10526
2022-10-31,34.21052
2022-11-01,57.89473
2022-11-02,36.8421
2022-11-03,47.36842
2022-11-04,44.73684
2022-11-05,18.42105
2022-11-06,31.57894
2022-11-07,65.78947
2022-11-08,36.8421
2022-11-09,28.94736
2022-11-10,23.68421
2022-11-11,42.10526
2022-11-12,34.21052
2022-11-14,39.47368
2022-11-15,44.73684
2022-11-16,52.63157
2022-11-17,39.47368
2022-11-18,39.47368
2022-11-19,23.68421
2022-11-20,21.05263
2022-11-21,68.42105
2022-11-22,50.0
2022-11-23,47.36842
2022-11-24,36.8421
2022-11-25,65.78947
2022-11-26,26.31578
2022-11-27,26.31578
2022-11-28,50.0
2022-11-29,86.8421
2022-11-30,65.78947
2022-12-01,57.89473
2022-12-02,42.10526
2022-12-03,15.78947
2022-12-04,26.31578
2022-12-05,42.10526
2022-12-06,84.21052
2022-12-07,73.68421
2022-12-08,68.42105
2022-12-09,36.8421
2022-12-10,21.05263
2022-12-11,18.42105
2022-12-12,52.63157
2022-12-13,34.21052
2022-12-14,39.47368
2022-12-15,18.42105
2022-12-16,31.57894
2022-12-17,21.05263
2022-12-19,21.05263
2022-12-20,71.05263
2022-12-21,57.89473
2022-12-22,36.8421
2022-12-23,42.10526
2022-12-25,18.42105
2022-12-26,60.52631
2022-12-27,42.10526
2022-12-28,50.0
2022-12-29,28.94736
2022-12-30,28.94736
2022-12-31,21.05263
2023-01-02,42.10526
2023-01-03,55.26315
2023-01-04,15.78947
2023-01-05,55.26315
2023-01-06,44.73684
2023-01-07,21.05263
2023-01-08,15.78947
2023-01-09,57.89473
2023-01-10,55.26315
2023-01-11,68.42105
2023-01-12,42.10526
2023-01-13,60.52631
2023-01-14,23.68421
2023-01-15,26.31578
2023-01-16,52.63157
2023-01-17,55.26315
2023-01-18,23.68421
2023-01-19,71.05263
2023-01-20,23.68421
2023-01-21,28.94736
2023-01-22,15.78947
2023-01-24,23.68421
2023-01-25,60.52631
2023-01-26,47.36842
2023-01-27,36.8421
2023-01-28,13.15789
2023-01-30,60.52631
2023-01-31,34.21052
2023-02-01,52.63157
2023-02-02,42.10526
2023-02-03,39.47368
2023-02-04,18.42105
2023-02-05,28.94736
2023-02-06,47.36842
2023-02-07,47.36842
2023-02-08,55.26315
2023-02-09,42.10526
2023-02-10,55.26315
2023-02-11,18.42105
2023-02-13,21.05263
2023-02-14,26.31578
2023-02-15,47.36842
2023-02-16,28.94736
2023-02-17,26.31578
2023-02-18,28.94736
2023-02-19,31.57894
2023-02-20,23.68421
2023-02-21,65.78947
2023-02-22,26.31578
2023-02-23,26.31578
2023-02-24,31.57894
2023-02-25,13.15789
2023-02-26,13.15789
2023-02-27,28.94736
2023-02-28,63.15789
2023-03-01,39.47368
2023-03-02,23.68421
2023-03-03,26.31578
2023-03-04,15.78947
2023-03-05,26.31578
2023-03-06,39.47368
2023-03-07,44.73684
2023-03-08,44.73684
2023-03-09,39.47368
2023-03-10,47.36842
2023-03-11,13.15789
2023-03-12,21.05263
2023-03-13,57.89473
2023-03-14,71.05263
2023-03-15,50.0
2023-03-16,84.21052
2023-03-17,26.31578
2023-03-18,26.31578
2023-03-20,47.36842
2023-03-21,57.89473
2023-03-22,55.26315
2023-03-23,50.0
2023-03-24,55.26315
2023-03-25,36.8421
2023-03-26,34.21052
2023-03-27,44.73684
2023-03-28,63.15789
2023-03-29,39.47368
2023-03-30,47.36842
2023-03-31,60.52631
2023-04-02,18.42105
2023-04-03,52.63157
2023-04-04,47.36842
2023-04-05,55.26315
2023-04-06,28.94736
2023-04-07,26.31578
2023-04-08,26.31578
2023-04-10,34.21052
2023-04-11,47.36842
2023-04-12,44.73684
2023-04-13,60.52631
2023-04-14,52.63157
2023-04-15,21.05263
2023-04-16,15.78947
2023-04-17,50.0
2023-04-18,57.89473
2023-04-19,78.94736
2023-04-20,65.78947
2023-04-21,36.8421
2023-04-23,23.68421
2023-04-24,31.57894
2023-04-25,44.73684
2023-04-26,68.42105
2023-04-27,63.15789
2023-04-28,26.31578
2023-04-30,15.78947
2023-05-01,26.31578
2023-05-02,47.36842
2023-05-03,57.89473
2023-05-04,44.73684
2023-05-05,34.21052
2023-05-06,13.15789
2023-05-07,23.68421
2023-05-08,68.42105
2023-05-09,31.57894
2023-05-10,52.63157
2023-05-11,71.05263
2023-05-12,34.21052
2023-05-14,18.42105
2023-05-15,71.05263
2023-05-16,31.57894
2023-05-17,28.94736
2023-05-18,36.8421
2023-05-19,47.36842
2023-05-20,13.15789
2023-05-21,18.42105
2023-05-22,44.73684
2023-05-23,36.8421
2023-05-24,21.05263
2023-05-25,50.0
2023-05-26,21.05263
2023-05-27,23.68421
2023-05-28,15.78947
2023-05-29,21.05263
2023-05-30,57.89473
2023-05-31,68.42105
2023-06-01,71.05263
2023-06-02,71.05263
2023-06-03,26.31578
2023-06-04,26.31578
2023-06-05,57.89473
2023-06-06,31.57894
2023-06-07,42.10526
2023-06-08,47.36842
2023-06-09,52.63157
2023-06-10,26.31578
2023-06-11,28.94736
2023-06-12,76.31578
2023-06-13,84.21052
2023-06-14,100.0
2023-06-15,57.89473
2023-06-16,65.78947
2023-06-17,36.8421
2023-06-18,13.15789
2023-06-19,31.57894
2023-06-20,36.8421
2023-06-21,39.47368
2023-06-22,52.63157
2023-06-23,63.15789
2023-06-24,23.68421
2023-06-25,39.47368
2023-06-26,50.0
2023-06-27,57.89473
2023-06-28,57.89473
2023-06-29,39.47368
2023-06-30,78.94736
2023-07-01,15.78947
2023-07-02,31.57894
2023-07-03,63.15789
2023-07-04,73.68421
2023-07-05,84.21052
2023-07-06,36.8421
2023-07-07,50.0
2023-07-08,42.10526
2023-07-09,28.94736
2023-07-10,39.47368
2023-07-11,47.36842
2023-07-12,55.26315
2023-07-13,73.68421
2023-07-14,47.36842
2023-07-15,28.94736
2023-07-16,26.31578
2023-07-17,42.10526
2023-07-18,57.89473
2023-07-19,31.57894
2023-07-20,71.05263
2023-07-21,60.52631
2023-07-22,26.31578
2023-07-24,34.21052
2023-07-25,73.68421
2023-07-26,44.73684
2023-07-27,52.63157
2023-07-28,36.8421
2023-07-29,26.31578
2023-07-30,23.68421
2023-07-31,36.8421
2023-08-01,65.78947
2023-08-02,55.26315
2023-08-03,50.0
2023-08-04,44.73684
2023-08-06,15.78947
2023-08-07,81.57894
2023-08-08,57.89473
2023-08-09,60.52631
2023-08-10,28.94736
2023-08-11,50.0
2023-08-12,26.31578
2023-08-13,21.05263
2023-08-14,39.47368
2023-08-15,26.31578
2023-08-16,39.47368
2023-08-17,47.36842
2023-08-18,52.63157
2023-08-20,18.42105
2023-08-21,65.78947
2023-08-22,71.05263
2023-08-23,71.05263
2023-08-24,81.57894
2023-08-25,68.42105
2023-08-26,23.68421
2023-08-27,23.68421
2023-08-28,55.26315
2023-08-29,57.89473
2023-08-30,50.0
2023-08-31,65.78947
2023-09-01,60.52631
2023-09-02,18.42105
2023-09-03,28.94736
2023-09-04,36.8421
2023-09-05,55.26315
2023-09-06,52.63157
2023-09-07,65.78947
2023-09-08,63.15789
2023-09-09,23.68421
2023-09-10,23.68421
2023-09-11,76.31578
2023-09-12,57.89473
2023-09-13,55.26315
2023-09-14,50.0
2023-09-15,36.8421
2023-09-16,28.94736
2023-09-17,15.78947
2023-09-18,47.36842
2023-09-19,78.94736
2023-09-20,42.10526
2023-09-21,52.63157
2023-09-22,42.10526
2023-09-23,13.15789
2023-09-25,39.47368
2023-09-26,71.05263
2023-09-27,28.94736
2023-09-28,36.8421
2023-09-29,15.78947
2023-09-30,15.78947
2023-10-01,21.05263
2023-10-02,21.05263
2023-10-03,31.57894
2023-10-04,44.73684
2023-10-05,42.10526
2023-10-06,44.73684
2023-10-07,39.47368
2023-10-08,23.68421
2023-10-09,34.21052
2023-10-10,71.05263
2023-10-11,65.78947
2023-10-12,63.15789
2023-10-13,26.31578
2023-10-14,23.68421
2023-10-15,31.57894
2023-10-16,89.47368
2023-10-17,89.47368
2023-10-18,42.10526
2023-10-19,42.10526
2023-10-20,57.89473
2023-10-21,21.05263
2023-10-22,26.31578
2023-10-23,52.63157
2023-10-24,55.26315
2023-10-25,34.21052
2023-10-26,65.78947
2023-10-27,63.15789
2023-10-28,15.78947
2023-10-29,18.42105
2023-10-30,76.31578
2023-10-31,52.63157
2023-11-01,44.73684
2023-11-02,31.57894
2023-11-03,55.26315
2023-11-04,34.21052
2023-11-06,81.57894
2023-11-07,60.52631
2023-11-08,68.42105
2023-11-09,44.73684
2023-11-10,42.10526
2023-11-11,13.15789
2023-11-12,18.42105
2023-11-13,34.21052
2023-11-14,71.05263
2023-11-15,52.63157
2023-11-16,57.89473
2023-11-17,55.26315
2023-11-18,13.15789
2023-11-19,18.42105
2023-11-20,55.26315
2023-11-21,65.78947
2023-11-22,44.73684
2023-11-23,42.10526
2023-11-24,60.52631
2023-11-25,18.42105
2023-11-26,23.68421
2023-11-27,26.31578
2023-11-28,57.89473
2023-11-29,68.42105
2023-11-30,36.8421
2023-12-01,60.52631
2023-12-02,28.94736
2023-12-03,31.57894
2023-12-04,57.89473
2023-12-05,86.8421
2023-12-06,57.89473
2023-12-07,44.73684
2023-12-08,31.57894
2023-12-09,36.8421
2023-12-10,28.94736
2023-12-11,34.21052
2023-12-12,47.36842
2023-12-13,42.10526
2023-12-14,57.89473
2023-12-15,52.63157
2023-12-16,23.68421
2023-12-17,28.94736
2023-12-18,50.0
2023-12-19,44.73684
2023-12-20,57.89473
2023-12-21,55.26315
2023-12-22,28.94736
2023-12-23,13.15789
2023-12-24,31.57894
2023-12-25,26.31578
2023-12-26,68.42105
2023-12-27,55.26315
2023-12-28,73.68421
2023-12-29,71.05263
2023-12-30,23.68421
2023-12-31,34.21052
2024-01-02,44.73684
2024-01-03,55.26315
2024-01-04,52.63157
2024-01-05,60.52631
2024-01-06,47.36842
2024-01-07,31.57894
2024-01-08,76.31578
2024-01-09,47.36842
2024-01-10,47.36842
2024-01-11,44.73684
2024-01-12,28.94736
2024-01-13,21.05263
2024-01-14,36.8421
2024-01-15,89.47368
2024-01-16,65.78947
2024-01-17,89.47368
2024-01-18,73.68421
2024-01-19,100.0
2024-01-20,42.10526
2024-01-21,21.05263
2024-01-22,60.52631
2024-01-23,36.8421
2024-01-24,50.0
2024-01-25,65.78947
2024-01-26,39.47368
2024-01-27,26.31578
2024-01-28,18.42105
2024-01-29,100.0
2024-01-30,73.68421
2024-01-31,71.05263
2024-02-01,18.42105
2024-02-02,34.21052
2024-02-03,28.94736
2024-02-04,26.31578
2024-02-05,57.89473
2024-02-06,42.10526
2024-02-07,55.26315
2024-02-08,34.21052
2024-02-09,28.94736
2024-02-10,28.94736
2024-02-11,18.42105
2024-02-12,26.31578
2024-02-13,50.0
2024-02-14,50.0
2024-02-15,57.89473
2024-02-16,36.8421
2024-02-17,23.68421
2024-02-18,13.15789
2024-02-19,44.73684
2024-02-20,65.78947
2024-02-21,57.89473
2024-02-22,76.31578
2024-02-23,65.78947
2024-02-24,26.31578
2024-02-25,34.21052
2024-02-26,73.68421
2024-02-27,60.52631
2024-02-28,34.21052
2024-02-29,34.21052
2024-03-01,28.94736
2024-03-02,23.68421
2024-03-03,44.73684
2024-03-04,55.26315
2024-03-05,71.05263
2024-03-06,47.36842
2024-03-07,78.94736
2024-03-08,71.05263
2024-03-09,44.73684
2024-03-10,28.94736
2024-03-11,44.73684
2024-03-12,84.21052
2024-03-13,63.15789
2024-03-14,76.31578
2024-03-15,68.42105
2024-03-16,13.15789
2024-03-17,23.68421
2024-03-18,65.78947
2024-03-19,34.21052
2024-03-20,50.0
