date,대여금
2020-12-03,25.78241
2020-12-04,27.71982
2020-12-05,12.07153
2020-12-06,13.11475
2020-12-07,26.97466
2020-12-08,32.78688
2020-12-09,31.14754
2020-12-10,26.6766
2020-12-11,30.40238
2020-12-12,11.9225
2020-12-13,14.00894
2020-12-14,36.81073
2020-12-15,36.51266
2020-12-16,31.74366
2020-12-17,29.21013
2020-12-18,26.97466
2020-12-19,6.85543
2020-12-20,8.79284
2020-12-21,26.6766
2020-12-22,30.70044
2020-12-23,30.55141
2020-12-24,26.82563
2020-12-25,7.89865
2020-12-26,7.00447
2020-12-27,7.30253
2020-12-28,28.16691
2020-12-29,32.33979
2020-12-30,32.33979
2020-12-31,28.16691
2021-01-01,7.89865
2021-01-02,11.02831
2021-01-03,10.13412
2021-01-04,35.32041
2021-01-05,40.38748
2021-01-06,33.68107
2021-01-07,27.12369
2021-01-08,28.614
2021-01-09,8.04769
2021-01-10,12.66766
2021-01-11,39.34426
2021-01-12,33.53204
2021-01-13,30.70044
2021-01-14,24.73919
2021-01-15,29.65722
2021-01-16,8.94187
2021-01-17,8.94187
2021-01-18,33.8301
2021-01-19,29.0611
2021-01-20,30.55141
2021-01-21,31.29657
2021-01-22,25.18628
2021-01-23,7.74962
2021-01-24,8.34575
2021-01-25,35.02235
2021-01-26,35.02235
2021-01-27,29.50819
2021-01-28,29.95529
2021-01-29,35.46944
2021-01-30,11.77347
2021-01-31,11.77347
2021-02-01,32.93591
2021-02-02,29.0611
2021-02-03,28.46497
2021-02-04,30.84947
2021-02-05,26.52757
2021-02-06,11.32637
2021-02-07,8.94187
2021-02-08,30.55141
2021-02-09,32.63785
2021-02-10,22.05663
2021-02-11,9.538
2021-02-12,5.36512
2021-02-13,9.538
2021-02-14,8.34575
2021-02-15,35.32041
2021-02-16,27.57078
2021-02-17,26.6766
2021-02-18,34.87332
2021-02-19,29.35916
2021-02-20,12.81669
2021-02-21,10.13412
2021-02-22,33.68107
2021-02-23,27.86885
2021-02-24,29.50819
2021-02-25,31.14754
2021-02-26,31.14754
2021-02-27,9.83606
2021-02-28,9.0909
2021-03-01,12.81669
2021-03-02,31.4456
2021-03-03,34.57526
2021-03-04,32.78688
2021-03-05,30.84947
2021-03-06,10.43219
2021-03-07,13.11475
2021-03-08,35.61847
2021-03-09,38.5991
2021-03-10,39.34426
2021-03-11,39.79135
2021-03-12,33.68107
2021-03-13,9.538
2021-03-14,15.20119
2021-03-15,40.68554
2021-03-16,46.05067
2021-03-17,41.72876
2021-03-18,40.83457
2021-03-19,31.59463
2021-03-20,13.71087
2021-03-21,15.79731
2021-03-22,44.85842
2021-03-23,42.32488
2021-03-24,40.9836
2021-03-25,42.77198
2021-03-26,35.91654
2021-03-27,15.20119
2021-03-28,19.82116
2021-03-29,37.70491
2021-03-30,40.38748
2021-03-31,42.02682
2021-04-01,36.95976
2021-04-02,25.48435
2021-04-03,13.41281
2021-04-04,13.56184
2021-04-05,34.57526
2021-04-06,37.55588
2021-04-07,35.46944
2021-04-08,35.02235
2021-04-09,34.87332
2021-04-10,19.076
2021-04-11,17.73472
2021-04-12,35.32041
2021-04-13,36.95976
2021-04-14,41.87779
2021-04-15,38.74813
2021-04-16,39.94038
2021-04-17,19.82116
2021-04-18,19.67213
2021-04-19,41.13263
2021-04-20,50.07451
2021-04-21,39.79135
2021-04-22,39.64232
2021-04-23,28.46497
2021-04-24,14.90312
2021-04-25,15.35022
2021-04-26,40.9836
2021-04-27,32.78688
2021-04-28,34.42622
2021-04-29,28.01788
2021-04-30,29.0611
2021-05-01,9.23994
2021-05-02,9.98509
2021-05-03,35.17138
2021-05-04,28.91207
2021-05-05,11.62444
2021-05-06,30.9985
2021-05-07,28.614
2021-05-08,10.28315
2021-05-09,8.94187
2021-05-10,33.68107
2021-05-11,31.89269
2021-05-12,33.38301
2021-05-13,28.614
2021-05-14,25.78241
2021-05-15,9.538
2021-05-16,12.66766
2021-05-17,31.59463
2021-05-18,25.03725
2021-05-19,14.15797
2021-05-20,29.0611
2021-05-21,26.6766
2021-05-22,9.38897
2021-05-23,5.96125
2021-05-24,30.40238
2021-05-25,27.57078
2021-05-26,30.9985
2021-05-27,33.53204
2021-05-28,28.614
2021-05-29,12.22056
2021-05-30,12.36959
2021-05-31,33.8301
2021-06-01,28.614
2021-06-02,30.40238
2021-06-03,26.08047
2021-06-04,31.59463
2021-06-05,12.22056
2021-06-06,9.83606
2021-06-07,26.52757
2021-06-08,33.08494
2021-06-09,33.68107
2021-06-10,36.36363
2021-06-11,25.33532
2021-06-12,9.83606
2021-06-13,12.07153
2021-06-14,31.59463
2021-06-15,28.76304
2021-06-16,30.10432
2021-06-17,25.03725
2021-06-18,24.44113
2021-06-19,8.19672
2021-06-20,8.49478
2021-06-21,26.82563
2021-06-22,28.16691
2021-06-23,28.31594
2021-06-24,26.08047
2021-06-25,23.54694
2021-06-26,10.43219
2021-06-27,9.68703
2021-06-28,26.52757
2021-06-29,25.33532
2021-06-30,34.42622
2021-07-01,31.74366
2021-07-02,22.50372
2021-07-03,11.62444
2021-07-04,8.34575
2021-07-05,29.80625
2021-07-06,26.2295
2021-07-07,29.21013
2021-07-08,26.97466
2021-07-09,24.88822
2021-07-10,7.74962
2021-07-11,9.23994
2021-07-12,27.86885
2021-07-13,30.84947
2021-07-14,31.29657
2021-07-15,30.9985
2021-07-16,25.33532
2021-07-17,7.74962
2021-07-18,8.34575
2021-07-19,28.16691
2021-07-20,26.6766
2021-07-21,29.0611
2021-07-22,22.50372
2021-07-23,28.46497
2021-07-24,12.07153
2021-07-25,8.64381
2021-07-26,31.4456
2021-07-27,27.57078
2021-07-28,26.37853
2021-07-29,24.59016
2021-07-30,33.23397
2021-07-31,9.68703
2021-08-01,8.64381
2021-08-02,25.48435
2021-08-03,51.86289
2021-08-04,100.0
2021-08-05,44.41132
2021-08-06,29.50819
2021-08-07,13.71087
2021-08-08,9.538
2021-08-09,30.55141
2021-08-10,34.57526
2021-08-11,27.42175
2021-08-12,30.55141
2021-08-13,27.57078
2021-08-14,10.87928
2021-08-15,6.40834
2021-08-16,10.73025
2021-08-17,28.76304
2021-08-18,26.6766
2021-08-19,30.9985
2021-08-20,24.2921
2021-08-21,8.79284
2021-08-22,7.89865
2021-08-23,31.29657
2021-08-24,30.40238
2021-08-25,31.89269
2021-08-26,26.2295
2021-08-27,28.76304
2021-08-28,8.04769
2021-08-29,9.83606
2021-08-30,34.57526
2021-08-31,31.74366
2021-09-01,28.16691
2021-09-02,28.01788
2021-09-03,26.82563
2021-09-04,7.74962
2021-09-05,10.28315
2021-09-06,28.614
2021-09-07,29.21013
2021-09-08,25.63338
2021-09-09,28.614
2021-09-10,28.614
2021-09-11,8.79284
2021-09-12,11.4754
2021-09-13,24.73919
2021-09-14,29.35916
2021-09-15,28.91207
2021-09-16,29.65722
2021-09-17,26.2295
2021-09-18,8.19672
2021-09-19,6.40834
2021-09-20,6.85543
2021-09-21,7.1535
2021-09-22,13.71087
2021-09-23,33.08494
2021-09-24,29.21013
2021-09-25,12.07153
2021-09-26,14.90312
2021-09-27,33.68107
2021-09-28,41.57973
2021-09-29,36.36363
2021-09-30,37.25782
2021-10-01,32.19076
2021-10-02,13.26378
2021-10-03,13.85991
2021-10-04,16.84053
2021-10-05,33.38301
2021-10-06,27.86885
2021-10-07,32.48882
2021-10-08,33.68107
2021-10-09,10.58122
2021-10-10,12.07153
2021-10-11,17.88375
2021-10-12,38.89716
2021-10-13,37.55588
2021-10-14,36.95976
2021-10-15,36.2146
2021-10-16,15.35022
2021-10-17,17.88375
2021-10-18,39.34426
2021-10-19,31.89269
2021-10-20,37.10879
2021-10-21,36.51266
2021-10-22,30.40238
2021-10-23,11.9225
2021-10-24,16.09538
2021-10-25,37.25782
2021-10-26,34.27719
2021-10-27,29.65722
2021-10-28,33.38301
2021-10-29,26.37853
2021-10-30,7.1535
2021-10-31,10.43219
2021-11-01,30.55141
2021-11-02,29.95529
2021-11-03,26.97466
2021-11-04,22.65275
2021-11-05,23.54694
2021-11-06,6.85543
2021-11-07,6.25931
2021-11-08,30.70044
2021-11-09,24.59016
2021-11-10,27.12369
2021-11-11,33.23397
2021-11-12,25.63338
2021-11-13,7.74962
2021-11-14,11.9225
2021-11-15,23.845
2021-11-16,27.42175
2021-11-17,30.70044
2021-11-18,27.27272
2021-11-19,29.80625
2021-11-20,8.94187
2021-11-21,7.00447
2021-11-22,29.80625
2021-11-23,26.97466
2021-11-24,25.48435
2021-11-25,25.78241
2021-11-26,21.9076
2021-11-27,7.89865
2021-11-28,9.83606
2021-11-29,30.40238
2021-11-30,33.08494
2021-12-01,32.48882
2021-12-02,29.95529
2021-12-03,28.46497
2021-12-04,11.9225
2021-12-05,9.98509
2021-12-06,31.59463
2021-12-07,32.19076
2021-12-08,26.52757
2021-12-09,28.76304
2021-12-10,26.97466
2021-12-11,11.4754
2021-12-12,11.9225
2021-12-13,29.35916
2021-12-14,32.19076
2021-12-15,31.14754
2021-12-16,30.84947
2021-12-17,22.80178
2021-12-18,7.60059
2021-12-19,9.38897
2021-12-20,31.14754
2021-12-21,29.80625
2021-12-22,26.37853
2021-12-23,27.12369
2021-12-24,23.09985
2021-12-25,8.79284
2021-12-26,9.538
2021-12-27,31.14754
2021-12-28,29.0611
2021-12-29,29.50819
2021-12-30,26.6766
2021-12-31,29.50819
2022-01-01,7.74962
2022-01-02,7.45156
2022-01-03,29.0611
2022-01-04,31.59463
2022-01-05,33.97913
2022-01-06,25.93144
2022-01-07,26.2295
2022-01-08,9.38897
2022-01-09,9.23994
2022-01-10,30.9985
2022-01-11,27.42175
2022-01-12,31.29657
2022-01-13,29.50819
2022-01-14,25.93144
2022-01-15,9.83606
2022-01-16,9.68703
2022-01-17,25.93144
2022-01-18,33.97913
2022-01-19,26.6766
2022-01-20,28.46497
2022-01-21,26.52757
2022-01-22,8.04769
2022-01-23,7.89865
2022-01-24,26.97466
2022-01-25,30.10432
2022-01-26,32.04172
2022-01-27,31.14754
2022-01-28,30.70044
2022-01-29,10.28315
2022-01-30,5.06706
2022-01-31,3.72578
2022-02-01,5.81222
2022-02-02,7.30253
2022-02-03,27.27272
2022-02-04,29.35916
2022-02-05,13.56184
2022-02-06,8.49478
2022-02-07,33.08494
2022-02-08,32.19076
2022-02-09,28.46497
2022-02-10,30.70044
2022-02-11,26.37853
2022-02-12,10.43219
2022-02-13,7.74962
2022-02-14,32.93591
2022-02-15,33.08494
2022-02-16,32.78688
2022-02-17,30.70044
2022-02-18,23.39791
2022-02-19,9.0909
2022-02-20,7.30253
2022-02-21,32.48882
2022-02-22,33.38301
2022-02-23,31.29657
2022-02-24,31.14754
2022-02-25,32.19076
2022-02-26,7.00447
2022-02-27,11.4754
2022-02-28,30.84947
2022-03-01,14.60506
2022-03-02,31.29657
2022-03-03,33.08494
2022-03-04,31.59463
2022-03-05,10.73025
2022-03-06,7.45156
2022-03-07,33.97913
2022-03-08,36.81073
2022-03-09,10.13412
2022-03-10,34.42622
2022-03-11,33.53204
2022-03-12,14.00894
2022-03-13,11.9225
2022-03-14,37.25782
2022-03-15,40.08941
2022-03-16,35.02235
2022-03-17,40.83457
2022-03-18,33.8301
2022-03-19,13.26378
2022-03-20,16.6915
2022-03-21,41.87779
2022-03-22,40.38748
2022-03-23,38.00298
2022-03-24,39.19523
2022-03-25,36.2146
2022-03-26,14.00894
2022-03-27,11.17734
2022-03-28,38.5991
2022-03-29,38.45007
2022-03-30,39.34426
2022-03-31,40.53651
2022-04-01,27.57078
2022-04-02,14.307
2022-04-03,13.56184
2022-04-04,32.33979
2022-04-05,36.2146
2022-04-06,33.8301
2022-04-07,32.33979
2022-04-08,28.46497
2022-04-09,14.75409
2022-04-10,11.17734
2022-04-11,40.53651
2022-04-12,33.68107
2022-04-13,37.55588
2022-04-14,37.40685
2022-04-15,39.04619
2022-04-16,16.6915
2022-04-17,20.11922
2022-04-18,42.47391
2022-04-19,43.3681
2022-04-20,43.96423
2022-04-21,37.40685
2022-04-22,37.85394
2022-04-23,13.85991
2022-04-24,18.33084
2022-04-25,39.79135
2022-04-26,30.70044
2022-04-27,33.38301
2022-04-28,32.93591
2022-04-29,27.12369
2022-04-30,10.28315
2022-05-01,11.02831
2022-05-02,32.78688
2022-05-03,30.84947
2022-05-04,26.97466
2022-05-05,10.58122
2022-05-06,20.41728
2022-05-07,10.28315
2022-05-08,9.83606
2022-05-09,32.78688
2022-05-10,33.97913
2022-05-11,32.78688
2022-05-12,28.46497
2022-05-13,29.50819
2022-05-14,8.04769
2022-05-15,7.60059
2022-05-16,30.10432
2022-05-17,28.31594
2022-05-18,32.33979
2022-05-19,26.52757
2022-05-20,29.95529
2022-05-21,9.538
2022-05-22,7.45156
2022-05-23,31.14754
2022-05-24,31.59463
2022-05-25,32.93591
2022-05-26,30.25335
2022-05-27,31.29657
2022-05-28,10.73025
2022-05-29,9.538
2022-05-30,30.10432
2022-05-31,37.10879
2022-06-01,12.66766
2022-06-02,32.78688
2022-06-03,26.6766
2022-06-04,9.23994
2022-06-05,7.89865
2022-06-06,9.538
2022-06-07,31.89269
2022-06-08,34.87332
2022-06-09,28.46497
2022-06-10,31.29657
2022-06-11,10.28315
2022-06-12,10.13412
2022-06-13,32.19076
2022-06-14,30.9985
2022-06-15,32.63785
2022-06-16,29.80625
2022-06-17,21.31147
2022-06-18,9.0909
2022-06-19,9.538
2022-06-20,30.40238
2022-06-21,30.70044
2022-06-22,27.57078
2022-06-23,24.14307
2022-06-24,23.99403
2022-06-25,7.60059
2022-06-26,8.34575
2022-06-27,33.8301
2022-06-28,29.80625
2022-06-29,29.0611
2022-06-30,68.40536
2022-07-01,40.23845
2022-07-02,9.23994
2022-07-03,12.22056
2022-07-04,33.97913
2022-07-05,29.80625
2022-07-06,29.80625
2022-07-07,32.19076
2022-07-08,27.57078
2022-07-09,9.38897
2022-07-10,8.34575
2022-07-11,33.08494
2022-07-12,29.95529
2022-07-13,31.59463
2022-07-14,31.29657
2022-07-15,29.80625
2022-07-16,9.538
2022-07-17,9.0909
2022-07-18,33.38301
2022-07-19,28.614
2022-07-20,25.33532
2022-07-21,25.18628
2022-07-22,28.31594
2022-07-23,6.55737
2022-07-24,6.25931
2022-07-25,33.97913
2022-07-26,27.42175
2022-07-27,29.35916
2022-07-28,32.63785
2022-07-29,22.65275
2022-07-30,9.23994
2022-07-31,8.19672
2022-08-01,24.2921
2022-08-02,29.80625
2022-08-03,21.31147
2022-08-04,26.08047
2022-08-05,25.48435
2022-08-06,9.538
2022-08-07,8.04769
2022-08-08,26.52757
2022-08-09,30.40238
2022-08-10,32.48882
2022-08-11,27.71982
2022-08-12,24.59016
2022-08-13,7.00447
2022-08-14,6.11028
2022-08-15,9.538
2022-08-16,34.72429
2022-08-17,30.70044
2022-08-18,36.06557
2022-08-19,26.82563
2022-08-20,11.4754
2022-08-21,10.43219
2022-08-22,32.78688
2022-08-23,27.27272
2022-08-24,36.81073
2022-08-25,30.9985
2022-08-26,22.95081
2022-08-27,7.1535
2022-08-28,5.96125
2022-08-29,30.55141
2022-08-30,30.25335
2022-08-31,34.27719
2022-09-01,32.04172
2022-09-02,28.76304
2022-09-03,8.04769
2022-09-04,9.83606
2022-09-05,29.65722
2022-09-06,26.6766
2022-09-07,29.65722
2022-09-08,22.80178
2022-09-09,7.74962
2022-09-10,5.51415
2022-09-11,10.28315
2022-09-12,11.4754
2022-09-13,28.46497
2022-09-14,35.46944
2022-09-15,35.02235
2022-09-16,31.14754
2022-09-17,10.58122
2022-09-18,11.62444
2022-09-19,29.21013
2022-09-20,35.17138
2022-09-21,32.04172
2022-09-22,29.80625
2022-09-23,26.52757
2022-09-24,11.77347
2022-09-25,11.9225
2022-09-26,37.70491
2022-09-27,33.08494
2022-09-28,35.91654
2022-09-29,36.95976
2022-09-30,37.25782
2022-10-01,12.96572
2022-10-02,15.20119
2022-10-03,13.41281
2022-10-04,38.15201
2022-10-05,34.27719
2022-10-06,34.42622
2022-10-07,32.19076
2022-10-08,12.66766
2022-10-09,9.83606
2022-10-10,18.18181
2022-10-11,36.95976
2022-10-12,35.02235
2022-10-13,39.19523
2022-10-14,35.61847
2022-10-15,17.13859
2022-10-16,18.92697
2022-10-17,44.11326
2022-10-18,40.38748
2022-10-19,32.63785
2022-10-20,38.5991
2022-10-21,35.91654
2022-10-22,14.90312
2022-10-23,18.62891
2022-10-24,38.74813
2022-10-25,40.68554
2022-10-26,33.97913
2022-10-27,34.27719
2022-10-28,31.89269
2022-10-29,8.64381
2022-10-30,11.02831
2022-10-31,38.15201
2022-11-01,35.46944
2022-11-02,33.8301
2022-11-03,33.8301
2022-11-04,27.12369
2022-11-05,8.34575
2022-11-06,8.79284
2022-11-07,29.95529
2022-11-08,31.59463
2022-11-09,30.40238
2022-11-10,32.04172
2022-11-11,26.52757
2022-11-12,7.74962
2022-11-13,9.38897
2022-11-14,32.63785
2022-11-15,36.81073
2022-11-16,29.80625
2022-11-17,30.55141
2022-11-18,27.71982
2022-11-19,9.83606
2022-11-20,9.538
2022-11-21,32.63785
2022-11-22,32.93591
2022-11-23,31.14754
2022-11-24,29.95529
2022-11-25,26.82563
2022-11-26,9.98509
2022-11-27,10.58122
2022-11-28,39.94038
2022-11-29,38.5991
2022-11-30,46.05067
2022-12-01,35.17138
2022-12-02,33.38301
2022-12-03,9.538
2022-12-04,7.60059
2022-12-05,31.89269
2022-12-06,34.42622
2022-12-07,32.33979
2022-12-08,31.89269
2022-12-09,29.0611
2022-12-10,11.32637
2022-12-11,12.96572
2022-12-12,40.53651
2022-12-13,34.72429
2022-12-14,33.97913
2022-12-15,33.38301
2022-12-16,34.87332
2022-12-17,9.538
2022-12-18,11.9225
2022-12-19,32.63785
2022-12-20,32.48882
2022-12-21,34.42622
2022-12-22,31.4456
2022-12-23,26.08047
2022-12-24,7.1535
2022-12-25,6.25931
2022-12-26,35.32041
2022-12-27,32.04172
2022-12-28,34.57526
2022-12-29,35.32041
2022-12-30,31.29657
2022-12-31,11.4754
2023-01-01,10.73025
2023-01-02,35.76751
2023-01-03,35.32041
2023-01-04,34.72429
2023-01-05,36.2146
2023-01-06,28.31594
2023-01-07,9.83606
2023-01-08,10.58122
2023-01-09,37.10879
2023-01-10,37.55588
2023-01-11,36.06557
2023-01-12,34.57526
2023-01-13,32.04172
2023-01-14,12.36959
2023-01-15,14.307
2023-01-16,35.76751
2023-01-17,30.70044
2023-01-18,31.4456
2023-01-19,32.78688
2023-01-20,22.80178
2023-01-21,10.58122
2023-01-22,7.30253
2023-01-23,7.60059
2023-01-24,9.538
2023-01-25,34.42622
2023-01-26,35.61847
2023-01-27,40.08941
2023-01-28,12.51862
2023-01-29,12.07153
2023-01-30,33.08494
2023-01-31,38.30104
2023-02-01,33.23397
2023-02-02,33.38301
2023-02-03,30.84947
2023-02-04,8.34575
2023-02-05,9.98509
2023-02-06,35.17138
2023-02-07,31.59463
2023-02-08,33.97913
2023-02-09,37.10879
2023-02-10,34.12816
2023-02-11,11.62444
2023-02-12,13.71087
2023-02-13,37.40685
2023-02-14,36.81073
2023-02-15,38.5991
2023-02-16,31.74366
2023-02-17,27.57078
2023-02-18,12.66766
2023-02-19,12.81669
2023-02-20,39.04619
2023-02-21,35.91654
2023-02-22,37.70491
2023-02-23,33.08494
2023-02-24,34.72429
2023-02-25,11.32637
2023-02-26,10.87928
2023-02-27,39.49329
2023-02-28,40.83457
2023-03-01,14.00894
2023-03-02,30.70044
2023-03-03,38.30104
2023-03-04,9.23994
2023-03-05,10.28315
2023-03-06,39.94038
2023-03-07,41.28166
2023-03-08,43.66616
2023-03-09,37.25782
2023-03-10,38.45007
2023-03-11,9.68703
2023-03-12,12.22056
2023-03-13,43.21907
2023-03-14,48.43517
2023-03-15,46.94485
2023-03-16,47.24292
2023-03-17,38.30104
2023-03-18,13.56184
2023-03-19,15.94634
2023-03-20,56.63189
2023-03-21,49.92548
2023-03-22,42.02682
2023-03-23,46.34873
2023-03-24,44.11326
2023-03-25,13.71087
2023-03-26,16.54247
2023-03-27,41.87779
2023-03-28,44.41132
2023-03-29,40.38748
2023-03-30,49.47839
2023-03-31,40.38748
2023-04-01,11.02831
2023-04-02,16.54247
2023-04-03,39.19523
2023-04-04,37.70491
2023-04-05,43.07004
2023-04-06,36.51266
2023-04-07,30.55141
2023-04-08,19.22503
2023-04-09,18.03278
2023-04-10,40.23845
2023-04-11,37.10879
2023-04-12,41.87779
2023-04-13,39.64232
2023-04-14,33.08494
2023-04-15,15.35022
2023-04-16,17.88375
2023-04-17,34.57526
2023-04-18,38.00298
2023-04-19,38.5991
2023-04-20,42.77198
2023-04-21,35.17138
2023-04-22,15.49925
2023-04-23,22.05663
2023-04-24,43.66616
2023-04-25,44.26229
2023-04-26,38.45007
2023-04-27,32.78688
2023-04-28,34.27719
2023-04-29,11.77347
2023-04-30,11.17734
2023-05-01,18.18181
2023-05-02,33.53204
2023-05-03,29.50819
2023-05-04,25.03725
2023-05-05,8.34575
2023-05-06,8.19672
2023-05-07,9.38897
2023-05-08,31.74366
2023-05-09,33.23397
2023-05-10,34.72429
2023-05-11,29.95529
2023-05-12,26.37853
2023-05-13,10.43219
2023-05-14,10.13412
2023-05-15,31.29657
2023-05-16,37.70491
2023-05-17,30.55141
2023-05-18,30.70044
2023-05-19,28.46497
2023-05-20,9.23994
2023-05-21,9.538
2023-05-22,35.91654
2023-05-23,39.79135
2023-05-24,33.68107
2023-05-25,32.19076
2023-05-26,28.16691
2023-05-27,7.89865
2023-05-28,9.98509
2023-05-29,14.00894
2023-05-30,34.12816
2023-05-31,41.13263
2023-06-01,31.4456
