date,전세자금대출
2020-08-26,41.29522
2020-08-27,38.54354
2020-08-28,33.00019
2020-08-29,28.75607
2020-08-30,30.4284
2020-08-31,44.40668
2020-09-01,42.24798
2020-09-02,39.26977
2020-09-03,37.68405
2020-09-04,32.28063
2020-09-05,28.27636
2020-09-06,31.86754
2020-09-07,45.37277
2020-09-08,44.00026
2020-09-09,43.70044
2020-09-10,39.28975
2020-09-11,35.96508
2020-09-12,27.94323
2020-09-13,31.24791
2020-09-14,45.75254
2020-09-15,40.8888
2020-09-16,40.0493
2020-09-17,37.23765
2020-09-18,31.24791
2020-09-19,25.58464
2020-09-20,26.76394
2020-09-21,39.95602
2020-09-22,37.0511
2020-09-23,34.8724
2020-09-24,31.36784
2020-09-25,28.01652
2020-09-26,22.33992
2020-09-27,25.35145
2020-09-28,34.29275
2020-09-29,27.49017
2020-09-30,18.06249
2020-10-01,19.01525
2020-10-02,19.68818
2020-10-03,24.2721
2020-10-04,31.24791
2020-10-05,50.15657
2020-10-06,45.61929
2020-10-07,43.14078
2020-10-08,36.37151
2020-10-09,30.34845
2020-10-10,30.2685
2020-10-11,33.77973
2020-10-12,52.55513
2020-10-13,45.75921
2020-10-14,44.85308
2020-10-15,39.32307
2020-10-16,34.58591
2020-10-17,27.78333
2020-10-18,29.83543
2020-10-19,46.55873
2020-10-20,43.90032
2020-10-21,42.08808
2020-10-22,37.70404
2020-10-23,33.18675
2020-10-24,25.33146
2020-10-25,28.72942
2020-10-26,42.42787
2020-10-27,41.48844
2020-10-28,40.81551
2020-10-29,37.79732
2020-10-30,31.61436
2020-10-31,26.2176
2020-11-01,29.28243
2020-11-02,43.17409
2020-11-03,40.16923
2020-11-04,36.45146
2020-11-05,34.89906
2020-11-06,31.70764
2020-11-07,27.37024
2020-11-08,30.0553
2020-11-09,43.80038
2020-11-10,40.64894
2020-11-11,39.66286
2020-11-12,38.04384
2020-11-13,35.11226
2020-11-14,29.20914
2020-11-15,31.45446
2020-11-16,46.89852
2020-11-17,45.03298
2020-11-18,40.48237
2020-11-19,39.58291
2020-11-20,34.01958
2020-11-21,28.39629
2020-11-22,33.61982
2020-11-23,47.65807
2020-11-24,41.58838
2020-11-25,39.50962
2020-11-26,38.05716
2020-11-27,34.05956
2020-11-28,28.44959
2020-11-29,32.93357
2020-11-30,47.69138
2020-12-01,44.47997
2020-12-02,41.25524
2020-12-03,41.06202
2020-12-04,36.67133
2020-12-05,29.40235
2020-12-06,34.24611
2020-12-07,45.8325
2020-12-08,43.95362
2020-12-09,43.03417
2020-12-10,40.2625
2020-12-11,35.85182
2020-12-12,31.89419
2020-12-13,34.85908
2020-12-14,50.52968
2020-12-15,43.72709
2020-12-16,41.82823
2020-12-17,40.06262
2020-12-18,36.44479
2020-12-19,31.86088
2020-12-20,33.75974
2020-12-21,46.16563
2020-12-22,42.97421
2020-12-23,39.94936
2020-12-24,31.4278
2020-12-25,25.61796
2020-12-26,31.47444
2020-12-27,36.91118
2020-12-28,51.56905
2020-12-29,45.46605
2020-12-30,41.02871
2020-12-31,33.89299
2021-01-01,28.20974
2021-01-02,35.37211
2021-01-03,40.28249
2021-01-04,58.4849
2021-01-05,52.94823
2021-01-06,48.62415
2021-01-07,42.31461
2021-01-08,40.00932
2021-01-09,36.53141
2021-01-10,44.16017
2021-01-11,57.17902
2021-01-12,49.437
2021-01-13,49.91671
2021-01-14,49.49696
2021-01-15,44.03357
2021-01-16,38.1571
2021-01-17,40.28915
2021-01-18,56.15963
2021-01-19,54.46065
2021-01-20,52.64841
2021-01-21,50.08328
2021-01-22,45.77919
2021-01-23,41.12865
2021-01-24,43.69378
2021-01-25,61.07002
2021-01-26,53.45459
2021-01-27,49.87674
2021-01-28,45.17955
2021-01-29,40.24918
2021-01-30,36.53141
2021-01-31,39.20314
2021-02-01,51.96215
2021-02-02,49.99
2021-02-03,44.9397
2021-02-04,43.00752
2021-02-05,38.13045
2021-02-06,33.06016
2021-02-07,35.6053
2021-02-08,46.28556
2021-02-09,39.75614
2021-02-10,31.97414
2021-02-11,24.33873
2021-02-12,24.91171
2021-02-13,27.20367
2021-02-14,38.00386
2021-02-15,55.6666
2021-02-16,49.73016
2021-02-17,46.81857
2021-02-18,42.83429
2021-02-19,37.1577
2021-02-20,33.57985
2021-02-21,36.53141
2021-02-22,50.17656
2021-02-23,44.1535
2021-02-24,42.18802
2021-02-25,38.53021
2021-02-26,33.02685
2021-02-27,28.30301
2021-02-28,28.14311
2021-03-01,36.47811
2021-03-02,46.87853
2021-03-03,41.50176
2021-03-04,41.57505
2021-03-05,33.87967
2021-03-06,29.98201
2021-03-07,32.82697
2021-03-08,46.83856
2021-03-09,41.44846
2021-03-10,39.00326
2021-03-11,37.47751
2021-03-12,31.15464
2021-03-13,27.95655
2021-03-14,30.80151
2021-03-15,45.17289
2021-03-16,39.58291
2021-03-17,37.03111
2021-03-18,35.14557
2021-03-19,30.78819
2021-03-20,26.96382
2021-03-21,30.54833
2021-03-22,44.16683
2021-03-23,40.38909
2021-03-24,37.16436
2021-03-25,33.63981
2021-03-26,29.72216
2021-03-27,23.9856
2021-03-28,29.38903
2021-03-29,43.44726
2021-03-30,37.13771
2021-03-31,33.00686
2021-04-01,31.56106
2021-04-02,29.39569
2021-04-03,25.87114
2021-04-04,28.57618
2021-04-05,40.8888
2021-04-06,36.29822
2021-04-07,33.96628
2021-04-08,32.56712
2021-04-09,30.06196
2021-04-10,24.19215
2021-04-11,27.14371
2021-04-12,40.09594
2021-04-13,36.07169
2021-04-14,34.95236
2021-04-15,33.81304
2021-04-16,29.76214
2021-04-17,24.25877
2021-04-18,25.76454
2021-04-19,38.50356
2021-04-20,36.41148
2021-04-21,32.91358
2021-04-22,31.69431
2021-04-23,28.23639
2021-04-24,24.17216
2021-04-25,27.96988
2021-04-26,38.92331
2021-04-27,34.32607
2021-04-28,32.39389
2021-04-29,33.79305
2021-04-30,29.51562
2021-05-01,23.18608
2021-05-02,25.88446
2021-05-03,36.17163
2021-05-04,30.43507
2021-05-05,26.75727
2021-05-06,35.21886
2021-05-07,30.33513
2021-05-08,25.05163
2021-05-09,29.2691
2021-05-10,41.77493
2021-05-11,36.95116
2021-05-12,37.27097
2021-05-13,35.67193
2021-05-14,32.74701
2021-05-15,24.81177
2021-05-16,29.27576
2021-05-17,39.71617
2021-05-18,35.68525
2021-05-19,29.80878
2021-05-20,38.33699
2021-05-21,32.34725
2021-05-22,24.54527
2021-05-23,28.74941
2021-05-24,43.16077
2021-05-25,37.55746
2021-05-26,34.999
2021-05-27,35.09894
2021-05-28,29.60223
2021-05-29,24.29209
2021-05-30,26.86388
2021-05-31,43.57385
2021-06-01,40.34912
2021-06-02,38.53021
2021-06-03,34.74581
2021-06-04,28.98927
2021-06-05,24.64521
2021-06-06,27.25031
2021-06-07,41.43513
2021-06-08,36.4981
2021-06-09,34.6059
2021-06-10,33.45326
2021-06-11,29.1625
2021-06-12,23.76574
2021-06-13,25.17156
2021-06-14,39.6562
2021-06-15,36.13165
2021-06-16,32.53381
2021-06-17,31.18129
2021-06-18,28.27636
2021-06-19,22.8796
2021-06-20,25.91778
2021-06-21,39.996
2021-06-22,35.75854
2021-06-23,33.55986
2021-06-24,32.67372
2021-06-25,29.69551
2021-06-26,24.6652
2021-06-27,26.3242
2021-06-28,40.91545
2021-06-29,35.95842
2021-06-30,32.3739
2021-07-01,33.35998
2021-07-02,30.25518
2021-07-03,25.19155
2021-07-04,29.14251
2021-07-05,42.63441
2021-07-06,37.99053
2021-07-07,35.01232
2021-07-08,34.19948
2021-07-09,28.2697
2021-07-10,23.43926
2021-07-11,26.12432
2021-07-12,40.58897
2021-07-13,36.52475
2021-07-14,33.70644
2021-07-15,34.00626
2021-07-16,30.68825
2021-07-17,25.33146
2021-07-18,26.45745
2021-07-19,42.19468
2021-07-20,37.38423
2021-07-21,35.56532
2021-07-22,34.58591
2021-07-23,29.30908
2021-07-24,22.68638
2021-07-25,24.3254
2021-07-26,36.11832
2021-07-27,35.74521
2021-07-28,31.86088
2021-07-29,32.77366
2021-07-30,28.51622
2021-07-31,22.87294
2021-08-01,24.11886
2021-08-02,34.85242
2021-08-03,34.67252
2021-08-04,32.90025
2021-08-05,31.97414
2021-08-06,30.38843
2021-08-07,23.50589
2021-08-08,26.27756
2021-08-09,40.48237
2021-08-10,37.62409
2021-08-11,38.01718
2021-08-12,33.49323
2021-08-13,29.85542
2021-08-14,25.7179
2021-08-15,24.51862
2021-08-16,34.62589
2021-08-17,43.90698
2021-08-18,41.47511
2021-08-19,42.4945
2021-08-20,100.0
2021-08-21,60.29715
2021-08-22,51.30255
2021-08-23,81.0447
2021-08-24,65.0543
2021-08-25,56.84589
2021-08-26,54.22746
2021-08-27,46.91185
2021-08-28,33.99293
2021-08-29,40.06929
2021-08-30,61.07668
2021-08-31,46.58538
2021-09-01,44.86641
2021-09-02,42.44786
2021-09-03,36.54473
2021-09-04,28.34299
2021-09-05,31.52775
2021-09-06,45.39276
2021-09-07,44.41335
2021-09-08,42.24132
2021-09-09,38.79672
2021-09-10,33.73309
2021-09-11,26.27756
2021-09-12,28.38297
2021-09-13,41.94816
2021-09-14,36.9978
2021-09-15,36.70464
2021-09-16,34.41934
2021-09-17,27.15037
2021-09-18,18.61549
2021-09-19,18.57552
2021-09-20,18.00919
2021-09-21,21.04737
2021-09-22,27.31694
2021-09-23,48.09114
2021-09-24,44.83976
2021-09-25,31.49443
2021-09-26,34.29942
2021-09-27,55.08694
2021-09-28,50.80285
2021-09-29,53.33466
2021-09-30,48.43094
2021-10-01,43.30068
2021-10-02,33.65314
2021-10-03,34.07288
2021-10-04,45.0463
2021-10-05,62.16936
2021-10-06,55.45339
2021-10-07,55.69991
2021-10-08,48.74408
2021-10-09,33.75974
2021-10-10,32.47384
2021-10-11,41.96815
2021-10-12,62.12272
2021-10-13,53.4879
2021-10-14,70.4977
2021-10-15,60.75687
2021-10-16,29.45565
2021-10-17,34.35938
2021-10-18,56.35951
2021-10-19,46.83856
2021-10-20,38.74342
2021-10-21,37.79732
2021-10-22,31.18129
2021-10-23,22.22666
2021-10-24,25.55133
2021-10-25,39.2098
2021-10-26,44.5466
2021-10-27,46.76527
2021-10-28,36.59137
2021-10-29,29.90205
2021-10-30,23.73908
2021-10-31,26.80391
2021-11-01,38.78339
2021-11-02,38.80338
2021-11-03,35.93843
2021-11-04,32.14737
2021-11-05,28.02984
2021-11-06,20.96741
2021-11-07,25.11159
2021-11-08,38.03717
2021-11-09,33.77306
2021-11-10,32.40722
2021-11-11,28.94929
2021-11-12,26.79059
2021-11-13,22.2733
2021-11-14,24.91171
2021-11-15,38.65014
2021-11-16,35.48537
2021-11-17,31.79425
2021-11-18,30.44839
2021-11-19,26.61736
2021-11-20,20.78752
2021-11-21,24.19215
2021-11-22,35.8185
2021-11-23,33.7131
2021-11-24,30.48171
2021-11-25,31.80091
2021-11-26,27.96322
2021-11-27,20.70091
2021-11-28,24.39203
2021-11-29,37.07775
2021-11-30,31.54107
2021-12-01,30.6083
2021-12-02,29.25577
2021-12-03,26.85055
2021-12-04,21.60703
2021-12-05,24.39203
2021-12-06,39.66953
2021-12-07,35.41208
2021-12-08,33.48657
2021-12-09,30.86814
2021-12-10,27.47018
2021-12-11,22.50649
2021-12-12,24.55193
2021-12-13,38.17043
2021-12-14,32.04077
2021-12-15,31.34119
2021-12-16,30.77486
2021-12-17,24.91171
2021-12-18,20.50769
2021-12-19,25.71123
2021-12-20,38.74342
2021-12-21,35.73189
2021-12-22,31.5544
2021-12-23,31.72763
2021-12-24,23.91898
2021-12-25,17.25631
2021-12-26,23.24605
2021-12-27,37.84396
2021-12-28,34.19281
2021-12-29,33.07348
2021-12-30,31.93417
2021-12-31,25.06496
2022-01-01,22.06675
2022-01-02,31.30121
2022-01-03,49.0972
2022-01-04,44.28009
2022-01-05,41.64834
2022-01-06,39.48963
2022-01-07,36.2649
2022-01-08,28.6628
2022-01-09,33.67312
2022-01-10,49.20381
2022-01-11,43.47391
2022-01-12,39.93603
2022-01-13,39.48963
2022-01-14,40.60896
2022-01-15,32.73369
2022-01-16,33.873
2022-01-17,49.39036
2022-01-18,43.59384
2022-01-19,42.79432
2022-01-20,40.21587
2022-01-21,36.61136
2022-01-22,27.61676
2022-01-23,31.48777
2022-01-24,46.73862
2022-01-25,39.5496
2022-01-26,36.51142
2022-01-27,33.53987
2022-01-28,29.33573
2022-01-29,22.71303
2022-01-30,22.02012
2022-01-31,21.91351
2022-02-01,23.97894
2022-02-02,30.68825
2022-02-03,50.23652
2022-02-04,42.48784
2022-02-05,33.66646
2022-02-06,36.2649
2022-02-07,51.26923
2022-02-08,45.99906
2022-02-09,42.59444
2022-02-10,39.16983
2022-02-11,36.08501
2022-02-12,30.1086
2022-02-13,32.48717
2022-02-14,47.60477
2022-02-15,45.56599
2022-02-16,39.00992
2022-02-17,36.61136
2022-02-18,32.72036
2022-02-19,26.72396
2022-02-20,29.36238
2022-02-21,43.50722
2022-02-22,39.91605
2022-02-23,37.24432
2022-02-24,34.47931
2022-02-25,30.29515
2022-02-26,24.73182
2022-02-27,27.30361
2022-02-28,36.15164
2022-03-01,31.02804
2022-03-02,39.6029
2022-03-03,35.66526
2022-03-04,31.45446
2022-03-05,25.75121
2022-03-06,27.29029
2022-03-07,40.02265
2022-03-08,32.48717
2022-03-09,23.13278
2022-03-10,34.05956
2022-03-11,32.58045
2022-03-12,26.19095
2022-03-13,30.42174
2022-03-14,41.87487
2022-03-15,39.7095
2022-03-16,37.3176
2022-03-17,35.04563
2022-03-18,36.33819
2022-03-19,29.94869
2022-03-20,31.4278
2022-03-21,45.89912
2022-03-22,45.61263
2022-03-23,45.68592
2022-03-24,39.4963
2022-03-25,32.97354
2022-03-26,25.38476
2022-03-27,29.78879
2022-03-28,42.22133
2022-03-29,41.12865
2022-03-30,39.22313
2022-03-31,37.79732
2022-04-01,31.80758
2022-04-02,25.95775
2022-04-03,27.73002
2022-04-04,42.91425
2022-04-05,40.42241
2022-04-06,37.85728
2022-04-07,34.63921
2022-04-08,29.73549
2022-04-09,22.95289
2022-04-10,25.81117
2022-04-11,41.54174
2022-04-12,37.18435
2022-04-13,34.6592
2022-04-14,36.36484
2022-04-15,31.31454
2022-04-16,24.27876
2022-04-17,26.80391
2022-04-18,40.96208
2022-04-19,36.33153
2022-04-20,34.47264
2022-04-21,32.66706
2022-04-22,28.12312
2022-04-23,22.773
2022-04-24,24.67186
2022-04-25,38.19041
2022-04-26,34.79912
2022-04-27,32.67372
2022-04-28,29.44899
2022-04-29,26.19761
2022-04-30,20.71423
2022-05-01,23.81237
2022-05-02,36.65134
2022-05-03,32.38057
2022-05-04,29.24911
2022-05-05,20.92078
2022-05-06,29.40235
2022-05-07,22.13338
2022-05-08,25.25817
2022-05-09,40.95542
2022-05-10,36.13831
2022-05-11,34.61256
2022-05-12,32.78033
2022-05-13,27.25031
2022-05-14,21.49377
2022-05-15,23.53254
2022-05-16,39.86941
2022-05-17,35.40542
2022-05-18,34.09287
2022-05-19,30.84815
2022-05-20,27.42354
2022-05-21,20.62762
2022-05-22,22.05343
2022-05-23,38.08381
2022-05-24,34.27943
2022-05-25,32.94023
2022-05-26,33.57985
2022-05-27,27.09041
2022-05-28,19.87474
2022-05-29,22.99953
2022-05-30,38.2104
2022-05-31,33.15344
2022-06-01,25.54467
2022-06-02,33.73309
2022-06-03,27.47018
2022-06-04,20.10793
2022-06-05,19.94136
2022-06-06,26.93717
2022-06-07,36.91118
2022-06-08,35.20554
2022-06-09,31.02804
2022-06-10,28.62948
2022-06-11,20.56765
2022-06-12,24.54527
2022-06-13,40.21587
2022-06-14,35.87181
2022-06-15,35.82517
2022-06-16,40.69558
2022-06-17,35.6053
2022-06-18,23.95895
2022-06-19,27.55679
2022-06-20,47.29828
2022-06-21,47.29162
2022-06-22,40.11593
2022-06-23,33.11346
2022-06-24,30.14857
2022-06-25,20.85415
2022-06-26,24.87174
2022-06-27,38.88999
2022-06-28,35.80518
2022-06-29,32.91358
2022-06-30,30.0553
2022-07-01,27.70337
2022-07-02,22.52648
2022-07-03,24.65853
2022-07-04,39.33639
2022-07-05,36.13831
2022-07-06,34.88573
2022-07-07,32.26064
2022-07-08,28.12312
2022-07-09,20.13458
2022-07-10,24.02558
2022-07-11,37.63741
2022-07-12,35.88513
2022-07-13,38.92997
2022-07-14,35.61862
2022-07-15,31.50109
2022-07-16,21.37384
2022-07-17,30.12192
2022-07-18,44.84642
2022-07-19,36.96448
2022-07-20,38.02385
2022-07-21,35.28549
2022-07-22,28.85601
2022-07-23,20.56765
2022-07-24,23.21273
2022-07-25,35.92511
2022-07-26,32.68705
2022-07-27,31.08135
2022-07-28,28.00319
2022-07-29,26.3775
2022-07-30,17.70271
2022-07-31,21.69365
2022-08-01,33.49323
2022-08-02,31.84089
2022-08-03,29.95536
2022-08-04,29.2158
2022-08-05,26.22426
2022-08-06,19.37504
2022-08-07,21.16729
2022-08-08,34.41934
2022-08-09,29.36238
2022-08-10,33.10013
2022-08-11,30.08195
2022-08-12,26.3775
2022-08-13,19.80811
2022-08-14,19.64154
2022-08-15,27.25031
2022-08-16,41.08868
2022-08-17,40.28915
2022-08-18,36.43813
2022-08-19,30.53501
2022-08-20,22.29995
2022-08-21,25.13825
2022-08-22,41.84822
2022-08-23,37.07109
2022-08-24,34.63255
2022-08-25,34.49263
2022-08-26,29.91538
2022-08-27,20.14124
2022-08-28,22.3266
2022-08-29,37.13771
2022-08-30,34.27276
2022-08-31,32.08075
2022-09-01,29.57558
2022-09-02,27.09041
2022-09-03,19.988
2022-09-04,23.00619
2022-09-05,31.76094
2022-09-06,30.30181
2022-09-07,26.78392
2022-09-08,21.80691
2022-09-09,13.93164
2022-09-10,14.21147
2022-09-11,17.72269
2022-09-12,26.08434
2022-09-13,44.06689
2022-09-14,41.67499
2022-09-15,41.37517
2022-09-16,34.69251
2022-09-17,24.37204
2022-09-18,25.38476
2022-09-19,44.1535
2022-09-20,37.86394
2022-09-21,37.23099
2022-09-22,34.90572
2022-09-23,31.30788
2022-09-24,21.70697
2022-09-25,24.89839
2022-09-26,42.06809
2022-09-27,37.03111
2022-09-28,37.6041
2022-09-29,31.94749
2022-09-30,30.46172
2022-10-01,21.97348
2022-10-02,20.06795
2022-10-03,35.21886
2022-10-04,48.93064
2022-10-05,38.68345
2022-10-06,34.0529
2022-10-07,30.84815
2022-10-08,20.41441
2022-10-09,20.90079
2022-10-10,28.18309
2022-10-11,42.76101
2022-10-12,43.28069
2022-10-13,40.05596
2022-10-14,33.37997
2022-10-15,22.65307
2022-10-16,24.45199
2022-10-17,42.30128
2022-10-18,40.31581
2022-10-19,35.38543
2022-10-20,33.93963
2022-10-21,29.91538
2022-10-22,22.00679
2022-10-23,28.00319
2022-10-24,40.93543
2022-10-25,36.72463
2022-10-26,33.75974
2022-10-27,33.67312
2022-10-28,30.48837
2022-10-29,19.16183
2022-10-30,17.42287
2022-10-31,35.27217
2022-11-01,33.77306
2022-11-02,34.37937
2022-11-03,34.42601
2022-11-04,31.12132
2022-11-05,21.06735
2022-11-06,27.15703
2022-11-07,42.61443
2022-11-08,40.91545
2022-11-09,35.38543
2022-11-10,36.03171
2022-11-11,29.46898
2022-11-12,20.44773
2022-11-13,24.64521
2022-11-14,38.93663
2022-11-15,37.81064
2022-11-16,38.25704
2022-11-17,33.82637
2022-11-18,29.80878
2022-11-19,21.02072
2022-11-20,23.7724
2022-11-21,39.72949
2022-11-22,36.75128
2022-11-23,33.72643
2022-11-24,30.93477
2022-11-25,28.22972
2022-11-26,20.01465
2022-11-27,22.97288
2022-11-28,34.97901
2022-11-29,33.93297
2022-11-30,31.09467
2022-12-01,29.27576
2022-12-02,26.33753
2022-12-03,17.35625
2022-12-04,21.67366
2022-12-05,34.3727
2022-12-06,32.09407
2022-12-07,33.91964
2022-12-08,31.89419
2022-12-09,28.61616
2022-12-10,21.65367
2022-12-11,24.17882
2022-12-12,40.92211
2022-12-13,34.8191
2022-12-14,31.68099
2022-12-15,32.20734
2022-12-16,29.73549
2022-12-17,21.14731
2022-12-18,22.67972
2022-12-19,36.67799
2022-12-20,34.79912
2022-12-21,32.00746
2022-12-22,27.78999
2022-12-23,25.21153
2022-12-24,17.76267
2022-12-25,21.52708
2022-12-26,35.77853
2022-12-27,35.50536
2022-12-28,33.14011
2022-12-29,31.13465
2022-12-30,26.89053
2022-12-31,19.78146
2023-01-01,22.84629
2023-01-02,43.36065
2023-01-03,41.03537
2023-01-04,39.59624
2023-01-05,38.61016
2023-01-06,33.73309
2023-01-07,26.79725
2023-01-08,29.57558
2023-01-09,49.69684
2023-01-10,47.68472
2023-01-11,48.89066
2023-01-12,42.97421
2023-01-13,37.6574
2023-01-14,28.8227
2023-01-15,30.44839
2023-01-16,46.5454
2023-01-17,41.70164
2023-01-18,40.06929
2023-01-19,35.44539
2023-01-20,28.99593
2023-01-21,20.50103
2023-01-22,22.64641
2023-01-23,26.85721
2023-01-24,35.57199
2023-01-25,54.12752
2023-01-26,50.3298
2023-01-27,42.96755
2023-01-28,30.72156
2023-01-29,37.87727
2023-01-30,62.38257
2023-01-31,55.83316
2023-02-01,49.57692
2023-02-02,45.79252
2023-02-03,39.46965
2023-02-04,31.81424
2023-02-05,33.75308
2023-02-06,54.78046
2023-02-07,50.52968
2023-02-08,48.77073
2023-02-09,42.98087
2023-02-10,40.74222
2023-02-11,32.13405
2023-02-12,33.30668
2023-02-13,52.9349
2023-02-14,46.51209
2023-02-15,44.43333
2023-02-16,39.47631
2023-02-17,35.3188
2023-02-18,28.04983
2023-02-19,30.61496
2023-02-20,46.22559
2023-02-21,46.75861
2023-02-22,42.62109
2023-02-23,40.94876
2023-02-24,35.91844
2023-02-25,26.33753
2023-02-26,28.03651
2023-02-27,44.16017
2023-02-28,47.11173
2023-03-01,36.05836
2023-03-02,44.7065
2023-03-03,37.5508
2023-03-04,28.72942
2023-03-05,30.58831
2023-03-06,47.17835
2023-03-07,40.27583
2023-03-08,37.20434
2023-03-09,35.1589
2023-03-10,29.23579
2023-03-11,21.24058
2023-03-12,22.8263
2023-03-13,39.13651
2023-03-14,36.87787
2023-03-15,37.17769
2023-03-16,33.46658
2023-03-17,29.39569
2023-03-18,23.73242
2023-03-19,27.44353
2023-03-20,41.43513
2023-03-21,38.74342
2023-03-22,34.19948
2023-03-23,34.45266
2023-03-24,30.81484
2023-03-25,23.61916
2023-03-26,25.81784
2023-03-27,40.2092
2023-03-28,39.58291
2023-03-29,38.04384
2023-03-30,35.40542
2023-03-31,28.41628
2023-04-01,20.74755
2023-04-02,26.15097
2023-04-03,41.58838
2023-04-04,36.53141
2023-04-05,34.71916
2023-04-06,32.02745
2023-04-07,28.05649
2023-04-08,22.39323
2023-04-09,23.24605
2023-04-10,40.00932
2023-04-11,37.17103
2023-04-12,33.27336
2023-04-13,32.24731
2023-04-14,28.86934
2023-04-15,22.4865
2023-04-16,27.73669
2023-04-17,41.16196
2023-04-18,36.105
2023-04-19,33.33999
2023-04-20,31.48111
2023-04-21,27.39023
2023-04-22,19.92804
2023-04-23,21.83356
2023-04-24,35.57199
2023-04-25,31.81424
2023-04-26,29.78879
2023-04-27,26.19095
2023-04-28,23.03284
2023-04-29,18.42227
2023-04-30,19.33506
2023-05-01,26.80391
2023-05-02,33.79972
2023-05-03,29.94203
2023-05-04,26.23759
2023-05-05,17.91591
2023-05-06,18.0425
2023-05-07,21.36051
2023-05-08,37.13771
2023-05-09,33.27336
2023-05-10,30.6083
2023-05-11,28.6095
2023-05-12,25.49803
2023-05-13,19.40835
2023-05-14,20.34779
2023-05-15,36.77127
2023-05-16,34.19948
2023-05-17,30.30848
2023-05-18,28.65613
2023-05-19,27.1637
2023-05-20,20.06129
2023-05-21,20.79419
2023-05-22,36.67133
2023-05-23,32.1607
2023-05-24,31.79425
2023-05-25,29.48897
2023-05-26,24.94503
2023-05-27,17.8826
2023-05-28,18.4356
2023-05-29,25.13158
