date,노후자금
2020-09-11,30.16627
2020-09-12,27.31591
2020-09-13,28.0285
2020-09-14,21.85273
2020-09-15,25.89073
2020-09-16,33.49168
2020-09-17,31.82897
2020-09-18,32.77909
2020-09-19,27.79097
2020-09-20,21.37767
2020-09-21,27.79097
2020-09-22,25.17814
2020-09-23,27.31591
2020-09-24,27.79097
2020-09-25,21.14014
2020-09-26,18.28978
2020-09-27,18.28978
2020-09-28,25.89073
2020-09-29,25.89073
2020-09-30,81.71021
2020-10-01,40.38004
2020-10-02,52.73159
2020-10-03,64.8456
2020-10-04,59.61995
2020-10-05,48.21852
2020-10-06,39.66745
2020-10-07,35.62945
2020-10-08,36.57957
2020-10-09,32.0665
2020-10-10,34.20427
2020-10-11,31.11638
2020-10-12,37.05463
2020-10-13,32.54156
2020-10-14,30.64133
2020-10-15,30.64133
2020-10-16,23.75296
2020-10-17,20.66508
2020-10-18,19.2399
2020-10-19,22.32779
2020-10-20,24.70308
2020-10-21,25.17814
2020-10-22,23.04038
2020-10-23,24.70308
2020-10-24,20.19002
2020-10-25,19.00237
2020-10-26,26.84085
2020-10-27,21.85273
2020-10-28,27.07838
2020-10-29,28.50356
2020-10-30,18.28978
2020-10-31,19.47743
2020-11-01,17.57719
2020-11-02,19.71496
2020-11-03,26.60332
2020-11-04,18.76484
2020-11-05,19.47743
2020-11-06,24.46555
2020-11-07,22.56532
2020-11-08,38.00475
2020-11-09,55.58194
2020-11-10,38.00475
2020-11-11,24.94061
2020-11-12,24.94061
2020-11-13,22.80285
2020-11-14,23.51543
2020-11-15,25.41567
2020-11-16,29.69121
2020-11-17,34.67933
2020-11-18,28.0285
2020-11-19,27.55344
2020-11-20,22.32779
2020-11-21,19.47743
2020-11-22,26.84085
2020-11-23,28.0285
2020-11-24,23.04038
2020-11-25,22.80285
2020-11-26,22.56532
2020-11-27,23.99049
2020-11-28,18.76484
2020-11-29,23.04038
2020-11-30,28.26603
2020-12-01,28.74109
2020-12-02,24.70308
2020-12-03,28.0285
2020-12-04,25.17814
2020-12-05,23.04038
2020-12-06,28.26603
2020-12-07,31.59144
2020-12-08,22.56532
2020-12-09,24.70308
2020-12-10,21.14014
2020-12-11,24.70308
2020-12-12,23.04038
2020-12-13,20.19002
2020-12-14,32.77909
2020-12-15,29.45368
2020-12-16,23.99049
2020-12-17,34.91686
2020-12-18,18.76484
2020-12-19,21.37767
2020-12-20,31.82897
2020-12-21,30.87885
2020-12-22,22.09026
2020-12-23,23.51543
2020-12-24,19.2399
2020-12-25,19.2399
2020-12-26,17.57719
2020-12-27,18.52731
2020-12-28,19.00237
2020-12-29,30.87885
2020-12-30,24.22802
2020-12-31,19.00237
2021-01-01,21.6152
2021-01-02,23.99049
2021-01-03,22.32779
2021-01-04,25.17814
2021-01-05,22.32779
2021-01-06,31.82897
2021-01-07,23.51543
2021-01-08,17.10213
2021-01-09,24.94061
2021-01-10,20.66508
2021-01-11,31.82897
2021-01-12,27.31591
2021-01-13,32.0665
2021-01-14,29.21615
2021-01-15,26.60332
2021-01-16,25.6532
2021-01-17,29.45368
2021-01-18,28.50356
2021-01-19,21.85273
2021-01-20,20.42755
2021-01-21,28.26603
2021-01-22,26.12826
2021-01-23,22.09026
2021-01-24,22.56532
2021-01-25,24.46555
2021-01-26,19.2399
2021-01-27,25.17814
2021-01-28,21.14014
2021-01-29,19.95249
2021-01-30,18.76484
2021-01-31,20.42755
2021-02-01,22.09026
2021-02-02,23.75296
2021-02-03,20.19002
2021-02-04,24.46555
2021-02-05,19.2399
2021-02-06,15.91448
2021-02-07,25.17814
2021-02-08,15.2019
2021-02-09,22.56532
2021-02-10,19.00237
2021-02-11,18.05225
2021-02-12,18.05225
2021-02-13,24.70308
2021-02-14,24.70308
2021-02-15,19.71496
2021-02-16,16.8646
2021-02-17,21.85273
2021-02-18,21.37767
2021-02-19,22.32779
2021-02-20,16.62707
2021-02-21,21.14014
2021-02-22,23.99049
2021-02-23,19.47743
2021-02-24,20.42755
2021-02-25,18.76484
2021-02-26,16.38954
2021-02-27,14.25178
2021-02-28,19.95249
2021-03-01,21.37767
2021-03-02,15.91448
2021-03-03,23.2779
2021-03-04,21.14014
2021-03-05,16.8646
2021-03-06,14.48931
2021-03-07,14.72684
2021-03-08,21.14014
2021-03-09,20.42755
2021-03-10,19.2399
2021-03-11,18.76484
2021-03-12,20.19002
2021-03-13,12.8266
2021-03-14,16.38954
2021-03-15,18.28978
2021-03-16,23.51543
2021-03-17,23.04038
2021-03-18,21.37767
2021-03-19,17.33966
2021-03-20,15.91448
2021-03-21,16.62707
2021-03-22,21.37767
2021-03-23,27.55344
2021-03-24,20.90261
2021-03-25,21.37767
2021-03-26,12.8266
2021-03-27,17.57719
2021-03-28,25.41567
2021-03-29,20.90261
2021-03-30,18.05225
2021-03-31,19.2399
2021-04-01,19.47743
2021-04-02,16.62707
2021-04-03,25.17814
2021-04-04,19.2399
2021-04-05,20.90261
2021-04-06,16.8646
2021-04-07,20.19002
2021-04-08,14.48931
2021-04-09,10.92636
2021-04-10,10.21377
2021-04-11,17.57719
2021-04-12,19.47743
2021-04-13,19.00237
2021-04-14,18.05225
2021-04-15,21.85273
2021-04-16,17.33966
2021-04-17,24.70308
2021-04-18,18.52731
2021-04-19,19.2399
2021-04-20,19.2399
2021-04-21,20.19002
2021-04-22,18.05225
2021-04-23,22.56532
2021-04-24,15.67695
2021-04-25,17.57719
2021-04-26,21.85273
2021-04-27,19.2399
2021-04-28,18.76484
2021-04-29,18.52731
2021-04-30,16.8646
2021-05-01,13.77672
2021-05-02,14.48931
2021-05-03,22.80285
2021-05-04,18.76484
2021-05-05,13.06413
2021-05-06,21.85273
2021-05-07,17.81472
2021-05-08,14.48931
2021-05-09,19.95249
2021-05-10,23.2779
2021-05-11,22.32779
2021-05-12,15.2019
2021-05-13,14.25178
2021-05-14,12.58907
2021-05-15,17.57719
2021-05-16,18.28978
2021-05-17,22.09026
2021-05-18,13.77672
2021-05-19,16.15201
2021-05-20,23.75296
2021-05-21,20.42755
2021-05-22,12.58907
2021-05-23,15.67695
2021-05-24,27.79097
2021-05-25,20.90261
2021-05-26,20.19002
2021-05-27,25.6532
2021-05-28,20.66508
2021-05-29,15.2019
2021-05-30,16.38954
2021-05-31,16.15201
2021-06-01,19.71496
2021-06-02,17.33966
2021-06-03,23.2779
2021-06-04,9.26365
2021-06-05,13.53919
2021-06-06,17.81472
2021-06-07,17.57719
2021-06-08,19.95249
2021-06-09,20.19002
2021-06-10,17.81472
2021-06-11,16.8646
2021-06-12,13.30166
2021-06-13,15.91448
2021-06-14,20.19002
2021-06-15,16.15201
2021-06-16,17.57719
2021-06-17,13.30166
2021-06-18,12.11401
2021-06-19,15.43942
2021-06-20,15.2019
2021-06-21,17.81472
2021-06-22,14.72684
2021-06-23,26.36579
2021-06-24,18.52731
2021-06-25,12.35154
2021-06-26,13.30166
2021-06-27,16.15201
2021-06-28,14.25178
2021-06-29,16.62707
2021-06-30,14.01425
2021-07-01,15.2019
2021-07-02,13.77672
2021-07-03,13.53919
2021-07-04,14.72684
2021-07-05,19.71496
2021-07-06,16.38954
2021-07-07,17.33966
2021-07-08,12.58907
2021-07-09,8.076
2021-07-10,8.31353
2021-07-11,15.43942
2021-07-12,14.72684
2021-07-13,19.00237
2021-07-14,20.19002
2021-07-15,17.81472
2021-07-16,13.53919
2021-07-17,10.92636
2021-07-18,15.43942
2021-07-19,12.11401
2021-07-20,13.30166
2021-07-21,16.15201
2021-07-22,12.58907
2021-07-23,18.52731
2021-07-24,12.58907
2021-07-25,10.68883
2021-07-26,20.66508
2021-07-27,22.32779
2021-07-28,24.22802
2021-07-29,17.33966
2021-07-30,19.95249
2021-07-31,15.91448
2021-08-01,27.31591
2021-08-02,27.79097
2021-08-03,21.6152
2021-08-04,22.80285
2021-08-05,30.64133
2021-08-06,25.89073
2021-08-07,30.64133
2021-08-08,31.82897
2021-08-09,31.35391
2021-08-10,29.21615
2021-08-11,28.97862
2021-08-12,21.37767
2021-08-13,28.0285
2021-08-14,23.75296
2021-08-15,32.0665
2021-08-16,37.52969
2021-08-17,32.30403
2021-08-18,35.62945
2021-08-19,36.57957
2021-08-20,33.72921
2021-08-21,34.91686
2021-08-22,37.52969
2021-08-23,40.8551
2021-08-24,40.61757
2021-08-25,47.50593
2021-08-26,41.80522
2021-08-27,36.57957
2021-08-28,43.70546
2021-08-29,47.74346
2021-08-30,47.50593
2021-08-31,42.28028
2021-09-01,45.13064
2021-09-02,49.16864
2021-09-03,38.71733
2021-09-04,35.62945
2021-09-05,47.03087
2021-09-06,39.66745
2021-09-07,53.68171
2021-09-08,44.89311
2021-09-09,42.51781
2021-09-10,33.49168
2021-09-11,31.35391
2021-09-12,40.8551
2021-09-13,40.14251
2021-09-14,44.65558
2021-09-15,42.51781
2021-09-16,46.79334
2021-09-17,36.8171
2021-09-18,33.25415
2021-09-19,45.36817
2021-09-20,34.20427
2021-09-21,42.04275
2021-09-22,62.94536
2021-09-23,58.66983
2021-09-24,53.91923
2021-09-25,49.16864
2021-09-26,53.68171
2021-09-27,59.38242
2021-09-28,54.63182
2021-09-29,53.20665
2021-09-30,53.91923
2021-10-01,47.50593
2021-10-02,52.49406
2021-10-03,55.58194
2021-10-04,45.6057
2021-10-05,52.49406
2021-10-06,54.86935
2021-10-07,47.50593
2021-10-08,45.6057
2021-10-09,36.57957
2021-10-10,42.99287
2021-10-11,40.14251
2021-10-12,57.71971
2021-10-13,47.03087
2021-10-14,43.70546
2021-10-15,36.57957
2021-10-16,44.41805
2021-10-17,38.24228
2021-10-18,42.51781
2021-10-19,49.16864
2021-10-20,40.38004
2021-10-21,39.42992
2021-10-22,38.00475
2021-10-23,40.14251
2021-10-24,41.80522
2021-10-25,44.41805
2021-10-26,45.6057
2021-10-27,49.16864
2021-10-28,47.74346
2021-10-29,39.19239
2021-10-30,39.19239
2021-10-31,41.33016
2021-11-01,50.59382
2021-11-02,47.03087
2021-11-03,42.51781
2021-11-04,42.04275
2021-11-05,41.56769
2021-11-06,31.35391
2021-11-07,41.09263
2021-11-08,52.96912
2021-11-09,49.16864
2021-11-10,37.76722
2021-11-11,57.71971
2021-11-12,37.05463
2021-11-13,42.75534
2021-11-14,47.50593
2021-11-15,46.79334
2021-11-16,58.4323
2021-11-17,47.98099
2021-11-18,40.61757
2021-11-19,52.73159
2021-11-20,42.75534
2021-11-21,40.61757
2021-11-22,35.62945
2021-11-23,39.42992
2021-11-24,42.28028
2021-11-25,52.019
2021-11-26,35.86698
2021-11-27,28.50356
2021-11-28,35.62945
2021-11-29,43.70546
2021-11-30,38.95486
2021-12-01,34.20427
2021-12-02,34.20427
2021-12-03,29.21615
2021-12-04,28.26603
2021-12-05,36.10451
2021-12-06,38.24228
2021-12-07,41.09263
2021-12-08,40.14251
2021-12-09,39.42992
2021-12-10,35.15439
2021-12-11,30.4038
2021-12-12,42.51781
2021-12-13,37.05463
2021-12-14,40.14251
2021-12-15,33.49168
2021-12-16,35.86698
2021-12-17,33.96674
2021-12-18,36.34204
2021-12-19,39.42992
2021-12-20,38.24228
2021-12-21,33.72921
2021-12-22,38.00475
2021-12-23,37.52969
2021-12-24,34.4418
2021-12-25,32.77909
2021-12-26,37.05463
2021-12-27,36.8171
2021-12-28,43.70546
2021-12-29,42.51781
2021-12-30,37.52969
2021-12-31,36.10451
2022-01-01,38.95486
2022-01-02,41.33016
2022-01-03,32.77909
2022-01-04,43.46793
2022-01-05,51.06888
2022-01-06,34.91686
2022-01-07,42.28028
2022-01-08,37.52969
2022-01-09,54.39429
2022-01-10,50.11876
2022-01-11,42.04275
2022-01-12,39.19239
2022-01-13,51.06888
2022-01-14,37.05463
2022-01-15,34.67933
2022-01-16,42.04275
2022-01-17,46.55581
2022-01-18,40.61757
2022-01-19,41.80522
2022-01-20,41.09263
2022-01-21,36.57957
2022-01-22,41.56769
2022-01-23,58.66983
2022-01-24,57.71971
2022-01-25,48.93111
2022-01-26,51.06888
2022-01-27,43.94299
2022-01-28,41.33016
2022-01-29,36.57957
2022-01-30,43.2304
2022-01-31,37.52969
2022-02-01,43.70546
2022-02-02,41.56769
2022-02-03,59.38242
2022-02-04,41.80522
2022-02-05,48.69358
2022-02-06,57.24465
2022-02-07,59.85748
2022-02-08,37.05463
2022-02-09,33.96674
2022-02-10,39.19239
2022-02-11,36.10451
2022-02-12,26.60332
2022-02-13,36.34204
2022-02-14,46.55581
2022-02-15,39.42992
2022-02-16,32.30403
2022-02-17,26.84085
2022-02-18,33.25415
2022-02-19,30.87885
2022-02-20,46.55581
2022-02-21,35.15439
2022-02-22,27.79097
2022-02-23,37.76722
2022-02-24,35.39192
2022-02-25,34.91686
2022-02-26,34.4418
2022-02-27,35.86698
2022-02-28,35.39192
2022-03-01,33.72921
2022-03-02,34.67933
2022-03-03,27.31591
2022-03-04,32.54156
2022-03-05,23.75296
2022-03-06,30.64133
2022-03-07,34.20427
2022-03-08,25.6532
2022-03-09,24.94061
2022-03-10,32.0665
2022-03-11,28.50356
2022-03-12,31.82897
2022-03-13,56.29453
2022-03-14,33.25415
2022-03-15,32.54156
2022-03-16,38.95486
2022-03-17,35.39192
2022-03-18,32.77909
2022-03-19,30.64133
2022-03-20,31.35391
2022-03-21,26.60332
2022-03-22,26.12826
2022-03-23,35.39192
2022-03-24,34.67933
2022-03-25,32.0665
2022-03-26,31.11638
2022-03-27,30.64133
2022-03-28,32.77909
2022-03-29,33.25415
2022-03-30,29.92874
2022-03-31,32.30403
2022-04-01,19.47743
2022-04-02,25.17814
2022-04-03,31.82897
2022-04-04,32.30403
2022-04-05,45.6057
2022-04-06,35.39192
2022-04-07,33.25415
2022-04-08,27.55344
2022-04-09,25.41567
2022-04-10,29.45368
2022-04-11,38.95486
2022-04-12,34.20427
2022-04-13,33.72921
2022-04-14,32.54156
2022-04-15,20.90261
2022-04-16,21.85273
2022-04-17,31.11638
2022-04-18,34.67933
2022-04-19,29.45368
2022-04-20,32.0665
2022-04-21,28.74109
2022-04-22,24.46555
2022-04-23,21.14014
2022-04-24,25.6532
2022-04-25,36.8171
2022-04-26,28.74109
2022-04-27,31.11638
2022-04-28,25.6532
2022-04-29,30.64133
2022-04-30,20.42755
2022-05-01,21.6152
2022-05-02,24.22802
2022-05-03,22.56532
2022-05-04,22.80285
2022-05-05,22.80285
2022-05-06,25.17814
2022-05-07,22.80285
2022-05-08,26.36579
2022-05-09,25.6532
2022-05-10,33.01662
2022-05-11,32.77909
2022-05-12,33.72921
2022-05-13,32.0665
2022-05-14,27.55344
2022-05-15,27.31591
2022-05-16,38.71733
2022-05-17,42.04275
2022-05-18,34.20427
2022-05-19,32.77909
2022-05-20,39.19239
2022-05-21,32.30403
2022-05-22,35.86698
2022-05-23,35.62945
2022-05-24,37.52969
2022-05-25,49.6437
2022-05-26,40.61757
2022-05-27,37.29216
2022-05-28,24.22802
2022-05-29,28.74109
2022-05-30,35.39192
2022-05-31,33.72921
2022-06-01,40.61757
2022-06-02,33.25415
2022-06-03,30.64133
2022-06-04,31.82897
2022-06-05,38.00475
2022-06-06,29.69121
2022-06-07,35.15439
2022-06-08,45.36817
2022-06-09,26.36579
2022-06-10,32.77909
2022-06-11,31.35391
2022-06-12,35.39192
2022-06-13,38.4798
2022-06-14,36.57957
2022-06-15,43.70546
2022-06-16,31.11638
2022-06-17,37.76722
2022-06-18,30.64133
2022-06-19,30.4038
2022-06-20,88.8361
2022-06-21,76.95961
2022-06-22,42.51781
2022-06-23,39.66745
2022-06-24,34.20427
2022-06-25,27.79097
2022-06-26,40.14251
2022-06-27,44.65558
2022-06-28,42.99287
2022-06-29,39.90498
2022-06-30,31.59144
2022-07-01,31.35391
2022-07-02,27.79097
2022-07-03,38.95486
2022-07-04,40.14251
2022-07-05,30.4038
2022-07-06,42.04275
2022-07-07,41.56769
2022-07-08,33.01662
2022-07-09,39.66745
2022-07-10,45.84323
2022-07-11,34.20427
2022-07-12,37.05463
2022-07-13,35.86698
2022-07-14,23.75296
2022-07-15,27.31591
2022-07-16,28.50356
2022-07-17,40.61757
2022-07-18,32.0665
2022-07-19,36.34204
2022-07-20,50.11876
2022-07-21,47.2684
2022-07-22,31.11638
2022-07-23,31.59144
2022-07-24,39.90498
2022-07-25,30.4038
2022-07-26,39.90498
2022-07-27,29.69121
2022-07-28,33.01662
2022-07-29,30.64133
2022-07-30,35.39192
2022-07-31,38.00475
2022-08-01,35.15439
2022-08-02,32.54156
2022-08-03,39.66745
2022-08-04,39.42992
2022-08-05,36.10451
2022-08-06,40.14251
2022-08-07,47.03087
2022-08-08,48.93111
2022-08-09,34.91686
2022-08-10,38.95486
2022-08-11,32.77909
2022-08-12,29.45368
2022-08-13,34.20427
2022-08-14,33.49168
2022-08-15,47.74346
2022-08-16,51.30641
2022-08-17,49.88123
2022-08-18,52.019
2022-08-19,41.80522
2022-08-20,38.95486
2022-08-21,50.11876
2022-08-22,56.53206
2022-08-23,49.40617
2022-08-24,47.2684
2022-08-25,52.019
2022-08-26,37.05463
2022-08-27,36.34204
2022-08-28,44.89311
2022-08-29,56.53206
2022-08-30,50.59382
2022-08-31,41.56769
2022-09-01,36.8171
2022-09-02,36.8171
2022-09-03,32.77909
2022-09-04,52.019
2022-09-05,47.98099
2022-09-06,34.67933
2022-09-07,35.62945
2022-09-08,37.05463
2022-09-09,22.80285
2022-09-10,55.34441
2022-09-11,61.99524
2022-09-12,80.28503
2022-09-13,65.08313
2022-09-14,43.70546
2022-09-15,46.79334
2022-09-16,40.38004
2022-09-17,43.46793
2022-09-18,48.21852
2022-09-19,47.2684
2022-09-20,45.13064
2022-09-21,38.00475
2022-09-22,47.2684
2022-09-23,40.8551
2022-09-24,28.50356
2022-09-25,39.42992
2022-09-26,41.33016
2022-09-27,41.33016
2022-09-28,38.71733
2022-09-29,47.50593
2022-09-30,33.25415
2022-10-01,32.77909
2022-10-02,30.4038
2022-10-03,55.81947
2022-10-04,44.41805
2022-10-05,34.4418
2022-10-06,37.29216
2022-10-07,31.11638
2022-10-08,27.07838
2022-10-09,28.50356
2022-10-10,41.80522
2022-10-11,45.84323
2022-10-12,42.04275
2022-10-13,30.16627
2022-10-14,31.82897
2022-10-15,35.86698
2022-10-16,43.2304
2022-10-17,43.94299
2022-10-18,46.31828
2022-10-19,42.99287
2022-10-20,27.79097
2022-10-21,38.71733
2022-10-22,31.11638
2022-10-23,28.50356
2022-10-24,37.52969
2022-10-25,39.42992
2022-10-26,37.76722
2022-10-27,39.42992
2022-10-28,33.49168
2022-10-29,25.17814
2022-10-30,25.6532
2022-10-31,37.05463
2022-11-01,34.20427
2022-11-02,36.57957
2022-11-03,34.91686
2022-11-04,31.35391
2022-11-05,21.85273
2022-11-06,37.52969
2022-11-07,33.72921
2022-11-08,38.00475
2022-11-09,35.62945
2022-11-10,34.91686
2022-11-11,28.97862
2022-11-12,24.94061
2022-11-13,29.69121
2022-11-14,38.4798
2022-11-15,33.96674
2022-11-16,30.87885
2022-11-17,29.92874
2022-11-18,23.2779
2022-11-19,22.56532
2022-11-20,31.59144
2022-11-21,30.64133
2022-11-22,29.21615
2022-11-23,34.67933
2022-11-24,24.22802
2022-11-25,30.16627
2022-11-26,32.30403
2022-11-27,33.01662
2022-11-28,30.64133
2022-11-29,39.90498
2022-11-30,33.72921
2022-12-01,32.30403
2022-12-02,35.86698
2022-12-03,27.31591
2022-12-04,29.69121
2022-12-05,39.42992
2022-12-06,57.95724
2022-12-07,39.42992
2022-12-08,42.28028
2022-12-09,31.82897
2022-12-10,38.95486
2022-12-11,50.35629
2022-12-12,38.4798
2022-12-13,39.90498
2022-12-14,34.67933
2022-12-15,37.29216
2022-12-16,33.01662
2022-12-17,35.86698
2022-12-18,42.99287
2022-12-19,48.69358
2022-12-20,38.71733
2022-12-21,32.0665
2022-12-22,30.16627
2022-12-23,24.46555
2022-12-24,28.26603
2022-12-25,33.25415
2022-12-26,36.34204
2022-12-27,39.42992
2022-12-28,28.26603
2022-12-29,32.30403
2022-12-30,29.45368
2022-12-31,29.69121
2023-01-01,36.34204
2023-01-02,35.39192
2023-01-03,33.49168
2023-01-04,34.67933
2023-01-05,38.4798
2023-01-06,32.54156
2023-01-07,32.0665
2023-01-08,45.6057
2023-01-09,37.52969
2023-01-10,35.62945
2023-01-11,26.84085
2023-01-12,44.18052
2023-01-13,41.09263
2023-01-14,33.25415
2023-01-15,38.95486
2023-01-16,44.41805
2023-01-17,39.66745
2023-01-18,29.92874
2023-01-19,33.25415
2023-01-20,32.0665
2023-01-21,25.89073
2023-01-22,42.28028
2023-01-23,40.38004
2023-01-24,52.73159
2023-01-25,52.019
2023-01-26,47.50593
2023-01-27,39.66745
2023-01-28,38.95486
2023-01-29,40.61757
2023-01-30,45.13064
2023-01-31,36.34204
2023-02-01,43.94299
2023-02-02,41.09263
2023-02-03,34.91686
2023-02-04,31.59144
2023-02-05,44.18052
2023-02-06,29.69121
2023-02-07,30.64133
2023-02-08,39.66745
2023-02-09,30.4038
2023-02-10,31.11638
2023-02-11,29.21615
2023-02-12,40.38004
2023-02-13,38.71733
2023-02-14,34.20427
2023-02-15,33.72921
2023-02-16,39.90498
2023-02-17,35.86698
2023-02-18,34.4418
2023-02-19,37.05463
2023-02-20,41.56769
2023-02-21,35.62945
2023-02-22,36.34204
2023-02-23,33.49168
2023-02-24,32.77909
2023-02-25,25.6532
2023-02-26,35.39192
2023-02-27,35.15439
2023-02-28,27.55344
2023-03-01,33.96674
2023-03-02,38.71733
2023-03-03,30.64133
2023-03-04,39.42992
2023-03-05,31.59144
2023-03-06,38.24228
2023-03-07,30.87885
2023-03-08,30.16627
2023-03-09,35.15439
2023-03-10,27.07838
2023-03-11,19.47743
2023-03-12,28.50356
2023-03-13,34.20427
2023-03-14,37.29216
2023-03-15,31.11638
2023-03-16,29.92874
2023-03-17,27.55344
2023-03-18,30.16627
2023-03-19,30.64133
2023-03-20,31.82897
2023-03-21,46.31828
2023-03-22,47.98099
2023-03-23,39.42992
2023-03-24,40.14251
2023-03-25,29.92874
2023-03-26,30.16627
2023-03-27,35.39192
2023-03-28,40.14251
2023-03-29,32.77909
2023-03-30,32.0665
2023-03-31,30.16627
2023-04-01,22.09026
2023-04-02,27.31591
2023-04-03,36.57957
2023-04-04,34.4418
2023-04-05,32.77909
2023-04-06,29.21615
2023-04-07,26.60332
2023-04-08,28.26603
2023-04-09,31.59144
2023-04-10,31.35391
2023-04-11,29.92874
2023-04-12,35.15439
2023-04-13,31.35391
2023-04-14,27.55344
2023-04-15,27.55344
2023-04-16,26.12826
2023-04-17,29.92874
2023-04-18,36.10451
2023-04-19,32.54156
2023-04-20,30.4038
2023-04-21,27.31591
2023-04-22,23.75296
2023-04-23,30.16627
2023-04-24,30.64133
2023-04-25,38.24228
2023-04-26,28.97862
2023-04-27,24.70308
2023-04-28,23.99049
2023-04-29,26.84085
2023-04-30,34.4418
2023-05-01,29.21615
2023-05-02,32.30403
2023-05-03,31.59144
2023-05-04,29.21615
2023-05-05,32.0665
2023-05-06,37.05463
2023-05-07,36.34204
2023-05-08,33.72921
2023-05-09,35.86698
2023-05-10,32.77909
2023-05-11,35.15439
2023-05-12,37.29216
2023-05-13,36.10451
2023-05-14,41.33016
2023-05-15,37.29216
2023-05-16,33.49168
2023-05-17,39.66745
2023-05-18,32.54156
2023-05-19,38.71733
2023-05-20,24.70308
2023-05-21,34.91686
2023-05-22,33.25415
2023-05-23,47.50593
2023-05-24,35.62945
2023-05-25,40.38004
2023-05-26,36.34204
2023-05-27,28.74109
2023-05-28,37.52969
2023-05-29,44.41805
