date,소득공제
2020-10-18,5.10008
2020-10-19,8.40076
2020-10-20,9.65715
2020-10-21,11.04131
2020-10-22,9.39097
2020-10-23,9.68909
2020-10-24,8.26235
2020-10-25,7.8471
2020-10-26,10.22146
2020-10-27,9.09284
2020-10-28,8.8373
2020-10-29,8.8586
2020-10-30,17.1103
2020-10-31,11.41396
2020-11-01,9.85945
2020-11-02,11.05195
2020-11-03,10.8816
2020-11-04,9.15672
2020-11-05,8.82666
2020-11-06,8.72018
2020-11-07,6.12223
2020-11-08,7.04855
2020-11-09,8.90119
2020-11-10,9.28449
2020-11-11,8.73083
2020-11-12,8.29429
2020-11-13,7.75127
2020-11-14,5.71763
2020-11-15,6.431
2020-11-16,9.52938
2020-11-17,8.84795
2020-11-18,9.94463
2020-11-19,8.94378
2020-11-20,7.49574
2020-11-21,6.06899
2020-11-22,6.45229
2020-11-23,8.98637
2020-11-24,16.16269
2020-11-25,11.31814
2020-11-26,13.09625
2020-11-27,11.42461
2020-11-28,8.12393
2020-11-29,8.32623
2020-11-30,12.69165
2020-12-01,14.0971
2020-12-02,14.56558
2020-12-03,13.02172
2020-12-04,13.13884
2020-12-05,8.60306
2020-12-06,9.8488
2020-12-07,13.64991
2020-12-08,15.01277
2020-12-09,15.16183
2020-12-10,16.0988
2020-12-11,14.78918
2020-12-12,9.25255
2020-12-13,9.12478
2020-12-14,17.14224
2020-12-15,22.13586
2020-12-16,15.66226
2020-12-17,18.55834
2020-12-18,16.17333
2020-12-19,9.76362
2020-12-20,9.58262
2020-12-21,15.94974
2020-12-22,16.3224
2020-12-23,20.16609
2020-12-24,18.13245
2020-12-25,8.87989
2020-12-26,9.79557
2020-12-27,10.83901
2020-12-28,15.98168
2020-12-29,16.89735
2020-12-30,14.15034
2020-12-31,15.83262
2021-01-01,9.2632
2021-01-02,9.0609
2021-01-03,10.2534
2021-01-04,15.35349
2021-01-05,19.22913
2021-01-06,17.00383
2021-01-07,14.49105
2021-01-08,14.15034
2021-01-09,9.68909
2021-01-10,10.58347
2021-01-11,19.89991
2021-01-12,16.14139
2021-01-13,25.14906
2021-01-14,31.48424
2021-01-15,62.03151
2021-01-16,27.01235
2021-01-17,24.53151
2021-01-18,68.73935
2021-01-19,58.27299
2021-01-20,59.90204
2021-01-21,51.49063
2021-01-22,41.55664
2021-01-23,18.5477
2021-01-24,18.49446
2021-01-25,39.35264
2021-01-26,32.97487
2021-01-27,27.37436
2021-01-28,26.73551
2021-01-29,19.59114
2021-01-30,9.56132
2021-01-31,10.44505
2021-02-01,20.38969
2021-02-02,17.40843
2021-02-03,14.6827
2021-02-04,13.55408
2021-02-05,12.78747
2021-02-06,8.07069
2021-02-07,6.8356
2021-02-08,11.04131
2021-02-09,11.19037
2021-02-10,10.92419
2021-02-11,6.10093
2021-02-12,5.29173
2021-02-13,4.99361
2021-02-14,6.59071
2021-02-15,13.39437
2021-02-16,13.96933
2021-02-17,13.05366
2021-02-18,12.32964
2021-02-19,12.03151
2021-02-20,5.83475
2021-02-21,5.87734
2021-02-22,10.658
2021-02-23,9.8488
2021-02-24,10.4557
2021-02-25,11.12649
2021-02-26,9.19931
2021-02-27,5.63245
2021-02-28,5.14267
2021-03-01,6.06899
2021-03-02,8.61371
2021-03-03,8.67759
2021-03-04,8.52853
2021-03-05,9.28449
2021-03-06,5.79216
2021-03-07,6.01575
2021-03-08,8.6563
2021-03-09,8.41141
2021-03-10,10.49829
2021-03-11,8.31558
2021-03-12,6.8356
2021-03-13,4.69548
2021-03-14,5.29173
2021-03-15,7.0379
2021-03-16,7.94293
2021-03-17,6.21805
2021-03-18,7.2402
2021-03-19,5.72827
2021-03-20,5.06814
2021-03-21,5.27044
2021-03-22,6.79301
2021-03-23,6.12223
2021-03-24,6.6333
2021-03-25,6.87819
2021-03-26,5.98381
2021-03-27,4.52512
2021-03-28,4.56771
2021-03-29,7.0379
2021-03-30,5.86669
2021-03-31,6.99531
2021-04-01,6.36712
2021-04-02,5.91993
2021-04-03,4.67419
2021-04-04,4.28023
2021-04-05,7.08049
2021-04-06,7.0379
2021-04-07,6.33517
2021-04-08,6.62265
2021-04-09,6.81431
2021-04-10,5.37691
2021-04-11,4.84454
2021-04-12,7.39991
2021-04-13,7.34667
2021-04-14,6.51618
2021-04-15,7.68739
2021-04-16,7.33603
2021-04-17,4.72742
2021-04-18,4.82325
2021-04-19,8.21976
2021-04-20,7.27214
2021-04-21,6.50553
2021-04-22,6.56942
2021-04-23,6.69718
2021-04-24,4.66354
2021-04-25,4.45059
2021-04-26,6.75042
2021-04-27,6.92078
2021-04-28,6.07964
2021-04-29,6.84625
2021-04-30,6.95272
2021-05-01,9.47614
2021-05-02,10.95613
2021-05-03,17.80238
2021-05-04,13.78833
2021-05-05,8.4327
2021-05-06,13.4689
2021-05-07,10.61541
2021-05-08,6.0264
2021-05-09,6.26064
2021-05-10,14.44846
2021-05-11,13.57538
2021-05-12,12.64906
2021-05-13,10.89224
2021-05-14,9.92333
2021-05-15,6.05834
2021-05-16,6.32453
2021-05-17,10.43441
2021-05-18,10.31729
2021-05-19,6.87819
2021-05-20,9.78492
2021-05-21,9.42291
2021-05-22,5.20655
2021-05-23,6.54812
2021-05-24,9.39097
2021-05-25,11.43526
2021-05-26,9.32708
2021-05-27,9.13543
2021-05-28,7.47444
2021-05-29,5.04684
2021-05-30,6.36712
2021-05-31,10.68994
2021-06-01,6.31388
2021-06-02,5.63245
2021-06-03,6.36712
2021-06-04,5.28109
2021-06-05,4.16311
2021-06-06,3.8011
2021-06-07,5.61115
2021-06-08,5.27044
2021-06-09,5.67504
2021-06-10,6.13287
2021-06-11,5.31303
2021-06-12,3.69463
2021-06-13,4.4293
2021-06-14,5.85604
2021-06-15,6.06899
2021-06-16,6.37776
2021-06-17,5.91993
2021-06-18,5.10008
2021-06-19,3.67333
2021-06-20,3.75851
2021-06-21,5.30238
2021-06-22,5.12137
2021-06-23,5.48339
2021-06-24,5.06814
2021-06-25,4.48253
2021-06-26,3.05579
2021-06-27,3.43909
2021-06-28,5.37691
2021-06-29,5.18526
2021-06-30,5.10008
2021-07-01,5.08943
2021-07-02,4.16311
2021-07-03,3.10902
2021-07-04,3.3965
2021-07-05,5.17461
2021-07-06,5.02555
2021-07-07,4.75936
2021-07-08,4.65289
2021-07-09,4.36541
2021-07-10,3.16226
2021-07-11,3.32197
2021-07-12,4.59965
2021-07-13,5.12137
2021-07-14,5.91993
2021-07-15,5.2172
2021-07-16,4.33347
2021-07-17,3.60945
2021-07-18,3.24744
2021-07-19,4.74872
2021-07-20,4.6103
2021-07-21,4.48253
2021-07-22,4.75936
2021-07-23,4.78066
2021-07-24,3.13032
2021-07-25,3.16226
2021-07-26,4.74872
2021-07-27,5.02555
2021-07-28,4.64224
2021-07-29,4.05664
2021-07-30,4.34412
2021-07-31,3.06643
2021-08-01,3.26873
2021-08-02,4.62095
2021-08-03,4.70613
2021-08-04,4.408
2021-08-05,5.18526
2021-08-06,4.26959
2021-08-07,3.4178
2021-08-08,2.91737
2021-08-09,4.05664
2021-08-10,5.07879
2021-08-11,4.85519
2021-08-12,4.0247
2021-08-13,4.09923
2021-08-14,3.36456
2021-08-15,2.83219
2021-08-16,3.26873
2021-08-17,4.56771
2021-08-18,4.33347
2021-08-19,4.227
2021-08-20,3.91822
2021-08-21,2.59795
2021-08-22,3.5988
2021-08-23,4.33347
2021-08-24,5.05749
2021-08-25,5.83475
2021-08-26,6.39906
2021-08-27,5.04684
2021-08-28,3.76916
2021-08-29,3.96081
2021-08-30,5.58986
2021-08-31,6.09028
2021-09-01,6.35647
2021-09-02,5.87734
2021-09-03,5.48339
2021-09-04,3.72657
2021-09-05,4.62095
2021-09-06,6.32453
2021-09-07,6.55877
2021-09-08,6.0264
2021-09-09,5.93057
2021-09-10,5.8454
2021-09-11,3.65204
2021-09-12,3.73722
2021-09-13,4.84454
2021-09-14,4.57836
2021-09-15,4.49318
2021-09-16,4.75936
2021-09-17,3.85434
2021-09-18,3.2155
2021-09-19,2.66183
2021-09-20,2.64054
2021-09-21,2.21465
2021-09-22,3.00255
2021-09-23,4.53577
2021-09-24,5.10008
2021-09-25,3.77981
2021-09-26,3.44974
2021-09-27,4.99361
2021-09-28,4.89778
2021-09-29,4.16311
2021-09-30,4.54642
2021-10-01,4.72742
2021-10-02,2.9919
2021-10-03,2.91737
2021-10-04,3.55621
2021-10-05,4.8339
2021-10-06,4.53577
2021-10-07,4.66354
2021-10-08,4.07793
2021-10-09,3.00255
2021-10-10,2.90672
2021-10-11,3.4178
2021-10-12,4.43994
2021-10-13,4.88713
2021-10-14,4.41865
2021-10-15,4.09923
2021-10-16,3.0132
2021-10-17,3.44974
2021-10-18,4.15247
2021-10-19,4.26959
2021-10-20,4.227
2021-10-21,3.84369
2021-10-22,4.16311
2021-10-23,3.15161
2021-10-24,2.92802
2021-10-25,5.02555
2021-10-26,5.66439
2021-10-27,4.64224
2021-10-28,4.94037
2021-10-29,4.57836
2021-10-30,3.23679
2021-10-31,3.43909
2021-11-01,4.86584
2021-11-02,5.2172
2021-11-03,4.66354
2021-11-04,4.96166
2021-11-05,4.227
2021-11-06,3.18356
2021-11-07,3.8011
2021-11-08,4.77001
2021-11-09,5.56856
2021-11-10,4.95102
2021-11-11,5.2385
2021-11-12,3.95017
2021-11-13,2.87478
2021-11-14,3.22614
2021-11-15,4.91908
2021-11-16,5.27044
2021-11-17,4.43994
2021-11-18,4.62095
2021-11-19,5.13202
2021-11-20,3.96081
2021-11-21,3.60945
2021-11-22,5.89863
2021-11-23,5.49403
2021-11-24,5.68568
2021-11-25,6.19676
2021-11-26,5.4195
2021-11-27,3.44974
2021-11-28,4.03534
2021-11-29,5.99446
2021-11-30,5.89863
2021-12-01,6.48424
2021-12-02,5.65374
2021-12-03,6.77172
2021-12-04,4.33347
2021-12-05,5.04684
2021-12-06,8.0281
2021-12-07,7.87904
2021-12-08,8.635
2021-12-09,8.73083
2021-12-10,8.66695
2021-12-11,5.91993
2021-12-12,6.35647
2021-12-13,9.56132
2021-12-14,9.77427
2021-12-15,10.57282
2021-12-16,9.6465
2021-12-17,7.22955
2021-12-18,5.19591
2021-12-19,6.58006
2021-12-20,10.6793
2021-12-21,10.2534
2021-12-22,9.76362
2021-12-23,10.73253
2021-12-24,12.01022
2021-12-25,6.66524
2021-12-26,8.20911
2021-12-27,11.24361
2021-12-28,11.86115
2021-12-29,11.83986
2021-12-30,13.33049
2021-12-31,14.54429
2022-01-01,9.69974
2022-01-02,10.40247
2022-01-03,15.18313
2022-01-04,16.48211
2022-01-05,16.58858
2022-01-06,14.2781
2022-01-07,13.6925
2022-01-08,7.97487
2022-01-09,9.79557
2022-01-10,21.32666
2022-01-11,18.1218
2022-01-12,22.93441
2022-01-13,27.94931
2022-01-14,25.0
2022-01-15,30.07879
2022-01-16,27.24659
2022-01-17,56.26064
2022-01-18,55.13202
2022-01-19,45.76235
2022-01-20,43.46252
2022-01-21,39.05451
2022-01-22,16.23722
2022-01-23,17.3126
2022-01-24,41.33304
2022-01-25,36.19037
2022-01-26,29.53577
2022-01-27,24.7977
2022-01-28,18.7287
2022-01-29,9.23126
2022-01-30,6.94207
2022-01-31,6.38841
2022-02-01,6.99531
2022-02-02,8.454
2022-02-03,17.82367
2022-02-04,15.19378
2022-02-05,8.52853
2022-02-06,7.35732
2022-02-07,14.95954
2022-02-08,14.49105
2022-02-09,13.05366
2022-02-10,13.45826
2022-02-11,11.00936
2022-02-12,6.71848
2022-02-13,6.13287
2022-02-14,11.80792
2022-02-15,12.56388
2022-02-16,12.57453
2022-02-17,10.74318
2022-02-18,10.49829
2022-02-19,6.431
2022-02-20,6.11158
2022-02-21,13.21337
2022-02-22,13.85221
2022-02-23,12.73424
2022-02-24,11.41396
2022-02-25,12.32964
2022-02-26,6.66524
2022-02-27,6.17546
2022-02-28,10.15758
2022-03-01,7.11243
2022-03-02,9.20996
2022-03-03,8.51788
2022-03-04,8.48594
2022-03-05,6.25
2022-03-06,5.47274
2022-03-07,7.76192
2022-03-08,7.22955
2022-03-09,5.00425
2022-03-10,9.31643
2022-03-11,7.45315
2022-03-12,5.86669
2022-03-13,5.32367
2022-03-14,6.80366
2022-03-15,6.91013
2022-03-16,6.19676
2022-03-17,5.48339
2022-03-18,5.14267
2022-03-19,4.05664
2022-03-20,4.26959
2022-03-21,5.79216
2022-03-22,5.72827
2022-03-23,5.4195
2022-03-24,5.13202
2022-03-25,5.54727
2022-03-26,4.03534
2022-03-27,4.38671
2022-03-28,4.65289
2022-03-29,4.86584
2022-03-30,4.69548
2022-03-31,5.72827
2022-04-01,5.22785
2022-04-02,4.2057
2022-04-03,4.47189
2022-04-04,6.54812
2022-04-05,6.14352
2022-04-06,5.46209
2022-04-07,5.20655
2022-04-08,5.58986
2022-04-09,4.28023
2022-04-10,4.16311
2022-04-11,6.06899
2022-04-12,5.94122
2022-04-13,5.96252
2022-04-14,4.8339
2022-04-15,5.33432
2022-04-16,3.27938
2022-04-17,3.99275
2022-04-18,5.49403
2022-04-19,5.60051
2022-04-20,5.4408
2022-04-21,6.49488
2022-04-22,5.13202
2022-04-23,3.74787
2022-04-24,3.97146
2022-04-25,6.30323
2022-04-26,6.13287
2022-04-27,6.03705
2022-04-28,6.01575
2022-04-29,5.43015
2022-04-30,4.6316
2022-05-01,7.20826
2022-05-02,13.79897
2022-05-03,13.2879
2022-05-04,11.63756
2022-05-05,7.20826
2022-05-06,8.29429
2022-05-07,5.77086
2022-05-08,8.30494
2022-05-09,11.25425
2022-05-10,11.07325
2022-05-11,9.4442
2022-05-12,9.61456
2022-05-13,7.96422
2022-05-14,5.07879
2022-05-15,5.27044
2022-05-16,8.46465
2022-05-17,8.57112
2022-05-18,7.99616
2022-05-19,7.77257
2022-05-20,7.71933
2022-05-21,4.77001
2022-05-22,5.43015
2022-05-23,8.72018
2022-05-24,8.15587
2022-05-25,7.99616
2022-05-26,7.10178
2022-05-27,6.76107
2022-05-28,4.46124
2022-05-29,4.79131
2022-05-30,8.53918
2022-05-31,8.79471
2022-06-01,4.09923
2022-06-02,5.00425
2022-06-03,4.35477
2022-06-04,3.06643
2022-06-05,3.02385
2022-06-06,3.34327
2022-06-07,4.77001
2022-06-08,6.05834
2022-06-09,4.98296
2022-06-10,4.96166
2022-06-11,3.27938
2022-06-12,3.33262
2022-06-13,4.90843
2022-06-14,4.6316
2022-06-15,4.64224
2022-06-16,4.8126
2022-06-17,4.52512
2022-06-18,3.0132
2022-06-19,6.68654
2022-06-20,7.20826
2022-06-21,6.44165
2022-06-22,5.30238
2022-06-23,4.79131
2022-06-24,4.65289
2022-06-25,2.89608
2022-06-26,2.93867
2022-06-27,4.56771
2022-06-28,5.19591
2022-06-29,5.08943
2022-06-30,5.63245
2022-07-01,4.52512
2022-07-02,3.24744
2022-07-03,3.31132
2022-07-04,4.84454
2022-07-05,5.14267
2022-07-06,4.85519
2022-07-07,4.64224
2022-07-08,4.38671
2022-07-09,2.64054
2022-07-10,3.76916
2022-07-11,5.0149
2022-07-12,8.31558
2022-07-13,5.87734
2022-07-14,4.75936
2022-07-15,4.58901
2022-07-16,3.32197
2022-07-17,3.46039
2022-07-18,5.2385
2022-07-19,4.73807
2022-07-20,5.36626
2022-07-21,7.70868
2022-07-22,6.51618
2022-07-23,3.83304
2022-07-24,4.30153
2022-07-25,6.431
2022-07-26,5.72827
2022-07-27,4.96166
2022-07-28,4.47189
2022-07-29,4.43994
2022-07-30,3.18356
2022-07-31,3.27938
2022-08-01,5.04684
2022-08-02,5.07879
2022-08-03,4.30153
2022-08-04,4.4293
2022-08-05,4.04599
2022-08-06,2.98126
2022-08-07,2.65119
2022-08-08,4.33347
2022-08-09,3.99275
2022-08-10,4.99361
2022-08-11,4.52512
2022-08-12,3.90758
2022-08-13,2.90672
2022-08-14,2.83219
2022-08-15,3.22614
2022-08-16,5.19591
2022-08-17,4.06729
2022-08-18,4.66354
2022-08-19,4.72742
2022-08-20,3.1942
2022-08-21,3.70528
2022-08-22,4.96166
2022-08-23,5.47274
2022-08-24,5.22785
2022-08-25,5.18526
2022-08-26,4.74872
2022-08-27,3.6201
2022-08-28,3.95017
2022-08-29,5.2385
2022-08-30,5.36626
2022-08-31,5.30238
2022-09-01,5.73892
2022-09-02,4.80195
2022-09-03,3.88628
2022-09-04,3.87563
2022-09-05,5.10008
2022-09-06,5.06814
2022-09-07,4.6316
2022-09-08,4.6103
2022-09-09,3.46039
2022-09-10,2.76831
2022-09-11,2.97061
2022-09-12,3.6201
2022-09-13,5.78151
2022-09-14,5.71763
2022-09-15,5.12137
2022-09-16,4.57836
2022-09-17,3.32197
2022-09-18,3.25809
2022-09-19,4.64224
2022-09-20,4.89778
2022-09-21,5.31303
2022-09-22,4.82325
2022-09-23,5.25979
2022-09-24,3.09838
2022-09-25,3.51362
2022-09-26,4.65289
2022-09-27,4.86584
2022-09-28,4.96166
2022-09-29,5.07879
2022-09-30,4.69548
2022-10-01,3.5988
2022-10-02,3.4178
2022-10-03,3.83304
2022-10-04,5.77086
2022-10-05,5.69633
2022-10-06,4.6316
2022-10-07,5.22785
2022-10-08,3.29003
2022-10-09,3.08773
2022-10-10,4.6316
2022-10-11,5.87734
2022-10-12,5.00425
2022-10-13,4.72742
2022-10-14,5.0149
2022-10-15,3.55621
2022-10-16,3.86499
2022-10-17,5.49403
2022-10-18,5.66439
2022-10-19,5.69633
2022-10-20,5.68568
2022-10-21,5.08943
2022-10-22,3.35391
2022-10-23,3.92887
2022-10-24,5.99446
2022-10-25,5.66439
2022-10-26,5.57921
2022-10-27,5.80281
2022-10-28,5.60051
2022-10-29,3.98211
2022-10-30,3.35391
2022-10-31,6.39906
2022-11-01,6.25
2022-11-02,5.89863
2022-11-03,5.66439
2022-11-04,5.4408
2022-11-05,4.32282
2022-11-06,4.50383
2022-11-07,6.18611
2022-11-08,7.67674
2022-11-09,7.4425
2022-11-10,7.86839
2022-11-11,5.2172
2022-11-12,4.13117
2022-11-13,4.38671
2022-11-14,6.39906
2022-11-15,5.93057
2022-11-16,6.34582
2022-11-17,5.98381
2022-11-18,5.63245
2022-11-19,4.16311
2022-11-20,5.14267
2022-11-21,7.11243
2022-11-22,7.36797
2022-11-23,6.93143
2022-11-24,6.29258
2022-11-25,7.80451
2022-11-26,4.51448
2022-11-27,5.10008
2022-11-28,9.63586
2022-11-29,7.81516
2022-11-30,9.05025
2022-12-01,9.38032
2022-12-02,8.34752
2022-12-03,5.16396
2022-12-04,6.05834
2022-12-05,10.477
2022-12-06,18.75
2022-12-07,11.63756
2022-12-08,11.04131
2022-12-09,12.57453
2022-12-10,7.26149
2022-12-11,8.84795
2022-12-12,11.83986
2022-12-13,11.2649
2022-12-14,9.74233
2022-12-15,9.79557
2022-12-16,9.14608
2022-12-17,7.88969
2022-12-18,8.48594
2022-12-19,9.8488
2022-12-20,11.0839
2022-12-21,10.91354
2022-12-22,10.62606
2022-12-23,10.97742
2022-12-24,9.91269
2022-12-25,9.59327
2022-12-26,14.28875
2022-12-27,16.62052
2022-12-28,13.19207
2022-12-29,15.0873
2022-12-30,14.03321
2022-12-31,10.82836
2023-01-01,10.17887
2023-01-02,18.49446
2023-01-03,18.37734
2023-01-04,22.00809
2023-01-05,23.69037
2023-01-06,18.60093
2023-01-07,11.57367
2023-01-08,18.60093
2023-01-09,24.02044
2023-01-10,25.7666
2023-01-11,30.54727
2023-01-12,31.73977
2023-01-13,30.60051
2023-01-14,21.135
2023-01-15,39.10775
2023-01-16,99.69122
2023-01-17,82.53833
2023-01-18,81.73977
2023-01-19,73.01959
2023-01-20,55.29173
2023-01-21,21.78449
2023-01-22,18.59028
2023-01-23,24.1908
2023-01-24,31.31388
2023-01-25,95.30451
2023-01-26,81.15417
2023-01-27,55.08943
2023-01-28,23.32836
2023-01-29,22.17844
2023-01-30,56.67589
2023-01-31,46.89097
2023-02-01,35.60477
2023-02-02,31.53747
2023-02-03,24.40374
2023-02-04,12.78747
2023-02-05,11.53109
2023-02-06,25.181
2023-02-07,23.41354
2023-02-08,21.85902
2023-02-09,19.64437
2023-02-10,20.15545
2023-02-11,9.56132
2023-02-12,9.2632
2023-02-13,18.01533
2023-02-14,18.87776
2023-02-15,17.41908
2023-02-16,15.59838
2023-02-17,14.38458
2023-02-18,7.93228
2023-02-19,6.60136
2023-02-20,14.21422
2023-02-21,15.23637
2023-02-22,13.52214
2023-02-23,12.61712
2023-02-24,13.27725
2023-02-25,7.90034
2023-02-26,7.0379
2023-02-27,11.09454
2023-02-28,11.86115
2023-03-01,8.93313
2023-03-02,10.53023
2023-03-03,10.66865
2023-03-04,7.8471
2023-03-05,6.97402
2023-03-06,9.63586
2023-03-07,9.76362
2023-03-08,9.43356
2023-03-09,8.86925
2023-03-10,11.04131
2023-03-11,5.99446
2023-03-12,5.74957
2023-03-13,8.2304
2023-03-14,8.08134
2023-03-15,7.93228
2023-03-16,6.88884
2023-03-17,6.47359
2023-03-18,4.47189
2023-03-19,4.97231
2023-03-20,6.80366
2023-03-21,7.6448
2023-03-22,6.55877
2023-03-23,6.56942
2023-03-24,6.98466
2023-03-25,4.99361
2023-03-26,4.98296
2023-03-27,6.48424
2023-03-28,6.27129
2023-03-29,7.28279
2023-03-30,6.92078
2023-03-31,6.62265
2023-04-01,4.6103
2023-04-02,4.47189
2023-04-03,6.59071
2023-04-04,6.47359
2023-04-05,6.58006
2023-04-06,5.72827
2023-04-07,5.15332
2023-04-08,3.99275
2023-04-09,4.39735
2023-04-10,7.27214
2023-04-11,6.86754
2023-04-12,6.00511
2023-04-13,5.8454
2023-04-14,5.58986
2023-04-15,3.42844
2023-04-16,4.37606
2023-04-17,6.15417
2023-04-18,6.50553
2023-04-19,6.16482
2023-04-20,6.56942
2023-04-21,5.25979
2023-04-22,3.8224
2023-04-23,3.79045
2023-04-24,5.88798
2023-04-25,6.62265
2023-04-26,6.09028
2023-04-27,6.40971
2023-04-28,7.4425
2023-04-29,5.12137
2023-04-30,5.34497
2023-05-01,14.85306
2023-05-02,20.1235
2023-05-03,14.24616
2023-05-04,12.83006
2023-05-05,8.41141
2023-05-06,6.88884
2023-05-07,6.98466
2023-05-08,11.14778
2023-05-09,10.91354
2023-05-10,11.40332
2023-05-11,9.97657
2023-05-12,8.89054
2023-05-13,5.86669
2023-05-14,5.65374
2023-05-15,10.38117
2023-05-16,9.8701
2023-05-17,9.36967
2023-05-18,9.19931
2023-05-19,7.8258
2023-05-20,5.37691
2023-05-21,6.11158
2023-05-22,9.49744
2023-05-23,8.40076
2023-05-24,9.40161
2023-05-25,8.28364
2023-05-26,7.18696
2023-05-27,4.26959
2023-05-28,5.17461
2023-05-29,6.18611
2023-05-30,9.88074
