date,삼성전자주식
2020-11-09,12.69277
2020-11-10,12.22549
2020-11-11,13.12273
2020-11-12,12.1389
2020-11-13,14.94856
2020-11-14,3.62181
2020-11-15,3.12019
2020-11-16,22.59528
2020-11-17,19.6617
2020-11-18,17.12374
2020-11-19,14.75299
2020-11-20,14.09909
2020-11-21,4.11746
2020-11-22,3.76065
2020-11-23,19.96924
2020-11-24,21.389
2020-11-25,21.28599
2020-11-26,19.5766
2020-11-27,18.05831
2020-11-28,5.43869
2020-11-29,5.21475
2020-11-30,19.99163
2020-12-01,19.94088
2020-12-02,23.10436
2020-12-03,25.3721
2020-12-04,28.21163
2020-12-05,6.45835
2020-12-06,6.05228
2020-12-07,27.42934
2020-12-08,25.26909
2020-12-09,25.54528
2020-12-10,26.23949
2020-12-11,22.7386
2020-12-12,5.33418
2020-12-13,4.73702
2020-12-14,22.81175
2020-12-15,20.3574
2020-12-16,19.58855
2020-12-17,19.31833
2020-12-18,16.95654
2020-12-19,4.60266
2020-12-20,3.93383
2020-12-21,19.14366
2020-12-22,17.87169
2020-12-23,18.98093
2020-12-24,27.94888
2020-12-25,7.21675
2020-12-26,5.79997
2020-12-27,6.08512
2020-12-28,30.96009
2020-12-29,27.33529
2020-12-30,36.74215
2020-12-31,14.50368
2021-01-01,7.21974
2021-01-02,6.39117
2021-01-03,7.16749
2021-01-04,39.27414
2021-01-05,36.5839
2021-01-06,39.04274
2021-01-07,34.63714
2021-01-08,53.30755
2021-01-09,14.62609
2021-01-10,11.49993
2021-01-11,69.76994
2021-01-12,62.13367
2021-01-13,48.21521
2021-01-14,41.97632
2021-01-15,41.8106
2021-01-16,9.72186
2021-01-17,8.00949
2021-01-18,64.62833
2021-01-19,59.03139
2021-01-20,42.46301
2021-01-21,40.69092
2021-01-22,39.21741
2021-01-23,8.10056
2021-01-24,6.3434
2021-01-25,39.31146
2021-01-26,37.69165
2021-01-27,34.89542
2021-01-28,43.0975
2021-01-29,41.14327
2021-01-30,9.20382
2021-01-31,6.42252
2021-02-01,34.42067
2021-02-02,33.02031
2021-02-03,29.75978
2021-02-04,30.31366
2021-02-05,26.03794
2021-02-06,5.28343
2021-02-07,4.05774
2021-02-08,24.72269
2021-02-09,23.79111
2021-02-10,22.63559
2021-02-11,5.19982
2021-02-12,5.34911
2021-02-13,4.99529
2021-02-14,4.88482
2021-02-15,27.05611
2021-02-16,26.20217
2021-02-17,24.55996
2021-02-18,25.19594
2021-02-19,23.87471
2021-02-20,5.39092
2021-02-21,4.54294
2021-02-22,22.91327
2021-02-23,23.22977
2021-02-24,23.00882
2021-02-25,25.91105
2021-02-26,23.96876
2021-02-27,4.70417
2021-02-28,4.63251
2021-03-01,4.55339
2021-03-02,21.93392
2021-03-03,19.78113
2021-03-04,19.43179
2021-03-05,19.78113
2021-03-06,4.01893
2021-03-07,3.42325
2021-03-08,19.14366
2021-03-09,20.32903
2021-03-10,20.36486
2021-03-11,20.37233
2021-03-12,18.92271
2021-03-13,4.22047
2021-03-14,4.10104
2021-03-15,18.85403
2021-03-16,18.54052
2021-03-17,17.22078
2021-03-18,18.18521
2021-03-19,16.39819
2021-03-20,3.66958
2021-03-21,3.17095
2021-03-22,16.44894
2021-03-23,15.0889
2021-03-24,16.26084
2021-03-25,15.60993
2021-03-26,14.4992
2021-03-27,3.1381
2021-03-28,2.57378
2021-03-29,15.12921
2021-03-30,15.15608
2021-03-31,14.81868
2021-04-01,15.73832
2021-04-02,18.94361
2021-04-03,4.10402
2021-04-04,3.4964
2021-04-05,19.63184
2021-04-06,20.02746
2021-04-07,19.38252
2021-04-08,17.10135
2021-04-09,16.91175
2021-04-10,3.48894
2021-04-11,2.92611
2021-04-12,16.73409
2021-04-13,17.79108
2021-04-14,17.30886
2021-04-15,17.62686
2021-04-16,17.86871
2021-04-17,4.36379
2021-04-18,3.45311
2021-04-19,16.8804
2021-04-20,16.63855
2021-04-21,17.17152
2021-04-22,15.98166
2021-04-23,16.37131
2021-04-24,3.7084
2021-04-25,3.05152
2021-04-26,16.04884
2021-04-27,14.93214
2021-04-28,15.35912
2021-04-29,16.89085
2021-04-30,15.59798
2021-05-01,3.69198
2021-05-02,3.96667
2021-05-03,16.81919
2021-05-04,15.4054
2021-05-05,4.48621
2021-05-06,15.23968
2021-05-07,14.03639
2021-05-08,3.09481
2021-05-09,2.5917
2021-05-10,16.77888
2021-05-11,17.5537
2021-05-12,24.70029
2021-05-13,30.66598
2021-05-14,23.52238
2021-05-15,4.05326
2021-05-16,3.40534
2021-05-17,19.59004
2021-05-18,18.15087
2021-05-19,5.40137
2021-05-20,17.86423
2021-05-21,18.63756
2021-05-22,3.51283
2021-05-23,2.738
2021-05-24,17.18943
2021-05-25,16.33698
2021-05-26,15.83685
2021-05-27,17.01924
2021-05-28,16.50418
2021-05-29,3.08137
2021-05-30,2.21548
2021-05-31,15.14563
2021-06-01,15.41286
2021-06-02,15.4054
2021-06-03,21.27256
2021-06-04,16.46985
2021-06-05,2.95
2021-06-06,2.46629
2021-06-07,15.52035
2021-06-08,15.33075
2021-06-09,14.37678
2021-06-10,14.68581
2021-06-11,14.17075
2021-06-12,2.33939
2021-06-13,2.00797
2021-06-14,13.73034
2021-06-15,13.30188
2021-06-16,14.04386
2021-06-17,13.14811
2021-06-18,12.96746
2021-06-19,2.40508
2021-06-20,2.11247
2021-06-21,15.37554
2021-06-22,13.83634
2021-06-23,13.96025
2021-06-24,15.72189
2021-06-25,14.85152
2021-06-26,2.60961
2021-06-27,2.0438
2021-06-28,13.14512
2021-06-29,12.40613
2021-06-30,12.03439
2021-07-01,12.20011
2021-07-02,12.10008
2021-07-03,2.33044
2021-07-04,1.89301
2021-07-05,11.93735
2021-07-06,12.82713
2021-07-07,13.58852
2021-07-08,13.31233
2021-07-09,15.11129
2021-07-10,2.94403
2021-07-11,2.38866
2021-07-12,13.7826
2021-07-13,12.95851
2021-07-14,13.12273
2021-07-15,13.41833
2021-07-16,12.59125
2021-07-17,2.36328
2021-07-18,1.94825
2021-07-19,13.28098
2021-07-20,13.80051
2021-07-21,14.71865
2021-07-22,15.24565
2021-07-23,12.77786
2021-07-24,3.01419
2021-07-25,2.25878
2021-07-26,12.29864
2021-07-27,13.03017
2021-07-28,13.84231
2021-07-29,14.53801
2021-07-30,12.56139
2021-07-31,2.81265
2021-08-01,2.20951
2021-08-02,12.60618
2021-08-03,18.15087
2021-08-04,21.90854
2021-08-05,18.04636
2021-08-06,15.595
2021-08-07,2.87237
2021-08-08,2.57378
2021-08-09,19.62438
2021-08-10,20.51416
2021-08-11,22.8431
2021-08-12,30.64061
2021-08-13,100.0
2021-08-14,36.17485
2021-08-15,36.57943
2021-08-16,21.69505
2021-08-17,47.67776
2021-08-18,45.49064
2021-08-19,44.89049
2021-08-20,45.15474
2021-08-21,11.18791
2021-08-22,9.33819
2021-08-23,43.14527
2021-08-24,47.40755
2021-08-25,43.33189
2021-08-26,36.93325
2021-08-27,35.03426
2021-08-28,7.48548
2021-08-29,5.76564
2021-08-30,31.65877
2021-08-31,36.69587
2021-09-01,35.81207
2021-09-02,30.69136
2021-09-03,30.08972
2021-09-04,6.43894
2021-09-05,5.43272
2021-09-06,32.39777
2021-09-07,30.55252
2021-09-08,28.5774
2021-09-09,29.80905
2021-09-10,28.07428
2021-09-11,5.38644
2021-09-12,4.66386
2021-09-13,26.01704
2021-09-14,29.02378
2021-09-15,26.39326
2021-09-16,23.35219
2021-09-17,23.52537
2021-09-18,4.60713
2021-09-19,3.17244
2021-09-20,3.02166
2021-09-21,3.36652
2021-09-22,3.75169
2021-09-23,24.40469
2021-09-24,22.34895
2021-09-25,4.45784
2021-09-26,3.18588
2021-09-27,21.33078
2021-09-28,22.04439
2021-09-29,28.58934
2021-09-30,24.78987
2021-10-01,24.8466
2021-10-02,4.66088
2021-10-03,3.21275
2021-10-04,6.23889
2021-10-05,27.98023
2021-10-06,27.38754
2021-10-07,26.03048
2021-10-08,25.17653
2021-10-09,5.10129
2021-10-10,3.59494
2021-10-11,5.6044
2021-10-12,35.51647
2021-10-13,32.64261
2021-10-14,29.24473
2021-10-15,27.68612
2021-10-16,5.17295
2021-10-17,3.6024
2021-10-18,23.20738
2021-10-19,21.65176
2021-10-20,19.9991
2021-10-21,19.50793
2021-10-22,18.16132
2021-10-23,3.61136
2021-10-24,2.76488
2021-10-25,19.99462
2021-10-26,20.61717
2021-10-27,19.56466
2021-10-28,22.21459
2021-10-29,19.91997
2021-10-30,4.15179
2021-10-31,3.06644
2021-11-01,20.41712
2021-11-02,23.90158
2021-11-03,20.79184
2021-11-04,20.50072
2021-11-05,18.24194
2021-11-06,3.52925
2021-11-07,2.68874
2021-11-08,18.97048
2021-11-09,18.11653
2021-11-10,17.08493
2021-11-11,18.27926
2021-11-12,17.04611
2021-11-13,3.22619
2021-11-14,3.09481
2021-11-15,19.64826
2021-11-16,18.6928
2021-11-17,17.07448
2021-11-18,17.29841
2021-11-19,16.74305
2021-11-20,3.41877
2021-11-21,2.64395
2021-11-22,30.19273
2021-11-23,25.5841
2021-11-24,23.53432
2021-11-25,19.30937
2021-11-26,18.59874
2021-11-27,4.01146
2021-11-28,3.14109
2021-11-29,19.77367
2021-11-30,21.61443
2021-12-01,24.34498
2021-12-02,26.00211
2021-12-03,22.56393
2021-12-04,3.71736
2021-12-05,3.371
2021-12-06,23.58956
2021-12-07,25.94091
2021-12-08,26.22157
2021-12-09,24.64207
2021-12-10,21.49649
2021-12-11,3.60091
2021-12-12,2.86192
2021-12-13,23.04166
2021-12-14,20.09166
2021-12-15,20.06031
2021-12-16,20.97547
2021-12-17,18.7137
2021-12-18,3.2441
2021-12-19,2.62006
2021-12-20,18.34047
2021-12-21,20.28275
2021-12-22,22.99986
2021-12-23,25.51692
2021-12-24,24.21808
2021-12-25,3.90845
2021-12-26,3.44565
2021-12-27,21.58308
2021-12-28,20.57984
2021-12-29,20.95755
2021-12-30,19.81248
2021-12-31,9.03064
2022-01-01,2.56035
2022-01-02,2.52601
2022-01-03,21.42334
2022-01-04,18.9869
2022-01-05,20.91127
2022-01-06,19.75128
2022-01-07,21.43678
2022-01-08,4.10104
2022-01-09,2.85146
2022-01-10,18.96302
2022-01-11,19.84533
2022-01-12,25.28552
2022-01-13,19.27802
2022-01-14,16.92817
2022-01-15,3.72333
2022-01-16,3.05152
2022-01-17,16.05929
2022-01-18,16.10557
2022-01-19,15.99808
2022-01-20,16.80575
2022-01-21,17.58356
2022-01-22,3.46207
2022-01-23,2.52601
2022-01-24,17.57012
2022-01-25,20.10808
2022-01-26,19.21532
2022-01-27,25.10039
2022-01-28,24.62415
2022-01-29,3.98757
2022-01-30,2.59319
2022-01-31,2.64246
2022-02-01,3.4979
2022-02-02,3.45162
2022-02-03,21.52187
2022-02-04,19.94685
2022-02-05,3.74124
2022-02-06,2.62603
2022-02-07,19.70052
2022-02-08,18.3121
2022-02-09,18.90181
2022-02-10,19.64976
2022-02-11,18.16281
2022-02-12,3.49043
2022-02-13,2.30356
2022-02-14,18.03293
2022-02-15,17.44024
2022-02-16,18.51663
2022-02-17,19.05707
2022-02-18,16.51762
2022-02-19,2.85296
2022-02-20,2.1901
2022-02-21,16.9431
2022-02-22,17.13419
2022-02-23,16.76992
2022-02-24,21.28599
2022-02-25,20.21856
2022-02-26,3.91591
2022-02-27,2.62454
2022-02-28,18.42109
2022-03-01,4.48472
2022-03-02,17.69702
2022-03-03,18.29568
2022-03-04,18.1449
2022-03-05,3.64271
2022-03-06,2.67082
2022-03-07,22.90431
2022-03-08,22.54452
2022-03-09,5.27745
2022-03-10,20.49176
2022-03-11,20.50968
2022-03-12,3.62181
2022-03-13,3.10825
2022-03-14,19.49151
2022-03-15,18.4808
2022-03-16,19.66319
2022-03-17,21.39498
2022-03-18,18.64502
2022-03-19,3.59643
2022-03-20,3.14109
2022-03-21,17.5746
2022-03-22,17.76271
2022-03-23,17.56863
2022-03-24,18.03144
2022-03-25,18.20014
2022-03-26,3.3068
2022-03-27,2.6335
2022-03-28,18.39123
2022-03-29,17.5761
2022-03-30,17.57012
2022-03-31,17.14763
2022-04-01,17.31782
2022-04-02,3.09481
2022-04-03,2.31551
2022-04-04,17.47458
2022-04-05,16.61615
2022-04-06,17.80451
2022-04-07,20.79333
2022-04-08,19.25563
2022-04-09,3.59344
2022-04-10,2.76786
2022-04-11,18.23895
2022-04-12,19.03766
2022-04-13,20.69629
2022-04-14,19.30191
2022-04-15,19.3034
2022-04-16,3.82783
2022-04-17,3.22619
2022-04-18,18.66593
2022-04-19,18.90927
2022-04-20,18.48379
2022-04-21,18.29568
2022-04-22,16.33698
2022-04-23,3.23067
2022-04-24,2.8231
2022-04-25,17.74927
2022-04-26,18.53306
2022-04-27,21.15462
2022-04-28,20.81274
2022-04-29,22.16831
2022-04-30,4.12642
2022-05-01,2.99478
2022-05-02,17.84333
2022-05-03,18.1658
2022-05-04,17.01028
2022-05-05,4.48919
2022-05-06,16.122
2022-05-07,2.87834
2022-05-08,2.37672
2022-05-09,16.31309
2022-05-10,16.97744
2022-05-11,16.37131
2022-05-12,17.5328
2022-05-13,18.28822
2022-05-14,3.33816
2022-05-15,2.37224
2022-05-16,16.58331
2022-05-17,17.7642
2022-05-18,17.64178
2022-05-19,17.1536
2022-05-20,18.41959
2022-05-21,3.96667
2022-05-22,2.80817
2022-05-23,16.99237
2022-05-24,15.76817
2022-05-25,15.28447
2022-05-26,15.33822
2022-05-27,13.65719
2022-05-28,2.5066
2022-05-29,1.97064
2022-05-30,15.02321
2022-05-31,14.47083
2022-06-01,3.76662
2022-06-02,13.05256
2022-06-03,12.47331
2022-06-04,2.31401
2022-06-05,1.78104
2022-06-06,2.51407
2022-06-07,13.17199
2022-06-08,15.07248
2022-06-09,16.331
2022-06-10,15.69054
2022-06-11,3.58598
2022-06-12,2.75592
2022-06-13,19.07051
2022-06-14,19.61542
2022-06-15,19.92296
2022-06-16,18.15385
2022-06-17,22.08769
2022-06-18,6.18216
2022-06-19,4.6355
2022-06-20,24.23749
2022-06-21,20.41861
2022-06-22,21.73088
2022-06-23,21.92944
2022-06-24,20.39024
2022-06-25,5.54469
2022-06-26,4.12343
2022-06-27,19.56615
2022-06-28,17.41038
2022-06-29,17.32081
2022-06-30,17.81795
2022-07-01,19.27802
2022-07-02,5.04307
2022-07-03,3.73079
2022-07-04,17.34619
2022-07-05,16.64302
2022-07-06,16.88189
2022-07-07,18.87941
2022-07-08,16.83113
2022-07-09,3.67108
2022-07-10,2.71412
2022-07-11,15.47407
2022-07-12,14.41709
2022-07-13,14.67685
2022-07-14,14.47083
2022-07-15,16.55345
2022-07-16,4.08909
2022-07-17,3.00673
2022-07-18,19.1138
2022-07-19,16.59973
2022-07-20,16.51314
2022-07-21,15.85476
2022-07-22,15.05904
2022-07-23,3.2874
2022-07-24,2.67381
2022-07-25,15.79803
2022-07-26,14.3096
2022-07-27,13.74229
2022-07-28,15.24267
2022-07-29,14.28272
2022-07-30,2.97836
2022-07-31,2.32447
2022-08-01,12.93313
2022-08-02,12.65992
2022-08-03,12.47182
2022-08-04,12.118
2022-08-05,12.06574
2022-08-06,2.51407
2022-08-07,1.99453
2022-08-08,11.85076
2022-08-09,12.97194
2022-08-10,14.1394
2022-08-11,14.10208
2022-08-12,13.66764
2022-08-13,2.66485
2022-08-14,2.08261
2022-08-15,2.73651
2022-08-16,13.56314
2022-08-17,12.15532
2022-08-18,12.23295
2022-08-19,11.9493
2022-08-20,2.49316
2022-08-21,1.94228
2022-08-22,11.7791
2022-08-23,11.97617
2022-08-24,12.22399
2022-08-25,11.8433
2022-08-26,11.39244
2022-08-27,2.47824
2022-08-28,1.8124
2022-08-29,13.04659
2022-08-30,12.44942
2022-08-31,11.94631
2022-09-01,11.83733
2022-09-02,11.81493
2022-09-03,2.63798
2022-09-04,2.24833
2022-09-05,12.02394
2022-09-06,11.07295
2022-09-07,13.52731
2022-09-08,12.26579
2022-09-09,3.01718
2022-09-10,2.33342
2022-09-11,2.34387
2022-09-12,2.88282
2022-09-13,15.93687
2022-09-14,15.55469
2022-09-15,13.58852
2022-09-16,13.487
2022-09-17,3.18289
2022-09-18,2.45883
2022-09-19,13.16154
2022-09-20,12.3703
2022-09-21,13.93189
2022-09-22,16.01152
2022-09-23,14.46038
2022-09-24,3.371
2022-09-25,2.46181
2022-09-26,16.85651
2022-09-27,15.16653
2022-09-28,17.5119
2022-09-29,15.2158
2022-09-30,14.88735
2022-10-01,3.57105
2022-10-02,3.2665
2022-10-03,4.47277
2022-10-04,16.88338
2022-10-05,16.94907
2022-10-06,15.60993
2022-10-07,15.21878
2022-10-08,3.76065
2022-10-09,2.73054
2022-10-10,3.57553
2022-10-11,14.68432
2022-10-12,13.55269
2022-10-13,12.95701
2022-10-14,13.30188
2022-10-15,3.83978
2022-10-16,3.16647
2022-10-17,15.32776
2022-10-18,13.55866
2022-10-19,12.21802
2022-10-20,11.3372
2022-10-21,10.5997
2022-10-22,2.75144
2022-10-23,1.98557
2022-10-24,12.3688
2022-10-25,13.28695
2022-10-26,15.66964
2022-10-27,18.46886
2022-10-28,14.57086
2022-10-29,3.17692
2022-10-30,2.08709
2022-10-31,14.39768
2022-11-01,15.2785
2022-11-02,13.94383
2022-11-03,13.60195
2022-11-04,12.38523
2022-11-05,2.30058
2022-11-06,1.72581
2022-11-07,12.88685
2022-11-08,15.31433
2022-11-09,15.48004
2022-11-10,13.58404
2022-11-11,18.11952
2022-11-12,3.39489
2022-11-13,2.2543
2022-11-14,14.58728
2022-11-15,14.1409
2022-11-16,13.32875
2022-11-17,12.78384
2022-11-18,11.99558
2022-11-19,2.19906
2022-11-20,1.73327
2022-11-21,10.93113
2022-11-22,9.85772
2022-11-23,10.42503
2022-11-24,10.46982
2022-11-25,9.22771
2022-11-26,1.98259
2022-11-27,1.43469
2022-11-28,9.40387
2022-11-29,9.41731
2022-11-30,10.20856
2022-12-01,11.94332
2022-12-02,9.6935
2022-12-03,1.87211
2022-12-04,1.65415
2022-12-05,9.73829
2022-12-06,9.12321
2022-12-07,9.48001
2022-12-08,9.45165
2022-12-09,9.69649
2022-12-10,2.03633
2022-12-11,1.60787
2022-12-12,9.33221
2022-12-13,9.28145
2022-12-14,9.4188
2022-12-15,8.84104
2022-12-16,8.5335
2022-12-17,2.02738
2022-12-18,1.9169
2022-12-19,8.59919
2022-12-20,8.63502
2022-12-21,8.46334
2022-12-22,8.40063
2022-12-23,8.19461
2022-12-24,1.88853
2022-12-25,1.5168
2022-12-26,8.20506
2022-12-27,8.29165
2022-12-28,9.44568
2022-12-29,9.69649
2022-12-30,6.43596
2022-12-31,1.94377
2023-01-01,1.64668
2023-01-02,9.38894
2023-01-03,9.76815
2023-01-04,11.13267
2023-01-05,10.59522
2023-01-06,11.85076
2023-01-07,2.54392
2023-01-08,1.80045
2023-01-09,12.19264
2023-01-10,11.48052
2023-01-11,10.82065
2023-01-12,10.33097
2023-01-13,10.43249
2023-01-14,2.20653
2023-01-15,1.72282
2023-01-16,10.34292
2023-01-17,9.43224
2023-01-18,8.54545
2023-01-19,9.12918
2023-01-20,8.5977
2023-01-21,1.86913
2023-01-22,1.57204
2023-01-23,1.6855
2023-01-24,1.93183
2023-01-25,12.29565
2023-01-26,12.13292
2023-01-27,13.6139
2023-01-28,2.96045
2023-01-29,2.20802
2023-01-30,11.80747
2023-01-31,11.73879
2023-02-01,11.52083
2023-02-02,12.52258
2023-02-03,11.94631
2023-02-04,2.40508
2023-02-05,1.7691
2023-02-06,10.29962
2023-02-07,10.29365
2023-02-08,10.92814
2023-02-09,10.21602
2023-02-10,9.69649
2023-02-11,2.00797
2023-02-12,1.48246
2023-02-13,9.55615
2023-02-14,10.31754
2023-02-15,9.65319
2023-02-16,10.79229
2023-02-17,9.29489
2023-02-18,1.8542
2023-02-19,1.50038
2023-02-20,9.67111
2023-02-21,9.03064
2023-02-22,8.86195
2023-02-23,9.44866
2023-02-24,8.78133
2023-02-25,1.77806
2023-02-26,1.29734
2023-02-27,8.40511
2023-02-28,8.52156
2023-03-01,2.64544
2023-03-02,8.43049
2023-03-03,7.8169
2023-03-04,1.72282
2023-03-05,1.4541
2023-03-06,8.72161
2023-03-07,8.67832
2023-03-08,8.58576
2023-03-09,8.36779
2023-03-10,8.30359
2023-03-11,1.81837
2023-03-12,1.53919
2023-03-13,9.63528
2023-03-14,9.60094
2023-03-15,10.01149
2023-03-16,9.65916
2023-03-17,9.66513
2023-03-18,1.98259
2023-03-19,1.53919
2023-03-20,8.88285
2023-03-21,8.67533
2023-03-22,8.94853
2023-03-23,9.99059
2023-03-24,9.6517
2023-03-25,1.9169
2023-03-26,1.37049
2023-03-27,8.42004
2023-03-28,8.85
2023-03-29,8.35286
2023-03-30,9.49494
2023-03-31,9.71141
2023-04-01,2.02439
2023-04-02,1.76761
2023-04-03,9.35013
2023-04-04,9.05304
2023-04-05,9.38148
2023-04-06,8.96944
2023-04-07,15.56962
2023-04-08,2.82907
2023-04-09,2.08709
2023-04-10,13.12123
2023-04-11,13.0227
2023-04-12,11.87614
2023-04-13,11.58204
2023-04-14,11.41035
2023-04-15,2.03783
2023-04-16,1.37348
2023-04-17,10.38024
2023-04-18,10.11898
2023-04-19,10.11301
2023-04-20,9.50241
2023-04-21,9.12768
2023-04-22,1.69893
2023-04-23,1.35108
2023-04-24,8.82761
2023-04-25,9.47852
2023-04-26,9.82338
2023-04-27,10.08763
2023-04-28,9.67558
2023-04-29,1.85121
2023-04-30,1.17641
2023-05-01,3.80096
2023-05-02,9.17247
2023-05-03,8.45438
2023-05-04,8.03487
2023-05-05,2.14084
2023-05-06,1.53023
2023-05-07,1.2421
2023-05-08,9.04259
2023-05-09,8.37525
2023-05-10,8.21253
2023-05-11,8.30359
2023-05-12,8.008
2023-05-13,1.42424
2023-05-14,1.19433
2023-05-15,8.0707
2023-05-16,8.76341
2023-05-17,8.6395
2023-05-18,9.58153
2023-05-19,14.59773
2023-05-20,2.64246
2023-05-21,1.81837
2023-05-22,13.17946
2023-05-23,11.45066
2023-05-24,10.3892
2023-05-25,11.75671
2023-05-26,15.48452
2023-05-27,2.55885
2023-05-28,1.92138
2023-05-29,3.60688
