date,유언
2021-04-21,4.34232
2021-04-22,5.14333
2021-04-23,4.51096
2021-04-24,4.59527
2021-04-25,6.07082
2021-04-26,5.35413
2021-04-27,4.93254
2021-04-28,5.18549
2021-04-29,5.05902
2021-04-30,4.84822
2021-05-01,4.13153
2021-05-02,5.31197
2021-05-03,6.57672
2021-05-04,5.05902
2021-05-05,4.59527
2021-05-06,4.93254
2021-05-07,3.87858
2021-05-08,4.13153
2021-05-09,4.34232
2021-05-10,4.84822
2021-05-11,5.73355
2021-05-12,4.25801
2021-05-13,6.07082
2021-05-14,3.92074
2021-05-15,4.25801
2021-05-16,4.25801
2021-05-17,4.63743
2021-05-18,4.84822
2021-05-19,4.25801
2021-05-20,6.53456
2021-05-21,4.42664
2021-05-22,4.21585
2021-05-23,4.25801
2021-05-24,4.51096
2021-05-25,5.05902
2021-05-26,5.52276
2021-05-27,5.77571
2021-05-28,5.39629
2021-05-29,4.38448
2021-05-30,5.86003
2021-05-31,5.26981
2021-06-01,5.77571
2021-06-02,4.76391
2021-06-03,5.14333
2021-06-04,4.42664
2021-06-05,5.10118
2021-06-06,4.42664
2021-06-07,5.43844
2021-06-08,5.81787
2021-06-09,6.78752
2021-06-10,5.90219
2021-06-11,6.45025
2021-06-12,5.52276
2021-06-13,4.93254
2021-06-14,6.15514
2021-06-15,5.39629
2021-06-16,5.43844
2021-06-17,6.1973
2021-06-18,4.80607
2021-06-19,5.01686
2021-06-20,6.23946
2021-06-21,4.76391
2021-06-22,4.21585
2021-06-23,4.93254
2021-06-24,3.9629
2021-06-25,3.58347
2021-06-26,4.08937
2021-06-27,3.66779
2021-06-28,4.9747
2021-06-29,4.59527
2021-06-30,6.28161
2021-07-01,4.55311
2021-07-02,3.83642
2021-07-03,4.42664
2021-07-04,3.49915
2021-07-05,4.67959
2021-07-06,5.31197
2021-07-07,4.76391
2021-07-08,5.77571
2021-07-09,5.18549
2021-07-10,3.54131
2021-07-11,5.26981
2021-07-12,5.39629
2021-07-13,4.67959
2021-07-14,4.30016
2021-07-15,4.76391
2021-07-16,4.89038
2021-07-17,3.58347
2021-07-18,4.00505
2021-07-19,5.35413
2021-07-20,4.67959
2021-07-21,6.45025
2021-07-22,5.18549
2021-07-23,4.4688
2021-07-24,3.79426
2021-07-25,4.04721
2021-07-26,3.66779
2021-07-27,4.80607
2021-07-28,5.18549
2021-07-29,4.72175
2021-07-30,4.38448
2021-07-31,4.04721
2021-08-01,3.54131
2021-08-02,4.63743
2021-08-03,4.55311
2021-08-04,4.80607
2021-08-05,4.84822
2021-08-06,4.04721
2021-08-07,3.45699
2021-08-08,5.35413
2021-08-09,4.89038
2021-08-10,4.89038
2021-08-11,4.51096
2021-08-12,6.11298
2021-08-13,4.17369
2021-08-14,3.33052
2021-08-15,4.51096
2021-08-16,4.00505
2021-08-17,5.31197
2021-08-18,5.26981
2021-08-19,5.4806
2021-08-20,4.42664
2021-08-21,3.9629
2021-08-22,4.25801
2021-08-23,5.77571
2021-08-24,5.14333
2021-08-25,6.1973
2021-08-26,5.39629
2021-08-27,4.4688
2021-08-28,4.84822
2021-08-29,4.00505
2021-08-30,5.35413
2021-08-31,5.64924
2021-09-01,5.31197
2021-09-02,4.9747
2021-09-03,5.01686
2021-09-04,4.67959
2021-09-05,5.10118
2021-09-06,6.15514
2021-09-07,5.14333
2021-09-08,5.14333
2021-09-09,5.90219
2021-09-10,5.43844
2021-09-11,4.72175
2021-09-12,5.4806
2021-09-13,5.18549
2021-09-14,5.52276
2021-09-15,5.35413
2021-09-16,3.92074
2021-09-17,5.35413
2021-09-18,5.35413
2021-09-19,3.54131
2021-09-20,3.37268
2021-09-21,4.51096
2021-09-22,5.22765
2021-09-23,5.35413
2021-09-24,5.26981
2021-09-25,5.77571
2021-09-26,4.84822
2021-09-27,5.77571
2021-09-28,6.53456
2021-09-29,5.14333
2021-09-30,6.23946
2021-10-01,6.53456
2021-10-02,5.22765
2021-10-03,5.05902
2021-10-04,5.18549
2021-10-05,6.28161
2021-10-06,6.02866
2021-10-07,5.77571
2021-10-08,4.72175
2021-10-09,4.30016
2021-10-10,4.80607
2021-10-11,4.9747
2021-10-12,6.82967
2021-10-13,5.94435
2021-10-14,4.9747
2021-10-15,4.84822
2021-10-16,3.9629
2021-10-17,4.21585
2021-10-18,6.07082
2021-10-19,4.63743
2021-10-20,4.34232
2021-10-21,5.18549
2021-10-22,4.4688
2021-10-23,3.87858
2021-10-24,4.9747
2021-10-25,3.92074
2021-10-26,6.99831
2021-10-27,9.6543
2021-10-28,6.02866
2021-10-29,4.67959
2021-10-30,4.00505
2021-10-31,4.76391
2021-11-01,4.93254
2021-11-02,5.81787
2021-11-03,4.59527
2021-11-04,5.81787
2021-11-05,4.38448
2021-11-06,4.08937
2021-11-07,5.56492
2021-11-08,6.1973
2021-11-09,5.81787
2021-11-10,6.87183
2021-11-11,5.22765
2021-11-12,5.14333
2021-11-13,3.66779
2021-11-14,4.17369
2021-11-15,5.31197
2021-11-16,5.52276
2021-11-17,5.43844
2021-11-18,5.22765
2021-11-19,4.84822
2021-11-20,4.08937
2021-11-21,4.89038
2021-11-22,4.89038
2021-11-23,8.60033
2021-11-24,5.01686
2021-11-25,5.05902
2021-11-26,5.01686
2021-11-27,4.55311
2021-11-28,5.56492
2021-11-29,5.69139
2021-11-30,4.76391
2021-12-01,5.39629
2021-12-02,4.89038
2021-12-03,4.13153
2021-12-04,3.7521
2021-12-05,4.84822
2021-12-06,4.4688
2021-12-07,4.63743
2021-12-08,5.43844
2021-12-09,5.05902
2021-12-10,5.52276
2021-12-11,4.59527
2021-12-12,4.13153
2021-12-13,5.26981
2021-12-14,6.45025
2021-12-15,5.86003
2021-12-16,4.9747
2021-12-17,5.9865
2021-12-18,5.39629
2021-12-19,3.87858
2021-12-20,4.80607
2021-12-21,4.00505
2021-12-22,5.26981
2021-12-23,4.34232
2021-12-24,4.00505
2021-12-25,3.87858
2021-12-26,4.84822
2021-12-27,4.25801
2021-12-28,4.4688
2021-12-29,5.18549
2021-12-30,5.64924
2021-12-31,3.7521
2022-01-01,3.54131
2022-01-02,4.63743
2022-01-03,4.25801
2022-01-04,4.63743
2022-01-05,4.42664
2022-01-06,4.93254
2022-01-07,5.05902
2022-01-08,3.28836
2022-01-09,4.76391
2022-01-10,4.30016
2022-01-11,4.59527
2022-01-12,5.9865
2022-01-13,4.13153
2022-01-14,4.9747
2022-01-15,3.79426
2022-01-16,4.21585
2022-01-17,4.25801
2022-01-18,4.04721
2022-01-19,4.63743
2022-01-20,5.14333
2022-01-21,4.25801
2022-01-22,4.67959
2022-01-23,4.04721
2022-01-24,5.43844
2022-01-25,5.64924
2022-01-26,5.22765
2022-01-27,4.4688
2022-01-28,5.18549
2022-01-29,4.63743
2022-01-30,4.13153
2022-01-31,4.4688
2022-02-01,4.84822
2022-02-02,5.01686
2022-02-03,5.4806
2022-02-04,5.39629
2022-02-05,4.59527
2022-02-06,5.64924
2022-02-07,5.18549
2022-02-08,4.25801
2022-02-09,4.30016
2022-02-10,5.22765
2022-02-11,5.69139
2022-02-12,4.21585
2022-02-13,4.55311
2022-02-14,4.89038
2022-02-15,4.72175
2022-02-16,4.9747
2022-02-17,4.72175
2022-02-18,4.72175
2022-02-19,4.08937
2022-02-20,4.9747
2022-02-21,6.99831
2022-02-22,5.43844
2022-02-23,5.14333
2022-02-24,4.76391
2022-02-25,4.89038
2022-02-26,4.38448
2022-02-27,4.34232
2022-02-28,3.87858
2022-03-01,3.9629
2022-03-02,4.42664
2022-03-03,3.49915
2022-03-04,4.21585
2022-03-05,4.80607
2022-03-06,4.9747
2022-03-07,4.55311
2022-03-08,4.00505
2022-03-09,4.08937
2022-03-10,4.17369
2022-03-11,4.93254
2022-03-12,3.49915
2022-03-13,5.35413
2022-03-14,5.01686
2022-03-15,4.55311
2022-03-16,5.43844
2022-03-17,5.05902
2022-03-18,4.42664
2022-03-19,4.55311
2022-03-20,4.89038
2022-03-21,5.26981
2022-03-22,6.15514
2022-03-23,4.00505
2022-03-24,5.31197
2022-03-25,4.4688
2022-03-26,4.63743
2022-03-27,5.31197
2022-03-28,5.14333
2022-03-29,5.43844
2022-03-30,4.93254
2022-03-31,4.38448
2022-04-01,4.13153
2022-04-02,4.25801
2022-04-03,4.84822
2022-04-04,3.49915
2022-04-05,4.93254
2022-04-06,5.22765
2022-04-07,4.30016
2022-04-08,5.22765
2022-04-09,3.9629
2022-04-10,4.42664
2022-04-11,3.9629
2022-04-12,4.84822
2022-04-13,4.4688
2022-04-14,4.63743
2022-04-15,4.38448
2022-04-16,3.58347
2022-04-17,4.67959
2022-04-18,4.38448
2022-04-19,4.67959
2022-04-20,4.25801
2022-04-21,4.80607
2022-04-22,4.51096
2022-04-23,4.30016
2022-04-24,4.34232
2022-04-25,4.34232
2022-04-26,4.67959
2022-04-27,4.17369
2022-04-28,4.21585
2022-04-29,3.70994
2022-04-30,3.16188
2022-05-01,3.9629
2022-05-02,4.42664
2022-05-03,4.72175
2022-05-04,3.79426
2022-05-05,2.99325
2022-05-06,4.00505
2022-05-07,4.30016
2022-05-08,4.42664
2022-05-09,5.14333
2022-05-10,3.33052
2022-05-11,3.33052
2022-05-12,4.84822
2022-05-13,4.17369
2022-05-14,3.45699
2022-05-15,3.79426
2022-05-16,4.93254
2022-05-17,3.87858
2022-05-18,4.17369
2022-05-19,4.00505
2022-05-20,4.13153
2022-05-21,3.54131
2022-05-22,4.89038
2022-05-23,4.08937
2022-05-24,5.4806
2022-05-25,4.30016
2022-05-26,4.9747
2022-05-27,3.45699
2022-05-28,3.41483
2022-05-29,3.92074
2022-05-30,5.26981
2022-05-31,4.25801
2022-06-01,4.80607
2022-06-02,4.42664
2022-06-03,4.30016
2022-06-04,4.80607
2022-06-05,4.67959
2022-06-06,5.22765
2022-06-07,5.4806
2022-06-08,4.84822
2022-06-09,5.64924
2022-06-10,4.89038
2022-06-11,4.59527
2022-06-12,4.42664
2022-06-13,6.57672
2022-06-14,5.90219
2022-06-15,5.39629
2022-06-16,4.17369
2022-06-17,3.7521
2022-06-18,5.01686
2022-06-19,4.9747
2022-06-20,3.9629
2022-06-21,4.38448
2022-06-22,5.01686
2022-06-23,5.10118
2022-06-24,4.9747
2022-06-25,4.63743
2022-06-26,3.92074
2022-06-27,4.72175
2022-06-28,4.4688
2022-06-29,4.89038
2022-06-30,4.21585
2022-07-01,4.59527
2022-07-02,3.41483
2022-07-03,2.82462
2022-07-04,4.13153
2022-07-05,4.08937
2022-07-06,4.25801
2022-07-07,4.84822
2022-07-08,6.36593
2022-07-09,4.51096
2022-07-10,4.21585
2022-07-11,4.42664
2022-07-12,4.17369
2022-07-13,4.17369
2022-07-14,4.63743
2022-07-15,4.38448
2022-07-16,3.11973
2022-07-17,3.37268
2022-07-18,4.13153
2022-07-19,3.9629
2022-07-20,4.4688
2022-07-21,4.00505
2022-07-22,3.58347
2022-07-23,4.00505
2022-07-24,4.00505
2022-07-25,4.84822
2022-07-26,4.17369
2022-07-27,3.7521
2022-07-28,3.66779
2022-07-29,4.42664
2022-07-30,3.45699
2022-07-31,3.7521
2022-08-01,3.7521
2022-08-02,4.51096
2022-08-03,4.21585
2022-08-04,4.00505
2022-08-05,4.13153
2022-08-06,3.37268
2022-08-07,3.20404
2022-08-08,4.30016
2022-08-09,5.31197
2022-08-10,4.76391
2022-08-11,4.08937
2022-08-12,4.4688
2022-08-13,3.58347
2022-08-14,3.62563
2022-08-15,4.67959
2022-08-16,4.89038
2022-08-17,4.9747
2022-08-18,4.63743
2022-08-19,4.34232
2022-08-20,4.55311
2022-08-21,4.25801
2022-08-22,4.51096
2022-08-23,4.13153
2022-08-24,4.38448
2022-08-25,4.63743
2022-08-26,4.38448
2022-08-27,3.41483
2022-08-28,4.13153
2022-08-29,5.56492
2022-08-30,4.93254
2022-08-31,4.34232
2022-09-01,3.92074
2022-09-02,5.14333
2022-09-03,4.21585
2022-09-04,5.56492
2022-09-05,5.35413
2022-09-06,5.81787
2022-09-07,5.10118
2022-09-08,5.01686
2022-09-09,4.04721
2022-09-10,5.18549
2022-09-11,4.84822
2022-09-12,4.42664
2022-09-13,5.18549
2022-09-14,5.43844
2022-09-15,4.93254
2022-09-16,4.59527
2022-09-17,4.84822
2022-09-18,5.9865
2022-09-19,5.35413
2022-09-20,4.76391
2022-09-21,5.90219
2022-09-22,4.34232
2022-09-23,4.25801
2022-09-24,4.04721
2022-09-25,5.31197
2022-09-26,4.89038
2022-09-27,5.26981
2022-09-28,4.59527
2022-09-29,4.80607
2022-09-30,5.05902
2022-10-01,3.03541
2022-10-02,5.05902
2022-10-03,4.89038
2022-10-04,4.9747
2022-10-05,4.42664
2022-10-06,5.05902
2022-10-07,4.63743
2022-10-08,4.17369
2022-10-09,4.4688
2022-10-10,4.25801
2022-10-11,4.25801
2022-10-12,3.9629
2022-10-13,4.25801
2022-10-14,4.93254
2022-10-15,3.87858
2022-10-16,4.84822
2022-10-17,4.51096
2022-10-18,3.9629
2022-10-19,4.42664
2022-10-20,4.21585
2022-10-21,4.21585
2022-10-22,3.87858
2022-10-23,4.17369
2022-10-24,4.93254
2022-10-25,4.21585
2022-10-26,3.66779
2022-10-27,4.00505
2022-10-28,4.63743
2022-10-29,3.62563
2022-10-30,5.35413
2022-10-31,5.69139
2022-11-01,4.38448
2022-11-02,5.39629
2022-11-03,4.59527
2022-11-04,3.7521
2022-11-05,5.26981
2022-11-06,4.55311
2022-11-07,5.10118
2022-11-08,3.79426
2022-11-09,3.9629
2022-11-10,3.62563
2022-11-11,4.55311
2022-11-12,4.42664
2022-11-13,4.93254
2022-11-14,6.15514
2022-11-15,4.84822
2022-11-16,4.72175
2022-11-17,4.13153
2022-11-18,3.9629
2022-11-19,3.2462
2022-11-20,4.34232
2022-11-21,4.76391
2022-11-22,4.93254
2022-11-23,4.72175
2022-11-24,5.05902
2022-11-25,4.93254
2022-11-26,4.25801
2022-11-27,4.55311
2022-11-28,5.31197
2022-11-29,5.31197
2022-11-30,6.28161
2022-12-01,4.72175
2022-12-02,4.13153
2022-12-03,3.20404
2022-12-04,3.66779
2022-12-05,5.01686
2022-12-06,4.59527
2022-12-07,5.4806
2022-12-08,5.01686
2022-12-09,5.56492
2022-12-10,3.33052
2022-12-11,4.55311
2022-12-12,4.42664
2022-12-13,5.10118
2022-12-14,5.05902
2022-12-15,3.92074
2022-12-16,4.38448
2022-12-17,4.00505
2022-12-18,4.72175
2022-12-19,4.93254
2022-12-20,4.08937
2022-12-21,4.34232
2022-12-22,3.87858
2022-12-23,4.34232
2022-12-24,2.86677
2022-12-25,2.86677
2022-12-26,4.04721
2022-12-27,3.54131
2022-12-28,4.30016
2022-12-29,3.11973
2022-12-30,4.67959
2022-12-31,3.92074
2023-01-01,4.51096
2023-01-02,4.72175
2023-01-03,4.76391
2023-01-04,4.21585
2023-01-05,5.05902
2023-01-06,3.58347
2023-01-07,3.45699
2023-01-08,4.21585
2023-01-09,4.34232
2023-01-10,4.21585
2023-01-11,4.72175
2023-01-12,4.63743
2023-01-13,4.84822
2023-01-14,4.08937
2023-01-15,4.80607
2023-01-16,3.83642
2023-01-17,4.4688
2023-01-18,3.37268
2023-01-19,4.55311
2023-01-20,4.13153
2023-01-21,3.58347
2023-01-22,2.82462
2023-01-23,2.65598
2023-01-24,4.55311
2023-01-25,4.51096
2023-01-26,3.9629
2023-01-27,3.7521
2023-01-28,2.99325
2023-01-29,3.54131
2023-01-30,4.13153
2023-01-31,3.9629
2023-02-01,3.70994
2023-02-02,3.33052
2023-02-03,4.42664
2023-02-04,3.83642
2023-02-05,3.28836
2023-02-06,3.62563
2023-02-07,4.84822
2023-02-08,4.04721
2023-02-09,3.54131
2023-02-10,4.93254
2023-02-11,3.28836
2023-02-12,3.7521
2023-02-13,3.62563
2023-02-14,4.63743
2023-02-15,3.83642
2023-02-16,4.17369
2023-02-17,4.59527
2023-02-18,3.45699
2023-02-19,6.07082
2023-02-20,4.00505
2023-02-21,3.62563
2023-02-22,4.17369
2023-02-23,3.79426
2023-02-24,3.28836
2023-02-25,3.79426
2023-02-26,3.7521
2023-02-27,3.41483
2023-02-28,4.25801
2023-03-01,4.04721
2023-03-02,4.08937
2023-03-03,3.45699
2023-03-04,4.13153
2023-03-05,4.00505
2023-03-06,3.54131
2023-03-07,3.45699
2023-03-08,4.30016
2023-03-09,4.51096
2023-03-10,6.61888
2023-03-11,5.39629
2023-03-12,5.05902
2023-03-13,5.26981
2023-03-14,4.63743
2023-03-15,4.42664
2023-03-16,4.21585
2023-03-17,3.87858
2023-03-18,3.58347
2023-03-19,4.80607
2023-03-20,3.83642
2023-03-21,3.28836
2023-03-22,4.84822
2023-03-23,4.08937
2023-03-24,3.83642
2023-03-25,3.41483
2023-03-26,3.92074
2023-03-27,4.04721
2023-03-28,4.4688
2023-03-29,5.05902
2023-03-30,3.87858
2023-03-31,4.84822
2023-04-01,3.66779
2023-04-02,4.34232
2023-04-03,4.42664
2023-04-04,5.39629
2023-04-05,4.38448
2023-04-06,5.01686
2023-04-07,5.60708
2023-04-08,4.25801
2023-04-09,4.84822
2023-04-10,4.76391
2023-04-11,5.60708
2023-04-12,4.72175
2023-04-13,4.72175
2023-04-14,4.17369
2023-04-15,4.55311
2023-04-16,5.94435
2023-04-17,3.9629
2023-04-18,5.26981
2023-04-19,4.08937
2023-04-20,6.28161
2023-04-21,5.01686
2023-04-22,5.69139
2023-04-23,5.56492
2023-04-24,5.31197
2023-04-25,5.94435
2023-04-26,4.42664
2023-04-27,4.51096
2023-04-28,4.00505
2023-04-29,4.04721
2023-04-30,4.30016
2023-05-01,4.59527
2023-05-02,5.05902
2023-05-03,5.52276
2023-05-04,5.39629
2023-05-05,3.11973
2023-05-06,4.08937
2023-05-07,4.08937
2023-05-08,4.51096
2023-05-09,4.42664
2023-05-10,4.25801
2023-05-11,3.92074
2023-05-12,3.7521
2023-05-13,3.11973
2023-05-14,3.7521
2023-05-15,4.08937
2023-05-16,5.01686
2023-05-17,4.21585
2023-05-18,4.25801
2023-05-19,4.08937
2023-05-20,3.87858
2023-05-21,4.93254
2023-05-22,4.42664
2023-05-23,5.05902
2023-05-24,5.31197
2023-05-25,4.67959
2023-05-26,4.55311
2023-05-27,3.45699
2023-05-28,3.70994
