date,중개수수료
2021-01-15,16.32865
2021-01-16,12.92251
2021-01-17,10.97243
2021-01-18,17.99271
2021-01-19,18.01872
2021-01-20,17.29069
2021-01-21,18.22672
2021-01-22,15.41861
2021-01-23,13.41653
2021-01-24,9.20436
2021-01-25,28.15912
2021-01-26,52.6781
2021-01-27,28.44513
2021-01-28,21.08684
2021-01-29,20.51482
2021-01-30,16.87467
2021-01-31,10.68642
2021-02-01,19.89079
2021-02-02,18.53874
2021-02-03,15.91263
2021-02-04,16.04264
2021-02-05,15.73062
2021-02-06,13.83255
2021-02-07,8.21632
2021-02-08,17.34269
2021-02-09,91.91367
2021-02-10,56.81227
2021-02-11,14.76859
2021-02-12,10.1664
2021-02-13,9.67238
2021-02-14,9.54238
2021-02-15,23.40093
2021-02-16,23.40093
2021-02-17,22.46489
2021-02-18,21.47685
2021-02-19,20.93083
2021-02-20,17.21268
2021-02-21,10.2184
2021-02-22,21.63286
2021-02-23,18.87675
2021-02-24,18.92875
2021-02-25,20.0728
2021-02-26,18.90275
2021-02-27,14.61258
2021-02-28,9.82839
2021-03-01,12.01248
2021-03-02,19.21476
2021-03-03,18.12272
2021-03-04,16.17264
2021-03-05,16.12064
2021-03-06,13.13052
2021-03-07,11.38845
2021-03-08,18.66874
2021-03-09,15.47061
2021-03-10,17.36869
2021-03-11,16.14664
2021-03-12,15.67862
2021-03-13,11.59646
2021-03-14,8.21632
2021-03-15,16.35465
2021-03-16,16.56266
2021-03-17,16.43265
2021-03-18,13.93655
2021-03-19,14.87259
2021-03-20,12.24648
2021-03-21,7.12428
2021-03-22,16.09464
2021-03-23,16.17264
2021-03-24,14.43057
2021-03-25,15.0806
2021-03-26,14.76859
2021-03-27,11.70046
2021-03-28,7.33229
2021-03-29,17.6027
2021-03-30,15.54862
2021-03-31,16.22464
2021-04-01,14.27457
2021-04-02,13.83255
2021-04-03,10.0364
2021-04-04,7.17628
2021-04-05,14.79459
2021-04-06,13.88455
2021-04-07,14.09256
2021-04-08,13.98855
2021-04-09,13.26053
2021-04-10,9.85439
2021-04-11,6.99427
2021-04-12,15.1326
2021-04-13,14.04056
2021-04-14,13.72854
2021-04-15,13.39053
2021-04-16,13.36453
2021-04-17,9.95839
2021-04-18,6.18824
2021-04-19,13.96255
2021-04-20,13.65054
2021-04-21,13.65054
2021-04-22,13.57254
2021-04-23,11.31045
2021-04-24,10.37441
2021-04-25,7.82631
2021-04-26,14.43057
2021-04-27,13.28653
2021-04-28,12.16848
2021-04-29,13.00052
2021-04-30,13.31253
2021-05-01,10.42641
2021-05-02,5.64222
2021-05-03,12.37649
2021-05-04,11.80447
2021-05-05,8.16432
2021-05-06,13.62454
2021-05-07,11.57046
2021-05-08,8.19032
2021-05-09,7.09828
2021-05-10,14.76859
2021-05-11,13.31253
2021-05-12,13.44253
2021-05-13,11.54446
2021-05-14,13.13052
2021-05-15,8.89235
2021-05-16,6.37025
2021-05-17,13.18252
2021-05-18,13.93655
2021-05-19,9.85439
2021-05-20,13.98855
2021-05-21,14.01456
2021-05-22,9.15236
2021-05-23,9.43837
2021-05-24,15.0026
2021-05-25,14.35257
2021-05-26,14.40457
2021-05-27,13.52054
2021-05-28,13.31253
2021-05-29,10.0884
2021-05-30,6.94227
2021-05-31,15.36661
2021-06-01,13.33853
2021-06-02,14.22256
2021-06-03,13.33853
2021-06-04,12.45449
2021-06-05,9.98439
2021-06-06,6.44825
2021-06-07,12.32449
2021-06-08,12.11648
2021-06-09,13.70254
2021-06-10,14.35257
2021-06-11,12.87051
2021-06-12,8.60634
2021-06-13,6.18824
2021-06-14,14.32657
2021-06-15,14.27457
2021-06-16,14.87259
2021-06-17,12.29849
2021-06-18,12.92251
2021-06-19,9.75039
2021-06-20,6.50026
2021-06-21,14.56058
2021-06-22,13.44253
2021-06-23,13.02652
2021-06-24,13.93655
2021-06-25,13.39053
2021-06-26,9.43837
2021-06-27,6.00624
2021-06-28,16.61466
2021-06-29,14.48257
2021-06-30,15.39261
2021-07-01,17.18668
2021-07-02,12.6365
2021-07-03,9.28237
2021-07-04,6.03224
2021-07-05,13.31253
2021-07-06,13.36453
2021-07-07,12.35049
2021-07-08,13.88455
2021-07-09,12.89651
2021-07-10,10.2444
2021-07-11,5.90223
2021-07-12,14.76859
2021-07-13,13.93655
2021-07-14,14.95059
2021-07-15,13.72854
2021-07-16,13.75455
2021-07-17,10.1924
2021-07-18,6.70826
2021-07-19,14.45657
2021-07-20,14.58658
2021-07-21,14.95059
2021-07-22,14.61258
2021-07-23,13.78055
2021-07-24,10.99843
2021-07-25,6.60426
2021-07-26,13.98855
2021-07-27,13.70254
2021-07-28,13.23452
2021-07-29,16.56266
2021-07-30,13.44253
2021-07-31,11.59646
2021-08-01,9.28237
2021-08-02,13.70254
2021-08-03,13.72854
2021-08-04,13.78055
2021-08-05,13.13052
2021-08-06,17.6027
2021-08-07,15.2106
2021-08-08,7.77431
2021-08-09,16.12064
2021-08-10,19.91679
2021-08-11,24.18096
2021-08-12,20.56682
2021-08-13,19.11076
2021-08-14,17.13468
2021-08-15,10.60842
2021-08-16,57.33229
2021-08-17,83.72334
2021-08-18,40.1976
2021-08-19,32.78731
2021-08-20,100.0
2021-08-21,33.64534
2021-08-22,15.36661
2021-08-23,26.59906
2021-08-24,21.73686
2021-08-25,19.96879
2021-08-26,21.11284
2021-08-27,17.91471
2021-08-28,14.58658
2021-08-29,9.72438
2021-08-30,20.95683
2021-08-31,17.75871
2021-09-01,19.05876
2021-09-02,23.42693
2021-09-03,21.73686
2021-09-04,14.32657
2021-09-05,9.41237
2021-09-06,18.85075
2021-09-07,17.94071
2021-09-08,18.64274
2021-09-09,15.86063
2021-09-10,16.30265
2021-09-11,12.37649
2021-09-12,8.47633
2021-09-13,16.69266
2021-09-14,16.04264
2021-09-15,17.13468
2021-09-16,16.71866
2021-09-17,13.49453
2021-09-18,8.99635
2021-09-19,5.92823
2021-09-20,3.95215
2021-09-21,4.47217
2021-09-22,6.24024
2021-09-23,15.86063
2021-09-24,18.64274
2021-09-25,13.26053
2021-09-26,8.86635
2021-09-27,18.69474
2021-09-28,20.30681
2021-09-29,17.5247
2021-09-30,20.72282
2021-10-01,24.20696
2021-10-02,16.30265
2021-10-03,9.59438
2021-10-04,15.26261
2021-10-05,21.06084
2021-10-06,16.48465
2021-10-07,17.5507
2021-10-08,16.66666
2021-10-09,12.94851
2021-10-10,8.26833
2021-10-11,24.31097
2021-10-12,24.23296
2021-10-13,18.07072
2021-10-14,17.94071
2021-10-15,49.73998
2021-10-16,22.46489
2021-10-17,12.27249
2021-10-18,27.04108
2021-10-19,48.82995
2021-10-20,24.67498
2021-10-21,18.17472
2021-10-22,15.34061
2021-10-23,11.46645
2021-10-24,9.49037
2021-10-25,16.25065
2021-10-26,16.74466
2021-10-27,15.70462
2021-10-28,16.35465
2021-10-29,15.91263
2021-10-30,12.6365
2021-10-31,7.82631
2021-11-01,14.27457
2021-11-02,14.92459
2021-11-03,14.53458
2021-11-04,14.76859
2021-11-05,12.81851
2021-11-06,9.17836
2021-11-07,6.50026
2021-11-08,14.06656
2021-11-09,12.5325
2021-11-10,12.32449
2021-11-11,11.20644
2021-11-12,12.40249
2021-11-13,8.76235
2021-11-14,6.89027
2021-11-15,14.32657
2021-11-16,13.00052
2021-11-17,12.42849
2021-11-18,13.13052
2021-11-19,12.45449
2021-11-20,8.21632
2021-11-21,6.34425
2021-11-22,14.82059
2021-11-23,13.20852
2021-11-24,13.10452
2021-11-25,14.19656
2021-11-26,12.7405
2021-11-27,8.97035
2021-11-28,5.82423
2021-11-29,14.58658
2021-11-30,14.27457
2021-12-01,12.45449
2021-12-02,13.02652
2021-12-03,13.59854
2021-12-04,9.75039
2021-12-05,7.02028
2021-12-06,12.94851
2021-12-07,13.36453
2021-12-08,14.50858
2021-12-09,13.10452
2021-12-10,12.11648
2021-12-11,9.90639
2021-12-12,6.26625
2021-12-13,13.54654
2021-12-14,13.57254
2021-12-15,13.44253
2021-12-16,12.16848
2021-12-17,12.27249
2021-12-18,9.98439
2021-12-19,6.08424
2021-12-20,14.63858
2021-12-21,14.27457
2021-12-22,13.00052
2021-12-23,13.28653
2021-12-24,10.68642
2021-12-25,4.60218
2021-12-26,4.75819
2021-12-27,13.36453
2021-12-28,12.87051
2021-12-29,13.15652
2021-12-30,13.33853
2021-12-31,9.54238
2022-01-01,5.53822
2022-01-02,5.43421
2022-01-03,13.20852
2022-01-04,13.91055
2022-01-05,14.79459
2022-01-06,15.0806
2022-01-07,13.93655
2022-01-08,11.12844
2022-01-09,8.21632
2022-01-10,17.6287
2022-01-11,15.1066
2022-01-12,14.11856
2022-01-13,13.70254
2022-01-14,14.17056
2022-01-15,11.23244
2022-01-16,7.95631
2022-01-17,15.34061
2022-01-18,14.74258
2022-01-19,13.41653
2022-01-20,15.1326
2022-01-21,14.06656
2022-01-22,10.27041
2022-01-23,8.37233
2022-01-24,14.76859
2022-01-25,14.82059
2022-01-26,14.11856
2022-01-27,14.01456
2022-01-28,13.57254
2022-01-29,8.03432
2022-01-30,4.05616
2022-01-31,4.42017
2022-02-01,3.40613
2022-02-02,5.66822
2022-02-03,15.52262
2022-02-04,14.87259
2022-02-05,13.26053
2022-02-06,9.49037
2022-02-07,16.82267
2022-02-08,15.80863
2022-02-09,14.45657
2022-02-10,16.84867
2022-02-11,14.24856
2022-02-12,12.94851
2022-02-13,8.76235
2022-02-14,16.95267
2022-02-15,15.28861
2022-02-16,16.04264
2022-02-17,16.19864
2022-02-18,17.5507
2022-02-19,12.24648
2022-02-20,8.13832
2022-02-21,16.38065
2022-02-22,15.2366
2022-02-23,14.97659
2022-02-24,14.61258
2022-02-25,13.80655
2022-02-26,12.5065
2022-02-27,6.70826
2022-02-28,16.06864
2022-03-01,10.94643
2022-03-02,14.43057
2022-03-03,13.39053
2022-03-04,13.62454
2022-03-05,10.45241
2022-03-06,6.63026
2022-03-07,14.01456
2022-03-08,12.35049
2022-03-09,8.11232
2022-03-10,12.79251
2022-03-11,13.80655
2022-03-12,10.32241
2022-03-13,5.66822
2022-03-14,15.31461
2022-03-15,12.45449
2022-03-16,11.93447
2022-03-17,13.72854
2022-03-18,11.31045
2022-03-19,10.86843
2022-03-20,6.16224
2022-03-21,14.63858
2022-03-22,13.00052
2022-03-23,12.16848
2022-03-24,12.5845
2022-03-25,12.6885
2022-03-26,10.1924
2022-03-27,6.31825
2022-03-28,14.84659
2022-03-29,14.06656
2022-03-30,13.33853
2022-03-31,13.91055
2022-04-01,13.88455
2022-04-02,9.15236
2022-04-03,5.64222
2022-04-04,13.67654
2022-04-05,12.76651
2022-04-06,14.48257
2022-04-07,13.83255
2022-04-08,11.75247
2022-04-09,9.23036
2022-04-10,6.78627
2022-04-11,13.72854
2022-04-12,12.76651
2022-04-13,12.81851
2022-04-14,13.96255
2022-04-15,12.97451
2022-04-16,9.72438
2022-04-17,6.57826
2022-04-18,14.89859
2022-04-19,14.22256
2022-04-20,13.75455
2022-04-21,14.11856
2022-04-22,12.76651
2022-04-23,8.68434
2022-04-24,5.85023
2022-04-25,15.0286
2022-04-26,12.87051
2022-04-27,14.06656
2022-04-28,13.23452
2022-04-29,13.41653
2022-04-30,9.25637
2022-05-01,5.77223
2022-05-02,13.15652
2022-05-03,13.10452
2022-05-04,12.22048
2022-05-05,7.5403
2022-05-06,10.60842
2022-05-07,7.02028
2022-05-08,6.24024
2022-05-09,13.18252
2022-05-10,13.00052
2022-05-11,14.09256
2022-05-12,13.31253
2022-05-13,12.94851
2022-05-14,7.93031
2022-05-15,6.21424
2022-05-16,16.19864
2022-05-17,14.48257
2022-05-18,13.75455
2022-05-19,12.87051
2022-05-20,12.5065
2022-05-21,7.80031
2022-05-22,5.95423
2022-05-23,11.83047
2022-05-24,13.23452
2022-05-25,13.23452
2022-05-26,13.05252
2022-05-27,12.11648
2022-05-28,7.95631
2022-05-29,6.00624
2022-05-30,14.32657
2022-05-31,12.5065
2022-06-01,9.85439
2022-06-02,12.76651
2022-06-03,12.14248
2022-06-04,8.65834
2022-06-05,5.0442
2022-06-06,7.85231
2022-06-07,12.06448
2022-06-08,12.92251
2022-06-09,13.05252
2022-06-10,11.83047
2022-06-11,7.98231
2022-06-12,6.37025
2022-06-13,13.75455
2022-06-14,12.5325
2022-06-15,12.48049
2022-06-16,12.81851
2022-06-17,12.06448
2022-06-18,9.75039
2022-06-19,5.27821
2022-06-20,13.05252
2022-06-21,12.6105
2022-06-22,12.01248
2022-06-23,10.99843
2022-06-24,12.24648
2022-06-25,8.32033
2022-06-26,4.49817
2022-06-27,12.92251
2022-06-28,13.05252
2022-06-29,13.78055
2022-06-30,13.78055
2022-07-01,11.83047
2022-07-02,8.29433
2022-07-03,5.98023
2022-07-04,13.15652
2022-07-05,12.29849
2022-07-06,12.76651
2022-07-07,11.90847
2022-07-08,13.05252
2022-07-09,8.60634
2022-07-10,4.81019
2022-07-11,12.40249
2022-07-12,11.62246
2022-07-13,12.03848
2022-07-14,11.59646
2022-07-15,12.5845
2022-07-16,8.06032
2022-07-17,5.51222
2022-07-18,12.37649
2022-07-19,13.33853
2022-07-20,12.24648
2022-07-21,11.02444
2022-07-22,11.77847
2022-07-23,8.13832
2022-07-24,4.99219
2022-07-25,11.57046
2022-07-26,11.93447
2022-07-27,12.09048
2022-07-28,12.6365
2022-07-29,13.02652
2022-07-30,7.5663
2022-07-31,4.88819
2022-08-01,11.54446
2022-08-02,10.0364
2022-08-03,11.59646
2022-08-04,11.36245
2022-08-05,11.51846
2022-08-06,7.77431
2022-08-07,5.82423
2022-08-08,12.01248
2022-08-09,11.75247
2022-08-10,13.52054
2022-08-11,11.93447
2022-08-12,13.57254
2022-08-13,8.65834
2022-08-14,5.0962
2022-08-15,7.07228
2022-08-16,15.65262
2022-08-17,13.85855
2022-08-18,14.04056
2022-08-19,12.37649
2022-08-20,8.84035
2022-08-21,6.11024
2022-08-22,13.75455
2022-08-23,14.04056
2022-08-24,13.85855
2022-08-25,13.83255
2022-08-26,13.78055
2022-08-27,9.51638
2022-08-28,5.74622
2022-08-29,12.84451
2022-08-30,12.76651
2022-08-31,14.76859
2022-09-01,12.87051
2022-09-02,13.46853
2022-09-03,8.84035
2022-09-04,6.03224
2022-09-05,12.6885
2022-09-06,12.6365
2022-09-07,11.93447
2022-09-08,10.27041
2022-09-09,3.30213
2022-09-10,2.13208
2022-09-11,2.41809
2022-09-12,4.65418
2022-09-13,14.04056
2022-09-14,14.27457
2022-09-15,14.32657
2022-09-16,14.01456
2022-09-17,10.76443
2022-09-18,5.95423
2022-09-19,14.48257
2022-09-20,13.05252
2022-09-21,13.26053
2022-09-22,13.10452
2022-09-23,12.48049
2022-09-24,8.50234
2022-09-25,6.26625
2022-09-26,14.45657
2022-09-27,12.84451
2022-09-28,14.11856
2022-09-29,11.80447
2022-09-30,22.6209
2022-10-01,24.72698
2022-10-02,12.5065
2022-10-03,19.31877
2022-10-04,31.35725
2022-10-05,29.38117
2022-10-06,28.00312
2022-10-07,28.60114
2022-10-08,22.95891
2022-10-09,14.79459
2022-10-10,20.38481
2022-10-11,29.38117
2022-10-12,29.92719
2022-10-13,28.78315
2022-10-14,23.86895
2022-10-15,18.14872
2022-10-16,12.87051
2022-10-17,23.68694
2022-10-18,22.5949
2022-10-19,20.87883
2022-10-20,20.38481
2022-10-21,19.65678
2022-10-22,16.97867
2022-10-23,11.12844
2022-10-24,22.77691
2022-10-25,20.38481
2022-10-26,19.52678
2022-10-27,25.195
2022-10-28,18.87675
2022-10-29,14.11856
2022-10-30,8.21632
2022-10-31,18.40873
2022-11-01,18.64274
2022-11-02,16.97867
2022-11-03,17.7067
2022-11-04,18.38273
2022-11-05,11.93447
2022-11-06,8.16432
2022-11-07,19.00676
2022-11-08,17.00468
2022-11-09,15.65262
2022-11-10,17.96671
2022-11-11,15.2106
2022-11-12,11.90847
2022-11-13,8.19032
2022-11-14,17.6287
2022-11-15,18.64274
2022-11-16,16.64066
2022-11-17,17.44669
2022-11-18,14.82059
2022-11-19,11.67446
2022-11-20,8.21632
2022-11-21,18.04472
2022-11-22,18.07072
2022-11-23,17.96671
2022-11-24,16.79667
2022-11-25,16.97867
2022-11-26,12.7405
2022-11-27,8.81435
2022-11-28,18.66874
2022-11-29,17.5247
2022-11-30,18.85075
2022-12-01,18.22672
2022-12-02,17.42069
2022-12-03,12.6885
2022-12-04,8.76235
2022-12-05,18.14872
2022-12-06,17.03068
2022-12-07,17.96671
2022-12-08,18.33073
2022-12-09,17.00468
2022-12-10,14.92459
2022-12-11,9.67238
2022-12-12,20.0208
2022-12-13,18.27873
2022-12-14,18.61674
2022-12-15,18.25273
2022-12-16,18.27873
2022-12-17,13.72854
2022-12-18,8.63234
2022-12-19,20.0208
2022-12-20,20.54082
2022-12-21,17.7327
2022-12-22,15.91263
2022-12-23,16.14664
2022-12-24,11.83047
2022-12-25,7.12428
2022-12-26,20.0208
2022-12-27,18.35673
2022-12-28,18.43473
2022-12-29,18.53874
2022-12-30,17.49869
2022-12-31,11.75247
2023-01-01,6.37025
2023-01-02,17.6027
2023-01-03,18.17472
2023-01-04,19.81279
2023-01-05,19.37077
2023-01-06,19.89079
2023-01-07,15.28861
2023-01-08,11.80447
2023-01-09,20.67082
2023-01-10,22.41289
2023-01-11,21.52886
2023-01-12,22.6989
2023-01-13,21.11284
2023-01-14,16.56266
2023-01-15,11.67446
2023-01-16,21.47685
2023-01-17,20.33281
2023-01-18,19.13676
2023-01-19,18.09672
2023-01-20,16.01664
2023-01-21,7.35829
2023-01-22,5.33021
2023-01-23,5.61622
2023-01-24,8.89235
2023-01-25,22.36089
2023-01-26,22.17888
2023-01-27,22.90691
2023-01-28,18.95475
2023-01-29,12.40249
2023-01-30,26.02704
2023-01-31,24.88299
2023-02-01,24.44097
2023-02-02,22.93291
2023-02-03,23.71294
2023-02-04,19.76079
2023-02-05,12.6885
2023-02-06,24.38897
2023-02-07,22.12688
2023-02-08,24.70098
2023-02-09,22.85491
2023-02-10,24.57098
2023-02-11,21.26885
2023-02-12,12.48049
2023-02-13,24.05096
2023-02-14,24.38897
2023-02-15,25.87103
2023-02-16,22.25689
2023-02-17,24.07696
2023-02-18,21.45085
2023-02-19,11.46645
2023-02-20,25.76703
2023-02-21,22.80291
2023-02-22,24.25897
2023-02-23,21.81487
2023-02-24,24.75299
2023-02-25,18.90275
2023-02-26,12.42849
2023-02-27,25.89703
2023-02-28,26.02704
2023-03-01,17.5767
2023-03-02,22.41289
2023-03-03,20.35881
2023-03-04,18.25273
2023-03-05,11.41445
2023-03-06,22.5169
2023-03-07,21.03484
2023-03-08,19.99479
2023-03-09,20.41081
2023-03-10,21.08684
2023-03-11,14.01456
2023-03-12,10.92043
2023-03-13,20.69682
2023-03-14,21.58086
2023-03-15,20.90483
2023-03-16,19.26677
2023-03-17,19.50078
2023-03-18,15.99063
2023-03-19,11.54446
2023-03-20,24.51898
2023-03-21,21.47685
2023-03-22,21.03484
2023-03-23,20.25481
2023-03-24,20.1508
2023-03-25,16.12064
2023-03-26,10.99843
2023-03-27,22.25689
2023-03-28,19.96879
2023-03-29,20.35881
2023-03-30,21.84087
2023-03-31,21.63286
2023-04-01,15.44461
2023-04-02,8.55434
2023-04-03,20.87883
2023-04-04,19.86479
2023-04-05,18.53874
2023-04-06,20.0988
2023-04-07,21.55486
2023-04-08,15.34061
2023-04-09,10.0364
2023-04-10,22.10088
2023-04-11,21.13884
2023-04-12,19.34477
2023-04-13,19.68278
2023-04-14,19.81279
2023-04-15,15.57462
2023-04-16,10.42641
2023-04-17,20.0468
2023-04-18,20.46281
2023-04-19,20.30681
2023-04-20,19.13676
2023-04-21,20.0208
2023-04-22,15.54862
2023-04-23,10.94643
2023-04-24,21.16484
2023-04-25,19.60478
2023-04-26,19.13676
2023-04-27,18.92875
2023-04-28,19.91679
2023-04-29,14.56058
2023-04-30,9.36037
2023-05-01,18.14872
2023-05-02,21.99687
2023-05-03,20.0468
2023-05-04,18.66874
2023-05-05,12.32449
2023-05-06,10.60842
2023-05-07,8.21632
2023-05-08,20.41081
2023-05-09,20.33281
2023-05-10,20.90483
2023-05-11,18.43473
2023-05-12,18.77275
2023-05-13,14.79459
2023-05-14,10.1664
2023-05-15,22.82891
2023-05-16,19.96879
2023-05-17,20.35881
2023-05-18,19.76079
2023-05-19,21.47685
2023-05-20,15.0546
2023-05-21,9.41237
2023-05-22,21.21684
2023-05-23,21.52886
2023-05-24,20.2288
2023-05-25,21.06084
2023-05-26,19.16276
2023-05-27,13.23452
2023-05-28,9.67238
