date,휴림로봇주가
2020-08-22,0.02006
2020-08-23,0.01003
2020-08-24,0.1873
2020-08-25,0.22409
2020-08-26,0.19232
2020-08-27,0.15385
2020-08-28,0.17392
2020-08-29,0.01337
2020-08-30,0.0117
2020-08-31,0.25754
2020-09-01,0.17894
2020-09-02,0.2174
2020-09-03,0.16389
2020-09-04,0.17559
2020-09-05,0.00836
2020-09-06,0.01505
2020-09-07,0.16389
2020-09-08,0.15051
2020-09-09,0.12709
2020-09-10,0.17057
2020-09-11,0.11037
2020-09-12,0.01337
2020-09-13,0.01003
2020-09-14,0.14214
2020-09-15,0.16389
2020-09-16,0.19566
2020-09-17,0.15385
2020-09-18,0.10368
2020-09-19,0.0117
2020-09-20,0.01003
2020-09-21,0.20569
2020-09-22,0.12542
2020-09-23,0.09699
2020-09-24,0.10703
2020-09-25,0.15051
2020-09-26,0.0117
2020-09-28,0.18897
2020-09-29,0.19064
2020-09-30,0.00836
2020-10-01,0.01337
2020-10-03,0.01003
2020-10-04,0.01672
2020-10-05,0.16723
2020-10-06,0.20402
2020-10-07,0.19733
2020-10-08,0.18228
2020-10-09,0.02508
2020-10-10,0.01337
2020-10-11,0.02341
2020-10-12,0.17559
2020-10-13,0.17894
2020-10-14,0.11371
2020-10-15,0.16221
2020-10-16,0.12709
2020-10-17,0.00836
2020-10-18,0.0117
2020-10-19,0.12208
2020-10-20,0.11204
2020-10-21,0.1873
2020-10-22,0.17057
2020-10-23,0.56191
2020-10-24,0.12375
2020-10-25,0.11873
2020-10-26,0.78935
2020-10-27,0.97163
2020-10-28,1.14388
2020-10-29,1.37634
2020-10-30,2.26938
2020-10-31,0.30102
2020-11-01,0.27928
2020-11-02,1.57033
2020-11-03,1.44992
2020-11-04,1.43487
2020-11-05,1.03853
2020-11-06,1.53521
2020-11-07,0.50672
2020-11-08,0.43146
2020-11-09,2.36972
2020-11-10,2.49515
2020-11-11,2.77777
2020-11-12,2.51187
2020-11-13,2.15231
2020-11-14,0.65221
2020-11-15,0.47829
2020-11-16,5.46524
2020-11-17,6.61081
2020-11-18,4.97859
2020-11-19,4.82473
2020-11-20,4.48023
2020-11-21,0.75423
2020-11-22,0.63214
2020-11-23,4.49193
2020-11-24,4.94514
2020-11-25,3.77115
2020-11-26,3.17245
2020-11-27,2.79784
2020-11-28,0.44819
2020-11-29,0.46658
2020-11-30,2.80453
2020-12-01,2.95337
2020-12-02,2.51187
2020-12-03,2.46504
2020-12-04,3.00354
2020-12-05,0.53849
2020-12-06,0.48665
2020-12-07,2.63228
2020-12-08,2.53194
2020-12-09,2.95003
2020-12-10,2.59214
2020-12-11,2.36972
2020-12-12,0.69737
2020-12-13,0.5502
2020-12-14,3.3631
2020-12-15,2.56204
2020-12-16,2.36805
2020-12-17,2.51521
2020-12-18,2.49682
2020-12-19,0.42143
2020-12-20,0.47494
2020-12-21,2.5102
2020-12-22,2.22757
2020-12-23,2.44665
2020-12-24,2.14228
2020-12-25,0.40972
2020-12-26,0.33948
2020-12-27,0.29098
2020-12-28,2.40986
2020-12-29,3.14736
2020-12-30,3.13566
2020-12-31,0.7074
2021-01-01,0.54016
2021-01-02,0.50003
2021-01-03,0.61542
2021-01-04,2.84467
2021-01-05,2.3346
2021-01-06,3.00187
2021-01-07,2.97344
2021-01-08,2.91992
2021-01-09,0.54685
2021-01-10,0.49836
2021-01-11,2.58211
2021-01-12,2.39982
2021-01-13,2.43661
2021-01-14,2.71088
2021-01-15,2.60719
2021-01-16,0.54016
2021-01-17,0.51508
2021-01-18,2.87142
2021-01-19,2.8062
2021-01-20,4.07719
2021-01-21,3.78787
2021-01-22,2.74934
2021-01-23,0.65556
2021-01-24,0.60706
2021-01-25,5.2746
2021-01-26,3.87149
2021-01-27,3.00689
2021-01-28,2.25934
2021-01-29,2.5704
2021-01-30,0.84119
2021-01-31,0.67897
2021-02-01,4.35146
2021-02-02,3.9618
2021-02-03,2.91323
2021-02-04,2.57542
2021-02-05,2.96508
2021-02-06,0.45989
2021-02-07,0.4415
2021-02-08,1.98508
2021-02-09,3.27112
2021-02-10,2.53361
2021-02-11,0.39969
2021-02-12,0.37627
2021-02-13,0.39133
2021-02-14,0.45487
2021-02-15,3.62566
2021-02-16,2.6975
2021-02-17,4.47856
2021-02-18,3.25272
2021-02-19,2.64566
2021-02-20,0.37126
2021-02-21,0.42812
2021-02-22,2.42825
2021-02-23,1.99009
2021-02-24,2.11552
2021-02-25,2.159
2021-02-26,1.56699
2021-02-27,0.31272
2021-02-28,0.33614
2021-03-01,0.38798
2021-03-02,1.92822
2021-03-03,1.83122
2021-03-04,1.74593
2021-03-05,1.57033
2021-03-06,0.32276
2021-03-07,0.36791
2021-03-08,2.10381
2021-03-09,1.86801
2021-03-10,1.81617
2021-03-11,1.9416
2021-03-12,2.09378
2021-03-13,0.32276
2021-03-14,0.27593
2021-03-15,2.23091
2021-03-16,1.64559
2021-03-17,1.94494
2021-03-18,2.43327
2021-03-19,2.18576
2021-03-20,0.37962
2021-03-21,0.32778
2021-03-22,1.83457
2021-03-23,1.669
2021-03-24,1.64726
2021-03-25,1.7359
2021-03-26,1.72419
2021-03-27,0.31941
2021-03-28,0.26255
2021-03-29,1.51347
2021-03-30,1.62218
2021-03-31,1.60545
2021-04-01,1.63221
2021-04-02,1.76433
2021-04-03,0.34617
2021-04-04,0.28429
2021-04-05,2.71924
2021-04-06,2.30951
2021-04-07,1.94494
2021-04-08,2.19412
2021-04-09,2.17907
2021-04-10,0.37126
2021-04-11,0.29935
2021-04-12,1.76265
2021-04-13,1.69074
2021-04-14,2.02521
2021-04-15,1.80781
2021-04-16,1.6205
2021-04-17,0.22409
2021-04-18,0.27928
2021-04-19,1.66231
2021-04-20,1.67904
2021-04-21,1.74426
2021-04-22,1.72252
2021-04-23,1.38136
2021-04-24,0.27593
2021-04-25,0.18395
2021-04-26,2.25767
2021-04-27,1.58037
2021-04-28,1.88808
2021-04-29,1.61382
2021-04-30,1.44324
2021-05-01,0.22576
2021-05-02,0.17894
2021-05-03,1.54525
2021-05-04,2.1289
2021-05-05,0.50337
2021-05-06,3.20088
2021-05-07,2.58712
2021-05-08,0.26423
2021-05-09,0.23747
2021-05-10,2.3346
2021-05-11,1.88641
2021-05-12,2.0202
2021-05-13,1.69409
2021-05-14,1.60545
2021-05-15,0.21406
2021-05-16,0.24249
2021-05-17,2.10214
2021-05-18,1.69409
2021-05-19,0.27928
2021-05-20,1.81115
2021-05-21,1.67235
2021-05-22,0.2174
2021-05-23,0.19064
2021-05-24,1.57535
2021-05-25,2.68245
2021-05-26,1.73422
2021-05-27,1.81784
2021-05-28,1.75095
2021-05-29,0.27092
2021-05-30,0.22576
2021-05-31,1.63556
2021-06-01,1.55528
2021-06-02,1.48504
2021-06-03,1.68405
2021-06-04,1.53187
2021-06-05,0.30436
2021-06-06,0.21238
2021-06-07,1.44992
2021-06-08,1.36965
2021-06-09,1.33119
2021-06-10,1.24423
2021-06-11,1.33286
2021-06-12,0.21071
2021-06-13,0.19232
2021-06-14,1.24757
2021-06-15,1.21078
2021-06-16,1.44156
2021-06-17,1.29607
2021-06-18,1.48504
2021-06-19,0.22576
2021-06-20,0.1873
2021-06-21,1.17231
2021-06-22,1.55528
2021-06-23,1.76767
2021-06-24,1.91484
2021-06-25,1.97504
2021-06-26,0.22242
2021-06-27,0.22911
2021-06-28,1.67904
2021-06-29,1.65562
2021-06-30,2.25767
2021-07-01,1.72754
2021-07-02,1.47167
2021-07-03,0.22409
2021-07-04,0.29935
2021-07-05,1.60713
2021-07-06,1.60044
2021-07-07,1.54692
2021-07-08,1.276
2021-07-09,1.3061
2021-07-10,0.27928
2021-07-11,0.14214
2021-07-12,2.85136
2021-07-13,3.47682
2021-07-14,2.75938
2021-07-15,2.38811
2021-07-16,1.87136
2021-07-17,0.28597
2021-07-18,0.33948
2021-07-19,1.82955
2021-07-20,1.75262
2021-07-21,1.81617
2021-07-22,1.66064
2021-07-23,1.59709
2021-07-24,0.20904
2021-07-25,0.20235
2021-07-26,1.64057
2021-07-27,1.34624
2021-07-28,1.48337
2021-07-29,2.21252
2021-07-30,1.68071
2021-07-31,0.25252
2021-08-01,0.14382
2021-08-02,1.42818
2021-08-03,1.61549
2021-08-04,1.88975
2021-08-05,1.64726
2021-08-06,1.59375
2021-08-07,0.20235
2021-08-08,0.20235
2021-08-09,1.60211
2021-08-10,1.42484
2021-08-11,1.19238
2021-08-12,1.23419
2021-08-13,1.21412
2021-08-14,0.22409
2021-08-15,0.15051
2021-08-16,0.24416
2021-08-17,1.18737
2021-08-18,1.34122
2021-08-19,1.12883
2021-08-20,1.18569
2021-08-21,0.199
2021-08-22,0.14716
2021-08-23,1.42484
2021-08-24,1.52184
2021-08-25,1.40979
2021-08-26,1.19405
2021-08-27,1.33286
2021-08-28,0.13713
2021-08-29,0.16221
2021-08-30,1.20911
2021-08-31,1.05358
2021-09-01,1.26931
2021-09-02,1.07532
2021-09-03,1.49508
2021-09-04,0.20235
2021-09-05,0.14214
2021-09-06,1.37801
2021-09-07,1.12883
2021-09-08,1.03184
2021-09-09,0.96661
2021-09-10,0.80941
2021-09-11,0.12877
2021-09-12,0.09532
2021-09-13,0.8646
2021-09-14,0.88132
2021-09-15,0.87631
2021-09-16,0.82112
2021-09-17,0.83283
2021-09-18,0.1204
2021-09-19,0.0418
2021-09-20,0.04849
2021-09-21,0.04013
2021-09-22,0.0786
2021-09-23,0.79102
2021-09-24,0.73081
2021-09-25,0.10034
2021-09-26,0.07358
2021-09-27,0.76426
2021-09-28,0.66894
2021-09-29,0.68231
2021-09-30,0.65388
2021-10-01,0.62044
2021-10-02,0.04682
2021-10-03,0.03344
2021-10-04,0.11873
2021-10-05,0.62378
2021-10-06,0.58866
2021-10-07,0.69402
2021-10-08,0.56525
2021-10-09,0.03846
2021-10-10,0.04348
2021-10-11,0.07358
2021-10-12,0.48999
2021-10-13,0.49334
2021-10-14,0.53515
2021-10-15,0.50672
2021-10-16,0.05351
2021-10-17,0.03679
2021-10-18,0.52679
2021-10-19,0.49836
2021-10-20,0.44651
2021-10-21,0.48665
2021-10-22,0.39634
2021-10-23,0.03679
2021-10-24,0.03344
2021-10-25,0.393
2021-10-26,0.44317
2021-10-27,0.37627
2021-10-28,0.34952
2021-10-29,0.3746
2021-10-30,0.05351
2021-10-31,0.02842
2021-11-01,0.43815
2021-11-02,0.39133
2021-11-03,0.40805
2021-11-04,0.47662
2021-11-05,0.38631
2021-11-06,0.0301
2021-11-07,0.05017
2021-11-08,0.46993
2021-11-09,0.41976
2021-11-10,0.41474
2021-11-11,0.40303
2021-11-12,0.45153
2021-11-13,0.06856
2021-11-14,0.11873
2021-11-15,0.57863
2021-11-16,0.43815
2021-11-17,0.40136
2021-11-18,0.42644
2021-11-19,0.48163
2021-11-20,0.08361
2021-11-21,0.09197
2021-11-22,0.51341
2021-11-23,0.42477
2021-11-24,0.47494
2021-11-25,0.41641
2021-11-26,0.38965
2021-11-27,0.06856
2021-11-28,0.03511
2021-11-29,0.393
2021-11-30,0.46491
2021-12-01,0.48999
2021-12-02,0.5201
2021-12-03,0.53013
2021-12-04,0.07692
2021-12-05,0.06689
2021-12-06,0.44484
2021-12-07,0.5017
2021-12-08,0.53682
2021-12-09,0.41474
2021-12-10,0.42644
2021-12-11,0.0903
2021-12-12,0.07692
2021-12-13,2.46337
2021-12-14,3.92668
2021-12-15,2.2259
2021-12-16,4.86821
2021-12-17,4.58893
2021-12-18,0.72914
2021-12-19,0.86962
2021-12-20,3.49354
2021-12-21,5.8248
2021-12-22,5.33647
2021-12-23,5.22944
2021-12-24,4.24108
2021-12-25,0.73416
2021-12-26,0.73416
2021-12-27,5.07893
2021-12-28,4.47187
2021-12-29,4.36149
2021-12-30,4.29627
2021-12-31,1.09037
2022-01-01,0.90139
2022-01-02,1.18402
2022-01-03,5.86661
2022-01-04,10.50404
2022-01-05,7.90019
2022-01-06,5.5589
2022-01-07,10.35855
2022-01-08,2.20081
2022-01-09,2.1105
2022-01-10,10.76995
2022-01-11,7.30316
2022-01-12,6.82654
2022-01-13,6.18603
2022-01-14,4.57555
2022-01-15,0.77597
2022-01-16,0.71911
2022-01-17,4.73944
2022-01-18,4.74948
2022-01-19,4.0889
2022-01-20,4.42671
2022-01-21,3.58385
2022-01-22,0.59201
2022-01-23,0.47494
2022-01-24,3.40658
2022-01-25,3.33634
2022-01-26,3.47849
2022-01-27,3.06207
2022-01-28,3.45508
2022-01-29,0.5017
2022-01-30,0.37962
2022-01-31,0.35955
2022-02-01,0.3746
2022-02-02,0.45655
2022-02-03,3.5504
2022-02-04,3.72767
2022-02-05,0.56525
2022-02-06,0.47996
2022-02-07,3.60893
2022-02-08,10.32343
2022-02-09,6.36497
2022-02-10,4.13572
2022-02-11,3.41159
2022-02-12,0.60706
2022-02-13,0.5318
2022-02-14,6.9135
2022-02-15,4.94514
2022-02-16,4.56886
2022-02-17,3.88153
2022-02-18,3.58886
2022-02-19,0.6104
2022-02-20,0.55522
2022-02-21,3.07043
2022-02-22,2.84968
2022-02-23,3.46845
2022-02-24,3.139
2022-02-25,4.68425
2022-02-26,0.93317
2022-02-27,0.72412
2022-02-28,3.98521
2022-03-01,0.83617
2022-03-02,3.65743
2022-03-03,3.52699
2022-03-04,3.11392
2022-03-05,0.43982
2022-03-06,0.46491
2022-03-07,2.99685
2022-03-08,2.96173
2022-03-09,0.53682
2022-03-10,5.71442
2022-03-11,5.76459
2022-03-12,0.85289
2022-03-13,0.82279
2022-03-14,4.43173
2022-03-15,3.53869
2022-03-16,7.08575
2022-03-17,17.52458
2022-03-18,15.47427
2022-03-19,4.29961
2022-03-20,3.41159
2022-03-21,27.03692
2022-03-22,19.51635
2022-03-23,18.55475
2022-03-24,15.78199
2022-03-25,43.56311
2022-03-26,8.65944
2022-03-27,7.39514
2022-03-28,62.44899
2022-03-29,42.49615
2022-03-30,33.71797
2022-03-31,31.63087
2022-04-01,25.25419
2022-04-02,3.87985
2022-04-03,3.79456
2022-04-04,22.74065
2022-04-05,19.53642
2022-04-06,22.67542
2022-04-07,17.75369
2022-04-08,17.43594
2022-04-09,3.09886
2022-04-10,2.67241
2022-04-11,20.69536
2022-04-12,19.71369
2022-04-13,20.31406
2022-04-14,18.57482
2022-04-15,17.38076
2022-04-16,2.78613
2022-04-17,2.53026
2022-04-18,18.27881
2022-04-19,15.5211
2022-04-20,14.30195
2022-04-21,27.74767
2022-04-22,58.05906
2022-04-23,7.81657
2022-04-24,6.51715
2022-04-25,34.76486
2022-04-26,69.60499
2022-04-27,52.53026
2022-04-28,37.02756
2022-04-29,33.12094
2022-04-30,7.45702
2022-05-01,7.71957
2022-05-02,48.71563
2022-05-03,96.71717
2022-05-04,96.10007
2022-05-05,17.0028
2022-05-06,65.66325
2022-05-07,10.22643
2022-05-08,9.45715
2022-05-09,51.27433
2022-05-10,42.94768
2022-05-11,52.51689
2022-05-12,44.81737
2022-05-13,44.20362
2022-05-14,6.58906
2022-05-15,5.68767
2022-05-16,36.46899
2022-05-17,58.81831
2022-05-18,51.99344
2022-05-19,47.53996
2022-05-20,42.76205
2022-05-21,7.22289
2022-05-22,7.63428
2022-05-23,44.75048
2022-05-24,39.69997
2022-05-25,36.41547
2022-05-26,33.2865
2022-05-27,31.1877
2022-05-28,4.66586
2022-05-29,4.40163
2022-05-30,55.41173
2022-05-31,54.38992
2022-06-01,10.05251
2022-06-02,100.0
2022-06-03,72.31085
2022-06-04,11.27165
2022-06-05,9.24811
2022-06-06,10.66793
2022-06-07,57.52056
2022-06-08,48.2273
2022-06-09,46.06328
2022-06-10,38.79356
2022-06-11,5.98869
2022-06-12,6.02715
2022-06-13,41.65663
2022-06-14,49.24744
2022-06-15,37.35366
2022-06-16,34.30831
2022-06-17,32.71456
2022-06-18,4.31634
2022-06-19,4.07217
2022-06-20,33.55742
2022-06-21,32.71623
2022-06-22,30.45186
2022-06-23,29.32135
2022-06-24,29.77791
2022-06-25,4.10562
2022-06-26,3.42999
2022-06-27,36.31179
2022-06-28,31.79978
2022-06-29,27.82794
2022-06-30,26.70412
2022-07-01,24.35781
2022-07-02,3.15071
2022-07-03,2.78112
2022-07-04,26.80112
2022-07-05,24.22737
2022-07-06,25.07358
2022-07-07,24.43641
2022-07-08,22.42624
2022-07-09,2.89985
2022-07-10,2.68078
2022-07-11,21.09003
2022-07-12,18.54137
2022-07-13,19.83243
2022-07-14,18.47615
2022-07-15,17.86741
2022-07-16,2.71422
2022-07-17,2.46839
2022-07-18,25.14716
2022-07-19,20.83082
2022-07-20,21.01645
2022-07-21,33.7163
2022-07-22,22.38444
2022-07-23,3.03197
2022-07-24,2.6005
2022-07-25,20.95959
2022-07-26,18.46277
2022-07-27,18.5397
2022-07-28,24.78426
2022-07-29,24.80767
2022-07-30,3.05706
2022-07-31,2.6373
2022-08-01,21.92788
2022-08-02,50.74586
2022-08-03,37.11117
2022-08-04,27.90822
2022-08-05,21.74392
2022-08-06,3.27948
2022-08-07,3.01357
2022-08-08,29.35313
2022-08-09,23.78419
2022-08-10,21.21379
2022-08-11,22.33426
2022-08-12,21.06662
2022-08-13,3.00521
2022-08-14,2.39815
2022-08-15,3.30122
2022-08-16,27.26269
2022-08-17,22.28075
2022-08-18,21.48805
2022-08-19,18.56144
2022-08-20,2.46003
2022-08-21,2.04027
2022-08-22,17.66506
2022-08-23,18.44939
2022-08-24,17.354
2022-08-25,16.74861
2022-08-26,16.32717
2022-08-27,2.00849
2022-08-28,1.67402
2022-08-29,16.09472
2022-08-30,15.26523
2022-08-31,16.52953
2022-09-01,13.92902
2022-09-02,13.01926
2022-09-03,1.62385
2022-09-04,1.3546
2022-09-05,13.00421
2022-09-06,12.42558
2022-09-07,11.88206
2022-09-08,12.77844
2022-09-09,1.49675
2022-09-10,1.05859
2022-09-11,1.16562
2022-09-12,1.59542
2022-09-13,16.48772
2022-09-14,13.36878
2022-09-15,12.36203
2022-09-16,12.79851
2022-09-17,1.79108
2022-09-18,1.57033
2022-09-19,12.79015
2022-09-20,14.7769
2022-09-21,13.54605
2022-09-22,12.27339
2022-09-23,11.10776
2022-09-24,1.61716
2022-09-25,1.50511
2022-09-26,11.90547
2022-09-27,12.60619
2022-09-28,12.13291
2022-09-29,12.18977
2022-09-30,10.39701
2022-10-01,1.57535
2022-10-02,1.24255
2022-10-03,1.58873
2022-10-04,13.49254
2022-10-05,13.20991
2022-10-06,12.36537
2022-10-07,10.95558
2022-10-08,1.25259
2022-10-09,1.05692
2022-10-10,1.39474
2022-10-11,10.42042
2022-10-12,11.99076
2022-10-13,10.8335
2022-10-14,12.02588
2022-10-15,1.46832
2022-10-16,1.17566
2022-10-17,11.63455
2022-10-18,10.97899
2022-10-19,11.16629
2022-10-20,9.34845
2022-10-21,8.90695
2022-10-22,1.14221
2022-10-23,0.77597
2022-10-24,10.6278
2022-10-25,9.75483
2022-10-26,9.18456
2022-10-27,9.41032
2022-10-28,8.47548
2022-10-29,1.10542
2022-10-30,0.83784
2022-10-31,9.57421
2022-11-01,11.73991
2022-11-02,9.62438
2022-11-03,8.76145
2022-11-04,8.5407
2022-11-05,1.04689
2022-11-06,0.87296
2022-11-07,9.53909
2022-11-08,10.07592
2022-11-09,9.79162
2022-11-10,8.19452
2022-11-11,11.26329
2022-11-12,1.61716
2022-11-13,1.32952
2022-11-14,13.23499
2022-11-15,11.20309
2022-11-16,9.78159
2022-11-17,9.59595
2022-11-18,10.39032
2022-11-19,1.24924
2022-11-20,1.08702
2022-11-21,9.27152
2022-11-22,9.07753
2022-11-23,10.10937
2022-11-24,9.50732
2022-11-25,7.85838
2022-11-26,0.93317
2022-11-27,0.73917
2022-11-28,7.34998
2022-11-29,7.68947
2022-11-30,7.96876
2022-12-01,8.1477
2022-12-02,7.62592
2022-12-03,0.85122
2022-12-04,0.75924
2022-12-05,7.452
2022-12-06,5.90842
2022-12-07,6.55562
2022-12-08,6.1693
2022-12-09,6.7262
2022-12-10,0.85457
2022-12-11,0.72412
2022-12-12,7.20115
2022-12-13,7.30149
2022-12-14,7.09412
2022-12-15,6.11244
2022-12-16,5.90674
2022-12-17,0.78098
2022-12-18,0.63883
2022-12-19,8.00555
2022-12-20,6.52719
2022-12-21,6.08234
2022-12-22,6.52886
2022-12-23,6.25459
2022-12-24,0.69235
2022-12-25,0.64385
2022-12-26,6.47367
2022-12-27,6.64425
2022-12-28,5.99203
2022-12-29,5.59903
2022-12-30,1.98006
2022-12-31,0.45989
2023-01-01,0.61542
2023-01-02,5.80306
2023-01-03,7.5122
2023-01-04,7.95538
2023-01-05,7.94033
2023-01-06,7.99551
2023-01-07,1.27767
2023-01-08,1.13552
2023-01-09,41.83055
2023-01-10,53.45173
2023-01-11,30.36825
2023-01-12,21.19372
2023-01-13,21.26898
2023-01-14,3.48183
2023-01-15,3.11057
2023-01-16,22.04662
2023-01-17,38.83871
2023-01-18,29.79463
2023-01-19,22.12188
2023-01-20,17.33059
2023-01-21,2.3948
2023-01-22,1.99177
2023-01-23,2.27272
2023-01-24,2.94334
2023-01-25,37.96742
2023-01-26,36.93056
2023-01-27,27.31955
2023-01-28,4.48692
2023-01-29,4.20429
2023-01-30,26.24255
2023-01-31,27.33125
2023-02-01,22.52157
2023-02-02,20.24884
2023-02-03,18.54806
2023-02-04,2.7577
2023-02-05,2.17071
2023-02-06,16.66499
2023-02-07,16.23687
2023-02-08,17.53294
2023-02-09,15.05619
2023-02-10,14.02267
2023-02-11,2.19579
2023-02-12,1.88474
2023-02-13,17.28376
2023-02-14,15.7452
2023-02-15,13.43568
2023-02-16,13.67315
2023-02-17,11.86199
2023-02-18,1.71081
2023-02-19,1.49006
2023-02-20,12.97243
2023-02-21,12.96073
2023-02-22,13.76847
2023-02-23,14.84547
2023-02-24,12.22489
2023-02-25,2.00515
2023-02-26,1.80112
2023-02-27,24.31433
2023-02-28,16.42083
2023-03-01,2.83129
2023-03-02,13.63803
2023-03-03,16.07632
2023-03-04,2.57542
2023-03-05,2.01016
2023-03-06,23.75242
2023-03-07,21.36263
2023-03-08,17.26035
2023-03-09,16.39741
2023-03-10,13.6397
2023-03-11,1.56866
2023-03-12,1.38972
2023-03-13,13.91397
2023-03-14,11.42049
2023-03-15,14.35714
2023-03-16,17.39748
2023-03-17,27.1774
2023-03-18,3.66914
2023-03-19,2.76607
2023-03-20,17.08977
2023-03-21,15.06789
2023-03-22,16.00441
2023-03-23,15.66994
2023-03-24,15.5696
2023-03-25,3.08214
2023-03-26,2.29614
2023-03-27,14.59629
2023-03-28,14.00929
2023-03-29,12.29513
2023-03-30,12.65636
2023-03-31,12.15131
2023-04-01,2.13726
2023-04-02,1.73924
2023-04-03,13.1079
2023-04-04,10.96561
2023-04-05,10.99404
2023-04-06,10.98568
2023-04-07,19.29058
2023-04-08,4.08555
2023-04-09,2.20416
2023-04-10,15.91578
2023-04-11,12.96742
2023-04-12,12.30182
2023-04-13,11.12114
2023-04-14,10.1679
2023-04-15,1.56197
2023-04-16,1.31948
2023-04-17,10.44217
2023-04-18,9.19793
2023-04-19,8.95043
2023-04-20,9.43708
2023-04-21,9.08421
2023-04-22,1.31614
2023-04-23,1.05692
2023-04-24,9.05411
2023-04-25,8.01893
2023-04-26,7.82661
2023-04-27,8.10923
2023-04-28,7.90019
2023-04-29,1.00508
2023-04-30,1.01679
2023-05-01,2.04194
2023-05-02,8.58585
2023-05-03,6.88674
2023-05-04,6.52719
2023-05-05,1.28771
2023-05-06,0.88801
2023-05-07,0.9432
2023-05-08,7.55736
2023-05-09,7.43527
2023-05-10,6.51548
2023-05-11,6.86166
2023-05-12,6.00876
2023-05-13,0.79771
2023-05-14,0.65723
2023-05-15,6.0907
2023-05-16,6.12081
2023-05-17,5.89002
2023-05-18,6.61081
2023-05-19,6.76968
2023-05-20,1.01344
2023-05-21,0.86795
2023-05-22,10.35855
2023-05-23,8.68954
2023-05-24,7.15934
2023-05-25,6.91183
2023-05-26,6.21446
2023-05-27,0.80941
2023-05-28,0.62545
2023-05-29,1.09037
2023-05-30,6.91852
2023-05-31,6.28637
2023-06-01,7.01551
2023-06-02,6.63756
2023-06-03,0.85122
