date,코인상장
2021-01-12,1.46501
2021-01-13,1.59131
2021-01-14,1.38923
2021-01-15,1.31346
2021-01-16,1.08613
2021-01-17,0.58095
2021-01-18,1.76812
2021-01-19,1.11139
2021-01-20,1.51553
2021-01-21,2.7027
2021-01-22,2.07123
2021-01-23,1.38923
2021-01-24,1.46501
2021-01-25,1.86915
2021-01-26,1.79338
2021-01-27,1.81864
2021-01-28,1.46501
2021-01-29,1.18716
2021-01-30,0.98509
2021-01-31,0.95983
2021-02-01,1.23768
2021-02-02,1.33872
2021-02-03,1.36398
2021-02-04,1.86915
2021-02-05,1.41449
2021-02-06,1.08613
2021-02-07,1.21242
2021-02-08,1.66708
2021-02-09,2.52589
2021-02-10,1.79338
2021-02-11,1.33872
2021-02-12,1.13665
2021-02-13,1.31346
2021-02-14,1.51553
2021-02-15,2.22278
2021-02-16,1.99545
2021-02-17,3.96564
2021-02-18,7.40085
2021-02-19,6.36524
2021-02-20,5.35488
2021-02-21,4.74867
2021-02-22,5.91058
2021-02-23,3.38469
2021-02-24,6.03687
2021-02-25,10.60873
2021-02-26,16.92346
2021-02-27,5.55695
2021-02-28,2.5764
2021-03-01,3.5615
2021-03-02,4.87496
2021-03-03,4.59712
2021-03-04,4.14246
2021-03-05,2.93003
2021-03-06,2.62692
2021-03-07,2.34907
2021-03-08,2.45011
2021-03-09,11.59383
2021-03-10,10.45718
2021-03-11,8.63854
2021-03-12,7.52715
2021-03-13,5.68325
2021-03-14,6.03687
2021-03-15,8.15862
2021-03-16,8.68906
2021-03-17,8.13336
2021-03-18,11.4928
2021-03-19,8.91639
2021-03-20,8.25966
2021-03-21,7.37559
2021-03-22,9.97726
2021-03-23,5.55695
2021-03-24,8.18388
2021-03-25,5.60747
2021-03-26,8.31017
2021-03-27,3.9909
2021-03-28,7.2493
2021-03-29,7.65344
2021-03-30,9.42157
2021-03-31,13.13462
2021-04-01,11.01288
2021-04-02,18.36322
2021-04-03,14.54912
2021-04-04,12.30108
2021-04-05,27.12806
2021-04-06,16.29199
2021-04-07,12.60419
2021-04-08,13.58929
2021-04-09,19.1715
2021-04-10,13.94291
2021-04-11,12.65471
2021-04-12,18.66632
2021-04-13,28.64359
2021-04-14,58.8785
2021-04-15,29.65395
2021-04-16,18.43899
2021-04-17,12.37686
2021-04-18,8.63854
2021-04-19,16.62035
2021-04-20,76.98913
2021-04-21,100.0
2021-04-22,51.42712
2021-04-23,18.48951
2021-04-24,10.65925
2021-04-25,10.68451
2021-04-26,11.56857
2021-04-27,11.97272
2021-04-28,8.84061
2021-04-29,12.07375
2021-04-30,9.06794
2021-05-01,6.66835
2021-05-02,4.62237
2021-05-03,6.92093
2021-05-04,7.77974
2021-05-05,6.41576
2021-05-06,9.24475
2021-05-07,7.12301
2021-05-08,5.86006
2021-05-09,5.58221
2021-05-10,8.61328
2021-05-11,8.2344
2021-05-12,7.98181
2021-05-13,8.28492
2021-05-14,15.68577
2021-05-15,6.3905
2021-05-16,4.8497
2021-05-17,5.05178
2021-05-18,4.1172
2021-05-19,4.82445
2021-05-20,4.64763
2021-05-21,4.47082
2021-05-22,3.78883
2021-05-23,3.46046
2021-05-24,3.38469
2021-05-25,3.86461
2021-05-26,4.64763
2021-05-27,3.96564
2021-05-28,2.90477
2021-05-29,1.99545
2021-05-30,1.46501
2021-05-31,2.5764
2021-06-01,3.33417
2021-06-02,4.79919
2021-06-03,5.38014
2021-06-04,3.68779
2021-06-05,1.97019
2021-06-06,1.76812
2021-06-07,2.93003
2021-06-08,2.93003
2021-06-09,2.85425
2021-06-10,3.38469
2021-06-11,3.78883
2021-06-12,2.2733
2021-06-13,1.76812
2021-06-14,2.12174
2021-06-15,2.5764
2021-06-16,2.75322
2021-06-17,2.77847
2021-06-18,1.94493
2021-06-19,1.31346
2021-06-20,0.98509
2021-06-21,2.12174
2021-06-22,3.66254
2021-06-23,13.43773
2021-06-24,6.28946
2021-06-25,3.68779
2021-06-26,2.17226
2021-06-27,1.84389
2021-06-28,2.62692
2021-06-29,2.39959
2021-06-30,1.99545
2021-07-01,3.25839
2021-07-02,2.2733
2021-07-03,1.31346
2021-07-04,1.51553
2021-07-05,1.84389
2021-07-06,1.79338
2021-07-07,1.26294
2021-07-08,1.59131
2021-07-09,0.98509
2021-07-10,0.70724
2021-07-11,0.8588
2021-07-12,1.38923
2021-07-13,1.38923
2021-07-14,1.46501
2021-07-15,1.69234
2021-07-16,1.33872
2021-07-17,0.68199
2021-07-18,0.70724
2021-07-19,1.08613
2021-07-20,1.06087
2021-07-21,0.83354
2021-07-22,1.36398
2021-07-23,1.03561
2021-07-24,1.03561
2021-07-25,0.70724
2021-07-26,1.51553
2021-07-27,1.41449
2021-07-28,1.2882
2021-07-29,1.49027
2021-07-30,3.05632
2021-07-31,1.54079
2021-08-01,1.26294
2021-08-02,1.41449
2021-08-03,3.73831
2021-08-04,1.99545
2021-08-05,3.23313
2021-08-06,2.52589
2021-08-07,1.76812
2021-08-08,1.61656
2021-08-09,2.42485
2021-08-10,3.18262
2021-08-11,3.53624
2021-08-12,5.07703
2021-08-13,3.73831
2021-08-14,2.5764
2021-08-15,2.07123
2021-08-16,1.99545
2021-08-17,2.60166
2021-08-18,2.45011
2021-08-19,2.80373
2021-08-20,2.77847
2021-08-21,2.24804
2021-08-22,1.99545
2021-08-23,14.47335
2021-08-24,9.80045
2021-08-25,4.976
2021-08-26,3.10684
2021-08-27,2.19752
2021-08-28,2.87951
2021-08-29,2.7027
2021-08-30,3.30891
2021-08-31,2.80373
2021-09-01,2.24804
2021-09-02,2.5764
2021-09-03,2.80373
2021-09-04,2.90477
2021-09-05,2.5764
2021-09-06,3.03106
2021-09-07,2.85425
2021-09-08,2.22278
2021-09-09,2.42485
2021-09-10,2.52589
2021-09-11,1.23768
2021-09-12,1.43975
2021-09-13,1.61656
2021-09-14,1.94493
2021-09-15,1.86915
2021-09-16,1.76812
2021-09-17,1.94493
2021-09-18,1.41449
2021-09-19,1.21242
2021-09-20,0.70724
2021-09-21,0.60621
2021-09-22,1.06087
2021-09-23,1.94493
2021-09-24,2.12174
2021-09-25,1.26294
2021-09-26,1.43975
2021-09-27,1.46501
2021-09-28,1.7176
2021-09-29,1.38923
2021-09-30,1.84389
2021-10-01,1.13665
2021-10-02,1.38923
2021-10-03,1.46501
2021-10-04,1.36398
2021-10-05,1.97019
2021-10-06,2.45011
2021-10-07,1.89441
2021-10-08,2.147
2021-10-09,1.81864
2021-10-10,1.1619
2021-10-11,1.81864
2021-10-12,1.66708
2021-10-13,2.39959
2021-10-14,2.04597
2021-10-15,38.41879
2021-10-16,21.34377
2021-10-17,9.77519
2021-10-18,9.59838
2021-10-19,7.98181
2021-10-20,5.98636
2021-10-21,7.95655
2021-10-22,5.70851
2021-10-23,3.40995
2021-10-24,3.38469
2021-10-25,4.31927
2021-10-26,4.87496
2021-10-27,43.21798
2021-10-28,13.66506
2021-10-29,8.2344
2021-10-30,5.73377
2021-10-31,4.79919
2021-11-01,5.68325
2021-11-02,6.97145
2021-11-03,6.56731
2021-11-04,6.18843
2021-11-05,5.30436
2021-11-06,3.61202
2021-11-07,3.48572
2021-11-08,3.9909
2021-11-09,4.36979
2021-11-10,4.976
2021-11-11,5.30436
2021-11-12,3.28365
2021-11-13,3.23313
2021-11-14,2.93003
2021-11-15,4.49608
2021-11-16,5.98636
2021-11-17,5.05178
2021-11-18,11.72013
2021-11-19,5.02652
2021-11-20,3.53624
2021-11-21,4.39504
2021-11-22,4.72341
2021-11-23,6.16317
2021-11-24,5.53169
2021-11-25,5.55695
2021-11-26,4.90022
2021-11-27,3.68779
2021-11-28,3.25839
2021-11-29,4.52134
2021-11-30,5.43066
2021-12-01,4.26875
2021-12-02,4.976
2021-12-03,4.8497
2021-12-04,3.38469
2021-12-05,2.24804
2021-12-06,3.25839
2021-12-07,3.15736
2021-12-08,3.53624
2021-12-09,4.52134
2021-12-10,3.0058
2021-12-11,2.29856
2021-12-12,3.0058
2021-12-13,3.46046
2021-12-14,2.95529
2021-12-15,4.57186
2021-12-16,3.05632
2021-12-17,2.80373
2021-12-18,1.54079
2021-12-19,2.65218
2021-12-20,2.37433
2021-12-21,3.28365
2021-12-22,3.58676
2021-12-23,4.36979
2021-12-24,3.1321
2021-12-25,1.81864
2021-12-26,1.74286
2021-12-27,2.45011
2021-12-28,3.0058
2021-12-29,3.10684
2021-12-30,2.60166
2021-12-31,1.91967
2022-01-01,1.49027
2022-01-02,1.54079
2022-01-03,2.77847
2022-01-04,2.87951
2022-01-05,2.65218
2022-01-06,2.50063
2022-01-07,2.17226
2022-01-08,1.31346
2022-01-09,1.41449
2022-01-10,1.99545
2022-01-11,6.71886
2022-01-12,4.59712
2022-01-13,5.38014
2022-01-14,2.7027
2022-01-15,2.147
2022-01-16,1.99545
2022-01-17,2.75322
2022-01-18,3.0058
2022-01-19,2.90477
2022-01-20,2.55114
2022-01-21,2.17226
2022-01-22,1.59131
2022-01-23,1.36398
2022-01-24,1.79338
2022-01-25,1.66708
2022-01-26,2.55114
2022-01-27,2.12174
2022-01-28,2.50063
2022-01-29,1.38923
2022-01-30,1.69234
2022-01-31,1.46501
2022-02-01,1.31346
2022-02-02,1.51553
2022-02-03,2.52589
2022-02-04,1.81864
2022-02-05,1.86915
2022-02-06,1.61656
2022-02-07,2.5764
2022-02-08,14.34705
2022-02-09,4.21823
2022-02-10,2.67744
2022-02-11,2.67744
2022-02-12,1.46501
2022-02-13,1.59131
2022-02-14,1.86915
2022-02-15,2.147
2022-02-16,2.77847
2022-02-17,2.04597
2022-02-18,1.84389
2022-02-19,0.93457
2022-02-20,0.90932
2022-02-21,2.07123
2022-02-22,1.86915
2022-02-23,1.79338
2022-02-24,1.54079
2022-02-25,1.76812
2022-02-26,0.90932
2022-02-27,1.26294
2022-02-28,1.76812
2022-03-01,1.97019
2022-03-02,5.20333
2022-03-03,2.32381
2022-03-04,2.2733
2022-03-05,1.64182
2022-03-06,1.41449
2022-03-07,2.147
2022-03-08,1.79338
2022-03-09,1.06087
2022-03-10,1.61656
2022-03-11,1.64182
2022-03-12,1.41449
2022-03-13,1.81864
2022-03-14,1.99545
2022-03-15,2.80373
2022-03-16,2.02071
2022-03-17,4.06668
2022-03-18,2.93003
2022-03-19,1.94493
2022-03-20,1.59131
2022-03-21,2.72796
2022-03-22,3.18262
2022-03-23,2.82899
2022-03-24,2.65218
2022-03-25,2.60166
2022-03-26,2.72796
2022-03-27,1.64182
2022-03-28,2.22278
2022-03-29,2.42485
2022-03-30,2.95529
2022-03-31,2.98055
2022-04-01,2.47537
2022-04-02,1.56605
2022-04-03,1.84389
2022-04-04,3.0058
2022-04-05,2.147
2022-04-06,2.75322
2022-04-07,2.60166
2022-04-08,2.2733
2022-04-09,1.36398
2022-04-10,1.23768
2022-04-11,1.61656
2022-04-12,1.69234
2022-04-13,1.86915
2022-04-14,2.37433
2022-04-15,1.56605
2022-04-16,1.06087
2022-04-17,1.41449
2022-04-18,1.74286
2022-04-19,1.81864
2022-04-20,1.7176
2022-04-21,2.34907
2022-04-22,2.02071
2022-04-23,1.11139
2022-04-24,1.31346
2022-04-25,1.79338
2022-04-26,1.94493
2022-04-27,1.86915
2022-04-28,1.74286
2022-04-29,1.97019
2022-04-30,1.18716
2022-05-01,1.33872
2022-05-02,2.147
2022-05-03,1.59131
2022-05-04,2.12174
2022-05-05,1.91967
2022-05-06,2.09648
2022-05-07,1.46501
2022-05-08,1.41449
2022-05-09,1.43975
2022-05-10,1.59131
2022-05-11,1.74286
2022-05-12,2.09648
2022-05-13,3.28365
2022-05-14,1.76812
2022-05-15,1.56605
2022-05-16,2.12174
2022-05-17,1.99545
2022-05-18,2.29856
2022-05-19,1.7176
2022-05-20,1.56605
2022-05-21,0.68199
2022-05-22,0.88406
2022-05-23,1.46501
2022-05-24,1.66708
2022-05-25,1.51553
2022-05-26,1.59131
2022-05-27,1.74286
2022-05-28,0.78302
2022-05-29,1.03561
2022-05-30,1.51553
2022-05-31,1.31346
2022-06-01,1.41449
2022-06-02,1.03561
2022-06-03,1.76812
2022-06-04,0.88406
2022-06-05,0.53043
2022-06-06,0.78302
2022-06-07,1.7176
2022-06-08,1.49027
2022-06-09,1.51553
2022-06-10,1.11139
2022-06-11,0.4294
2022-06-12,0.70724
2022-06-13,1.86915
2022-06-14,1.43975
2022-06-15,1.51553
2022-06-16,1.06087
2022-06-17,0.8588
2022-06-18,0.60621
2022-06-19,0.75776
2022-06-20,1.41449
2022-06-21,1.11139
2022-06-22,1.38923
2022-06-23,1.36398
2022-06-24,1.1619
2022-06-25,0.78302
2022-06-26,0.93457
2022-06-27,1.26294
2022-06-28,1.21242
2022-06-29,1.51553
2022-06-30,1.31346
2022-07-01,1.26294
2022-07-02,0.78302
2022-07-03,0.68199
2022-07-04,1.31346
2022-07-05,0.88406
2022-07-06,1.21242
2022-07-07,1.33872
2022-07-08,1.11139
2022-07-09,0.47991
2022-07-10,0.88406
2022-07-11,0.68199
2022-07-12,0.8588
2022-07-13,1.13665
2022-07-14,1.84389
2022-07-15,1.13665
2022-07-16,1.23768
2022-07-17,0.58095
2022-07-18,1.13665
2022-07-19,1.69234
2022-07-20,1.03561
2022-07-21,1.69234
2022-07-22,1.36398
2022-07-23,0.7325
2022-07-24,0.68199
2022-07-25,0.93457
2022-07-26,1.1619
2022-07-27,0.98509
2022-07-28,1.23768
2022-07-29,1.31346
2022-07-30,0.63147
2022-07-31,0.70724
2022-08-01,0.75776
2022-08-02,0.7325
2022-08-03,1.31346
2022-08-04,1.31346
2022-08-05,0.98509
2022-08-06,0.70724
2022-08-07,0.4294
2022-08-08,1.01035
2022-08-09,1.41449
2022-08-10,1.23768
2022-08-11,1.13665
2022-08-12,1.64182
2022-08-13,0.60621
2022-08-14,0.83354
2022-08-15,0.70724
2022-08-16,1.56605
2022-08-17,1.49027
2022-08-18,1.31346
2022-08-19,1.26294
2022-08-20,0.88406
2022-08-21,0.63147
2022-08-22,1.03561
2022-08-23,1.1619
2022-08-24,1.1619
2022-08-25,1.26294
2022-08-26,0.88406
2022-08-27,0.47991
2022-08-28,0.22733
2022-08-29,1.23768
2022-08-30,1.46501
2022-08-31,0.75776
2022-09-01,0.98509
2022-09-02,1.21242
2022-09-03,0.63147
2022-09-04,0.35362
2022-09-05,1.06087
2022-09-06,1.08613
2022-09-07,1.13665
2022-09-08,0.83354
2022-09-09,0.50517
2022-09-10,0.50517
2022-09-11,0.68199
2022-09-12,1.06087
2022-09-13,1.59131
2022-09-14,1.41449
2022-09-15,1.2882
2022-09-16,1.54079
2022-09-17,0.90932
2022-09-18,0.7325
2022-09-19,1.76812
2022-09-20,1.41449
2022-09-21,1.59131
2022-09-22,1.13665
2022-09-23,1.38923
2022-09-24,0.68199
2022-09-25,0.60621
2022-09-26,1.21242
2022-09-27,1.31346
2022-09-28,1.56605
2022-09-29,1.89441
2022-09-30,1.13665
2022-10-01,0.90932
2022-10-02,0.65673
2022-10-03,1.13665
2022-10-04,1.46501
2022-10-05,1.51553
2022-10-06,1.2882
2022-10-07,1.33872
2022-10-08,0.7325
2022-10-09,0.7325
2022-10-10,0.80828
2022-10-11,1.49027
2022-10-12,1.31346
2022-10-13,1.54079
2022-10-14,1.51553
2022-10-15,1.06087
2022-10-16,0.7325
2022-10-17,1.36398
2022-10-18,2.45011
2022-10-19,4.52134
2022-10-20,2.80373
2022-10-21,2.02071
2022-10-22,0.70724
2022-10-23,1.08613
2022-10-24,1.31346
2022-10-25,1.76812
2022-10-26,1.46501
2022-10-27,1.51553
2022-10-28,1.26294
2022-10-29,0.8588
2022-10-30,0.63147
2022-10-31,1.18716
2022-11-01,1.33872
2022-11-02,1.31346
2022-11-03,1.26294
2022-11-04,1.1619
2022-11-05,0.78302
2022-11-06,0.90932
2022-11-07,1.1619
2022-11-08,1.46501
2022-11-09,1.31346
2022-11-10,1.61656
2022-11-11,1.43975
2022-11-12,0.95983
2022-11-13,0.78302
2022-11-14,1.76812
2022-11-15,1.18716
2022-11-16,1.26294
2022-11-17,1.38923
2022-11-18,1.38923
2022-11-19,0.63147
2022-11-20,0.40414
2022-11-21,1.23768
2022-11-22,0.98509
2022-11-23,1.03561
2022-11-24,1.76812
2022-11-25,1.99545
2022-11-26,1.01035
2022-11-27,0.80828
2022-11-28,1.03561
2022-11-29,1.08613
2022-11-30,1.13665
2022-12-01,1.66708
2022-12-02,0.7325
2022-12-03,0.58095
2022-12-04,0.50517
2022-12-05,0.95983
2022-12-06,1.06087
2022-12-07,1.06087
2022-12-08,1.76812
2022-12-09,1.06087
2022-12-10,0.80828
2022-12-11,0.4294
2022-12-12,1.1619
2022-12-13,1.21242
2022-12-14,0.98509
2022-12-15,1.1619
2022-12-16,1.01035
2022-12-17,0.60621
2022-12-18,0.68199
2022-12-19,1.11139
2022-12-20,1.01035
2022-12-21,0.98509
2022-12-22,0.80828
2022-12-23,0.65673
2022-12-24,0.40414
2022-12-25,0.53043
2022-12-26,0.78302
2022-12-27,1.21242
2022-12-28,0.93457
2022-12-29,1.49027
2022-12-30,1.89441
2022-12-31,0.47991
2023-01-01,0.70724
2023-01-02,1.06087
2023-01-03,1.38923
2023-01-04,1.1619
2023-01-05,1.26294
2023-01-06,1.23768
2023-01-07,0.60621
2023-01-08,0.53043
2023-01-09,1.01035
2023-01-10,0.90932
2023-01-11,0.8588
2023-01-12,1.23768
2023-01-13,1.01035
2023-01-14,0.78302
2023-01-15,0.78302
2023-01-16,1.33872
2023-01-17,1.2882
2023-01-18,3.10684
2023-01-19,1.59131
2023-01-20,1.03561
2023-01-21,0.60621
2023-01-22,0.7325
2023-01-23,1.13665
2023-01-24,0.95983
2023-01-25,1.54079
2023-01-26,1.59131
2023-01-27,1.56605
2023-01-28,0.68199
2023-01-29,1.03561
2023-01-30,1.38923
2023-01-31,1.41449
2023-02-01,1.08613
2023-02-02,1.26294
2023-02-03,0.88406
2023-02-04,0.70724
2023-02-05,0.90932
2023-02-06,0.95983
2023-02-07,1.38923
2023-02-08,2.5764
2023-02-09,2.22278
2023-02-10,1.21242
2023-02-11,0.83354
2023-02-12,0.83354
2023-02-13,1.36398
2023-02-14,0.95983
2023-02-15,1.54079
2023-02-16,1.99545
2023-02-17,1.38923
2023-02-18,0.63147
2023-02-19,0.93457
2023-02-20,1.33872
2023-02-21,1.51553
2023-02-22,1.46501
2023-02-23,1.99545
2023-02-24,1.21242
2023-02-25,0.37888
2023-02-26,0.95983
2023-02-27,1.49027
2023-02-28,0.8588
2023-03-01,0.78302
2023-03-02,1.21242
2023-03-03,1.03561
2023-03-04,0.50517
2023-03-05,0.65673
2023-03-06,0.90932
2023-03-07,1.59131
2023-03-08,1.1619
2023-03-09,1.21242
2023-03-10,0.8588
2023-03-11,0.40414
2023-03-12,0.60621
2023-03-13,0.7325
2023-03-14,0.95983
2023-03-15,1.23768
2023-03-16,1.66708
2023-03-17,1.49027
2023-03-18,0.4294
2023-03-19,0.75776
2023-03-20,1.23768
2023-03-21,1.51553
2023-03-22,1.69234
2023-03-23,1.7176
2023-03-24,1.49027
2023-03-25,0.55569
2023-03-26,0.63147
2023-03-27,1.01035
2023-03-28,1.26294
2023-03-29,1.08613
2023-03-30,1.84389
2023-03-31,1.33872
2023-04-01,0.83354
2023-04-02,0.37888
2023-04-03,1.03561
2023-04-04,1.21242
2023-04-05,1.08613
2023-04-06,1.59131
2023-04-07,3.20788
2023-04-08,1.23768
2023-04-09,0.8588
2023-04-10,1.36398
2023-04-11,1.79338
2023-04-12,2.09648
2023-04-13,1.66708
2023-04-14,1.56605
2023-04-15,1.1619
2023-04-16,0.70724
2023-04-17,1.2882
2023-04-18,1.41449
2023-04-19,1.23768
2023-04-20,1.33872
2023-04-21,1.46501
2023-04-22,0.50517
2023-04-23,0.58095
2023-04-24,1.33872
2023-04-25,1.31346
2023-04-26,1.1619
2023-04-27,1.51553
2023-04-28,0.8588
2023-04-29,0.83354
2023-04-30,0.8588
2023-05-01,0.47991
2023-05-02,1.23768
2023-05-03,1.54079
2023-05-04,2.82899
2023-05-05,1.56605
2023-05-06,0.83354
2023-05-07,1.11139
2023-05-08,0.90932
2023-05-09,1.38923
2023-05-10,1.06087
2023-05-11,1.08613
2023-05-12,1.36398
2023-05-13,0.68199
2023-05-14,1.36398
2023-05-15,1.49027
2023-05-16,1.7176
2023-05-17,1.03561
2023-05-18,1.33872
2023-05-19,0.88406
2023-05-20,0.93457
2023-05-21,0.83354
2023-05-22,1.21242
2023-05-23,1.21242
2023-05-24,1.2882
2023-05-25,1.08613
2023-05-26,1.13665
2023-05-27,0.45466
2023-05-28,0.40414
2023-05-29,0.68199
2023-05-30,1.03561
2023-05-31,1.06087
2023-06-01,0.7325
2023-06-02,0.93457
