date,풍경그림
2020-12-11,58.82352
2020-12-12,61.34453
2020-12-13,72.2689
2020-12-14,43.69747
2020-12-15,51.2605
2020-12-16,44.53781
2020-12-17,39.49579
2020-12-18,60.5042
2020-12-19,48.73949
2020-12-20,48.73949
2020-12-21,46.21848
2020-12-22,44.53781
2020-12-23,51.2605
2020-12-24,49.57983
2020-12-25,50.42016
2020-12-26,49.57983
2020-12-27,63.02521
2020-12-28,53.78151
2020-12-29,61.34453
2020-12-30,55.46218
2020-12-31,63.02521
2021-01-01,52.94117
2021-01-02,76.47058
2021-01-03,64.70588
2021-01-04,52.94117
2021-01-05,52.10084
2021-01-06,40.33613
2021-01-07,61.34453
2021-01-08,41.17647
2021-01-09,51.2605
2021-01-10,57.14285
2021-01-11,62.18487
2021-01-12,61.34453
2021-01-13,49.57983
2021-01-14,60.5042
2021-01-15,50.42016
2021-01-16,49.57983
2021-01-17,78.99159
2021-01-18,60.5042
2021-01-19,64.70588
2021-01-20,63.86554
2021-01-21,41.17647
2021-01-22,64.70588
2021-01-23,52.94117
2021-01-24,57.98319
2021-01-25,47.89915
2021-01-26,49.57983
2021-01-27,48.73949
2021-01-28,48.73949
2021-01-29,52.10084
2021-01-30,68.90756
2021-01-31,55.46218
2021-02-01,53.78151
2021-02-02,64.70588
2021-02-03,53.78151
2021-02-04,67.22689
2021-02-05,41.17647
2021-02-06,60.5042
2021-02-07,59.66386
2021-02-08,50.42016
2021-02-09,50.42016
2021-02-10,56.30252
2021-02-11,65.54621
2021-02-12,57.98319
2021-02-13,55.46218
2021-02-14,57.98319
2021-02-15,44.53781
2021-02-16,42.0168
2021-02-17,63.02521
2021-02-18,51.2605
2021-02-19,54.62184
2021-02-20,52.94117
2021-02-21,58.82352
2021-02-22,45.37815
2021-02-23,52.94117
2021-02-24,53.78151
2021-02-25,60.5042
2021-02-26,47.89915
2021-02-27,68.06722
2021-02-28,71.42857
2021-03-01,44.53781
2021-03-02,49.57983
2021-03-03,56.30252
2021-03-04,46.21848
2021-03-05,51.2605
2021-03-06,54.62184
2021-03-07,63.02521
2021-03-08,43.69747
2021-03-09,54.62184
2021-03-10,54.62184
2021-03-11,56.30252
2021-03-12,60.5042
2021-03-13,63.02521
2021-03-14,64.70588
2021-03-15,64.70588
2021-03-16,55.46218
2021-03-17,73.94957
2021-03-18,62.18487
2021-03-19,58.82352
2021-03-20,70.58823
2021-03-21,76.47058
2021-03-22,78.99159
2021-03-23,67.22689
2021-03-24,63.86554
2021-03-25,70.58823
2021-03-26,81.5126
2021-03-27,60.5042
2021-03-28,54.62184
2021-03-29,83.19327
2021-03-30,50.42016
2021-03-31,67.22689
2021-04-01,53.78151
2021-04-02,57.98319
2021-04-03,67.22689
2021-04-04,50.42016
2021-04-05,52.10084
2021-04-06,56.30252
2021-04-07,54.62184
2021-04-08,74.78991
2021-04-09,47.05882
2021-04-10,42.0168
2021-04-11,56.30252
2021-04-12,54.62184
2021-04-13,64.70588
2021-04-14,58.82352
2021-04-15,57.14285
2021-04-16,59.66386
2021-04-17,58.82352
2021-04-18,47.89915
2021-04-19,46.21848
2021-04-20,45.37815
2021-04-21,59.66386
2021-04-22,47.89915
2021-04-23,47.89915
2021-04-24,50.42016
2021-04-25,40.33613
2021-04-26,51.2605
2021-04-27,31.93277
2021-04-28,41.17647
2021-04-29,62.18487
2021-04-30,45.37815
2021-05-01,59.66386
2021-05-02,47.89915
2021-05-03,31.93277
2021-05-04,45.37815
2021-05-05,44.53781
2021-05-06,39.49579
2021-05-07,39.49579
2021-05-08,53.78151
2021-05-09,52.94117
2021-05-10,65.54621
2021-05-11,70.58823
2021-05-12,62.18487
2021-05-13,61.34453
2021-05-14,49.57983
2021-05-15,58.82352
2021-05-16,77.31092
2021-05-17,68.90756
2021-05-18,53.78151
2021-05-19,57.98319
2021-05-20,66.38655
2021-05-21,63.86554
2021-05-22,48.73949
2021-05-23,48.73949
2021-05-24,83.19327
2021-05-25,73.10924
2021-05-26,68.06722
2021-05-27,69.74789
2021-05-28,59.66386
2021-05-29,56.30252
2021-05-30,50.42016
2021-05-31,51.2605
2021-06-01,61.34453
2021-06-02,58.82352
2021-06-03,63.02521
2021-06-04,73.94957
2021-06-05,53.78151
2021-06-06,58.82352
2021-06-07,39.49579
2021-06-08,52.94117
2021-06-09,64.70588
2021-06-10,63.86554
2021-06-11,48.73949
2021-06-12,58.82352
2021-06-13,51.2605
2021-06-14,51.2605
2021-06-15,63.86554
2021-06-16,70.58823
2021-06-17,68.06722
2021-06-18,72.2689
2021-06-19,48.73949
2021-06-20,52.94117
2021-06-21,45.37815
2021-06-22,56.30252
2021-06-23,49.57983
2021-06-24,56.30252
2021-06-25,52.94117
2021-06-26,56.30252
2021-06-27,63.02521
2021-06-28,62.18487
2021-06-29,62.18487
2021-06-30,52.10084
2021-07-01,57.14285
2021-07-02,57.98319
2021-07-03,47.05882
2021-07-04,68.90756
2021-07-05,59.66386
2021-07-06,57.98319
2021-07-07,65.54621
2021-07-08,66.38655
2021-07-09,60.5042
2021-07-10,46.21848
2021-07-11,52.94117
2021-07-12,63.02521
2021-07-13,84.87394
2021-07-14,41.17647
2021-07-15,53.78151
2021-07-16,56.30252
2021-07-17,65.54621
2021-07-18,54.62184
2021-07-19,62.18487
2021-07-20,38.65546
2021-07-21,57.98319
2021-07-22,44.53781
2021-07-23,49.57983
2021-07-24,64.70588
2021-07-25,50.42016
2021-07-26,61.34453
2021-07-27,55.46218
2021-07-28,63.02521
2021-07-29,50.42016
2021-07-30,35.29411
2021-07-31,43.69747
2021-08-01,45.37815
2021-08-02,48.73949
2021-08-03,58.82352
2021-08-04,35.29411
2021-08-05,43.69747
2021-08-06,49.57983
2021-08-07,54.62184
2021-08-08,42.0168
2021-08-09,54.62184
2021-08-10,53.78151
2021-08-11,43.69747
2021-08-12,48.73949
2021-08-13,67.22689
2021-08-14,59.66386
2021-08-15,69.74789
2021-08-16,66.38655
2021-08-17,50.42016
2021-08-18,52.94117
2021-08-19,69.74789
2021-08-20,80.67226
2021-08-21,75.63025
2021-08-22,76.47058
2021-08-23,60.5042
2021-08-24,55.46218
2021-08-25,63.02521
2021-08-26,77.31092
2021-08-27,68.90756
2021-08-28,63.02521
2021-08-29,72.2689
2021-08-30,57.14285
2021-08-31,66.38655
2021-09-01,61.34453
2021-09-02,60.5042
2021-09-03,80.67226
2021-09-04,60.5042
2021-09-05,68.90756
2021-09-06,69.74789
2021-09-07,58.82352
2021-09-08,65.54621
2021-09-09,70.58823
2021-09-10,53.78151
2021-09-11,50.42016
2021-09-12,69.74789
2021-09-13,68.06722
2021-09-14,54.62184
2021-09-15,61.34453
2021-09-16,57.98319
2021-09-17,66.38655
2021-09-18,52.10084
2021-09-19,47.05882
2021-09-20,31.93277
2021-09-21,52.10084
2021-09-22,43.69747
2021-09-23,53.78151
2021-09-24,65.54621
2021-09-25,72.2689
2021-09-26,40.33613
2021-09-27,60.5042
2021-09-28,59.66386
2021-09-29,52.94117
2021-09-30,63.02521
2021-10-01,38.65546
2021-10-02,56.30252
2021-10-03,36.13445
2021-10-04,47.05882
2021-10-05,46.21848
2021-10-06,72.2689
2021-10-07,45.37815
2021-10-08,60.5042
2021-10-09,76.47058
2021-10-10,49.57983
2021-10-11,67.22689
2021-10-12,57.98319
2021-10-13,42.0168
2021-10-14,38.65546
2021-10-15,75.63025
2021-10-16,46.21848
2021-10-17,49.57983
2021-10-18,42.0168
2021-10-19,48.73949
2021-10-20,58.82352
2021-10-21,48.73949
2021-10-22,63.86554
2021-10-23,48.73949
2021-10-24,50.42016
2021-10-25,26.89075
2021-10-26,47.05882
2021-10-27,50.42016
2021-10-28,50.42016
2021-10-29,59.66386
2021-10-30,60.5042
2021-10-31,57.14285
2021-11-01,54.62184
2021-11-02,61.34453
2021-11-03,76.47058
2021-11-04,63.02521
2021-11-05,50.42016
2021-11-06,57.14285
2021-11-07,37.81512
2021-11-08,64.70588
2021-11-09,46.21848
2021-11-10,47.89915
2021-11-11,57.14285
2021-11-12,48.73949
2021-11-13,47.05882
2021-11-14,49.57983
2021-11-15,42.85714
2021-11-16,42.85714
2021-11-17,55.46218
2021-11-18,64.70588
2021-11-19,55.46218
2021-11-20,63.02521
2021-11-21,53.78151
2021-11-22,47.05882
2021-11-23,44.53781
2021-11-24,52.10084
2021-11-25,52.10084
2021-11-26,65.54621
2021-11-27,44.53781
2021-11-28,52.10084
2021-11-29,56.30252
2021-11-30,50.42016
2021-12-01,49.57983
2021-12-02,66.38655
2021-12-03,65.54621
2021-12-04,52.94117
2021-12-05,77.31092
2021-12-06,35.29411
2021-12-07,58.82352
2021-12-08,36.13445
2021-12-09,47.89915
2021-12-10,57.14285
2021-12-11,63.02521
2021-12-12,64.70588
2021-12-13,55.46218
2021-12-14,49.57983
2021-12-15,51.2605
2021-12-16,48.73949
2021-12-17,59.66386
2021-12-18,69.74789
2021-12-19,54.62184
2021-12-20,52.94117
2021-12-21,47.05882
2021-12-22,48.73949
2021-12-23,66.38655
2021-12-24,52.94117
2021-12-25,49.57983
2021-12-26,62.18487
2021-12-27,56.30252
2021-12-28,61.34453
2021-12-29,56.30252
2021-12-30,73.10924
2021-12-31,71.42857
2022-01-01,69.74789
2022-01-02,73.94957
2022-01-03,57.98319
2022-01-04,46.21848
2022-01-05,68.90756
2022-01-06,58.82352
2022-01-07,70.58823
2022-01-08,67.22689
2022-01-09,75.63025
2022-01-10,66.38655
2022-01-11,65.54621
2022-01-12,67.22689
2022-01-13,55.46218
2022-01-14,59.66386
2022-01-15,78.99159
2022-01-16,78.15126
2022-01-17,58.82352
2022-01-18,57.14285
2022-01-19,52.94117
2022-01-20,57.14285
2022-01-21,47.89915
2022-01-22,68.06722
2022-01-23,53.78151
2022-01-24,58.82352
2022-01-25,69.74789
2022-01-26,62.18487
2022-01-27,65.54621
2022-01-28,47.05882
2022-01-29,72.2689
2022-01-30,96.63865
2022-01-31,73.94957
2022-02-01,72.2689
2022-02-02,71.42857
2022-02-03,86.55462
2022-02-04,68.90756
2022-02-05,68.90756
2022-02-06,99.15966
2022-02-07,61.34453
2022-02-08,73.10924
2022-02-09,62.18487
2022-02-10,66.38655
2022-02-11,63.86554
2022-02-12,82.35294
2022-02-13,77.31092
2022-02-14,62.18487
2022-02-15,65.54621
2022-02-16,66.38655
2022-02-17,52.10084
2022-02-18,47.05882
2022-02-19,62.18487
2022-02-20,65.54621
2022-02-21,60.5042
2022-02-22,63.86554
2022-02-23,65.54621
2022-02-24,65.54621
2022-02-25,60.5042
2022-02-26,72.2689
2022-02-27,80.67226
2022-02-28,68.06722
2022-03-01,70.58823
2022-03-02,49.57983
2022-03-03,59.66386
2022-03-04,54.62184
2022-03-05,64.70588
2022-03-06,58.82352
2022-03-07,75.63025
2022-03-08,66.38655
2022-03-09,50.42016
2022-03-10,62.18487
2022-03-11,51.2605
2022-03-12,64.70588
2022-03-13,57.98319
2022-03-14,96.63865
2022-03-15,77.31092
2022-03-16,67.22689
2022-03-17,69.74789
2022-03-18,52.94117
2022-03-19,71.42857
2022-03-20,57.98319
2022-03-21,47.89915
2022-03-22,62.18487
2022-03-23,68.06722
2022-03-24,56.30252
2022-03-25,74.78991
2022-03-26,54.62184
2022-03-27,63.02521
2022-03-28,46.21848
2022-03-29,70.58823
2022-03-30,77.31092
2022-03-31,66.38655
2022-04-01,58.82352
2022-04-02,56.30252
2022-04-03,59.66386
2022-04-04,42.0168
2022-04-05,68.90756
2022-04-06,59.66386
2022-04-07,57.98319
2022-04-08,70.58823
2022-04-09,45.37815
2022-04-10,50.42016
2022-04-11,59.66386
2022-04-12,42.0168
2022-04-13,58.82352
2022-04-14,66.38655
2022-04-15,65.54621
2022-04-16,41.17647
2022-04-17,42.85714
2022-04-18,46.21848
2022-04-19,59.66386
2022-04-20,49.57983
2022-04-21,57.14285
2022-04-22,61.34453
2022-04-23,67.22689
2022-04-24,53.78151
2022-04-25,48.73949
2022-04-26,52.94117
2022-04-27,68.90756
2022-04-28,57.14285
2022-04-29,53.78151
2022-04-30,51.2605
2022-05-01,58.82352
2022-05-02,59.66386
2022-05-03,57.14285
2022-05-04,68.90756
2022-05-05,55.46218
2022-05-06,53.78151
2022-05-07,71.42857
2022-05-08,59.66386
2022-05-09,75.63025
2022-05-10,62.18487
2022-05-11,56.30252
2022-05-12,85.71428
2022-05-13,72.2689
2022-05-14,53.78151
2022-05-15,46.21848
2022-05-16,59.66386
2022-05-17,70.58823
2022-05-18,47.89915
2022-05-19,90.7563
2022-05-20,65.54621
2022-05-21,54.62184
2022-05-22,46.21848
2022-05-23,50.42016
2022-05-24,60.5042
2022-05-25,75.63025
2022-05-26,72.2689
2022-05-27,72.2689
2022-05-28,57.98319
2022-05-29,68.90756
2022-05-30,65.54621
2022-05-31,60.5042
2022-06-01,67.22689
2022-06-02,68.90756
2022-06-03,64.70588
2022-06-04,44.53781
2022-06-05,50.42016
2022-06-06,47.05882
2022-06-07,64.70588
2022-06-08,52.94117
2022-06-09,60.5042
2022-06-10,68.90756
2022-06-11,52.94117
2022-06-12,63.02521
2022-06-13,58.82352
2022-06-14,48.73949
2022-06-15,63.86554
2022-06-16,61.34453
2022-06-17,67.22689
2022-06-18,36.13445
2022-06-19,43.69747
2022-06-20,60.5042
2022-06-21,59.66386
2022-06-22,46.21848
2022-06-23,66.38655
2022-06-24,79.83193
2022-06-25,60.5042
2022-06-26,56.30252
2022-06-27,50.42016
2022-06-28,61.34453
2022-06-29,54.62184
2022-06-30,43.69747
2022-07-01,48.73949
2022-07-02,47.89915
2022-07-03,45.37815
2022-07-04,47.89915
2022-07-05,44.53781
2022-07-06,69.74789
2022-07-07,76.47058
2022-07-08,66.38655
2022-07-09,77.31092
2022-07-10,55.46218
2022-07-11,58.82352
2022-07-12,67.22689
2022-07-13,61.34453
2022-07-14,54.62184
2022-07-15,53.78151
2022-07-16,57.98319
2022-07-17,58.82352
2022-07-18,61.34453
2022-07-19,41.17647
2022-07-20,53.78151
2022-07-21,63.02521
2022-07-22,59.66386
2022-07-23,76.47058
2022-07-24,69.74789
2022-07-25,37.81512
2022-07-26,58.82352
2022-07-27,63.86554
2022-07-28,52.94117
2022-07-29,44.53781
2022-07-30,61.34453
2022-07-31,64.70588
2022-08-01,56.30252
2022-08-02,56.30252
2022-08-03,61.34453
2022-08-04,49.57983
2022-08-05,66.38655
2022-08-06,42.0168
2022-08-07,57.14285
2022-08-08,38.65546
2022-08-09,42.0168
2022-08-10,60.5042
2022-08-11,40.33613
2022-08-12,55.46218
2022-08-13,65.54621
2022-08-14,52.94117
2022-08-15,52.94117
2022-08-16,69.74789
2022-08-17,50.42016
2022-08-18,78.99159
2022-08-19,65.54621
2022-08-20,47.05882
2022-08-21,55.46218
2022-08-22,57.14285
2022-08-23,85.71428
2022-08-24,65.54621
2022-08-25,65.54621
2022-08-26,68.06722
2022-08-27,46.21848
2022-08-28,50.42016
2022-08-29,61.34453
2022-08-30,84.03361
2022-08-31,57.98319
2022-09-01,75.63025
2022-09-02,80.67226
2022-09-03,66.38655
2022-09-04,52.94117
2022-09-05,73.94957
2022-09-06,66.38655
2022-09-07,74.78991
2022-09-08,44.53781
2022-09-09,27.73109
2022-09-10,31.93277
2022-09-11,24.36974
2022-09-12,31.09243
2022-09-13,49.57983
2022-09-14,45.37815
2022-09-15,62.18487
2022-09-16,56.30252
2022-09-17,30.2521
2022-09-18,57.98319
2022-09-19,57.14285
2022-09-20,70.58823
2022-09-21,50.42016
2022-09-22,52.94117
2022-09-23,64.70588
2022-09-24,48.73949
2022-09-25,35.29411
2022-09-26,57.98319
2022-09-27,75.63025
2022-09-28,63.02521
2022-09-29,62.18487
2022-09-30,51.2605
2022-10-01,56.30252
2022-10-02,52.10084
2022-10-03,52.10084
2022-10-04,49.57983
2022-10-05,41.17647
2022-10-06,66.38655
2022-10-07,46.21848
2022-10-08,47.89915
2022-10-09,49.57983
2022-10-10,77.31092
2022-10-11,56.30252
2022-10-12,53.78151
2022-10-13,52.94117
2022-10-14,47.05882
2022-10-15,50.42016
2022-10-16,46.21848
2022-10-17,72.2689
2022-10-18,52.94117
2022-10-19,51.2605
2022-10-20,55.46218
2022-10-21,50.42016
2022-10-22,36.97478
2022-10-23,43.69747
2022-10-24,46.21848
2022-10-25,54.62184
2022-10-26,54.62184
2022-10-27,80.67226
2022-10-28,71.42857
2022-10-29,41.17647
2022-10-30,51.2605
2022-10-31,49.57983
2022-11-01,58.82352
2022-11-02,67.22689
2022-11-03,55.46218
2022-11-04,52.10084
2022-11-05,67.22689
2022-11-06,40.33613
2022-11-07,35.29411
2022-11-08,59.66386
2022-11-09,59.66386
2022-11-10,57.14285
2022-11-11,53.78151
2022-11-12,62.18487
2022-11-13,42.0168
2022-11-14,61.34453
2022-11-15,57.98319
2022-11-16,48.73949
2022-11-17,51.2605
2022-11-18,63.86554
2022-11-19,42.85714
2022-11-20,52.10084
2022-11-21,58.82352
2022-11-22,56.30252
2022-11-23,58.82352
2022-11-24,64.70588
2022-11-25,57.98319
2022-11-26,57.14285
2022-11-27,41.17647
2022-11-28,47.05882
2022-11-29,47.05882
2022-11-30,63.86554
2022-12-01,54.62184
2022-12-02,52.10084
2022-12-03,33.61344
2022-12-04,31.93277
2022-12-05,35.29411
2022-12-06,42.85714
2022-12-07,32.7731
2022-12-08,27.73109
2022-12-09,42.85714
2022-12-10,37.81512
2022-12-11,48.73949
2022-12-12,51.2605
2022-12-13,48.73949
2022-12-14,44.53781
2022-12-15,37.81512
2022-12-16,41.17647
2022-12-17,52.10084
2022-12-18,62.18487
2022-12-19,31.09243
2022-12-20,43.69747
2022-12-21,42.85714
2022-12-22,26.05042
2022-12-23,31.93277
2022-12-24,36.13445
2022-12-25,27.73109
2022-12-26,46.21848
2022-12-27,35.29411
2022-12-28,50.42016
2022-12-29,62.18487
2022-12-30,45.37815
2022-12-31,63.02521
2023-01-01,58.82352
2023-01-02,56.30252
2023-01-03,67.22689
2023-01-04,50.42016
2023-01-05,65.54621
2023-01-06,56.30252
2023-01-07,59.66386
2023-01-08,68.90756
2023-01-09,48.73949
2023-01-10,51.2605
2023-01-11,52.94117
2023-01-12,38.65546
2023-01-13,35.29411
2023-01-14,71.42857
2023-01-15,72.2689
2023-01-16,52.94117
2023-01-17,51.2605
2023-01-18,46.21848
2023-01-19,35.29411
2023-01-20,54.62184
2023-01-21,47.89915
2023-01-22,44.53781
2023-01-23,42.0168
2023-01-24,70.58823
2023-01-25,56.30252
2023-01-26,53.78151
2023-01-27,52.10084
2023-01-28,50.42016
2023-01-29,65.54621
2023-01-30,57.98319
2023-01-31,59.66386
2023-02-01,58.82352
2023-02-02,50.42016
2023-02-03,57.14285
2023-02-04,65.54621
2023-02-05,60.5042
2023-02-06,64.70588
2023-02-07,60.5042
2023-02-08,44.53781
2023-02-09,70.58823
2023-02-10,63.86554
2023-02-11,58.82352
2023-02-12,48.73949
2023-02-13,60.5042
2023-02-14,47.05882
2023-02-15,51.2605
2023-02-16,47.89915
2023-02-17,42.85714
2023-02-18,45.37815
2023-02-19,49.57983
2023-02-20,62.18487
2023-02-21,50.42016
2023-02-22,41.17647
2023-02-23,50.42016
2023-02-24,34.45378
2023-02-25,44.53781
2023-02-26,46.21848
2023-02-27,42.0168
2023-02-28,45.37815
2023-03-01,36.13445
2023-03-02,26.05042
2023-03-03,32.7731
2023-03-04,39.49579
2023-03-05,51.2605
2023-03-06,45.37815
2023-03-07,47.05882
2023-03-08,61.34453
2023-03-09,47.89915
2023-03-10,43.69747
2023-03-11,43.69747
2023-03-12,63.02521
2023-03-13,48.73949
2023-03-14,47.89915
2023-03-15,51.2605
2023-03-16,66.38655
2023-03-17,68.90756
2023-03-18,55.46218
2023-03-19,60.5042
2023-03-20,48.73949
2023-03-21,58.82352
2023-03-22,57.14285
2023-03-23,47.05882
2023-03-24,72.2689
2023-03-25,42.85714
2023-03-26,51.2605
2023-03-27,49.57983
2023-03-28,39.49579
2023-03-29,49.57983
2023-03-30,54.62184
2023-03-31,55.46218
2023-04-01,42.85714
2023-04-02,54.62184
2023-04-03,34.45378
2023-04-04,58.82352
2023-04-05,55.46218
2023-04-06,31.93277
2023-04-07,47.05882
2023-04-08,43.69747
2023-04-09,59.66386
2023-04-10,67.22689
2023-04-11,59.66386
2023-04-12,57.98319
2023-04-13,70.58823
2023-04-14,62.18487
2023-04-15,43.69747
2023-04-16,37.81512
2023-04-17,47.05882
2023-04-18,41.17647
2023-04-19,48.73949
2023-04-20,57.14285
2023-04-21,54.62184
2023-04-22,57.14285
2023-04-23,47.89915
2023-04-24,46.21848
2023-04-25,52.10084
2023-04-26,44.53781
2023-04-27,36.97478
2023-04-28,47.89915
2023-04-29,42.85714
2023-04-30,40.33613
2023-05-01,46.21848
2023-05-02,40.33613
2023-05-03,58.82352
2023-05-04,52.94117
2023-05-05,60.5042
2023-05-06,64.70588
2023-05-07,37.81512
2023-05-08,54.62184
2023-05-09,45.37815
2023-05-10,47.89915
2023-05-11,39.49579
2023-05-12,52.94117
2023-05-13,41.17647
2023-05-14,36.97478
2023-05-15,50.42016
2023-05-16,38.65546
2023-05-17,59.66386
2023-05-18,66.38655
2023-05-19,67.22689
2023-05-20,46.21848
2023-05-21,58.82352
2023-05-22,41.17647
2023-05-23,64.70588
2023-05-24,50.42016
2023-05-25,52.10084
2023-05-26,58.82352
2023-05-27,36.13445
2023-05-28,33.61344
