date,일본증시
2020-09-12,0.93407
2020-09-13,0.70833
2020-09-14,7.31688
2020-09-15,7.45699
2020-09-16,7.89289
2020-09-17,9.16945
2020-09-18,7.3558
2020-09-19,0.86401
2020-09-20,0.64606
2020-09-21,9.76881
2020-09-22,12.68778
2020-09-23,10.16579
2020-09-24,13.69969
2020-09-25,7.90846
2020-09-26,1.0119
2020-09-27,0.56044
2020-09-28,6.81871
2020-09-29,7.28574
2020-09-30,10.04903
2020-10-01,68.00031
2020-10-02,79.58278
2020-10-03,10.13466
2020-10-04,3.54168
2020-10-05,11.13878
2020-10-06,8.77247
2020-10-07,8.09527
2020-10-08,8.0797
2020-10-09,9.54308
2020-10-10,1.14423
2020-10-11,0.77839
2020-10-12,7.46477
2020-10-13,9.83887
2020-10-14,8.35214
2020-10-15,9.46524
2020-10-16,9.83887
2020-10-17,0.90293
2020-10-18,0.50595
2020-10-19,8.35992
2020-10-20,9.90892
2020-10-21,6.93547
2020-10-22,8.20425
2020-10-23,6.74087
2020-10-24,0.7706
2020-10-25,0.42033
2020-10-26,8.99042
2020-10-27,7.84618
2020-10-28,7.47256
2020-10-29,11.41122
2020-10-30,8.74134
2020-10-31,1.02747
2020-11-01,0.4826
2020-11-02,6.70195
2020-11-03,6.80314
2020-11-04,8.14976
2020-11-05,7.72943
2020-11-06,9.40297
2020-11-07,1.02747
2020-11-08,0.59936
2020-11-09,8.42998
2020-11-10,13.29493
2020-11-11,9.12275
2020-11-12,8.94372
2020-11-13,7.93959
2020-11-14,1.05082
2020-11-15,0.62271
2020-11-16,8.39106
2020-11-17,8.44555
2020-11-18,7.5971
2020-11-19,7.32466
2020-11-20,5.98583
2020-11-21,1.17537
2020-11-22,0.62271
2020-11-23,8.13419
2020-11-24,7.82283
2020-11-25,8.59344
2020-11-26,7.04444
2020-11-27,6.57741
2020-11-28,1.16758
2020-11-29,0.86401
2020-11-30,7.47256
2020-12-01,6.35946
2020-12-02,6.50735
2020-12-03,7.65159
2020-12-04,7.05223
2020-12-05,1.1131
2020-12-06,0.95742
2020-12-07,7.32466
2020-12-08,7.51926
2020-12-09,6.20378
2020-12-10,6.49957
2020-12-11,6.18043
2020-12-12,1.18315
2020-12-13,1.08974
2020-12-14,7.07558
2020-12-15,5.82237
2020-12-16,5.21522
2020-12-17,5.55771
2020-12-18,4.89608
2020-12-19,0.78617
2020-12-20,0.56822
2020-12-21,6.46843
2020-12-22,8.18089
2020-12-23,6.32054
2020-12-24,5.53436
2020-12-25,3.39378
2020-12-26,1.18315
2020-12-27,0.82509
2020-12-28,5.63555
2020-12-29,6.40616
2020-12-30,6.06367
2020-12-31,3.88417
2021-01-01,1.17537
2021-01-02,1.07418
2021-01-03,0.76282
2021-01-04,9.3874
2021-01-05,8.61679
2021-01-06,9.16945
2021-01-07,9.05269
2021-01-08,10.70288
2021-01-09,2.5609
2021-01-10,1.65019
2021-01-11,13.17817
2021-01-12,10.64061
2021-01-13,8.11084
2021-01-14,7.71386
2021-01-15,8.6635
2021-01-16,1.51786
2021-01-17,1.41667
2021-01-18,8.92037
2021-01-19,8.34436
2021-01-20,6.70195
2021-01-21,6.47622
2021-01-22,6.85763
2021-01-23,1.36996
2021-01-24,0.90293
2021-01-25,6.42951
2021-01-26,7.99408
2021-01-27,7.86954
2021-01-28,10.68731
2021-01-29,16.95337
2021-01-30,2.38187
2021-01-31,1.33883
2021-02-01,9.72211
2021-02-02,7.69829
2021-02-03,7.27017
2021-02-04,8.45333
2021-02-05,7.23126
2021-02-06,1.44002
2021-02-07,1.02747
2021-02-08,9.76103
2021-02-09,8.53117
2021-02-10,6.9666
2021-02-11,6.32054
2021-02-12,6.42951
2021-02-13,1.77473
2021-02-14,2.00825
2021-02-15,14.50922
2021-02-16,10.32925
2021-02-17,9.15388
2021-02-18,10.02568
2021-02-19,8.57009
2021-02-20,0.93407
2021-02-21,0.98077
2021-02-22,9.62092
2021-02-23,10.22028
2021-02-24,15.78578
2021-02-25,10.87413
2021-02-26,15.87919
2021-02-27,1.58013
2021-02-28,1.04304
2021-03-01,47.99564
2021-03-02,22.12968
2021-03-03,14.87506
2021-03-04,17.91858
2021-03-05,17.31143
2021-03-06,1.53343
2021-03-07,0.91071
2021-03-08,18.27664
2021-03-09,23.21164
2021-03-10,22.17638
2021-03-11,11.03759
2021-03-12,10.53942
2021-03-13,1.19872
2021-03-14,0.89515
2021-03-15,10.11131
2021-03-16,8.19646
2021-03-17,10.3059
2021-03-18,8.34436
2021-03-19,9.87779
2021-03-20,0.94185
2021-03-21,0.93407
2021-03-22,13.34942
2021-03-23,11.15435
2021-03-24,12.79676
2021-03-25,10.29034
2021-03-26,7.39472
2021-03-27,1.0119
2021-03-28,0.49038
2021-03-29,10.62504
2021-03-30,7.51926
2021-03-31,8.38328
2021-04-01,6.70195
2021-04-02,5.83793
2021-04-03,0.75504
2021-04-04,0.59157
2021-04-05,6.79536
2021-04-06,8.17311
2021-04-07,6.53849
2021-04-08,5.3709
2021-04-09,5.19187
2021-04-10,0.61492
2021-04-11,0.39697
2021-04-12,6.60076
2021-04-13,5.09068
2021-04-14,5.02062
2021-04-15,5.02841
2021-04-16,5.14517
2021-04-17,0.65384
2021-04-18,0.41254
2021-04-19,4.98949
2021-04-20,10.5005
2021-04-21,11.62139
2021-04-22,7.28574
2021-04-23,6.03253
2021-04-24,0.69276
2021-04-25,0.55265
2021-04-26,5.19965
2021-04-27,5.3709
2021-04-28,7.84618
2021-04-29,6.71752
2021-04-30,5.90799
2021-05-01,0.78617
2021-05-02,0.38141
2021-05-03,6.25048
2021-05-04,5.37868
2021-05-05,8.88923
2021-05-06,6.30497
2021-05-07,4.26558
2021-05-08,0.75504
2021-05-09,0.29578
2021-05-10,5.3709
2021-05-11,8.92037
2021-05-12,15.30318
2021-05-13,16.58753
2021-05-14,7.24682
2021-05-15,0.7706
2021-05-16,0.47481
2021-05-17,12.49318
2021-05-18,7.76835
2021-05-19,18.28442
2021-05-20,10.57834
2021-05-21,8.88145
2021-05-22,0.68498
2021-05-23,0.42033
2021-05-24,8.15754
2021-05-25,5.8535
2021-05-26,6.18821
2021-05-27,6.97439
2021-05-28,5.8068
2021-05-29,0.69276
2021-05-30,0.56822
2021-05-31,6.00918
2021-06-01,5.93912
2021-06-02,5.15295
2021-06-03,4.99727
2021-06-04,5.20744
2021-06-05,0.53709
2021-06-06,0.31135
2021-06-07,5.8068
2021-06-08,5.03619
2021-06-09,5.50323
2021-06-10,4.19553
2021-06-11,4.38234
2021-06-12,0.47481
2021-06-13,0.32692
2021-06-14,3.83747
2021-06-15,4.29672
2021-06-16,4.81824
2021-06-17,4.6937
2021-06-18,3.99315
2021-06-19,0.47481
2021-06-20,0.35027
2021-06-21,26.02163
2021-06-22,6.76422
2021-06-23,4.88051
2021-06-24,3.99315
2021-06-25,4.07877
2021-06-26,0.64606
2021-06-27,0.5293
2021-06-28,4.00093
2021-06-29,4.71705
2021-06-30,4.26558
2021-07-01,4.17996
2021-07-02,3.97758
2021-07-03,0.60714
2021-07-04,0.42033
2021-07-05,3.96979
2021-07-06,3.7752
2021-07-07,4.60029
2021-07-08,6.49957
2021-07-09,9.32513
2021-07-10,0.88736
2021-07-11,0.45146
2021-07-12,4.91943
2021-07-13,4.02428
2021-07-14,4.56137
2021-07-15,4.58472
2021-07-16,4.5458
2021-07-17,0.59157
2021-07-18,0.41254
2021-07-19,6.63968
2021-07-20,7.20012
2021-07-21,7.00552
2021-07-22,5.30084
2021-07-23,5.01284
2021-07-24,0.63049
2021-07-25,0.45925
2021-07-26,8.38328
2021-07-27,7.09114
2021-07-28,10.03347
2021-07-29,5.79901
2021-07-30,9.90892
2021-07-31,0.94963
2021-08-01,0.54487
2021-08-02,6.38281
2021-08-03,5.97804
2021-08-04,5.1763
2021-08-05,4.98949
2021-08-06,4.85716
2021-08-07,0.50595
2021-08-08,0.40476
2021-08-09,5.19187
2021-08-10,5.98583
2021-08-11,5.6122
2021-08-12,5.33976
2021-08-13,8.93593
2021-08-14,0.9652
2021-08-15,0.73168
2021-08-16,31.53265
2021-08-17,13.83202
2021-08-18,7.41807
2021-08-19,12.4854
2021-08-20,12.32194
2021-08-21,1.39332
2021-08-22,0.89515
2021-08-23,7.53483
2021-08-24,5.99361
2021-08-25,6.60076
2021-08-26,6.58519
2021-08-27,5.86129
2021-08-28,0.59157
2021-08-29,0.5293
2021-08-30,5.6122
2021-08-31,6.31275
2021-09-01,5.39425
2021-09-02,6.46843
2021-09-03,7.61267
2021-09-04,1.27656
2021-09-05,0.70055
2021-09-06,7.72164
2021-09-07,8.2743
2021-09-08,8.36771
2021-09-09,8.78804
2021-09-10,6.66303
2021-09-11,1.17537
2021-09-12,0.63828
2021-09-13,7.27796
2021-09-14,6.49957
2021-09-15,6.39838
2021-09-16,7.44142
2021-09-17,5.47987
2021-09-18,1.00412
2021-09-19,0.58379
2021-09-20,19.52206
2021-09-21,54.44072
2021-09-22,67.02732
2021-09-23,18.06647
2021-09-24,11.06094
2021-09-25,1.26877
2021-09-26,0.71612
2021-09-27,8.2276
2021-09-28,12.32972
2021-09-29,15.24869
2021-09-30,9.58978
2021-10-01,13.27158
2021-10-02,1.24542
2021-10-03,0.80174
2021-10-04,69.4092
2021-10-05,31.68054
2021-10-06,32.56013
2021-10-07,13.57515
2021-10-08,13.55958
2021-10-09,1.07418
2021-10-10,0.98855
2021-10-11,39.64349
2021-10-12,18.64248
2021-10-13,10.68731
2021-10-14,8.67906
2021-10-15,8.41441
2021-10-16,0.78617
2021-10-17,0.56822
2021-10-18,9.06826
2021-10-19,6.75644
2021-10-20,7.90846
2021-10-21,10.97532
2021-10-22,7.22347
2021-10-23,0.49817
2021-10-24,0.31914
2021-10-25,5.8068
2021-10-26,5.61998
2021-10-27,7.13006
2021-10-28,6.41394
2021-10-29,9.36405
2021-10-30,0.88736
2021-10-31,0.38919
2021-11-01,6.75644
2021-11-02,6.32054
2021-11-03,7.71386
2021-11-04,6.7253
2021-11-05,6.73308
2021-11-06,0.87958
2021-11-07,0.45925
2021-11-08,7.06001
2021-11-09,6.82649
2021-11-10,7.57375
2021-11-11,6.63189
2021-11-12,5.00505
2021-11-13,0.73947
2021-11-14,0.40476
2021-11-15,4.91165
2021-11-16,5.3709
2021-11-17,6.74865
2021-11-18,6.484
2021-11-19,4.31229
2021-11-20,0.61492
2021-11-21,0.34249
2021-11-22,5.02062
2021-11-23,5.33198
2021-11-24,6.07145
2021-11-25,4.82602
2021-11-26,17.17132
2021-11-27,2.00825
2021-11-28,0.81731
2021-11-29,16.82883
2021-11-30,22.63563
2021-12-01,10.82743
2021-12-02,10.04125
2021-12-03,6.55405
2021-12-04,0.95742
2021-12-05,0.49817
2021-12-06,7.77613
2021-12-07,5.97026
2021-12-08,6.19599
2021-12-09,4.83381
2021-12-10,5.69004
2021-12-11,0.576
2021-12-12,0.38141
2021-12-13,5.97026
2021-12-14,5.82237
2021-12-15,5.76788
2021-12-16,5.6589
2021-12-17,5.71339
2021-12-18,0.576
2021-12-19,0.45925
2021-12-20,8.23538
2021-12-21,7.76835
2021-12-22,6.0014
2021-12-23,4.96613
2021-12-24,5.15295
2021-12-25,0.50595
2021-12-26,0.38919
2021-12-27,4.87273
2021-12-28,4.60807
2021-12-29,4.42126
2021-12-30,4.56916
2021-12-31,2.83334
2022-01-01,0.56044
2022-01-02,0.52152
2022-01-03,5.40982
2022-01-04,5.64334
2022-01-05,7.80727
2022-01-06,9.11496
2022-01-07,6.44508
2022-01-08,0.76282
2022-01-09,0.52152
2022-01-10,8.33657
2022-01-11,6.87319
2022-01-12,5.33976
2022-01-13,5.18408
2022-01-14,5.8535
2022-01-15,0.60714
2022-01-16,0.42811
2022-01-17,8.61679
2022-01-18,9.23172
2022-01-19,10.01011
2022-01-20,8.37549
2022-01-21,9.35626
2022-01-22,1.40888
2022-01-23,0.75504
2022-01-24,15.88697
2022-01-25,21.49918
2022-01-26,12.9213
2022-01-27,22.25422
2022-01-28,12.1974
2022-01-29,1.04304
2022-01-30,0.84844
2022-01-31,17.52938
2022-02-01,16.53304
2022-02-02,19.89569
2022-02-03,12.01837
2022-02-04,9.76103
2022-02-05,0.92628
2022-02-06,0.58379
2022-02-07,8.74912
2022-02-08,7.21569
2022-02-09,5.76009
2022-02-10,6.84206
2022-02-11,7.6438
2022-02-12,0.91071
2022-02-13,0.39697
2022-02-14,11.28668
2022-02-15,10.43045
2022-02-16,7.06779
2022-02-17,10.79629
2022-02-18,8.45333
2022-02-19,0.87179
2022-02-20,0.55265
2022-02-21,9.81552
2022-02-22,13.69191
2022-02-23,12.21296
2022-02-24,17.95749
2022-02-25,10.57056
2022-02-26,1.08196
2022-02-27,0.55265
2022-02-28,8.85031
2022-03-01,16.22168
2022-03-02,11.31003
2022-03-03,7.09893
2022-03-04,8.42219
2022-03-05,1.16758
2022-03-06,0.55265
2022-03-07,12.50097
2022-03-08,13.1159
2022-03-09,23.40624
2022-03-10,10.59391
2022-03-11,9.0994
2022-03-12,1.06639
2022-03-13,0.64606
2022-03-14,11.48906
2022-03-15,11.20884
2022-03-16,8.32879
2022-03-17,8.61679
2022-03-18,8.31322
2022-03-19,0.98855
2022-03-20,0.46703
2022-03-21,9.582
2022-03-22,7.20012
2022-03-23,8.78804
2022-03-24,7.99408
2022-03-25,6.5307
2022-03-26,0.63828
2022-03-27,0.41254
2022-03-28,7.16898
2022-03-29,7.26239
2022-03-30,8.91258
2022-03-31,6.76422
2022-04-01,6.49178
2022-04-02,0.65384
2022-04-03,0.60714
2022-04-04,6.14929
2022-04-05,6.60854
2022-04-06,6.54627
2022-04-07,7.21569
2022-04-08,6.32832
2022-04-09,0.63049
2022-04-10,0.31914
2022-04-11,6.40616
2022-04-12,7.89289
2022-04-13,7.48812
2022-04-14,6.42173
2022-04-15,7.41807
2022-04-16,0.69276
2022-04-17,0.46703
2022-04-18,7.9863
2022-04-19,6.07924
2022-04-20,6.3361
2022-04-21,5.25414
2022-04-22,6.2427
2022-04-23,0.85623
2022-04-24,0.63828
2022-04-25,8.35214
2022-04-26,7.03666
2022-04-27,8.88923
2022-04-28,6.42173
2022-04-29,6.07924
2022-04-30,0.98855
2022-05-01,0.70833
2022-05-02,8.64014
2022-05-03,5.93912
2022-05-04,5.61998
2022-05-05,10.88191
2022-05-06,11.40344
2022-05-07,0.87179
2022-05-08,0.86401
2022-05-09,10.15022
2022-05-10,10.39931
2022-05-11,7.01331
2022-05-12,10.15801
2022-05-13,6.60854
2022-05-14,0.69276
2022-05-15,0.5293
2022-05-16,7.08336
2022-05-17,5.53436
2022-05-18,5.69004
2022-05-19,5.28528
2022-05-20,5.65112
2022-05-21,0.81731
2022-05-22,0.42811
2022-05-23,4.44461
2022-05-24,7.5504
2022-05-25,5.79123
2022-05-26,6.04032
2022-05-27,4.87273
2022-05-28,0.61492
2022-05-29,0.56044
2022-05-30,4.40569
2022-05-31,5.53436
2022-06-01,8.00965
2022-06-02,6.25827
2022-06-03,5.19965
2022-06-04,0.71612
2022-06-05,0.4826
2022-06-06,14.0811
2022-06-07,10.46937
2022-06-08,6.9199
2022-06-09,6.77979
2022-06-10,5.91577
2022-06-11,1.00412
2022-06-12,0.38919
2022-06-13,12.86681
2022-06-14,12.49318
2022-06-15,12.59438
2022-06-16,9.34848
2022-06-17,9.90892
2022-06-18,1.03526
2022-06-19,0.53709
2022-06-20,14.85171
2022-06-21,9.40297
2022-06-22,17.16354
2022-06-23,13.94099
2022-06-24,7.52704
2022-06-25,0.84844
2022-06-26,0.68498
2022-06-27,5.87685
2022-06-28,6.02475
2022-06-29,6.2427
2022-06-30,7.37137
2022-07-01,8.07192
2022-07-02,0.77839
2022-07-03,0.59936
2022-07-04,8.74912
2022-07-05,7.24682
2022-07-06,7.4492
2022-07-07,4.83381
2022-07-08,57.60099
2022-07-09,4.09434
2022-07-10,1.13645
2022-07-11,7.41029
2022-07-12,6.76422
2022-07-13,5.82237
2022-07-14,6.49178
2022-07-15,6.10259
2022-07-16,0.41254
2022-07-17,0.45925
2022-07-18,6.19599
2022-07-19,5.8068
2022-07-20,7.02887
2022-07-21,5.84572
2022-07-22,5.13738
2022-07-23,0.56044
2022-07-24,0.3347
2022-07-25,4.77932
2022-07-26,4.20331
2022-07-27,4.03206
2022-07-28,4.88051
2022-07-29,3.99315
2022-07-30,0.62271
2022-07-31,0.38141
2022-08-01,4.15661
2022-08-02,5.55771
2022-08-03,4.61586
2022-08-04,4.0165
2022-08-05,3.75184
2022-08-06,0.56044
2022-08-07,0.3347
2022-08-08,4.23445
2022-08-09,4.18774
2022-08-10,4.04763
2022-08-11,5.97026
2022-08-12,3.98536
2022-08-13,0.63049
2022-08-14,0.288
2022-08-15,11.6603
2022-08-16,5.05954
2022-08-17,5.51101
2022-08-18,4.73262
2022-08-19,4.52245
2022-08-20,0.59936
2022-08-21,0.45146
2022-08-22,5.91577
2022-08-23,5.11403
2022-08-24,4.73262
2022-08-25,3.74406
2022-08-26,2.48306
2022-08-27,0.58379
2022-08-28,0.42033
2022-08-29,7.26239
2022-08-30,3.35486
2022-08-31,5.51879
2022-09-01,5.86129
2022-09-02,5.30084
2022-09-03,0.59936
2022-09-04,0.38919
2022-09-05,3.00459
2022-09-06,5.03619
2022-09-07,5.97804
2022-09-08,4.46018
2022-09-09,6.39838
2022-09-10,1.02747
2022-09-11,1.53343
2022-09-12,15.43551
2022-09-13,6.14151
2022-09-14,8.09527
2022-09-15,5.58106
2022-09-16,5.55771
2022-09-17,0.70833
2022-09-18,0.49817
2022-09-19,6.44508
2022-09-20,4.60029
2022-09-21,4.97392
2022-09-22,5.46431
2022-09-23,7.38693
2022-09-24,1.09753
2022-09-25,0.65384
2022-09-26,12.10399
2022-09-27,9.56643
2022-09-28,14.26792
2022-09-29,8.9048
2022-09-30,8.7569
2022-10-01,0.92628
2022-10-02,0.80174
2022-10-03,34.98092
2022-10-04,6.92768
2022-10-05,11.02202
2022-10-06,5.34755
2022-10-07,5.59663
2022-10-08,0.82509
2022-10-09,0.71612
2022-10-10,25.47676
2022-10-11,11.27889
2022-10-12,7.61267
2022-10-13,8.92037
2022-10-14,6.07145
2022-10-15,0.87958
2022-10-16,0.65384
2022-10-17,7.69829
2022-10-18,6.41394
2022-10-19,6.44508
2022-10-20,6.75644
2022-10-21,5.96248
2022-10-22,0.68498
2022-10-23,0.42033
2022-10-24,7.00552
2022-10-25,7.02887
2022-10-26,6.2427
2022-10-27,4.15661
2022-10-28,5.23857
2022-10-29,0.56044
2022-10-30,0.31914
2022-10-31,4.43683
2022-11-01,5.04397
2022-11-02,5.01284
2022-11-03,6.66303
2022-11-04,4.47575
2022-11-05,0.62271
2022-11-06,0.40476
2022-11-07,6.46843
2022-11-08,4.25001
2022-11-09,4.33564
2022-11-10,4.38234
2022-11-11,6.32054
2022-11-12,0.62271
2022-11-13,0.40476
2022-11-14,3.86082
2022-11-15,4.35899
2022-11-16,5.05176
2022-11-17,6.58519
2022-11-18,4.73262
2022-11-19,0.35806
2022-11-20,0.23351
2022-11-21,5.11403
2022-11-22,4.13326
2022-11-23,4.5458
2022-11-24,4.21888
2022-11-25,3.98536
2022-11-26,0.39697
2022-11-27,0.36584
2022-11-28,4.42126
2022-11-29,3.95423
2022-11-30,4.00093
2022-12-01,4.35899
2022-12-02,5.6589
2022-12-03,0.38141
2022-12-04,0.23351
2022-12-05,4.53024
2022-12-06,4.56916
2022-12-07,4.46018
2022-12-08,4.41348
2022-12-09,3.17583
2022-12-10,0.46703
2022-12-11,0.32692
2022-12-12,3.76741
2022-12-13,4.53024
2022-12-14,3.93866
2022-12-15,4.79489
2022-12-16,5.08289
2022-12-17,0.49817
2022-12-18,0.35027
2022-12-19,3.78298
2022-12-20,31.9919
2022-12-21,8.62458
2022-12-22,5.98583
2022-12-23,7.61267
2022-12-24,0.49817
2022-12-25,0.4826
2022-12-26,5.69004
2022-12-27,4.41348
2022-12-28,5.38647
2022-12-29,5.68226
2022-12-30,6.78757
2022-12-31,0.90293
2023-01-01,0.50595
2023-01-02,4.67035
2023-01-03,5.62777
2023-01-04,5.91577
2023-01-05,5.65112
2023-01-06,4.75597
2023-01-07,0.45146
2023-01-08,0.25686
2023-01-09,4.92722
2023-01-10,4.35899
2023-01-11,4.21109
2023-01-12,4.24223
2023-01-13,4.80267
2023-01-14,0.576
2023-01-15,0.45925
2023-01-16,5.26192
2023-01-17,5.40203
2023-01-18,8.21981
2023-01-19,4.65478
2023-01-20,4.24223
2023-01-21,0.45925
2023-01-22,0.36584
2023-01-23,8.64014
2023-01-24,11.67587
2023-01-25,5.83793
2023-01-26,4.81824
2023-01-27,4.10212
2023-01-28,0.49038
2023-01-29,0.288
2023-01-30,5.26192
2023-01-31,4.46796
2023-02-01,4.14104
2023-02-02,4.36677
2023-02-03,3.8219
2023-02-04,0.5293
2023-02-05,0.2413
2023-02-06,4.7404
2023-02-07,3.10578
2023-02-08,3.26924
2023-02-09,3.1914
2023-02-10,3.23032
2023-02-11,0.36584
2023-02-12,0.22573
2023-02-13,3.54168
2023-02-14,3.24589
2023-02-15,4.22666
2023-02-16,3.23032
2023-02-17,3.11356
2023-02-18,0.42811
2023-02-19,0.23351
2023-02-20,3.30038
2023-02-21,3.42492
2023-02-22,3.8686
2023-02-23,4.4991
2023-02-24,3.16805
2023-02-25,0.40476
2023-02-26,0.25686
2023-02-27,3.40935
2023-02-28,2.73215
2023-03-01,7.22347
2023-03-02,3.47941
2023-03-03,3.13691
2023-03-04,0.36584
2023-03-05,0.20238
2023-03-06,3.07464
2023-03-07,2.81777
2023-03-08,4.02428
2023-03-09,3.74406
2023-03-10,4.38234
2023-03-11,0.49817
2023-03-12,0.20238
2023-03-13,6.25827
2023-03-14,9.56643
2023-03-15,5.36311
2023-03-16,5.36311
2023-03-17,3.92309
2023-03-18,0.42033
2023-03-19,0.21016
2023-03-20,4.10212
2023-03-21,4.28893
2023-03-22,3.23032
2023-03-23,3.69736
2023-03-24,3.36265
2023-03-25,0.37362
2023-03-26,0.20238
2023-03-27,3.50276
2023-03-28,2.83334
2023-03-29,2.98124
2023-03-30,3.27702
2023-03-31,2.67766
2023-04-01,0.34249
2023-04-02,0.17124
2023-04-03,3.09021
2023-04-04,2.61539
2023-04-05,4.32785
2023-04-06,3.75963
2023-04-07,2.45193
2023-04-08,0.42033
2023-04-09,0.18681
2023-04-10,2.67766
2023-04-11,2.63874
2023-04-12,2.66988
2023-04-13,2.91896
2023-04-14,2.41301
2023-04-15,0.42033
2023-04-16,0.27243
2023-04-17,2.3196
2023-04-18,2.3196
2023-04-19,2.21063
2023-04-20,2.91896
2023-04-21,2.9034
2023-04-22,0.288
2023-04-23,0.19459
2023-04-24,3.02794
2023-04-25,3.66622
2023-04-26,3.02016
2023-04-27,2.28068
2023-04-28,2.7555
2023-04-29,0.28022
2023-04-30,0.23351
2023-05-01,8.02521
2023-05-02,2.83334
2023-05-03,3.11356
2023-05-04,2.50642
2023-05-05,3.59617
2023-05-06,0.51373
2023-05-07,0.49817
2023-05-08,2.59204
2023-05-09,2.67766
2023-05-10,2.69323
2023-05-11,2.63874
2023-05-12,2.77885
2023-05-13,0.45925
2023-05-14,0.36584
2023-05-15,3.23811
2023-05-16,4.46796
2023-05-17,5.24636
2023-05-18,6.67081
2023-05-19,7.02887
2023-05-20,2.18728
2023-05-21,3.01237
2023-05-22,6.86541
2023-05-23,9.83887
2023-05-24,7.23904
2023-05-25,6.36724
2023-05-26,4.71705
2023-05-27,1.63462
2023-05-28,0.80174
2023-05-29,20.36273
