date,자산관리
2020-07-13,41.00877
2020-07-14,37.93859
2020-07-15,41.88596
2020-07-16,32.89473
2020-07-17,37.71929
2020-07-18,21.71052
2020-07-19,26.53508
2020-07-20,35.30701
2020-07-21,39.47368
2020-07-22,38.37719
2020-07-23,33.55263
2020-07-24,38.15789
2020-07-25,20.39473
2020-07-26,21.05263
2020-07-27,37.93859
2020-07-28,31.79824
2020-07-29,43.20175
2020-07-30,31.14035
2020-07-31,25.87719
2020-08-01,20.17543
2020-08-02,21.92982
2020-08-03,48.24561
2020-08-04,41.44736
2020-08-05,41.88596
2020-08-06,50.0
2020-08-07,33.55263
2020-08-08,26.53508
2020-08-09,26.75438
2020-08-10,34.21052
2020-08-11,36.6228
2020-08-12,36.8421
2020-08-13,40.78947
2020-08-14,30.48245
2020-08-15,20.39473
2020-08-16,20.17543
2020-08-17,26.97368
2020-08-18,30.26315
2020-08-19,30.70175
2020-08-20,24.3421
2020-08-21,26.75438
2020-08-22,23.68421
2020-08-23,21.92982
2020-08-24,37.93859
2020-08-25,38.81578
2020-08-26,38.37719
2020-08-27,36.18421
2020-08-28,30.26315
2020-08-29,20.39473
2020-08-30,26.97368
2020-08-31,35.96491
2020-09-01,42.98245
2020-09-02,38.15789
2020-09-03,43.42105
2020-09-04,39.91228
2020-09-05,21.92982
2020-09-06,25.87719
2020-09-07,51.97368
2020-09-08,49.5614
2020-09-09,41.88596
2020-09-10,43.85964
2020-09-11,42.98245
2020-09-12,26.31578
2020-09-13,25.65789
2020-09-14,47.58771
2020-09-15,51.31578
2020-09-16,47.14912
2020-09-17,43.85964
2020-09-18,41.22807
2020-09-19,25.0
2020-09-20,36.6228
2020-09-21,53.50877
2020-09-22,55.26315
2020-09-23,40.35087
2020-09-24,39.69298
2020-09-25,40.35087
2020-09-26,21.49122
2020-09-27,34.42982
2020-09-28,42.76315
2020-09-29,35.96491
2020-09-30,22.36842
2020-10-01,20.39473
2020-10-02,23.46491
2020-10-03,23.24561
2020-10-04,32.01754
2020-10-05,50.21929
2020-10-06,52.63157
2020-10-07,40.78947
2020-10-08,30.48245
2020-10-09,22.80701
2020-10-10,23.24561
2020-10-11,31.14035
2020-10-12,44.07894
2020-10-13,43.64035
2020-10-14,35.30701
2020-10-15,40.13157
2020-10-16,34.42982
2020-10-17,23.02631
2020-10-18,28.07017
2020-10-19,50.0
2020-10-20,47.80701
2020-10-21,42.98245
2020-10-22,47.36842
2020-10-23,31.79824
2020-10-24,15.35087
2020-10-25,27.19298
2020-10-26,44.29824
2020-10-27,39.47368
2020-10-28,36.18421
2020-10-29,41.00877
2020-10-30,26.75438
2020-10-31,19.73684
2020-11-01,23.68421
2020-11-02,36.8421
2020-11-03,38.59649
2020-11-04,31.79824
2020-11-05,34.42982
2020-11-06,30.92105
2020-11-07,19.07894
2020-11-08,24.5614
2020-11-09,32.01754
2020-11-10,32.23684
2020-11-11,38.15789
2020-11-12,33.99122
2020-11-13,27.63157
2020-11-14,24.1228
2020-11-15,25.65789
2020-11-16,39.69298
2020-11-17,48.24561
2020-11-18,42.32456
2020-11-19,34.21052
2020-11-20,35.52631
2020-11-21,19.29824
2020-11-22,23.68421
2020-11-23,36.8421
2020-11-24,36.8421
2020-11-25,44.07894
2020-11-26,33.11403
2020-11-27,34.86842
2020-11-28,23.02631
2020-11-29,24.7807
2020-11-30,36.6228
2020-12-01,34.21052
2020-12-02,39.25438
2020-12-03,41.00877
2020-12-04,35.96491
2020-12-05,23.02631
2020-12-06,29.16666
2020-12-07,45.39473
2020-12-08,38.37719
2020-12-09,41.88596
2020-12-10,49.7807
2020-12-11,37.93859
2020-12-12,25.43859
2020-12-13,26.09649
2020-12-14,35.30701
2020-12-15,41.66666
2020-12-16,36.8421
2020-12-17,33.77192
2020-12-18,32.89473
2020-12-19,24.5614
2020-12-20,25.21929
2020-12-21,33.33333
2020-12-22,41.22807
2020-12-23,37.0614
2020-12-24,31.35964
2020-12-25,26.53508
2020-12-26,28.94736
2020-12-27,30.26315
2020-12-28,46.71052
2020-12-29,39.03508
2020-12-30,42.98245
2020-12-31,33.33333
2021-01-01,28.50877
2021-01-02,30.70175
2021-01-03,34.86842
2021-01-04,50.21929
2021-01-05,55.48245
2021-01-06,59.21052
2021-01-07,45.83333
2021-01-08,44.51754
2021-01-09,35.52631
2021-01-10,35.30701
2021-01-11,52.19298
2021-01-12,44.51754
2021-01-13,44.07894
2021-01-14,50.43859
2021-01-15,40.35087
2021-01-16,30.04385
2021-01-17,33.33333
2021-01-18,41.88596
2021-01-19,46.27192
2021-01-20,46.92982
2021-01-21,41.88596
2021-01-22,42.32456
2021-01-23,29.82456
2021-01-24,35.30701
2021-01-25,62.93859
2021-01-26,53.07017
2021-01-27,44.73684
2021-01-28,48.46491
2021-01-29,40.78947
2021-01-30,30.48245
2021-01-31,25.87719
2021-02-01,39.47368
2021-02-02,48.9035
2021-02-03,48.68421
2021-02-04,35.08771
2021-02-05,40.57017
2021-02-06,25.0
2021-02-07,30.48245
2021-02-08,43.42105
2021-02-09,35.74561
2021-02-10,32.89473
2021-02-11,24.5614
2021-02-12,22.58771
2021-02-13,26.97368
2021-02-14,29.82456
2021-02-15,48.9035
2021-02-16,44.95614
2021-02-17,41.88596
2021-02-18,37.0614
2021-02-19,32.23684
2021-02-20,25.0
2021-02-21,25.43859
2021-02-22,35.74561
2021-02-23,38.37719
2021-02-24,32.23684
2021-02-25,42.98245
2021-02-26,26.75438
2021-02-27,20.39473
2021-02-28,32.89473
2021-03-01,40.35087
2021-03-02,48.02631
2021-03-03,44.29824
2021-03-04,36.4035
2021-03-05,39.03508
2021-03-06,24.3421
2021-03-07,25.87719
2021-03-08,39.91228
2021-03-09,38.81578
2021-03-10,37.5
2021-03-11,38.37719
2021-03-12,35.52631
2021-03-13,24.3421
2021-03-14,28.94736
2021-03-15,50.43859
2021-03-16,41.66666
2021-03-17,35.74561
2021-03-18,39.03508
2021-03-19,28.72807
2021-03-20,23.02631
2021-03-21,25.87719
2021-03-22,37.5
2021-03-23,36.8421
2021-03-24,45.83333
2021-03-25,39.25438
2021-03-26,33.33333
2021-03-27,21.92982
2021-03-28,27.63157
2021-03-29,50.87719
2021-03-30,44.73684
2021-03-31,39.47368
2021-04-01,39.03508
2021-04-02,39.69298
2021-04-03,21.92982
2021-04-04,28.50877
2021-04-05,41.44736
2021-04-06,37.93859
2021-04-07,36.4035
2021-04-08,34.21052
2021-04-09,38.37719
2021-04-10,20.61403
2021-04-11,26.31578
2021-04-12,37.71929
2021-04-13,44.73684
2021-04-14,41.66666
2021-04-15,42.98245
2021-04-16,39.03508
2021-04-17,28.07017
2021-04-18,28.94736
2021-04-19,39.03508
2021-04-20,40.35087
2021-04-21,41.22807
2021-04-22,38.81578
2021-04-23,31.14035
2021-04-24,19.95614
2021-04-25,24.1228
2021-04-26,34.86842
2021-04-27,31.79824
2021-04-28,34.21052
2021-04-29,31.79824
2021-04-30,22.58771
2021-05-01,18.42105
2021-05-02,22.14912
2021-05-03,33.55263
2021-05-04,31.79824
2021-05-05,22.80701
2021-05-06,31.57894
2021-05-07,26.75438
2021-05-08,19.51754
2021-05-09,27.63157
2021-05-10,43.85964
2021-05-11,39.47368
2021-05-12,36.4035
2021-05-13,36.18421
2021-05-14,31.35964
2021-05-15,21.92982
2021-05-16,25.21929
2021-05-17,36.18421
2021-05-18,38.15789
2021-05-19,41.66666
2021-05-20,56.79824
2021-05-21,48.02631
2021-05-22,30.92105
2021-05-23,30.92105
2021-05-24,46.05263
2021-05-25,46.27192
2021-05-26,39.91228
2021-05-27,48.68421
2021-05-28,41.66666
2021-05-29,29.38596
2021-05-30,34.86842
2021-05-31,42.76315
2021-06-01,53.94736
2021-06-02,42.10526
2021-06-03,56.35964
2021-06-04,38.59649
2021-06-05,22.14912
2021-06-06,26.31578
2021-06-07,46.05263
2021-06-08,52.19298
2021-06-09,37.5
2021-06-10,44.07894
2021-06-11,37.71929
2021-06-12,18.42105
2021-06-13,22.36842
2021-06-14,42.32456
2021-06-15,41.22807
2021-06-16,34.86842
2021-06-17,39.91228
2021-06-18,34.42982
2021-06-19,17.98245
2021-06-20,22.14912
2021-06-21,34.86842
2021-06-22,39.25438
2021-06-23,37.0614
2021-06-24,35.52631
2021-06-25,35.52631
2021-06-26,20.61403
2021-06-27,29.60526
2021-06-28,33.99122
2021-06-29,35.74561
2021-06-30,30.70175
2021-07-01,26.53508
2021-07-02,30.92105
2021-07-03,23.68421
2021-07-04,19.95614
2021-07-05,32.23684
2021-07-06,36.18421
2021-07-07,33.11403
2021-07-08,36.18421
2021-07-09,33.11403
2021-07-10,19.73684
2021-07-11,25.65789
2021-07-12,37.5
2021-07-13,39.25438
2021-07-14,42.76315
2021-07-15,37.0614
2021-07-16,31.57894
2021-07-17,19.51754
2021-07-18,14.47368
2021-07-19,33.11403
2021-07-20,31.79824
2021-07-21,32.67543
2021-07-22,33.99122
2021-07-23,22.80701
2021-07-24,20.61403
2021-07-25,21.49122
2021-07-26,30.04385
2021-07-27,32.89473
2021-07-28,33.55263
2021-07-29,31.35964
2021-07-30,29.38596
2021-07-31,17.54385
2021-08-01,23.02631
2021-08-02,32.01754
2021-08-03,31.35964
2021-08-04,30.26315
2021-08-05,34.64912
2021-08-06,29.16666
2021-08-07,17.54385
2021-08-08,26.31578
2021-08-09,28.07017
2021-08-10,37.5
2021-08-11,35.30701
2021-08-12,40.35087
2021-08-13,27.63157
2021-08-14,15.13157
2021-08-15,17.54385
2021-08-16,28.50877
2021-08-17,33.33333
2021-08-18,40.78947
2021-08-19,43.42105
2021-08-20,37.93859
2021-08-21,18.42105
2021-08-22,24.1228
2021-08-23,33.55263
2021-08-24,38.37719
2021-08-25,32.67543
2021-08-26,44.95614
2021-08-27,32.01754
2021-08-28,21.49122
2021-08-29,26.75438
2021-08-30,41.88596
2021-08-31,40.57017
2021-09-01,37.5
2021-09-02,36.4035
2021-09-03,32.89473
2021-09-04,20.83333
2021-09-05,20.61403
2021-09-06,37.5
2021-09-07,37.71929
2021-09-08,33.99122
2021-09-09,42.32456
2021-09-10,32.23684
2021-09-11,15.57017
2021-09-12,25.0
2021-09-13,37.93859
2021-09-14,33.55263
2021-09-15,32.23684
2021-09-16,34.21052
2021-09-17,35.52631
2021-09-18,23.24561
2021-09-19,21.49122
2021-09-20,27.19298
2021-09-21,24.3421
2021-09-22,33.55263
2021-09-23,46.49122
2021-09-24,52.63157
2021-09-25,25.43859
2021-09-26,37.71929
2021-09-27,51.53508
2021-09-28,45.39473
2021-09-29,52.85087
2021-09-30,40.13157
2021-10-01,35.30701
2021-10-02,25.87719
2021-10-03,24.3421
2021-10-04,30.48245
2021-10-05,35.30701
2021-10-06,33.55263
2021-10-07,39.91228
2021-10-08,32.89473
2021-10-09,18.42105
2021-10-10,19.51754
2021-10-11,39.91228
2021-10-12,47.14912
2021-10-13,40.78947
2021-10-14,43.85964
2021-10-15,37.5
2021-10-16,18.20175
2021-10-17,25.65789
2021-10-18,35.08771
2021-10-19,35.08771
2021-10-20,35.08771
2021-10-21,37.0614
2021-10-22,30.70175
2021-10-23,16.22807
2021-10-24,30.48245
2021-10-25,43.20175
2021-10-26,42.76315
2021-10-27,30.26315
2021-10-28,32.23684
2021-10-29,28.94736
2021-10-30,21.92982
2021-10-31,23.9035
2021-11-01,41.00877
2021-11-02,40.13157
2021-11-03,41.22807
2021-11-04,39.03508
2021-11-05,28.28947
2021-11-06,23.02631
2021-11-07,22.80701
2021-11-08,38.15789
2021-11-09,39.47368
2021-11-10,33.55263
2021-11-11,31.79824
2021-11-12,32.67543
2021-11-13,28.28947
2021-11-14,22.36842
2021-11-15,35.30701
2021-11-16,33.11403
2021-11-17,34.64912
2021-11-18,33.99122
2021-11-19,34.42982
2021-11-20,16.22807
2021-11-21,26.53508
2021-11-22,36.18421
2021-11-23,32.01754
2021-11-24,31.57894
2021-11-25,30.92105
2021-11-26,30.92105
2021-11-27,22.58771
2021-11-28,23.24561
2021-11-29,28.07017
2021-11-30,35.08771
2021-12-01,30.48245
2021-12-02,31.14035
2021-12-03,25.21929
2021-12-04,16.88596
2021-12-05,19.51754
2021-12-06,33.11403
2021-12-07,33.77192
2021-12-08,35.08771
2021-12-09,33.55263
2021-12-10,31.14035
2021-12-11,17.10526
2021-12-12,23.68421
2021-12-13,34.21052
2021-12-14,48.24561
2021-12-15,60.74561
2021-12-16,58.99122
2021-12-17,51.31578
2021-12-18,40.35087
2021-12-19,52.85087
2021-12-20,76.53508
2021-12-21,100.0
2021-12-22,80.04385
2021-12-23,38.59649
2021-12-24,27.85087
2021-12-25,21.27192
2021-12-26,24.7807
2021-12-27,38.59649
2021-12-28,39.25438
2021-12-29,45.61403
2021-12-30,44.51754
2021-12-31,35.96491
2022-01-01,21.27192
2022-01-02,35.08771
2022-01-03,51.53508
2022-01-04,44.07894
2022-01-05,51.09649
2022-01-06,48.9035
2022-01-07,30.26315
2022-01-08,27.41228
2022-01-09,33.77192
2022-01-10,55.70175
2022-01-11,34.86842
2022-01-12,45.39473
2022-01-13,38.15789
2022-01-14,36.4035
2022-01-15,19.95614
2022-01-16,27.63157
2022-01-17,33.55263
2022-01-18,41.66666
2022-01-19,30.92105
2022-01-20,35.96491
2022-01-21,31.79824
2022-01-22,25.43859
2022-01-23,23.24561
2022-01-24,38.37719
2022-01-25,37.71929
2022-01-26,37.0614
2022-01-27,35.96491
2022-01-28,30.04385
2022-01-29,26.09649
2022-01-30,19.73684
2022-01-31,17.32456
2022-02-01,19.07894
2022-02-02,26.97368
2022-02-03,37.93859
2022-02-04,33.99122
2022-02-05,25.0
2022-02-06,27.19298
2022-02-07,40.13157
2022-02-08,34.21052
2022-02-09,36.4035
2022-02-10,36.6228
2022-02-11,28.07017
2022-02-12,22.36842
2022-02-13,19.51754
2022-02-14,35.08771
2022-02-15,31.14035
2022-02-16,28.28947
2022-02-17,33.99122
2022-02-18,26.53508
2022-02-19,20.83333
2022-02-20,21.05263
2022-02-21,33.77192
2022-02-22,30.70175
2022-02-23,33.99122
2022-02-24,33.99122
2022-02-25,28.07017
2022-02-26,14.25438
2022-02-27,17.54385
2022-02-28,25.21929
2022-03-01,23.24561
2022-03-02,25.43859
2022-03-03,29.38596
2022-03-04,26.09649
2022-03-05,13.81578
2022-03-06,21.92982
2022-03-07,35.08771
2022-03-08,23.9035
2022-03-09,18.42105
2022-03-10,27.85087
2022-03-11,22.58771
2022-03-12,19.95614
2022-03-13,22.14912
2022-03-14,33.99122
2022-03-15,31.35964
2022-03-16,38.81578
2022-03-17,28.94736
2022-03-18,28.07017
2022-03-19,16.88596
2022-03-20,22.80701
2022-03-21,26.53508
2022-03-22,26.75438
2022-03-23,29.60526
2022-03-24,30.48245
2022-03-25,29.82456
2022-03-26,18.42105
2022-03-27,19.95614
2022-03-28,32.01754
2022-03-29,33.99122
2022-03-30,31.79824
2022-03-31,26.75438
2022-04-01,21.27192
2022-04-02,11.4035
2022-04-03,18.42105
2022-04-04,27.19298
2022-04-05,33.11403
2022-04-06,29.16666
2022-04-07,32.01754
2022-04-08,30.26315
2022-04-09,15.78947
2022-04-10,19.51754
2022-04-11,36.6228
2022-04-12,29.82456
2022-04-13,29.82456
2022-04-14,34.42982
2022-04-15,24.5614
2022-04-16,15.35087
2022-04-17,16.66666
2022-04-18,28.07017
2022-04-19,31.79824
2022-04-20,26.75438
2022-04-21,28.72807
2022-04-22,34.21052
2022-04-23,16.22807
2022-04-24,14.91228
2022-04-25,26.09649
2022-04-26,28.72807
2022-04-27,27.41228
2022-04-28,29.38596
2022-04-29,21.92982
2022-04-30,9.42982
2022-05-01,17.76315
2022-05-02,23.46491
2022-05-03,32.01754
2022-05-04,29.38596
2022-05-05,16.00877
2022-05-06,24.1228
2022-05-07,16.00877
2022-05-08,16.22807
2022-05-09,32.45614
2022-05-10,37.5
2022-05-11,37.2807
2022-05-12,30.48245
2022-05-13,23.02631
2022-05-14,16.00877
2022-05-15,17.98245
2022-05-16,30.70175
2022-05-17,37.93859
2022-05-18,33.77192
2022-05-19,30.48245
2022-05-20,23.46491
2022-05-21,16.88596
2022-05-22,17.54385
2022-05-23,31.14035
2022-05-24,41.22807
2022-05-25,41.88596
2022-05-26,44.95614
2022-05-27,24.7807
2022-05-28,14.47368
2022-05-29,24.7807
2022-05-30,40.57017
2022-05-31,34.64912
2022-06-01,28.28947
2022-06-02,35.52631
2022-06-03,27.41228
2022-06-04,13.81578
2022-06-05,17.10526
2022-06-06,26.09649
2022-06-07,30.48245
2022-06-08,39.69298
2022-06-09,33.77192
2022-06-10,27.19298
2022-06-11,18.42105
2022-06-12,20.17543
2022-06-13,34.64912
2022-06-14,36.6228
2022-06-15,37.5
2022-06-16,32.67543
2022-06-17,32.89473
2022-06-18,15.35087
2022-06-19,25.87719
2022-06-20,37.5
2022-06-21,28.94736
2022-06-22,33.33333
2022-06-23,34.64912
2022-06-24,21.92982
2022-06-25,16.22807
2022-06-26,17.98245
2022-06-27,29.16666
2022-06-28,27.41228
2022-06-29,27.63157
2022-06-30,25.0
2022-07-01,26.53508
2022-07-02,14.47368
2022-07-03,15.57017
2022-07-04,22.14912
2022-07-05,29.82456
2022-07-06,28.94736
2022-07-07,28.50877
2022-07-08,26.09649
2022-07-09,12.93859
2022-07-10,17.76315
2022-07-11,30.92105
2022-07-12,34.86842
2022-07-13,33.33333
2022-07-14,36.4035
2022-07-15,30.70175
2022-07-16,15.13157
2022-07-17,19.29824
2022-07-18,27.85087
2022-07-19,28.72807
2022-07-20,27.85087
2022-07-21,24.3421
2022-07-22,21.71052
2022-07-23,14.47368
2022-07-24,15.57017
2022-07-25,25.43859
2022-07-26,24.3421
2022-07-27,24.5614
2022-07-28,22.58771
2022-07-29,23.02631
2022-07-30,12.2807
2022-07-31,14.69298
2022-08-01,23.46491
2022-08-02,24.1228
2022-08-03,27.19298
2022-08-04,25.21929
2022-08-05,26.31578
2022-08-06,11.8421
2022-08-07,13.37719
2022-08-08,22.80701
2022-08-09,27.63157
2022-08-10,23.02631
2022-08-11,26.97368
2022-08-12,25.43859
2022-08-13,13.15789
2022-08-14,11.6228
2022-08-15,22.14912
2022-08-16,27.63157
2022-08-17,31.14035
2022-08-18,30.70175
2022-08-19,27.41228
2022-08-20,14.69298
2022-08-21,14.03508
2022-08-22,28.50877
2022-08-23,31.14035
2022-08-24,33.11403
2022-08-25,31.35964
2022-08-26,24.5614
2022-08-27,15.57017
2022-08-28,15.35087
2022-08-29,31.79824
2022-08-30,23.02631
2022-08-31,26.31578
2022-09-01,27.41228
2022-09-02,27.41228
2022-09-03,13.37719
2022-09-04,15.13157
2022-09-05,26.09649
2022-09-06,28.50877
2022-09-07,26.75438
2022-09-08,23.9035
2022-09-09,12.71929
2022-09-10,11.6228
2022-09-11,13.15789
2022-09-12,23.9035
2022-09-13,34.86842
2022-09-14,30.70175
2022-09-15,36.18421
2022-09-16,25.0
2022-09-17,19.29824
2022-09-18,19.95614
2022-09-19,32.89473
2022-09-20,28.94736
2022-09-21,31.79824
2022-09-22,31.79824
2022-09-23,34.21052
2022-09-24,11.8421
2022-09-25,18.64035
2022-09-26,30.04385
2022-09-27,32.23684
2022-09-28,37.71929
2022-09-29,31.35964
2022-09-30,27.19298
2022-10-01,14.69298
2022-10-02,17.76315
2022-10-03,26.09649
2022-10-04,39.03508
2022-10-05,38.59649
2022-10-06,39.25438
2022-10-07,32.23684
2022-10-08,14.91228
2022-10-09,19.95614
2022-10-10,29.82456
2022-10-11,38.81578
2022-10-12,45.61403
2022-10-13,37.0614
2022-10-14,34.86842
2022-10-15,13.81578
2022-10-16,19.29824
2022-10-17,34.21052
2022-10-18,39.69298
2022-10-19,31.79824
2022-10-20,40.57017
2022-10-21,33.33333
2022-10-22,18.64035
2022-10-23,17.76315
2022-10-24,35.30701
2022-10-25,29.16666
2022-10-26,33.77192
2022-10-27,41.22807
2022-10-28,26.97368
2022-10-29,16.66666
2022-10-30,15.78947
2022-10-31,31.57894
2022-11-01,32.01754
2022-11-02,36.8421
2022-11-03,31.57894
2022-11-04,23.02631
2022-11-05,12.93859
2022-11-06,20.17543
2022-11-07,30.26315
2022-11-08,37.2807
2022-11-09,29.60526
2022-11-10,32.45614
2022-11-11,26.75438
2022-11-12,15.78947
2022-11-13,19.51754
2022-11-14,28.94736
2022-11-15,32.23684
2022-11-16,27.19298
2022-11-17,30.04385
2022-11-18,28.07017
2022-11-19,17.76315
2022-11-20,23.02631
2022-11-21,33.33333
2022-11-22,24.5614
2022-11-23,29.82456
2022-11-24,32.01754
2022-11-25,28.94736
2022-11-26,17.98245
2022-11-27,17.98245
2022-11-28,26.53508
2022-11-29,27.63157
2022-11-30,30.48245
2022-12-01,28.07017
2022-12-02,25.43859
2022-12-03,10.52631
2022-12-04,13.37719
2022-12-05,29.82456
2022-12-06,28.72807
2022-12-07,31.14035
2022-12-08,22.36842
2022-12-09,25.65789
2022-12-10,15.57017
2022-12-11,19.95614
2022-12-12,28.50877
2022-12-13,21.92982
2022-12-14,27.19298
2022-12-15,30.92105
2022-12-16,26.31578
2022-12-17,13.59649
2022-12-18,17.10526
2022-12-19,26.97368
2022-12-20,39.69298
2022-12-21,32.45614
2022-12-22,27.63157
2022-12-23,27.19298
2022-12-24,11.6228
2022-12-25,11.8421
2022-12-26,30.70175
2022-12-27,25.21929
2022-12-28,25.21929
2022-12-29,20.39473
2022-12-30,26.53508
2022-12-31,18.20175
2023-01-01,18.64035
2023-01-02,33.33333
2023-01-03,30.04385
2023-01-04,29.82456
2023-01-05,29.82456
2023-01-06,32.01754
2023-01-07,12.0614
2023-01-08,16.44736
2023-01-09,28.50877
2023-01-10,28.28947
2023-01-11,31.14035
2023-01-12,27.63157
2023-01-13,26.31578
2023-01-14,17.98245
2023-01-15,16.88596
2023-01-16,26.97368
2023-01-17,28.28947
2023-01-18,35.30701
2023-01-19,28.50877
2023-01-20,23.24561
2023-01-21,14.91228
2023-01-22,17.32456
2023-01-23,16.66666
2023-01-24,22.14912
2023-01-25,33.77192
2023-01-26,31.57894
2023-01-27,26.75438
2023-01-28,21.49122
2023-01-29,17.32456
2023-01-30,37.2807
2023-01-31,38.37719
2023-02-01,32.45614
2023-02-02,26.09649
2023-02-03,26.75438
2023-02-04,12.71929
2023-02-05,16.88596
2023-02-06,32.23684
2023-02-07,26.97368
2023-02-08,25.65789
2023-02-09,24.3421
2023-02-10,26.75438
2023-02-11,12.5
2023-02-12,16.66666
2023-02-13,26.53508
2023-02-14,27.63157
2023-02-15,29.38596
2023-02-16,20.61403
2023-02-17,22.36842
2023-02-18,13.15789
2023-02-19,17.76315
2023-02-20,23.9035
2023-02-21,24.7807
2023-02-22,26.75438
2023-02-23,21.71052
2023-02-24,25.43859
2023-02-25,11.8421
2023-02-26,20.39473
2023-02-27,26.31578
2023-02-28,23.9035
2023-03-01,16.44736
2023-03-02,25.0
2023-03-03,29.38596
2023-03-04,12.2807
2023-03-05,19.51754
2023-03-06,28.72807
2023-03-07,29.16666
2023-03-08,28.50877
2023-03-09,26.31578
2023-03-10,22.58771
2023-03-11,9.86842
2023-03-12,14.03508
2023-03-13,28.94736
2023-03-14,32.23684
2023-03-15,33.55263
2023-03-16,27.41228
2023-03-17,19.51754
2023-03-18,11.8421
2023-03-19,16.44736
2023-03-20,28.94736
2023-03-21,26.09649
2023-03-22,28.07017
2023-03-23,30.04385
2023-03-24,25.0
2023-03-25,13.15789
2023-03-26,13.59649
2023-03-27,24.7807
2023-03-28,26.31578
2023-03-29,22.58771
2023-03-30,28.07017
2023-03-31,23.9035
2023-04-01,13.37719
2023-04-02,12.0614
2023-04-03,25.0
2023-04-04,30.70175
2023-04-05,30.04385
2023-04-06,28.50877
2023-04-07,19.07894
2023-04-08,10.74561
2023-04-09,13.81578
2023-04-10,26.09649
2023-04-11,26.31578
2023-04-12,30.48245
2023-04-13,24.3421
2023-04-14,25.43859
2023-04-15,13.37719
2023-04-16,18.85964
2023-04-17,31.79824
2023-04-18,27.19298
2023-04-19,24.1228
2023-04-20,22.36842
2023-04-21,19.29824
2023-04-22,14.25438
2023-04-23,14.03508
2023-04-24,23.24561
2023-04-25,28.72807
2023-04-26,22.58771
2023-04-27,30.04385
2023-04-28,19.07894
2023-04-29,13.59649
2023-04-30,14.47368
2023-05-01,19.51754
2023-05-02,30.04385
2023-05-03,30.04385
2023-05-04,41.66666
2023-05-05,25.21929
2023-05-06,17.54385
2023-05-07,17.32456
2023-05-08,30.92105
2023-05-09,35.30701
2023-05-10,31.57894
2023-05-11,27.41228
2023-05-12,27.63157
2023-05-13,10.74561
2023-05-14,18.64035
2023-05-15,31.79824
2023-05-16,34.86842
2023-05-17,30.92105
2023-05-18,36.6228
2023-05-19,29.82456
2023-05-20,19.29824
2023-05-21,19.07894
2023-05-22,30.70175
2023-05-23,29.82456
2023-05-24,34.86842
2023-05-25,30.26315
2023-05-26,25.21929
2023-05-27,13.15789
2023-05-28,14.25438
2023-05-29,25.43859
2023-05-30,34.42982
